route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,source_cells,h082_cells,h082_row,outside_h082_cells,route_source_action_sum,route_source_action_mean,route_source_posterior_sum,route_source_posterior_mean,route_source_count_mean,route_family_count_mean,route_source_consensus_mean,route_bad_same_mean,route_bad_opp_mean,route_h079_row,route_h080_score_mean,route_move_abs_mean,route_direction_consistency,route_h050_null_cells,route_action_score,dark_cells,dark_source_cells,dark_q2_cells,dark_source_action_sum,dark_source_posterior_sum,dark_family_count_mean,dark_bad_same_mean,dark_outside_h069_cells,dark_target_indices,dark_route_score
r130_q1q3_subjective,130,id06,2024-07-09,q1q3_subjective,"Q1,Q3",2,0,0,1.4369132025561573,1.2939857142857143,0.6469928571428571,0.6886300921173556,0.7438800000000001,0.2828499999999999,0.5658942857142857,0.6730171428571429,0.0004995783654768,0.0009991567309537,1,1,1,1,1010000,"0,2",0.6444746376811594,0.1526268115942029,0.7774003623188406,0.5636073369565217,2,0,0,2,-8.084394761197315e-07,-4.0421973805986575e-07,-0.0009991567309537,-0.00049957836547685,13.0,2.0,1.0,0.35957142857142854,0.74,0.0,0.6791357142857144,0.0689162972832261,0.5,0,0.4471059782608696,2,2,0,-8.084394761197315e-07,-0.0009991567309537,2.0,0.35957142857142854,1,"0,2",0.719673835125448
r100_nonq2_full,100,id04,2024-10-22,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.3465062685114253,2.10118,0.3501966666666666,0.3544249225165825,0.4384780952380953,0.4610761904761904,0.4384238095238095,0.3467971428571429,0.000663937432786,0.0039836245967161,5,5,1,1,1011111,"0,2,3,4,5,6",0.5969202898550725,0.9026268115942028,0.421195652173913,0.6217708333333333,6,5,1,1,-0.00027227274542739223,-4.537879090456537e-05,0.00450428467683997,0.0007507141128066617,8.5,2.5,1.0,0.6285714285714286,0.32190476190476186,1.0,0.49503571428571425,0.09991976205556417,0.8333333333333334,0,0.7480570652173912,1,1,0,-4.778586907628642e-09,-1.5760655894078834e-05,1.0,0.9228571428571428,1,2,0.7183225806451613
r034_q3_s_stage,34,id02,2024-09-02,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.057663270008898,1.404242857142857,0.2808485714285714,0.2646196283903888,0.3585234285714285,0.4501685714285714,0.2649051428571428,0.3529371428571429,0.0003839719093874,0.0019198595469371,5,4,3,1,11111,"2,3,4,5,6",0.4157608695652174,0.8591485507246377,0.4370471014492754,0.4804393115942029,3,0,0,5,-4.800182576228791e-07,-9.600365152457582e-08,-0.00011665368430038358,-2.3330736860076714e-05,7.8,1.6,0.6,0.47571428571428553,0.45999999999999996,0.0,0.009173714285714308,0.02412552456831313,0.6666666666666666,0,0.4000452898550725,5,3,0,-4.800182576228791e-07,-0.00011665368430038358,1.6,0.47571428571428553,4,"2,3,4,5,6",0.7181039426523297
r068_s_stage,68,id03,2024-08-28,s_stage,"S1,S2,S3,S4",4,0,4,1.6360193308616002,2.127977142857143,0.5319942857142858,0.5121580520019101,0.5687771428571429,0.354,0.6148614285714287,0.3950571428571429,0.0009793568843721,0.0039174275374884,2,4,0,0,1111,"3,4,5,6",0.748641304347826,0.6632699275362319,0.6326992753623188,0.7144293478260869,4,3,1,1,-5.221627247806795e-06,-1.3054068119516988e-06,-0.0031243534009055733,-0.0007810883502263933,15.5,3.25,1.0,0.49071428571428566,0.5481428571428572,1.0,0.6363785714285716,0.09220949987430688,0.75,0,0.7271852355072465,1,1,0,-1.1711558124389907e-08,-2.94877852003624e-05,1.0,0.952,1,5,0.7179928315412187
r068_full_state,68,id03,2024-08-28,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.3875262394145351,2.5790457142857144,0.3684351020408163,0.3839111580662707,0.4427738775510204,0.4946612244897959,0.5227379591836734,0.3950571428571429,0.0006702008644734,0.0046914060513141,5,7,3,0,1111111,"0,1,2,3,4,5,6",0.6259057971014492,0.9685235507246376,0.3691123188405797,0.6543795289855072,7,6,1,1,-5.737440591588761e-06,-8.196343702269658e-07,-0.003353642749428957,-0.00047909182134699385,10.0,2.2857142857142856,1.0,0.6097142857142857,0.39779591836734696,1.0,0.506190612244898,0.057683542852661564,0.7142857142857143,0,0.7034248835403726,1,1,0,-1.1711558124389907e-08,-2.94877852003624e-05,1.0,0.952,1,5,0.7172473118279571
r158_full_state,158,id07,2024-07-20,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,0.8917235052267912,1.5618571428571424,0.2231224489795917,0.2294768723519849,0.3399983673469387,0.7937163265306122,0.4508269387755103,0.4072314285714286,0.0007326512899768,0.0051285590298381,7,5,6,2,1111111,"0,1,2,3,4,5,6",0.2993659420289855,0.9685235507246376,0.1096014492753623,0.4267028985507247,7,4,1,3,-0.00017994633257169363,-2.5706618938813376e-05,0.005235718501167333,0.0007479597858810475,4.428571428571429,1.2857142857142858,1.0,0.7716326530612244,0.2404081632653061,1.0,0.3651848979591837,0.09080860160179612,0.5714285714285714,0,0.6192892727743271,3,3,0,-6.316707336245347e-08,-0.00021004797759965462,1.0,0.9761904761904763,2,"0,2,3",0.7166093189964159
r101_q2_hardtail,101,id04,2024-10-24,q2_hardtail,Q2,1,1,0,1.039026571278839,0.5976199999999999,0.5976199999999999,0.6365485713644002,0.7403771428571428,0.1587285714285714,0.8117314285714285,0.2551371428571429,0.0044461772941111,0.0044461772941111,1,0,1,1,100000,1,0.3931159420289855,0.0337409420289855,0.9429347826086956,0.4621105072463768,1,0,0,1,-4.324500253812557e-06,-4.324500253812557e-06,-0.0036518924072666,-0.0036518924072666,9.0,2.0,1.0,0.1785714285714285,0.7171428571428572,1.0,0.6672228571428571,0.165872094959557,0.5,0,0.5224728260869564,1,1,1,-4.324500253812557e-06,-0.0036518924072666,2.0,0.1785714285714285,0,1,0.7162186379928316
r185_q_subjective,185,id08,2024-08-07,q_subjective,"Q1,Q2,Q3",3,1,0,0.9671569416534512,0.8237428571428572,0.2745809523809524,0.3119591090092276,0.4028114285714286,0.4680047619047618,0.3586761904761904,0.3101371428571428,0.000864656076105,0.002593968228315,3,3,2,0,1110000,"0,1,2",0.34375,0.6632699275362319,0.4094202898550724,0.4172146739130435,2,0,0,3,-2.838536690530982e-06,-9.461788968436606e-07,-0.0008647335938635001,-0.00028824453128783333,3.0,1.0,0.6666666666666666,0.4581904761904762,0.3312380952380952,0.0,0.08247142857142853,0.0564449447073106,1.0,0,0.433888134057971,3,2,1,-2.838536690530982e-06,-0.0008647335938635001,1.0,0.4581904761904762,3,"0,1,2",0.7158351254480287
r068_q3_s_stage,68,id03,2024-08-28,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.5020806430168403,2.269771428571429,0.4539542857142857,0.4471613426761031,0.5210491428571429,0.4125828571428571,0.5401268571428572,0.3950571428571429,0.0007871575119845,0.0039357875599227,3,5,1,0,11111,"2,3,4,5,6",0.6847826086956522,0.8054800724637681,0.5086050724637681,0.677721920289855,5,4,1,1,-5.226319555508677e-06,-1.0452639111017355e-06,-0.003129944263482916,-0.0006259888526965832,13.0,2.8,1.0,0.5108571428571429,0.5258285714285715,1.0,0.5771068571428571,0.07418359668928787,0.6,0,0.7049660326086955,1,1,0,-1.1711558124389907e-08,-2.94877852003624e-05,1.0,0.952,1,5,0.715225806451613
r191_nonq2_full,191,id08,2024-08-14,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.2128713864776826,1.943457142857143,0.3239095238095238,0.3194477796594395,0.4247142857142856,0.4778261904761905,0.3977599999999999,0.394097142857143,0.0002528089549235,0.0015168537295413,6,4,2,2,1011111,"0,2,3,4,5,6",0.521286231884058,0.9026268115942028,0.3922101449275362,0.5516440217391304,3,0,0,6,-1.2625500373074244e-06,-2.1042500621790407e-07,-0.001384692445969855,-0.00023078207432830917,2.5,1.0,0.5,0.5904285714285714,0.3572380952380953,0.0,-0.07987999999999999,0.05574285842787393,0.6666666666666666,0,0.4082676630434783,6,3,0,-1.2625500373074244e-06,-0.001384692445969855,1.0,0.5904285714285714,4,"0,2,3,4,5,6",0.7132329749103943
r191_s23_core,191,id08,2024-08-14,s23_core,"S2,S3",2,0,2,1.2572405238082032,1.0920828571428571,0.5460414285714286,0.4932714107755732,0.5854514285714285,0.2840071428571428,0.53978,0.394097142857143,0.0002026055091878,0.0004052110183757,2,1,1,1,110,"4,5",0.5498188405797102,0.3154438405797101,0.7740036231884058,0.5240081521739132,2,0,0,2,-9.932458166811482e-07,-4.966229083405741e-07,-0.0004052110183757552,-0.0002026055091878776,5.0,2.0,1.0,0.37499999999999994,0.5637142857142856,0.0,0.5888814285714286,0.03791655481127005,0.5,0,0.42443387681159417,2,2,0,-9.932458166811482e-07,-0.0004052110183757552,2.0,0.37499999999999994,1,"4,5",0.7123620071684589
r184_recovery_route,184,id08,2024-08-06,recovery_route,"Q1,S2,S3,S4",4,0,3,1.1081761951511144,1.3065057142857144,0.3266264285714286,0.2980897958810898,0.4395028571428571,0.3774964285714286,0.3658242857142857,0.1879371428571428,0.0002842096019165,0.0011368384076663,4,3,3,1,1000111,"0,4,5,6",0.4488224637681159,0.7373188405797102,0.5833333333333334,0.5006068840579709,2,0,0,4,-1.197715899478191e-06,-2.9942897486954773e-07,-0.0010912676619481,-0.000272816915487025,2.0,0.5,0.5,0.44735714285714284,0.42199999999999993,0.0,-0.08179642857142858,0.06564119934921354,1.0,0,0.41749094202898557,4,2,0,-1.197715899478191e-06,-0.0010912676619481,0.5,0.44735714285714284,3,"0,4,5,6",0.7121935483870969
r161_q2_s3_tail,161,id07,2024-07-23,q2_s3_tail,"Q2,S3",2,1,1,0.9892829439255332,0.8675114285714287,0.4337557142857143,0.451214267970261,0.5581428571428572,0.3132928571428571,0.3427342857142856,0.4408971428571428,0.0001427474278892,0.0002854948557784,2,2,1,0,100010,"1,5",0.3614130434782608,0.46875,0.728713768115942,0.4120018115942029,2,0,0,2,-1.96408321250971e-07,-9.82041606254855e-08,-0.0002849775977362065,-0.00014248879886810326,7.5,2.0,1.0,0.2821428571428571,0.8445714285714285,0.0,0.5363485714285714,0.04224847964236595,0.5,0,0.3999252717391304,2,2,1,-1.96408321250971e-07,-0.0002849775977362065,2.0,0.2821428571428571,2,"1,5",0.7098888888888889
r103_full_state,103,id04,2024-10-26,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,0.8184639345351162,1.3533142857142857,0.1933306122448979,0.2019111580662706,0.3181224489795918,0.6809836734693878,0.3746179591836734,0.3724114285714286,0.0005461238422005,0.0038228668954038,7,6,5,1,1111111,"0,1,2,3,4,5,6",0.2617753623188406,0.9891304347826086,0.186141304347826,0.4030163043478261,1,1,1,6,-4.21637973156581e-06,-6.023399616522585e-07,-0.0035436860001539,-0.0005062408571648429,1.1428571428571428,0.14285714285714285,0.14285714285714285,0.7083265306122449,0.2978775510204082,0.0,-0.5380575510204082,0.1812365397002452,0.5,0,0.43429574275362315,7,1,1,-4.21637973156581e-06,-0.0035436860001539,0.14285714285714285,0.7083265306122449,6,"0,1,2,3,4,5,6",0.707741935483871
r056_q2_hardtail,56,id02,2024-10-14,q2_hardtail,Q2,1,1,0,1.0481659998502677,0.5943285714285714,0.5943285714285714,0.7175885713644002,0.82792,0.2125,0.7764514285714286,0.4854171428571428,0.0027286099931888,0.0027286099931888,0,0,1,1,100000,1,0.4035326086956521,0.0011322463768115,0.8745471014492754,0.4410461956521738,1,0,0,1,-3.5771011439969303e-06,-3.5771011439969303e-06,-0.0026396836471635,-0.0026396836471635,9.0,2.0,1.0,0.1785714285714285,0.7097142857142857,0.0,0.6867542857142859,0.160148752873998,0.5,0,0.5013586956521738,1,1,1,-3.5771011439969303e-06,-0.0026396836471635,2.0,0.1785714285714285,0,1,0.7075161290322581
r147_s23_core,147,id06,2024-08-21,s23_core,"S2,S3",2,0,2,1.590602499697224,1.3748657142857144,0.6874328571428572,0.6766656964898592,0.5851257142857142,0.3487785714285714,0.64456,0.920377142857143,0.0003224733141335,0.0006449466282671,2,2,2,0,110,"4,5",0.7309782608695652,0.46875,0.6480978260869565,0.6502626811594202,2,1,1,1,-2.4520712368746865e-06,-1.2260356184373433e-06,-0.000644933239921697,-0.0003224666199608485,12.5,2.0,1.0,0.5681428571428571,0.5328571428571428,0.0,0.6693428571428572,1.7556603794312449,1.0,0,0.5757857789855073,1,1,0,-2.447395172679925e-06,-0.0006194747446528,1.0,0.9577142857142856,1,5,0.7069247311827958
r143_q2_s3_tail,143,id06,2024-08-13,q2_s3_tail,"Q2,S3",2,1,1,1.1980585838348567,0.9794885714285714,0.4897442857142857,0.5804214108274038,0.6025314285714286,0.4245642857142856,0.5307200000000001,0.7089771428571429,0.0020833338745471,0.0041666677490942,1,1,2,1,100010,"1,5",0.5140398550724637,0.1526268115942029,0.4846014492753623,0.4718568840579709,2,0,0,2,-1.7385549063160035e-06,-8.692774531580018e-07,-0.0041033639777950685,-0.0020516819888975342,12.5,2.0,1.0,0.43985714285714284,0.7342857142857142,0.0,0.5971414285714286,0.1189211484435934,1.0,0,0.4656657608695652,2,2,1,-1.7385549063160035e-06,-0.0041033639777950685,2.0,0.43985714285714284,1,"1,5",0.706304659498208
r164_nonq2_full,164,id07,2024-07-26,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,0.849897912284315,1.1747457142857138,0.1957909523809523,0.2160563510880109,0.3148152380952381,0.7795071428571428,0.2723914285714285,0.5277371428571428,2.4557466064473177e-05,0.0001473447963868,6,6,3,0,1011111,"0,2,3,4,5,6",0.2776268115942029,0.9685235507246376,0.1177536231884057,0.3523143115942029,6,2,1,4,-0.0004184103864823705,-6.973506441372842e-05,0.00899205745804542,0.00149867624300757,4.0,1.0,1.0,0.7125238095238094,0.2602857142857143,1.0,0.3313119047619047,0.06705449196711756,0.6666666666666666,0,0.5758854166666666,4,4,0,-1.5786016414258346e-08,-9.378548447340536e-05,1.0,0.9162857142857144,4,"0,3,4,6",0.7060000000000001
r056_q2_s3_tail,56,id02,2024-10-14,q2_s3_tail,"Q2,S3",2,1,1,1.026918389128654,0.8943171428571428,0.4471585714285714,0.5034128393988324,0.6101485714285714,0.3910928571428572,0.4937942857142857,0.5004171428571428,0.0013659504772297,0.0027319009544595,1,1,1,1,100010,"1,5",0.3854166666666667,0.1526268115942029,0.5557065217391305,0.3930434782608696,2,0,0,2,-3.5761098385036317e-06,-1.7880549192518158e-06,-0.002642974608434219,-0.0013214873042171095,5.0,1.5,1.0,0.3335714285714285,0.6311428571428572,0.0,0.5034371428571429,0.0842827206731028,0.5,0,0.4465715579710146,2,2,1,-3.5761098385036317e-06,-0.002642974608434219,1.5,0.3335714285714285,1,"1,5",0.7059032258064517
r139_q2_hardtail,139,id06,2024-07-19,q2_hardtail,Q2,1,1,0,0.8973165712788391,0.5159485714285716,0.5159485714285716,0.5891771427929717,0.4647999999999999,0.4259428571428572,0.8176342857142858,0.4980971428571429,0.0030580072877096,0.0030580072877096,1,1,0,0,100000,1,0.302536231884058,0.1526268115942029,0.4809782608695652,0.3595697463768116,1,0,0,1,-2.498507453445141e-05,-2.498507453445141e-05,-0.0029547475288272,-0.0029547475288272,16.0,3.0,1.0,0.608,0.0777142857142857,0.0,0.6289200000000001,0.1597185043233161,0.5,0,0.5160982789855073,1,1,1,-2.498507453445141e-05,-0.0029547475288272,3.0,0.608,1,1,0.7058136200716847
r220_q1q3_subjective,220,id09,2024-09-11,q1q3_subjective,"Q1,Q3",2,0,0,1.1451741580768533,0.9734485714285714,0.4867242857142857,0.5120129492602128,0.5482400000000001,0.3952785714285714,0.4350628571428571,0.5461771428571428,0.0001830789077925,0.0003661578155851,2,2,1,0,1010000,"0,2",0.4723731884057971,0.46875,0.5448369565217391,0.4635597826086957,2,0,0,2,-6.579131347851195e-07,-3.2895656739255974e-07,-0.0003661578155851,-0.00018307890779255,4.0,1.5,1.0,0.3881428571428571,0.5825714285714285,0.0,0.5776214285714286,0.03894342845479205,0.5,0,0.3940104166666667,2,2,0,-6.579131347851195e-07,-0.0003661578155851,1.5,0.3881428571428571,2,"0,2",0.7044193548387097
r143_s_stage,143,id06,2024-08-13,s_stage,"S1,S2,S3,S4",4,0,4,1.3914390094330285,1.7095085714285716,0.4273771428571429,0.4349809091447673,0.4427114285714285,0.4891857142857143,0.34386,0.7239771428571429,4.984552670123137e-05,0.0001993821068049,3,3,1,1,1111,"3,4,5,6",0.6277173913043478,0.6632699275362319,0.3781702898550724,0.5495742753623188,3,0,0,4,-6.481561786401267e-08,-1.6203904466003166e-08,-0.0001767707503393613,-4.419268758484033e-05,7.25,1.25,0.75,0.5145714285714286,0.654,0.0,0.2493092857142858,2.127339495912825,1.0,0,0.44221240942028983,4,3,0,-6.481561786401267e-08,-0.0001767707503393613,1.25,0.5145714285714286,3,"3,4,5,6",0.7040394265232975
r100_q3_s_stage,100,id04,2024-10-22,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.2141829043247714,1.6342371428571427,0.3268474285714285,0.3319887712475317,0.4300662857142857,0.4519257142857142,0.3805325714285714,0.3467971428571429,0.0006858881002702,0.0034294405013513,4,4,1,1,11111,"2,3,4,5,6",0.5221920289855072,0.8054800724637681,0.4320652173913043,0.5547599637681159,5,4,1,1,-0.00026836280015145916,-5.367256003029183e-05,0.0049813737808461715,0.0009962747561692343,8.2,2.4,1.0,0.6150857142857143,0.3347428571428571,1.0,0.4715388571428571,0.1096138505041481,0.8,0,0.7118523550724638,1,1,0,-4.778586907628642e-09,-1.5760655894078834e-05,1.0,0.9228571428571428,1,2,0.7025591397849463
r037_recovery_route,37,id02,2024-09-05,recovery_route,"Q1,S2,S3,S4",4,0,3,1.0461453308654003,1.2011314285714283,0.3002828571428571,0.2730240815953756,0.4038371428571428,0.3794428571428571,0.33721,0.2146771428571428,0.0001217160274363,0.0004868641097453,4,3,2,1,1000111,"0,4,5,6",0.4017210144927536,0.7373188405797102,0.5774456521739131,0.4612228260869565,2,0,0,4,-6.710969621526453e-07,-1.6777424053816133e-07,-0.0002486382757518046,-6.215956893795115e-05,2.5,1.0,0.5,0.4938571428571428,0.4791428571428571,0.0,-0.09341285714285713,0.0410739637346175,1.0,0,0.3865285326086957,4,2,0,-6.710969621526453e-07,-0.0002486382757518046,1.0,0.4938571428571428,3,"0,4,5,6",0.7007311827956991
r216_q_subjective,216,id09,2024-09-07,q_subjective,"Q1,Q2,Q3",3,1,0,1.1515341794386862,1.2039828571428572,0.4013276190476191,0.4565152994854181,0.3987466666666666,0.6267809523809524,0.5057638095238096,0.6908571428571428,0.0009111902406029,0.0027335707218088,3,3,1,0,1110000,"0,1,2",0.4782608695652174,0.6632699275362319,0.2273550724637681,0.4870923913043478,2,0,0,3,-8.280042383132858e-06,-2.760014127710953e-06,-0.0027326431515111425,-0.0009108810505037142,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.7034285714285714,0.23523809523809525,0.0,0.1375657142857143,0.0847082536400931,1.0,0,0.475264945652174,3,2,1,-8.280042383132858e-06,-0.0027326431515111425,0.6666666666666666,0.7034285714285714,3,"0,1,2",0.698641577060932
r142_s23_core,142,id06,2024-08-12,s23_core,"S2,S3",2,0,2,1.4905868791937984,1.254374285714286,0.6271871428571429,0.6182942679184307,0.5872457142857143,0.3399357142857142,0.5425,0.8530971428571428,7.132210458425406e-05,0.0001426442091685,2,1,1,1,110,"4,5",0.6766304347826086,0.3154438405797101,0.6680253623188406,0.576675724637681,2,0,0,2,-3.01505477560202e-07,-1.50752738780101e-07,-0.00014263545046737242,-7.131772523368621e-05,13.5,2.0,1.0,0.5509999999999999,0.531142857142857,0.0,0.6040828571428571,1.6798809818248444,1.0,0,0.45971467391304344,2,2,0,-3.01505477560202e-07,-0.00014263545046737242,2.0,0.5509999999999999,1,"4,5",0.6979032258064517
r023_recovery_route,23,id01,2024-09-12,recovery_route,"Q1,S2,S3,S4",4,0,3,1.0022188237225431,1.2222857142857144,0.3055714285714286,0.2791497958810899,0.4018285714285714,0.4395357142857143,0.3356542857142857,0.2820971428571429,0.0005799211539568,0.0023196846158275,4,3,3,1,1000111,"0,4,5,6",0.3682065217391304,0.7373188405797102,0.4583333333333333,0.4450679347826087,2,0,0,4,-4.63503631801706e-07,-1.158759079504265e-07,-0.0006158441791578411,-0.00015396104478946027,4.25,1.25,0.5,0.49371428571428566,0.488,0.0,-0.08328357142857146,0.0665806661899748,1.0,0,0.38682744565217386,4,2,0,-4.63503631801706e-07,-0.0006158441791578411,1.25,0.49371428571428566,3,"0,4,5,6",0.6966559139784947
r147_q2_s3_tail,147,id06,2024-08-21,q2_s3_tail,"Q2,S3",2,1,1,1.520720004218648,1.3643914285714285,0.6821957142857142,0.7652028393988325,0.6845371428571428,0.4042785714285714,0.8054085714285714,0.920377142857143,0.0011734392240574,0.0023468784481149,1,2,1,0,100010,"1,5",0.6951992753623188,0.3154438405797101,0.5240036231884058,0.6135326086956521,2,1,1,1,-3.6404415275320784e-06,-1.8202207637660392e-06,-0.0023445174304837,-0.00117225871524185,6.5,1.5,1.0,0.5681428571428571,0.47085714285714286,0.0,0.69075,0.14503400864490157,1.0,0,0.5585484601449276,1,1,0,-2.447395172679925e-06,-0.0006194747446528,1.0,0.9577142857142856,1,5,0.6955197132616487
r139_s_stage,139,id06,2024-07-19,s_stage,"S1,S2,S3,S4",4,0,4,1.243631245147314,1.4653571428571426,0.3663392857142856,0.3607294805733387,0.4374914285714285,0.4809357142857143,0.3144728571428571,0.5280971428571429,4.28056270889552e-05,0.0001712225083558,3,4,2,0,1111,"3,4,5,6",0.5389492753623188,0.7373188405797102,0.3876811594202898,0.5065126811594203,2,0,0,4,-4.852653290657822e-08,-1.2131633226644554e-08,-0.00016304157720233739,-4.0760394300584346e-05,6.5,1.25,0.5,0.5287142857142857,0.5635714285714285,0.0,-0.04881928571428573,3.1695156842150474,1.0,0,0.41956295289855067,4,2,0,-4.852653290657822e-08,-0.00016304157720233739,1.25,0.5287142857142857,4,"3,4,5,6",0.6934229390681004
r201_nonq2_full,201,id09,2024-08-06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.029873293524962,1.5372485714285715,0.2562080952380952,0.2508696844213443,0.3790628571428571,0.466992857142857,0.3314695238095237,0.3452171428571429,0.0002848517494695,0.0017091104968171,5,3,3,3,1011111,"0,2,3,4,5,6",0.3863224637681159,0.8054800724637681,0.4107789855072464,0.4546422101449275,3,0,0,6,-1.1360322175291284e-06,-1.893387029215214e-07,-0.0015583506770958263,-0.0002597251128493044,3.6666666666666665,0.8333333333333334,0.5,0.5274761904761904,0.4404761904761904,0.0,-0.11167190476190479,0.0544056187144489,0.6666666666666666,0,0.38225769927536235,6,3,0,-1.1360322175291284e-06,-0.0015583506770958263,0.8333333333333334,0.5274761904761904,3,"0,2,3,4,5,6",0.6919032258064516
r185_s14_edge,185,id08,2024-08-07,s14_edge,"S1,S4",2,0,2,0.8968398351122231,0.6767685714285714,0.3383842857142857,0.3129475503711041,0.4350114285714286,0.3029642857142857,0.2517685714285714,0.3101371428571428,3.982573758604113e-05,7.965147517208226e-05,2,2,0,0,1001,"3,6",0.3020833333333333,0.46875,0.7477355072463768,0.3626177536231883,2,0,0,2,-1.201510421285992e-07,-6.00755210642996e-08,-7.965147517208226e-05,-3.982573758604113e-05,4.0,1.5,1.0,0.3318571428571428,0.7245714285714285,0.0,0.47059285714285715,0.0168987193355136,0.5,0,0.36015625,2,2,0,-1.201510421285992e-07,-7.965147517208226e-05,1.5,0.3318571428571428,2,"3,6",0.6909713261648746
r191_full_state,191,id08,2024-08-14,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.0243866247849438,1.781237142857143,0.2544624489795918,0.2716842192907605,0.3707869387755101,0.5250428571428571,0.3557306122448979,0.394097142857143,0.0002166945376517,0.0015168617635624,7,5,3,2,1111111,"0,1,2,3,4,5,6",0.3845108695652174,0.9685235507246376,0.328804347826087,0.4701449275362318,3,0,0,7,-1.2625500373074244e-06,-1.8036429104391777e-07,-0.001384692445969855,-0.00019781320656712216,2.142857142857143,0.8571428571428571,0.42857142857142855,0.6446938775510204,0.3173061224489796,0.0,-0.19591999999999996,0.05574285842787393,0.6666666666666666,0,0.38522418478260867,7,3,1,-1.2625500373074244e-06,-0.001384692445969855,0.8571428571428571,0.6446938775510204,5,"0,1,2,3,4,5,6",0.6905663082437277
r101_q_subjective,101,id04,2024-10-24,q_subjective,"Q1,Q2,Q3",3,1,0,0.8070136711631845,0.6147742857142855,0.2049247619047618,0.241435299485418,0.3826971428571428,0.660242857142857,0.4916685714285713,0.2751371428571428,0.0014954608369018,0.0044863825107056,3,2,2,1,1110000,"0,1,2",0.2554347826086957,0.5849184782608695,0.2015398550724637,0.3524728260869564,3,0,0,3,-4.333796267663655e-06,-1.444598755887885e-06,-0.003663646968281837,-0.0012212156560939458,4.333333333333333,1.3333333333333333,1.0,0.6513333333333332,0.29085714285714287,1.0,0.38155619047619044,0.05701340363206433,1.0,0,0.4281838768115942,3,3,1,-4.333796267663655e-06,-0.003663646968281837,1.3333333333333333,0.6513333333333332,2,"0,1,2",0.6895591397849463
r139_recovery_route,139,id06,2024-07-19,recovery_route,"Q1,S2,S3,S4",4,0,3,1.188130466579686,1.4685114285714285,0.3671278571428571,0.3658755101668042,0.4281828571428571,0.4939285714285715,0.3464857142857142,0.5280971428571429,4.52578726959691e-05,0.0001810314907838,3,4,2,0,1000111,"0,4,5,6",0.5040760869565217,0.7373188405797102,0.3709239130434782,0.4881476449275362,2,0,0,4,-4.852653290657822e-08,-1.2131633226644554e-08,-0.00016304157720233739,-4.0760394300584346e-05,6.5,1.25,0.5,0.5484285714285713,0.5319999999999999,0.0,-0.04807785714285717,3.1695156842150474,1.0,0,0.41258831521739125,4,2,0,-4.852653290657822e-08,-0.00016304157720233739,1.25,0.5484285714285713,4,"0,4,5,6",0.6885412186379929
r220_q3_s_stage,220,id09,2024-09-11,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.0845884589594432,1.3504714285714283,0.2700942857142857,0.2982253426761031,0.359184,0.4658771428571429,0.2069862857142856,0.5461771428571428,3.7393179888183104e-05,0.0001869658994409,5,3,3,2,11111,"2,3,4,5,6",0.4329710144927536,0.8054800724637681,0.4148550724637681,0.454284420289855,4,0,0,5,-3.734291452418774e-07,-7.468582904837548e-08,-0.00016215026434798148,-3.2430052869596294e-05,2.4,1.0,0.8,0.5296571428571428,0.5168,0.0,0.20453428571428572,0.014166364496951302,0.75,0,0.3731453804347826,5,4,0,-3.734291452418774e-07,-0.00016215026434798148,1.0,0.5296571428571428,3,"2,3,4,5,6",0.6885304659498208
r220_q_subjective,220,id09,2024-09-11,q_subjective,"Q1,Q2,Q3",3,1,0,1.0975656742577025,1.1201685714285714,0.3733895238095238,0.4295876804377991,0.4602590476190475,0.4647285714285714,0.3220133333333332,0.5461771428571428,0.0007780124484828,0.0023340373454485,3,3,1,0,1110000,"0,1,2",0.4442934782608695,0.6632699275362319,0.416213768115942,0.4705661231884058,2,0,0,3,-6.579131347851195e-07,-2.1930437826170648e-07,-0.0003661578155851,-0.00012205260519503333,2.6666666666666665,1.0,0.6666666666666666,0.4576190476190476,0.4857142857142857,0.0,0.1325361904761905,0.03894342845479205,0.5,0,0.362013134057971,3,2,1,-6.579131347851195e-07,-0.0003661578155851,1.0,0.4576190476190476,3,"0,1,2",0.68663082437276
