posterior_id,config_id,prior_kind,beta,method,temperature,top_k,weight_power,posterior_mae,posterior_p90_abs,posterior_spearman,best_world_mae,top100_world_mae,median_world_mae,ess,ess_rate,q_abs_shift_vs_h018,q_max_abs_shift_vs_h018,q_spearman_vs_h018,mean_max_vector_posterior,row_vector_kl_from_prior,posterior_score
global_b0.4_elite100,global_b0.4,global,0.4,elite,0.0,100,1.0,7.126822496087088e-05,0.0001417601213639411,0.9774436090225563,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,99.99999999999999,0.0014285714285714284,0.04508810991383615,0.2417687423559639,0.9744452913460321,0.14596,0.4167499576555666,6.957526697541944e-05
global_b0.25_soft_t8e-05_p1,global_b0.25,global,0.25,soft,8e-05,0,1.0,7.440410786020424e-05,0.00017503635281463254,0.9894736842105262,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,2033.175424060213,0.029045363200860184,0.02225750681039998,0.12053418639364621,0.9947413968086917,0.12145110199913259,0.025018163192241913,6.968124597128133e-05
global_b0.25_soft_t0.00012_p1.5,global_b0.25,global,0.25,soft,0.00012,0,1.5,7.440410786020441e-05,0.00017503635281463444,0.9894736842105262,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,2033.1754240602133,0.02904536320086019,0.02225750681039998,0.12053418639364621,0.9947413968086917,0.12145110199913259,0.025018163192241906,6.968124597128198e-05
global_b0.25_top2500_t0.00025,global_b0.25,global,0.25,topk,0.00025,2500,1.0,7.343365264709644e-05,0.00018107759731425015,0.9894736842105262,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,2360.1402145296433,0.03371628877899491,0.02216938116144807,0.10825384780207692,0.994912467413489,0.12102447282300743,0.025168783909614474,7.025635214265869e-05
global_b0.25_top5000_t0.00012,global_b0.25,global,0.25,topk,0.00012,5000,1.0,7.511419759923411e-05,0.00017414141193962193,0.9894736842105262,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,3103.61406688111,0.04433734381258728,0.02184362574861187,0.10948207728392167,0.9951180791774819,0.12090481195316481,0.018259859710056697,7.033315291627378e-05
subject_b0.25_soft_t8e-05_p1.5,subject_b0.25,subject,0.25,soft,8e-05,0,1.5,8.6595490687003e-05,0.00014862221302869367,0.9654135338345864,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,464.43360943039,0.0066347658490055715,0.03360109012755606,0.15443994885918189,0.989401091260259,0.14377558258382211,0.0801044226060482,7.169406653977053e-05
subject_b0.25_top1000_t0.00012,subject_b0.25,subject,0.25,topk,0.00012,1000,1.0,8.750005916610248e-05,0.00014327263472230432,0.9609022556390976,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,831.390045484986,0.011877000649785514,0.03183426406325416,0.1416642055297922,0.9909978925564908,0.14240283816743446,0.06560029325015079,7.214842199581298e-05
global_b0.25_top2500_t0.0005,global_b0.25,global,0.25,topk,0.0005,2500,1.0,7.507798565557292e-05,0.00018228422808440757,0.9894736842105262,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,2467.7822724860757,0.035254032464086794,0.022140818011774477,0.10809124579654195,0.9949774952573917,0.12097247551709008,0.024230482008289398,7.221376810354398e-05
subject_b0.25_top100_t0.00025,subject_b0.25,subject,0.25,topk,0.00025,100,1.0,7.336871357264138e-05,0.00014115292882590385,0.9699248120300751,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,98.4982106347044,0.0014071172947814916,0.044639079388704705,0.2018487092489154,0.9772316658086004,0.15223670999764108,0.4142973669959662,7.230467941549159e-05
global_b0.15_soft_t0.00055_p1,global_b0.15,global,0.15,soft,0.00055,0,1.0,7.641072823303249e-05,0.00016401368006505255,0.9879699248120299,0.00017536924004523167,0.0002609392709194651,0.0014083859025483276,33665.55000346472,0.48093642862092456,0.013328652085922606,0.06697240487896716,0.9982850142616047,0.11092107092595341,0.0017402323860701847,7.256389042244539e-05
global_b0.25_soft_t0.00018_p2,global_b0.25,global,0.25,soft,0.00018,0,2.0,7.79545803121829e-05,0.00017663874473275413,0.9894736842105262,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,2846.6317178625686,0.0406661673980367,0.02199868099864704,0.11540289215659483,0.9950346041300573,0.12116889442924109,0.01864446236865999,7.373584672749157e-05
global_b0.4_top500_t0.00012,global_b0.4,global,0.4,topk,0.00012,500,1.0,8.381192189715596e-05,0.00017649867024881386,0.9894736842105262,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,420.32361372856724,0.006004623053265246,0.035687365734911915,0.1739556368395141,0.9866049593827743,0.13657219779375676,0.12171410111439351,7.408269579697361e-05
subject_b0.15_soft_t0.00025_p1.5,subject_b0.15,subject,0.15,soft,0.00025,0,1.5,8.549879559122979e-05,0.00013961876490630118,0.9714285714285714,0.00015240392765592924,0.00026837179269937364,0.0013956638132255827,9980.11215920955,0.1425730308458507,0.018606849851342193,0.08541120861416679,0.9969624698648879,0.12369407619983544,0.005696781924674892,7.410360402012534e-05
global_b0.25_elite2500,global_b0.25,global,0.25,elite,0.0,2500,1.0,7.668329490043458e-05,0.00018343032816665037,0.9894736842105262,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,2500.0,0.03571428571428571,0.022137638176246834,0.10808187348949627,0.9950131721421264,0.12095360000000048,0.02394636109164929,7.41068743031774e-05
subject_b0.25_top100_t0.0005,subject_b0.25,subject,0.25,topk,0.0005,100,1.0,7.496431278936405e-05,0.00014487141253134253,0.9699248120300751,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,99.652482286726,0.0014236068898103714,0.04448363193713263,0.20137338325422383,0.9774817711624871,0.15202577673093687,0.4122949249981891,7.466122420879843e-05
subject_b0.15_soft_t0.00035_p2,subject_b0.15,subject,0.15,soft,0.00035,0,2.0,8.643715144800663e-05,0.00014048462821780687,0.9714285714285714,0.00015240392765592924,0.00026837179269937364,0.0013956638132255827,10730.489985722916,0.15329271408175593,0.01860123158662708,0.08564074339267919,0.996972572663947,0.12370296077051174,0.005313122858864282,7.526067301066466e-05
global_b0.25_top5000_t0.00025,global_b0.25,global,0.25,topk,0.00025,5000,1.0,8.041498580086083e-05,0.00017414389045994927,0.9894736842105262,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,4551.244864689762,0.06501778378128231,0.02164602184810063,0.10823639442027067,0.9953571452840047,0.12067362847267037,0.013042362258692429,7.571360230818686e-05
subject_b0.15_soft_t0.00018_p1,subject_b0.15,subject,0.15,soft,0.00018,0,1.0,8.696665064902272e-05,0.00014095713353663356,0.9714285714285714,0.00015240392765592924,0.00026837179269937364,0.0013956638132255827,11174.83311103202,0.15964047301474313,0.018598941012458604,0.08576383208193,0.9969806154951131,0.12370809718186723,0.005109382522603095,7.59092147710548e-05
subject_b0.25_elite100,subject_b0.25,subject,0.25,elite,0.0,100,1.0,7.645365102802708e-05,0.000148110149475492,0.9699248120300751,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,100.0,0.0014285714285714286,0.04441558601459101,0.20112132529542537,0.9775399670376063,0.15184000000000003,0.4118109361948309,7.691796150986067e-05
subject_b0.25_top1000_t0.00025,subject_b0.25,subject,0.25,topk,0.00025,1000,1.0,9.214089800532003e-05,0.0001466066508877405,0.9609022556390976,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,965.5546720817581,0.013793638172596545,0.03159305229637981,0.14124907762566696,0.9912924864881464,0.14248684185372895,0.05926266112151917,7.771924958313933e-05
global_b0.25_top5000_t0.0005,global_b0.25,global,0.25,topk,0.0005,5000,1.0,8.251398054115264e-05,0.0001737812221910142,0.9819548872180449,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,4894.905963423941,0.06992722804891345,0.02160254494417507,0.10875435039527448,0.9954025452069771,0.12064683973064574,0.012204813008352697,7.804007262251436e-05
global_b0.4_top500_t0.00025,global_b0.4,global,0.4,topk,0.00025,500,1.0,8.635067383436259e-05,0.0001826791411129458,0.9894736842105262,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,484.23962890078616,0.006917708984296945,0.03518882140535038,0.1630516713078085,0.9871578133675663,0.13614565106432003,0.11156831851582381,7.836598318203784e-05
global_b0.25_elite5000,global_b0.25,global,0.25,elite,0.0,5000,1.0,8.438896297566943e-05,0.0001732588221731764,0.9819548872180449,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,5000.0,0.07142857142857142,0.02159286994107178,0.11096047029617317,0.9954192443126245,0.12066079999999983,0.011957309274051899,7.978832505381302e-05
subject_b0.25_top1000_t0.0005,subject_b0.25,subject,0.25,topk,0.0005,1000,1.0,9.397945129060057e-05,0.00014809357288907377,0.9609022556390976,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,992.0384300912197,0.01417197757273171,0.03157121534502168,0.14283511645560176,0.9913745024884093,0.14256559714834968,0.05817488016894989,7.993826814929642e-05
global_b0.4_top500_t0.0005,global_b0.4,global,0.4,topk,0.0005,500,1.0,8.738079550498264e-05,0.0001849927674834412,0.9894736842105262,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,496.3984558019243,0.007091406511456061,0.03513160925576448,0.16170027423088473,0.987268001726215,0.13611540058606028,0.10975731971532715,7.999739630511608e-05
subject_b0.25_soft_t0.00012_p2,subject_b0.25,subject,0.25,soft,0.00012,0,2.0,9.321534622287872e-05,0.00015443312837564572,0.9654135338345864,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,753.7437197669276,0.010767767425241824,0.0320649705238253,0.14887061652358347,0.9908175744437755,0.14263565510192633,0.055274076324837995,8.038109875387657e-05
global_b0.4_elite500,global_b0.4,global,0.4,elite,0.0,500,1.0,8.838257989757332e-05,0.00018705228536149872,0.9894736842105262,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,500.0,0.007142857142857143,0.0351335235467223,0.162563993112965,0.9872972973138565,0.13612800000000005,0.10919282742763144,8.151329445083802e-05
subject_b0.15_soft_t0.00035_p1.5,subject_b0.15,subject,0.15,soft,0.00035,0,1.5,9.14453548858653e-05,0.00014450863606526972,0.9654135338345864,0.00015240392765592924,0.00026837179269937364,0.0013956638132255827,15628.310497234039,0.22326157853191483,0.018605667666060324,0.08663386039101545,0.9970227172084796,0.1237598549271957,0.0036911107274064233,8.151370548237515e-05
global_b0.4_soft_t8e-05_p2,global_b0.4,global,0.4,soft,8e-05,0,2.0,7.374421321513719e-05,0.00015913796201315927,0.9849624060150375,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,62.112969645758874,0.0008873281377965554,0.05508509214843792,0.23371315920576274,0.96453695662005,0.16840128254744566,0.30593643020677785,8.170761354867374e-05
subject_b0.25_elite1000,subject_b0.25,subject,0.25,elite,0.0,1000,1.0,9.564152514244961e-05,0.00014954997255266507,0.9609022556390976,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,1000.0,0.014285714285714285,0.03158940616356245,0.14456399311296497,0.9914201384414179,0.142664,0.057880331132016336,8.1957165589627e-05
global_b0.4_soft_t8e-05_p1.5,global_b0.4,global,0.4,soft,8e-05,0,1.5,9.206292496235953e-05,0.00017728857223623287,0.9774436090225563,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,296.90044460750084,0.0042414349229642975,0.03817206391180538,0.18182458086689424,0.9848717323767328,0.14008192101940561,0.10686726308174249,8.201849809579334e-05
subject_b0.15_soft_t0.00025_p1,subject_b0.15,subject,0.15,soft,0.00025,0,1.0,9.252298224325098e-05,0.00014525411492946895,0.9654135338345864,0.00015240392765592924,0.00026837179269937364,0.0013956638132255827,16914.953160753048,0.24164218801075782,0.018613486162912196,0.08680153086872716,0.9970293225403112,0.12377588070877704,0.003417112744765155,8.27745751570699e-05
global_b0.25_soft_t0.00018_p1.5,global_b0.25,global,0.25,soft,0.00018,0,1.5,8.650162166156609e-05,0.00018054210195477232,0.9819548872180449,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,5587.1831606432725,0.07981690229490389,0.02177740305246515,0.10784813120875825,0.9954045497336382,0.12091037905194275,0.010098506804685652,8.364799044055132e-05
global_b0.25_soft_t0.00012_p1,global_b0.25,global,0.25,soft,0.00012,0,1.0,8.650162166156617e-05,0.00018054210195477232,0.9819548872180449,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,5587.183160643273,0.0798169022949039,0.02177740305246515,0.10784813120875836,0.9954045497336382,0.12091037905194275,0.010098506804685657,8.36479904405514e-05
subject_b0.15_soft_t0.00055_p2,subject_b0.15,subject,0.15,soft,0.00055,0,2.0,9.3953423906449e-05,0.0001461807035906088,0.9654135338345864,0.00015240392765592924,0.00026837179269937364,0.0013956638132255827,18757.936327271287,0.26797051896101837,0.018625514461086613,0.08700016933696436,0.9970444274787982,0.1237975009505692,0.0030886996008444687,8.443185266628311e-05
global_b0.25_soft_t0.00025_p2,global_b0.25,global,0.25,soft,0.00025,0,2.0,8.765034384352619e-05,0.00018111628556819444,0.9819548872180449,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,6062.172217783451,0.0866024602540493,0.0217690350662867,0.10718053354766299,0.9954371263345939,0.12089717498737572,0.009358225385358757,8.494360572033832e-05
subject_b0.15_soft_t0.00035_p1,subject_b0.15,subject,0.15,soft,0.00035,0,1.0,9.748353739030373e-05,0.00014813295346950367,0.9654135338345864,0.00015240392765592924,0.00026837179269937364,0.0013956638132255827,23732.84717143126,0.33904067387758946,0.018659352578903343,0.08737023824916607,0.9970576851634678,0.12384541929063067,0.0024524278857733835,8.843649337273484e-05
subject_b0.15_soft_t0.00055_p1.5,subject_b0.15,subject,0.15,soft,0.00055,0,1.5,9.811760403415429e-05,0.00014846405597241828,0.9654135338345864,0.00015240392765592924,0.00026837179269937364,0.0013956638132255827,24739.046625737454,0.3534149517962493,0.01866620299742158,0.08742429056324602,0.9970622820266036,0.12385324095225007,0.0023543239547896364,8.915059547490677e-05
global_b0.4_top1000_t0.00012,global_b0.4,global,0.4,topk,0.00012,1000,1.0,9.464104303248035e-05,0.00019594036480117128,0.9804511278195487,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,792.693417628374,0.011324191680405344,0.034298729114921614,0.17200203169745,0.9886626550616305,0.13519020745259444,0.06749338520680616,9.068859747402258e-05
subject_b0.25_top2500_t0.00012,subject_b0.25,subject,0.25,topk,0.00012,2500,1.0,0.0001017111856653095,0.00016370574808765757,0.9609022556390976,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,1836.647102578924,0.026237815751127484,0.03063698422601204,0.1378420766215176,0.9922726307205216,0.14149056249538172,0.030584431088788066,9.194673877125518e-05
global_b0.4_soft_t0.00012_p2,global_b0.4,global,0.4,soft,0.00012,0,2.0,9.902317506874673e-05,0.0001893586681351949,0.9774436090225563,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,525.4107286002766,0.007505867551432522,0.035859927098218114,0.1752133645168723,0.9873977881577192,0.13734402468572784,0.07073596597222016,9.292112690235593e-05
global_b0.25_soft_t0.00025_p1.5,global_b0.25,global,0.25,soft,0.00025,0,1.5,9.540367651437228e-05,0.00018529463670949068,0.9819548872180449,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,9977.370072486818,0.1425338581783831,0.02177390217261501,0.10577470896902985,0.9955917537941306,0.12087946867806006,0.005832930317006046,9.373957933397716e-05
global_b0.25_soft_t0.00035_p2,global_b0.25,global,0.25,soft,0.00035,0,2.0,9.66379444873119e-05,0.00018601166369177366,0.9804511278195487,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,10734.097539367762,0.1533442505623966,0.021784524055334917,0.10602538636953318,0.9956082514500411,0.12088546165033898,0.00543636982133977,9.52090056753394e-05
subject_b0.15_soft_t0.00055_p1,subject_b0.15,subject,0.15,soft,0.00055,0,1.0,0.00010355360271082559,0.00015110740151538451,0.9654135338345864,0.00015240392765592924,0.00026837179269937364,0.0013956638132255827,33983.55108455673,0.48547930120795335,0.018725289682035372,0.08772242706906724,0.9970884257060839,0.12390015661560304,0.0017213374645180593,9.522379586347412e-05
global_b0.25_soft_t0.00018_p1,global_b0.25,global,0.25,soft,0.00018,0,1.0,9.733695709290809e-05,0.00018642434409579635,0.9804511278195487,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,11182.46755617588,0.15974953651679827,0.0217909156242179,0.10627272191109316,0.9956162002391945,0.12088956162816694,0.0052257157283225495,9.600863175438807e-05
global_b0.4_top1000_t0.00025,global_b0.4,global,0.4,topk,0.00025,1000,1.0,9.877103249407863e-05,0.0002022559629761737,0.9804511278195487,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,958.6222170642254,0.013694603100917507,0.033975838926802025,0.17019661617177284,0.989073245350245,0.13486538516090463,0.05913031336467138,9.652664255461928e-05
global_b0.4_top1000_t0.0005,global_b0.4,global,0.4,topk,0.0005,1000,1.0,0.00010040785686273086,0.00020486491980057045,0.9804511278195487,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,990.6169320865687,0.014151670458379553,0.03395219783955477,0.16991064242661702,0.9891524557140937,0.13483053589143412,0.05772961151124545,9.882516256426963e-05
subject_b0.25_soft_t0.00012_p1.5,subject_b0.25,subject,0.25,soft,0.00012,0,1.5,0.00010824275403528115,0.00016809476004749253,0.9609022556390976,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,2022.6674947415822,0.028895249924879747,0.030584102210912765,0.142241311394943,0.9923491001168447,0.14203658018906015,0.024665998782157632,9.959671293722526e-05
subject_b0.25_soft_t8e-05_p1,subject_b0.25,subject,0.25,soft,8e-05,0,1.0,0.00010824275403528149,0.00016809476004749253,0.9609022556390976,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,2022.6674947415822,0.028895249924879747,0.03058410221091276,0.142241311394943,0.9923491001168447,0.14203658018906015,0.024665998782157614,9.959671293722561e-05
subject_b0.25_top2500_t0.00025,subject_b0.25,subject,0.25,topk,0.00025,2500,1.0,0.00010793116685125816,0.00017142436225327291,0.9609022556390976,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,2357.49294082686,0.03367847058324085,0.030530433727827107,0.13818692939692134,0.9924929846966299,0.1414463459087195,0.02516801171699582,0.00010013899369788164
global_b0.4_elite1000,global_b0.4,global,0.4,elite,0.0,1000,1.0,0.00010189622211503897,0.00020727336116531324,0.9804511278195487,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,1000.0,0.014285714285714285,0.033964940078411866,0.1698818734894969,0.9891842343729923,0.134824,0.05732678169807996,0.00010091054126222057
subject_b0.25_top2500_t0.0005,subject_b0.25,subject,0.25,topk,0.0005,2500,1.0,0.00011031422421315375,0.0001745327285886911,0.9609022556390976,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,2467.1561749701964,0.03524508821385995,0.030546118506995495,0.13944904859736557,0.9925505070886779,0.14146323737741898,0.024262129572505245,0.00010329286873196443
global_b0.25_soft_t0.00035_p1.5,global_b0.25,global,0.25,soft,0.00035,0,1.5,0.00010332371124365238,0.00019487893695356557,0.9789473684210527,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,15682.166275868338,0.2240309467981191,0.021859972702286255,0.10817539179477109,0.995669255607924,0.12093615220388708,0.0037592188154351234,0.00010414156166428716
subject_b0.25_top5000_t0.00012,subject_b0.25,subject,0.25,topk,0.00012,5000,1.0,0.00011169162516326183,0.00017201032716649862,0.9609022556390976,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,3090.7694358158756,0.04415384908308394,0.030291065167292228,0.139302523517556,0.9926629854854868,0.14187180506114458,0.018301494822080835,0.00010414169066240569
subject_b0.25_elite2500,subject_b0.25,subject,0.25,elite,0.0,2500,1.0,0.00011238820152550833,0.00017478797182784444,0.9609022556390976,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,2500.0,0.03571428571428571,0.030587377460358042,0.1419168266714655,0.9925738465020996,0.1414816000000006,0.023992382149045366,0.00010541415327276232
subject_b0.25_soft_t0.00018_p2,subject_b0.25,subject,0.25,soft,0.00018,0,2.0,0.00011395351901340644,0.00016946302621722968,0.9609022556390976,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,2821.7793286757974,0.040311133266797104,0.030381382601506694,0.141185091831167,0.9926180356425982,0.14209175311913844,0.01850245875612612,0.00010573063230154728
global_b0.4_top2500_t0.00012,global_b0.4,global,0.4,topk,0.00012,2500,1.0,0.00010748824882266866,0.000206958832442265,0.9804511278195487,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,1740.217319473572,0.024860247421051026,0.03365656646088749,0.16518523386894834,0.9897046375160593,0.13538043424634114,0.031698881800413824,0.00010654728523609797
global_b0.25_soft_t0.00025_p1,global_b0.25,global,0.25,soft,0.00025,0,1.0,0.00010478635417536874,0.0001992099012793143,0.9789473684210527,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,16983.0049134876,0.2426143559069657,0.021877651391621653,0.10858577726669494,0.9956820162133845,0.12095011707700479,0.0034761318960453893,0.00010667987420170656
global_b0.25_soft_t0.00055_p2,global_b0.25,global,0.25,soft,0.00055,0,2.0,0.00010671780370321761,0.00020501225693936109,0.9774436090225563,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,18846.437614179624,0.2692348230597089,0.021904498087650746,0.10909905734359615,0.995696910676891,0.12096853364193864,0.0031370484553017593,0.00011011132434209533
subject_b0.25_top5000_t0.00025,subject_b0.25,subject,0.25,topk,0.00025,5000,1.0,0.0001204905482266489,0.00017326833347757582,0.9593984962406013,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,4545.646780990065,0.06493781115700092,0.03024895655994608,0.14311893676283266,0.9928973113115378,0.14209737232102565,0.013201085729461859,0.00011333210912244035
subject_b0.4_top250_t0.00012,subject_b0.4,subject,0.4,topk,0.00012,250,1.0,0.0001155267250401817,0.00022715438512239673,0.9714285714285714,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,220.09374980006532,0.003144196425715219,0.05047683783540669,0.23200283947274997,0.979075376953484,0.1757706513237811,0.20442330754764182,0.00011345817846363803
global_b0.6_top250_t0.00012,global_b0.6,global,0.6,topk,0.00012,250,1.0,0.00011483502815410476,0.000233418267580185,0.9879699248120299,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,228.4045881425657,0.0032629226877509384,0.052425323914468316,0.27375533975874966,0.9747245410674659,0.1605034356940752,0.2028072937622141,0.00011367079805666981
global_b0.6_top250_t0.00025,global_b0.6,global,0.6,topk,0.00025,250,1.0,0.00011719881867196056,0.00022736071197755137,0.9924812030075187,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,245.38409008047014,0.0035054870011495733,0.052034146891807444,0.2772000917246784,0.9753198153136914,0.1598728701974231,0.19581126923048767,0.00011433974854604766
global_b0.4_top2500_t0.00025,global_b0.4,global,0.4,topk,0.00025,2500,1.0,0.0001134008643055219,0.0002165536929666894,0.9759398496240601,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,2339.94030292974,0.033427718613282004,0.03354485286737453,0.16455307073941128,0.9899768983675258,0.13541993508946526,0.025111104860352618,0.00011508375241528203
global_b0.4_soft_t0.00012_p1.5,global_b0.4,global,0.4,soft,0.00012,0,1.5,0.00011461624585423248,0.00021339965394870508,0.9759398496240601,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,1669.6013408367594,0.02385144772623942,0.03401367176643151,0.16772424455804447,0.9896645096546112,0.1358071294647183,0.028633654181288694,0.00011532309664987373
global_b0.4_soft_t8e-05_p1,global_b0.4,global,0.4,soft,8e-05,0,1.0,0.00011461624585423222,0.00021339965394870646,0.9759398496240601,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,1669.601340836759,0.023851447726239414,0.03401367176643151,0.16772424455804458,0.9896645096546112,0.1358071294647183,0.028633654181288697,0.00011532309664987383
global_b0.6_top250_t0.0005,global_b0.6,global,0.6,topk,0.0005,250,1.0,0.00011819531436186868,0.00022822331095270616,0.9924812030075187,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,248.90348089071588,0.0035557640127245127,0.05194459295716656,0.2788199185597594,0.9754766762004197,0.15981023216645168,0.19448165184618021,0.00011555189397974446
subject_b0.4_top100_t0.00012,subject_b0.4,subject,0.4,topk,0.00012,100,1.0,0.00010030435361687079,0.00021694104884764024,0.9714285714285714,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,91.61358927425074,0.001308765561060725,0.05688833600810858,0.26502049910944064,0.9700593760758828,0.18210274150301142,0.4013823581231964,0.00011735975511678785
subject_b0.4_top250_t0.00025,subject_b0.4,subject,0.4,topk,0.00025,250,1.0,0.0001195678671162108,0.0002266807678042479,0.9714285714285714,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,243.98403481988018,0.003485486211712574,0.04996326802857801,0.22604106885219405,0.9797844109134426,0.17553780722841877,0.19435905039579693,0.00011739560899869872
global_b0.6_elite250,global_b0.6,global,0.6,elite,0.0,250,1.0,0.0001191315709810549,0.00023301809257985525,0.9924812030075187,0.00022897567608381317,0.00030456586541106006,0.001389772930668045,250.00000000000006,0.003571428571428572,0.0519099769652279,0.28042815699681356,0.975505635086879,0.15977600000000006,0.19413932059224637,0.00011768684600571797
global_b0.25_soft_t0.00035_p1,global_b0.25,global,0.25,soft,0.00035,0,1.0,0.00011116497209213358,0.0002185619543911671,0.9774436090225563,0.00015817355321351987,0.00026977453534557546,0.0013951796083536763,23876.480714818154,0.34109258164025935,0.021969133446557716,0.1101655322800591,0.9957313166188998,0.12100963988804575,0.002481082116446386,0.00011792006295040002
subject_b0.4_top100_t0.00025,subject_b0.4,subject,0.4,topk,0.00025,100,1.0,0.00010305910463742195,0.00021405738159700958,0.9714285714285714,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,98.29231425099265,0.0014041759178713236,0.0559450189478755,0.26183563475746235,0.9712999691646048,0.18116901072619201,0.3913671260709149,0.00011805784432933296
global_b0.4_top2500_t0.0005,global_b0.4,global,0.4,topk,0.0005,2500,1.0,0.00011562523948591358,0.00022007338486823805,0.9759398496240601,0.0001553217124557857,0.00027619401894918327,0.0013921665443926987,2463.642323575743,0.035194890336796326,0.03356503572768777,0.16464600953510455,0.990029967223231,0.13550653162872925,0.02408842888285306,0.00011817997742693558
subject_b0.25_top5000_t0.0005,subject_b0.25,subject,0.25,topk,0.0005,5000,1.0,0.00012383492215071171,0.00018031771339239514,0.9593984962406013,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,4893.482470486886,0.06990689243552695,0.03027690961395203,0.1454207080685183,0.9929477245475345,0.14223634781766964,0.012356567437192354,0.00011842764680360564
subject_b0.25_soft_t0.00012_p1,subject_b0.25,subject,0.25,soft,0.00012,0,1.0,0.00012646338818617472,0.00017067009530481565,0.9593984962406013,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,5544.2719868258455,0.07920388552608351,0.030281826601615543,0.14038070750728604,0.9930042572316317,0.14242970163643515,0.010100286538045851,0.00011864224152210834
subject_b0.25_soft_t0.00018_p1.5,subject_b0.25,subject,0.25,soft,0.00018,0,1.5,0.00012646338818617488,0.00017067009530481703,0.9593984962406013,0.00016045968013548252,0.00027175603162625414,0.0013740223245641346,5544.271986825847,0.07920388552608354,0.030281826601615543,0.14038070750728604,0.9930042572316317,0.14242970163643515,0.010100286538045858,0.00011864224152210888
subject_b0.4_top100_t0.0005,subject_b0.4,subject,0.4,topk,0.0005,100,1.0,0.0001043200638282329,0.00021303170477929436,0.9714285714285714,0.000187188889024675,0.0002940761990967457,0.0013677751994696174,99.602354898666,0.001422890784266657,0.05574637213825424,0.25931342109380756,0.971575442803249,0.18097744259270881,0.3897325193246524,0.00011880037618618042
