candidate_id,route,op,score_signal,strength,group,k,reverse,split,n_targets,targets,base_loss,rewrite_loss,delta_logloss,changed_rows,changed_cells,mean_abs_prob_delta,max_abs_prob_delta,mean_delta,worst_delta,best_delta,subject5_delta,dateblock5_delta,max_abs_prob_delta_local,changed_rows_local,changed_cells_local
objective_mobility_s1down_s4up_target_delta_pos_subject_s1,objective_mobility_s1down_s4up,quantile,target_delta_pos,1.0,subject,0,False,subject5,2,"S1,S4",0.6785042477477948,0.6738150749571016,-0.004689172790693252,450,883,0.06848610317733672,0.2929189464734795,-0.01747859298615273,-0.004689172790693252,-0.030268013181612208,-0.004689172790693252,-0.030268013181612208,0.37423700024241824,450,883
objective_mobility_s1down_s4up_target_delta_pos_subject_s1,objective_mobility_s1down_s4up,quantile,target_delta_pos,1.0,subject,0,False,dateblock5,2,"S1,S4",0.6162653624902779,0.5859973493086656,-0.030268013181612208,450,876,0.0839902030555082,0.37423700024241824,-0.01747859298615273,-0.004689172790693252,-0.030268013181612208,-0.004689172790693252,-0.030268013181612208,0.37423700024241824,450,883
drain_route_q1down_s1down_s4up_target_plus_prob_subject_s0.25,drain_route_q1down_s1down_s4up,quantile,target_plus_prob,0.25,subject,0,False,subject5,3,"Q1,S1,S4",0.688609123855768,0.6839346786071063,-0.004674445248661674,450,1316,0.018583479428413454,0.07912943261522887,-0.008006678601956585,-0.004674445248661674,-0.011338911955251496,-0.004674445248661674,-0.011338911955251496,0.11628983998517095,450,1316
drain_route_q1down_s1down_s4up_target_plus_prob_subject_s0.25,drain_route_q1down_s1down_s4up,quantile,target_plus_prob,0.25,subject,0,False,dateblock5,3,"Q1,S1,S4",0.6346036536817253,0.6232647417264738,-0.011338911955251496,450,1296,0.02086964781004877,0.11628983998517095,-0.008006678601956585,-0.004674445248661674,-0.011338911955251496,-0.004674445248661674,-0.011338911955251496,0.11628983998517095,450,1316
drain_route_q1down_s1down_s4up_teacher_rank_global_s0.25,drain_route_q1down_s1down_s4up,quantile,teacher_rank,0.25,global,0,False,subject5,3,"Q1,S1,S4",0.688609123855768,0.6789614060042943,-0.00964771785147367,450,1345,0.02149244568727611,0.08333619727342267,-0.007155392157659479,-0.004663066463845289,-0.00964771785147367,-0.00964771785147367,-0.004663066463845289,0.18581544979262127,450,1347
drain_route_q1down_s1down_s4up_teacher_rank_global_s0.25,drain_route_q1down_s1down_s4up,quantile,teacher_rank,0.25,global,0,False,dateblock5,3,"Q1,S1,S4",0.6346036536817253,0.62994058721788,-0.004663066463845289,450,1347,0.04253507642897183,0.18581544979262127,-0.007155392157659479,-0.004663066463845289,-0.00964771785147367,-0.00964771785147367,-0.004663066463845289,0.18581544979262127,450,1347
subjective_intervention_q1down_q2up_s4up_target_plus_prob_subject_s0.4,subjective_intervention_q1down_q2up_s4up,quantile,target_plus_prob,0.4,subject,0,False,subject5,3,"Q1,Q2,S4",0.7080887738381088,0.7034281134604906,-0.004660660377618142,450,1293,0.023084455035244547,0.12734342310909935,-0.008227674624015191,-0.004660660377618142,-0.01179468887041224,-0.004660660377618142,-0.01179468887041224,0.13184897476172136,450,1293
subjective_intervention_q1down_q2up_s4up_target_plus_prob_subject_s0.4,subjective_intervention_q1down_q2up_s4up,quantile,target_plus_prob,0.4,subject,0,False,dateblock5,3,"Q1,Q2,S4",0.6737090864165105,0.6619143975460983,-0.01179468887041224,450,1266,0.02515955216851096,0.13184897476172136,-0.008227674624015191,-0.004660660377618142,-0.01179468887041224,-0.004660660377618142,-0.01179468887041224,0.13184897476172136,450,1293
objective_mobility_s1down_s4up_target_plus_prob_subject_s0.85,objective_mobility_s1down_s4up,quantile,target_plus_prob,0.85,subject,0,False,subject5,2,"S1,S4",0.6785042477477948,0.6738823254951909,-0.004621922252603938,450,869,0.05169783123221073,0.22158292413030778,-0.011371794947811376,-0.004621922252603938,-0.018121667643018813,-0.004621922252603938,-0.018121667643018813,0.32919973401181857,450,869
objective_mobility_s1down_s4up_target_plus_prob_subject_s0.85,objective_mobility_s1down_s4up,quantile,target_plus_prob,0.85,subject,0,False,dateblock5,2,"S1,S4",0.6162653624902779,0.598143694847259,-0.018121667643018813,450,848,0.05739463461710139,0.32919973401181857,-0.011371794947811376,-0.004621922252603938,-0.018121667643018813,-0.004621922252603938,-0.018121667643018813,0.32919973401181857,450,869
mobility_core_q2up_s1down_s4up_teacher_rank_subject_s0.25,mobility_core_q2up_s1down_s4up,quantile,teacher_rank,0.25,subject,0,False,subject5,3,"Q2,S1,S4",0.6889621813552792,0.6843511822559973,-0.004610999099281865,450,1325,0.019355612931360087,0.07519761467059982,-0.008691122141774754,-0.004610999099281865,-0.012771245184267643,-0.004610999099281865,-0.012771245184267643,0.09838273790902413,450,1327
mobility_core_q2up_s1down_s4up_teacher_rank_subject_s0.25,mobility_core_q2up_s1down_s4up,quantile,teacher_rank,0.25,subject,0,False,dateblock5,3,"Q2,S1,S4",0.6416528498046964,0.6288816046204287,-0.012771245184267643,450,1327,0.02234705325019985,0.09838273790902413,-0.008691122141774754,-0.004610999099281865,-0.012771245184267643,-0.004610999099281865,-0.012771245184267643,0.09838273790902413,450,1327
subjective_intervention_q1down_q2up_s4up_target_plus_prob_subject_s0.85,subjective_intervention_q1down_q2up_s4up,quantile,target_plus_prob,0.85,subject,0,False,subject5,3,"Q1,Q2,S4",0.7080887738381088,0.7034919018222826,-0.004596872015826148,450,1293,0.04920624973647611,0.26548734688361664,-0.011289615588885082,-0.004596872015826148,-0.017982359161944017,-0.004596872015826148,-0.017982359161944017,0.27612139407284625,450,1293
subjective_intervention_q1down_q2up_s4up_target_plus_prob_subject_s0.85,subjective_intervention_q1down_q2up_s4up,quantile,target_plus_prob,0.85,subject,0,False,dateblock5,3,"Q1,Q2,S4",0.6737090864165105,0.6557267272545665,-0.017982359161944017,450,1266,0.05364211008671765,0.27612139407284625,-0.011289615588885082,-0.004596872015826148,-0.017982359161944017,-0.004596872015826148,-0.017982359161944017,0.27612139407284625,450,1293
subjective_intervention_q1down_q2up_s4up_low_energy_subject_s0.4,subjective_intervention_q1down_q2up_s4up,quantile,low_energy,0.4,subject,0,False,subject5,3,"Q1,Q2,S4",0.7080887738381088,0.7035347580158393,-0.004554015822269442,450,1330,0.033076373049795466,0.1200347606512489,-0.01092418988507099,-0.004554015822269442,-0.017294363947872538,-0.004554015822269442,-0.017294363947872538,0.17101010267820033,450,1330
subjective_intervention_q1down_q2up_s4up_low_energy_subject_s0.4,subjective_intervention_q1down_q2up_s4up,quantile,low_energy,0.4,subject,0,False,dateblock5,3,"Q1,Q2,S4",0.6737090864165105,0.656414722468638,-0.017294363947872538,450,1321,0.03686261659837026,0.17101010267820033,-0.01092418988507099,-0.004554015822269442,-0.017294363947872538,-0.004554015822269442,-0.017294363947872538,0.17101010267820033,450,1330
subjective_intervention_q1down_q2up_s4up_human_state_subject_s0.25,subjective_intervention_q1down_q2up_s4up,quantile,human_state,0.25,subject,0,False,subject5,3,"Q1,Q2,S4",0.7080887738381088,0.7035372286251724,-0.004551545212936325,450,1332,0.021141702168622406,0.07704264678203843,-0.00894222246565407,-0.004551545212936325,-0.013332899718371816,-0.004551545212936325,-0.013332899718371816,0.09628813438288741,450,1332
subjective_intervention_q1down_q2up_s4up_human_state_subject_s0.25,subjective_intervention_q1down_q2up_s4up,quantile,human_state,0.25,subject,0,False,dateblock5,3,"Q1,Q2,S4",0.6737090864165105,0.6603761866981387,-0.013332899718371816,450,1321,0.02380337065633542,0.09628813438288741,-0.00894222246565407,-0.004551545212936325,-0.013332899718371816,-0.004551545212936325,-0.013332899718371816,0.09628813438288741,450,1332
drain_route_q1down_s1down_s4up_target_delta_pos_subject_s0.25,drain_route_q1down_s1down_s4up,quantile,target_delta_pos,0.25,subject,0,False,subject5,3,"Q1,S1,S4",0.688609123855768,0.6840684273817134,-0.00454069647405464,450,1322,0.017607758370915088,0.07891150918118961,-0.007991230230646462,-0.00454069647405464,-0.011441763987238285,-0.00454069647405464,-0.011441763987238285,0.0911276203724824,450,1322
drain_route_q1down_s1down_s4up_target_delta_pos_subject_s0.25,drain_route_q1down_s1down_s4up,quantile,target_delta_pos,0.25,subject,0,False,dateblock5,3,"Q1,S1,S4",0.6346036536817253,0.623161889694487,-0.011441763987238285,450,1316,0.020754724511189215,0.0911276203724824,-0.007991230230646462,-0.00454069647405464,-0.011441763987238285,-0.00454069647405464,-0.011441763987238285,0.0911276203724824,450,1322
drain_route_q1down_s1down_s4up_human_state_subject_s0.25,drain_route_q1down_s1down_s4up,quantile,human_state,0.25,subject,0,False,subject5,3,"Q1,S1,S4",0.688609123855768,0.6841729171285197,-0.004436206727248315,450,1325,0.018153939325998833,0.07249717005232731,-0.008030370564165612,-0.004436206727248315,-0.011624534401082909,-0.004436206727248315,-0.011624534401082909,0.09628813438288741,450,1325
drain_route_q1down_s1down_s4up_human_state_subject_s0.25,drain_route_q1down_s1down_s4up,quantile,human_state,0.25,subject,0,False,dateblock5,3,"Q1,S1,S4",0.6346036536817253,0.6229791192806424,-0.011624534401082909,450,1320,0.0213611365714286,0.09628813438288741,-0.008030370564165612,-0.004436206727248315,-0.011624534401082909,-0.004436206727248315,-0.011624534401082909,0.09628813438288741,450,1325
subjective_intervention_q1down_q2up_s4up_target_delta_pos_subject_s1,subjective_intervention_q1down_q2up_s4up,quantile,target_delta_pos,1.0,subject,0,False,subject5,3,"Q1,Q2,S4",0.7080887738381088,0.7036716723489201,-0.004417101489188613,450,1319,0.07961105628071798,0.3047390624837134,-0.018843936101204495,-0.004417101489188613,-0.03327077071322038,-0.004417101489188613,-0.03327077071322038,0.37423700024241824,450,1319
subjective_intervention_q1down_q2up_s4up_target_delta_pos_subject_s1,subjective_intervention_q1down_q2up_s4up,quantile,target_delta_pos,1.0,subject,0,False,dateblock5,3,"Q1,Q2,S4",0.6737090864165105,0.6404383157032901,-0.03327077071322038,450,1318,0.09121153800536436,0.37423700024241824,-0.018843936101204495,-0.004417101489188613,-0.03327077071322038,-0.004417101489188613,-0.03327077071322038,0.37423700024241824,450,1319
intervention_mobility_q2up_s4up_human_state_subject_s0.25,intervention_mobility_q2up_s4up,quantile,human_state,0.25,subject,0,False,subject5,2,"Q2,S4",0.707723722721306,0.7033392999444501,-0.004384422776855912,449,888,0.022334025864965357,0.07704264678203843,-0.009480431731462291,-0.004384422776855912,-0.01457644068606867,-0.004384422776855912,-0.01457644068606867,0.09628813438288741,450,888
intervention_mobility_q2up_s4up_human_state_subject_s0.25,intervention_mobility_q2up_s4up,quantile,human_state,0.25,subject,0,False,dateblock5,2,"Q2,S4",0.6749235115924557,0.660347070906387,-0.01457644068606867,450,882,0.02539035954997961,0.09628813438288741,-0.009480431731462291,-0.004384422776855912,-0.01457644068606867,-0.004384422776855912,-0.01457644068606867,0.09628813438288741,450,888
objective_mobility_s1down_s4up_target_delta_pos_subject_s0.25,objective_mobility_s1down_s4up,quantile,target_delta_pos,0.25,subject,0,False,subject5,2,"S1,S4",0.6785042477477948,0.6741854571458046,-0.004318790601990252,450,883,0.017075258511533492,0.07886015705253768,-0.008580720012715315,-0.004318790601990252,-0.012842649423440378,-0.004318790601990252,-0.012842649423440378,0.0911276203724824,450,883
objective_mobility_s1down_s4up_target_delta_pos_subject_s0.25,objective_mobility_s1down_s4up,quantile,target_delta_pos,0.25,subject,0,False,dateblock5,2,"S1,S4",0.6162653624902779,0.6034227130668375,-0.012842649423440378,450,876,0.020897239660367724,0.0911276203724824,-0.008580720012715315,-0.004318790601990252,-0.012842649423440378,-0.004318790601990252,-0.012842649423440378,0.0911276203724824,450,883
drain_route_q1down_s1down_s4up_human_state_subject_s1,drain_route_q1down_s1down_s4up,quantile,human_state,1.0,subject,0,False,subject5,3,"Q1,S1,S4",0.688609123855768,0.6843512356124859,-0.004257888243282104,450,1325,0.07294765628447653,0.2743052685573898,-0.014976889245561453,-0.004257888243282104,-0.025695890247840802,-0.004257888243282104,-0.025695890247840802,0.4083195781711963,450,1325
drain_route_q1down_s1down_s4up_human_state_subject_s1,drain_route_q1down_s1down_s4up,quantile,human_state,1.0,subject,0,False,dateblock5,3,"Q1,S1,S4",0.6346036536817253,0.6089077634338845,-0.025695890247840802,450,1320,0.08588184409835116,0.4083195781711963,-0.014976889245561453,-0.004257888243282104,-0.025695890247840802,-0.004257888243282104,-0.025695890247840802,0.4083195781711963,450,1325
objective_mobility_s1down_s4up_human_state_subject_s0.25,objective_mobility_s1down_s4up,quantile,human_state,0.25,subject,0,False,subject5,2,"S1,S4",0.6785042477477948,0.6742928326994709,-0.004211415048323897,450,881,0.017852381601030004,0.07249717005232731,-0.008112653879229548,-0.004211415048323897,-0.012013892710135199,-0.004211415048323897,-0.012013892710135199,0.09628813438288741,450,881
objective_mobility_s1down_s4up_human_state_subject_s0.25,objective_mobility_s1down_s4up,quantile,human_state,0.25,subject,0,False,dateblock5,2,"S1,S4",0.6162653624902779,0.6042514697801427,-0.012013892710135199,450,881,0.021727008422619383,0.09628813438288741,-0.008112653879229548,-0.004211415048323897,-0.012013892710135199,-0.004211415048323897,-0.012013892710135199,0.09628813438288741,450,881
subjective_intervention_q1down_q2up_s4up_low_energy_subject_s0.6,subjective_intervention_q1down_q2up_s4up,quantile,low_energy,0.6,subject,0,False,subject5,3,"Q1,Q2,S4",0.7080887738381088,0.7038941764549268,-0.004194597383181953,450,1330,0.04974803310410932,0.18207987598468123,-0.013222437558455757,-0.004194597383181953,-0.022250277733729562,-0.004194597383181953,-0.022250277733729562,0.25983896185037325,450,1330
subjective_intervention_q1down_q2up_s4up_low_energy_subject_s0.6,subjective_intervention_q1down_q2up_s4up,quantile,low_energy,0.6,subject,0,False,dateblock5,3,"Q1,Q2,S4",0.6737090864165105,0.6514588086827809,-0.022250277733729562,450,1321,0.0554874535664693,0.25983896185037325,-0.013222437558455757,-0.004194597383181953,-0.022250277733729562,-0.004194597383181953,-0.022250277733729562,0.25983896185037325,450,1330
intervention_mobility_q2up_s4up_teacher_rank_subject_s0.85,intervention_mobility_q2up_s4up,quantile,teacher_rank,0.85,subject,0,False,subject5,2,"Q2,S4",0.707723722721306,0.7035411996584262,-0.004182523062879806,450,889,0.0772810839962918,0.2614041228282099,-0.01842116766965851,-0.004182523062879806,-0.03265981227643722,-0.004182523062879806,-0.03265981227643722,0.35523248082158027,450,889
intervention_mobility_q2up_s4up_teacher_rank_subject_s0.85,intervention_mobility_q2up_s4up,quantile,teacher_rank,0.85,subject,0,False,dateblock5,2,"Q2,S4",0.6749235115924557,0.6422636993160185,-0.03265981227643722,450,889,0.08731359249547355,0.35523248082158027,-0.01842116766965851,-0.004182523062879806,-0.03265981227643722,-0.004182523062879806,-0.03265981227643722,0.35523248082158027,450,889
mobility_core_q2up_s1down_s4up_target_delta_pos_subject_s0.85,mobility_core_q2up_s1down_s4up,quantile,target_delta_pos,0.85,subject,0,False,subject5,3,"Q2,S1,S4",0.6889621813552792,0.6847983147551143,-0.004163866600164878,450,1325,0.06336465343259319,0.25526575660222306,-0.017894884451738924,-0.004163866600164878,-0.03162590230331297,-0.004163866600164878,-0.03162590230331297,0.32213601007918047,450,1325
mobility_core_q2up_s1down_s4up_target_delta_pos_subject_s0.85,mobility_core_q2up_s1down_s4up,quantile,target_delta_pos,0.85,subject,0,False,dateblock5,3,"Q2,S1,S4",0.6416528498046964,0.6100269475013834,-0.03162590230331297,450,1320,0.07354221152513601,0.32213601007918047,-0.017894884451738924,-0.004163866600164878,-0.03162590230331297,-0.004163866600164878,-0.03162590230331297,0.32213601007918047,450,1325
objective_mobility_s1down_s4up_target_delta_pos_global_s0.25,objective_mobility_s1down_s4up,quantile,target_delta_pos,0.25,global,0,False,subject5,2,"S1,S4",0.6785042477477948,0.6672725690917771,-0.011231678656017707,450,900,0.021357671363862858,0.08545680626906621,-0.007690526354084903,-0.004149374052152099,-0.011231678656017707,-0.011231678656017707,-0.004149374052152099,0.17042436691422602,450,900
objective_mobility_s1down_s4up_target_delta_pos_global_s0.25,objective_mobility_s1down_s4up,quantile,target_delta_pos,0.25,global,0,False,dateblock5,2,"S1,S4",0.6162653624902779,0.6121159884381258,-0.004149374052152099,450,899,0.04247152862321868,0.17042436691422602,-0.007690526354084903,-0.004149374052152099,-0.011231678656017707,-0.011231678656017707,-0.004149374052152099,0.17042436691422602,450,900
mobility_core_q2up_s1down_s4up_target_delta_pos_subject_s0.25,mobility_core_q2up_s1down_s4up,quantile,target_delta_pos,0.25,subject,0,False,subject5,3,"Q2,S1,S4",0.6889621813552792,0.6848356126311783,-0.0041265687241008875,450,1325,0.01853654449288359,0.07886015705253768,-0.008847407093378556,-0.0041265687241008875,-0.013568245462656225,-0.0041265687241008875,-0.013568245462656225,0.09613128202947341,450,1325
mobility_core_q2up_s1down_s4up_target_delta_pos_subject_s0.25,mobility_core_q2up_s1down_s4up,quantile,target_delta_pos,0.25,subject,0,False,dateblock5,3,"Q2,S1,S4",0.6416528498046964,0.6280846043420402,-0.013568245462656225,450,1320,0.021479179379007774,0.09613128202947341,-0.008847407093378556,-0.0041265687241008875,-0.013568245462656225,-0.0041265687241008875,-0.013568245462656225,0.09613128202947341,450,1325
intervention_mobility_q2up_s4up_teacher_rank_tail120_s0.5,intervention_mobility_q2up_s4up,tail,teacher_rank,0.5,global,120,False,subject5,2,"Q2,S4",0.707723722721306,0.6957134844180943,-0.012010238303211684,240,480,0.028067173606383986,0.16243674785322237,-0.00804145646866894,-0.004072674634126194,-0.012010238303211684,-0.012010238303211684,-0.004072674634126194,0.36831572297275095,240,480
intervention_mobility_q2up_s4up_teacher_rank_tail120_s0.5,intervention_mobility_q2up_s4up,tail,teacher_rank,0.5,global,120,False,dateblock5,2,"Q2,S4",0.6749235115924557,0.6708508369583295,-0.004072674634126194,240,479,0.049717130277865826,0.36831572297275095,-0.00804145646866894,-0.004072674634126194,-0.012010238303211684,-0.012010238303211684,-0.004072674634126194,0.36831572297275095,240,480
mobility_core_q2up_s1down_s4up_human_state_subject_s0.25,mobility_core_q2up_s1down_s4up,quantile,human_state,0.25,subject,0,False,subject5,3,"Q2,S1,S4",0.6889621813552792,0.6850766276038814,-0.0038855537513977634,450,1325,0.01927044239577012,0.07704264678203843,-0.00805378064779183,-0.0038855537513977634,-0.012222007544185898,-0.0038855537513977634,-0.012222007544185898,0.09628813438288741,450,1325
mobility_core_q2up_s1down_s4up_human_state_subject_s0.25,mobility_core_q2up_s1down_s4up,quantile,human_state,0.25,subject,0,False,dateblock5,3,"Q2,S1,S4",0.6416528498046964,0.6294308422605105,-0.012222007544185898,450,1320,0.022335232342563936,0.09628813438288741,-0.00805378064779183,-0.0038855537513977634,-0.012222007544185898,-0.0038855537513977634,-0.012222007544185898,0.09628813438288741,450,1325
intervention_mobility_q2up_s4up_human_state_global_s0.4,intervention_mobility_q2up_s4up,quantile,human_state,0.4,global,0,False,subject5,2,"Q2,S4",0.707723722721306,0.695820046524724,-0.011903676196582058,450,899,0.04005247441979491,0.14154613773287317,-0.007887290499325794,-0.0038709048020695302,-0.011903676196582058,-0.011903676196582058,-0.0038709048020695302,0.2900355109772521,450,899
intervention_mobility_q2up_s4up_human_state_global_s0.4,intervention_mobility_q2up_s4up,quantile,human_state,0.4,global,0,False,dateblock5,2,"Q2,S4",0.6749235115924557,0.6710526067903861,-0.0038709048020695302,450,897,0.0731117544459953,0.2900355109772521,-0.007887290499325794,-0.0038709048020695302,-0.011903676196582058,-0.011903676196582058,-0.0038709048020695302,0.2900355109772521,450,899
intervention_mobility_q2up_s4up_target_plus_prob_global_s0.4,intervention_mobility_q2up_s4up,quantile,target_plus_prob,0.4,global,0,False,subject5,2,"Q2,S4",0.707723722721306,0.703863800810351,-0.0038599219109549665,450,894,0.01580511132220863,0.10208782211691131,-0.00404974397286717,-0.0038599219109549665,-0.004239566034779374,-0.0038599219109549665,-0.004239566034779374,0.18808008465341924,450,894
intervention_mobility_q2up_s4up_target_plus_prob_global_s0.4,intervention_mobility_q2up_s4up,quantile,target_plus_prob,0.4,global,0,False,dateblock5,2,"Q2,S4",0.6749235115924557,0.6706839455576763,-0.004239566034779374,450,894,0.01659810820429565,0.18808008465341924,-0.00404974397286717,-0.0038599219109549665,-0.004239566034779374,-0.0038599219109549665,-0.004239566034779374,0.18808008465341924,450,894
mobility_core_q2up_s1down_s4up_human_state_global_s0.25,mobility_core_q2up_s1down_s4up,quantile,human_state,0.25,global,0,False,subject5,3,"Q2,S1,S4",0.6889621813552792,0.6801378793063543,-0.008824302048924926,450,1349,0.022274669963751034,0.08831050696411002,-0.00631803225402916,-0.0038117624591333943,-0.008824302048924926,-0.008824302048924926,-0.0038117624591333943,0.1726050535257816,450,1349
mobility_core_q2up_s1down_s4up_human_state_global_s0.25,mobility_core_q2up_s1down_s4up,quantile,human_state,0.25,global,0,False,dateblock5,3,"Q2,S1,S4",0.6416528498046964,0.637841087345563,-0.0038117624591333943,450,1346,0.04378510049723555,0.1726050535257816,-0.00631803225402916,-0.0038117624591333943,-0.008824302048924926,-0.008824302048924926,-0.0038117624591333943,0.1726050535257816,450,1349
objective_mobility_s1down_s4up_low_energy_subject_s0.4,objective_mobility_s1down_s4up,quantile,low_energy,0.4,subject,0,False,subject5,2,"S1,S4",0.6785042477477948,0.674731623984026,-0.0037726237637688564,450,884,0.028220657886936305,0.1200347606512489,-0.00941208534394139,-0.0037726237637688564,-0.015051546924113923,-0.0037726237637688564,-0.015051546924113923,0.17101010267820033,450,884
objective_mobility_s1down_s4up_low_energy_subject_s0.4,objective_mobility_s1down_s4up,quantile,low_energy,0.4,subject,0,False,dateblock5,2,"S1,S4",0.6162653624902779,0.6012138155661639,-0.015051546924113923,449,881,0.03367360986911781,0.17101010267820033,-0.00941208534394139,-0.0037726237637688564,-0.015051546924113923,-0.0037726237637688564,-0.015051546924113923,0.17101010267820033,450,884
subjective_intervention_q1down_q2up_s4up_human_state_subject_s0.85,subjective_intervention_q1down_q2up_s4up,quantile,human_state,0.85,subject,0,False,subject5,3,"Q1,Q2,S4",0.7080887738381088,0.7043234501986805,-0.003765323639428275,450,1332,0.07238995433154156,0.29474447759934014,-0.01637980467461264,-0.003765323639428275,-0.028994285709797007,-0.003765323639428275,-0.028994285709797007,0.3585914414806736,450,1332
subjective_intervention_q1down_q2up_s4up_human_state_subject_s0.85,subjective_intervention_q1down_q2up_s4up,quantile,human_state,0.85,subject,0,False,dateblock5,3,"Q1,Q2,S4",0.6737090864165105,0.6447148007067135,-0.028994285709797007,450,1321,0.08155306529248327,0.3585914414806736,-0.01637980467461264,-0.003765323639428275,-0.028994285709797007,-0.003765323639428275,-0.028994285709797007,0.3585914414806736,450,1332
subjective_intervention_q1down_q2up_s4up_low_energy_subject_s0.25,subjective_intervention_q1down_q2up_s4up,quantile,low_energy,0.25,subject,0,False,subject5,3,"Q1,Q2,S4",0.7080887738381088,0.7044229028950694,-0.0036658709430393843,450,1330,0.02060244640197192,0.0754479616619928,-0.0078101484181734016,-0.0036658709430393843,-0.011954425893307419,-0.0036658709430393843,-0.011954425893307419,0.10436684187336043,450,1330
subjective_intervention_q1down_q2up_s4up_low_energy_subject_s0.25,subjective_intervention_q1down_q2up_s4up,quantile,low_energy,0.25,subject,0,False,dateblock5,3,"Q1,Q2,S4",0.6737090864165105,0.6617546605232031,-0.011954425893307419,450,1321,0.0229354430992695,0.10436684187336043,-0.0078101484181734016,-0.0036658709430393843,-0.011954425893307419,-0.0036658709430393843,-0.011954425893307419,0.10436684187336043,450,1330
intervention_mobility_q2up_s4up_target_delta_pos_dateblock_s0.6,intervention_mobility_q2up_s4up,quantile,target_delta_pos,0.6,dateblock,0,False,subject5,2,"Q2,S4",0.707723722721306,0.7040603353095451,-0.0036633874117608656,415,708,0.03118051248907837,0.14984146149217303,-0.005018173700366613,-0.0036633874117608656,-0.00637295998897236,-0.0036633874117608656,-0.00637295998897236,0.14984146149217303,427,722
intervention_mobility_q2up_s4up_target_delta_pos_dateblock_s0.6,intervention_mobility_q2up_s4up,quantile,target_delta_pos,0.6,dateblock,0,False,dateblock5,2,"Q2,S4",0.6749235115924557,0.6685505516034833,-0.00637295998897236,427,722,0.029195874439286944,0.1261010898517419,-0.005018173700366613,-0.0036633874117608656,-0.00637295998897236,-0.0036633874117608656,-0.00637295998897236,0.14984146149217303,427,722
objective_mobility_s1down_s4up_target_delta_pos_dateblock_s0.6,objective_mobility_s1down_s4up,quantile,target_delta_pos,0.6,dateblock,0,False,subject5,2,"S1,S4",0.6785042477477948,0.6748626243201198,-0.0036416234276750448,420,736,0.030752684150903244,0.14984146149217303,-0.003683433884634546,-0.0036416234276750448,-0.0037252443415940473,-0.0036416234276750448,-0.0037252443415940473,0.14984146149217303,432,736
objective_mobility_s1down_s4up_target_delta_pos_dateblock_s0.6,objective_mobility_s1down_s4up,quantile,target_delta_pos,0.6,dateblock,0,False,dateblock5,2,"S1,S4",0.6162653624902779,0.6125401181486838,-0.0037252443415940473,432,733,0.027836984585094635,0.1261010898517419,-0.003683433884634546,-0.0036416234276750448,-0.0037252443415940473,-0.0036416234276750448,-0.0037252443415940473,0.14984146149217303,432,736
drain_route_q1down_s1down_s4up_low_energy_subject_s0.25,drain_route_q1down_s1down_s4up,quantile,low_energy,0.25,subject,0,False,subject5,3,"Q1,S1,S4",0.688609123855768,0.6849854677915784,-0.003623656064189573,450,1329,0.017946501193250097,0.0754479616619928,-0.007146179825930077,-0.003623656064189573,-0.01066870358767058,-0.003623656064189573,-0.01066870358767058,0.10436684187336043,450,1329
drain_route_q1down_s1down_s4up_low_energy_subject_s0.25,drain_route_q1down_s1down_s4up,quantile,low_energy,0.25,subject,0,False,dateblock5,3,"Q1,S1,S4",0.6346036536817253,0.6239349500940548,-0.01066870358767058,450,1318,0.020849898981170067,0.10436684187336043,-0.007146179825930077,-0.003623656064189573,-0.01066870358767058,-0.003623656064189573,-0.01066870358767058,0.10436684187336043,450,1329
objective_mobility_s1down_s4up_target_plus_prob_subject_s0.25,objective_mobility_s1down_s4up,quantile,target_plus_prob,0.25,subject,0,False,subject5,2,"S1,S4",0.6785042477477948,0.6748965575359924,-0.0036076902118024057,450,869,0.015126136214228585,0.07110522138082409,-0.006055913058068629,-0.0036076902118024057,-0.008504135904334853,-0.0036076902118024057,-0.008504135904334853,0.11628983998517095,450,869
objective_mobility_s1down_s4up_target_plus_prob_subject_s0.25,objective_mobility_s1down_s4up,quantile,target_plus_prob,0.25,subject,0,False,dateblock5,2,"S1,S4",0.6162653624902779,0.607761226585943,-0.008504135904334853,450,848,0.016797567461251023,0.11628983998517095,-0.006055913058068629,-0.0036076902118024057,-0.008504135904334853,-0.0036076902118024057,-0.008504135904334853,0.11628983998517095,450,869
intervention_mobility_q2up_s4up_low_energy_subject_s0.4,intervention_mobility_q2up_s4up,quantile,low_energy,0.4,subject,0,False,subject5,2,"Q2,S4",0.707723722721306,0.7042186681888526,-0.003505054532453422,450,885,0.034643559272748245,0.1200347606512489,-0.010664733199425569,-0.003505054532453422,-0.017824411866397716,-0.003505054532453422,-0.017824411866397716,0.17101010267820033,450,885
intervention_mobility_q2up_s4up_low_energy_subject_s0.4,intervention_mobility_q2up_s4up,quantile,low_energy,0.4,subject,0,False,dateblock5,2,"Q2,S4",0.6749235115924557,0.657099099726058,-0.017824411866397716,450,884,0.03873136492596038,0.17101010267820033,-0.010664733199425569,-0.003505054532453422,-0.017824411866397716,-0.003505054532453422,-0.017824411866397716,0.17101010267820033,450,885
