variant,family,file,basename,q2_scale,s1_scale,gate,q2_gate_rows,s1_gate_rows,move_l1,move_l2,changed_cells_1e12,changed_rows_1e12,non_q2s1_l1,all_cos_e323_bad_vs_e247,all_cos_e323_bad_vs_e365,q2_cos_e323_bad_vs_e247,q2_cos_e323_bad_vs_e365,s1_cos_e323_bad_vs_e247,s1_cos_e323_bad_vs_e365,l1_Q1,signed_sum_Q1,changed_Q1,l1_Q2,signed_sum_Q2,changed_Q2,l1_Q3,signed_sum_Q3,changed_Q3,l1_S1,signed_sum_S1,changed_S1,l1_S2,signed_sum_S2,changed_S2,l1_S3,signed_sum_S3,changed_S3,l1_S4,signed_sum_S4,changed_S4,q2_transfer_abs_spearman,s1_transfer_abs_spearman,q2_transfer_signed_spearman,s1_transfer_signed_spearman
h001_e247locked_rowmask_valid_q21p0_s11p25,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_rowmask_valid_q21p0_s11p25_53720987.csv,submission_h001_e247locked_rowmask_valid_q21p0_s11p25_53720987.csv,1.0,1.25,rowmask_valid,42.0,80.0,0.05062372094891102,0.02199115562437798,52.0,50.0,4.440892098500626e-16,-0.047375001395668956,-0.058236889605844847,-0.08910351213748872,-0.5198101581480405,-0.10013584552602019,-0.11912402369830745,0.0,0.0,0.0,0.0030312330748857863,-0.0030312330748857863,3.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.04759248787402479,-0.012710300568400258,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13906247154696444,0.1265714068242864,-0.13906247154696444,0.006726220225455013
h001_e247locked_rowmask_valid_q21p25_s10p0,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_rowmask_valid_q21p25_s10p0_24d269b2.csv,submission_h001_e247locked_rowmask_valid_q21p25_s10p0_24d269b2.csv,1.25,0.0,rowmask_valid,42.0,80.0,0.0037890413436076353,0.002334509752231095,3.0,3.0,4.440892098500626e-16,-8.127531519514853e-11,-0.026070388778775894,-0.09314388315378119,-0.5198101585535524,0.0,0.0,0.0,0.0,0.0,0.0037890413436071912,-0.0037890413436071912,3.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13906247154696444,,-0.13906247154696444,
h001_e247locked_rowmask_valid_q21p25_s10p5,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_rowmask_valid_q21p25_s10p5_81286c94.csv,submission_h001_e247locked_rowmask_valid_q21p25_s10p5_81286c94.csv,1.25,0.5,rowmask_valid,42.0,80.0,0.02282603649320642,0.009070259669400059,52.0,50.0,4.440892098500626e-16,-0.0459449262389097,-0.061041744491467695,-0.09314388315378119,-0.5198101585535524,-0.10013584552078383,-0.11912402369209094,0.0,0.0,0.0,0.0037890413436071912,-0.0037890413436071912,3.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.019036995149598786,-0.005084120227358553,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13906247154696444,0.1265714068242864,-0.13906247154696444,0.006726220225455013
h001_e247locked_rowmask_valid_q21p25_s10p75,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_rowmask_valid_q21p25_s10p75_089f940f.csv,submission_h001_e247locked_rowmask_valid_q21p25_s10p75_089f940f.csv,1.25,0.75,rowmask_valid,42.0,80.0,0.032344534068016115,0.013352685266612999,52.0,50.0,4.440892098500626e-16,-0.046814450026263145,-0.05991797944932376,-0.09314388315378119,-0.5198101585535524,-0.1001358455236539,-0.1191240236955067,0.0,0.0,0.0,0.0037890413436071912,-0.0037890413436071912,3.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.02855549272440848,-0.007626180341042552,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13906247154696444,0.1265714068242864,-0.13906247154696444,0.006726220225455013
h001_e247locked_rowmask_valid_q21p25_s11p0,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_rowmask_valid_q21p25_s11p0_afa93bbd.csv,submission_h001_e247locked_rowmask_valid_q21p25_s11p0_afa93bbd.csv,1.25,1.0,rowmask_valid,42.0,80.0,0.041863031642818134,0.017684135108384937,52.0,50.0,4.440892098500626e-16,-0.047130652286630256,-0.05917549052709546,-0.09314388315378119,-0.5198101585535524,-0.10013584552517733,-0.1191240236972987,0.0,0.0,0.0,0.0037890413436071912,-0.0037890413436071912,3.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0380739902992105,-0.01016824045472809,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13906247154696444,0.1265714068242864,-0.13906247154696444,0.006726220225455013
h001_e247locked_rowmask_valid_q21p25_s11p06,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_rowmask_valid_q21p25_s11p06_50d98a2e.csv,submission_h001_e247locked_rowmask_valid_q21p25_s11p06_50d98a2e.csv,1.25,1.06,rowmask_valid,42.0,80.0,0.04414747106079196,0.018727206991352326,52.0,50.0,4.440892098500626e-16,-0.04717589294268399,-0.05903729892351431,-0.09314388315378119,-0.5198101585535524,-0.10013584552540077,-0.11912402369757165,0.0,0.0,0.0,0.0037890413436071912,-0.0037890413436071912,3.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.04035842971718433,-0.010778334882000515,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13906247154696444,0.1265714068242864,-0.13906247154696444,0.006726220225455013
h001_e247locked_rowmask_valid_q21p25_s11p25,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_rowmask_valid_q21p25_s11p25_53fad0c8.csv,submission_h001_e247locked_rowmask_valid_q21p25_s11p25_53fad0c8.csv,1.25,1.25,rowmask_valid,42.0,80.0,0.05138152921763243,0.022035718789673864,52.0,50.0,4.440892098500626e-16,-0.04727919422004399,-0.058671506480612375,-0.09314388315378119,-0.5198101585535524,-0.10013584552602019,-0.11912402369830745,0.0,0.0,0.0,0.0037890413436071912,-0.0037890413436071912,3.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.04759248787402479,-0.012710300568400258,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13906247154696444,0.1265714068242864,-0.13906247154696444,0.006726220225455013
h001_e247locked_agreement_q20p0_s10p5,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p0_s10p5_01cbd803.csv,submission_h001_e247locked_agreement_q20p0_s10p5_01cbd803.csv,0.0,0.5,agreement,11.0,20.0,0.011915450405634312,0.0076331115712324794,14.0,14.0,4.440892098500626e-16,-0.06118066544359775,-0.0744510996986915,0.0,0.0,-0.1288494943311559,-0.15773695451699193,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.011915450405633868,-0.011854145966354881,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.11825052147192282,,-0.022076141965895437
h001_e247locked_agreement_q20p0_s10p75,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p0_s10p75_5fd2e7e4.csv,submission_h001_e247locked_agreement_q20p0_s10p75_5fd2e7e4.csv,0.0,0.75,agreement,11.0,20.0,0.017873175608426994,0.011449667356848882,14.0,14.0,4.440892098500626e-16,-0.061180665444576045,-0.07445109969986996,0.0,0.0,-0.12884949433551565,-0.1577369545223041,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.01787317560842655,-0.017781218949544153,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.11825052147192282,,-0.022076141965895437
h001_e247locked_agreement_q20p0_s11p0,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p0_s11p0_a57e419c.csv,submission_h001_e247locked_agreement_q20p0_s11p0_a57e419c.csv,0.0,1.0,agreement,11.0,20.0,0.02383090081124499,0.015266223142465151,14.0,14.0,4.440892098500626e-16,-0.061180665445060366,-0.07445109970045476,0.0,0.0,-0.1288494943376854,-0.15773695452495076,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.023830900811244546,-0.02370829193272299,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.11825052147192282,,-0.022076141965895437
h001_e247locked_agreement_q20p0_s11p06,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p0_s11p06_f7fb8bb5.csv,submission_h001_e247locked_agreement_q20p0_s11p06_f7fb8bb5.csv,0.0,1.06,agreement,11.0,20.0,0.0252607548599295,0.016182196531013764,14.0,14.0,4.440892098500626e-16,-0.06118066544515376,-0.0744510997005652,0.0,0.0,-0.12884949433807732,-0.15773695452542374,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.025260754859929055,-0.025130789448672072,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.11825052147192282,,-0.022076141965895437
h001_e247locked_agreement_q20p0_s11p25,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p0_s11p25_9ad06c49.csv,submission_h001_e247locked_agreement_q20p0_s11p25_9ad06c49.csv,0.0,1.25,agreement,11.0,20.0,0.02978862601406629,0.019082778928081454,14.0,14.0,4.440892098500626e-16,-0.06118066544535131,-0.07445109970080598,0.0,0.0,-0.12884949433898793,-0.15773695452653946,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.029788626014065844,-0.029635364915887363,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.11825052147192282,,-0.022076141965895437
h001_e247locked_agreement_q20p25_s10p0,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p25_s10p0_72abb1c6.csv,submission_h001_e247locked_agreement_q20p25_s10p0_72abb1c6.csv,0.25,0.0,agreement,11.0,20.0,0.0004075908087977087,0.0003087801193321069,2.0,2.0,4.440892098500626e-16,-6.811019860591745e-11,-0.020070251876067764,-0.035643401173276315,-0.40017510653832916,0.0,0.0,0.0,0.0,0.0,0.0004075908087972646,-0.0004075908087972646,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,,-0.13067332591082922,
h001_e247locked_agreement_q20p25_s10p5,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p25_s10p5_38cb253f.csv,submission_h001_e247locked_agreement_q20p25_s10p5_38cb253f.csv,0.25,0.5,agreement,11.0,20.0,0.012323041214431577,0.007639354515990073,16.0,15.0,4.440892098500626e-16,-0.06113066809202203,-0.07520149041060527,-0.035643401173276315,-0.40017510653832916,-0.1288494943311559,-0.15773695451699193,0.0,0.0,0.0,0.0004075908087972646,-0.0004075908087972646,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.011915450405633868,-0.011854145966354881,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q20p25_s10p75,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p25_s10p75_e66b0749.csv,submission_h001_e247locked_agreement_q20p25_s10p75_e66b0749.csv,0.25,0.75,agreement,11.0,20.0,0.01828076641722426,0.011453830265225062,16.0,15.0,4.440892098500626e-16,-0.06115842926002444,-0.07496510781187952,-0.035643401173276315,-0.40017510653832916,-0.12884949433551565,-0.1577369545223041,0.0,0.0,0.0,0.0004075908087972646,-0.0004075908087972646,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.01787317560842655,-0.017781218949544153,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q20p25_s11p0,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p25_s11p0_06724910.csv,submission_h001_e247locked_agreement_q20p25_s11p0_06724910.csv,0.25,1.0,agreement,11.0,20.0,0.024238491620042255,0.01526934557201563,16.0,15.0,4.440892098500626e-16,-0.06116815460785606,-0.0748417403100739,-0.035643401173276315,-0.40017510653832916,-0.1288494943376854,-0.15773695452495076,0.0,0.0,0.0,0.0004075908087972646,-0.0004075908087972646,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.023830900811244546,-0.02370829193272299,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q20p25_s11p06,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p25_s11p06_ba077598.csv,submission_h001_e247locked_agreement_q20p25_s11p06_ba077598.csv,0.25,1.06,agreement,11.0,20.0,0.025668345668726764,0.01618514225240077,16.0,15.0,4.440892098500626e-16,-0.061169530468962195,-0.07482044971841598,-0.035643401173276315,-0.40017510653832916,-0.12884949433807732,-0.15773695452542374,0.0,0.0,0.0,0.0004075908087972646,-0.0004075908087972646,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.025260754859929055,-0.025130789448672072,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q20p25_s11p25,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p25_s11p25_74bb90fc.csv,submission_h001_e247locked_agreement_q20p25_s11p25_74bb90fc.csv,0.25,1.25,agreement,11.0,20.0,0.030196216822863553,0.01908527696367345,16.0,15.0,4.440892098500626e-16,-0.06117265762554962,-0.07476607093706636,-0.035643401173276315,-0.40017510653832916,-0.12884949433898793,-0.15773695452653946,0.0,0.0,0.0,0.0004075908087972646,-0.0004075908087972646,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.029788626014065844,-0.029635364915887363,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q20p5_s10p0,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p5_s10p0_3b781506.csv,submission_h001_e247locked_agreement_q20p5_s10p0_3b781506.csv,0.5,0.0,agreement,11.0,20.0,0.0008151816175943072,0.0006175602386636614,2.0,2.0,4.440892098500626e-16,-6.811019864672292e-11,-0.02007025188794408,-0.051889744591096694,-0.4001751112589296,0.0,0.0,0.0,0.0,0.0,0.0008151816175938631,-0.0008151816175938631,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,,-0.13067332591082922,
h001_e247locked_agreement_q20p5_s10p5,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p5_s10p5_eefd707d.csv,submission_h001_e247locked_agreement_q20p5_s10p5_eefd707d.csv,0.5,0.5,agreement,11.0,20.0,0.012730632023228175,0.007658052814342657,16.0,15.0,4.440892098500626e-16,-0.0609814082896803,-0.07582712658579363,-0.051889744591096694,-0.4001751112589296,-0.1288494943311559,-0.15773695451699193,0.0,0.0,0.0,0.0008151816175938631,-0.0008151816175938631,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.011915450405633868,-0.011854145966354881,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q20p5_s10p75,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p5_s10p75_afc4c3e7.csv,submission_h001_e247locked_agreement_q20p5_s10p75_afc4c3e7.csv,0.5,0.75,agreement,11.0,20.0,0.018688357226020857,0.011466309922153212,16.0,15.0,4.440892098500626e-16,-0.06109186589312127,-0.0754239961539113,-0.051889744591096694,-0.4001751112589296,-0.12884949433551565,-0.1577369545223041,0.0,0.0,0.0,0.0008151816175938631,-0.0008151816175938631,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.01787317560842655,-0.017781218949544153,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q20p5_s11p0,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p5_s11p0_dbc893ec.csv,submission_h001_e247locked_agreement_q20p5_s11p0_dbc893ec.csv,0.5,1.0,agreement,11.0,20.0,0.024646082428838853,0.015278709031980317,16.0,15.0,4.440892098500626e-16,-0.06113066809348232,-0.07520149041238448,-0.051889744591096694,-0.4001751112589296,-0.1288494943376854,-0.15773695452495076,0.0,0.0,0.0,0.0008151816175938631,-0.0008151816175938631,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.023830900811244546,-0.02370829193272299,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q20p5_s11p06,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p5_s11p06_6674e267.csv,submission_h001_e247locked_agreement_q20p5_s11p06_6674e267.csv,0.5,1.06,agreement,11.0,20.0,0.026075936477523362,0.016193976201561253,16.0,15.0,4.440892098500626e-16,-0.06113616198091673,-0.07516232589870855,-0.051889744591096694,-0.4001751112589296,-0.12884949433807732,-0.15773695452542374,0.0,0.0,0.0,0.0008151816175938631,-0.0008151816175938631,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.025260754859929055,-0.025130789448672072,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q20p5_s11p25,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p5_s11p25_ab233ff5.csv,submission_h001_e247locked_agreement_q20p5_s11p25_ab233ff5.csv,0.5,1.25,agreement,11.0,20.0,0.03060380763166015,0.019092769109440567,16.0,15.0,4.440892098500626e-16,-0.061148653017091534,-0.07506132074825538,-0.051889744591096694,-0.4001751112589296,-0.12884949433898793,-0.15773695452653946,0.0,0.0,0.0,0.0008151816175938631,-0.0008151816175938631,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.029788626014065844,-0.029635364915887363,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q20p75_s10p0,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p75_s10p0_213104dc.csv,submission_h001_e247locked_agreement_q20p75_s10p0_213104dc.csv,0.75,0.0,agreement,11.0,20.0,0.0012227724263922934,0.0009263403579962869,2.0,2.0,4.440892098500626e-16,-6.811019866032276e-11,-0.020070251891902226,-0.061185981093874894,-0.4001751128324507,0.0,0.0,0.0,0.0,0.0,0.0012227724263918494,-0.0012227724263918494,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,,-0.13067332591082922,
h001_e247locked_agreement_q20p75_s10p5,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p75_s10p5_0edfb423.csv,submission_h001_e247locked_agreement_q20p75_s10p5_0edfb423.csv,0.75,0.5,agreement,11.0,20.0,0.013138222832026161,0.007689115600492417,16.0,15.0,4.440892098500626e-16,-0.060735053244170244,-0.0763267800126127,-0.061185981093874894,-0.4001751128324507,-0.1288494943311559,-0.15773695451699193,0.0,0.0,0.0,0.0012227724263918494,-0.0012227724263918494,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.011915450405633868,-0.011854145966354881,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q20p75_s10p75,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p75_s10p75_2d8b0f0f.csv,submission_h001_e247locked_agreement_q20p75_s10p75_2d8b0f0f.csv,0.75,0.75,agreement,11.0,20.0,0.019095948034818844,0.011487079221514212,16.0,15.0,4.440892098500626e-16,-0.060981408290651865,-0.0758271265869911,-0.061185981093874894,-0.4001751128324507,-0.12884949433551565,-0.1577369545223041,0.0,0.0,0.0,0.0012227724263918494,-0.0012227724263918494,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.01787317560842655,-0.017781218949544153,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q20p75_s11p0,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p75_s11p0_80e20007.csv,submission_h001_e247locked_agreement_q20p75_s11p0_80e20007.csv,0.75,1.0,agreement,11.0,20.0,0.02505367323763684,0.015294302059734248,16.0,15.0,4.440892098500626e-16,-0.061068343433002804,-0.07553002294886636,-0.061185981093874894,-0.4001751128324507,-0.1288494943376854,-0.15773695452495076,0.0,0.0,0.0,0.0012227724263918494,-0.0012227724263918494,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.023830900811244546,-0.02370829193272299,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q20p75_s11p06,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p75_s11p06_8b763436.csv,submission_h001_e247locked_agreement_q20p75_s11p06_8b763436.csv,0.75,1.06,agreement,11.0,20.0,0.02648352728632135,0.016208688751012727,16.0,15.0,4.440892098500626e-16,-0.06108066897965161,-0.07547644540696036,-0.061185981093874894,-0.4001751128324507,-0.12884949433807732,-0.15773695452542374,0.0,0.0,0.0,0.0012227724263918494,-0.0012227724263918494,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.025260754859929055,-0.025130789448672072,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q20p75_s11p25,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q20p75_s11p25_26ae31d8.csv,submission_h001_e247locked_agreement_q20p75_s11p25_26ae31d8.csv,0.75,1.25,agreement,11.0,20.0,0.031011398440458138,0.01910524949004546,16.0,15.0,4.440892098500626e-16,-0.06110870805628473,-0.07533666396885336,-0.061185981093874894,-0.4001751128324507,-0.12884949433898793,-0.15773695452653946,0.0,0.0,0.0,0.0012227724263918494,-0.0012227724263918494,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.029788626014065844,-0.029635364915887363,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q21p0_s10p0,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q21p0_s10p0_a2ebce62.csv,submission_h001_e247locked_agreement_q21p0_s10p0_a2ebce62.csv,1.0,0.0,agreement,11.0,20.0,0.001630363235189225,0.0012351204773280331,2.0,2.0,4.440892098500626e-16,-6.811019866712885e-11,-0.020070251893883215,-0.06720608872958005,-0.4001751136192494,0.0,0.0,0.0,0.0,0.0,0.001630363235188781,-0.001630363235188781,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,,-0.13067332591082922,
h001_e247locked_agreement_q21p0_s10p5,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q21p0_s10p5_6f4de4e9.csv,submission_h001_e247locked_agreement_q21p0_s10p5_6f4de4e9.csv,1.0,0.5,agreement,11.0,20.0,0.013545813640823093,0.007732393862989534,16.0,15.0,4.440892098500626e-16,-0.06039511872938796,-0.07670105018131378,-0.06720608872958005,-0.4001751136192494,-0.1288494943311559,-0.15773695451699193,0.0,0.0,0.0,0.001630363235188781,-0.001630363235188781,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.011915450405633868,-0.011854145966354881,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q21p0_s10p75,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q21p0_s10p75_65fba9d2.csv,submission_h001_e247locked_agreement_q21p0_s10p75_65fba9d2.csv,1.0,0.75,agreement,11.0,20.0,0.019503538843615775,0.011516093312230755,16.0,15.0,4.440892098500626e-16,-0.06082776937482261,-0.07617422690465739,-0.06720608872958005,-0.4001751136192494,-0.12884949433551565,-0.1577369545223041,0.0,0.0,0.0,0.001630363235188781,-0.001630363235188781,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.01787317560842655,-0.017781218949544153,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
h001_e247locked_agreement_q21p0_s11p0,h001_e247locked_q2s1_transplant,hitl/h001_e247locked_q2s1_transplant/submission_h001_e247locked_agreement_q21p0_s11p0_ece20782.csv,submission_h001_e247locked_agreement_q21p0_s11p0_ece20782.csv,1.0,1.0,agreement,11.0,20.0,0.02546126404643377,0.015316105628685564,16.0,15.0,4.440892098500626e-16,-0.06098140829113311,-0.07582712658758475,-0.06720608872958005,-0.4001751136192494,-0.1288494943376854,-0.15773695452495076,0.0,0.0,0.0,0.001630363235188781,-0.001630363235188781,2.0,4.440892098500626e-16,-4.440892098500626e-16,0.0,0.023830900811244546,-0.02370829193272299,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067332591082922,0.11825052147192282,-0.13067332591082922,-0.022076141965895437
