file,basename,changed_rows_vs_current,changed_cells_vs_current,mean_abs_logit_delta_vs_current,l1_logit_delta_vs_current,max_abs_logit_delta_vs_current,max_abs_prob_delta_vs_current,changed_Q1,changed_Q2,changed_Q3,changed_S1,changed_S2,changed_S3,changed_S4,cos_delta_with_h003_tiny,l1_ratio_to_h003_tiny
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k130_s0_006_c0_004_8bdf3d0c.csv,submission_h008_delta_signed_k130_s0_006_c0_004_8bdf3d0c.csv,130,130,0.00018317753317869992,0.32056068306272484,0.004000000000000337,0.0009999948078449616,0,0,0,0,0,0,130,0.057854240045881244,0.02367292075070498
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k36_a0_009_cd64ecaf.csv,submission_h008_teacher_rank_centered_hi_k36_a0_009_cd64ecaf.csv,36,36,0.0001851428571428588,0.3240000000000029,0.009000000000001673,0.0022484415749607356,0,0,0,0,0,0,36,-0.008939544519398683,0.023926909095485272
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_cons_k60_s0_018_c0_008_1fdf6830.csv,submission_h008_toward_plus_cons_k60_s0_018_c0_008_1fdf6830.csv,60,60,0.00019606591315493867,0.3431153480211427,0.008000000000002228,0.001997572738901887,0,0,0,0,0,0,60,0.13336511216417338,0.025338548584467904
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k50_a0_007_9fc6a4a4.csv,submission_h008_teacher_rank_centered_hi_k50_a0_007_9fc6a4a4.csv,50,50,0.00019999999999999784,0.3499999999999962,0.007000000000001894,0.0017498260768967766,0,0,0,0,0,0,50,-0.023721738709167387,0.02584696970191259
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_model_delta_s0_005_c0_005_4d14a44b.csv,submission_h008_continuous_model_delta_s0_005_c0_005_4d14a44b.csv,250,250,0.00020071603310721706,0.35125305793762984,0.0050000000000003375,0.0012498908696140232,0,0,0,0,0,0,250,0.0565610745501901,0.0259395061320519
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_model_delta_s0_005_c0_005_e9608f10.csv,submission_h008_orth_continuous_model_delta_s0_005_c0_005_e9608f10.csv,250,250,0.00020448291479001918,0.3578451008825336,0.0050000000000003375,0.0012498908696140232,0,0,0,0,0,0,250,-0.011933550036945849,0.02642631851568229
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k60_s0_01_c0_006_883ba97b.csv,submission_h008_toward_plus_abs_k60_s0_01_c0_006_883ba97b.csv,60,60,0.00020571428571428767,0.36000000000000343,0.006000000000002004,0.0014999945181743968,0,0,0,0,0,0,60,0.21384578407236918,0.02658545455053921
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k80_s0_018_c0_008_61df895e.csv,submission_h008_delta_pos_k80_s0_018_c0_008_61df895e.csv,78,78,0.00020593885524751844,0.3603929966831573,0.008000000000000895,0.001999810397880164,0,0,0,0,0,0,78,-0.0018047846215840152,0.02661447676014615
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_balanced_k40_s0_026_c0_01_fa62cd01.csv,submission_h008_orth_balanced_k40_s0_026_c0_01_fa62cd01.csv,40,40,0.000212118855861931,0.37120799775837926,0.010000000000002451,0.002498234439517688,0,0,0,0,0,0,40,-0.017681925819282688,0.02741314820333877
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_delta_k80_s0_01_c0_006_d6cfce4a.csv,submission_h008_orth_delta_k80_s0_01_c0_006_d6cfce4a.csv,80,80,0.0002186847421522252,0.3826982987663941,0.006000000000000449,0.0014999945181743968,0,0,0,0,0,0,80,0.030058261124789282,0.02826168952339597
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k110_a0_0035_2d5c8c84.csv,submission_h008_teacher_rank_centered_hi_k110_a0_0035_2d5c8c84.csv,110,110,0.00021999999999999662,0.38499999999999407,0.003500000000002057,0.0008749849478666971,0,0,0,0,0,0,110,-0.037687628081298497,0.02843166667210372
hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k55_a0_0035_0de679c0.csv,submission_h008_anti_energy_state_highlow_k55_a0_0035_0de679c0.csv,110,110,0.00021999999999999773,0.384999999999996,0.003500000000002057,0.0008749950293683861,0,0,0,0,0,0,110,0.04175325532699649,0.028431666672103867
hitl/h008_s4_mobility_translation_sweep/submission_h008_balanced_state_highlow_k55_a0_0035_3450ceff.csv,submission_h008_balanced_state_highlow_k55_a0_0035_3450ceff.csv,110,110,0.00021999999999999944,0.384999999999999,0.003500000000002057,0.0008749950293683861,0,0,0,0,0,0,110,0.06456414409020611,0.028431666672104085
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k55_a0_0035_ea8285e3.csv,submission_h008_teacher_rank_centered_highlow_k55_a0_0035_ea8285e3.csv,110,110,0.00022000000000000144,0.3850000000000025,0.003500000000002057,0.0008749950293683861,0,0,0,0,0,0,110,0.035368954354015304,0.028431666672104346
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k80_s0_01_c0_006_f0be6a61.csv,submission_h008_delta_signed_k80_s0_01_c0_006_f0be6a61.csv,80,80,0.00022210244373985452,0.38867927654474543,0.006000000000002004,0.0014999945181743968,0,0,0,0,0,0,80,0.05246603021637748,0.028703375670324143
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_balanced_state_s0_0025_c0_0025_b7e555cd.csv,submission_h008_continuous_balanced_state_s0_0025_c0_0025_b7e555cd.csv,250,250,0.00022558882772739965,0.3947804485229494,0.002500000000000835,0.0006249957607167289,0,0,0,0,0,0,250,0.09303310266590614,0.029153937976800708
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k60_s0_026_c0_01_7a891951.csv,submission_h008_delta_pos_k60_s0_026_c0_01_7a891951.csv,59,59,0.00022640618881500054,0.39621083042625094,0.010000000000001119,0.0024997846655711586,0,0,0,0,0,0,59,-0.012039420247950938,0.02925956951313442
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_anti_energy_state_s0_0025_c0_0025_72f4cdeb.csv,submission_h008_continuous_anti_energy_state_s0_0025_c0_0025_72f4cdeb.csv,250,250,0.00022743434940501378,0.39801011145877413,0.002500000000000835,0.0006249880010887887,0,0,0,0,0,0,250,0.05431059828934689,0.029392443691228287
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_delta_k40_s0_026_c0_01_1d15b2bb.csv,submission_h008_orth_delta_k40_s0_026_c0_01_1d15b2bb.csv,40,40,0.00022785529896720267,0.39874677319260465,0.010000000000001119,0.0024999935516696326,0,0,0,0,0,0,40,0.06075003354784571,0.029446845044127933
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_teacher_rank_centered_s0_0025_c0_0025_39860767.csv,submission_h008_continuous_teacher_rank_centered_s0_0025_c0_0025_39860767.csv,250,250,0.0002282037671403605,0.3993565924956309,0.002500000000000835,0.0006249957607167289,0,0,0,0,0,0,250,0.06427254071498864,0.02949187927569639
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k80_a0_005_8db05211.csv,submission_h008_teacher_rank_centered_hi_k80_a0_005_8db05211.csv,80,80,0.00022857142857142258,0.39999999999998953,0.005000000000000782,0.0012499818485103842,0,0,0,0,0,0,80,-0.027329912731952316,0.02953939394504251
hitl/h008_s4_mobility_translation_sweep/submission_h008_balanced_state_highlow_k40_a0_005_1196ffb7.csv,submission_h008_balanced_state_highlow_k40_a0_005_1196ffb7.csv,80,80,0.00022857142857142456,0.399999999999993,0.005000000000000782,0.0012499945749749886,0,0,0,0,0,0,80,0.07143561717256072,0.029539393945042763
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k40_a0_005_c411f930.csv,submission_h008_teacher_rank_centered_highlow_k40_a0_005_c411f930.csv,80,80,0.0002285714285714247,0.3999999999999932,0.005000000000000782,0.0012499945749749886,0,0,0,0,0,0,80,0.05081648121868004,0.02953939394504278
hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k40_a0_005_7c4df8f2.csv,submission_h008_anti_energy_state_highlow_k40_a0_005_7c4df8f2.csv,80,80,0.0002285714285714248,0.3999999999999934,0.005000000000000782,0.0012498908696140232,0,0,0,0,0,0,80,0.04563122711521631,0.029539393945042798
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k40_s0_024_c0_01_0f5db0c4.csv,submission_h008_delta_signed_k40_s0_024_c0_01_0f5db0c4.csv,40,40,0.00022857142857142965,0.4000000000000019,0.010000000000001119,0.0024999935516696326,0,0,0,0,0,0,40,0.061189181948033536,0.029539393945043423
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_balanced_k80_s0_01_c0_006_52061c6c.csv,submission_h008_orth_balanced_k80_s0_01_c0_006_52061c6c.csv,80,80,0.00023440731494783076,0.41021280115870384,0.006000000000003336,0.0014999805869717053,0,0,0,0,0,0,80,-0.05043817139689912,0.03029359383681665
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k30_a0_007_6ee2c141.csv,submission_h008_teacher_rank_centered_highlow_k30_a0_007_6ee2c141.csv,60,60,0.00023999999999999786,0.41999999999999627,0.007000000000001005,0.0017499945124433425,0,0,0,0,0,0,60,0.06183585145760213,0.03101636364229517
hitl/h008_s4_mobility_translation_sweep/submission_h008_balanced_state_highlow_k30_a0_007_c57baead.csv,submission_h008_balanced_state_highlow_k30_a0_007_c57baead.csv,60,60,0.00024000000000000144,0.42000000000000254,0.007000000000001894,0.0017499945124433425,0,0,0,0,0,0,60,0.06442692436216749,0.031016363642295635
hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k30_a0_007_536c7982.csv,submission_h008_anti_energy_state_highlow_k30_a0_007_536c7982.csv,60,60,0.00024000000000000174,0.42000000000000304,0.007000000000001894,0.0017498622065375002,0,0,0,0,0,0,60,0.049980987014254595,0.031016363642295673
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k100_s0_018_c0_008_66b9884c.csv,submission_h008_delta_pos_k100_s0_018_c0_008_66b9884c.csv,94,94,0.0002536209428087367,0.4438366499152892,0.008000000000000895,0.001999810397880164,0,0,0,0,0,0,94,-0.006843478277055535,0.032776664122739975
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k100_s0_01_c0_006_8b0892ab.csv,submission_h008_delta_signed_k100_s0_01_c0_006_8b0892ab.csv,100,100,0.0002543755348872874,0.44515718605275295,0.006000000000002004,0.0014999945181743968,0,0,0,0,0,0,100,0.05406610468485968,0.032874183715697995
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k50_a0_009_9a3f77f4.csv,submission_h008_teacher_rank_centered_hi_k50_a0_009_9a3f77f4.csv,50,50,0.0002571428571428585,0.45000000000000234,0.009000000000001673,0.002249796635762469,0,0,0,0,0,0,50,-0.02372173870943641,0.03323181818817387
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k60_s0_016_c0_008_4fa22482.csv,submission_h008_delta_signed_k60_s0_016_c0_008_4fa22482.csv,60,60,0.0002605621904888366,0.45598383335546405,0.008000000000000895,0.0019999944327821484,0,0,0,0,0,0,60,0.0559866316451536,0.03367371521514505
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_delta_k110_s0_01_c0_006_08fe0d30.csv,submission_h008_orth_delta_k110_s0_01_c0_006_08fe0d30.csv,110,110,0.0002619466089820748,0.4584065657186309,0.006000000000000449,0.0014999945181743968,0,0,0,0,0,0,110,0.024861405473054432,0.03385263032939253
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_cons_k80_s0_018_c0_008_e17c3610.csv,submission_h008_toward_plus_cons_k80_s0_018_c0_008_e17c3610.csv,80,80,0.00026550632775419904,0.4646360735698483,0.008000000000002228,0.001998917261989863,0,0,0,0,0,0,80,0.14699970230545503,0.03431267004564466
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k80_s0_01_c0_006_bccd7689.csv,submission_h008_toward_plus_abs_k80_s0_01_c0_006_bccd7689.csv,80,80,0.0002742857142857149,0.48000000000000115,0.006000000000002004,0.0014999945181743968,0,0,0,0,0,0,80,0.2403605301561194,0.03544727273405202
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k60_s0_018_c0_008_d5be57e4.csv,submission_h008_toward_plus_abs_k60_s0_018_c0_008_d5be57e4.csv,60,60,0.0002742857142857157,0.4800000000000024,0.008000000000002228,0.0019999944327821484,0,0,0,0,0,0,60,0.21384578407526847,0.03544727273405212
hitl/h008_s4_mobility_translation_sweep/submission_h008_down_control_k60_a0_008_0e1dd6f9.csv,submission_h008_down_control_k60_a0_008_0e1dd6f9.csv,60,60,0.00027428571428571866,0.4800000000000077,0.008000000000002228,0.0019996237425894403,0,0,0,0,0,0,60,0.02877873976740554,0.03544727273405251
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k80_s0_026_c0_01_4e901735.csv,submission_h008_delta_pos_k80_s0_026_c0_01_4e901735.csv,78,78,0.00028361796433983835,0.49633143759471715,0.010000000000001119,0.0024997846655711586,0,0,0,0,0,0,78,-0.0032268144054946367,0.03665332465605004
hitl/h008_s4_mobility_translation_sweep/submission_h008_down_control_k100_a0_005_31acf79f.csv,submission_h008_down_control_k100_a0_005_31acf79f.csv,100,100,0.0002857142857142927,0.5000000000000122,0.00500000000000167,0.0012499506513851122,0,0,0,0,0,0,100,0.03207011651081284,0.03692424243130501
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k130_s0_01_c0_006_59ed4732.csv,submission_h008_delta_signed_k130_s0_01_c0_006_59ed4732.csv,130,130,0.0002944061443160753,0.5152107525531318,0.006000000000002004,0.0014999945181743968,0,0,0,0,0,0,130,0.056722154610250985,0.038047533460972935
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_balanced_k110_s0_01_c0_006_6ce75081.csv,submission_h008_orth_balanced_k110_s0_01_c0_006_6ce75081.csv,110,110,0.00030100650506732025,0.5267613838678105,0.006000000000003336,0.0014999805869717053,0,0,0,0,0,0,110,-0.06651877606004351,0.03890053008276855
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_model_delta_s0_008_c0_006_3cce3935.csv,submission_h008_continuous_model_delta_s0_008_c0_006_3cce3935.csv,250,250,0.0003060680392964926,0.535619068768862,0.006000000000000449,0.0014999945181743968,0,0,0,0,0,0,250,0.05057666066240211,0.03955465669210161
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k110_a0_005_d6cc6bde.csv,submission_h008_teacher_rank_centered_hi_k110_a0_005_d6cc6bde.csv,110,110,0.00031428571428570765,0.5499999999999884,0.00500000000000167,0.0012499818485103842,0,0,0,0,0,0,110,-0.03768762808207119,0.04061666667443366
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k55_a0_005_d518f633.csv,submission_h008_teacher_rank_centered_highlow_k55_a0_005_d518f633.csv,110,110,0.0003142857142857082,0.5499999999999894,0.005000000000000782,0.0012499945749749886,0,0,0,0,0,0,110,0.03536895435474355,0.040616666674433734
hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k55_a0_005_5fd584e6.csv,submission_h008_anti_energy_state_highlow_k55_a0_005_5fd584e6.csv,110,110,0.00031428571428570874,0.5499999999999903,0.005000000000000782,0.0012499945749749886,0,0,0,0,0,0,110,0.041753255327858944,0.040616666674433796
hitl/h008_s4_mobility_translation_sweep/submission_h008_balanced_state_highlow_k55_a0_005_7c6c531c.csv,submission_h008_balanced_state_highlow_k55_a0_005_7c6c531c.csv,110,110,0.00031428571428570955,0.5499999999999917,0.005000000000000782,0.0012499945749749886,0,0,0,0,0,0,110,0.06456414409153714,0.0406166666744339
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k80_a0_007_605401be.csv,submission_h008_teacher_rank_centered_hi_k80_a0_007_605401be.csv,80,80,0.0003199999999999965,0.5599999999999938,0.007000000000001894,0.0017499798233620578,0,0,0,0,0,0,80,-0.02732991273239463,0.041355151523060144
hitl/h008_s4_mobility_translation_sweep/submission_h008_balanced_state_highlow_k40_a0_007_b7d3541c.csv,submission_h008_balanced_state_highlow_k40_a0_007_b7d3541c.csv,80,80,0.00031999999999999927,0.5599999999999987,0.007000000000001894,0.0017499945124433425,0,0,0,0,0,0,80,0.07143561717371072,0.041355151523060504
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k40_a0_007_bdf47bc5.csv,submission_h008_teacher_rank_centered_highlow_k40_a0_007_bdf47bc5.csv,80,80,0.0003199999999999996,0.5599999999999993,0.007000000000001894,0.0017499945124433425,0,0,0,0,0,0,80,0.05081648121949917,0.041355151523060546
hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k40_a0_007_33f9fb44.csv,submission_h008_anti_energy_state_highlow_k40_a0_007_33f9fb44.csv,80,80,0.0003200000000000013,0.5600000000000023,0.007000000000001894,0.0017498622065375002,0,0,0,0,0,0,80,0.045631227115952404,0.04135515152306076
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k80_s0_016_c0_008_00f145da.csv,submission_h008_delta_signed_k80_s0_016_c0_008_00f145da.csv,80,80,0.00032502129783749446,0.5687872712156153,0.008000000000000895,0.0019999944327821484,0,0,0,0,0,0,80,0.04932899120859542,0.0420040781884106
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_balanced_k80_s0_018_c0_008_72c8b4c8.csv,submission_h008_orth_balanced_k80_s0_018_c0_008_72c8b4c8.csv,80,80,0.00032769909468899783,0.5734734157057462,0.00800000000000134,0.0019999794326828746,0,0,0,0,0,0,80,-0.04929188898843254,0.04235014285885402
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_delta_k80_s0_018_c0_008_1d8df945.csv,submission_h008_orth_delta_k80_s0_018_c0_008_1d8df945.csv,80,80,0.00033353276150550876,0.5836823326346403,0.008000000000000895,0.0019999944327821484,0,0,0,0,0,0,80,0.030450798081427893,0.04310405590614108
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k60_s0_024_c0_01_0bb3b071.csv,submission_h008_delta_signed_k60_s0_024_c0_01_0bb3b071.csv,60,60,0.00034097861954427295,0.5967125842024776,0.010000000000001119,0.0024999935516696326,0,0,0,0,0,0,60,0.053724083558107,0.04406632024180449
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_pos_k100_s0_026_c0_01_973d0d81.csv,submission_h008_delta_pos_k100_s0_026_c0_01_973d0d81.csv,94,94,0.0003502763321725583,0.612983581301977,0.010000000000001119,0.0024997846655711586,0,0,0,0,0,0,94,-0.008499073899198944,0.04526790872480642
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_toward_plus_s0_005_c0_005_924c8e6c.csv,submission_h008_continuous_toward_plus_s0_005_c0_005_924c8e6c.csv,250,250,0.00036514029404336113,0.638995514575882,0.00500000000000167,0.0012499945749749886,0,0,0,0,0,0,250,0.2669553206266512,0.04718885058543156
hitl/h008_s4_mobility_translation_sweep/submission_h008_toward_plus_abs_k80_s0_018_c0_008_e0e78579.csv,submission_h008_toward_plus_abs_k80_s0_018_c0_008_e0e78579.csv,80,80,0.00036571428571428714,0.6400000000000025,0.008000000000002228,0.0019999944327821484,0,0,0,0,0,0,80,0.24036053015894152,0.04726303031206944
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_model_delta_s0_01_c0_006_c05134a2.csv,submission_h008_orth_continuous_model_delta_s0_01_c0_006_c05134a2.csv,250,250,0.00037107224921456014,0.6493764361254802,0.006000000000000449,0.0014999945181743968,0,0,0,0,0,0,250,-0.028487763476884913,0.04795546591334699
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k100_s0_016_c0_008_eed49fb2.csv,submission_h008_delta_signed_k100_s0_016_c0_008_eed49fb2.csv,100,100,0.00037665824367338685,0.659151926428427,0.008000000000000895,0.0019999944327821484,0,0,0,0,0,0,100,0.0510055608145533,0.04867737106100873
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_delta_k110_s0_018_c0_008_ffd15532.csv,submission_h008_orth_delta_k110_s0_018_c0_008_ffd15532.csv,110,110,0.00041140412179923615,0.7199572131486632,0.008000000000000895,0.0019999944327821484,0,0,0,0,0,0,110,0.02396816301224511,0.05316774935693465
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k80_a0_009_aa576d10.csv,submission_h008_teacher_rank_centered_hi_k80_a0_009_aa576d10.csv,80,80,0.0004114285714285705,0.7199999999999984,0.009000000000001673,0.002249979289935089,0,0,0,0,0,0,80,-0.027329912732639527,0.053170909101077794
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_balanced_k80_s0_026_c0_01_6a82e3e9.csv,submission_h008_orth_balanced_k80_s0_026_c0_01_6a82e3e9.csv,80,80,0.0004174509492084169,0.7305391611147295,0.010000000000002451,0.0024999792701186907,0,0,0,0,0,0,80,-0.04907768504339905,0.0539492101811236
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_balanced_k110_s0_018_c0_008_5a5f1766.csv,submission_h008_orth_balanced_k110_s0_018_c0_008_5a5f1766.csv,110,110,0.0004252014858375532,0.7441026002157181,0.00800000000000134,0.0019999794326828746,0,0,0,0,0,0,110,-0.06606916693272788,0.054950849608257864
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_balanced_state_s0_005_c0_005_6255eb0a.csv,submission_h008_orth_continuous_balanced_state_s0_005_c0_005_6255eb0a.csv,250,250,0.0004282556269951363,0.7494473472414885,0.005000000000000782,0.0012499945749749886,0,0,0,0,0,0,250,0.014920342632584332,0.05534555107808494
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_delta_k80_s0_026_c0_01_6ec47691.csv,submission_h008_orth_delta_k80_s0_026_c0_01_6ec47691.csv,80,80,0.0004337696161448305,0.7590968282534534,0.010000000000001119,0.0024999935516696326,0,0,0,0,0,0,80,0.0343579039102036,0.056058150630529054
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k80_s0_024_c0_01_ccfa30bf.csv,submission_h008_delta_signed_k80_s0_024_c0_01_ccfa30bf.csv,80,80,0.0004376672805672592,0.7659177409927036,0.010000000000001119,0.0024999935516696326,0,0,0,0,0,0,80,0.04579930376688929,0.05656186470170275
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_hi_k110_a0_007_33c7fc6a.csv,submission_h008_teacher_rank_centered_hi_k110_a0_007_33c7fc6a.csv,110,110,0.000439999999999997,0.7699999999999947,0.007000000000001894,0.0017499798233620578,0,0,0,0,0,0,110,-0.03768762808258986,0.05686333334420793
hitl/h008_s4_mobility_translation_sweep/submission_h008_teacher_rank_centered_highlow_k55_a0_007_4db0e186.csv,submission_h008_teacher_rank_centered_highlow_k55_a0_007_4db0e186.csv,110,110,0.00043999999999999866,0.7699999999999977,0.007000000000001894,0.0017499945124433425,0,0,0,0,0,0,110,0.0353689543552303,0.05686333334420815
hitl/h008_s4_mobility_translation_sweep/submission_h008_balanced_state_highlow_k55_a0_007_9ce86e6d.csv,submission_h008_balanced_state_highlow_k55_a0_007_9ce86e6d.csv,110,110,0.00043999999999999926,0.7699999999999987,0.007000000000001894,0.0017499945124433425,0,0,0,0,0,0,110,0.06456414409242292,0.05686333334420822
hitl/h008_s4_mobility_translation_sweep/submission_h008_anti_energy_state_highlow_k55_a0_007_21aa4d2d.csv,submission_h008_anti_energy_state_highlow_k55_a0_007_21aa4d2d.csv,110,110,0.0004400000000000028,0.7700000000000049,0.007000000000001894,0.0017499945124433425,0,0,0,0,0,0,110,0.04175325532843296,0.056863333344208684
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k130_s0_016_c0_008_d80de9bb.csv,submission_h008_delta_signed_k130_s0_016_c0_008_d80de9bb.csv,130,130,0.0004407072187594456,0.7712376328290298,0.008000000000000895,0.0019999944327821484,0,0,0,0,0,0,130,0.05383201858223491,0.056954730653448395
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_teacher_rank_centered_s0_005_c0_005_44af9730.csv,submission_h008_orth_continuous_teacher_rank_centered_s0_005_c0_005_44af9730.csv,250,250,0.0004462390174115977,0.780918280470296,0.005000000000000782,0.0012499945749749886,0,0,0,0,0,0,250,0.006699323384354841,0.057669631814244685
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_model_delta_s0_012_c0_008_fb215c18.csv,submission_h008_continuous_model_delta_s0_012_c0_008_fb215c18.csv,250,250,0.00044708395558446185,0.7823969222728082,0.008000000000000451,0.0019999944327821484,0,0,0,0,0,0,250,0.04794313576506345,0.05777882727101473
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_balanced_state_s0_005_c0_005_b4034560.csv,submission_h008_continuous_balanced_state_s0_005_c0_005_b4034560.csv,250,250,0.0004511776554547962,0.7895608970458934,0.005000000000000782,0.0012499945749749886,0,0,0,0,0,0,250,0.09303310267007464,0.05830787595360101
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_anti_energy_state_s0_005_c0_005_66410217.csv,submission_h008_continuous_anti_energy_state_s0_005_c0_005_66410217.csv,250,250,0.00045486869881003564,0.7960202229175624,0.005000000000000782,0.0012499818485103842,0,0,0,0,0,0,250,0.05431059829175852,0.058784887382457615
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_teacher_rank_centered_s0_005_c0_005_d1f9d2fe.csv,submission_h008_continuous_teacher_rank_centered_s0_005_c0_005_d1f9d2fe.csv,250,250,0.00045640753428072197,0.7987131849912634,0.0050000000000005596,0.0012499945749749886,0,0,0,0,0,0,250,0.06427254071783273,0.05898375855139291
hitl/h008_s4_mobility_translation_sweep/submission_h008_down_control_k100_a0_008_297b1798.csv,submission_h008_down_control_k100_a0_008_297b1798.csv,100,100,0.0004571428571428609,0.8000000000000065,0.008000000000002228,0.0019998995685613363,0,0,0,0,0,0,100,0.032070116511419486,0.059078787890087046
hitl/h008_s4_mobility_translation_sweep/submission_h008_delta_signed_k100_s0_024_c0_01_af90893f.csv,submission_h008_delta_signed_k100_s0_024_c0_01_af90893f.csv,100,100,0.0005151226993210954,0.901464723811917,0.010000000000001119,0.0024999935516696326,0,0,0,0,0,0,100,0.047568887918230725,0.06657180401059964
hitl/h008_s4_mobility_translation_sweep/submission_h008_continuous_toward_plus_s0_008_c0_006_dc35ce61.csv,submission_h008_continuous_toward_plus_s0_008_c0_006_dc35ce61.csv,250,250,0.0005173364677361156,0.9053388185382023,0.006000000000002004,0.0014999945181743968,0,0,0,0,0,0,250,0.2639302909131536,0.06685790003635003
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_balanced_k110_s0_026_c0_01_4832489a.csv,submission_h008_orth_balanced_k110_s0_026_c0_01_4832489a.csv,110,110,0.0005435878409320585,0.9512787216311023,0.010000000000002451,0.0024999792701186907,0,0,0,0,0,0,110,-0.06560032684192388,0.07025049227449574
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_delta_k110_s0_026_c0_01_6f00c369.csv,submission_h008_orth_delta_k110_s0_026_c0_01_6f00c369.csv,110,110,0.0005451100627457606,0.9539426098050812,0.010000000000001119,0.0024999935516696326,0,0,0,0,0,0,110,0.027576171752400663,0.0704472163799875
hitl/h008_s4_mobility_translation_sweep/submission_h008_orth_continuous_model_delta_s0_016_c0_008_f38bf0f6.csv,submission_h008_orth_continuous_model_delta_s0_016_c0_008_f38bf0f6.csv,250,250,0.0005633342848145688,0.9858349984254954,0.008000000000000895,0.0019999944327821484,0,0,0,0,0,0,250,-0.034610668026517674,0.07280242095825458
