name,source,mode,cap,k,amp,base_mean,base_max,base_pos,sem_mean,sem_max,sem_pos,h088_cos,changed,rows,decision
h155_h055_Q2S1S2S4_cap0.72_k150_a0.35,h055,Q2S1S2S4,0.72,150,0.35,-0.00041687942486675364,-0.00015209311583764444,10,-0.0003679232075584929,-2.3703036018782063e-05,10,0.0020773716716306146,107,85,0.5006097903622861
h155_h061_Q_cap0.2_k80_a0.35,h061,Q,0.2,80,0.35,-0.00044777916978372976,-0.00016022713995854132,10,-0.0004120166161839047,-0.0002851269375626681,10,0.0017677725320797719,67,60,0.49978817450485796
h155_h061_Q_cap0.2_k150_a0.35,h061,Q,0.2,150,0.35,-0.00044777916978372976,-0.00016022713995854132,10,-0.0004120166161839047,-0.0002851269375626681,10,0.0017677725320797719,67,60,0.49978817450485796
h155_h061_Q_cap0.2_k110_a0.35,h061,Q,0.2,110,0.35,-0.00044777916978372976,-0.00016022713995854132,10,-0.0004120166161839047,-0.0002851269375626681,10,0.0017677725320797719,67,60,0.49978817450485796
h155_h061_subjective_cap0.2_k80_a0.35,h061,subjective,0.2,80,0.35,-0.00044777916978372976,-0.00016022713995854132,10,-0.0004120166161839047,-0.0002851269375626681,10,0.0017677725320797719,67,60,0.49978817450485796
h155_h061_subjective_cap0.2_k110_a0.35,h061,subjective,0.2,110,0.35,-0.00044777916978372976,-0.00016022713995854132,10,-0.0004120166161839047,-0.0002851269375626681,10,0.0017677725320797719,67,60,0.49978817450485796
h155_h061_subjective_cap0.2_k150_a0.35,h061,subjective,0.2,150,0.35,-0.00044777916978372976,-0.00016022713995854132,10,-0.0004120166161839047,-0.0002851269375626681,10,0.0017677725320797719,67,60,0.49978817450485796
h155_h055_Q_cap0.52_k44_a0.35,h055,Q,0.52,44,0.35,-0.000465082859197636,-0.00014839345228221556,10,-0.0004075414878818165,-0.00013511374636163723,10,0.0007000367563306842,44,42,0.49965282611693845
h155_h055_subjective_cap0.52_k44_a0.35,h055,subjective,0.52,44,0.35,-0.000465082859197636,-0.00014839345228221556,10,-0.0004075414878818165,-0.00013511374636163723,10,0.0007000367563306842,44,42,0.49965282611693845
h155_h055_Q2S1S2S4_cap0.52_k150_a0.35,h055,Q2S1S2S4,0.52,150,0.35,-0.0004156934233137454,-0.0001514739166093955,10,-0.000365901650273675,-0.00011529221541479368,10,0.002243385052523668,107,85,0.4992743767664741
h155_h055_Q2S1S2S4_cap0.52_k110_a0.35,h055,Q2S1S2S4,0.52,110,0.35,-0.0004156934233137454,-0.0001514739166093955,10,-0.000365901650273675,-0.00011529221541479368,10,0.002243385052523668,107,85,0.4992743767664741
h155_h055_Q2S1S2S4_cap1.4_k44_a0.5,h055,Q2S1S2S4,1.4,44,0.5,-0.0005931885333322146,-0.00019740470515819037,10,-0.0004984526534186652,0.00026601804697770355,9,0.00032997635069062785,44,40,0.4984807264299709
h155_h055_Q2S1S2S4_cap0.38_k110_a0.35,h055,Q2S1S2S4,0.38,110,0.35,-0.0004147484132877101,-0.0001510643034109644,10,-0.00036435242155549654,-0.00017941427386320672,10,0.0023667612627180593,107,85,0.4982183281512639
h155_h055_Q2S1S2S4_cap0.38_k150_a0.35,h055,Q2S1S2S4,0.38,150,0.35,-0.0004147484132877101,-0.0001510643034109644,10,-0.00036435242155549654,-0.00017941427386320672,10,0.0023667612627180593,107,85,0.4982183281512639
h155_h055_noS3S4_cap1.4_k32_a0.5,h055,noS3S4,1.4,32,0.5,-0.0006109709638537885,-0.00018001105801962236,10,-0.000512141689080172,0.0002805889965150439,9,1.2471088748394355e-05,32,31,0.4982063419648885
h155_h061_Q2S1S2S4_cap1.4_k80_a0.35,h061,Q2S1S2S4,1.4,80,0.35,-0.0005128847694955009,-0.00019154684265624517,10,-0.00044794562137302085,0.00018023419206817794,9,0.0011461724802733395,80,67,0.4977126990223481
h155_h055_subjective_cap0.38_k44_a0.35,h055,subjective,0.38,44,0.35,-0.00046237051634826973,-0.00014877927453528844,10,-0.00040428840462356414,-0.00019916047108507756,10,0.00079374629044277,44,42,0.4968561446868713
h155_h055_Q_cap0.38_k44_a0.35,h055,Q,0.38,44,0.35,-0.00046237051634826973,-0.00014877927453528844,10,-0.00040428840462356414,-0.00019916047108507756,10,0.00079374629044277,44,42,0.4968561446868713
h155_h061_Q_cap0.2_k60_a0.35,h061,Q,0.2,60,0.35,-0.00044993366250416976,-0.00015958874266189265,10,-0.0004124495387480578,-0.00028606088935014126,10,0.001709569982733698,60,57,0.4963950495197094
h155_h061_subjective_cap0.2_k60_a0.35,h061,subjective,0.2,60,0.35,-0.00044993366250416976,-0.00015958874266189265,10,-0.0004124495387480578,-0.00028606088935014126,10,0.001709569982733698,60,57,0.4963950495197094
h155_h061_all_cap0.38_k32_a0.35,h061,all,0.38,32,0.35,-0.0004697064331702001,-0.00016730719686430142,10,-0.00039440506420687,-0.0003013835044878922,10,-0.00027057930883457696,32,29,0.4953064331702001
h155_h012_all_cap1.4_k60_a1.15,h012,all,1.4,60,1.15,-0.0004141579067298767,1.0309574063141254e-06,9,-0.0003900666242820475,5.7616130237103964e-05,9,0.002093451255053753,60,50,0.49487935653301457
h155_h055_all_cap0.72_k18_a0.5,h055,all,0.72,18,0.5,-0.00045564668581062854,-0.00013685956723409625,10,-0.00034475187620207055,9.04207316205672e-06,9,-4.797077370027601e-05,18,16,0.4946214419133946
h155_h055_Q2S1S2S4_cap1.0_k18_a0.7,h055,Q2S1S2S4,1.0,18,0.7,-0.0006098567972743217,-0.00021044850943677837,10,-0.000465569465677139,0.0002663234287236498,9,-0.00016802089677136927,18,16,0.49446274004013185
h155_h055_Q2S1S2S4_cap0.2_k18_a0.7,h055,Q2S1S2S4,0.2,18,0.7,-0.00047998172010841835,-0.00016916400356279494,10,-0.00038157123299110377,-0.00016916400356279494,10,-0.0003308306846413188,18,16,0.49438172010841835
h155_h055_noS3S4_cap0.2_k80_a0.35,h055,noS3S4,0.2,80,0.35,-0.0004318088858631136,-0.0001443864121369428,10,-0.00039991924565545793,-0.00022416571787775523,10,0.002832681712716424,80,70,0.49325947232166883
h155_h061_Q_cap1.0_k24_a0.35,h061,Q,1.0,24,0.35,-0.00047420280943137084,-0.00014601315278405685,10,-0.00037306402850756707,-2.4230478376445366e-05,10,0.0002400515603284079,24,23,0.49318676302707526
h155_h061_subjective_cap1.0_k24_a0.35,h061,subjective,1.0,24,0.35,-0.00047420280943137084,-0.00014601315278405685,10,-0.00037306402850756707,-2.4230478376445366e-05,10,0.0002400515603284079,24,23,0.49318676302707526
h155_h061_all_cap0.28_k18_a0.5,h061,all,0.28,18,0.5,-0.0004786210005657072,-0.00014962348996221564,10,-0.00034006162812248264,-0.00023339584644481025,10,0.0,18,16,0.4930210005657072
h155_h061_Q_cap0.38_k12_a0.7,h061,Q,0.38,12,0.7,-0.0006056941842097375,0.00013737082805783277,9,-0.0004327986673205527,0.00013737082805783277,9,-0.00016021071404641012,12,11,0.4929750249287715
h155_h061_subjective_cap0.38_k12_a0.7,h061,subjective,0.38,12,0.7,-0.0006056941842097375,0.00013737082805783277,9,-0.0004327986673205527,0.00013737082805783277,9,-0.00016021071404641012,12,11,0.4929750249287715
h155_h055_all_cap1.0_k24_a0.5,h055,all,1.0,24,0.5,-0.0005171376146002423,-0.00015108623749675507,10,-0.0004298626996865642,0.00012281022013881391,9,-4.25658219030593e-05,24,22,0.492651482516954
h155_h061_Q_cap0.2_k12_a0.7,h061,Q,0.2,12,0.7,-0.00048272876696142534,-0.00016996934493818193,10,-0.0003594448740235212,-0.00019700019234025916,10,-0.0002552245178722574,12,11,0.49232876696142536
h155_h061_subjective_cap0.2_k12_a0.7,h061,subjective,0.2,12,0.7,-0.00048272876696142534,-0.00016996934493818193,10,-0.0003594448740235212,-0.00019700019234025916,10,-0.0002552245178722574,12,11,0.49232876696142536
h155_h055_noS3S4_cap0.72_k44_a0.35,h055,noS3S4,0.72,44,0.35,-0.0004570457948440667,-0.0001464401720462206,10,-0.00038285200667688614,-3.617582679908952e-05,10,0.00013879238164482598,44,41,0.4921208817005864
h155_h061_noS3S4_cap1.0_k32_a0.35,h061,noS3S4,1.0,32,0.35,-0.0004664137132748705,-0.00016659958216366945,10,-0.00040057846737852386,-1.7972407203228625e-05,10,-0.00014293872954032686,32,31,0.4920137132748705
h155_h055_all_cap0.28_k24_a0.5,h055,all,0.28,24,0.5,-0.0004722963156613283,-0.00014542187976318013,10,-0.0003947101117264938,-0.00021837025005876055,10,-8.321122984123207e-05,24,22,0.49149631566132834
h155_h055_subjective_cap1.0_k12_a0.9,h055,subjective,1.0,12,0.9,-0.0006935421509839288,-3.804951566221108e-05,10,-0.0005112967912601155,0.00040301101146373154,9,-8.652255781554204e-05,12,11,0.49133554410568986
h155_h055_Q_cap1.0_k12_a0.9,h055,Q,1.0,12,0.9,-0.0006935421509839288,-3.804951566221108e-05,10,-0.0005112967912601155,0.00040301101146373154,9,-8.652255781554204e-05,12,11,0.49133554410568986
h155_h055_subjective_cap0.28_k12_a0.9,h055,subjective,0.28,12,0.9,-0.0006143347878334855,0.00014619821987099638,9,-0.0004496713854072312,0.00014619821987099638,9,-0.00020921614550554882,12,11,0.4892572800140906
h155_h055_Q_cap0.28_k12_a0.9,h055,Q,0.28,12,0.9,-0.0006143347878334855,0.00014619821987099638,9,-0.0004496713854072312,0.00014619821987099638,9,-0.00020921614550554882,12,11,0.4892572800140906
h155_h061_Q2S1S2S4_cap0.28_k18_a0.5,h061,Q2S1S2S4,0.28,18,0.5,-0.0004741666351104778,-0.00016057164911965923,10,-0.00033610312690983077,-0.00021720641927068106,10,-0.0002400281842436724,18,17,0.4885666351104778
h155_h055_Q_cap1.0_k44_a0.35,h055,Q,1.0,44,0.35,-0.00047438232039546366,-0.00014707063312882282,10,-0.0004186949161958248,8.447502411872954e-05,9,0.0004629475167249345,44,42,0.48848065315917355
h155_h055_subjective_cap1.0_k44_a0.35,h055,subjective,1.0,44,0.35,-0.00047438232039546366,-0.00014707063312882282,10,-0.0004186949161958248,8.447502411872954e-05,9,0.0004629475167249345,44,42,0.48848065315917355
h155_h055_noS3S4_cap0.52_k44_a0.35,h055,noS3S4,0.52,44,0.35,-0.00045317101934497185,-0.00014699134669346757,10,-0.0003782047448793827,-0.00012767114783257565,10,0.0001642267070304899,44,41,0.48822321530864443
h155_h061_subjective_cap0.72_k24_a0.35,h061,subjective,0.72,24,0.35,-0.0004687781237326381,-0.0001467847972902026,10,-0.00036655786199106234,-0.00015232392782332587,10,0.00030150433112279435,24,23,0.4877067698346276
h155_h061_Q_cap0.72_k24_a0.35,h061,Q,0.72,24,0.35,-0.0004687781237326381,-0.0001467847972902026,10,-0.00036655786199106234,-0.00015232392782332587,10,0.00030150433112279435,24,23,0.4877067698346276
h155_h061_all_cap0.28_k32_a0.35,h061,all,0.28,32,0.35,-0.000461465150092991,-0.00016014379848575526,10,-0.000384391798840832,-0.000275743365636387,10,-0.0003199757640671006,32,29,0.487065150092991
h155_h055_Q2S1S2S4_cap1.4_k18_a0.9,h055,Q2S1S2S4,1.4,18,0.9,-0.0007871013935775176,-0.0002721428182327989,10,-0.0006037025117513848,0.0005740756963921879,9,-0.00015081877350809294,18,16,0.4870559757422049
h155_h061_noS3S4_cap0.72_k32_a0.35,h061,noS3S4,0.72,32,0.35,-0.00046098902757613774,-0.00016737122666981522,10,-0.0003940723008620191,-0.00014606585665010924,10,-0.0001728001823504005,32,31,0.48658902757613776
h155_h055_subjective_cap0.52_k18_a0.5,h055,subjective,0.52,18,0.5,-0.00047147055009339936,-0.0001458542159030272,10,-0.0003746824344910228,-0.00011609792993573091,10,0.00013181513127131378,18,17,0.48575191647525523
h155_h055_Q_cap0.52_k18_a0.5,h055,Q,0.52,18,0.5,-0.00047147055009339936,-0.0001458542159030272,10,-0.0003746824344910228,-0.00011609792993573091,10,0.00013181513127131378,18,17,0.48575191647525523
h155_h055_noS3S4_cap0.38_k44_a0.35,h055,noS3S4,0.38,44,0.35,-0.00045045867649560545,-0.00014737716894654043,10,-0.00037495166162113033,-0.000191717872556016,10,0.00018398769459851573,44,41,0.4854930875704668
h155_h061_Q2S1S2S4_cap0.28_k44_a0.35,h061,Q2S1S2S4,0.28,44,0.35,-0.0004498448493025388,-0.00015563465367108805,10,-0.0003855569399605841,-0.0002944183348991784,10,0.00027947753323075635,44,40,0.48479331952263116
h155_h061_Q_cap1.0_k12_a0.5,h061,Q,1.0,12,0.5,-0.0004589815564545194,8.990030743589932e-06,9,-0.00033285663540235104,0.00012768295337683923,8,-8.38840390561565e-05,12,11,0.48477975983354393
h155_h061_subjective_cap1.0_k12_a0.5,h061,subjective,1.0,12,0.5,-0.0004589815564545194,8.990030743589932e-06,9,-0.00033285663540235104,0.00012768295337683923,8,-8.38840390561565e-05,12,11,0.48477975983354393
h155_h055_noS3S4_cap1.4_k60_a0.35,h055,noS3S4,1.4,60,0.35,-0.0005073508230946465,-0.00014789400731113532,10,-0.00044594002233471223,0.00016750072786603297,9,0.00048724088039560825,60,52,0.48441186958267063
h155_h055_all_cap0.72_k44_a0.35,h055,all,0.72,44,0.35,-0.0004491518336399641,-0.00013669712893335195,10,-0.0003853758649859718,-2.0303832489562297e-05,10,0.00010038720425927793,44,39,0.48426148515613077
h155_h055_noS3S4_cap0.38_k12_a0.7,h055,noS3S4,0.38,12,0.7,-0.0004836459942807379,5.66461763131753e-05,9,-0.0003491415999597943,5.66461763131753e-05,9,-7.65020535430681e-05,12,12,0.4839413474422925
h155_h061_subjective_cap0.52_k24_a0.35,h061,subjective,0.52,24,0.35,-0.0004649033482335433,-0.0001473359719374496,10,-0.0003619106001935589,-0.0002438192488568121,10,0.0003596991957484435,24,23,0.4837796189573697
h155_h061_Q_cap0.52_k24_a0.35,h061,Q,0.52,24,0.35,-0.0004649033482335433,-0.0001473359719374496,10,-0.0003619106001935589,-0.0002438192488568121,10,0.0003596991957484435,24,23,0.4837796189573697
h155_h055_Q2S1S2S4_cap0.72_k80_a0.35,h055,Q2S1S2S4,0.72,80,0.35,-0.00042106660312757696,-0.00015283163390894265,10,-0.00036984276463061577,-2.4259200375243012e-05,10,0.00174566469214068,80,67,0.4834955049046503
h155_h055_all_cap0.38_k12_a0.7,h055,all,0.38,12,0.7,-0.0004852025207476368,5.8600046819707834e-05,9,-0.0003094509671594777,5.8600046819707834e-05,9,0.0,12,11,0.48276245520004585
h155_h061_noS3S4_cap0.52_k32_a0.35,h061,noS3S4,0.52,32,0.35,-0.0004571037276920437,-0.00016792195383315972,10,-0.00038941672360856913,-0.00023756039590411664,10,-0.00019805369676759204,32,31,0.4827037276920437
h155_h055_Q2S1S2S4_cap0.52_k80_a0.35,h055,Q2S1S2S4,0.52,80,0.35,-0.0004198806015745687,-0.0001522124346806937,10,-0.0003678212073457979,-0.00011584837977125457,10,0.0018856839717240604,80,67,0.4821834860000171
h155_h055_Q_cap0.38_k18_a0.5,h055,Q,0.38,18,0.5,-0.00046759577459430456,-0.00014640539055027417,10,-0.0003700351726935193,-0.00020759325096921714,10,0.00015523738873074374,18,17,0.48185606094444694
h155_h055_subjective_cap0.38_k18_a0.5,h055,subjective,0.38,18,0.5,-0.00046759577459430456,-0.00014640539055027417,10,-0.0003700351726935193,-0.00020759325096921714,10,0.00015523738873074374,18,17,0.48185606094444694
h155_h055_Q2S1S2S4_cap0.38_k80_a0.35,h055,Q2S1S2S4,0.38,80,0.35,-0.0004189355915485334,-0.0001518028214822626,10,-0.0003662719786276195,-0.00017997043821966758,10,0.0019898187652675025,80,67,0.4811447546597927
h155_h055_Q_cap1.4_k80_a0.35,h055,Q,1.4,80,0.35,-0.0004939389541303344,-0.00016014244374010564,10,-0.00044350220293163273,0.0001599128965016855,9,0.0006896945445704886,67,60,0.48097049113920964
h155_h055_Q_cap1.4_k110_a0.35,h055,Q,1.4,110,0.35,-0.0004939389541303344,-0.00016014244374010564,10,-0.00044350220293163273,0.0001599128965016855,9,0.0006896945445704886,67,60,0.48097049113920964
h155_h055_Q_cap1.4_k150_a0.35,h055,Q,1.4,150,0.35,-0.0004939389541303344,-0.00016014244374010564,10,-0.00044350220293163273,0.0001599128965016855,9,0.0006896945445704886,67,60,0.48097049113920964
h155_h055_subjective_cap1.4_k80_a0.35,h055,subjective,1.4,80,0.35,-0.0004939389541303344,-0.00016014244374010564,10,-0.00044350220293163273,0.0001599128965016855,9,0.0006896945445704886,67,60,0.48097049113920964
h155_h055_subjective_cap1.4_k110_a0.35,h055,subjective,1.4,110,0.35,-0.0004939389541303344,-0.00016014244374010564,10,-0.00044350220293163273,0.0001599128965016855,9,0.0006896945445704886,67,60,0.48097049113920964
h155_h055_subjective_cap1.4_k150_a0.35,h055,subjective,1.4,150,0.35,-0.0004939389541303344,-0.00016014244374010564,10,-0.00044350220293163273,0.0001599128965016855,9,0.0006896945445704886,67,60,0.48097049113920964
h155_h055_Q2S1S2S4_cap0.2_k32_a0.5,h055,Q2S1S2S4,0.2,32,0.5,-0.00045524793492589634,-0.0001553384221951182,10,-0.00037698448944554726,-0.00029080638676507283,10,-0.00033009218914835766,32,28,0.48084793492589634
h155_h055_all_cap0.52_k44_a0.35,h055,all,0.52,44,0.35,-0.0004452770581408693,-0.00013724830358059894,10,-0.00038072860318846835,-0.00011179915352304842,10,0.00011682044636258991,44,39,0.48037191973914295
h155_h055_Q2S1S2S4_cap0.28_k110_a0.35,h055,Q2S1S2S4,0.28,110,0.35,-0.00039683793124280377,-0.00014475150199466422,10,-0.0003554901419034101,-0.00021084430360664722,10,0.0025783045001194636,107,85,0.4801174571926963
h155_h055_Q2S1S2S4_cap0.28_k150_a0.35,h055,Q2S1S2S4,0.28,150,0.35,-0.00039683793124280377,-0.00014475150199466422,10,-0.0003554901419034101,-0.00021084430360664722,10,0.0025783045001194636,107,85,0.4801174571926963
h155_h055_Q_cap1.4_k60_a0.35,h055,Q,1.4,60,0.35,-0.0004965200434035725,-0.00015950253761514587,10,-0.00044368979024122184,0.00015865663927358504,9,0.0006548013029490701,60,56,0.4787367386667673
h155_h055_subjective_cap1.4_k60_a0.35,h055,subjective,1.4,60,0.35,-0.0004965200434035725,-0.00015950253761514587,10,-0.00044368979024122184,0.00015865663927358504,9,0.0006548013029490701,60,56,0.4787367386667673
h155_h055_Q2S1S2S4_cap1.0_k12_a0.9,h055,Q2S1S2S4,1.0,12,0.9,-0.0006527676951212217,5.114579946017069e-05,9,-0.0004231695377386703,0.00040518962804139415,8,-7.990678822297324e-05,12,11,0.47833727872824866
h155_h055_Q2S1S2S4_cap0.28_k24_a0.5,h055,Q2S1S2S4,0.28,24,0.5,-0.0004589468670424607,-0.00014442388881103963,10,-0.0003534646397428321,-0.0001952415939741463,10,-0.0002513659797878143,24,21,0.4781468670424607
h155_h061_Q2S1S2S4_cap1.4_k18_a0.5,h061,Q2S1S2S4,1.4,18,0.5,-0.0005487886177268734,-0.00018668688653186981,10,-0.00038666563209552453,0.0001919300485727575,9,-0.00012586036581910997,18,17,0.47803058858321895
h155_h055_subjective_cap0.28_k44_a0.35,h055,subjective,0.28,44,0.35,-0.00044358688420123566,-0.00014298251420838051,10,-0.00039462051005892325,-0.0002305221577138547,10,0.0008834056159563508,44,42,0.47799181914687494
h155_h055_Q_cap0.28_k44_a0.35,h055,Q,0.28,44,0.35,-0.00044358688420123566,-0.00014298251420838051,10,-0.00039462051005892325,-0.0002305221577138547,10,0.0008834056159563508,44,42,0.47799181914687494
h155_h061_Q2S1S2S4_cap1.4_k60_a0.35,h061,Q2S1S2S4,1.4,60,0.35,-0.0005083678999989923,-0.0001826762541209295,10,-0.00043825622909589074,0.0001803072052306467,9,0.0005041871751699969,60,52,0.4777298084029514
h155_h055_all_cap0.38_k44_a0.35,h055,all,0.38,44,0.35,-0.0004424499063525733,-0.00013765795209501498,10,-0.00037734138131141,-0.00017585551111769379,10,0.00012996856996986365,44,39,0.47753293463960045
h155_h055_all_cap1.4_k60_a0.35,h055,all,1.4,60,0.35,-0.000510307441556126,-0.00014304627354887626,10,-0.00045043457879548565,0.00018417321166418028,9,0.00041308544144901086,60,50,0.4774317376603136
h155_h061_noS3S4_cap0.2_k24_a0.5,h061,noS3S4,0.2,24,0.5,-0.00045725101435021323,-0.0001544730893576996,10,-0.0003872247744878598,-0.000269036007663259,10,-0.00032949672825288533,24,23,0.4764510143502132
h155_h061_Q_cap0.72_k12_a0.5,h061,Q,0.72,12,0.5,-0.00045123200545632976,3.9183772283070306e-05,9,-0.00032356211180734426,3.9183772283070306e-05,9,-0.00010855981265253228,12,11,0.47597472426003123
h155_h061_subjective_cap0.72_k12_a0.5,h061,subjective,0.72,12,0.5,-0.00045123200545632976,3.9183772283070306e-05,9,-0.00032356211180734426,3.9183772283070306e-05,9,-0.00010855981265253228,12,11,0.47597472426003123
h155_h055_Q2S1S2S4_cap0.52_k12_a0.7,h055,Q2S1S2S4,0.52,12,0.7,-0.0005020153998620662,7.569322595804571e-05,9,-0.0003194283877185066,7.569322595804571e-05,9,-0.00010682048434247201,12,11,0.4756448835208022
h155_h055_all_cap0.2_k60_a0.35,h055,all,0.2,60,0.35,-0.0004281762106445244,-0.00012854663026975953,10,-0.00038763986730879234,-0.0002044757536068801,10,0.0009990103829949479,60,50,0.4752771012998289
h155_h061_Q_cap0.38_k24_a0.35,h061,Q,0.38,24,0.35,-0.00045576281201807606,-0.0001440990841423467,10,-0.00035646371738619776,-0.0002873473833543419,10,0.00041138070176487156,24,23,0.4745925693864877
h155_h061_subjective_cap0.38_k24_a0.35,h061,subjective,0.38,24,0.35,-0.00045576281201807606,-0.0001440990841423467,10,-0.00035646371738619776,-0.0002873473833543419,10,0.00041138070176487156,24,23,0.4745925693864877
h155_h061_Q2S1S2S4_cap0.2_k110_a0.35,h061,Q2S1S2S4,0.2,110,0.35,-0.0003890439631696315,-0.00014740675768186193,10,-0.00035664308750096244,-0.0002517618697063468,10,0.0027386677993035255,110,88,0.47457916215025836
h155_h061_Q2S1S2S4_cap0.2_k150_a0.35,h061,Q2S1S2S4,0.2,150,0.35,-0.0003890439631696315,-0.00014740675768186193,10,-0.00035664308750096244,-0.0002517618697063468,10,0.0027386677993035255,110,88,0.47457916215025836
h155_h061_noS3S4_cap0.38_k12_a0.7,h061,noS3S4,0.38,12,0.7,-0.0005847350336619897,0.00013576146789856324,9,-0.00037622571069391116,0.00013576146789856324,9,-6.94655665344686e-05,12,12,0.47426897860400125
h155_h061_Q2S1S2S4_cap0.2_k12_a0.7,h061,Q2S1S2S4,0.2,12,0.7,-0.0004642623755473657,-0.00016226439201645317,10,-0.0003080738879307093,-0.00017420111214075693,10,0.0,12,12,0.47386237554736566
h155_h055_Q2S1S2S4_cap0.72_k18_a0.5,h055,Q2S1S2S4,0.72,18,0.5,-0.0004332399949470705,-0.00014908196542691521,10,-0.00032850650377117777,7.0526617248698045e-06,9,-0.00019648073860149503,18,16,0.47340839791214867
h155_h055_subjective_cap0.2_k24_a0.5,h055,subjective,0.2,24,0.5,-0.0004547429032305037,-0.00014311309925482495,10,-0.000377259671094042,-0.0002992521985783614,10,0.0006206525478625506,24,23,0.4733843159374274
h155_h055_Q_cap0.2_k24_a0.5,h055,Q,0.2,24,0.5,-0.0004547429032305037,-0.00014311309925482495,10,-0.000377259671094042,-0.0002992521985783614,10,0.0006206525478625506,24,23,0.4733843159374274
h155_h061_noS3S4_cap1.0_k12_a0.5,h061,noS3S4,1.0,12,0.5,-0.0004446483302243102,6.685148074914317e-06,9,-0.00029295115338710766,0.0001260789590835299,8,-3.7865192528389855e-05,12,12,0.4732528363142608
h155_h061_noS3S4_cap0.38_k32_a0.35,h061,noS3S4,0.38,32,0.35,-0.00044752739894884827,-0.00016466653667591394,10,-0.00038362551535450404,-0.0002954480447629503,10,-0.0002251955287703062,32,31,0.47312739894884825
h155_h061_subjective_cap1.4_k32_a0.35,h061,subjective,1.4,32,0.35,-0.0005144781165726417,-0.0001671427590672078,10,-0.00044103300240816375,0.00016144024562360286,9,0.00019161319787366356,32,31,0.4730415173203936
h155_h061_Q_cap1.4_k32_a0.35,h061,Q,1.4,32,0.35,-0.0005144781165726417,-0.0001671427590672078,10,-0.00044103300240816375,0.00016144024562360286,9,0.00019161319787366356,32,31,0.4730415173203936
h155_h055_noS3S4_cap0.2_k60_a0.35,h055,noS3S4,0.2,60,0.35,-0.0004260555309768692,-0.00013319384414112274,10,-0.0003841116716515335,-0.00022103745075053487,10,0.001284389458423098,60,52,0.4728995804642884
h155_h055_noS3S4_cap1.0_k44_a0.35,h055,noS3S4,1.0,44,0.35,-0.00046247048054279944,-0.00014566852754007483,10,-0.00038935817319339097,9.19176226477911e-05,9,0.00011130389012878222,44,41,0.4724197334530089
h155_h061_all_cap0.2_k12_a0.7,h061,all,0.2,12,0.7,-0.00046265823542065103,-0.0001553579245994003,10,-0.0003036310855403055,-0.00016847980141498613,10,0.0,12,11,0.47225823542065104
h155_h061_noS3S4_cap0.2_k12_a0.7,h061,noS3S4,0.2,12,0.7,-0.00046064552941015556,-0.00016145679890214445,10,-0.000301896657262755,-0.00016233487308063175,10,-0.00011181237259033824,12,12,0.47024552941015557
h155_h055_noS3S4_cap0.52_k18_a0.5,h055,noS3S4,0.52,18,0.5,-0.0004557974143960403,-0.0001538016677279632,10,-0.0003741628034445451,-0.00012493549256910392,10,-0.0002316648289208312,18,17,0.47019741439604035
h155_h055_Q2S1S2S4_cap1.0_k150_a0.35,h055,Q2S1S2S4,1.0,150,0.35,-0.0004185398270409651,-0.00015295999475719297,10,-0.00037075338775723786,0.00010452181513563394,9,0.0018384705299918328,107,85,0.46977211448259215
h155_h055_Q2S1S2S4_cap1.0_k110_a0.35,h055,Q2S1S2S4,1.0,110,0.35,-0.0004185398270409651,-0.00015295999475719297,10,-0.00037075338775723786,0.00010452181513563394,9,0.0018384705299918328,107,85,0.46977211448259215
h155_h061_all_cap0.2_k24_a0.5,h061,all,0.2,24,0.5,-0.0004500376938747526,-0.00014149622591545707,10,-0.0003832080676626325,-0.00027756906898243757,10,-8.398137164185745e-05,24,22,0.4692376938747526
h155_h055_subjective_cap1.4_k24_a0.5,h055,subjective,1.4,24,0.5,-0.0005706828920815374,-0.00016296588527090402,10,-0.0004610686355403732,0.00025174222379417357,9,0.00019325499515636892,24,23,0.46866362830939257
h155_h055_Q_cap1.4_k24_a0.5,h055,Q,1.4,24,0.5,-0.0005706828920815374,-0.00016296588527090402,10,-0.0004610686355403732,0.00025174222379417357,9,0.00019325499515636892,24,23,0.46866362830939257
h155_h012_all_cap1.4_k80_a1.15,h012,all,1.4,80,1.15,-0.0004016093576904011,-1.3309821913791425e-05,10,-0.0004078706353928753,4.0815788113731646e-05,9,0.0027787386228511476,80,67,0.4686190200615961
h155_h061_noS3S4_cap1.0_k24_a0.35,h061,noS3S4,1.0,24,0.35,-0.00044901769667470123,-0.00014509953135393496,10,-0.00036161346977327827,-2.6968732576525256e-05,10,-0.00013692591371182008,24,23,0.4682176966747012
h155_h055_noS3S4_cap0.28_k44_a0.35,h055,noS3S4,0.28,44,0.35,-0.00043156046741138704,-0.0001415755369492223,10,-0.00036519323830124976,-0.00022307104810331572,10,0.00020404433940564436,44,41,0.46657682750592194
h155_h061_Q_cap0.2_k44_a0.35,h061,Q,0.2,44,0.35,-0.0004321813222159161,-0.00014377885410120657,10,-0.0003945520847008415,-0.00026636551518069185,10,0.0009990227842808558,44,42,0.4664822017100633
h155_h061_subjective_cap0.2_k44_a0.35,h061,subjective,0.2,44,0.35,-0.0004321813222159161,-0.00014377885410120657,10,-0.0003945520847008415,-0.00026636551518069185,10,0.0009990227842808558,44,42,0.4664822017100633
