row,driver_target,driver_flat,driver_step,bridge_target,bridge_flat,bridge_step,actions,action_count,public_delta_estimate,driver_public_delta,bridge_public_delta,public_utility,old_route_energy,new_route_energy,route_energy_delta,same_direction,driver_h088_alignment,driver_stability,source_support,solver_score,bundle_source,selected_seed,s2hub_score,route_gain,_key,row_support_score,row_support_rank,row_support_min_rank,driver_matched_toxicity,bridge_matched_toxicity,driver_joint_safety,bridge_joint_safety,bundle_joint_safety,driver_hardworld_safe,bridge_hardworld_safe,bundle_hardworld_safe,driver_broad_safe,bridge_broad_safe,bundle_broad_safe,driver_hardworld_top_toxic,bridge_hardworld_top_toxic,driver_broad_top_toxic,bridge_broad_top_toxic,driver_conflict,bridge_conflict,mean_responsibility,mean_selection,mean_listener_benefit,mean_human_state_responsibility,route_quality_raw,route_quality_rank,support_route_safety_score,route_frontier_score,action_kind,flat_idx,target,raw_step,amp,decoded_logit_move,variant
109,S2,767,-1.0944966519250197,S4,769,-0.31,,2,-0.0009753061365721,-0.0009753061365721,-0.0,0.0009753061365721,0.7380815683072779,0.7120670213107225,-0.0260145469965553,True,0.5554285714285714,1.0,3,0.0023179366081776,s2hub_selected,True,0.0025098839444813,0.0260145469965553,109|767|769|-1|-1,0.8569819744299707,0.976,0.984,True,True,0.7902665121668597,0.7821552723059096,0.7821552723059096,0.7902665121668597,0.7821552723059096,0.7821552723059096,0.7995365005793743,0.7995365005793743,0.7995365005793743,False,False,False,False,False,False,0.3579521908355955,0.3402201622247972,0.3864815880322209,0.675626423690205,0.0260145469965553,0.7595628415300546,0.7368130082842635,0.7186255026912455,driver,767,S2,-1.0944966519250197,0.9019141803510033,-0.9871420507178715,seed_route_frontier
109,S2,767,-1.0944966519250197,S4,769,-0.31,,2,-0.0009753061365721,-0.0009753061365721,-0.0,0.0009753061365721,0.7380815683072779,0.7120670213107225,-0.0260145469965553,True,0.5554285714285714,1.0,3,0.0023179366081776,s2hub_selected,True,0.0025098839444813,0.0260145469965553,109|767|769|-1|-1,0.8569819744299707,0.976,0.984,True,True,0.7902665121668597,0.7821552723059096,0.7821552723059096,0.7902665121668597,0.7821552723059096,0.7821552723059096,0.7995365005793743,0.7995365005793743,0.7995365005793743,False,False,False,False,False,False,0.3579521908355955,0.3402201622247972,0.3864815880322209,0.675626423690205,0.0260145469965553,0.7595628415300546,0.7368130082842635,0.7186255026912455,bridge,769,S4,-0.31,0.9019141803510033,-0.27959339590881105,seed_route_frontier
25,S4,181,1.1184345670560465,S2,179,0.62,,2,-0.0012915048779139,-0.0012915048779139,0.0,0.0012915048779139,0.6589957151025344,0.6343531446808838,-0.0246425704216506,True,0.0,1.0,4,0.0026538883935871,s2hub_selected,True,0.0030328882126951,0.0246425704216506,25|181|179|1|1,0.8415890414157583,0.964,0.976,True,True,0.6998841251448435,0.6002317497103129,0.6002317497103129,0.9264194669756662,0.6002317497103129,0.6002317497103129,0.4078794901506373,0.7995365005793743,0.4078794901506373,False,False,False,False,False,False,0.4788987711441425,0.6151100811123986,0.5722382048331415,0.44756833712984045,0.0246425704216506,0.7213114754098361,0.7220790392579083,0.7083233604289175,driver,181,S4,1.1184345670560465,0.8820084856995467,0.9864687788431317,seed_route_frontier
25,S4,181,1.1184345670560465,S2,179,0.62,,2,-0.0012915048779139,-0.0012915048779139,0.0,0.0012915048779139,0.6589957151025344,0.6343531446808838,-0.0246425704216506,True,0.0,1.0,4,0.0026538883935871,s2hub_selected,True,0.0030328882126951,0.0246425704216506,25|181|179|1|1,0.8415890414157583,0.964,0.976,True,True,0.6998841251448435,0.6002317497103129,0.6002317497103129,0.9264194669756662,0.6002317497103129,0.6002317497103129,0.4078794901506373,0.7995365005793743,0.4078794901506373,False,False,False,False,False,False,0.4788987711441425,0.6151100811123986,0.5722382048331415,0.44756833712984045,0.0246425704216506,0.7213114754098361,0.7220790392579083,0.7083233604289175,bridge,179,S2,0.62,0.8820084856995467,0.546845261133719,seed_route_frontier
5,S2,39,1.068731825035975,S4,41,0.62,,2,-0.0014025789575713,-0.0009262454151805,-0.0004763335423907,0.0014025789575713,0.7002695208916305,0.66328445979773,-0.0369850610939005,True,0.0,1.0,9,0.0033153422931835,s2hub_selected,True,0.0035938124354624,0.0369850610939005,5|39|41|1|1,0.7321749485695295,0.888,0.92,True,False,0.5052143684820394,0.54,0.5052143684820394,0.9264194669756662,0.54,0.54,0.3279258400926998,0.42,0.3279258400926998,False,False,False,False,False,False,0.2957841072647548,0.4117612977983777,0.3347640966628309,0.1861788154897494,0.0369850610939005,0.8852459016393442,0.6813249584993127,0.7019897289212315,driver,39,S2,1.068731825035975,0.8668608782482924,0.9264418084625856,seed_route_frontier
5,S2,39,1.068731825035975,S4,41,0.62,,2,-0.0014025789575713,-0.0009262454151805,-0.0004763335423907,0.0014025789575713,0.7002695208916305,0.66328445979773,-0.0369850610939005,True,0.0,1.0,9,0.0033153422931835,s2hub_selected,True,0.0035938124354624,0.0369850610939005,5|39|41|1|1,0.7321749485695295,0.888,0.92,True,False,0.5052143684820394,0.54,0.5052143684820394,0.9264194669756662,0.54,0.54,0.3279258400926998,0.42,0.3279258400926998,False,False,False,False,False,False,0.2957841072647548,0.4117612977983777,0.3347640966628309,0.1861788154897494,0.0369850610939005,0.8852459016393442,0.6813249584993127,0.7019897289212315,bridge,41,S4,0.62,0.8668608782482924,0.5374537445139412,seed_route_frontier
129,S3,908,-0.6929612977845676,S4,909,-0.62,"[(908, 'S3', -0.6929612977845676, 'driver'), (909, 'S4', -0.62, 'bridge')]",2,-0.0004571918845227,-0.0004571918845227,-0.0,0.0004571918845227,0.8456427230429656,0.8195714688999696,-0.026071254142996,True,0.6125714285714285,1.0,4,0.0015650421991679,stagebridge_selected,True,0.0015650421991679,0.026071254142996,129|908|909|-1|-1,0.8633015998856962,0.988,0.98,True,True,0.7079953650057937,0.4101969872537659,0.4101969872537659,0.7079953650057937,0.4750869061413673,0.4750869061413673,0.7995365005793743,0.3383545770567786,0.3383545770567786,False,False,False,False,False,False,0.37525768368129575,0.40924681344148317,0.5447180667433831,0.4529669703872437,0.026071254142996,0.7650273224043715,0.6784255532865685,0.6592691824709727,driver,908,S3,-0.6929612977845676,0.8658350933806243,-0.5999902099764597,seed_route_frontier
129,S3,908,-0.6929612977845676,S4,909,-0.62,"[(908, 'S3', -0.6929612977845676, 'driver'), (909, 'S4', -0.62, 'bridge')]",2,-0.0004571918845227,-0.0004571918845227,-0.0,0.0004571918845227,0.8456427230429656,0.8195714688999696,-0.026071254142996,True,0.6125714285714285,1.0,4,0.0015650421991679,stagebridge_selected,True,0.0015650421991679,0.026071254142996,129|908|909|-1|-1,0.8633015998856962,0.988,0.98,True,True,0.7079953650057937,0.4101969872537659,0.4101969872537659,0.7079953650057937,0.4750869061413673,0.4750869061413673,0.7995365005793743,0.3383545770567786,0.3383545770567786,False,False,False,False,False,False,0.37525768368129575,0.40924681344148317,0.5447180667433831,0.4529669703872437,0.026071254142996,0.7650273224043715,0.6784255532865685,0.6592691824709727,bridge,909,S4,-0.62,0.8658350933806243,-0.5368177578959871,seed_route_frontier
112,S1,787,1.0030055044688126,S3,789,0.62,"[(787, 'S1', 1.0030055044688126, 'driver'), (789, 'S3', 0.62, 'bridge')]",2,-0.0010235249565157,-0.0010235249565157,0.0,0.0010235249565157,0.7437214442229084,0.7106593121977259,-0.0330621320251824,True,0.6068571428571429,1.0,3,0.0025015680963692,stagebridge_selected,True,0.0025015680963692,0.0330621320251824,112|787|789|1|1,0.5444422286757455,0.692,0.684,True,True,0.7195828505214368,0.4287369640787949,0.4287369640787949,0.7195828505214368,0.4287369640787949,0.4287369640787949,0.7995365005793743,0.4322132097334878,0.4322132097334878,False,False,False,False,False,False,0.37733335740794327,0.40367323290845886,0.48961737629459146,0.46978929384965834,0.0330621320251824,0.8688524590163934,0.6072190048247582,0.6464261879788159,driver,787,S1,1.0030055044688126,0.8347983766428783,0.837307366894436,seed_route_frontier
112,S1,787,1.0030055044688126,S3,789,0.62,"[(787, 'S1', 1.0030055044688126, 'driver'), (789, 'S3', 0.62, 'bridge')]",2,-0.0010235249565157,-0.0010235249565157,0.0,0.0010235249565157,0.7437214442229084,0.7106593121977259,-0.0330621320251824,True,0.6068571428571429,1.0,3,0.0025015680963692,stagebridge_selected,True,0.0025015680963692,0.0330621320251824,112|787|789|1|1,0.5444422286757455,0.692,0.684,True,True,0.7195828505214368,0.4287369640787949,0.4287369640787949,0.7195828505214368,0.4287369640787949,0.4287369640787949,0.7995365005793743,0.4322132097334878,0.4322132097334878,False,False,False,False,False,False,0.37733335740794327,0.40367323290845886,0.48961737629459146,0.46978929384965834,0.0330621320251824,0.8688524590163934,0.6072190048247582,0.6464261879788159,bridge,789,S3,0.62,0.8347983766428783,0.5175749935185845,seed_route_frontier
19,S4,139,0.7392072684956029,S2,137,0.62,,2,-0.0005274732028893,-0.0005274732028893,0.0,0.0005274732028893,0.6716795897053528,0.6391783889967105,-0.0325012007086422,True,0.6,1.0,9,0.0020346610023341,s2hub_selected,True,0.0023270522401805,0.0325012007086422,19|139|137|1|1,0.6927745460133418,0.856,0.876,True,True,0.7311703360370799,0.6801853997682503,0.6801853997682503,0.7311703360370799,0.6801853997682503,0.6801853997682503,0.7995365005793743,0.7995365005793743,0.7995365005793743,False,False,False,False,False,False,0.6506590171434998,0.8837775202780996,0.7902560414269275,0.6835876993166287,0.0325012007086422,0.8633879781420765,0.8153959324458688,0.805770527688822,driver,139,S4,0.7392072684956029,0.9194112874434748,0.6796355064151166,s2_route_frontier
19,S4,139,0.7392072684956029,S2,137,0.62,,2,-0.0005274732028893,-0.0005274732028893,0.0,0.0005274732028893,0.6716795897053528,0.6391783889967105,-0.0325012007086422,True,0.6,1.0,9,0.0020346610023341,s2hub_selected,True,0.0023270522401805,0.0325012007086422,19|139|137|1|1,0.6927745460133418,0.856,0.876,True,True,0.7311703360370799,0.6801853997682503,0.6801853997682503,0.7311703360370799,0.6801853997682503,0.6801853997682503,0.7995365005793743,0.7995365005793743,0.7995365005793743,False,False,False,False,False,False,0.6506590171434998,0.8837775202780996,0.7902560414269275,0.6835876993166287,0.0325012007086422,0.8633879781420765,0.8153959324458688,0.805770527688822,bridge,137,S2,0.62,0.9194112874434748,0.5700349982149544,s2_route_frontier
184,S2,1292,1.2802977332677985,S1,1291,0.62,,2,-0.0018560842547145,-0.0013663658037879,-0.0004897184509265,0.0018560842547145,0.6840839009131192,0.6449262285364982,-0.039157672376621,True,0.5348571428571428,1.0,5,0.0039726275954962,s2hub_selected,True,0.0043072381589207,0.039157672376621,184|1292|1291|1|1,0.9396309084929656,1.0,0.996,True,True,0.8006952491309386,0.5608342989571262,0.5608342989571262,0.8030127462340673,0.697566628041715,0.697566628041715,0.4716106604866744,0.391657010428737,0.391657010428737,False,False,False,False,False,False,0.46405432802422597,0.5502201622247972,0.6467951668584581,0.3625512528473803,0.039157672376621,0.912568306010929,0.7664505918558288,0.780590351047321,driver,1292,S2,1.2802977332677985,0.9244287531502864,1.183544037225889,s2_route_frontier
184,S2,1292,1.2802977332677985,S1,1291,0.62,,2,-0.0018560842547145,-0.0013663658037879,-0.0004897184509265,0.0018560842547145,0.6840839009131192,0.6449262285364982,-0.039157672376621,True,0.5348571428571428,1.0,5,0.0039726275954962,s2hub_selected,True,0.0043072381589207,0.039157672376621,184|1292|1291|1|1,0.9396309084929656,1.0,0.996,True,True,0.8006952491309386,0.5608342989571262,0.5608342989571262,0.8030127462340673,0.697566628041715,0.697566628041715,0.4716106604866744,0.391657010428737,0.391657010428737,False,False,False,False,False,False,0.46405432802422597,0.5502201622247972,0.6467951668584581,0.3625512528473803,0.039157672376621,0.912568306010929,0.7664505918558288,0.780590351047321,bridge,1291,S1,0.62,0.9244287531502864,0.5731458269531775,s2_route_frontier
182,S3,1279,1.45,S2,1278,0.62,,2,-0.0058809670752207,-0.0059726593615131,9.169228629240468e-05,0.0058809670752207,0.7520618144445538,0.7400859875143342,-0.0119758269302195,True,0.0,1.0,6,0.0077822876138633,s2hub_selected,True,0.0088824326033768,0.0119758269302195,182|1279|1278|1|1,0.76433689929626,0.912,0.9,True,True,0.9264194669756662,0.9096176129779838,0.9096176129779838,0.9264194669756662,0.9264194669756662,0.9264194669756662,0.5469293163383546,0.522595596755504,0.522595596755504,False,False,False,False,False,False,0.7675501109837282,0.9652954808806489,0.8394505178365939,0.5825968109339409,0.0119758269302195,0.4808743169398907,0.7899572704934016,0.7420300240198967,driver,1279,S3,1.45,0.9184995659648109,1.3318243706489756,s2_route_frontier
182,S3,1279,1.45,S2,1278,0.62,,2,-0.0058809670752207,-0.0059726593615131,9.169228629240468e-05,0.0058809670752207,0.7520618144445538,0.7400859875143342,-0.0119758269302195,True,0.0,1.0,6,0.0077822876138633,s2hub_selected,True,0.0088824326033768,0.0119758269302195,182|1279|1278|1|1,0.76433689929626,0.912,0.9,True,True,0.9264194669756662,0.9096176129779838,0.9096176129779838,0.9264194669756662,0.9264194669756662,0.9264194669756662,0.5469293163383546,0.522595596755504,0.522595596755504,False,False,False,False,False,False,0.7675501109837282,0.9652954808806489,0.8394505178365939,0.5825968109339409,0.0119758269302195,0.4808743169398907,0.7899572704934016,0.7420300240198967,bridge,1278,S2,0.62,0.9184995659648109,0.5694697308981828,s2_route_frontier
200,S1,1403,0.6223388955850991,S2,1404,0.62,,2,-0.0003594668181241,-0.0003594668181241,0.0,0.0003594668181241,0.7515558055596577,0.7160439521923733,-0.0355118533672844,True,0.6188571428571429,1.0,6,0.001952846279698,s2hub_selected,True,0.0022341505665994,0.0355118533672844,200|1403|1404|1|1,0.7264713257068341,0.88,0.908,True,True,0.5643105446118193,0.7022016222479721,0.5643105446118193,0.6952491309385863,0.7022016222479721,0.6952491309385863,0.3939745075318656,0.7995365005793743,0.3939745075318656,False,False,False,False,False,False,0.4985273146039044,0.6423174971031286,0.6184090909090909,0.5472665148063782,0.0355118533672844,0.8797814207650273,0.7469544893620927,0.7377696248208799,driver,1403,S1,0.6223388955850991,0.9036317710662846,0.5623651984209986,s2_route_frontier
200,S1,1403,0.6223388955850991,S2,1404,0.62,,2,-0.0003594668181241,-0.0003594668181241,0.0,0.0003594668181241,0.7515558055596577,0.7160439521923733,-0.0355118533672844,True,0.6188571428571429,1.0,6,0.001952846279698,s2hub_selected,True,0.0022341505665994,0.0355118533672844,200|1403|1404|1|1,0.7264713257068341,0.88,0.908,True,True,0.5643105446118193,0.7022016222479721,0.5643105446118193,0.6952491309385863,0.7022016222479721,0.6952491309385863,0.3939745075318656,0.7995365005793743,0.3939745075318656,False,False,False,False,False,False,0.4985273146039044,0.6423174971031286,0.6184090909090909,0.5472665148063782,0.0355118533672844,0.8797814207650273,0.7469544893620927,0.7377696248208799,bridge,1404,S2,0.62,0.9036317710662846,0.5602516980610964,s2_route_frontier
17,S1,122,0.7193038163823231,S2,123,0.62,,2,-0.0004966154029543,-0.0004966154029543,0.0,0.0004966154029543,0.6371997392368175,0.5998845836447629,-0.0373151555920545,True,0.5542857142857143,1.0,6,0.0022001951946957,s2hub_selected,True,0.0025175819933197,0.0373151555920545,17|122|123|1|1,0.6526676716737405,0.816,0.844,True,True,0.7914252607184241,0.4298957126303592,0.4298957126303592,0.7914252607184241,0.4298957126303592,0.4298957126303592,0.5191193511008112,0.7995365005793743,0.5191193511008112,False,False,False,False,False,False,0.5678035035418401,0.8102549246813442,0.7434292289988493,0.4835364464692483,0.0373151555920545,0.8907103825136612,0.7262474442552745,0.7324842306412134,driver,122,S1,0.7193038163823231,0.8846356929269631,0.6363218300303854,s2_route_frontier
17,S1,122,0.7193038163823231,S2,123,0.62,,2,-0.0004966154029543,-0.0004966154029543,0.0,0.0004966154029543,0.6371997392368175,0.5998845836447629,-0.0373151555920545,True,0.5542857142857143,1.0,6,0.0022001951946957,s2hub_selected,True,0.0025175819933197,0.0373151555920545,17|122|123|1|1,0.6526676716737405,0.816,0.844,True,True,0.7914252607184241,0.4298957126303592,0.4298957126303592,0.7914252607184241,0.4298957126303592,0.4298957126303592,0.5191193511008112,0.7995365005793743,0.5191193511008112,False,False,False,False,False,False,0.5678035035418401,0.8102549246813442,0.7434292289988493,0.4835364464692483,0.0373151555920545,0.8907103825136612,0.7262474442552745,0.7324842306412134,bridge,123,S2,0.62,0.8846356929269631,0.5484741296147171,s2_route_frontier
109,S2,767,-1.0944966519250197,S4,769,-0.31,,2,-0.0009753061365721,-0.0009753061365721,-0.0,0.0009753061365721,0.7380815683072779,0.7120670213107225,-0.0260145469965553,True,0.5554285714285714,1.0,3,0.0023179366081776,s2hub_selected,True,0.0025098839444813,0.0260145469965553,109|767|769|-1|-1,0.8569819744299707,0.976,0.984,True,True,0.7902665121668597,0.7821552723059096,0.7821552723059096,0.7902665121668597,0.7821552723059096,0.7821552723059096,0.7995365005793743,0.7995365005793743,0.7995365005793743,False,False,False,False,False,False,0.3579521908355955,0.3402201622247972,0.3864815880322209,0.675626423690205,0.0260145469965553,0.7595628415300546,0.7368130082842635,0.7183862682414847,driver,767,S2,-1.0944966519250197,0.9219141803510034,-1.009031983756372,s2_route_frontier
109,S2,767,-1.0944966519250197,S4,769,-0.31,,2,-0.0009753061365721,-0.0009753061365721,-0.0,0.0009753061365721,0.7380815683072779,0.7120670213107225,-0.0260145469965553,True,0.5554285714285714,1.0,3,0.0023179366081776,s2hub_selected,True,0.0025098839444813,0.0260145469965553,109|767|769|-1|-1,0.8569819744299707,0.976,0.984,True,True,0.7902665121668597,0.7821552723059096,0.7821552723059096,0.7902665121668597,0.7821552723059096,0.7821552723059096,0.7995365005793743,0.7995365005793743,0.7995365005793743,False,False,False,False,False,False,0.3579521908355955,0.3402201622247972,0.3864815880322209,0.675626423690205,0.0260145469965553,0.7595628415300546,0.7368130082842635,0.7183862682414847,bridge,769,S4,-0.31,0.9219141803510034,-0.28579339590881103,s2_route_frontier
25,S4,181,1.1184345670560465,S2,179,0.62,,2,-0.0012915048779139,-0.0012915048779139,0.0,0.0012915048779139,0.6589957151025344,0.6343531446808838,-0.0246425704216506,True,0.0,1.0,4,0.0026538883935871,s2hub_selected,True,0.0030328882126951,0.0246425704216506,25|181|179|1|1,0.8415890414157583,0.964,0.976,True,True,0.6998841251448435,0.6002317497103129,0.6002317497103129,0.9264194669756662,0.6002317497103129,0.6002317497103129,0.4078794901506373,0.7995365005793743,0.4078794901506373,False,False,False,False,False,False,0.4788987711441425,0.6151100811123986,0.5722382048331415,0.44756833712984045,0.0246425704216506,0.7213114754098361,0.7220790392579083,0.7065291020557118,driver,181,S4,1.1184345670560465,0.9020084856995467,1.0088374701842526,s2_route_frontier
