candidate_id,file,resolved_path,family,top_k,bottom_k,top_alpha,bottom_keep,middle_keep,mode,posterior_delta_vs_h057,changed_cells_vs_h057,changed_rows_vs_h057,changed_cells_vs_h042,retained_h057_support_cells,q2_changed_vs_h057,mean_top_support,mean_bottom_support,min_top_gain061,max_bottom_gain061,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,h061_score
h061_split_tail_middle_t54_b42_a1p35_bk0p4_mk0p6_logit_404db4c9,submission_h061_split_tail_middle_t54_b42_a1p35_bk0p4_mk0p6_logit_404db4c9.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t54_b42_a1p35_bk0p4_mk0p6_logit_404db4c9.csv,split_tail_middle,54,42,1.35,0.4,0.6,logit,1.9428427207105663e-05,270,45,270,270,0,0.8630624142661181,0.2403439153439153,0.0012786740355361648,4.7538100797384075e-05,45,0,45,45,45,45,45,-0.07648914319248828
h061_split_tail_middle_t36_b108_a1p35_bk0p4_mk0p9_prob_b689d3c5,submission_h061_split_tail_middle_t36_b108_a1p35_bk0p4_mk0p9_prob_b689d3c5.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b108_a1p35_bk0p4_mk0p9_prob_b689d3c5.csv,split_tail_middle,36,108,1.35,0.4,0.9,prob,2.9275299651167208e-05,270,45,270,270,0,0.8987654320987656,0.3305186899862826,0.0016375064223136393,0.0005435130529205523,45,0,45,45,45,45,45,-0.07648914319248831
h061_split_tail_middle_t36_b108_a1p6_bk0p4_mk0p75_logit_cfbcb95b,submission_h061_split_tail_middle_t36_b108_a1p6_bk0p4_mk0p75_logit_cfbcb95b.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b108_a1p6_bk0p4_mk0p75_logit_cfbcb95b.csv,split_tail_middle,36,108,1.6,0.4,0.75,logit,2.9540593941466096e-05,270,45,270,270,0,0.8987654320987656,0.3305186899862826,0.0016375064223136393,0.0005435130529205523,45,0,45,45,45,45,45,-0.07719336854460099
h061_split_tail_middle_t96_b132_a1p1_bk0p2_mk0p6_prob_15acf51c,submission_h061_split_tail_middle_t96_b132_a1p1_bk0p2_mk0p6_prob_15acf51c.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b132_a1p1_bk0p2_mk0p6_prob_15acf51c.csv,split_tail_middle,96,132,1.1,0.2,0.6,prob,1.3066341032321603e-05,270,45,270,270,0,0.7933449074074074,0.3618799102132436,0.00046723260717684845,0.001021451204328381,45,0,45,45,45,45,45,-0.077193368544601
h061_split_tail_middle_t54_b42_a1p35_bk0p2_mk0p6_logit_943ccf6a,submission_h061_split_tail_middle_t54_b42_a1p35_bk0p2_mk0p6_logit_943ccf6a.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t54_b42_a1p35_bk0p2_mk0p6_logit_943ccf6a.csv,split_tail_middle,54,42,1.35,0.2,0.6,logit,1.9463424952398214e-05,270,45,270,270,0,0.8630624142661181,0.2403439153439153,0.0012786740355361648,4.7538100797384075e-05,45,0,45,45,45,45,45,-0.0775454812206573
h061_split_tail_middle_t36_b84_a1p35_bk0p0_mk0p9_prob_aaa96236,submission_h061_split_tail_middle_t36_b84_a1p35_bk0p0_mk0p9_prob_aaa96236.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b84_a1p35_bk0p0_mk0p9_prob_aaa96236.csv,split_tail_middle,36,84,1.35,0.0,0.9,prob,2.9822939686983726e-05,270,45,186,186,0,0.8987654320987656,0.2980787037037037,0.0016375064223136393,0.00030257531511035385,45,0,45,45,45,45,45,-0.07754548122065733
h061_split_tail_middle_t96_b42_a1p35_bk0p4_mk0p9_logit_70847ab2,submission_h061_split_tail_middle_t96_b42_a1p35_bk0p4_mk0p9_logit_70847ab2.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b42_a1p35_bk0p4_mk0p9_logit_70847ab2.csv,split_tail_middle,96,42,1.35,0.4,0.9,logit,1.3106749368815366e-05,270,45,270,270,0,0.7933449074074074,0.2403439153439153,0.00046723260717684845,4.7538100797384075e-05,45,0,45,45,45,45,45,-0.07789759389671362
h061_split_tail_middle_t54_b60_a1p35_bk0p4_mk0p6_logit_ad9bbd4d,submission_h061_split_tail_middle_t54_b60_a1p35_bk0p4_mk0p6_logit_ad9bbd4d.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t54_b60_a1p35_bk0p4_mk0p6_logit_ad9bbd4d.csv,split_tail_middle,54,60,1.35,0.4,0.6,logit,1.952483569529864e-05,270,45,270,270,0,0.8630624142661181,0.2652237654320988,0.0012786740355361648,0.0001598705963469227,45,0,45,45,45,45,45,-0.07789759389671363
h061_split_tail_middle_t36_b84_a1p6_bk0p0_mk0p75_logit_d4f57403,submission_h061_split_tail_middle_t36_b84_a1p6_bk0p0_mk0p75_logit_d4f57403.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b84_a1p6_bk0p0_mk0p75_logit_d4f57403.csv,split_tail_middle,36,84,1.6,0.0,0.75,logit,3.0145076673794826e-05,270,45,186,186,0,0.8987654320987656,0.2980787037037037,0.0016375064223136393,0.00030257531511035385,45,0,45,45,45,45,45,-0.07824970657276994
h061_split_tail_middle_t54_b42_a1p35_bk0p0_mk0p6_logit_f7b38ab8,submission_h061_split_tail_middle_t54_b42_a1p35_bk0p0_mk0p6_logit_f7b38ab8.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t54_b42_a1p35_bk0p0_mk0p6_logit_f7b38ab8.csv,split_tail_middle,54,42,1.35,0.0,0.6,logit,1.9527102172260762e-05,270,45,228,228,0,0.8630624142661181,0.2403439153439153,0.0012786740355361648,4.7538100797384075e-05,45,0,45,45,45,45,45,-0.07824970657276997
h061_split_tail_t150_b84_a1p1_bk0p2_mk1p0_prob_631b8c8d,submission_h061_split_tail_t150_b84_a1p1_bk0p2_mk1p0_prob_631b8c8d.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_t150_b84_a1p1_bk0p2_mk1p0_prob_631b8c8d.csv,split_tail,150,84,1.1,0.2,1.0,prob,5.254237195710707e-06,234,45,270,270,0,0.7131438271604937,0.2980787037037037,0.00021180267477849402,0.00030257531511035385,39,0,38,41,42,35,39,-0.07860181924882631
h061_split_tail_middle_t36_b108_a1p6_bk0p0_mk0p9_logit_8befae16,submission_h061_split_tail_middle_t36_b108_a1p6_bk0p0_mk0p9_logit_8befae16.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b108_a1p6_bk0p0_mk0p9_logit_8befae16.csv,split_tail_middle,36,108,1.6,0.0,0.9,logit,3.017572368138212e-05,270,45,162,162,0,0.8987654320987656,0.3305186899862826,0.0016375064223136393,0.0005435130529205523,45,0,45,45,45,45,45,-0.07895393192488268
h061_split_tail_middle_t96_b42_a1p35_bk0p2_mk0p9_logit_b5f90965,submission_h061_split_tail_middle_t96_b42_a1p35_bk0p2_mk0p9_logit_b5f90965.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b42_a1p35_bk0p2_mk0p9_logit_b5f90965.csv,split_tail_middle,96,42,1.35,0.2,0.9,logit,1.3141747114107918e-05,270,45,270,270,0,0.7933449074074074,0.2403439153439153,0.00046723260717684845,4.7538100797384075e-05,45,0,45,45,45,45,45,-0.07895393192488269
h061_split_tail_middle_t36_b132_a1p35_bk0p0_mk0p6_logit_2de52310,submission_h061_split_tail_middle_t36_b132_a1p35_bk0p0_mk0p6_logit_2de52310.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b132_a1p35_bk0p0_mk0p6_logit_2de52310.csv,split_tail_middle,36,132,1.35,0.0,0.6,logit,3.0222326144962118e-05,270,45,138,138,0,0.8987654320987656,0.3618799102132436,0.0016375064223136393,0.001021451204328381,45,0,45,45,45,45,45,-0.07930604460093901
h061_split_tail_middle_t72_b84_a1p35_bk0p0_mk0p75_logit_cfe21c65,submission_h061_split_tail_middle_t72_b84_a1p35_bk0p0_mk0p75_logit_cfe21c65.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t72_b84_a1p35_bk0p0_mk0p75_logit_cfe21c65.csv,split_tail_middle,72,84,1.35,0.0,0.75,logit,1.5961241805012196e-05,270,45,186,186,0,0.8323508230452674,0.2980787037037037,0.0009537590230250803,0.00030257531511035385,45,0,45,45,45,45,45,-0.0796581572769953
h061_split_tail_middle_t96_b42_a1p35_bk0p0_mk0p9_logit_a02f7cbb,submission_h061_split_tail_middle_t96_b42_a1p35_bk0p0_mk0p9_logit_a02f7cbb.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b42_a1p35_bk0p0_mk0p9_logit_a02f7cbb.csv,split_tail_middle,96,42,1.35,0.0,0.9,logit,1.3205424333970468e-05,270,45,228,228,0,0.7933449074074074,0.2403439153439153,0.00046723260717684845,4.7538100797384075e-05,45,0,45,45,45,45,45,-0.07965815727699531
h061_split_tail_middle_t54_b60_a1p35_bk0p2_mk0p6_logit_f6d8cd33,submission_h061_split_tail_middle_t54_b60_a1p35_bk0p2_mk0p6_logit_f6d8cd33.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t54_b60_a1p35_bk0p2_mk0p6_logit_f6d8cd33.csv,split_tail_middle,54,60,1.35,0.2,0.6,logit,1.971123433439447e-05,270,45,270,270,0,0.8630624142661181,0.2652237654320988,0.0012786740355361648,0.0001598705963469227,45,0,45,45,45,45,45,-0.08001026995305166
h061_split_tail_middle_t96_b60_a1p35_bk0p4_mk0p9_logit_a9050003,submission_h061_split_tail_middle_t96_b60_a1p35_bk0p4_mk0p9_logit_a9050003.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b60_a1p35_bk0p4_mk0p9_logit_a9050003.csv,split_tail_middle,96,60,1.35,0.4,0.9,logit,1.324495203490808e-05,270,45,270,270,0,0.7933449074074074,0.2652237654320988,0.00046723260717684845,0.0001598705963469227,45,0,45,45,45,45,45,-0.08036238262910798
h061_split_tail_middle_t120_b132_a1p1_bk0p0_mk0p9_logit_8eb70da7,submission_h061_split_tail_middle_t120_b132_a1p1_bk0p0_mk0p9_logit_8eb70da7.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t120_b132_a1p1_bk0p0_mk0p9_logit_8eb70da7.csv,split_tail_middle,120,132,1.1,0.0,0.9,logit,1.0241230854269585e-05,270,45,138,138,0,0.756804012345679,0.3618799102132436,0.00038081136165346585,0.001021451204328381,45,0,45,45,45,45,45,-0.08106660798122067
h061_split_tail_middle_t96_b60_a1p35_bk0p2_mk0p9_logit_4d3f2725,submission_h061_split_tail_middle_t96_b60_a1p35_bk0p2_mk0p9_logit_4d3f2725.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b60_a1p35_bk0p2_mk0p9_logit_4d3f2725.csv,split_tail_middle,96,60,1.35,0.2,0.9,logit,1.3431350674003913e-05,270,45,270,270,0,0.7933449074074074,0.2652237654320988,0.00046723260717684845,0.0001598705963469227,45,0,45,45,45,45,45,-0.08177083333333333
h061_split_tail_middle_t54_b84_a1p35_bk0p4_mk0p6_logit_fb290148,submission_h061_split_tail_middle_t54_b84_a1p35_bk0p4_mk0p6_logit_fb290148.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t54_b84_a1p35_bk0p4_mk0p6_logit_fb290148.csv,split_tail_middle,54,84,1.35,0.4,0.6,logit,1.9826391611063293e-05,270,45,270,270,0,0.8630624142661181,0.2980787037037037,0.0012786740355361648,0.00030257531511035385,45,0,45,45,45,45,45,-0.08212294600938969
h061_split_tail_middle_t36_b108_a1p35_bk0p2_mk0p9_prob_9313144a,submission_h061_split_tail_middle_t36_b108_a1p35_bk0p2_mk0p9_prob_9313144a.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b108_a1p35_bk0p2_mk0p9_prob_9313144a.csv,split_tail_middle,36,108,1.35,0.2,0.9,prob,3.098403571213759e-05,270,45,270,270,0,0.8987654320987656,0.3305186899862826,0.0016375064223136393,0.0005435130529205523,45,0,45,45,45,45,45,-0.08212294600938971
h061_split_tail_t120_b108_a1p1_bk0p2_mk1p0_prob_34c8ff25,submission_h061_split_tail_t120_b108_a1p1_bk0p2_mk1p0_prob_34c8ff25.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_t120_b108_a1p1_bk0p2_mk1p0_prob_34c8ff25.csv,split_tail,120,108,1.1,0.2,1.0,prob,7.4930216832242775e-06,228,45,270,270,0,0.756804012345679,0.3305186899862826,0.00038081136165346585,0.0005435130529205523,37,0,37,40,38,36,40,-0.08335534037558681
h061_split_tail_middle_t54_b60_a1p35_bk0p0_mk0p6_logit_33d8f95c,submission_h061_split_tail_middle_t54_b60_a1p35_bk0p0_mk0p6_logit_33d8f95c.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t54_b60_a1p35_bk0p0_mk0p6_logit_33d8f95c.csv,split_tail_middle,54,60,1.35,0.0,0.6,logit,1.9981479710251872e-05,270,45,210,210,0,0.8630624142661181,0.2652237654320988,0.0012786740355361648,0.0001598705963469227,45,0,45,45,45,45,45,-0.08353139671361504
h061_split_tail_middle_t36_b24_a1p35_bk0p2_mk0p75_prob_155ee04c,submission_h061_split_tail_middle_t36_b24_a1p35_bk0p2_mk0p75_prob_155ee04c.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b24_a1p35_bk0p2_mk0p75_prob_155ee04c.csv,split_tail_middle,36,24,1.35,0.2,0.75,prob,3.1103817936241866e-05,270,45,270,270,0,0.8987654320987656,0.20789351851851853,0.0016375064223136393,4.259305529913382e-05,45,0,45,45,45,45,45,-0.08353139671361506
h061_split_tail_middle_t36_b24_a1p35_bk0p0_mk0p75_prob_e52e137a,submission_h061_split_tail_middle_t36_b24_a1p35_bk0p0_mk0p75_prob_e52e137a.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b24_a1p35_bk0p0_mk0p75_prob_e52e137a.csv,split_tail_middle,36,24,1.35,0.0,0.75,prob,3.111044045778207e-05,270,45,246,246,0,0.8987654320987656,0.20789351851851853,0.0016375064223136393,4.259305529913382e-05,45,0,45,45,45,45,45,-0.0838835093896714
h061_split_tail_middle_t120_b132_a1p1_bk0p0_mk0p75_logit_8ebf5ea1,submission_h061_split_tail_middle_t120_b132_a1p1_bk0p0_mk0p75_logit_8ebf5ea1.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t120_b132_a1p1_bk0p0_mk0p75_logit_8ebf5ea1.csv,split_tail_middle,120,132,1.1,0.0,0.75,logit,1.0372438789937944e-05,270,45,138,138,0,0.756804012345679,0.3618799102132436,0.00038081136165346585,0.001021451204328381,45,0,45,45,45,45,45,-0.08388350938967143
h061_split_tail_middle_t36_b24_a1p35_bk0p4_mk0p75_prob_8a9d6c55,submission_h061_split_tail_middle_t36_b24_a1p35_bk0p4_mk0p75_prob_8a9d6c55.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b24_a1p35_bk0p4_mk0p75_prob_8a9d6c55.csv,split_tail_middle,36,24,1.35,0.4,0.75,prob,3.1115962333395374e-05,270,45,270,270,0,0.8987654320987656,0.20789351851851853,0.0016375064223136393,4.259305529913382e-05,45,0,45,45,45,45,45,-0.08423562206572774
h061_split_tail_middle_t72_b108_a1p1_bk0p0_mk0p6_prob_4341780a,submission_h061_split_tail_middle_t72_b108_a1p1_bk0p0_mk0p6_prob_4341780a.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t72_b108_a1p1_bk0p0_mk0p6_prob_4341780a.csv,split_tail_middle,72,108,1.1,0.0,0.6,prob,1.623154081164637e-05,270,45,162,162,0,0.8323508230452674,0.3305186899862826,0.0009537590230250803,0.0005435130529205523,45,0,45,45,45,45,45,-0.08493984741784041
h061_split_tail_middle_t36_b42_a1p35_bk0p4_mk0p75_prob_7cc42f17,submission_h061_split_tail_middle_t36_b42_a1p35_bk0p4_mk0p75_prob_7cc42f17.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b42_a1p35_bk0p4_mk0p75_prob_7cc42f17.csv,split_tail_middle,36,42,1.35,0.4,0.75,prob,3.117434090361597e-05,270,45,270,270,0,0.8987654320987656,0.2403439153439153,0.0016375064223136393,4.7538100797384075e-05,45,0,45,45,45,45,45,-0.08493984741784041
h061_top_only_t150_b0_a1p1_bk1p0_mk1p0_prob_94e67c7a,submission_h061_top_only_t150_b0_a1p1_bk1p0_mk1p0_prob_94e67c7a.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_top_only_t150_b0_a1p1_bk1p0_mk1p0_prob_94e67c7a.csv,top_only,150,0,1.1,1.0,1.0,prob,4.116825006248679e-06,150,42,270,270,0,0.7131438271604937,0.0,0.00021180267477849402,0.0,28,0,19,23,30,25,25,-0.08517458920187793
h061_split_tail_middle_t36_b42_a1p35_bk0p2_mk0p75_prob_303b16d1,submission_h061_split_tail_middle_t36_b42_a1p35_bk0p2_mk0p75_prob_303b16d1.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b42_a1p35_bk0p2_mk0p75_prob_303b16d1.csv,split_tail_middle,36,42,1.35,0.2,0.75,prob,3.120933864890852e-05,270,45,270,270,0,0.8987654320987656,0.2403439153439153,0.0016375064223136393,4.7538100797384075e-05,45,0,45,45,45,45,45,-0.08529196009389675
h061_split_tail_t72_b108_a1p35_bk0p4_mk1p0_logit_cbf6051d,submission_h061_split_tail_t72_b108_a1p35_bk0p4_mk1p0_logit_cbf6051d.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_t72_b108_a1p35_bk0p4_mk1p0_logit_cbf6051d.csv,split_tail,72,108,1.35,0.4,1.0,logit,1.3056074787062031e-05,180,44,270,270,0,0.8323508230452674,0.3305186899862826,0.0009537590230250803,0.0005435130529205523,26,0,33,30,31,27,33,-0.08564407276995306
h061_split_tail_middle_t150_b108_a1p1_bk0p2_mk0p9_prob_739bc508,submission_h061_split_tail_middle_t150_b108_a1p1_bk0p2_mk0p9_prob_739bc508.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t150_b108_a1p1_bk0p2_mk0p9_prob_739bc508.csv,split_tail_middle,150,108,1.1,0.2,0.9,prob,7.189362538380843e-06,270,45,270,270,0,0.7131438271604937,0.3305186899862826,0.00021180267477849402,0.0005435130529205523,45,0,45,45,45,45,45,-0.08564407276995309
h061_split_tail_middle_t36_b108_a1p6_bk0p2_mk0p75_logit_36f51e7f,submission_h061_split_tail_middle_t36_b108_a1p6_bk0p2_mk0p75_logit_36f51e7f.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b108_a1p6_bk0p2_mk0p75_logit_36f51e7f.csv,split_tail_middle,36,108,1.6,0.2,0.75,logit,3.1249330002436475e-05,270,45,270,270,0,0.8987654320987656,0.3305186899862826,0.0016375064223136393,0.0005435130529205523,45,0,45,45,45,45,45,-0.08564407276995309
h061_split_tail_middle_t36_b42_a1p35_bk0p0_mk0p75_prob_8f6988bc,submission_h061_split_tail_middle_t36_b42_a1p35_bk0p0_mk0p75_prob_8f6988bc.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b42_a1p35_bk0p0_mk0p75_prob_8f6988bc.csv,split_tail_middle,36,42,1.35,0.0,0.75,prob,3.127301586877107e-05,270,45,228,228,0,0.8987654320987656,0.2403439153439153,0.0016375064223136393,4.7538100797384075e-05,45,0,45,45,45,45,45,-0.08599618544600943
h061_split_tail_middle_t150_b108_a1p1_bk0p2_mk0p75_prob_7c0f5843,submission_h061_split_tail_middle_t150_b108_a1p1_bk0p2_mk0p75_prob_7c0f5843.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t150_b108_a1p1_bk0p2_mk0p75_prob_7c0f5843.csv,split_tail_middle,150,108,1.1,0.2,0.75,prob,7.232820155535093e-06,270,45,270,270,0,0.7131438271604937,0.3305186899862826,0.00021180267477849402,0.0005435130529205523,45,0,45,45,45,45,45,-0.08634829812206574
h061_split_tail_middle_t54_b84_a1p35_bk0p2_mk0p6_logit_75d18f26,submission_h061_split_tail_middle_t54_b84_a1p35_bk0p2_mk0p6_logit_75d18f26.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t54_b84_a1p35_bk0p2_mk0p6_logit_75d18f26.csv,split_tail_middle,54,84,1.35,0.2,0.6,logit,2.04800845267738e-05,270,45,270,270,0,0.8630624142661181,0.2980787037037037,0.0012786740355361648,0.00030257531511035385,45,0,45,45,45,45,45,-0.08670041079812207
h061_split_tail_middle_t96_b84_a1p35_bk0p4_mk0p9_logit_4e422568,submission_h061_split_tail_middle_t96_b84_a1p35_bk0p4_mk0p9_logit_4e422568.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b84_a1p35_bk0p4_mk0p9_logit_4e422568.csv,split_tail_middle,96,84,1.35,0.4,0.9,logit,1.3684528071345122e-05,270,45,270,270,0,0.7933449074074074,0.2980787037037037,0.00046723260717684845,0.00030257531511035385,45,0,45,45,45,45,45,-0.08670041079812212
h061_split_tail_middle_t36_b60_a1p35_bk0p4_mk0p75_prob_9b6ef317,submission_h061_split_tail_middle_t36_b60_a1p35_bk0p4_mk0p75_prob_9b6ef317.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b60_a1p35_bk0p4_mk0p75_prob_9b6ef317.csv,split_tail_middle,36,60,1.35,0.4,0.75,prob,3.130705497011441e-05,270,45,270,270,0,0.8987654320987656,0.2652237654320988,0.0016375064223136393,0.0001598705963469227,45,0,45,45,45,45,45,-0.08670041079812216
h061_split_tail_middle_t54_b108_a1p35_bk0p4_mk0p6_logit_64518950,submission_h061_split_tail_middle_t54_b108_a1p35_bk0p4_mk0p6_logit_64518950.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t54_b108_a1p35_bk0p4_mk0p6_logit_64518950.csv,split_tail_middle,54,108,1.35,0.4,0.6,logit,2.0509732355214273e-05,270,45,270,270,0,0.8630624142661181,0.3305186899862826,0.0012786740355361648,0.0005435130529205523,45,0,45,45,45,45,45,-0.08705252347417841
h061_split_tail_middle_t36_b132_a1p35_bk0p4_mk0p9_prob_88ac0be0,submission_h061_split_tail_middle_t36_b132_a1p35_bk0p4_mk0p9_prob_88ac0be0.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b132_a1p35_bk0p4_mk0p9_prob_88ac0be0.csv,split_tail_middle,36,132,1.35,0.4,0.9,prob,3.130976560883513e-05,270,45,270,270,0,0.8987654320987656,0.3618799102132436,0.0016375064223136393,0.001021451204328381,45,0,45,45,45,45,45,-0.08705252347417844
h061_split_tail_middle_t96_b24_a1p35_bk0p2_mk0p75_logit_36b2b972,submission_h061_split_tail_middle_t96_b24_a1p35_bk0p2_mk0p75_logit_36b2b972.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b24_a1p35_bk0p2_mk0p75_logit_36b2b972.csv,split_tail_middle,96,24,1.35,0.2,0.75,logit,1.36938631307503e-05,270,45,270,270,0,0.7933449074074074,0.20789351851851853,0.00046723260717684845,4.259305529913382e-05,45,0,45,45,45,45,45,-0.08705252347417845
h061_split_tail_t72_b84_a1p35_bk0p4_mk1p0_logit_c5979bfd,submission_h061_split_tail_t72_b84_a1p35_bk0p4_mk1p0_logit_c5979bfd.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_t72_b84_a1p35_bk0p4_mk1p0_logit_c5979bfd.csv,split_tail,72,84,1.35,0.4,1.0,logit,1.212789661510049e-05,156,44,270,270,0,0.8323508230452674,0.2980787037037037,0.0009537590230250803,0.00030257531511035385,21,0,28,29,30,19,29,-0.08722857981220661
h061_split_tail_middle_t36_b132_a1p6_bk0p4_mk0p75_logit_2f517f67,submission_h061_split_tail_middle_t36_b132_a1p6_bk0p4_mk0p75_logit_2f517f67.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t36_b132_a1p6_bk0p4_mk0p75_logit_2f517f67.csv,split_tail_middle,36,132,1.6,0.4,0.75,logit,3.138389902502442e-05,270,45,270,270,0,0.8987654320987656,0.3618799102132436,0.0016375064223136393,0.001021451204328381,45,0,45,45,45,45,45,-0.08740463615023478
h061_split_tail_middle_t96_b24_a1p35_bk0p0_mk0p75_logit_3d61182f,submission_h061_split_tail_middle_t96_b24_a1p35_bk0p0_mk0p75_logit_3d61182f.csv,/Users/kbsoo/Downloads/cl2/hitl/h061_h057_feedback_support_translator_jepa/submission_h061_split_tail_middle_t96_b24_a1p35_bk0p0_mk0p75_logit_3d61182f.csv,split_tail_middle,96,24,1.35,0.0,0.75,logit,1.3700485652290507e-05,270,45,246,246,0,0.7933449074074074,0.20789351851851853,0.00046723260717684845,4.259305529913382e-05,45,0,45,45,45,45,45,-0.08740463615023479
