prior_name,ridge_mult,loo_mae,loo_p90_abs,known_fit_mae,h042_fit_delta,h050_fit_delta,h057_fit_delta,h050_minus_h042_fit_delta,h057_minus_h042_fit_delta,h042_actual_delta,h050_actual_delta,h057_actual_delta,h057_minus_h042_actual_delta,q_mean,q_std,post_sensor_abs_error,selection_score
post_h042_good_soft,0.01,0.002181193922398975,0.002625325163078145,0.00217864831200712,-2.5897065511846656e-05,-3.3666202639986536e-05,-8.731842836466794e-05,-7.76913712813988e-06,-6.142136285282128e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5984119688960254,0.2224767973434824,0.0007699027777590055,1.907070707070707
h042_anchor,0.001,0.002084695130134504,0.00246478108109963,0.0020512192148050895,-5.717238032082395e-05,-5.388073568436705e-05,-2.9995576792637537e-05,3.2916446364568986e-06,2.717680352818641e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5982280338399067,0.22249500390151286,0.0008598564553670028,1.9242424242424243
h057_weighted_anchor,0.03,0.002269823598610619,0.0027156924165275933,0.0022693916522148277,-2.4432686447158013e-05,-2.6390947686224776e-05,-0.00011013116538062823,-1.958261239066763e-06,-8.569847893347021e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983877736081994,0.22252793837360255,0.0007257416827917734,1.9343434343434345
h057_weighted_anchor,0.1,0.0023663899765836364,0.0028454511262877894,0.0023655349821175274,-2.258474198468782e-05,-2.068346162782505e-05,-9.061194277738026e-05,1.9012803568627668e-06,-6.802720079269244e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983002539020694,0.22254628804540072,0.000770430633174465,2.0393939393939395
post_h042_good_soft,0.03,0.0023107529154009015,0.0027626007392328,0.0023099139042446456,-2.2389193180954962e-05,-2.5105184986470164e-05,-6.244773827055463e-05,-2.7159918055152016e-06,-4.0058545089599666e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983707570807424,0.2224421111858628,0.0008231520302781237,2.048484848484849
h012,0.001,0.0021523127780568984,0.0025335520845700997,0.002116143178380521,-1.7729454752475035e-05,-1.873807387115672e-05,-2.4178518457289696e-06,-1.0086191186816837e-06,1.5311602906746066e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5982050721365537,0.22237723740077436,0.000947871541556255,2.05959595959596
h057_weighted_anchor,0.3,0.0024145846499570673,0.002926135271652804,0.0024135503945515667,-2.182639809868939e-05,-1.7926965732078004e-05,-7.99547966424697e-05,3.899432366611387e-06,-5.8128398543780304e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5982430189548695,0.22256383805259766,0.0007964995733497819,2.112121212121212
h057_weighted_anchor,1.0,0.002440952229140258,0.0029694760743512543,0.002439880272688184,-2.1500374504522497e-05,-1.5551611444924434e-05,-7.301615466885529e-05,5.948763059598063e-06,-5.151578016433279e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5982131638018795,0.22256705779400215,0.0008148015422771509,2.138383838383838
post_h042_good_soft,0.1,0.002411351565371512,0.0028933587642813374,0.0024102822683492353,-2.0456221473725622e-05,-1.927191978981186e-05,-3.884676949339365e-05,1.1843016839137623e-06,-1.839054801966803e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5982796158705662,0.22245696442207957,0.0008746555429075025,2.158585858585859
h042_anchor,0.003,0.002261768068225464,0.0027285549013087076,0.0022482763245403195,-4.0222083029383325e-05,-2.852175497591668e-05,2.103911012709109e-05,1.1700328053466644e-05,6.126119315647441e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983469250737501,0.22224255330085818,0.00099569349333192,2.174747474747475
post_h042_good_soft,0.3,0.0024632274259255914,0.002978723651144104,0.0024620973745438997,-1.9655899086290306e-05,-1.56743177877175e-05,-2.4713807349924082e-05,3.981581298572806e-06,-5.057908263633777e-06,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5982196378686313,0.22247142940054476,0.0009093163488111951,2.2414141414141415
h012,0.003,0.0023175025219413737,0.0027884370530871744,0.0023030037876222475,3.1658731076904174e-06,1.1641621030391228e-05,5.2903123333159954e-05,8.47574792270081e-06,4.973725022546954e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983390591083498,0.22212686091296663,0.0010963603156196,2.2464646464646467
post_h042_good_soft,1.0,0.0024907802628231696,0.003023639737801296,0.0024896635877070757,-1.9311452410766302e-05,-1.3156004779044748e-05,-1.6635387609010002e-05,6.1554476317215535e-06,2.6760648017563e-06,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.598188724342665,0.2224736100710088,0.0009301653676348448,2.283838383838384
h042_anchor,0.01,0.002398021653808878,0.0028716055823248036,0.002393881199402129,-3.1536991822253136e-05,-1.128997127801788e-05,7.263199228582695e-05,2.0247020544235256e-05,0.0001041689841080801,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.598415007513935,0.22211452410298066,0.0011246577338380592,2.287878787878788
h012,0.01,0.0024507564094488087,0.0029239079244102297,0.0024464099156026146,1.3841514476239524e-05,3.237388944091514e-05,0.00010875694101814951,1.853237496467562e-05,9.491542654190998e-05,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5984269002302885,0.22199889041049395,0.0012388568464420777,2.360606060606061
h042_anchor,0.03,0.0025213301372696696,0.003006419069838234,0.0025190441638570558,-2.764087739158676e-05,-1.6708669162575484e-06,0.00011606446841931681,2.597001047532921e-05,0.00014370534581090356,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983666952416414,0.22208561054285045,0.001226864780397893,2.4000000000000004
h012,0.03,0.0025546756825274956,0.003036281842678815,0.00255206056746021,1.8541328990289005e-05,4.3699401789418606e-05,0.00015679120558881185,2.51580727991296e-05,0.00013824987659852284,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5983951820752339,0.2219784747420955,0.0013528765857663597,2.4535353535353535
h042_anchor,0.1,0.0026476089607829017,0.0031611516841930196,0.0026455349756194747,-2.533878904714269e-05,8.787243203088826e-06,0.00016105304617462787,3.4126032250231516e-05,0.00018639183522177057,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.598254737031293,0.22209129806124325,0.0013354560678027641,2.457575757575758
h042_anchor,0.3,0.002714027661652494,0.0032635848936616945,0.0027125305188596587,-2.4356256690068976e-05,1.5617692038862206e-05,0.00018766315057399454,3.997394872893118e-05,0.00021201940726406351,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5981820335403931,0.22209982287438199,0.0014013546419159703,2.5101010101010104
h012,0.1,0.002683771467168329,0.003206748132100217,0.0026814388379514816,2.121898398029395e-05,5.431935857625124e-05,0.00020342177854857271,3.3100374595957285e-05,0.00018220279456827875,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5982876341140803,0.22198457787394327,0.0014646999902695418,2.5171717171717174
h042_anchor,1.0,0.0027469688108162885,0.003316088444515957,0.0027456575031653903,-2.3931569640282262e-05,1.8808778627135894e-05,0.00020019506685054275,4.274034826741816e-05,0.000224126636490825,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5981457334679875,0.22210017272713817,0.0014323759605958275,2.5363636363636366
h012,0.3,0.0027535370942285862,0.0033206535649954777,0.0027519342721924697,2.2333668266768604e-05,6.186621576951065e-05,0.00023244861129287798,3.953254750274205e-05,0.00021011494302610936,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5982146512656068,0.2219920058987782,0.0015367326858581965,2.573737373737374
h012,1.0,0.0027879567809978886,0.0033753055845101645,0.002786615544601996,2.2809445287551123e-05,6.534638858694511e-05,0.00024602939901433545,4.253694329939399e-05,0.00022321995372678432,-0.00021865830000000752,-0.00021865830000000752,-0.0003758892000000902,-0.00015723090000008266,0.5981779648689145,0.22199193042950038,0.001570378829915198,2.6
