law_name,feature_view,model_name,policy,param,logloss,selected_rows,switched_cells,mean_realized_gain_all_rows,mean_realized_gain_selected_rows,positive_row_gain_rate,row_null_p_ge_observed,row_null_z,row_null_mean,row_null_std
episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5,threshold,0.08,0.6369970821509948,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5,threshold,0.12,0.6369970821509948,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
episode_context__elasticnet_sparse,episode_context,elasticnet_sparse,threshold,0.08,0.6369970821509948,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
episode_context__elasticnet_sparse,episode_context,elasticnet_sparse,threshold,0.12,0.6369970821509948,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
route_reset_context__tree_depth2_leaf5,route_reset_context,tree_depth2_leaf5,threshold,0.08,0.6369970821509948,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
route_reset_context__tree_depth2_leaf5,route_reset_context,tree_depth2_leaf5,threshold,0.12,0.6369970821509948,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
route_reset_context__elasticnet_sparse,route_reset_context,elasticnet_sparse,threshold,0.08,0.6369970821509948,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
route_reset_context__elasticnet_sparse,route_reset_context,elasticnet_sparse,threshold,0.12,0.6369970821509948,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
full_row_context__tree_depth2_leaf5,full_row_context,tree_depth2_leaf5,threshold,0.08,0.6369970821509948,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
full_row_context__tree_depth2_leaf5,full_row_context,tree_depth2_leaf5,threshold,0.12,0.6369970821509948,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
full_row_context__elasticnet_sparse,full_row_context,elasticnet_sparse,threshold,0.08,0.6369970821509948,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
full_row_context__elasticnet_sparse,full_row_context,elasticnet_sparse,threshold,0.12,0.6369970821509948,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
full_row_context__elasticnet_sparse,full_row_context,elasticnet_sparse,topfrac,0.3,0.6370782566059952,32,224,-8.117445500034295e-05,-0.0002663536804698753,0.46875,0.0395,1.7049723874130578,-0.00624427649406138,0.003614781145172836
episode_context__elasticnet_sparse,episode_context,elasticnet_sparse,topfrac,0.01,0.6371365984437525,1,7,-0.0001395162927575149,-0.014649210739539065,0.0,0.5486666666666666,0.08014953179461065,-0.00020136240126167153,0.0007716340584826126
episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5,topfrac,0.02,0.637221700207641,2,14,-0.00022461805664617107,-0.01179244797392398,0.5,0.47733333333333333,0.03993273765614392,-0.00028453464782939703,0.0015004378537519928
episode_context__tree_depth4_leaf3,episode_context,tree_depth4_leaf3,topfrac,0.02,0.637221700207641,2,14,-0.00022461805664617107,-0.01179244797392398,0.5,0.4518333333333333,0.10364924418913381,-0.00039448241748932624,0.0016388383935843798
episode_context__tree_depth5_leaf2,episode_context,tree_depth5_leaf2,topfrac,0.02,0.637221700207641,2,14,-0.00022461805664617107,-0.01179244797392398,0.5,0.4515,0.10057501380011798,-0.0003875888612820006,0.0016203905769251643
route_reset_context__tree_depth2_leaf5,route_reset_context,tree_depth2_leaf5,topfrac,0.02,0.637221700207641,2,14,-0.00022461805664617107,-0.01179244797392398,0.5,0.48183333333333334,0.03185147585812919,-0.00027244693573384325,0.0015016220692789409
full_row_context__tree_depth2_leaf5,full_row_context,tree_depth2_leaf5,topfrac,0.02,0.637221700207641,2,14,-0.00022461805664617107,-0.01179244797392398,0.5,0.47733333333333333,0.03993273765614392,-0.00028453464782939703,0.0015004378537519928
full_row_context__tree_depth4_leaf3,full_row_context,tree_depth4_leaf3,topfrac,0.02,0.637221700207641,2,14,-0.00022461805664617107,-0.01179244797392398,0.5,0.44516666666666665,0.07890381329077686,-0.00034762420868802746,0.0015589379893282634
full_row_context__tree_depth5_leaf2,full_row_context,tree_depth5_leaf2,topfrac,0.02,0.637221700207641,2,14,-0.00022461805664617107,-0.01179244797392398,0.5,0.4726666666666667,0.026874932796305182,-0.0002659686199610362,0.0015386294592167338
episode_context__elasticnet_sparse,episode_context,elasticnet_sparse,topfrac,0.04,0.6372935376169584,4,28,-0.0002964554659635246,-0.007781955981542521,0.5,0.392,0.3517514460706702,-0.0008276320551987379,0.001510090705152339
full_row_context__elasticnet_sparse,full_row_context,elasticnet_sparse,threshold,0.02,0.637338817032817,30,210,-0.00034173488182228333,-0.0011960720863779916,0.4666666666666667,0.0685,1.50312131878524,-0.005846999239028333,0.003662554903855116
route_reset_context__elasticnet_sparse,route_reset_context,elasticnet_sparse,topfrac,0.15,0.6376224231073918,16,112,-0.000625340956396928,-0.00410380002635484,0.5,0.163,0.9850512851383908,-0.0033848630884054554,0.002801399453654679
route_reset_context__elasticnet_sparse,route_reset_context,elasticnet_sparse,topfrac,0.3,0.6376551285060038,32,224,-0.0006580463550090507,-0.0021592146023734476,0.5,0.043333333333333335,1.693886517191445,-0.00672666879906108,0.0035826617559446263
episode_context__elasticnet_sparse,episode_context,elasticnet_sparse,topfrac,0.3,0.637880870078739,32,224,-0.0008837879277441528,-0.0028999291379105015,0.5625,0.052,1.613770325735078,-0.006684152389078487,0.0035942936667225233
episode_context__tree_depth3_leaf4,episode_context,tree_depth3_leaf4,topfrac,0.01,0.6388261471621962,1,7,-0.0018290650112014072,-0.19205182617614774,0.0,0.931,-1.5274599419647923,-0.0001891956311396444,0.0010735923967684395
route_reset_context__tree_depth4_leaf3,route_reset_context,tree_depth4_leaf3,topfrac,0.01,0.6388261471621962,1,7,-0.0018290650112014072,-0.19205182617614774,0.0,0.9383333333333334,-1.4417860124341901,-0.00023008412458795332,0.001109027881269197
route_reset_context__tree_depth5_leaf2,route_reset_context,tree_depth5_leaf2,topfrac,0.01,0.6388261471621962,1,7,-0.0018290650112014072,-0.19205182617614774,0.0,0.9581666666666667,-1.6038715400893635,-0.00011295298690836856,0.0010699809687984246
episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5,topfrac,0.04,0.6389980846737239,4,28,-0.0020010025227290723,-0.05252631622163814,0.5,0.7458333333333333,-0.6502129272347167,-0.0006237769452087142,0.0021181147280130916
episode_context__tree_depth4_leaf3,episode_context,tree_depth4_leaf3,topfrac,0.04,0.6389980846737239,4,28,-0.0020010025227290723,-0.05252631622163814,0.5,0.6945,-0.5197458385817701,-0.0008097299244352752,0.0022920291224349603
episode_context__tree_depth5_leaf2,episode_context,tree_depth5_leaf2,topfrac,0.04,0.6389980846737239,4,28,-0.0020010025227290723,-0.05252631622163814,0.5,0.7011666666666667,-0.5285619786834137,-0.0008037008245989131,0.0022652058725686213
route_reset_context__tree_depth2_leaf5,route_reset_context,tree_depth2_leaf5,topfrac,0.04,0.6389980846737239,4,28,-0.0020010025227290723,-0.05252631622163814,0.5,0.7506666666666667,-0.6595821788959741,-0.0006026991006722901,0.0021199836302389172
full_row_context__tree_depth2_leaf5,full_row_context,tree_depth2_leaf5,topfrac,0.04,0.6389980846737239,4,28,-0.0020010025227290723,-0.05252631622163814,0.5,0.7458333333333333,-0.6502129272347167,-0.0006237769452087142,0.0021181147280130916
full_row_context__tree_depth4_leaf3,full_row_context,tree_depth4_leaf3,topfrac,0.04,0.6389980846737239,4,28,-0.0020010025227290723,-0.05252631622163814,0.5,0.7156666666666667,-0.5769383015044325,-0.0007335631347297735,0.0021968369662653804
full_row_context__tree_depth5_leaf2,full_row_context,tree_depth5_leaf2,topfrac,0.04,0.6389980846737239,4,28,-0.0020010025227290723,-0.05252631622163814,0.5,0.7453333333333333,-0.6609587263987455,-0.0005693454025629819,0.002166031043975347
episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5,topfrac,0.08,0.6390292298441553,8,56,-0.002032147693160402,-0.026671938472730278,0.5,0.626,-0.3056883236277882,-0.0011537559418030835,0.002873488070898203
route_reset_context__tree_depth2_leaf5,route_reset_context,tree_depth2_leaf5,topfrac,0.08,0.6390292298441553,8,56,-0.002032147693160402,-0.026671938472730278,0.5,0.6311666666666667,-0.31945406479082844,-0.0011126962784599635,0.0028781960101289536
full_row_context__tree_depth2_leaf5,full_row_context,tree_depth2_leaf5,topfrac,0.08,0.6390292298441553,8,56,-0.002032147693160402,-0.026671938472730278,0.5,0.626,-0.3056883236277882,-0.0011537559418030835,0.002873488070898203
episode_context__elasticnet_sparse,episode_context,elasticnet_sparse,threshold,0.02,0.6391462104702345,37,259,-0.0021491283192396527,-0.006098877662707123,0.5135135135135135,0.0655,1.5080194472940172,-0.007857659997330168,0.0037854496427972974
route_reset_context__tree_depth3_leaf4,route_reset_context,tree_depth3_leaf4,topfrac,0.01,0.6393868820319015,1,7,-0.002389799880906649,-0.25092898749519815,0.0,0.9898333333333333,-2.081454751403069,-0.000156162854104361,0.0010731134199754454
full_row_context__tree_depth3_leaf4,full_row_context,tree_depth3_leaf4,topfrac,0.01,0.6393868820319015,1,7,-0.002389799880906649,-0.25092898749519815,0.0,0.9898333333333333,-2.0241707972483773,-0.00018991736830000245,0.0010868067633408845
route_reset_context__elasticnet_sparse,route_reset_context,elasticnet_sparse,threshold,0.01,0.6401331435112889,46,322,-0.003136061360294137,-0.007158400931106182,0.45652173913043476,0.0455,1.6488353016618167,-0.009636372124103796,0.003942365109030702
episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5,topfrac,0.06,0.6403281971462168,6,42,-0.0033311149952220563,-0.05829451241638598,0.5,0.8331666666666667,-0.9686123576125708,-0.0008681640487050393,0.002542762258978072
episode_context__tree_depth4_leaf3,episode_context,tree_depth4_leaf3,topfrac,0.06,0.6403281971462168,6,42,-0.0033311149952220563,-0.05829451241638598,0.5,0.7835,-0.7769878632321684,-0.0011842904798152248,0.0027630090725951893
episode_context__tree_depth5_leaf2,episode_context,tree_depth5_leaf2,topfrac,0.06,0.6403281971462168,6,42,-0.0033311149952220563,-0.05829451241638598,0.5,0.7871666666666667,-0.7985072153741993,-0.0011556990947354314,0.0027243534668214284
route_reset_context__tree_depth2_leaf5,route_reset_context,tree_depth2_leaf5,topfrac,0.06,0.6403281971462168,6,42,-0.0033311149952220563,-0.05829451241638598,0.5,0.8375,-0.9819302314455371,-0.0008303767230102236,0.002546757592472125
full_row_context__tree_depth2_leaf5,full_row_context,tree_depth2_leaf5,topfrac,0.06,0.6403281971462168,6,42,-0.0033311149952220563,-0.05829451241638598,0.5,0.8331666666666667,-0.9686123576125708,-0.0008681640487050393,0.002542762258978072
full_row_context__tree_depth4_leaf3,full_row_context,tree_depth4_leaf3,topfrac,0.06,0.6403281971462168,6,42,-0.0033311149952220563,-0.05829451241638598,0.5,0.8026666666666666,-0.8466365013294205,-0.0010507740066633179,0.002693412090050525
full_row_context__tree_depth5_leaf2,full_row_context,tree_depth5_leaf2,topfrac,0.06,0.6403281971462168,6,42,-0.0033311149952220563,-0.05829451241638598,0.5,0.8305,-0.9474146704403367,-0.0008146398398719716,0.0026561496606132187
route_reset_context__elasticnet_sparse,route_reset_context,elasticnet_sparse,threshold,0.005,0.640503689990035,53,371,-0.003506607839040183,-0.006947053266023004,0.4339622641509434,0.025166666666666667,1.9663527968674797,-0.01126311683279773,0.0039446171643837975
route_reset_context__tree_depth3_leaf4,route_reset_context,tree_depth3_leaf4,topfrac,0.02,0.6407629771568987,2,14,-0.003765895005903782,-0.19770948780994854,0.0,0.991,-2.2883327692675257,-0.00026518489921197177,0.0015298081440368288
full_row_context__tree_depth3_leaf4,full_row_context,tree_depth3_leaf4,topfrac,0.02,0.6407629771568987,2,14,-0.003765895005903782,-0.19770948780994854,0.0,0.9891666666666666,-2.2180378001299204,-0.00034119109370391243,0.0015440241424196058
episode_context__tree_depth5_leaf2,episode_context,tree_depth5_leaf2,topfrac,0.08,0.6409721222268224,8,56,-0.003975040075827526,-0.052172400995236276,0.375,0.7851666666666667,-0.7771763455741604,-0.0015511608782648849,0.003118827807055725
full_row_context__tree_depth5_leaf2,full_row_context,tree_depth5_leaf2,topfrac,0.08,0.6409721222268224,8,56,-0.003975040075827526,-0.052172400995236276,0.375,0.831,-0.9533491722884817,-0.0011287527947823376,0.0029855664260060918
full_row_context__tree_depth4_leaf3,full_row_context,tree_depth4_leaf3,topfrac,0.08,0.6410678334616028,8,56,-0.004070751310607856,-0.053428610951728114,0.375,0.805,-0.8641923240150317,-0.0014462966078875536,0.003036887310601307
episode_context__tree_depth3_leaf4,episode_context,tree_depth3_leaf4,topfrac,0.02,0.6411931218733625,2,14,-0.004196039722367695,-0.22029208542430395,0.0,0.9938333333333333,-2.538245407855994,-0.00033640814308097904,0.001520590391827743
route_reset_context__tree_depth4_leaf3,route_reset_context,tree_depth4_leaf3,topfrac,0.02,0.6411931218733625,2,14,-0.004196039722367695,-0.22029208542430395,0.0,0.9936666666666667,-2.4131045007028717,-0.00040233805339170845,0.001572124898806075
route_reset_context__tree_depth5_leaf2,route_reset_context,tree_depth5_leaf2,topfrac,0.02,0.6411931218733625,2,14,-0.004196039722367695,-0.22029208542430395,0.0,0.9965,-2.6403071827934754,-0.0001914107607408971,0.0015167284275573777
episode_context__tree_depth2_leaf5,episode_context,tree_depth2_leaf5,topfrac,0.1,0.6414698370475524,10,70,-0.004472754896557596,-0.04696392641385476,0.4,0.827,-0.9455159374282835,-0.0014264638697445236,0.0032218293803684623
route_reset_context__tree_depth2_leaf5,route_reset_context,tree_depth2_leaf5,topfrac,0.1,0.6414698370475524,10,70,-0.004472754896557596,-0.04696392641385476,0.4,0.8321666666666667,-0.9587196885347898,-0.0013757817054356758,0.0032303218846532933
full_row_context__tree_depth2_leaf5,full_row_context,tree_depth2_leaf5,topfrac,0.1,0.6414698370475524,10,70,-0.004472754896557596,-0.04696392641385476,0.4,0.827,-0.9455159374282835,-0.0014264638697445236,0.0032218293803684623
route_reset_context__elasticnet_sparse,route_reset_context,elasticnet_sparse,threshold,0.0,0.6421420246906256,62,434,-0.005144942539630808,-0.008713209139697338,0.4032258064516129,0.023,2.055798133662089,-0.013074021665241782,0.003856934684285628
episode_context__tree_depth4_leaf3,episode_context,tree_depth4_leaf3,topfrac,0.08,0.6423189118862201,8,56,-0.005321829735225346,-0.06984901527483267,0.375,0.8823333333333333,-1.168531641064905,-0.0016069788858152651,0.0031790759606857262
episode_context__elasticnet_sparse,episode_context,elasticnet_sparse,threshold,0.01,0.6428348809725544,54,378,-0.00583779882155962,-0.011351275486365928,0.46296296296296297,0.0775,1.4036257750816548,-0.011396711926918292,0.003960395430210226
full_row_context__tree_depth5_leaf2,full_row_context,tree_depth5_leaf2,topfrac,0.1,0.643464906394057,10,70,-0.006467824243062099,-0.06791215455215203,0.3,0.9416666666666667,-1.542573196138099,-0.0013132316024251239,0.003341554652668495
episode_context__tree_depth5_leaf2,episode_context,tree_depth5_leaf2,topfrac,0.1,0.6435115708143557,10,70,-0.006514488663360829,-0.0684021309652887,0.3,0.9173333333333333,-1.3500911470259669,-0.0018697762802990863,0.0034402954150860813
