target,policy,decoder_action,fraction,subject_id,selected_cells,gain_sum
S1,hold,none,0.0,id08,0,0.0
S1,hold,none,0.0,id09,0,0.0
S1,hold,none,0.0,id10,0,0.0
S1,release_high_all,raw_memory_release,0.02,id01,0,0.0
S1,release_high_all,raw_memory_release,0.02,id02,0,0.0
S1,release_high_all,raw_memory_release,0.02,id03,1,0.17998064837931188
S1,release_high_all,raw_memory_release,0.02,id04,1,-0.9648355638984196
S1,release_high_all,raw_memory_release,0.02,id05,4,0.2593914562970545
S1,release_high_all,raw_memory_release,0.02,id06,0,0.0
S1,release_high_all,raw_memory_release,0.02,id07,0,0.0
S1,release_high_all,raw_memory_release,0.02,id08,1,-0.5611799519735008
S1,release_high_all,raw_memory_release,0.02,id09,1,0.21901774827824474
S1,release_high_all,raw_memory_release,0.02,id10,1,-0.7618551115596885
S1,release_high_decisive,raw_memory_release,0.02,id01,0,0.0
S1,release_high_decisive,raw_memory_release,0.02,id02,0,0.0
S1,release_high_decisive,raw_memory_release,0.02,id03,1,0.17998064837931188
S1,release_high_decisive,raw_memory_release,0.02,id04,0,0.0
S1,release_high_decisive,raw_memory_release,0.02,id05,4,0.2593914562970545
S1,release_high_decisive,raw_memory_release,0.02,id06,0,0.0
S1,release_high_decisive,raw_memory_release,0.02,id07,0,0.0
S1,release_high_decisive,raw_memory_release,0.02,id08,0,0.0
S1,release_high_decisive,raw_memory_release,0.02,id09,1,0.21901774827824474
S1,release_high_decisive,raw_memory_release,0.02,id10,1,-0.7618551115596885
S1,inverse_low_decisive,inverse_toxic_memory,0.02,id01,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.02,id02,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.02,id03,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.02,id04,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.02,id05,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.02,id06,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.02,id07,7,0.12882155250495322
S1,inverse_low_decisive,inverse_toxic_memory,0.02,id08,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.02,id09,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.02,id10,0,0.0
S1,release_high_all,raw_memory_release,0.04,id01,0,0.0
S1,release_high_all,raw_memory_release,0.04,id02,0,0.0
S1,release_high_all,raw_memory_release,0.04,id03,1,0.17998064837931188
S1,release_high_all,raw_memory_release,0.04,id04,5,0.01063009531753728
S1,release_high_all,raw_memory_release,0.04,id05,6,0.5233998006258626
S1,release_high_all,raw_memory_release,0.04,id06,2,-0.7180717244540252
S1,release_high_all,raw_memory_release,0.04,id07,0,0.0
S1,release_high_all,raw_memory_release,0.04,id08,2,-0.47207309912560286
S1,release_high_all,raw_memory_release,0.04,id09,1,0.21901774827824474
S1,release_high_all,raw_memory_release,0.04,id10,1,-0.7618551115596885
S1,release_high_decisive,raw_memory_release,0.04,id01,0,0.0
S1,release_high_decisive,raw_memory_release,0.04,id02,0,0.0
S1,release_high_decisive,raw_memory_release,0.04,id03,1,0.17998064837931188
S1,release_high_decisive,raw_memory_release,0.04,id04,3,-0.40978621766697537
S1,release_high_decisive,raw_memory_release,0.04,id05,5,0.42326963741241985
S1,release_high_decisive,raw_memory_release,0.04,id06,2,-0.7180717244540252
S1,release_high_decisive,raw_memory_release,0.04,id07,0,0.0
S1,release_high_decisive,raw_memory_release,0.04,id08,1,-0.5611799519735008
S1,release_high_decisive,raw_memory_release,0.04,id09,1,0.21901774827824474
S1,release_high_decisive,raw_memory_release,0.04,id10,1,-0.7618551115596885
S1,inverse_low_decisive,inverse_toxic_memory,0.04,id01,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.04,id02,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.04,id03,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.04,id04,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.04,id05,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.04,id06,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.04,id07,7,0.12882155250495322
S1,inverse_low_decisive,inverse_toxic_memory,0.04,id08,5,-1.9381896178939755
S1,inverse_low_decisive,inverse_toxic_memory,0.04,id09,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.04,id10,2,0.34492399284756375
S1,release_high_all,raw_memory_release,0.06,id01,0,0.0
S1,release_high_all,raw_memory_release,0.06,id02,0,0.0
S1,release_high_all,raw_memory_release,0.06,id03,1,0.17998064837931188
S1,release_high_all,raw_memory_release,0.06,id04,8,0.6888009945490507
S1,release_high_all,raw_memory_release,0.06,id05,7,-0.11871801061057952
S1,release_high_all,raw_memory_release,0.06,id06,3,-0.6595375490985212
S1,release_high_all,raw_memory_release,0.06,id07,1,-0.07003315681966638
S1,release_high_all,raw_memory_release,0.06,id08,2,-0.47207309912560286
S1,release_high_all,raw_memory_release,0.06,id09,3,-0.2855479126119277
S1,release_high_all,raw_memory_release,0.06,id10,2,-1.2384474389594267
S1,release_high_decisive,raw_memory_release,0.06,id01,0,0.0
S1,release_high_decisive,raw_memory_release,0.06,id02,0,0.0
S1,release_high_decisive,raw_memory_release,0.06,id03,1,0.17998064837931188
S1,release_high_decisive,raw_memory_release,0.06,id04,6,0.20282826125289288
S1,release_high_decisive,raw_memory_release,0.06,id05,7,-0.11871801061057952
S1,release_high_decisive,raw_memory_release,0.06,id06,2,-0.7180717244540252
S1,release_high_decisive,raw_memory_release,0.06,id07,0,0.0
S1,release_high_decisive,raw_memory_release,0.06,id08,2,-0.47207309912560286
S1,release_high_decisive,raw_memory_release,0.06,id09,2,-0.45137566333947277
S1,release_high_decisive,raw_memory_release,0.06,id10,1,-0.7618551115596885
S1,inverse_low_decisive,inverse_toxic_memory,0.06,id01,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.06,id02,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.06,id03,1,0.20838544221671815
S1,inverse_low_decisive,inverse_toxic_memory,0.06,id04,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.06,id05,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.06,id06,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.06,id07,8,0.21351576475692774
S1,inverse_low_decisive,inverse_toxic_memory,0.06,id08,10,-2.451310063239805
S1,inverse_low_decisive,inverse_toxic_memory,0.06,id09,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.06,id10,2,0.34492399284756375
S1,release_high_all,raw_memory_release,0.08,id01,0,0.0
S1,release_high_all,raw_memory_release,0.08,id02,2,-0.24742438097873531
S1,release_high_all,raw_memory_release,0.08,id03,1,0.17998064837931188
S1,release_high_all,raw_memory_release,0.08,id04,12,0.8083279777602962
S1,release_high_all,raw_memory_release,0.08,id05,8,0.098540126482217
S1,release_high_all,raw_memory_release,0.08,id06,3,-0.6595375490985212
S1,release_high_all,raw_memory_release,0.08,id07,1,-0.07003315681966638
S1,release_high_all,raw_memory_release,0.08,id08,2,-0.47207309912560286
S1,release_high_all,raw_memory_release,0.08,id09,5,-0.7611750056857581
S1,release_high_all,raw_memory_release,0.08,id10,2,-1.2384474389594267
S1,release_high_decisive,raw_memory_release,0.08,id01,0,0.0
S1,release_high_decisive,raw_memory_release,0.08,id02,0,0.0
S1,release_high_decisive,raw_memory_release,0.08,id03,1,0.17998064837931188
S1,release_high_decisive,raw_memory_release,0.08,id04,9,0.8731027458734391
S1,release_high_decisive,raw_memory_release,0.08,id05,7,-0.11871801061057952
S1,release_high_decisive,raw_memory_release,0.08,id06,3,-0.6595375490985212
S1,release_high_decisive,raw_memory_release,0.08,id07,0,0.0
S1,release_high_decisive,raw_memory_release,0.08,id08,2,-0.47207309912560286
S1,release_high_decisive,raw_memory_release,0.08,id09,4,-0.9758784835884083
S1,release_high_decisive,raw_memory_release,0.08,id10,2,-1.2384474389594267
S1,inverse_low_decisive,inverse_toxic_memory,0.08,id01,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.08,id02,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.08,id03,4,0.4881813676567772
S1,inverse_low_decisive,inverse_toxic_memory,0.08,id04,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.08,id05,1,-0.6460795754711357
S1,inverse_low_decisive,inverse_toxic_memory,0.08,id06,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.08,id07,9,0.014027053967774539
S1,inverse_low_decisive,inverse_toxic_memory,0.08,id08,11,-2.3928359851002456
S1,inverse_low_decisive,inverse_toxic_memory,0.08,id09,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.08,id10,3,0.40138286110363885
S1,release_high_all,raw_memory_release,0.1,id01,0,0.0
S1,release_high_all,raw_memory_release,0.1,id02,2,-0.24742438097873531
S1,release_high_all,raw_memory_release,0.1,id03,1,0.17998064837931188
S1,release_high_all,raw_memory_release,0.1,id04,15,0.26000673138329156
S1,release_high_all,raw_memory_release,0.1,id05,8,0.098540126482217
S1,release_high_all,raw_memory_release,0.1,id06,7,-0.3339609102459767
S1,release_high_all,raw_memory_release,0.1,id07,1,-0.07003315681966638
S1,release_high_all,raw_memory_release,0.1,id08,3,-0.2953600840346016
S1,release_high_all,raw_memory_release,0.1,id09,6,-1.4382899680060737
S1,release_high_all,raw_memory_release,0.1,id10,2,-1.2384474389594267
S1,release_high_decisive,raw_memory_release,0.1,id01,0,0.0
S1,release_high_decisive,raw_memory_release,0.1,id02,2,-0.24742438097873531
S1,release_high_decisive,raw_memory_release,0.1,id03,1,0.17998064837931188
S1,release_high_decisive,raw_memory_release,0.1,id04,12,0.8083279777602962
S1,release_high_decisive,raw_memory_release,0.1,id05,8,0.098540126482217
S1,release_high_decisive,raw_memory_release,0.1,id06,3,-0.6595375490985212
S1,release_high_decisive,raw_memory_release,0.1,id07,0,0.0
S1,release_high_decisive,raw_memory_release,0.1,id08,2,-0.47207309912560286
S1,release_high_decisive,raw_memory_release,0.1,id09,5,-0.7611750056857581
S1,release_high_decisive,raw_memory_release,0.1,id10,2,-1.2384474389594267
S1,inverse_low_decisive,inverse_toxic_memory,0.1,id01,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.1,id02,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.1,id03,5,0.5289115316409495
S1,inverse_low_decisive,inverse_toxic_memory,0.1,id04,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.1,id05,1,-0.6460795754711357
S1,inverse_low_decisive,inverse_toxic_memory,0.1,id06,3,0.4196055274759155
S1,inverse_low_decisive,inverse_toxic_memory,0.1,id07,9,0.014027053967774539
S1,inverse_low_decisive,inverse_toxic_memory,0.1,id08,11,-2.3928359851002456
S1,inverse_low_decisive,inverse_toxic_memory,0.1,id09,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.1,id10,6,-0.6426387781837795
S1,release_high_all,raw_memory_release,0.14,id01,0,0.0
S1,release_high_all,raw_memory_release,0.14,id02,4,-0.037016397718724225
S1,release_high_all,raw_memory_release,0.14,id03,1,0.17998064837931188
S1,release_high_all,raw_memory_release,0.14,id04,20,1.3683802596641559
S1,release_high_all,raw_memory_release,0.14,id05,12,0.03618122534585566
S1,release_high_all,raw_memory_release,0.14,id06,8,-0.11527422070967275
S1,release_high_all,raw_memory_release,0.14,id07,1,-0.07003315681966638
S1,release_high_all,raw_memory_release,0.14,id08,7,-1.6690479795002329
S1,release_high_all,raw_memory_release,0.14,id09,8,-1.0581431156844343
S1,release_high_all,raw_memory_release,0.14,id10,2,-1.2384474389594267
S1,release_high_decisive,raw_memory_release,0.14,id01,0,0.0
S1,release_high_decisive,raw_memory_release,0.14,id02,3,-0.08702215156551407
S1,release_high_decisive,raw_memory_release,0.14,id03,1,0.17998064837931188
S1,release_high_decisive,raw_memory_release,0.14,id04,16,0.4911483395749442
S1,release_high_decisive,raw_memory_release,0.14,id05,9,-0.24049970848219737
S1,release_high_decisive,raw_memory_release,0.14,id06,5,-0.23729926009921662
S1,release_high_decisive,raw_memory_release,0.14,id07,0,0.0
S1,release_high_decisive,raw_memory_release,0.14,id08,6,-1.1503189873002526
S1,release_high_decisive,raw_memory_release,0.14,id09,7,-1.2264867862358957
S1,release_high_decisive,raw_memory_release,0.14,id10,2,-1.2384474389594267
S1,inverse_low_decisive,inverse_toxic_memory,0.14,id01,2,-0.3089260766595277
S1,inverse_low_decisive,inverse_toxic_memory,0.14,id02,1,-0.24931987116410892
S1,inverse_low_decisive,inverse_toxic_memory,0.14,id03,6,0.6275669447377675
S1,inverse_low_decisive,inverse_toxic_memory,0.14,id04,1,0.07386044696415417
S1,inverse_low_decisive,inverse_toxic_memory,0.14,id05,2,-0.867745541040067
S1,inverse_low_decisive,inverse_toxic_memory,0.14,id06,5,0.5115644362086247
S1,inverse_low_decisive,inverse_toxic_memory,0.14,id07,10,0.06354947487557622
S1,inverse_low_decisive,inverse_toxic_memory,0.14,id08,14,-2.7379754202731665
S1,inverse_low_decisive,inverse_toxic_memory,0.14,id09,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.14,id10,8,-0.8773408002855072
S1,release_high_all,raw_memory_release,0.18,id01,0,0.0
S1,release_high_all,raw_memory_release,0.18,id02,5,0.13553615756684945
S1,release_high_all,raw_memory_release,0.18,id03,2,0.4537351455009721
S1,release_high_all,raw_memory_release,0.18,id04,24,1.0736279245185965
S1,release_high_all,raw_memory_release,0.18,id05,15,-0.2273587722876712
S1,release_high_all,raw_memory_release,0.18,id06,9,0.08638984802093028
S1,release_high_all,raw_memory_release,0.18,id07,1,-0.07003315681966638
S1,release_high_all,raw_memory_release,0.18,id08,12,-3.0217553042513208
S1,release_high_all,raw_memory_release,0.18,id09,10,-0.6353154851849937
S1,release_high_all,raw_memory_release,0.18,id10,3,-1.2953685472130598
S1,release_high_decisive,raw_memory_release,0.18,id01,0,0.0
S1,release_high_decisive,raw_memory_release,0.18,id02,4,0.0855304037200596
S1,release_high_decisive,raw_memory_release,0.18,id03,1,0.17998064837931188
S1,release_high_decisive,raw_memory_release,0.18,id04,22,0.5053566759454633
S1,release_high_decisive,raw_memory_release,0.18,id05,11,-0.0008679547667795329
S1,release_high_decisive,raw_memory_release,0.18,id06,6,-0.035635191368613595
S1,release_high_decisive,raw_memory_release,0.18,id07,0,0.0
S1,release_high_decisive,raw_memory_release,0.18,id08,8,-2.4407573179184707
S1,release_high_decisive,raw_memory_release,0.18,id09,9,-0.8954073004880185
S1,release_high_decisive,raw_memory_release,0.18,id10,2,-1.2384474389594267
S1,inverse_low_decisive,inverse_toxic_memory,0.18,id01,14,-1.5125586079379274
S1,inverse_low_decisive,inverse_toxic_memory,0.18,id02,1,-0.24931987116410892
S1,inverse_low_decisive,inverse_toxic_memory,0.18,id03,6,0.6275669447377675
S1,inverse_low_decisive,inverse_toxic_memory,0.18,id04,1,0.07386044696415417
S1,inverse_low_decisive,inverse_toxic_memory,0.18,id05,2,-0.867745541040067
S1,inverse_low_decisive,inverse_toxic_memory,0.18,id06,5,0.5115644362086247
S1,inverse_low_decisive,inverse_toxic_memory,0.18,id07,11,-0.029744726113479614
S1,inverse_low_decisive,inverse_toxic_memory,0.18,id08,14,-2.7379754202731665
S1,inverse_low_decisive,inverse_toxic_memory,0.18,id09,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.18,id10,9,-1.6672023791331863
S1,release_high_all,raw_memory_release,0.25,id01,0,0.0
S1,release_high_all,raw_memory_release,0.25,id02,9,0.36808771923920486
S1,release_high_all,raw_memory_release,0.25,id03,4,0.4727956069350737
S1,release_high_all,raw_memory_release,0.25,id04,35,0.840785473932312
S1,release_high_all,raw_memory_release,0.25,id05,16,-0.3503503171923438
S1,release_high_all,raw_memory_release,0.25,id06,11,0.23187373149063448
S1,release_high_all,raw_memory_release,0.25,id07,2,0.09690105732894186
S1,release_high_all,raw_memory_release,0.25,id08,17,-4.799361120706629
S1,release_high_all,raw_memory_release,0.25,id09,15,-0.8023901074146522
S1,release_high_all,raw_memory_release,0.25,id10,3,-1.2953685472130598
S1,release_high_decisive,raw_memory_release,0.25,id01,0,0.0
S1,release_high_decisive,raw_memory_release,0.25,id02,7,0.40227733689790407
S1,release_high_decisive,raw_memory_release,0.25,id03,2,0.4537351455009721
S1,release_high_decisive,raw_memory_release,0.25,id04,31,-0.27396560729431085
S1,release_high_decisive,raw_memory_release,0.25,id05,13,-0.18377123891488062
S1,release_high_decisive,raw_memory_release,0.25,id06,6,-0.035635191368613595
S1,release_high_decisive,raw_memory_release,0.25,id07,1,0.16693421414860823
S1,release_high_decisive,raw_memory_release,0.25,id08,12,-3.9629907424096134
S1,release_high_decisive,raw_memory_release,0.25,id09,13,-1.186839356945383
S1,release_high_decisive,raw_memory_release,0.25,id10,2,-1.2384474389594267
S1,inverse_low_decisive,inverse_toxic_memory,0.25,id01,36,-2.3129963991689566
S1,inverse_low_decisive,inverse_toxic_memory,0.25,id02,1,-0.24931987116410892
S1,inverse_low_decisive,inverse_toxic_memory,0.25,id03,7,0.19216710467113318
S1,inverse_low_decisive,inverse_toxic_memory,0.25,id04,1,0.07386044696415417
S1,inverse_low_decisive,inverse_toxic_memory,0.25,id05,2,-0.867745541040067
S1,inverse_low_decisive,inverse_toxic_memory,0.25,id06,5,0.5115644362086247
S1,inverse_low_decisive,inverse_toxic_memory,0.25,id07,12,-0.12045158656723803
S1,inverse_low_decisive,inverse_toxic_memory,0.25,id08,14,-2.7379754202731665
S1,inverse_low_decisive,inverse_toxic_memory,0.25,id09,0,0.0
S1,inverse_low_decisive,inverse_toxic_memory,0.25,id10,9,-1.6672023791331863
S2,hold,none,0.0,id01,0,0.0
S2,hold,none,0.0,id02,0,0.0
S2,hold,none,0.0,id03,0,0.0
S2,hold,none,0.0,id04,0,0.0
S2,hold,none,0.0,id05,0,0.0
S2,hold,none,0.0,id06,0,0.0
S2,hold,none,0.0,id07,0,0.0
S2,hold,none,0.0,id08,0,0.0
S2,hold,none,0.0,id09,0,0.0
S2,hold,none,0.0,id10,0,0.0
S2,release_high_all,raw_memory_release,0.02,id01,0,0.0
S2,release_high_all,raw_memory_release,0.02,id02,1,0.26543190681093765
S2,release_high_all,raw_memory_release,0.02,id03,0,0.0
S2,release_high_all,raw_memory_release,0.02,id04,3,0.5611339654615316
S2,release_high_all,raw_memory_release,0.02,id05,0,0.0
S2,release_high_all,raw_memory_release,0.02,id06,1,0.3116318450586477
S2,release_high_all,raw_memory_release,0.02,id07,1,-0.1533241030969823
S2,release_high_all,raw_memory_release,0.02,id08,1,0.14166571752300744
S2,release_high_all,raw_memory_release,0.02,id09,0,0.0
S2,release_high_all,raw_memory_release,0.02,id10,2,-1.2052120310360057
S2,release_high_decisive,raw_memory_release,0.02,id01,0,0.0
S2,release_high_decisive,raw_memory_release,0.02,id02,1,0.26543190681093765
S2,release_high_decisive,raw_memory_release,0.02,id03,0,0.0
S2,release_high_decisive,raw_memory_release,0.02,id04,2,0.47131814125156557
S2,release_high_decisive,raw_memory_release,0.02,id05,0,0.0
S2,release_high_decisive,raw_memory_release,0.02,id06,1,0.3116318450586477
S2,release_high_decisive,raw_memory_release,0.02,id07,1,-0.1533241030969823
S2,release_high_decisive,raw_memory_release,0.02,id08,0,0.0
S2,release_high_decisive,raw_memory_release,0.02,id09,0,0.0
S2,release_high_decisive,raw_memory_release,0.02,id10,2,-1.2052120310360057
S2,inverse_low_decisive,inverse_toxic_memory,0.02,id01,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.02,id02,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.02,id03,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.02,id04,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.02,id05,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.02,id06,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.02,id07,5,0.006345170563670233
S2,inverse_low_decisive,inverse_toxic_memory,0.02,id08,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.02,id09,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.02,id10,2,-0.013924050387830872
S2,release_high_all,raw_memory_release,0.04,id01,0,0.0
S2,release_high_all,raw_memory_release,0.04,id02,2,0.42484461733220813
S2,release_high_all,raw_memory_release,0.04,id03,0,0.0
S2,release_high_all,raw_memory_release,0.04,id04,5,0.4702236518686642
S2,release_high_all,raw_memory_release,0.04,id05,5,-1.4581953556104383
S2,release_high_all,raw_memory_release,0.04,id06,1,0.3116318450586477
S2,release_high_all,raw_memory_release,0.04,id07,1,-0.1533241030969823
S2,release_high_all,raw_memory_release,0.04,id08,1,0.14166571752300744
S2,release_high_all,raw_memory_release,0.04,id09,0,0.0
S2,release_high_all,raw_memory_release,0.04,id10,3,-1.115261173913411
S2,release_high_decisive,raw_memory_release,0.04,id01,0,0.0
S2,release_high_decisive,raw_memory_release,0.04,id02,2,0.42484461733220813
S2,release_high_decisive,raw_memory_release,0.04,id03,0,0.0
S2,release_high_decisive,raw_memory_release,0.04,id04,5,0.4702236518686642
S2,release_high_decisive,raw_memory_release,0.04,id05,3,-0.7293464570073078
S2,release_high_decisive,raw_memory_release,0.04,id06,1,0.3116318450586477
S2,release_high_decisive,raw_memory_release,0.04,id07,1,-0.1533241030969823
S2,release_high_decisive,raw_memory_release,0.04,id08,1,0.14166571752300744
S2,release_high_decisive,raw_memory_release,0.04,id09,0,0.0
S2,release_high_decisive,raw_memory_release,0.04,id10,2,-1.2052120310360057
S2,inverse_low_decisive,inverse_toxic_memory,0.04,id01,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.04,id02,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.04,id03,1,-0.777649605592837
S2,inverse_low_decisive,inverse_toxic_memory,0.04,id04,2,-0.021649831677908404
S2,inverse_low_decisive,inverse_toxic_memory,0.04,id05,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.04,id06,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.04,id07,7,-0.9294967844761869
S2,inverse_low_decisive,inverse_toxic_memory,0.04,id08,2,-0.8942968189830909
S2,inverse_low_decisive,inverse_toxic_memory,0.04,id09,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.04,id10,3,-0.7497031255553996
S2,release_high_all,raw_memory_release,0.06,id01,0,0.0
S2,release_high_all,raw_memory_release,0.06,id02,2,0.42484461733220813
S2,release_high_all,raw_memory_release,0.06,id03,0,0.0
S2,release_high_all,raw_memory_release,0.06,id04,6,0.5667160282729317
S2,release_high_all,raw_memory_release,0.06,id05,8,-3.1983411008067115
S2,release_high_all,raw_memory_release,0.06,id06,4,0.9251464406512123
S2,release_high_all,raw_memory_release,0.06,id07,1,-0.1533241030969823
S2,release_high_all,raw_memory_release,0.06,id08,2,0.20891967202227363
S2,release_high_all,raw_memory_release,0.06,id09,0,0.0
S2,release_high_all,raw_memory_release,0.06,id10,4,-1.3305375774233226
S2,release_high_decisive,raw_memory_release,0.06,id01,0,0.0
S2,release_high_decisive,raw_memory_release,0.06,id02,2,0.42484461733220813
S2,release_high_decisive,raw_memory_release,0.06,id03,0,0.0
S2,release_high_decisive,raw_memory_release,0.06,id04,6,0.5667160282729317
S2,release_high_decisive,raw_memory_release,0.06,id05,5,-1.4581953556104383
S2,release_high_decisive,raw_memory_release,0.06,id06,4,0.9251464406512123
S2,release_high_decisive,raw_memory_release,0.06,id07,1,-0.1533241030969823
S2,release_high_decisive,raw_memory_release,0.06,id08,1,0.14166571752300744
S2,release_high_decisive,raw_memory_release,0.06,id09,0,0.0
S2,release_high_decisive,raw_memory_release,0.06,id10,3,-1.115261173913411
S2,inverse_low_decisive,inverse_toxic_memory,0.06,id01,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.06,id02,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.06,id03,2,-0.6106995273972861
S2,inverse_low_decisive,inverse_toxic_memory,0.06,id04,2,-0.021649831677908404
S2,inverse_low_decisive,inverse_toxic_memory,0.06,id05,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.06,id06,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.06,id07,12,-0.15064679199192949
S2,inverse_low_decisive,inverse_toxic_memory,0.06,id08,3,-0.748349186610242
S2,inverse_low_decisive,inverse_toxic_memory,0.06,id09,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.06,id10,3,-0.7497031255553996
S2,release_high_all,raw_memory_release,0.08,id01,0,0.0
S2,release_high_all,raw_memory_release,0.08,id02,2,0.42484461733220813
S2,release_high_all,raw_memory_release,0.08,id03,0,0.0
S2,release_high_all,raw_memory_release,0.08,id04,11,1.3418881756519736
S2,release_high_all,raw_memory_release,0.08,id05,8,-3.1983411008067115
S2,release_high_all,raw_memory_release,0.08,id06,6,1.1104654850910904
S2,release_high_all,raw_memory_release,0.08,id07,1,-0.1533241030969823
S2,release_high_all,raw_memory_release,0.08,id08,3,0.2413256758559314
S2,release_high_all,raw_memory_release,0.08,id09,0,0.0
S2,release_high_all,raw_memory_release,0.08,id10,5,-1.2387456382793793
S2,release_high_decisive,raw_memory_release,0.08,id01,0,0.0
S2,release_high_decisive,raw_memory_release,0.08,id02,2,0.42484461733220813
S2,release_high_decisive,raw_memory_release,0.08,id03,0,0.0
S2,release_high_decisive,raw_memory_release,0.08,id04,7,0.7081270119683059
S2,release_high_decisive,raw_memory_release,0.08,id05,8,-3.1983411008067115
S2,release_high_decisive,raw_memory_release,0.08,id06,4,0.9251464406512123
S2,release_high_decisive,raw_memory_release,0.08,id07,1,-0.1533241030969823
S2,release_high_decisive,raw_memory_release,0.08,id08,2,0.20891967202227363
S2,release_high_decisive,raw_memory_release,0.08,id09,0,0.0
S2,release_high_decisive,raw_memory_release,0.08,id10,5,-1.2387456382793793
S2,inverse_low_decisive,inverse_toxic_memory,0.08,id01,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.08,id02,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.08,id03,4,-0.36470731003400414
S2,inverse_low_decisive,inverse_toxic_memory,0.08,id04,3,0.2094463456302927
S2,inverse_low_decisive,inverse_toxic_memory,0.08,id05,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.08,id06,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.08,id07,13,0.012536632217266086
S2,inverse_low_decisive,inverse_toxic_memory,0.08,id08,5,-0.7560843045981248
S2,inverse_low_decisive,inverse_toxic_memory,0.08,id09,0,0.0
S2,inverse_low_decisive,inverse_toxic_memory,0.08,id10,4,-1.142105740066659
S2,release_high_all,raw_memory_release,0.1,id01,0,0.0
S2,release_high_all,raw_memory_release,0.1,id02,3,0.671575770885916
S2,release_high_all,raw_memory_release,0.1,id03,0,0.0
S2,release_high_all,raw_memory_release,0.1,id04,11,1.3418881756519736
S2,release_high_all,raw_memory_release,0.1,id05,8,-3.1983411008067115
S2,release_high_all,raw_memory_release,0.1,id06,11,1.9893780501603706
S2,release_high_all,raw_memory_release,0.1,id07,3,-0.20894048247627073
S2,release_high_all,raw_memory_release,0.1,id08,4,0.27985532124584545
S2,release_high_all,raw_memory_release,0.1,id09,0,0.0
S2,release_high_all,raw_memory_release,0.1,id10,5,-1.2387456382793793
S2,release_high_decisive,raw_memory_release,0.1,id01,0,0.0
S2,release_high_decisive,raw_memory_release,0.1,id02,3,0.671575770885916
S2,release_high_decisive,raw_memory_release,0.1,id03,0,0.0
S2,release_high_decisive,raw_memory_release,0.1,id04,10,1.3817169228228454
