name,gamma,posterior_pred,vs_v76,drift_v76,max_row_drift_v76,drift_v80,drift_v82,tail_share,mean_Q1,mean_Q2,mean_Q3,mean_S1,mean_S2,mean_S3,mean_S4,std_Q1,std_Q2,std_Q3,std_S1,std_S2,std_S3,std_S4
q1zero_gs020_gq010,"0,0.1,0.1,0.2,0.2,0.2,0.2",0.5983990888036644,-0.0015636558953950885,0.022602465787922042,0.15156412015804,0.1132144739636327,0.11406338108311062,0.10388534606248494,0.5105030629513035,0.5696821067498083,0.6128656580969091,0.6775676698042927,0.6374220140470475,0.654429294790395,0.5515835443339022,0.14373909207233518,0.14210428056639335,0.14006438670195392,0.1736283268239918,0.20459403304661886,0.21078721653437335,0.17834342120928212
gq005_gs010,"0.05,0.05,0.05,0.1,0.1,0.1,0.1",0.5984545332917294,-0.0015082114073301511,0.012317135414689578,0.08403974030169514,0.11932022547549137,0.12020573329525405,0.1035940284325332,0.5104553526245342,0.5699912310453891,0.6136084550967094,0.6826123872110993,0.6439252486539999,0.6586408208969556,0.5530139220226873,0.14683821840956696,0.13853345387584906,0.13156517818688662,0.16005442502787692,0.19105446294461007,0.19655172375418895,0.1681050504796998
gq005_gs015,"0.05,0.05,0.05,0.15,0.15,0.15,0.15",0.5984669510347864,-0.001495793664273104,0.01662419211121809,0.11991514908377898,0.11693635715611343,0.11780171431446033,0.1017718044577169,0.5104553526245342,0.5699912310453891,0.6136084550967094,0.6801461010761399,0.6407224661184865,0.6565655559775225,0.5523273220820133,0.14683821840956696,0.13853345387584906,0.13156517818688662,0.16681548636581342,0.19787283280871568,0.20370644245616001,0.17318132090095928
gq015_gs025,"0.15,0.15,0.15,0.25,0.25,0.25,0.25",0.5986582803140754,-0.0013044643849841053,0.03165259431779172,0.17911539532893683,0.10797815207598428,0.10885016543396563,0.10484636651914582,0.510368196901956,0.5693183150564601,0.6119867616611984,0.6748937304478508,0.6340457163216772,0.6522427619222769,0.5507899962089368,0.15369018851921118,0.14605406508804417,0.14891164552270952,0.18045725107622274,0.21120751217246383,0.2177739038190798,0.18354260131918174
global_g005,"0.05,0.05,0.05,0.05,0.05,0.05,0.05",0.5987255683370952,-0.0012371763619642984,0.007920164951689134,0.05590248279669291,0.12194996373731712,0.12285650037117227,0.10769117471926029,0.5104553526245342,0.5699912310453891,0.6136084550967094,0.6849496574825775,0.6470069060658478,0.6606438698471866,0.5536365852006447,0.14683821840956696,0.13853345387584906,0.13156517818688662,0.15338678090226904,0.18415331870239454,0.1893494833884552,0.1631745573436147
gq005_gs020,"0.05,0.05,0.05,0.2,0.2,0.2,0.2",0.598752078633116,-0.0012106660659435553,0.020840833994549515,0.15156412015804,0.11479614417191579,0.11564865079176107,0.10079480811847641,0.5104553526245342,0.5699912310453891,0.6136084550967094,0.6775676698042927,0.6374220140470475,0.654429294790395,0.5515835443339022,0.14683821840956696,0.13853345387584906,0.13156517818688662,0.1736283268239918,0.20459403304661886,0.21078721653437335,0.17834342120928212
gq010_gs025,"0.1,0.1,0.1,0.25,0.25,0.25,0.25",0.5988650286708734,-0.001097716028186091,0.028342309187247054,0.17911539532893683,0.11039273923944513,0.11124499854578934,0.10287196433385802,0.5104099954521731,0.5696821067498083,0.6128656580969091,0.6748937304478508,0.6340457163216772,0.6522427619222769,0.5507899962089368,0.1501650053801369,0.14210428056639335,0.14006438670195392,0.18045725107622274,0.21120751217246383,0.2177739038190798,0.18354260131918174
global_g025,"0.25,0.25,0.25,0.25,0.25,0.25,0.25",0.598887600048178,-0.0010751446508815432,0.03806260087099256,0.2272088375813247,0.10350809849759425,0.10444737509534864,0.10751195056372527,0.5102994307794596,0.5684232272760987,0.6098482105150768,0.6748937304478508,0.6340457163216772,0.6522427619222769,0.5507899962089368,0.16122266079673583,0.15479695494284207,0.1666841578474452,0.18045725107622274,0.21120751217246383,0.2177739038190798,0.18354260131918174
gq000_gs010,"0,0,0,0.1,0.1,0.1,0.1",0.5991261502244828,-0.0008365944745767351,0.008882951269107882,0.08403974030169514,0.1219472844845222,0.12282919280391752,0.09605910139860661,0.5105030629513035,0.5702483398392205,0.6142100648279284,0.6826123872110993,0.6439252486539999,0.6586408208969556,0.5530139220226873,0.14373909207233518,0.1354210493951743,0.12376880730736377,0.16005442502787692,0.19105446294461007,0.19655172375418895,0.1681050504796998
gq000_gs015,"0,0,0,0.15,0.15,0.15,0.15",0.59913856796754,-0.0008241767315195769,0.013190007965636394,0.11991514908377898,0.11956341616514425,0.1204251738231238,0.09622288875324218,0.5105030629513035,0.5702483398392205,0.6142100648279284,0.6801461010761399,0.6407224661184865,0.6565655559775225,0.5523273220820133,0.14373909207233518,0.1354210493951743,0.12376880730736377,0.16681548636581342,0.19787283280871568,0.20370644245616001,0.17318132090095928
gq005_gs025,"0.05,0.05,0.05,0.25,0.25,0.25,0.25",0.5992995289902062,-0.0006632157088533042,0.02496686507460728,0.17911539532893683,0.11290521852635206,0.11373833866248476,0.10022638787121269,0.5104553526245342,0.5699912310453891,0.6136084550967094,0.6748937304478508,0.6340457163216772,0.6522427619222769,0.5507899962089368,0.14683821840956696,0.13853345387584906,0.13156517818688662,0.18045725107622274,0.21120751217246383,0.2177739038190798,0.18354260131918174
gq000_gs020,"0,0,0,0.2,0.2,0.2,0.2",0.5994236955658696,-0.0005390491331899172,0.01740664984896782,0.15156412015804,0.11742320318094662,0.11827211030042452,0.09639732621671249,0.5105030629513035,0.5702483398392205,0.6142100648279284,0.6775676698042927,0.6374220140470475,0.654429294790395,0.5515835443339022,0.14373909207233518,0.1354210493951743,0.12376880730736377,0.1736283268239918,0.20459403304661886,0.21078721653437335,0.17834342120928212
gq000_gs025,"0,0,0,0.25,0.25,0.25,0.25",0.5999711459229599,8.401223900333932e-06,0.02153268092902558,0.17911539532893683,0.11553227753538288,0.11636179817114824,0.09658088326632418,0.5105030629513035,0.5702483398392205,0.6142100648279284,0.6748937304478508,0.6340457163216772,0.6522427619222769,0.5507899962089368,0.14373909207233518,0.1354210493951743,0.12376880730736377,0.18045725107622274,0.21120751217246383,0.2177739038190798,0.18354260131918174
