pred_index,base_index,tag,strategy,source,base,fallback,selector,target_scope,graft_alpha,selected_cells,selected_rows,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,move_l1_vs_e95,active_cells_vs_e95,is_graft,is_strict_like,beat_e95_rate_broad_plausible,beat_e95_rate_broad_q2s3,beat_e95_rate_near_unit_tail,beat_e95_rate_tight_plausible,mean_vs_e95_broad_plausible,mean_vs_e95_broad_q2s3,mean_vs_e95_near_unit_tail,mean_vs_e95_tight_plausible,p95_vs_e95_broad_plausible,p95_vs_e95_broad_q2s3,p95_vs_e95_near_unit_tail,p95_vs_e95_tight_plausible,active_beat_e101_rate_large_loss,active_beat_e101_rate_small_loss,active_beat_e101_rate_tie,active_mean_vs_e101_large_loss,active_mean_vs_e101_small_loss,active_mean_vs_e101_tie,active_p95_vs_e101_large_loss,active_p95_vs_e101_small_loss,active_p95_vs_e101_tie,e110_active_loss_safe,e110_strict_candidate,e110_sensor_candidate
5,0,e110_control_00d7807f,control,e89,e89,,,,,158,135,-2.5895951955900998e-05,-2.5895951955900998e-05,-3.133727268556097e-05,-5.5539239510737914e-06,-5.5539239510737914e-06,-1.292722727064266e-05,-3.3314823782548686e-05,-3.3314823782548686e-05,-3.133727268556097e-05,-3.881910813419154e-05,-3.881910813419154e-05,-3.133727268556097e-05,-3.881910813419154e-05,-5.5539239510737914e-06,3,3,5,-0.00014045227871900545,-5.069114042721701e-05,-0.00017719633067198037,2.7755575615628914e-17,-0.00043211959005300116,-0.0002160597950264867,-0.0003777756227426941,9.75902144626809e-05,0.6111111111111112,0.9444444444444444,True,0.0053930142218942476,0.003960784228165131,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007991094803102651,0.002497429776024249,0.30725806782426884,0.002650949913921968,1.1194028181833474e-05,0.0003528388654026974,158,False,False,0.19582850521436848,0.779891304347826,0.18054375531011044,0.1921146953405018,3.833278692823146e-06,-5.030485736463722e-06,3.774239622902978e-06,3.6637895397131075e-06,1.2551921445197673e-05,2.277034790682318e-06,1.1463671399786772e-05,1.160454802066871e-05,0.9260282381829343,0.580906148867314,0.26307612635939925,-1.9644730773448753e-05,-2.3695137800608012e-06,7.3373211723259715e-06,2.5844163459544305e-06,1.7765970501589774e-05,2.6369876243300796e-05,False,False,False
18,0,e110_nonactive_tail_graft_30bdc74b,nonactive_tail_graft,e95,e95,e85,nonactive_s1s2s3_e85,s1s2s3,0.25,426,248,-2.573000515049273e-05,-2.573000515049273e-05,-3.1196685525425316e-05,-6.058928167407274e-06,-6.058928167407274e-06,-1.2066547950162487e-05,-3.286755521292317e-05,-3.286755521292317e-05,-3.1196685525425316e-05,-3.826353207103672e-05,-3.826353207103672e-05,-3.1196685525425316e-05,-3.826353207103672e-05,-6.058928167407274e-06,3,3,23,-0.0001403464887397954,-5.4337339215670966e-05,-0.00017415078695437458,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.00041652124120647845,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005372780204443061,0.004316975742043707,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000783469965062129,0.0025326532711294402,0.34566525598577696,0.002608041948114692,1.0908252911977427e-05,0.00017929962170201672,426,False,False,0.00028968713789107763,0.0,0.0004248088360237893,0.00035842293906810036,2.577754764476425e-06,2.715458316768701e-06,2.2774864605289854e-06,2.3716251794260367e-06,4.053267661550131e-06,3.667037004172369e-06,3.649926224830495e-06,3.7848918540406235e-06,1.0,1.0,0.5165916424331753,-3.110268800922494e-05,-1.115752945564704e-05,-6.853645387071823e-08,-2.0712472905590353e-05,-3.829500705819408e-06,2.6753528372650245e-06,True,False,False
18,0,e110_nonactive_tail_graft_30bdc74b,nonactive_tail_graft,e95,e95,e85,nonactive_all_e85,all,0.25,426,248,-2.573000515049273e-05,-2.573000515049273e-05,-3.1196685525425316e-05,-6.058928167407274e-06,-6.058928167407274e-06,-1.2066547950162487e-05,-3.286755521292317e-05,-3.286755521292317e-05,-3.1196685525425316e-05,-3.826353207103672e-05,-3.826353207103672e-05,-3.1196685525425316e-05,-3.826353207103672e-05,-6.058928167407274e-06,3,3,27,-0.0001403464887397954,-5.4337339215670966e-05,-0.00017415078695437458,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.00041652124120647845,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005372780204443061,0.004316975742043707,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000783469965062129,0.0025326532711294402,0.34566525598577696,0.002608041948114692,1.0908252911977427e-05,0.00017929962170201672,426,False,False,0.00028968713789107763,0.0,0.0004248088360237893,0.00035842293906810036,2.577754764476425e-06,2.715458316768701e-06,2.2774864605289854e-06,2.3716251794260367e-06,4.053267661550131e-06,3.667037004172369e-06,3.649926224830495e-06,3.7848918540406235e-06,1.0,1.0,0.5165916424331753,-3.110268800922494e-05,-1.115752945564704e-05,-6.853645387071823e-08,-2.0712472905590353e-05,-3.829500705819408e-06,2.6753528372650245e-06,True,False,False
2,0,e110_control_177569bc,control,e101,e101,,,,,50,48,-2.5372405273338394e-05,-2.5372405273338394e-05,-3.1498312518363214e-05,-1.9735297475120817e-06,-1.9735297475120817e-06,-1.0256721568957516e-05,-3.393643780935651e-05,-3.393643780935651e-05,-3.1498312518363214e-05,-4.0207248263035567e-05,-4.0207248263035567e-05,-3.1498312518363214e-05,-4.0207248263035567e-05,-1.9735297475120817e-06,3,3,2,-0.00011568539444150593,-5.971009483574097e-05,-0.00015794658848275467,-4.5636178171548636e-05,-0.0003369962227594836,-0.00019131620046551612,-0.00031537737366095367,3.3107541171323737e-05,0.7222222222222222,0.9722222222222222,True,0.005239923012922761,0.003237731806532799,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006922354035186647,0.0020722522270880082,0.33569169885030703,0.0026050712909788587,9.48315595166938e-06,0.00030835541014597454,50,False,False,0.9834878331402086,1.0,0.9817332200509771,0.9824372759856631,-1.6205291750596722e-05,-2.8956777296839207e-05,-1.1609234679295064e-05,-1.3196895099047098e-05,-1.5640787922212426e-06,-1.506605674002644e-05,-1.4147671773152521e-06,-1.413758832978699e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
19,0,e110_nonactive_tail_graft_095f2e90,nonactive_tail_graft,e95,e95,e85,nonactive_s1s2s3_e85,s1s2s3,0.5,426,248,-2.5223632006410313e-05,-2.5223632006410313e-05,-3.030890819810672e-05,-6.852747453711672e-06,-6.852747453711672e-06,-1.224979716485386e-05,-3.187449799557651e-05,-3.187449799557651e-05,-3.030890819810672e-05,-3.694365056983173e-05,-3.694365056983173e-05,-3.030890819810672e-05,-3.694365056983173e-05,-6.852747453711672e-06,3,3,24,-0.00014465599421247254,-5.8186512149394076e-05,-0.00017323548607253714,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.00041652124120647845,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.00519791841170835,0.004316975742043707,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000778111860528388,0.0025228861210578987,0.34174979093875946,0.002514679255604068,1.039105385246469e-05,0.000358599243404023,426,False,False,0.00028968713789107763,0.0,0.0004248088360237893,0.00035842293906810036,5.259952091927785e-06,5.59580030921972e-06,4.630900494020728e-06,4.828681729158272e-06,8.27414443424045e-06,7.556737908595811e-06,7.414743103456835e-06,7.68907957085926e-06,1.0,1.0,0.5165916424331753,-3.110268800922494e-05,-1.115752945564704e-05,-6.853645387071823e-08,-2.0712472905590353e-05,-3.829500705819408e-06,2.6753528372650245e-06,True,False,False
19,0,e110_nonactive_tail_graft_095f2e90,nonactive_tail_graft,e95,e95,e85,nonactive_all_e85,all,0.5,426,248,-2.5223632006410313e-05,-2.5223632006410313e-05,-3.030890819810672e-05,-6.852747453711672e-06,-6.852747453711672e-06,-1.224979716485386e-05,-3.187449799557651e-05,-3.187449799557651e-05,-3.030890819810672e-05,-3.694365056983173e-05,-3.694365056983173e-05,-3.030890819810672e-05,-3.694365056983173e-05,-6.852747453711672e-06,3,3,28,-0.00014465599421247254,-5.8186512149394076e-05,-0.00017323548607253714,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.00041652124120647845,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.00519791841170835,0.004316975742043707,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000778111860528388,0.0025228861210578987,0.34174979093875946,0.002514679255604068,1.039105385246469e-05,0.000358599243404023,426,False,False,0.00028968713789107763,0.0,0.0004248088360237893,0.00035842293906810036,5.259952091927785e-06,5.59580030921972e-06,4.630900494020728e-06,4.828681729158272e-06,8.27414443424045e-06,7.556737908595811e-06,7.414743103456835e-06,7.68907957085926e-06,1.0,1.0,0.5165916424331753,-3.110268800922494e-05,-1.115752945564704e-05,-6.853645387071823e-08,-2.0712472905590353e-05,-3.829500705819408e-06,2.6753528372650245e-06,True,False,False
4,0,e110_control_64514c53,control,e108_strict_amp038,e108_strict_amp038,,,,,50,48,-2.4687013610247277e-05,-2.4687013610247277e-05,-3.095022416588211e-05,-1.0643482761807377e-09,-1.0643482761807377e-09,-9.287359105325521e-06,-3.376042173841576e-05,-3.376042173841576e-05,-3.095022416588211e-05,-4.029955474404989e-05,-4.029955474404989e-05,-3.095022416588211e-05,-4.029955474404989e-05,-1.0643482761807377e-09,3,3,4,-0.00010698188363620908,-6.429585776956959e-05,-0.0001488348089048741,-3.778786554409219e-05,-0.0002810620783417206,-0.0001594249719429064,-0.00026199144118350644,2.5648961896250594e-05,0.7222222222222222,0.9722222222222222,True,0.005079578199646866,0.0026765249600671642,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006421862308849366,0.0018289707160222964,0.33569169885030703,0.0025550221183451324,8.682801935441109e-06,0.00046870022342187096,50,False,False,0.9808806488991889,1.0,0.9779099405267629,0.9792114695340501,-2.3694925052941484e-05,-4.2515268239407285e-05,-1.6967574041359916e-05,-1.929427478397039e-05,-2.1809834259526307e-06,-2.2036014232920486e-05,-1.919359083814665e-06,-1.939514059722415e-06,0.0,0.0,0.41166394454846034,1.6397143623778007e-05,6.02566117591768e-06,2.593848149940583e-07,2.5972863939461954e-05,1.0093231932366572e-05,1.6364508881876147e-06,False,False,False
20,0,e110_nonactive_tail_graft_4b1b91b5,nonactive_tail_graft,e95,e95,e85,nonactive_s1s2s3_e85,s1s2s3,0.75,426,248,-2.4667395132071945e-05,-2.4667395132071945e-05,-2.940253215311106e-05,-7.619171353945298e-06,-7.619171353945298e-06,-1.240800947011067e-05,-3.081298726204107e-05,-3.081298726204107e-05,-2.940253215311106e-05,-3.5570026780007424e-05,-3.5570026780007424e-05,-2.940253215311106e-05,-3.5570026780007424e-05,-7.619171353945298e-06,3,3,25,-0.00014858133408913733,-6.200855821347773e-05,-0.00017229305832103248,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.00041652124120647845,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005023554483365184,0.004316975742043707,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000772832912751514,0.002513251879553308,0.33844333282315386,0.0024215926221586533,9.900981662394127e-06,0.0005378988651060402,426,False,False,0.00028968713789107763,0.0,0.0004248088360237893,0.00035842293906810036,8.121304193970881e-06,8.759776214398718e-06,7.114303399503216e-06,7.432118522313238e-06,1.2806309158493147e-05,1.1829466623520452e-05,1.1411108108467605e-05,1.18143216745654e-05,1.0,1.0,0.5165916424331753,-3.110268800922494e-05,-1.115752945564704e-05,-6.853645387071823e-08,-2.0712472905590353e-05,-3.829500705819408e-06,2.6753528372650245e-06,True,False,False
20,0,e110_nonactive_tail_graft_4b1b91b5,nonactive_tail_graft,e95,e95,e85,nonactive_all_e85,all,0.75,426,248,-2.4667395132071945e-05,-2.4667395132071945e-05,-2.940253215311106e-05,-7.619171353945298e-06,-7.619171353945298e-06,-1.240800947011067e-05,-3.081298726204107e-05,-3.081298726204107e-05,-2.940253215311106e-05,-3.5570026780007424e-05,-3.5570026780007424e-05,-2.940253215311106e-05,-3.5570026780007424e-05,-7.619171353945298e-06,3,3,29,-0.00014858133408913733,-6.200855821347773e-05,-0.00017229305832103248,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.00041652124120647845,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005023554483365184,0.004316975742043707,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000772832912751514,0.002513251879553308,0.33844333282315386,0.0024215926221586533,9.900981662394127e-06,0.0005378988651060402,426,False,False,0.00028968713789107763,0.0,0.0004248088360237893,0.00035842293906810036,8.121304193970881e-06,8.759776214398718e-06,7.114303399503216e-06,7.432118522313238e-06,1.2806309158493147e-05,1.1829466623520452e-05,1.1411108108467605e-05,1.18143216745654e-05,1.0,1.0,0.5165916424331753,-3.110268800922494e-05,-1.115752945564704e-05,-6.853645387071823e-08,-2.0712472905590353e-05,-3.829500705819408e-06,2.6753528372650245e-06,True,False,False
14,0,e110_active_restored_tail_01492072,active_restored_tail,e85,e85,e86,restore_e101_active,active_q2s3,1.0,50,48,-2.4163996370285545e-05,-2.4163996370285545e-05,-2.8477548827288146e-05,-9.191242306139102e-06,-9.191242306139102e-06,-1.2984048185060715e-05,-2.94818922331741e-05,-2.94818922331741e-05,-2.8477548827288146e-05,-3.3818854571099344e-05,-3.3818854571099344e-05,-2.8477548827288146e-05,-3.3818854571099344e-05,-9.191242306139102e-06,3,3,14,-0.00015851544075775047,-6.149250804365902e-05,-0.00017457110666838083,-6.0655941758358534e-05,-0.00046435628805567564,-0.0002625061149070171,-0.0004335038868392574,5.537163807677795e-05,0.6944444444444444,0.9722222222222222,True,0.004918549926788262,0.0045574158380817815,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007954094991471568,0.0026410096378716983,0.3234827276084562,0.00235664194545383,1.0090719760224488e-05,0.0007858956571046638,457,False,False,0.00028968713789107763,0.0,0.0004248088360237893,0.00035842293906810036,1.6773632506594335e-05,2.1795838723095933e-05,1.3687211040775519e-05,1.470333407927433e-05,2.968866984176252e-05,3.0623168266843494e-05,2.3062707852737576e-05,2.517779538173675e-05,1.0,0.997889404812157,0.49077799466199257,-3.954354626713975e-05,-1.4128961403245149e-05,1.1374756871067363e-07,-2.566548473454175e-05,-4.3465461169692604e-06,4.880496777616148e-06,True,False,False
12,0,e110_active_restored_tail_34cdae23,active_restored_tail,e85,e85,e95,restore_e101_active,active_q2s3,1.0,50,48,-2.408333247783112e-05,-2.408333247783112e-05,-2.8477548827288146e-05,-8.35821368272427e-06,-8.35821368272427e-06,-1.2541189508219475e-05,-2.9725258958612777e-05,-2.9725258958612777e-05,-2.8477548827288146e-05,-3.416652479182325e-05,-3.416652479182325e-05,-2.8477548827288146e-05,-3.416652479182325e-05,-8.35821368272427e-06,3,3,12,-0.0001544928544861657,-6.580347735818393e-05,-0.00017132350365015037,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064819,4.949975109809597e-05,0.6944444444444444,0.9722222222222222,True,0.004849852756491647,0.004316975742043629,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000767631770060969,0.002503746827804199,0.3234827276084562,0.002328864216367642,9.438036391905252e-06,0.0007171984868080464,426,False,False,0.00028968713789107763,0.0,0.0004248088360237893,0.00035842293906810036,1.1082942796352317e-05,1.2082030186379432e-05,9.67062652706048e-06,1.011759621220979e-05,1.7471420030459527e-05,1.6315938824879364e-05,1.545413484866206e-05,1.6088159837257148e-05,1.0,1.0,0.5165916424331753,-3.110268800922491e-05,-1.1157529455647065e-05,-6.85364538707754e-08,-2.071247290558955e-05,-3.8295007058191984e-06,2.675352837265094e-06,True,False,False
12,0,e110_nonactive_tail_graft_34cdae23,nonactive_tail_graft,e95,e95,e85,nonactive_s1s2s3_e85,s1s2s3,1.0,426,248,-2.408333247783112e-05,-2.408333247783112e-05,-2.8477548827288146e-05,-8.35821368272427e-06,-8.35821368272427e-06,-1.2541189508219475e-05,-2.9725258958612777e-05,-2.9725258958612777e-05,-2.8477548827288146e-05,-3.416652479182325e-05,-3.416652479182325e-05,-2.8477548827288146e-05,-3.416652479182325e-05,-8.35821368272427e-06,3,3,26,-0.0001544928544861657,-6.580347735818393e-05,-0.00017132350365015037,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064819,4.949975109809597e-05,0.6944444444444444,0.9722222222222222,True,0.004849852756491647,0.004316975742043629,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000767631770060969,0.002503746827804199,0.3234827276084562,0.002328864216367642,9.438036391905252e-06,0.0007171984868080464,426,False,False,0.00028968713789107763,0.0,0.0004248088360237893,0.00035842293906810036,1.1082942796352317e-05,1.2082030186379432e-05,9.67062652706048e-06,1.011759621220979e-05,1.7471420030459527e-05,1.6315938824879364e-05,1.545413484866206e-05,1.6088159837257148e-05,1.0,1.0,0.5165916424331753,-3.110268800922491e-05,-1.1157529455647065e-05,-6.85364538707754e-08,-2.071247290558955e-05,-3.8295007058191984e-06,2.675352837265094e-06,True,False,False
12,0,e110_nonactive_tail_graft_34cdae23,nonactive_tail_graft,e95,e95,e85,nonactive_all_e85,all,1.0,426,248,-2.408333247783112e-05,-2.408333247783112e-05,-2.8477548827288146e-05,-8.35821368272427e-06,-8.35821368272427e-06,-1.2541189508219475e-05,-2.9725258958612777e-05,-2.9725258958612777e-05,-2.8477548827288146e-05,-3.416652479182325e-05,-3.416652479182325e-05,-2.8477548827288146e-05,-3.416652479182325e-05,-8.35821368272427e-06,3,3,30,-0.0001544928544861657,-6.580347735818393e-05,-0.00017132350365015037,-6.0655941758358534e-05,-0.00044162306692771547,-0.000251139504343037,-0.0004165212412064819,4.949975109809597e-05,0.6944444444444444,0.9722222222222222,True,0.004849852756491647,0.004316975742043629,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000767631770060969,0.002503746827804199,0.3234827276084562,0.002328864216367642,9.438036391905252e-06,0.0007171984868080464,426,False,False,0.00028968713789107763,0.0,0.0004248088360237893,0.00035842293906810036,1.1082942796352317e-05,1.2082030186379432e-05,9.67062652706048e-06,1.011759621220979e-05,1.7471420030459527e-05,1.6315938824879364e-05,1.545413484866206e-05,1.6088159837257148e-05,1.0,1.0,0.5165916424331753,-3.110268800922491e-05,-1.1157529455647065e-05,-6.85364538707754e-08,-2.071247290558955e-05,-3.8295007058191984e-06,2.675352837265094e-06,True,False,False
13,0,e110_active_restored_tail_1c9a7148,active_restored_tail,e85,e85,e90,restore_e101_active,active_q2s3,1.0,50,48,-2.4056745740241858e-05,-2.4056745740241858e-05,-2.83772724044562e-05,-8.791279082931425e-06,-8.791279082931425e-06,-1.2823146304352662e-05,-2.9497451702331645e-05,-2.9497451702331645e-05,-2.83772724044562e-05,-3.388150643535148e-05,-3.388150643535148e-05,-2.83772724044562e-05,-3.388150643535148e-05,-8.791279082931425e-06,3,3,13,-0.00015803092565407905,-6.512846489725721e-05,-0.000172559855920823,-6.0655941758358534e-05,-0.00045027753282264604,-0.0002554667372905023,-0.00041990264701767933,5.537163807677795e-05,0.6944444444444444,0.9722222222222222,True,0.004874525274279396,0.004403329554300753,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007853812167912521,0.0025835011293194737,0.3234827276084562,0.002346613663097925,9.807017860190167e-06,0.000783392509331946,455,False,False,0.0,0.0,0.0,0.0,1.478029039333001e-05,1.8410165938509568e-05,1.2332418657858086e-05,1.3140958331671592e-05,2.5580185858615044e-05,2.6716438979466496e-05,2.041331123351726e-05,2.1924575697529123e-05,1.0,0.9838891233994653,0.5758275903278492,-3.645090596566547e-05,-1.3526612450642786e-05,-5.862031321665808e-07,-2.1878044938107234e-05,-2.847178062929349e-06,6.197432028872497e-06,True,False,False
6,0,e110_control_58b23ed1,control,e85,e85,,,,,445,248,-2.387582191021309e-05,-2.387582191021309e-05,-2.8162218594363075e-05,-8.166578904234001e-06,-8.166578904234001e-06,-1.2504293572135339e-05,-2.9555162944894242e-05,-2.9555162944894242e-05,-2.8162218594363075e-05,-3.390572388162205e-05,-3.390572388162205e-05,-2.8162218594363075e-05,-3.390572388162205e-05,-8.166578904234001e-06,3,3,6,-0.0001303607473901458,-3.5200574068916524e-05,-0.0001613007295597213,0.0,-0.00043211959005300116,-0.00021605979502650058,-0.00037777562274270106,9.759021446268342e-05,0.5833333333333334,0.9444444444444444,True,0.004748083752526344,0.003960784228165067,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007392011614654666,0.0024102306289520226,0.30341782887740576,0.00230043360777214,9.25476585901615e-06,0.0008189674907733517,445,False,False,0.03186558516801854,0.16304347826086957,0.03610875106202209,0.035842293906810034,9.659143591790456e-06,6.4603791895400206e-06,8.07830905782306e-06,8.52963188145122e-06,1.8271319049969094e-05,1.7170744942359612e-05,1.5381859587978614e-05,1.6357086636681434e-05,0.9260282381829343,0.580906148867314,0.26307612635939925,-1.9644730773448905e-05,-2.3695137800608194e-06,7.33732117232601e-06,2.5844163459546215e-06,1.77659705015891e-05,2.6369876243300986e-05,False,False,False
3,0,e110_control_079aab57,control,e108_amp050,e108_amp050,,,,,50,48,-2.3874695975645288e-05,-2.3874695975645288e-05,-3.0292260400410775e-05,2.098419208507174e-06,2.098419208507174e-06,-8.309917960858115e-06,-3.350659645073861e-05,-3.350659645073861e-05,-3.0292260400410775e-05,-4.02159106845934e-05,-4.02159106845934e-05,-3.0292260400410775e-05,-4.02159106845934e-05,2.098419208507174e-06,2,3,3,-9.870684292915821e-05,-6.839338834130348e-05,-0.00014028845408103896,-3.052018930105316e-05,-0.00022850527081827443,-0.0001295127300596638,-0.00021223378983880356,1.9407716504602576e-05,0.7222222222222222,0.9722222222222222,True,0.004931567602776804,0.002158487871021946,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005961224759748891,0.0016051870393921125,0.33569169885030703,0.002508958363435085,8.079494980007933e-06,0.0006167108202919335,50,False,False,0.9779837775202781,1.0,0.9740866610025488,0.9756272401433692,-2.9942366768145062e-05,-5.396636693128414e-05,-2.1431555368186283e-05,-2.4378950282970822e-05,-2.4969429703519587e-06,-2.7856183749986295e-05,-2.1290889779940747e-06,-2.1702280284212e-06,0.0,0.0,0.388479464605824,3.16684498745039e-05,1.1723291320926317e-05,6.342983191501435e-07,5.008329663543576e-05,1.9545542775634493e-05,3.2825023060612905e-06,False,False,False
0,0,e110_control_0c916bb4,control,mixmin,mixmin,,,,,550,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,0.0,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.005548278423068733,550,False,False,0.0,0.0,0.0,0.0,1.5310700000048527e-05,1.5310700000048527e-05,1.5310700000048527e-05,1.5310700000048527e-05,1.5310700000048527e-05,1.5310700000048527e-05,1.5310700000048527e-05,1.5310700000048527e-05,0.0,0.0,0.2964984264828905,9.669271798003613e-05,3.685724231930268e-05,3.590263313973861e-06,0.00015193725826283407,6.0323996683430705e-05,1.153487527470382e-05,False,False,False
