task,view,model,split,policy,support_auc,support_logloss,support_brier,corr_benefit,target_delta,full_target_delta,loss_vs_full,overall_delta,subject_delta_mean,subject_win_rate,mean_amp,p10_amp,p50_amp,p90_amp,active_rows_amp_gt_0p05,active_support_rate,soft_beats_full,soft_keeps_signal,energy_score,promote_to_tail_audit
q3_e224,movement,hgb_shallow,stratified5,soft_linear_t0p45,0.6177109671302149,0.6846141597561691,0.24417891540914927,-0.03904205252458017,-0.000603508152761667,-0.004262113094773756,0.003658604942012089,-8.621545039452386e-05,-0.0007031002116697826,0.5,0.18184276744191266,0.0,0.11554673104133514,0.47799978888044914,261,0.578544061302682,False,False,-0.006713701731262511,False
q3_e224,latent_no_targetid,hgb_shallow,stratified5,soft_linear_t0p45,0.5585888116308471,0.7119003595226818,0.25741172621284797,-0.03937545104899488,-0.0005907493544891063,-0.004262113094773756,0.00367136374028465,-8.439276492701518e-05,-0.0006687412446588104,0.6,0.17178408154230138,0.0,0.12147359794734801,0.46631230032504856,263,0.5437262357414449,False,False,-0.006751978126080194,False
q3_e224,latent_with_targetid,hgb_shallow,stratified5,soft_linear_t0p45,0.5585888116308471,0.7119003595226818,0.25741172621284797,-0.03937545104899488,-0.0005907493544891063,-0.004262113094773756,0.00367136374028465,-8.439276492701518e-05,-0.0006687412446588104,0.6,0.17178408154230138,0.0,0.12147359794734801,0.46631230032504856,263,0.5437262357414449,False,False,-0.006751978126080194,False
q3_e224,latent_no_targetid,hgb_shallow,subject5,soft_linear_t0p45,0.5510824905183311,0.7114008164893731,0.2577420090512659,-0.015533646430201813,-0.0005466373176997719,-0.004262113094773756,0.0037154757770739844,-7.80910453856817e-05,-0.0006517489350864713,0.5,0.1421256182286871,0.0,0.06678733620467316,0.40668779609794575,239,0.5523012552301255,False,False,-0.006884314236448197,False
q3_e224,latent_with_targetid,hgb_shallow,subject5,soft_linear_t0p45,0.5510824905183311,0.7114008164893731,0.2577420090512659,-0.015533646430201813,-0.0005466373176997719,-0.004262113094773756,0.0037154757770739844,-7.80910453856817e-05,-0.0006517489350864713,0.5,0.1421256182286871,0.0,0.06678733620467316,0.40668779609794575,239,0.5523012552301255,False,False,-0.006884314236448197,False
q3_e224,movement,lr_l2_c0p10,subject5,soft_linear_t0p45,0.60224399494311,0.6792889214828379,0.24294614496003925,-0.003439603270907071,-0.0005275931560971836,-0.004262113094773756,0.0037345199386765726,-7.537045087102623e-05,-0.0006283580578180792,0.5,0.15606294133434379,0.0,0.09766576121296125,0.39514873519078236,257,0.5836575875486382,False,False,-0.006941446721255962,False
q3_e224,latent_no_targetid,hgb_shallow,stratified5,soft_linear_t0p50,0.5585888116308471,0.7119003595226818,0.25741172621284797,-0.03937545104899488,-0.0004958560979628768,-0.004262113094773756,0.0037662569968108794,-7.083658542326811e-05,-0.0005667860384702239,0.5,0.13022923682031445,0.0,0.033620957742082846,0.41294353035755355,209,0.5741626794258373,False,False,-0.007036657895658882,False
q3_e224,latent_with_targetid,hgb_shallow,stratified5,soft_linear_t0p50,0.5585888116308471,0.7119003595226818,0.25741172621284797,-0.03937545104899488,-0.0004958560979628768,-0.004262113094773756,0.0037662569968108794,-7.083658542326811e-05,-0.0005667860384702239,0.5,0.13022923682031445,0.0,0.033620957742082846,0.41294353035755355,209,0.5741626794258373,False,False,-0.007036657895658882,False
q3_e224,movement,lr_l2_c0p10,stratified5,soft_linear_t0p50,0.6223925410872313,0.670288464115799,0.23876400904766457,0.01567872886829592,-0.00048455194108343314,-0.004262113094773756,0.003777561153690323,-6.922170586906187e-05,-0.0006118012732227007,0.5,0.10437991643147836,0.0,0.0101104257703436,0.32869376145822443,204,0.5686274509803921,False,False,-0.007070570366297213,False
q3_e224,movement,hgb_shallow,stratified5,soft_linear_t0p50,0.6177109671302149,0.6846141597561691,0.24417891540914927,-0.03904205252458017,-0.0004651689942413162,-0.004262113094773756,0.00379694410053244,-6.645271346304517e-05,-0.0005472859854254053,0.6,0.14159550316752545,0.0,0.027101404145468688,0.4257997677684941,215,0.6,False,False,-0.007128719206823564,False
q3_e224,latent_no_targetid,hgb_shallow,subject5,soft_linear_t0p50,0.5510824905183311,0.7114008164893731,0.2577420090512659,-0.015533646430201813,-0.0003429703824664454,-0.004262113094773756,0.003919142712307311,-4.8995768923777915e-05,-0.00042630175437176067,0.5,0.10335482542727234,0.0,0.0,0.34735657570774037,180,0.5388888888888889,False,False,-0.007495315042148176,False
q3_e224,latent_with_targetid,hgb_shallow,subject5,soft_linear_t0p50,0.5510824905183311,0.7114008164893731,0.2577420090512659,-0.015533646430201813,-0.0003429703824664454,-0.004262113094773756,0.003919142712307311,-4.8995768923777915e-05,-0.00042630175437176067,0.5,0.10335482542727234,0.0,0.0,0.34735657570774037,180,0.5388888888888889,False,False,-0.007495315042148176,False
q3_e224,movement,hgb_shallow,subject5,soft_linear_t0p45,0.5973550094816689,0.6934774014808851,0.24870158888418062,-0.053730590515303246,-0.00024324083772764293,-0.004262113094773756,0.004018872257046113,-3.474869110394899e-05,-0.0002914709467952581,0.4,0.19111972836960864,0.0,0.13607228996850668,0.4976587595500976,263,0.5627376425855514,False,False,-0.007794503676364584,False
q3_e224,movement,lr_l2_c0p10,subject5,soft_linear_t0p50,0.60224399494311,0.6792889214828379,0.24294614496003925,-0.003439603270907071,-0.00021843289851730674,-0.004262113094773756,0.0040436801962564495,-3.1204699788186675e-05,-0.00027770683045497124,0.4,0.1142212496757011,0.0,0.007432337334257411,0.33466360870986067,207,0.5555555555555556,False,False,-0.007868927493995592,False
q3_e224,movement,hgb_shallow,subject5,soft_linear_t0p50,0.5973550094816689,0.6934774014808851,0.24870158888418062,-0.053730590515303246,-0.0001820844850886072,-0.004262113094773756,0.004080028609685149,-2.6012069298372458e-05,-0.0002202953330407653,0.4,0.1510335524031506,0.0,0.04967951896535738,0.4474246355051074,225,0.5866666666666667,False,False,-0.00797797273428169,False
s2_e216,oracle,oracle,oracle,oracle_support,1.0,1.000000500029089e-06,1.0000000000446033e-12,0.7111350777199035,-0.026050179352153258,-0.004370424697455966,-0.021679754654697292,-0.003721454193164751,-0.026599270003612785,1.0,0.5511111111111111,0.0,1.0,1.0,248,1.0,True,True,0.02637017935215326,False
s2_e216,full,full,full,full_amp,0.5,6.201629734895774,0.4488879911121111,0.0,-0.004370424697455966,-0.004370424697455966,0.0,-0.0006243463853508523,-0.004793060017721978,0.6,1.0,1.0,1.0,1.0,450,0.5511111111111111,False,True,0.004320424697455966,False
s2_e216,constant,constant,constant,constant_support_rate,0.5,0.6879133518222345,0.24738765432098764,0.0,-0.0029341468669563664,-0.004370424697455966,0.0014362778304995993,-0.00041916383813662376,-0.0031757071560178872,0.7,0.5511111111111111,0.5511111111111111,0.5511111111111111,0.5511111111111111,450,0.5511111111111111,False,False,0.0001415912059571677,False
s2_e216,movement,hgb_shallow,subject5,soft_prob,0.7474948099648675,0.5876824042446306,0.20108551241153622,-0.008037191180145236,-0.0027695993320921986,-0.004370424697455966,0.0016008253653637672,-0.00039565704744174264,-0.0030410778337365218,0.6,0.558368693229076,0.23594686587995015,0.5955686955392336,0.8622209371584205,450,0.5511111111111111,False,False,-0.0004320513986353358,False
s2_e216,latent_no_targetid,hgb_shallow,subject5,soft_prob,0.6738062919195146,0.6434207500703082,0.22583979249349334,-0.018047036974358437,-0.0027301388969739326,-0.004370424697455966,0.001640285800482033,-0.0003900198424248475,-0.0030539073050902476,0.7,0.5613031122004358,0.3225955508950371,0.5820913196103139,0.7632642767547885,450,0.5511111111111111,False,False,-0.00047043270399013356,False
s2_e216,latent_with_targetid,hgb_shallow,subject5,soft_prob,0.6738062919195146,0.6434207500703082,0.22583979249349334,-0.018047036974358437,-0.0027301388969739326,-0.004370424697455966,0.001640285800482033,-0.0003900198424248475,-0.0030539073050902476,0.7,0.5613031122004358,0.3225955508950371,0.5820913196103139,0.7632642767547885,450,0.5511111111111111,False,False,-0.00047043270399013356,False
s2_e216,movement,hgb_shallow,subject5,soft_center_x2p0,0.7474948099648675,0.5876824042446306,0.20108551241153622,-0.008037191180145236,-0.0027269055983719648,-0.004370424697455966,0.001643519099084001,-0.0003895579426245664,-0.003046204983329337,0.6,0.5865067102809073,0.0,0.6911373910784674,1.0,386,0.5958549222797928,False,False,-0.0005601325997960371,False
s2_e216,latent_no_targetid,hgb_shallow,subject5,soft_center_x1p5,0.6738062919195146,0.6434207500703082,0.22583979249349334,-0.018047036974358437,-0.002687946781458672,-0.004370424697455966,0.0016824779159972936,-0.00038399239735123887,-0.0030654552962566806,0.7,0.5917004883712916,0.2338933263425557,0.6231369794154709,0.8948964151321828,445,0.5528089887640449,False,False,-0.000597009050535915,False
s2_e216,latent_with_targetid,hgb_shallow,subject5,soft_center_x1p5,0.6738062919195146,0.6434207500703082,0.22583979249349334,-0.018047036974358437,-0.002687946781458672,-0.004370424697455966,0.0016824779159972936,-0.00038399239735123887,-0.0030654552962566806,0.7,0.5917004883712916,0.2338933263425557,0.6231369794154709,0.8948964151321828,445,0.5528089887640449,False,False,-0.000597009050535915,False
s2_e216,movement,hgb_shallow,subject5,soft_center_x1p5,0.7474948099648675,0.5876824042446306,0.20108551241153622,-0.008037191180145236,-0.002705521395615418,-0.004370424697455966,0.001664903301840548,-0.0003865030565164883,-0.0030077739910997713,0.6,0.5790411819900275,0.10392029881992522,0.6433530433088506,1.0,425,0.5623529411764706,False,False,-0.000624285208065678,False
s2_e216,latent_no_targetid,hgb_shallow,subject5,soft_center_x2p0,0.6738062919195146,0.6434207500703082,0.22583979249349334,-0.018047036974358437,-0.0026676562819148986,-0.004370424697455966,0.0017027684155410672,-0.00038109375455927123,-0.0031002552463384237,0.6,0.6137464491169049,0.14519110179007425,0.6641826392206279,1.0,422,0.5592417061611374,False,False,-0.0007378805491672358,False
s2_e216,latent_with_targetid,hgb_shallow,subject5,soft_center_x2p0,0.6738062919195146,0.6434207500703082,0.22583979249349334,-0.018047036974358437,-0.0026676562819148986,-0.004370424697455966,0.0017027684155410672,-0.00038109375455927123,-0.0031002552463384237,0.6,0.6137464491169049,0.14519110179007425,0.6641826392206279,1.0,422,0.5592417061611374,False,False,-0.0007378805491672358,False
s2_e216,latent_no_targetid,hgb_shallow,stratified5,soft_prob,0.7161450015969338,0.6182599438486859,0.2136887364413118,-0.0391272752177238,-0.0024129081923982554,-0.004370424697455966,0.0019575165050577104,-0.0003447011703426079,-0.00284872216910505,0.7,0.5588888524494916,0.2927026488362205,0.579297548062601,0.7973928441964454,450,0.5511111111111111,False,False,-0.0014221248177171653,False
s2_e216,latent_with_targetid,hgb_shallow,stratified5,soft_prob,0.7161450015969338,0.6182599438486859,0.2136887364413118,-0.0391272752177238,-0.0024129081923982554,-0.004370424697455966,0.0019575165050577104,-0.0003447011703426079,-0.00284872216910505,0.7,0.5588888524494916,0.2927026488362205,0.579297548062601,0.7973928441964454,450,0.5511111111111111,False,False,-0.0014221248177171653,False
s2_e216,latent_no_targetid,hgb_shallow,stratified5,soft_center_x1p5,0.7161450015969338,0.6182599438486859,0.2136887364413118,-0.0391272752177238,-0.002207797339362272,-0.004370424697455966,0.002162627358093694,-0.000315399619908896,-0.0027515349276431844,0.7,0.5874565905064077,0.1890539732543308,0.6189463220939015,0.9460892662946682,445,0.550561797752809,False,False,-0.002037457376825116,False
s2_e216,latent_with_targetid,hgb_shallow,stratified5,soft_center_x1p5,0.7161450015969338,0.6182599438486859,0.2136887364413118,-0.0391272752177238,-0.002207797339362272,-0.004370424697455966,0.002162627358093694,-0.000315399619908896,-0.0027515349276431844,0.7,0.5874565905064077,0.1890539732543308,0.6189463220939015,0.9460892662946682,445,0.550561797752809,False,False,-0.002037457376825116,False
s2_e216,movement,lr_l2_c0p10,subject5,soft_prob,0.6786969019482593,0.6412210097551914,0.22450041648311028,-0.050187223170342875,-0.0022163235805934267,-0.004370424697455966,0.002154101116862539,-0.00031661765437048954,-0.0024586908900427196,0.6,0.5089150361070964,0.32876437235970746,0.47549876717014666,0.7103726997494414,450,0.5511111111111111,False,False,-0.0020918786531316513,False
s2_e216,latent_no_targetid,hgb_shallow,stratified5,soft_center_x2p0,0.7161450015969338,0.6182599438486859,0.2136887364413118,-0.0391272752177238,-0.002091857875380465,-0.004370424697455966,0.0022785668220755007,-0.00029883683934006644,-0.0026929472831271673,0.7,0.6007984188850105,0.08540529767244101,0.658595096125202,1.0,413,0.5714285714285714,False,False,-0.0023852757687705364,False
s2_e216,latent_with_targetid,hgb_shallow,stratified5,soft_center_x2p0,0.7161450015969338,0.6182599438486859,0.2136887364413118,-0.0391272752177238,-0.002091857875380465,-0.004370424697455966,0.0022785668220755007,-0.00029883683934006644,-0.0026929472831271673,0.7,0.6007984188850105,0.08540529767244101,0.658595096125202,1.0,413,0.5714285714285714,False,False,-0.0023852757687705364,False
s2_e216,movement,hgb_shallow,subject5,soft_linear_t0p35,0.7474948099648675,0.5876824042446306,0.20108551241153622,-0.008037191180145236,-0.002009218149781389,-0.004370424697455966,0.002361206547674577,-0.00028703116425448413,-0.002160562276623651,0.7,0.3563185089136572,0.0,0.37779799313728263,0.7880322110129545,330,0.6575757575757576,False,False,-0.0026331949455677653,False
s2_e216,movement,hgb_shallow,subject5,soft_prob_pow2,0.7474948099648675,0.5876824042446306,0.20108551241153622,-0.008037191180145236,-0.0019481119010055226,-0.004370424697455966,0.002422312796450443,-0.0002783017001436461,-0.00210451616046291,0.7,0.3590383185766879,0.05567119880788041,0.3547022888371974,0.7434251829482265,414,0.5700483091787439,False,False,-0.002816513691895364,False
s2_e216,movement,hgb_shallow,stratified5,soft_prob,0.7507385819227084,0.5833862321284372,0.19988953974785775,-0.05911174712066646,-0.0019434233920946342,-0.004370424697455966,0.0024270013053613315,-0.00027763191315637633,-0.0023353471410753,0.6,0.5558209029978338,0.22708228239835235,0.5924801535668229,0.8798443887062525,450,0.5511111111111111,False,False,-0.002910579218628029,False
s2_e216,movement,lr_l2_c0p10,subject5,soft_center_x1p5,0.6786969019482593,0.6412210097551914,0.22450041648311028,-0.050187223170342875,-0.0019423920162106034,-0.004370424697455966,0.0024280326812453623,-0.00027748457374437193,-0.002197478418424009,0.6,0.5133725541606448,0.24314655853956116,0.46324815075522,0.815559049624162,450,0.5511111111111111,False,False,-0.002913673346280121,False
s2_e216,movement,lr_l2_c0p10,stratified5,soft_prob,0.6893564356435644,0.6358513811468555,0.22217089390974107,-0.0740474164086693,-0.0019217627205971866,-0.004370424697455966,0.002448661976858779,-0.0002745375315138838,-0.002167781557214954,0.6,0.5049597900254442,0.31231949302927303,0.46947303271396623,0.7118967219802598,450,0.5511111111111111,False,False,-0.002975561233120372,False
s2_e216,latent_no_targetid,hgb_shallow,subject5,soft_linear_t0p35,0.6738062919195146,0.6434207500703082,0.22583979249349334,-0.018047036974358437,-0.001874990458437975,-0.004370424697455966,0.0024954342390179907,-0.0002678557797768536,-0.0021077859721437943,0.7,0.3397544305422603,0.0,0.35706356863125227,0.635791195007367,373,0.6005361930294906,False,False,-0.0030358780195980065,False
s2_e216,latent_with_targetid,hgb_shallow,subject5,soft_linear_t0p35,0.6738062919195146,0.6434207500703082,0.22583979249349334,-0.018047036974358437,-0.001874990458437975,-0.004370424697455966,0.0024954342390179907,-0.0002678557797768536,-0.0021077859721437943,0.7,0.3397544305422603,0.0,0.35706356863125227,0.635791195007367,373,0.6005361930294906,False,False,-0.0030358780195980065,False
s2_e216,latent_no_targetid,hgb_shallow,subject5,soft_prob_pow2,0.6738062919195146,0.6434207500703082,0.22583979249349334,-0.018047036974358437,-0.0018275121541594386,-0.004370424697455966,0.002542912543296527,-0.0002610731648799198,-0.002030040334405775,0.7,0.34177457216401186,0.10406788946216718,0.3388369186216035,0.582572833479322,441,0.5510204081632653,False,False,-0.003178312932433616,False
s2_e216,latent_with_targetid,hgb_shallow,subject5,soft_prob_pow2,0.6738062919195146,0.6434207500703082,0.22583979249349334,-0.018047036974358437,-0.0018275121541594386,-0.004370424697455966,0.002542912543296527,-0.0002610731648799198,-0.002030040334405775,0.7,0.34177457216401186,0.10406788946216718,0.3388369186216035,0.582572833479322,441,0.5510204081632653,False,False,-0.003178312932433616,False
s2_e216,movement,hgb_shallow,subject5,soft_linear_t0p45,0.7474948099648675,0.5876824042446306,0.20108551241153622,-0.008037191180145236,-0.0016760069685508583,-0.004370424697455966,0.0026944177289051074,-0.0002394295669358369,-0.0017756889224066874,0.8,0.29004881003166194,0.0,0.2646703555258794,0.7494926130153099,296,0.6858108108108109,False,False,-0.0035528284892593566,False
s2_e216,movement,lr_l2_c0p10,subject5,soft_center_x2p0,0.6786969019482593,0.6412210097551914,0.22450041648311028,-0.050187223170342875,-0.001702867035424327,-0.004370424697455966,0.002667557662031639,-0.00024326671934633243,-0.0019687172498010054,0.6,0.5166484244455863,0.15752874471941491,0.4509975343402933,0.9207453994988828,436,0.5619266055045872,False,False,-0.0036322482886389507,False
s2_e216,latent_no_targetid,lr_l2_c0p10,stratified5,soft_prob,0.5872923985946981,0.8538123228339292,0.28459970643418475,-0.056246898729941645,-0.001552811461872805,-0.004370424697455966,0.0028176132355831607,-0.00022183020883897214,-0.0020097032020857776,0.5,0.5078851905634302,0.11346911176543746,0.516582413755776,0.8963997553562717,437,0.551487414187643,False,False,-0.004082415009293516,False
s2_e216,latent_with_targetid,lr_l2_c0p10,stratified5,soft_prob,0.5872923985946981,0.853812322833928,0.28459970643418436,-0.05624689872993998,-0.001552811461872805,-0.004370424697455966,0.0028176132355831607,-0.00022183020883897214,-0.0020097032020858162,0.5,0.5078851905634304,0.11346911176543752,0.5165824137557742,0.8963997553562708,437,0.551487414187643,False,False,-0.004082415009293516,False
s2_e216,latent_no_targetid,hgb_shallow,subject5,soft_linear_t0p45,0.6738062919195146,0.6434207500703082,0.22583979249349334,-0.018047036974358437,-0.0014752869701498694,-0.004370424697455966,0.0028951377273060963,-0.00021075528144998135,-0.0016257620771692404,0.7,0.25516282417121566,0.0,0.24016603565511624,0.5695714122814336,322,0.6335403726708074,False,False,-0.004234988484462323,False
s2_e216,latent_with_targetid,hgb_shallow,subject5,soft_linear_t0p45,0.6738062919195146,0.6434207500703082,0.22583979249349334,-0.018047036974358437,-0.0014752869701498694,-0.004370424697455966,0.0028951377273060963,-0.00021075528144998135,-0.0016257620771692404,0.7,0.25516282417121566,0.0,0.24016603565511624,0.5695714122814336,322,0.6335403726708074,False,False,-0.004234988484462323,False
s2_e216,movement,lr_l2_c0p10,stratified5,soft_center_x1p5,0.6893564356435644,0.6358513811468555,0.22217089390974107,-0.0740474164086693,-0.0014959018283303704,-0.004370424697455966,0.0028745228691255953,-0.00021370026119005292,-0.0017565054407348512,0.5,0.5074396850381663,0.21847923954390952,0.45420954907094935,0.8178450829703897,450,0.5511111111111111,False,False,-0.00425314390992082,False
s2_e216,movement,hgb_shallow,subject5,soft_linear_t0p50,0.7474948099648675,0.5876824042446306,0.20108551241153622,-0.008037191180145236,-0.0014523633286260829,-0.004370424697455966,0.002918061368829883,-0.00020748047551801183,-0.0015439028395876964,0.7,0.25349271354792546,0.0,0.1911373910784674,0.7244418743168409,269,0.7100371747211895,False,False,-0.004303759409033683,False
s2_e216,latent_no_targetid,hgb_shallow,stratified5,soft_prob_pow2,0.7161450015969338,0.6182599438486859,0.2136887364413118,-0.0391272752177238,-0.0014364611660883098,-0.004370424697455966,0.002933963531367656,-0.0002052087380126157,-0.0017847141402464073,0.7,0.34750827430979403,0.08567501006457595,0.3355858777332765,0.6358355257254199,439,0.5535307517084282,False,False,-0.004351465896647002,False
s2_e216,latent_with_targetid,hgb_shallow,stratified5,soft_prob_pow2,0.7161450015969338,0.6182599438486859,0.2136887364413118,-0.0391272752177238,-0.0014364611660883098,-0.004370424697455966,0.002933963531367656,-0.0002052087380126157,-0.0017847141402464073,0.7,0.34750827430979403,0.08567501006457595,0.3355858777332765,0.6358355257254199,439,0.5535307517084282,False,False,-0.004351465896647002,False
s2_e216,movement,hgb_shallow,stratified5,soft_center_x1p5,0.7507385819227084,0.5833862321284372,0.19988953974785775,-0.05911174712066646,-0.001447151111177214,-0.004370424697455966,0.0029232735862787518,-0.00020673587302531628,-0.00193052513391494,0.6,0.571179975648021,0.09062342359752856,0.6387202303502344,1.0,426,0.5633802816901409,False,False,-0.00439939606138029,False
s2_e216,latent_no_targetid,hgb_shallow,stratified5,soft_linear_t0p35,0.7161450015969338,0.6182599438486859,0.2136887364413118,-0.0391272752177238,-0.0013025875316264868,-0.004370424697455966,0.003067837165829479,-0.0001860839330894981,-0.0017034532891758824,0.7,0.34111077702363873,0.0,0.3527654585578477,0.6882966833791468,345,0.6260869565217392,False,False,-0.004753086800032471,False
s2_e216,latent_with_targetid,hgb_shallow,stratified5,soft_linear_t0p35,0.7161450015969338,0.6182599438486859,0.2136887364413118,-0.0391272752177238,-0.0013025875316264868,-0.004370424697455966,0.003067837165829479,-0.0001860839330894981,-0.0017034532891758824,0.7,0.34111077702363873,0.0,0.3527654585578477,0.6882966833791468,345,0.6260869565217392,False,False,-0.004753086800032471,False
s2_e216,movement,hgb_shallow,stratified5,soft_center_x2p0,0.7507385819227084,0.5833862321284372,0.19988953974785775,-0.05911174712066646,-0.0012605047055299634,-0.004370424697455966,0.0031099199919260023,-0.00018007210078999477,-0.001813742121486822,0.6,0.573895434580656,0.0,0.6849603071336459,1.0,369,0.6233062330623306,False,False,-0.004959335278322041,False
s2_e216,latent_no_targetid,hgb_shallow,subject5,soft_linear_t0p50,0.6738062919195146,0.6434207500703082,0.22583979249349334,-0.018047036974358437,-0.0012005230827339952,-0.004370424697455966,0.0031699016147219705,-0.0001715032975334279,-0.0013034027449594144,0.6,0.20951698771688668,0.0,0.16418263922062792,0.5265285535095771,273,0.6593406593406593,False,False,-0.005139280146709946,False
s2_e216,latent_with_targetid,hgb_shallow,subject5,soft_linear_t0p50,0.6738062919195146,0.6434207500703082,0.22583979249349334,-0.018047036974358437,-0.0012005230827339952,-0.004370424697455966,0.0031699016147219705,-0.0001715032975334279,-0.0013034027449594144,0.6,0.20951698771688668,0.0,0.16418263922062792,0.5265285535095771,273,0.6593406593406593,False,False,-0.005139280146709946,False
s2_e216,movement,lr_l2_c0p10,subject5,soft_prob_pow2,0.6786969019482593,0.6412210097551914,0.22450041648311028,-0.050187223170342875,-0.0011417531101122202,-0.004370424697455966,0.0032286715873437455,-0.0001631075871588886,-0.0012704708812160293,0.7,0.2816638764733289,0.10808605749099569,0.22609947713171769,0.5046293846449834,446,0.5538116591928252,False,False,-0.0052355900645752705,False
s2_e216,latent_no_targetid,lr_l2_c0p10,stratified5,soft_prob_pow2,0.5872923985946981,0.8538123228339292,0.28459970643418475,-0.056246898729941645,-0.001156969257268603,-0.004370424697455966,0.0032134554401873627,-0.0001652813224669433,-0.001529183612632551,0.5,0.334814045755945,0.012875329927972447,0.26685812810538634,0.8035326847782649,364,0.5714285714285714,False,False,-0.0052699416231061225,False
s2_e216,latent_with_targetid,lr_l2_c0p10,stratified5,soft_prob_pow2,0.5872923985946981,0.853812322833928,0.28459970643418436,-0.05624689872993998,-0.001156969257268603,-0.004370424697455966,0.0032134554401873627,-0.0001652813224669433,-0.0015291836126326008,0.5,0.334814045755945,0.012875329927972459,0.26685812810538445,0.8035326847782632,364,0.5714285714285714,False,False,-0.0052699416231061225,False
s2_e216,latent_no_targetid,lr_l2_c0p10,subject5,soft_prob,0.5482473650590866,0.9398824406591464,0.30761368901640823,-0.07670467891928327,-0.0011431078967928388,-0.004370424697455966,0.003227316800663127,-0.00016330112811326267,-0.0012801987543879846,0.5,0.5176623473738818,0.11010719806434115,0.5287995614536654,0.9016793247057021,428,0.5514018691588785,False,False,-0.005311525704533415,False
s2_e216,latent_with_targetid,lr_l2_c0p10,subject5,soft_prob,0.5482473650590866,0.9398824406591401,0.30761368901640723,-0.0767046789192819,-0.0011431078967928388,-0.004370424697455966,0.003227316800663127,-0.00016330112811326267,-0.0012801987543880177,0.5,0.5176623473738808,0.11010719806434129,0.5287995614536514,0.9016793247057036,428,0.5514018691588785,False,False,-0.005311525704533415,False
s2_e216,latent_no_targetid,lr_l2_c0p10,stratified5,soft_linear_t0p50,0.5872923985946981,0.8538123228339292,0.28459970643418475,-0.056246898729941645,-0.0010947200120963174,-0.004370424697455966,0.0032757046853596483,-0.00015638857315661677,-0.0014358753824690429,0.5,0.2493583015101928,0.0,0.03316482751155203,0.7927995107125433,220,0.6227272727272727,False,False,-0.005456689358622979,False
s2_e216,latent_with_targetid,lr_l2_c0p10,stratified5,soft_linear_t0p50,0.5872923985946981,0.853812322833928,0.28459970643418436,-0.05624689872993998,-0.0010947200120963174,-0.004370424697455966,0.0032757046853596483,-0.00015638857315661677,-0.0014358753824690374,0.5,0.24935830151019267,0.0,0.03316482751154848,0.7927995107125416,220,0.6227272727272727,False,False,-0.005456689358622979,False
s2_e216,latent_with_targetid,lr_l2_c0p10,stratified5,soft_center_x1p5,0.5872923985946981,0.853812322833928,0.28459970643418436,-0.05624689872993998,-0.0010851257809109116,-0.004370424697455966,0.003285298916545054,-0.0001550179687015588,-0.0016231898648767674,0.4,0.5100820988843312,0.0,0.5248736206336614,1.0,375,0.5626666666666666,False,False,-0.005485472052179197,False
s2_e216,latent_no_targetid,lr_l2_c0p10,stratified5,soft_center_x1p5,0.5872923985946981,0.8538123228339292,0.28459970643418475,-0.056246898729941645,-0.0010851257809108006,-0.004370424697455966,0.003285298916545165,-0.00015501796870154294,-0.0016231898648766895,0.4,0.510082098884331,0.0,0.524873620633664,1.0,375,0.5626666666666666,False,False,-0.00548547205217953,False
s2_e216,latent_no_targetid,lr_l2_c0p10,stratified5,soft_linear_t0p45,0.5872923985946981,0.8538123228339292,0.28459970643418475,-0.056246898729941645,-0.00106858257539022,-0.004370424697455966,0.0033018421220657457,-0.00015265465362717428,-0.0014504903861397578,0.4,0.2747256953209299,0.0,0.12105893410141091,0.8116359188295847,235,0.6170212765957447,False,False,-0.005535101668741271,False
s2_e216,latent_with_targetid,lr_l2_c0p10,stratified5,soft_linear_t0p45,0.5872923985946981,0.853812322833928,0.28459970643418436,-0.05624689872993998,-0.00106858257539022,-0.004370424697455966,0.0033018421220657457,-0.00015265465362717428,-0.0014504903861397521,0.4,0.2747256953209299,0.0,0.12105893410140767,0.8116359188295832,235,0.6170212765957447,False,False,-0.005535101668741271,False
s2_e216,movement,hgb_shallow,stratified5,soft_prob_pow2,0.7507385819227084,0.5833862321284372,0.19988953974785775,-0.05911174712066646,-0.0010676955751587336,-0.004370424697455966,0.003302729122297232,-0.00015252793930839052,-0.0013491098840527072,0.6,0.36272454467394927,0.051566362979245044,0.35103293258478985,0.7741261483378791,410,0.573170731707317,False,False,-0.005537762669435731,False
s2_e216,movement,lr_l2_c0p10,stratified5,soft_center_x2p0,0.6893564356435644,0.6358513811468555,0.22217089390974107,-0.0740474164086693,-0.0010584333309348049,-0.004370424697455966,0.003311991366521161,-0.000151204761562115,-0.001333648317947106,0.4,0.5093039427715557,0.12463898605854602,0.4389460654279324,0.9237934439605195,433,0.5658198614318707,False,False,-0.005565549402107517,False
s2_e216,latent_no_targetid,lr_l2_c0p10,subject5,soft_linear_t0p50,0.5482473650590866,0.9398824406591464,0.30761368901640823,-0.07670467891928327,-0.0010473044201089188,-0.004370424697455966,0.003323120277347047,-0.00014961491715841696,-0.0011854709660974127,0.6,0.2636491925509786,0.0,0.057599122907330824,0.8033586494114043,226,0.584070796460177,False,False,-0.005598936134585175,False
