candidate,world,prior,analogue_pair,analogue_family,analogue_actual_delta,analogue_slippage,candidate_q_base,candidate_q_tie,candidate_surplus_to_tie,q_after_slippage,delta_vs_e95,public_lb_if_e95_anchor,outcome,beats_e95,beats_e101,beats_mixmin,branch_or_hard_fail
e174,full_q2_reopen_contrast,focus_mean,e72_vs_mixmin,q2s3_gate_fail,0.0001011367,-0.1314772856538136,0.4063202216911397,0.31207534956749133,0.09424487212364835,0.27484293603732607,3.086381585532742e-05,0.5763221936158553,branch_loss,False,False,False,True
e174,full_q2_reopen_contrast,focus_mean,e72_vs_e95,q2s3_gate_fail,0.0001164474,-0.08301589131901704,0.4063202216911397,0.31207534956749133,0.09424487212364835,0.32330433037212264,-9.308265646447032e-06,0.5762820215343535,micro_win,True,True,True,False
e144,conservative_unrepaired_branch,visible_mean,mixmin_vs_a2c8,broad_public_success,-0.0011326804999999,0.025457821869982578,0.4691914185789376,0.4576460827022093,0.011545335876728291,0.49464924044892017,-6.960822588695517e-05,0.576221721574113,clean_or_better,True,True,True,False
e144,conservative_unrepaired_branch,visible_mean,e95_vs_mixmin,frontier_hardtail_success,-1.5310700000048527e-05,-0.03193386549118277,0.4691914185789376,0.4576460827022093,0.011545335876728291,0.4372575530877548,3.8353736851876475e-05,0.5763296835368519,branch_loss,False,False,False,True
e144,conservative_unrepaired_branch,visible_mean,e101_vs_mixmin,mixmin_relative_success,-6.2745000000141715e-06,-0.03273055785829365,0.4691914185789376,0.4576460827022093,0.011545335876728291,0.43646086072064394,3.9852429007607377e-05,0.5763311822290076,branch_loss,False,False,False,True
e144,conservative_unrepaired_branch,visible_mean,e101_vs_e95,frontier_near_loss,9.036200000034356e-06,0.01839556996827063,0.4691914185789376,0.4576460827022093,0.011545335876728291,0.4875869885472082,-5.6323121166706276e-05,0.5762350066788333,clean_or_better,True,True,True,False
e144,conservative_unrepaired_branch,visible_mean,e72_vs_mixmin,q2s3_gate_fail,0.0001011367,-0.12070678482483405,0.4691914185789376,0.4576460827022093,0.011545335876728291,0.34848463375410355,0.00020534827996409298,0.5764966780799641,hard_fail,False,False,False,True
e144,conservative_unrepaired_branch,visible_mean,e72_vs_e95,q2s3_gate_fail,0.0001164474,-0.07134805714216824,0.4691914185789376,0.4576460827022093,0.011545335876728291,0.39784336143676935,0.00011249746194618717,0.5764038272619462,hard_fail,False,False,False,True
e144,conservative_unrepaired_branch,focus_mean,mixmin_vs_a2c8,broad_public_success,-0.0011326804999999,0.02300498765866721,0.4738468482207182,0.4576460827022093,0.01620076551850891,0.4968518358793854,-7.375162254815045e-05,0.5762175781774518,clean_or_better,True,True,True,False
e144,conservative_unrepaired_branch,focus_mean,e95_vs_mixmin,frontier_hardtail_success,-1.5310700000048527e-05,-0.026350646077354656,0.4738468482207182,0.4576460827022093,0.01620076551850891,0.44749620214336355,1.909337531412578e-05,0.5763104231753141,branch_loss,False,False,False,True
e144,conservative_unrepaired_branch,focus_mean,e101_vs_mixmin,mixmin_relative_success,-6.2745000000141715e-06,-0.024845850113674517,0.4738468482207182,0.4576460827022093,0.01620076551850891,0.4490009981070437,1.6262639135591526e-05,0.5763075924391355,branch_loss,False,False,False,True
e144,conservative_unrepaired_branch,focus_mean,e101_vs_e95,frontier_near_loss,9.036200000034356e-06,0.05192183678909956,0.4738468482207182,0.4576460827022093,0.01620076551850891,0.5257686850098178,-0.00012814834674094067,0.5761631814532591,clean_or_better,True,True,True,False
e144,conservative_unrepaired_branch,focus_mean,e72_vs_mixmin,q2s3_gate_fail,0.0001011367,-0.1314772856538136,0.4738468482207182,0.4576460827022093,0.01620076551850891,0.3423695625669046,0.0002168516024488123,0.5765081814024487,hard_fail,False,False,False,True
e144,conservative_unrepaired_branch,focus_mean,e72_vs_e95,q2s3_gate_fail,0.0001164474,-0.08301589131901704,0.4738468482207182,0.4576460827022093,0.01620076551850891,0.39083095690170117,0.0001256887966487268,0.5764170185966487,hard_fail,False,False,False,True
e155,low_body_repaired_branch_control,visible_mean,mixmin_vs_a2c8,broad_public_success,-0.0011326804999999,0.025457821869982578,0.468950932794709,0.45772421418270876,0.011226718612000253,0.4944087546646916,-7.026075875471687e-05,0.5762210690412453,clean_or_better,True,True,True,False
e155,low_body_repaired_branch_control,visible_mean,e95_vs_mixmin,frontier_hardtail_success,-1.5310700000048527e-05,-0.03193386549118277,0.468950932794709,0.45772421418270876,0.011226718612000253,0.43701706730352624,3.965975400703969e-05,0.576330989554007,branch_loss,False,False,False,True
e155,low_body_repaired_branch_control,visible_mean,e101_vs_mixmin,mixmin_relative_success,-6.2745000000141715e-06,-0.03273055785829365,0.468950932794709,0.45772421418270876,0.011226718612000253,0.43622037493641536,4.118563410453733e-05,0.5763325154341045,branch_loss,False,False,False,True
e155,low_body_repaired_branch_control,visible_mean,e101_vs_e95,frontier_near_loss,9.036200000034356e-06,0.01839556996827063,0.468950932794709,0.45772421418270876,0.011226718612000253,0.48734650276297964,-5.6734647466095836e-05,0.5762345951525338,clean_or_better,True,True,True,False
e155,low_body_repaired_branch_control,visible_mean,e72_vs_mixmin,q2s3_gate_fail,0.0001011367,-0.12070678482483405,0.468950932794709,0.45772421418270876,0.011226718612000253,0.34824414796987496,0.0002096837637753224,0.5765010135637753,hard_fail,False,False,False,True
e155,low_body_repaired_branch_control,visible_mean,e72_vs_e95,q2s3_gate_fail,0.0001164474,-0.07134805714216824,0.468950932794709,0.45772421418270876,0.011226718612000253,0.39760287565254077,0.00011514852869844302,0.5764064783286984,hard_fail,False,False,False,True
e155,low_body_repaired_branch_control,focus_mean,mixmin_vs_a2c8,broad_public_success,-0.0011326804999999,0.02300498765866721,0.4735665077985592,0.45772421418270876,0.015842293615850433,0.4965714954572264,-7.440298888972173e-05,0.5762169268111103,clean_or_better,True,True,True,False
e155,low_body_repaired_branch_control,focus_mean,e95_vs_mixmin,frontier_hardtail_success,-1.5310700000048527e-05,-0.026350646077354656,0.4735665077985592,0.45772421418270876,0.015842293615850433,0.44721586172120453,2.012632044743484e-05,0.5763114561204474,branch_loss,False,False,False,True
e155,low_body_repaired_branch_control,focus_mean,e101_vs_mixmin,mixmin_relative_success,-6.2745000000141715e-06,-0.024845850113674517,0.4735665077985592,0.45772421418270876,0.015842293615850433,0.44872065768488467,1.7244231567757292e-05,0.5763085740315678,branch_loss,False,False,False,True
e155,low_body_repaired_branch_control,focus_mean,e101_vs_e95,frontier_near_loss,9.036200000034356e-06,0.05192183678909956,0.4735665077985592,0.45772421418270876,0.015842293615850433,0.5254883445876588,-0.00012978653013096225,0.576161543269869,clean_or_better,True,True,True,False
e155,low_body_repaired_branch_control,focus_mean,e72_vs_mixmin,q2s3_gate_fail,0.0001011367,-0.1314772856538136,0.4735665077985592,0.45772421418270876,0.015842293615850433,0.3420892221447456,0.00022147210166563848,0.5765128019016657,hard_fail,False,False,False,True
e155,low_body_repaired_branch_control,focus_mean,e72_vs_e95,q2s3_gate_fail,0.0001164474,-0.08301589131901704,0.4735665077985592,0.45772421418270876,0.015842293615850433,0.39055061647954215,0.0001286555012247352,0.5764199853012247,hard_fail,False,False,False,True
e154,repaired_branch_counterworld,visible_mean,mixmin_vs_a2c8,broad_public_success,-0.0011326804999999,0.025457821869982578,0.4682782857058521,0.4579940910304584,0.01028419467539371,0.4937361075758347,-7.211477058924364e-05,0.5762192150294108,clean_or_better,True,True,True,False
e154,repaired_branch_counterworld,visible_mean,e95_vs_mixmin,frontier_hardtail_success,-1.5310700000048527e-05,-0.03193386549118277,0.4682782857058521,0.4579940910304584,0.01028419467539371,0.43634442021466935,4.368139224129029e-05,0.5763350111922413,branch_loss,False,False,False,True
e154,repaired_branch_counterworld,visible_mean,e101_vs_mixmin,mixmin_relative_success,-6.2745000000141715e-06,-0.03273055785829365,0.4682782857058521,0.4579940910304584,0.01028419467539371,0.43554772784755846,4.5288836164088155e-05,0.576336618636164,branch_loss,False,False,False,True
e154,repaired_branch_counterworld,visible_mean,e101_vs_e95,frontier_near_loss,9.036200000034356e-06,0.01839556996827063,0.4682782857058521,0.4579940910304584,0.01028419467539371,0.48667385567412275,-5.786563959550583e-05,0.5762334641604044,clean_or_better,True,True,True,False
e154,repaired_branch_counterworld,visible_mean,e72_vs_mixmin,q2s3_gate_fail,0.0001011367,-0.12070678482483405,0.4682782857058521,0.4579940910304584,0.01028419467539371,0.34757150088101807,0.00022279380197777606,0.5765141236019777,hard_fail,False,False,False,True
e154,repaired_branch_counterworld,visible_mean,e72_vs_e95,q2s3_gate_fail,0.0001164474,-0.07134805714216824,0.4682782857058521,0.4579940910304584,0.01028419467539371,0.3969302285636839,0.00012320531572397348,0.5764145351157239,hard_fail,False,False,False,True
e154,repaired_branch_counterworld,focus_mean,mixmin_vs_a2c8,broad_public_success,-0.0011326804999999,0.02300498765866721,0.47278238590354305,0.4579940910304584,0.01478829487308464,0.49578737356221025,-7.625350114567962e-05,0.5762150762988543,clean_or_better,True,True,True,False
e154,repaired_branch_counterworld,focus_mean,e95_vs_mixmin,frontier_hardtail_success,-1.5310700000048527e-05,-0.026350646077354656,0.47278238590354305,0.4579940910304584,0.01478829487308464,0.4464317398261884,2.3328742616120267e-05,0.5763146585426161,branch_loss,False,False,False,True
e154,repaired_branch_counterworld,focus_mean,e101_vs_mixmin,mixmin_relative_success,-6.2745000000141715e-06,-0.024845850113674517,0.47278238590354305,0.4579940910304584,0.01478829487308464,0.44793653578986853,2.029259563301306e-05,0.5763116223956329,branch_loss,False,False,False,True
e154,repaired_branch_counterworld,focus_mean,e101_vs_e95,frontier_near_loss,9.036200000034356e-06,0.05192183678909956,0.47278238590354305,0.4579940910304584,0.01478829487308464,0.5247042226926426,-0.0001345974935322722,0.5761567323064677,clean_or_better,True,True,True,False
e154,repaired_branch_counterworld,focus_mean,e72_vs_mixmin,q2s3_gate_fail,0.0001011367,-0.1314772856538136,0.47278238590354305,0.4579940910304584,0.01478829487308464,0.34130510024972943,0.00023543718608488038,0.5765267669860848,hard_fail,False,False,False,True
e154,repaired_branch_counterworld,focus_mean,e72_vs_e95,q2s3_gate_fail,0.0001164474,-0.08301589131901704,0.47278238590354305,0.4579940910304584,0.01478829487308464,0.389766494584526,0.00013765920172152137,0.5764289890017215,hard_fail,False,False,False,True
