basename,source_path,parent_basename,parent_source_path,parent_highrep_actual_mean,parent_highrep_actual_p90,parent_highrep_null_strict_rate,parent_highrep_p90_dominance,parent_highrep_mean_dominance,parent_highrep_worst_mode_p90_dominance,support_target_count,support_targets,support_feature_count,semantic_q,semantic_policy,semantic_scale,semantic_type,semantic_active_cells,semantic_kept_cells,semantic_kept_frac,semantic_l1_retained_frac,semantic_alignment_mean_active,semantic_alignment_mean_kept,semantic_alignment_p10_kept,nonzero_rows,nonzero_cells,mean_abs_delta,max_abs_delta,l1_delta,q_abs_share,s_abs_share,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_60__s1_25_e7588b8a.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_60__s1_25_e7588b8a.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.6,damp25,1.25,semantic_censor,643,643,1.0,0.7493762308109725,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.022201712220437396,0.35,38.85299638576544,0.26311779239008637,0.7368822076099137,10.222914636762606,0.0,0.0,10.458132047433883,0.0,18.171949701568952,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_60__s0_75_1799b656.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_60__s0_75_1799b656.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.6,damp50,0.75,semantic_censor,643,643,1.0,0.5657378851542828,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.01676107301241925,0.26250000000000023,29.331877771733687,0.2598017864497778,0.7401982135502222,7.6204742450229395,0.0,0.0,7.72838239012845,0.0,13.983021136582298,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_60__s1_00_740d0f6b.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_60__s1_00_740d0f6b.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.6,damp50,1.0,semantic_censor,643,643,1.0,0.7543171802057105,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.022348097349892335,0.35,39.10917036231159,0.25980178644977786,0.7401982135502222,10.160632326697256,0.0,0.0,10.304509853504605,0.0,18.64402818210973,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_60__s1_25_13bfc731.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_60__s1_25_13bfc731.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.6,damp50,1.25,semantic_censor,643,643,1.0,0.9029279931824034,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.026750978528793837,0.35,46.8142124253892,0.2637410145529222,0.7362589854470778,12.346827880568163,0.0,0.0,12.443786439723079,0.0,22.02359810509796,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_60__s0_75_9b86ad9d.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_60__s0_75_9b86ad9d.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.6,boost125_damp25,0.75,semantic_censor,643,643,1.0,0.5689757703085656,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.016857001588003264,0.3281250000000003,29.499752779005718,0.2581062608861057,0.7418937391138943,7.614070886853671,0.0,0.0,7.873389034600283,0.0,14.012292857551763,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_60__s1_00_c88cd329.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_60__s1_00_c88cd329.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.6,boost125_damp25,1.0,semantic_censor,643,643,1.0,0.7186658783366863,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.02129185895876611,0.35,37.26075317784069,0.2629611897869132,0.7370388102130868,9.798131988001495,0.0,0.0,10.061001168976043,0.0,17.401620020863152,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_60__s1_25_821eba26.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_60__s1_25_821eba26.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.6,boost125_damp25,1.25,semantic_censor,643,643,1.0,0.8321362336571401,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.024653636488925,0.35,43.14386385561875,0.26345927611688874,0.7365407238831112,11.366651140286915,0.0,0.0,11.842293452916216,0.0,19.93491926241561,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_60__s0_75_0ebe2cd9.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_60__s0_75_0ebe2cd9.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.6,keep_l1,0.75,semantic_censor,643,258,0.401244167962675,0.5548013061983993,0.15817728411014778,1.1241735204599852,0.507190343686936,175,258,0.016437055824962094,0.35,28.76484769368366,0.2601441077661021,0.7398558922338979,7.483005638301155,0.0,0.0,7.831958570546168,0.0,13.449883484836336,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_60__s1_00_c4f9642e.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_60__s1_00_c4f9642e.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.6,keep_l1,1.0,semantic_censor,643,258,0.401244167962675,0.6634863376852306,0.15817728411014778,1.1241735204599852,0.507190343686936,175,258,0.01965705893225103,0.35,34.39985313143929,0.2628217145601466,0.7371782854398534,9.041028380622102,0.0,0.0,9.596884726286065,0.0,15.761940024531128,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_60__s1_25_ad737083.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_60__s1_25_ad737083.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.6,keep_l1,1.25,semantic_censor,643,258,0.401244167962675,0.7474691048635047,0.15817728411014778,1.1241735204599852,0.507190343686936,175,258,0.02214520994599511,0.35,38.75411740549143,0.26257244185207645,0.7374275581479237,10.175763238981942,0.0,0.0,11.06096469594924,0.0,17.51738947056025,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_60__s0_75_9290e9b3.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_60__s0_75_9290e9b3.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.6,anti_keep,0.75,anti_control,643,258,0.401244167962675,0.25796791332711644,0.15817728411014778,-0.8003339687865618,-1.5225942210033092,176,258,0.007642795618960693,0.26250000000000007,13.374892333181213,0.21572988125638923,0.7842701187436107,2.885363934854174,0.0,0.0,3.2945811190839183,0.0,7.194947279243121,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_60__s1_00_3448941c.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_60__s1_00_3448941c.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.6,anti_keep,1.0,anti_control,643,258,0.401244167962675,0.3439572177694887,0.15817728411014778,-0.8003339687865618,-1.5225942210033092,176,258,0.010190394158614257,0.35,17.83318977757495,0.21572988125638923,0.7842701187436107,3.8471519131388985,0.0,0.0,4.392774825445226,0.0,9.593263038990825,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_60__s1_25_f9f411a2.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_60__s1_25_f9f411a2.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.6,anti_keep,1.25,anti_control,643,258,0.401244167962675,0.41534829935289047,0.15817728411014778,-0.8003339687865618,-1.5225942210033092,176,258,0.012305492267217421,0.35,21.534611467630477,0.22216920051175854,0.7778307994882414,4.78432741309481,0.0,0.0,5.315968531806532,0.0,11.434315522729134,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_60__s0_75_67738a7e.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_60__s0_75_67738a7e.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.6,anti_damp25,0.75,anti_control,643,643,1.0,0.3809759349953374,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.011287144859832265,0.26250000000000007,19.75250350470647,0.23826425265114634,0.7617357473488536,4.7063154855380365,0.0,0.0,4.99872775453181,0.0,10.047460264636625,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_60__s1_00_ad97902a.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_60__s1_00_ad97902a.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.6,anti_damp25,1.0,anti_control,643,643,1.0,0.5079679133271164,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.015049526479776353,0.35,26.336671339608614,0.2382642526511463,0.7617357473488536,6.275087314050711,0.0,0.0,6.664970339375744,0.0,13.396613686182159,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_60__s1_25_922b7bce.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_60__s1_25_922b7bce.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.6,anti_damp25,1.25,anti_control,643,643,1.0,0.6203616687999252,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.018379407668670036,0.35,32.163963420172564,0.24310581883483043,0.7568941811651696,7.819246664234584,0.0,0.0,8.156212924219682,0.0,16.188503831718297,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s0_75_45e0b1a3.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s0_75_45e0b1a3.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,keep,0.75,semantic_censor,643,194,0.30171073094867806,0.30618405515343416,0.15817728411014778,1.3146589454189876,0.7776764824069945,146,194,0.0090712915615785,0.26250000000000023,15.874760232762373,0.27485151714540135,0.7251484828545985,4.3632019342942225,0.0,0.0,4.426272986384063,0.0,7.085285312084086,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s1_00_176570c8.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s1_00_176570c8.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,keep,1.0,semantic_censor,643,194,0.30171073094867806,0.4082454068712455,0.15817728411014778,1.3146589454189876,0.7776764824069945,146,194,0.012095055415437999,0.35,21.166346977016495,0.2748515171454014,0.7251484828545987,5.817602579058964,0.0,0.0,5.901697315178751,0.0,9.44704708277878,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s1_25_6ecab827.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_70__s1_25_6ecab827.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,keep,1.25,semantic_censor,643,194,0.30171073094867806,0.4771092364388497,0.15817728411014778,1.3146589454189876,0.7776764824069945,146,194,0.014135278822047296,0.35,24.736737938582763,0.27966665261994766,0.7203333473800524,6.918040696020306,0.0,0.0,6.940270766815769,0.0,10.878426475746688,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s0_75_4bfe905d.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s0_75_4bfe905d.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,damp25,0.75,semantic_censor,643,643,1.0,0.4171380413650756,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.01235851681679562,0.26250000000000023,21.627404429392342,0.26885768951616396,0.731142310483836,5.814693985118075,0.0,0.0,5.847496655006917,0.0,9.96521378926735,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s1_00_bab0b26f.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s1_00_bab0b26f.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,damp25,1.0,semantic_censor,643,643,1.0,0.5561840551534342,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.016478022422394163,0.35,28.836539239189776,0.26885768951616384,0.7311423104838363,7.75292531349076,0.0,0.0,7.796662206675891,0.0,13.286951719023127,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s1_25_83b1255a.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_70__s1_25_83b1255a.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,damp25,1.25,semantic_censor,643,643,1.0,0.6620325467915854,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.019613987580742495,0.35,34.32447826629935,0.27202726991563775,0.7279727300843623,9.337194114060056,0.0,0.0,9.308976881187196,0.0,15.6783072710521,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_70__s0_75_f8a008ad.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_70__s0_75_f8a008ad.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,damp50,0.75,semantic_censor,643,643,1.0,0.528092027576717,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.01564574207201274,0.26250000000000023,27.3800486260223,0.265382510279257,0.7346174897207429,7.26618603594192,0.0,0.0,7.268720323629779,0.0,12.8451422664506,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_70__s1_00_69aaaa78.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_70__s1_00_69aaaa78.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,damp50,1.0,semantic_censor,643,643,1.0,0.7041227034356228,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.020860989429350323,0.35,36.50673150136306,0.2653825102792571,0.7346174897207428,9.688248047922562,0.0,0.0,9.691627098173036,0.0,17.126856355267464,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_70__s1_25_b38d5524.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_70__s1_25_b38d5524.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,damp50,1.25,semantic_censor,643,643,1.0,0.8469558571443212,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.025092696339437694,0.35,43.91221859401597,0.2677238342428425,0.7322761657571574,11.756347532099799,0.0,0.0,11.677682995558628,0.0,20.478188066357536,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_70__s0_75_fbbec7b9.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_70__s0_75_fbbec7b9.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,boost125_damp25,0.75,semantic_censor,643,643,1.0,0.4936840551534341,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.014626339707190244,0.3281250000000003,25.59609448758293,0.26978703614497107,0.730212963855029,6.905494468691631,0.0,0.0,6.954064901602935,0.0,11.736535117288367,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_70__s1_00_3a34eeaa.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_70__s1_00_3a34eeaa.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,boost125_damp25,1.0,semantic_censor,643,643,1.0,0.6250478847210383,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.01851824582900346,0.35,32.40693020075605,0.27319352297816707,0.7268064770218328,8.853363430452104,0.0,0.0,8.83523565831291,0.0,14.71833111199103,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_70__s1_25_4a21ec1e.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_70__s1_25_4a21ec1e.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,boost125_damp25,1.25,semantic_censor,643,643,1.0,0.7248342034634214,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.021474607455069045,0.35,37.58056304637081,0.27280507593268,0.7271949240673199,10.252168355458057,0.0,0.0,10.310086564587309,0.0,17.018308126325444,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_70__s0_75_10575993.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_70__s0_75_10575993.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,keep_l1,0.75,semantic_censor,643,194,0.30171073094867806,0.4452045306705515,0.15817728411014778,1.3146589454189876,0.7776764824069945,146,194,0.013190040546770105,0.35,23.082570956847672,0.2781380385685977,0.7218619614314024,6.4201410110580905,0.0,0.0,6.452972371050147,0.0,10.209457574739435,0.0
