pred_index,filter,n_scenarios,tag,strategy,source,mask_name,alpha,local_delta,mean_pred_delta,p90_pred_delta,p95_pred_delta,mean_vs_e95,p90_vs_e95,p95_vs_e95,beat_e95_rate
48,broad,3452,e143_s3_non_e101_fc4487f0,active_boundary_refine,,s3_non_e101,,-3.6198538554854665e-05,-4.539438786428259e-05,-2.2879015787199082e-05,-1.8789046498178862e-05,-3.0083687864234054e-05,-7.5683157871505565e-06,-3.478346498130336e-06,0.9823290845886443
48,tight,2790,e143_s3_non_e101_fc4487f0,active_boundary_refine,,s3_non_e101,,-3.6198538554854665e-05,-3.991369261626443e-05,-2.2654561470939424e-05,-1.903645954151888e-05,-2.4602992616215906e-05,-7.343861470890897e-06,-3.725759541470355e-06,0.9806451612903225
48,e101_order,57,e143_s3_non_e101_fc4487f0,active_boundary_refine,,s3_non_e101,,-3.6198538554854665e-05,-2.8934116353952085e-05,-1.9703282494562815e-05,-1.883473552161887e-05,-1.362341635390356e-05,-4.392582494514288e-06,-3.5240355215703446e-06,1.0
48,e101_sensor,57,e143_s3_non_e101_fc4487f0,active_boundary_refine,,s3_non_e101,,-3.6198538554854665e-05,-2.8934116353952085e-05,-1.9703282494562815e-05,-1.883473552161887e-05,-1.362341635390356e-05,-4.392582494514288e-06,-3.5240355215703446e-06,1.0
49,broad,3452,e143_s3_non_e101_106dd3a0,active_boundary_refine,,s3_non_e101,,-3.622250366008828e-05,-4.548015287907629e-05,-2.2912016671349275e-05,-1.8816167344215573e-05,-3.0169452879027772e-05,-7.601316671300748e-06,-3.5054673441670445e-06,0.9823290845886443
49,tight,2790,e143_s3_non_e101_106dd3a0,active_boundary_refine,,s3_non_e101,,-3.622250366008828e-05,-3.9983658184875335e-05,-2.2673344578661002e-05,-1.9045396274865405e-05,-2.4672958184826808e-05,-7.362644578612475e-06,-3.734696274816878e-06,0.9806451612903225
49,e101_order,57,e143_s3_non_e101_106dd3a0,active_boundary_refine,,s3_non_e101,,-3.622250366008828e-05,-2.896093824177379e-05,-1.9711093253944163e-05,-1.8843188392881606e-05,-1.3650238241725262e-05,-4.400393253895636e-06,-3.532488392833079e-06,1.0
49,e101_sensor,57,e143_s3_non_e101_106dd3a0,active_boundary_refine,,s3_non_e101,,-3.622250366008828e-05,-2.896093824177379e-05,-1.9711093253944163e-05,-1.8843188392881606e-05,-1.3650238241725262e-05,-4.400393253895636e-06,-3.532488392833079e-06,1.0
50,broad,3452,e143_s3_non_e101_c01453eb,active_boundary_refine,,s3_non_e101,,-3.624632405396788e-05,-4.556540000874928e-05,-2.2944818282323637e-05,-1.8848298997481884e-05,-3.0254700008700746e-05,-7.634118282275108e-06,-3.5375989974333576e-06,0.9823290845886443
50,tight,2790,e143_s3_non_e101_c01453eb,active_boundary_refine,,s3_non_e101,,-3.624632405396788e-05,-4.005320127204628e-05,-2.2697349643494824e-05,-1.9054279044468793e-05,-2.4742501271997755e-05,-7.386649643446298e-06,-3.7435790444202662e-06,0.9806451612903225
50,e101_order,57,e143_s3_non_e101_c01453eb,active_boundary_refine,,s3_non_e101,,-3.624632405396788e-05,-2.8987598167790364e-05,-1.97188568486853e-05,-1.8851590222163352e-05,-1.3676898167741837e-05,-4.408156848636774e-06,-3.540890222114824e-06,1.0
50,e101_sensor,57,e143_s3_non_e101_c01453eb,active_boundary_refine,,s3_non_e101,,-3.624632405396788e-05,-2.8987598167790364e-05,-1.97188568486853e-05,-1.8851590222163352e-05,-1.3676898167741837e-05,-4.408156848636774e-06,-3.540890222114824e-06,1.0
51,broad,3452,e143_s3_non_e101_7eb18a60,active_boundary_refine,,s3_non_e101,,-3.626999973815881e-05,-4.565012925926131e-05,-2.2980846513236393e-05,-1.8868976437655994e-05,-3.0339429259212782e-05,-7.670146513187866e-06,-3.558276437607468e-06,0.9826187717265353
51,tight,2790,e143_s3_non_e101_7eb18a60,active_boundary_refine,,s3_non_e101,,-3.626999973815881e-05,-4.012232188263918e-05,-2.27147324329599e-05,-1.9063107850950064e-05,-2.481162188259065e-05,-7.404032432911372e-06,-3.7524078509015367e-06,0.9810035842293907
51,e101_order,57,e143_s3_non_e101_7eb18a60,active_boundary_refine,,s3_non_e101,,-3.626999973815881e-05,-2.901409613386566e-05,-1.9726573279328997e-05,-1.88599410100515e-05,-1.3703396133817129e-05,-4.41587327928047e-06,-3.549241010002973e-06,1.0
51,e101_sensor,57,e143_s3_non_e101_7eb18a60,active_boundary_refine,,s3_non_e101,,-3.626999973815881e-05,-2.901409613386566e-05,-1.9726573279328997e-05,-1.88599410100515e-05,-1.3703396133817129e-05,-4.41587327928047e-06,-3.549241010002973e-06,1.0
52,broad,3452,e143_s3_non_e101_6f249330,active_boundary_refine,,s3_non_e101,,-3.629353071454844e-05,-4.573434063736686e-05,-2.3028882908196617e-05,-1.8888012534377e-05,-3.0423640637318327e-05,-7.718182908148088e-06,-3.577312534328472e-06,0.9826187717265353
52,tight,2790,e143_s3_non_e101_6f249330,active_boundary_refine,,s3_non_e101,,-3.629353071454844e-05,-4.0191020022164186e-05,-2.273757199311118e-05,-1.9071882695013027e-05,-2.4880320022115652e-05,-7.426871993062654e-06,-3.761182694964499e-06,0.9810035842293907
52,e101_order,57,e143_s3_non_e101_6f249330,active_boundary_refine,,s3_non_e101,,-3.629353071454844e-05,-2.904043214211204e-05,-1.9734242546490394e-05,-1.8868240757211757e-05,-1.372973214206351e-05,-4.423542546441868e-06,-3.5575407571632306e-06,1.0
52,e101_sensor,57,e143_s3_non_e101_6f249330,active_boundary_refine,,s3_non_e101,,-3.629353071454844e-05,-2.904043214211204e-05,-1.9734242546490394e-05,-1.8868240757211757e-05,-1.372973214206351e-05,-4.423542546441868e-06,-3.5575407571632306e-06,1.0
53,broad,3452,e143_s3_non_e101_c638c56e,active_boundary_refine,,s3_non_e101,,-3.6316916984802106e-05,-4.581803414902573e-05,-2.305868280609699e-05,-1.8906088934503027e-05,-3.05073341489772e-05,-7.747982806048465e-06,-3.5953889344545007e-06,0.9826187717265353
53,tight,2790,e143_s3_non_e101_c638c56e,active_boundary_refine,,s3_non_e101,,-3.6316916984802106e-05,-4.02592956954832e-05,-2.2761068095389307e-05,-1.9080603577278696e-05,-2.4948595695434673e-05,-7.4503680953407815e-06,-3.7699035772301696e-06,0.9810035842293907
53,e101_order,57,e143_s3_non_e101_c638c56e,active_boundary_refine,,s3_non_e101,,-3.6316916984802106e-05,-2.9066606194393354e-05,-1.9741864650712258e-05,-1.8876489464231516e-05,-1.3755906194344828e-05,-4.431164650663733e-06,-3.5657894641829893e-06,1.0
53,e101_sensor,57,e143_s3_non_e101_c638c56e,active_boundary_refine,,s3_non_e101,,-3.6316916984802106e-05,-2.9066606194393354e-05,-1.9741864650712258e-05,-1.8876489464231516e-05,-1.3755906194344828e-05,-4.431164650663733e-06,-3.5657894641829893e-06,1.0
54,broad,3452,e143_s3_non_e101_2b8b9e34,active_boundary_refine,,s3_non_e101,,-3.6340158550585144e-05,-4.5901209800197736e-05,-2.3076848029862408e-05,-1.8925345849511087e-05,-3.059050980014921e-05,-7.76614802981388e-06,-3.6146458494625595e-06,0.9826187717265353
54,tight,2790,e143_s3_non_e101_2b8b9e34,active_boundary_refine,,s3_non_e101,,-3.6340158550585144e-05,-4.032714890745813e-05,-2.277594888038855e-05,-1.911380284621242e-05,-2.5016448907409603e-05,-7.4652488803400214e-06,-3.8031028461638954e-06,0.9810035842293907
54,e101_order,57,e143_s3_non_e101_2b8b9e34,active_boundary_refine,,s3_non_e101,,-3.6340158550585144e-05,-2.9092618292573463e-05,-1.9749439592537363e-05,-1.8884687131698163e-05,-1.378191829252494e-05,-4.4387395924888346e-06,-3.573987131649635e-06,1.0
54,e101_sensor,57,e143_s3_non_e101_2b8b9e34,active_boundary_refine,,s3_non_e101,,-3.6340158550585144e-05,-2.9092618292573463e-05,-1.9749439592537363e-05,-1.8884687131698163e-05,-1.378191829252494e-05,-4.4387395924888346e-06,-3.573987131649635e-06,1.0
55,broad,3452,e143_top_q2s3_weighted_14_f1feaf37,active_boundary_refine,,top_q2s3_weighted_14,,-3.611657823499037e-05,-4.794854214382014e-05,-2.361974231264472e-05,-1.979685645977805e-05,-3.2637842143771614e-05,-8.309042312596192e-06,-4.486156459729521e-06,0.9875434530706837
55,tight,2790,e143_top_q2s3_weighted_14_f1feaf37,active_boundary_refine,,top_q2s3_weighted_14,,-3.611657823499037e-05,-4.1882372061315144e-05,-2.3428286672183838e-05,-2.00041532829582e-05,-2.657167206126662e-05,-8.117586672135311e-06,-4.693453282909672e-06,0.9870967741935484
55,e101_order,57,e143_top_q2s3_weighted_14_f1feaf37,active_boundary_refine,,top_q2s3_weighted_14,,-3.611657823499037e-05,-2.8842385878170667e-05,-1.9676569808303446e-05,-1.8805826821835923e-05,-1.3531685878122142e-05,-4.36586980825492e-06,-3.495126821787394e-06,1.0
55,e101_sensor,57,e143_top_q2s3_weighted_14_f1feaf37,active_boundary_refine,,top_q2s3_weighted_14,,-3.611657823499037e-05,-2.8842385878170667e-05,-1.9676569808303446e-05,-1.8805826821835923e-05,-1.3531685878122142e-05,-4.36586980825492e-06,-3.495126821787394e-06,1.0
56,broad,3452,e143_top_q2s3_weighted_14_eef9f2a6,active_boundary_refine,,top_q2s3_weighted_14,,-3.6167816374943484e-05,-4.798980431908621e-05,-2.3662908723416558e-05,-1.9809604318019288e-05,-3.267910431903768e-05,-8.352208723368029e-06,-4.498904317970761e-06,0.9878331402085747
56,tight,2790,e143_top_q2s3_weighted_14_eef9f2a6,active_boundary_refine,,top_q2s3_weighted_14,,-3.6167816374943484e-05,-4.192176991525662e-05,-2.340876700617379e-05,-1.9912413358717008e-05,-2.6611069915208087e-05,-8.098067006125264e-06,-4.601713358668481e-06,0.9874551971326165
56,e101_order,57,e143_top_q2s3_weighted_14_eef9f2a6,active_boundary_refine,,top_q2s3_weighted_14,,-3.6167816374943484e-05,-2.8899731908101202e-05,-1.9693269454660945e-05,-1.8823899323356097e-05,-1.3589031908052675e-05,-4.382569454612417e-06,-3.513199323307568e-06,1.0
56,e101_sensor,57,e143_top_q2s3_weighted_14_eef9f2a6,active_boundary_refine,,top_q2s3_weighted_14,,-3.6167816374943484e-05,-2.8899731908101202e-05,-1.9693269454660945e-05,-1.8823899323356097e-05,-1.3589031908052675e-05,-4.382569454612417e-06,-3.513199323307568e-06,1.0
57,broad,3452,e143_top_q2s3_weighted_14_4bda5895,active_boundary_refine,,top_q2s3_weighted_14,,-3.621784677365625e-05,-4.80267160485537e-05,-2.369760224292729e-05,-1.9827312854775372e-05,-3.271601604850517e-05,-8.386902242878764e-06,-4.516612854726844e-06,0.9875434530706837
57,tight,2790,e143_top_q2s3_weighted_14_4bda5895,active_boundary_refine,,top_q2s3_weighted_14,,-3.621784677365625e-05,-4.195761989350282e-05,-2.3446837384426782e-05,-1.994018263932588e-05,-2.6646919893454292e-05,-8.136137384378254e-06,-4.629482639277351e-06,0.9870967741935484
57,e101_order,57,e143_top_q2s3_weighted_14_4bda5895,active_boundary_refine,,top_q2s3_weighted_14,,-3.621784677365625e-05,-2.89557262268771e-05,-1.970957547135851e-05,-1.8841545835458576e-05,-1.3645026226828571e-05,-4.3988754713099836e-06,-3.53084583541005e-06,1.0
57,e101_sensor,57,e143_top_q2s3_weighted_14_4bda5895,active_boundary_refine,,top_q2s3_weighted_14,,-3.621784677365625e-05,-2.89557262268771e-05,-1.970957547135851e-05,-1.8841545835458576e-05,-1.3645026226828571e-05,-4.3988754713099836e-06,-3.53084583541005e-06,1.0
58,broad,3452,e143_top_q2s3_weighted_14_86d3c89d,active_boundary_refine,,top_q2s3_weighted_14,,-3.626190949868047e-05,-4.804224276195797e-05,-2.371205615139837e-05,-1.9874628159061428e-05,-3.273154276190944e-05,-8.401356151349843e-06,-4.5639281590129e-06,0.9875434530706837
58,tight,2790,e143_top_q2s3_weighted_14_86d3c89d,active_boundary_refine,,top_q2s3_weighted_14,,-3.626190949868047e-05,-4.197602549692301e-05,-2.3434671861779647e-05,-1.9988317563399072e-05,-2.6665325496874486e-05,-8.12397186173112e-06,-4.677617563350543e-06,0.9870967741935484
58,e101_order,57,e143_top_q2s3_weighted_14_86d3c89d,active_boundary_refine,,top_q2s3_weighted_14,,-3.626190949868047e-05,-2.9005041489889616e-05,-1.97239364908281e-05,-1.8857087454762324e-05,-1.3694341489841084e-05,-4.413236490779573e-06,-3.546387454713795e-06,1.0
58,e101_sensor,57,e143_top_q2s3_weighted_14_86d3c89d,active_boundary_refine,,top_q2s3_weighted_14,,-3.626190949868047e-05,-2.9005041489889616e-05,-1.97239364908281e-05,-1.8857087454762324e-05,-1.3694341489841084e-05,-4.413236490779573e-06,-3.546387454713795e-06,1.0
59,broad,3452,e143_top_q2s3_weighted_14_7f5b3507,active_boundary_refine,,top_q2s3_weighted_14,,-3.630499604390103e-05,-4.805424776307008e-05,-2.3718342872995748e-05,-1.990393689289945e-05,-3.2743547763021554e-05,-8.407642872947221e-06,-4.59323689285092e-06,0.9875434530706837
59,tight,2790,e143_top_q2s3_weighted_14_7f5b3507,active_boundary_refine,,top_q2s3_weighted_14,,-3.630499604390103e-05,-4.19915592892799e-05,-2.3469311009438897e-05,-2.0012653795145678e-05,-2.6680859289231375e-05,-8.15861100939037e-06,-4.7019537950971515e-06,0.9870967741935484
59,e101_order,57,e143_top_q2s3_weighted_14_7f5b3507,active_boundary_refine,,top_q2s3_weighted_14,,-3.630499604390103e-05,-2.9053264206679925e-05,-1.973797935164639e-05,-1.8872284760025745e-05,-1.3742564206631402e-05,-4.427279351597863e-06,-3.5615847599772196e-06,1.0
59,e101_sensor,57,e143_top_q2s3_weighted_14_7f5b3507,active_boundary_refine,,top_q2s3_weighted_14,,-3.630499604390103e-05,-2.9053264206679925e-05,-1.973797935164639e-05,-1.8872284760025745e-05,-1.3742564206631402e-05,-4.427279351597863e-06,-3.5615847599772196e-06,1.0
60,broad,3452,e143_top_q2s3_weighted_14_ac55b612,active_boundary_refine,,top_q2s3_weighted_14,,-3.634710646704953e-05,-4.806273127551189e-05,-2.3729564974841852e-05,-1.9919194323453166e-05,-3.275203127546335e-05,-8.418864974793324e-06,-4.608494323404637e-06,0.9875434530706837
60,tight,2790,e143_top_q2s3_weighted_14_ac55b612,active_boundary_refine,,top_q2s3_weighted_14,,-3.634710646704953e-05,-4.2004221452313294e-05,-2.3458276245246897e-05,-2.0005387690393595e-05,-2.6693521452264767e-05,-8.14757624519837e-06,-4.694687690345066e-06,0.9870967741935484
60,e101_order,57,e143_top_q2s3_weighted_14_ac55b612,active_boundary_refine,,top_q2s3_weighted_14,,-3.634710646704953e-05,-2.9100394441861595e-05,-1.9751704072629396e-05,-1.8887137771611703e-05,-1.3789694441813068e-05,-4.441004072580868e-06,-3.576437771563176e-06,1.0
60,e101_sensor,57,e143_top_q2s3_weighted_14_ac55b612,active_boundary_refine,,top_q2s3_weighted_14,,-3.634710646704953e-05,-2.9100394441861595e-05,-1.9751704072629396e-05,-1.8887137771611703e-05,-1.3789694441813068e-05,-4.441004072580868e-06,-3.576437771563176e-06,1.0
61,broad,3452,e143_top_q2s3_weighted_14_128f38cc,active_boundary_refine,,top_q2s3_weighted_14,,-3.638824082319303e-05,-4.806769351336859e-05,-2.3731404516790948e-05,-1.990967793814773e-05,-3.2756993513320065e-05,-8.42070451674242e-06,-4.598977938099202e-06,0.9872537659327926
61,tight,2790,e143_top_q2s3_weighted_14_128f38cc,active_boundary_refine,,top_q2s3_weighted_14,,-3.638824082319303e-05,-4.201401215998321e-05,-2.3482691606788552e-05,-2.0054880637214492e-05,-2.6703312159934683e-05,-8.171991606740025e-06,-4.744180637165966e-06,0.9867383512544803
61,e101_order,57,e143_top_q2s3_weighted_14_128f38cc,active_boundary_refine,,top_q2s3_weighted_14,,-3.638824082319303e-05,-2.9146432257065992e-05,-1.976511067172469e-05,-1.890164650894321e-05,-1.3835732257017462e-05,-4.4544106716761605e-06,-3.5909465088946827e-06,1.0
61,e101_sensor,57,e143_top_q2s3_weighted_14_128f38cc,active_boundary_refine,,top_q2s3_weighted_14,,-3.638824082319303e-05,-2.9146432257065992e-05,-1.976511067172469e-05,-1.890164650894321e-05,-1.3835732257017462e-05,-4.4544106716761605e-06,-3.5909465088946827e-06,1.0
62,broad,3452,e143_top_q2s3_weighted_15_f4e2195a,active_boundary_refine,,top_q2s3_weighted_15,,-3.611561766980742e-05,-4.794510452540275e-05,-2.3618904929248777e-05,-1.9796261502691498e-05,-3.263440452535422e-05,-8.30820492920025e-06,-4.485561502642972e-06,0.9875434530706837
62,tight,2790,e143_top_q2s3_weighted_15_f4e2195a,active_boundary_refine,,top_q2s3_weighted_15,,-3.611561766980742e-05,-4.187956771355377e-05,-2.342701303069163e-05,-2.0003689101417033e-05,-2.6568867713505242e-05,-8.116313030643104e-06,-4.692989101368506e-06,0.9870967741935484
62,e101_order,57,e143_top_q2s3_weighted_15_f4e2195a,active_boundary_refine,,top_q2s3_weighted_15,,-3.611561766980742e-05,-2.8841310807924516e-05,-1.9676256738803397e-05,-1.880548801531904e-05,-1.3530610807875991e-05,-4.365556738754868e-06,-3.494788015270513e-06,1.0
62,e101_sensor,57,e143_top_q2s3_weighted_15_f4e2195a,active_boundary_refine,,top_q2s3_weighted_15,,-3.611561766980742e-05,-2.8841310807924516e-05,-1.9676256738803397e-05,-1.880548801531904e-05,-1.3530610807875991e-05,-4.365556738754868e-06,-3.494788015270513e-06,1.0
63,broad,3452,e143_top_q2s3_weighted_15_26d6dbcc,active_boundary_refine,,top_q2s3_weighted_15,,-3.616749400947583e-05,-4.798865065508879e-05,-2.36626384072773e-05,-1.9809245604664932e-05,-3.267795065504027e-05,-8.351938407228773e-06,-4.498545604616404e-06,0.9878331402085747
63,tight,2790,e143_top_q2s3_weighted_15_26d6dbcc,active_boundary_refine,,top_q2s3_weighted_15,,-3.616749400947583e-05,-4.1920828776754404e-05,-2.3408411941695338e-05,-1.9912000310526546e-05,-2.6610128776705876e-05,-8.097711941646813e-06,-4.60130031047802e-06,0.9874551971326165
63,e101_order,57,e143_top_q2s3_weighted_15_26d6dbcc,active_boundary_refine,,top_q2s3_weighted_15,,-3.616749400947583e-05,-2.8899371114759104e-05,-1.9693164388604437e-05,-1.8823785619962306e-05,-1.3588671114710575e-05,-4.382464388555909e-06,-3.5130856199137786e-06,1.0
63,e101_sensor,57,e143_top_q2s3_weighted_15_26d6dbcc,active_boundary_refine,,top_q2s3_weighted_15,,-3.616749400947583e-05,-2.8899371114759104e-05,-1.9693164388604437e-05,-1.8823785619962306e-05,-1.3588671114710575e-05,-4.382464388555909e-06,-3.5130856199137786e-06,1.0
64,broad,3452,e143_top_q2s3_weighted_15_d076f40b,active_boundary_refine,,top_q2s3_weighted_15,,-3.6218100756602034e-05,-4.802762498890219e-05,-2.3697894367542977e-05,-1.9827471694974294e-05,-3.271692498885366e-05,-8.387194367494448e-06,-4.516771694925768e-06,0.9875434530706837
64,tight,2790,e143_top_q2s3_weighted_15_d076f40b,active_boundary_refine,,top_q2s3_weighted_15,,-3.6218100756602034e-05,-4.195836139081929e-05,-2.3447044168358537e-05,-1.9940363303857896e-05,-2.6647661390770758e-05,-8.136344168310011e-06,-4.629663303809368e-06,0.9870967741935484
64,e101_order,57,e143_top_q2s3_weighted_15_d076f40b,active_boundary_refine,,top_q2s3_weighted_15,,-3.6218100756602034e-05,-2.8956010486095413e-05,-1.9709658250034304e-05,-1.884163541925647e-05,-1.3645310486046887e-05,-4.398958249985779e-06,-3.5309354192079404e-06,1.0
64,e101_sensor,57,e143_top_q2s3_weighted_15_d076f40b,active_boundary_refine,,top_q2s3_weighted_15,,-3.6218100756602034e-05,-2.8956010486095413e-05,-1.9709658250034304e-05,-1.884163541925647e-05,-1.3645310486046887e-05,-4.398958249985779e-06,-3.5309354192079404e-06,1.0
65,broad,3452,e143_top_q2s3_weighted_15_3661dc9b,active_boundary_refine,,top_q2s3_weighted_15,,-3.62626779337738e-05,-4.804499279566345e-05,-2.371227383899343e-05,-1.9875538896741672e-05,-3.2734292795614924e-05,-8.401573838944901e-06,-4.564838896693146e-06,0.9875434530706837
65,tight,2790,e143_top_q2s3_weighted_15_3661dc9b,active_boundary_refine,,top_q2s3_weighted_15,,-3.62626779337738e-05,-4.1978268925346195e-05,-2.3435295868930598e-05,-1.9989436132132136e-05,-2.6667568925297675e-05,-8.12459586888207e-06,-4.678736132083607e-06,0.9870967741935484
65,e101_order,57,e143_top_q2s3_weighted_15_3661dc9b,active_boundary_refine,,top_q2s3_weighted_15,,-3.62626779337738e-05,-2.9005901527000687e-05,-1.9724186940870183e-05,-1.8857358493960957e-05,-1.3695201526952156e-05,-4.413486940821654e-06,-3.5466584939124298e-06,1.0
65,e101_sensor,57,e143_top_q2s3_weighted_15_3661dc9b,active_boundary_refine,,top_q2s3_weighted_15,,-3.62626779337738e-05,-2.9005901527000687e-05,-1.9724186940870183e-05,-1.8857358493960957e-05,-1.3695201526952156e-05,-4.413486940821654e-06,-3.5466584939124298e-06,1.0
66,broad,3452,e143_top_q2s3_weighted_15_0d9991c6,active_boundary_refine,,top_q2s3_weighted_15,,-3.6306216990800166e-05,-4.8058617221407366e-05,-2.3718731822554405e-05,-1.9904402803630512e-05,-3.274791722135884e-05,-8.408031822505876e-06,-4.593702803581985e-06,0.9875434530706837
66,tight,2790,e143_top_q2s3_weighted_15_0d9991c6,active_boundary_refine,,top_q2s3_weighted_15,,-3.6306216990800166e-05,-4.199512381541943e-05,-2.347037322716212e-05,-2.0014708491726623e-05,-2.6684423815370908e-05,-8.159673227113594e-06,-4.704008491678095e-06,0.9870967741935484
66,e101_order,57,e143_top_q2s3_weighted_15_0d9991c6,active_boundary_refine,,top_q2s3_weighted_15,,-3.6306216990800166e-05,-2.9054630697686148e-05,-1.9738377285323442e-05,-1.887271540728794e-05,-1.3743930697637626e-05,-4.427677285274916e-06,-3.5620154072394143e-06,1.0
66,e101_sensor,57,e143_top_q2s3_weighted_15_0d9991c6,active_boundary_refine,,top_q2s3_weighted_15,,-3.6306216990800166e-05,-2.9054630697686148e-05,-1.9738377285323442e-05,-1.887271540728794e-05,-1.3743930697637626e-05,-4.427677285274916e-06,-3.5620154072394143e-06,1.0
67,broad,3452,e143_top_q2s3_weighted_15_8ba32b99,active_boundary_refine,,top_q2s3_weighted_15,,-3.6348717940004605e-05,-4.806849832725168e-05,-2.373255245127021e-05,-1.992031412428208e-05,-3.2757798327203143e-05,-8.421852451221683e-06,-4.609614124233553e-06,0.9875434530706837
67,tight,2790,e143_top_q2s3_weighted_15_8ba32b99,active_boundary_refine,,top_q2s3_weighted_15,,-3.6348717940004605e-05,-4.2008926110210846e-05,-2.3461797945990788e-05,-2.0006904328667555e-05,-2.669822611016232e-05,-8.151097945942263e-06,-4.696204328619026e-06,0.9870967741935484
67,e101_order,57,e143_top_q2s3_weighted_15_8ba32b99,active_boundary_refine,,top_q2s3_weighted_15,,-3.6348717940004605e-05,-2.9102198011944322e-05,-1.975222928741059e-05,-1.8887706163584107e-05,-1.3791498011895793e-05,-4.441529287362064e-06,-3.5770061635355804e-06,1.0
67,e101_sensor,57,e143_top_q2s3_weighted_15_8ba32b99,active_boundary_refine,,top_q2s3_weighted_15,,-3.6348717940004605e-05,-2.9102198011944322e-05,-1.975222928741059e-05,-1.8887706163584107e-05,-1.3791498011895793e-05,-4.441529287362064e-06,-3.5770061635355804e-06,1.0
68,broad,3452,e143_top_q2s3_weighted_15_ab032a07,active_boundary_refine,,top_q2s3_weighted_15,,-3.639018079160117e-05,-4.807463616676408e-05,-2.373289151754192e-05,-1.9910630806684337e-05,-3.2763936166715544e-05,-8.422191517493396e-06,-4.599930806635811e-06,0.9872537659327926
68,tight,2790,e143_top_q2s3_weighted_15_ab032a07,active_boundary_refine,,top_q2s3_weighted_15,,-3.639018079160117e-05,-4.2019675852733125e-05,-2.3484344221166115e-05,-2.0058343711640987e-05,-2.67089758526846e-05,-8.173644221117586e-06,-4.7476437115924605e-06,0.9867383512544803
68,e101_order,57,e143_top_q2s3_weighted_15_ab032a07,active_boundary_refine,,top_q2s3_weighted_15,,-3.639018079160117e-05,-2.914860348120682e-05,-1.976574295046061e-05,-1.8902330766452113e-05,-1.383790348115829e-05,-4.455042950412083e-06,-3.5916307664035867e-06,1.0
68,e101_sensor,57,e143_top_q2s3_weighted_15_ab032a07,active_boundary_refine,,top_q2s3_weighted_15,,-3.639018079160117e-05,-2.914860348120682e-05,-1.976574295046061e-05,-1.8902330766452113e-05,-1.383790348115829e-05,-4.455042950412083e-06,-3.5916307664035867e-06,1.0
69,broad,3452,e143_top_q2s3_weighted_16_64e2c0cc,active_boundary_refine,,top_q2s3_weighted_16,,-3.608663471954543e-05,-4.784138191981624e-05,-2.358685153641707e-05,-1.977906628259168e-05,-3.253068191976771e-05,-8.276151536368545e-06,-4.468366282543152e-06,0.9875434530706837
69,tight,2790,e143_top_q2s3_weighted_16_64e2c0cc,active_boundary_refine,,top_q2s3_weighted_16,,-3.608663471954543e-05,-4.1794952662823364e-05,-2.3388655936366092e-05,-1.998968344020955e-05,-2.6484252662774836e-05,-8.077955936317563e-06,-4.678983440161022e-06,0.9870967741935484
69,e101_order,57,e143_top_q2s3_weighted_16_64e2c0cc,active_boundary_refine,,top_q2s3_weighted_16,,-3.608663471954543e-05,-2.8808872918205648e-05,-1.966749415763682e-05,-1.879526527083323e-05,-1.349817291815712e-05,-4.356794157588295e-06,-3.4845652707847003e-06,1.0
69,e101_sensor,57,e143_top_q2s3_weighted_16_64e2c0cc,active_boundary_refine,,top_q2s3_weighted_16,,-3.608663471954543e-05,-2.8808872918205648e-05,-1.966749415763682e-05,-1.879526527083323e-05,-1.349817291815712e-05,-4.356794157588295e-06,-3.4845652707847003e-06,1.0
70,broad,3452,e143_top_q2s3_weighted_16_ba5fb1d3,active_boundary_refine,,top_q2s3_weighted_16,,-3.6140420870856005e-05,-4.789176277950438e-05,-2.3639936514415085e-05,-1.979215951860703e-05,-3.2581062779455854e-05,-8.329236514366556e-06,-4.481459518558502e-06,0.9875434530706837
70,tight,2790,e143_top_q2s3_weighted_16_ba5fb1d3,active_boundary_refine,,top_q2s3_weighted_16,,-3.6140420870856005e-05,-4.184178937679545e-05,-2.338379995271638e-05,-1.989671564156743e-05,-2.6531089376746923e-05,-8.073099952667852e-06,-4.586015641518902e-06,0.9870967741935484
70,e101_order,57,e143_top_q2s3_weighted_16_ba5fb1d3,active_boundary_refine,,top_q2s3_weighted_16,,-3.6140420870856005e-05,-2.886907069754984e-05,-1.9684340652201197e-05,-1.8814236496217564e-05,-1.3558370697501313e-05,-4.373640652152668e-06,-3.503536496169036e-06,1.0
70,e101_sensor,57,e143_top_q2s3_weighted_16_ba5fb1d3,active_boundary_refine,,top_q2s3_weighted_16,,-3.6140420870856005e-05,-2.886907069754984e-05,-1.9684340652201197e-05,-1.8814236496217564e-05,-1.3558370697501313e-05,-4.373640652152668e-06,-3.503536496169036e-06,1.0
71,broad,3452,e143_top_q2s3_weighted_16_f56fefb1,active_boundary_refine,,top_q2s3_weighted_16,,-3.6192888908992416e-05,-4.793739820032198e-05,-2.3660969001943484e-05,-1.9811732597397758e-05,-3.262669820027345e-05,-8.350269001894957e-06,-4.501032597349232e-06,0.9875434530706837
71,tight,2790,e143_top_q2s3_weighted_16_f56fefb1,active_boundary_refine,,top_q2s3_weighted_16,,-3.6192888908992416e-05,-4.188475598677273e-05,-2.3426517573711204e-05,-1.9921200546658298e-05,-2.6574055986724205e-05,-8.115817573662675e-06,-4.61050054660977e-06,0.9870967741935484
