policy_id,slice_id,target,view_id,split,rep,block_scheme,label_mode,cv_group,n_blocks,n_good_blocks,n_train_rows,base_loss,aug_loss,full_aug_delta,benefit_mean,slice_train_delta,slice_train_dominance,prevalence,auc,ap,ap_lift,block_frac,selected_blocks,selected_rows,actual_delta,null_q20,null_median,null_best,dominance,placebo_adjusted_vs_median,row_dominance,row_null_best,subject_dominance,subject_null_best,dateblock_dominance,dateblock_null_best,block_gate,block_gate_bool
S4_family_jepa_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,subject_weekday,strong35,subject_cv,70,25,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.35714285714285715,0.5262222222222223,0.43186807776853986,0.07472522062568271,0.7,49.0,326.0,-0.008571202616150853,-0.01157838304142087,-0.008862906176889895,-0.01831581191416709,0.4652777777777778,0.0002917035607390428,0.6041666666666666,-0.015180035139343628,0.375,-0.01831581191416709,0.4166666666666667,-0.014669554686341013,0.0,False
S4_family_jepa_context_dateblock5_cluster6_subject_weekday_mean_good_subject_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,subject_weekday,mean_good,subject_cv,70,39,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.5571428571428572,0.5293631100082713,0.5784569156874884,0.021314058544631198,0.35,24.0,154.0,-0.008492638827660048,-0.01002621809028965,-0.006149373625403243,-0.01598538150348905,0.7013888888888888,-0.0023432652022568057,0.8958333333333334,-0.01397328168035783,0.75,-0.014394615828050683,0.4583333333333333,-0.01598538150348905,0.0,False
S4_family_jepa_context_dateblock5_cluster6_subject_weekday_strong35_subject_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,subject_weekday,strong35,subject_cv,70,25,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.35714285714285715,0.5262222222222223,0.43186807776853986,0.07472522062568271,0.5,35.0,239.0,-0.008433908668189272,-0.011880196555730648,-0.008822410425922744,-0.017582629522933657,0.4583333333333333,0.0003885017577334726,0.8125,-0.01422276321535143,0.2708333333333333,-0.017582629522933657,0.2916666666666667,-0.015509126997387046,0.0,False
S4_raw_human_context_dateblock5_cluster6_subject_month_phase_strong35_dateblock_cv,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,subject_month_phase,strong35,dateblock_cv,30,11,450,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,-0.0099364452017201,1.0,0.36666666666666664,0.7751196172248804,0.6029952118588481,0.23632854519218144,0.5,15.0,290.0,-0.008281692728696277,-0.008281692728696277,-0.007419453291807709,-0.01267741231559516,0.6041666666666666,-0.0008622394368885677,0.75,-0.012025031663386532,0.6875,-0.01267741231559516,0.375,-0.008281692728696277,0.0,False
Q3_family_jepa_context_dateblock5_pc_subject_lifestyle_bin_mean_good_dateblock_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_lifestyle_bin,mean_good,dateblock_cv,40,24,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.6,0.47656249999999994,0.6180220714823037,0.018022071482303725,0.7,28.0,317.0,-0.008257994219891485,-0.010152858972529688,-0.008471545822019144,-0.016903534176568535,0.375,0.00021355160212765956,0.7708333333333334,-0.016725071309986572,0.3541666666666667,-0.016903534176568535,0.0,-0.009181851029362975,0.0,False
Q3_raw_human_context_subject5_pc_subject_lifestyle_bin_strong35_subject_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,subject_lifestyle_bin,strong35,subject_cv,37,13,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.35135135135135137,0.4391025641025641,0.3377678008440709,-0.013583550507280495,0.5,18.0,222.0,-0.008257191850356005,-0.01337464648319422,-0.008257191850356005,-0.025456592929928412,0.3611111111111111,0.0,0.6666666666666666,-0.024050121542811387,0.4166666666666667,-0.025456592929928412,0.0,-0.008257191850356005,0.0,False
Q3_raw_human_context_subject5_pc_subject_weekday_strong35_dateblock_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,subject_weekday,strong35,dateblock_cv,70,25,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.35714285714285715,0.5804444444444444,0.44679493600203685,0.0896520788591797,0.35,24.0,150.0,-0.008214387966299475,-0.01559890227808085,-0.009791479461029762,-0.027358834489619843,0.3333333333333333,0.0015770914947302872,0.5,-0.023069125396780188,0.10416666666666667,-0.027358834489619843,0.3958333333333333,-0.012443376394060457,0.0,False
Q3_family_jepa_context_dateblock5_pc_subject_lifestyle_bin_strong35_subject_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_lifestyle_bin,strong35,subject_cv,40,14,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.35,0.32692307692307687,0.2757766389261963,-0.07422336107380367,0.5,20.0,249.0,-0.008161707354663705,-0.009085564164135307,-0.008161707354663705,-0.014222612627529996,0.4722222222222222,0.0,0.7916666666666666,-0.014222612627529996,0.625,-0.013943432359447505,0.0,-0.009085564164135307,0.0,False
Q3_raw_human_context_subject5_pc_subject_weekday_mean_good_dateblock_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,subject_weekday,mean_good,dateblock_cv,70,32,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.45714285714285713,0.6151315789473685,0.5874817484289679,0.13033889128611081,0.2,14.0,95.0,-0.00804045048888602,-0.014470208579347487,-0.008954551613411521,-0.021678611425557714,0.4097222222222222,0.0009141011245255015,0.8125,-0.01220976921682071,0.10416666666666667,-0.021678611425557714,0.3125,-0.011426727333330278,0.0,False
S4_raw_human_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,40,14,450,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,-0.0099364452017201,1.0,0.35,0.7554945054945055,0.6693366820412375,0.31933668204123755,0.5,20.0,134.0,-0.008017035515037074,-0.009091846661962277,-0.006704398335540818,-0.01621904810656638,0.6180555555555556,-0.0013126371794962566,0.75,-0.011046222982661225,0.7708333333333334,-0.01621904810656638,0.3333333333333333,-0.01024581711762218,0.0,False
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_dateblock_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,dateblock_cv,70,25,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.35714285714285715,0.5884444444444444,0.47232244638467885,0.1151795892418217,0.35,24.0,162.0,-0.007929417869985245,-0.00835566829069325,-0.004441797984413853,-0.01628692744353999,0.7708333333333334,-0.0034876198855713914,0.8333333333333334,-0.011128948388691162,0.7291666666666666,-0.01628692744353999,0.75,-0.012782137571546115,0.0,False
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,mean_good,dateblock_cv,56,32,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.5714285714285714,0.7057291666666666,0.786681606017138,0.2152530345885666,0.5,28.0,211.0,-0.00791929827933624,-0.010475934236529061,-0.007162356719233154,-0.018014503914581037,0.5833333333333334,-0.000756941560103086,0.625,-0.013749544160633453,0.3958333333333333,-0.018014503914581037,0.7291666666666666,-0.009948762563272928,0.0,False
Q3_family_jepa_context_dateblock5_pc_subject_month_phase_strong35_subject_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_month_phase,strong35,subject_cv,30,11,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.36666666666666664,0.44976076555023925,0.35081698261041605,-0.01584968405625059,0.7,21.0,367.0,-0.007918278979721083,-0.008754630841258115,-0.006529211112049793,-0.01548642776890774,0.5625,-0.0013890678676712898,0.8958333333333334,-0.009797148796807598,0.7916666666666666,-0.01548642776890774,0.0,-0.011644660013274799,0.0,False
S4_family_jepa_context_dateblock5_cluster6_subject_weekend_mean_good_subject_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,subject_weekend,mean_good,subject_cv,20,10,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.5,0.39999999999999997,0.5319019409383187,0.03190194093831866,0.2,4.0,100.0,-0.007912720246479044,-0.007912720246479044,-0.0023708680296936624,-0.01094095203615053,0.75,-0.005541852216785381,0.9375,-0.01094095203615053,0.7916666666666666,-0.010541803147419704,0.5208333333333334,-0.007912720246479044,0.0,False
Q3_raw_human_context_subject5_pc_subject_lifestyle_bin_mean_good_dateblock_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,subject_lifestyle_bin,mean_good,dateblock_cv,37,15,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.40540540540540543,0.4696969696969697,0.48518160594247545,0.07977620053707002,0.5,18.0,223.0,-0.007877053278439683,-0.01145393875967724,-0.007877053278439683,-0.032887692766331855,0.4166666666666667,0.0,0.5625,-0.032887692766331855,0.6875,-0.02444494024268684,0.0,-0.007877053278439683,0.0,False
Q3_raw_human_context_subject5_pc_subject_lifestyle_bin_strong35_dateblock_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,subject_lifestyle_bin,strong35,dateblock_cv,37,13,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.35135135135135137,0.43589743589743596,0.3674294510263545,0.01607809967500312,0.5,18.0,223.0,-0.007877053278439683,-0.010796820889036907,-0.007877053278439683,-0.0237968400598898,0.4027777777777778,0.0,0.6458333333333334,-0.0237968400598898,0.5625,-0.021364404203456755,0.0,-0.007877053278439683,0.0,False
S4_raw_human_context_dateblock5_cluster6_subject_month_phase_mean_good_dateblock_cv,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,subject_month_phase,mean_good,dateblock_cv,30,19,450,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,-0.0099364452017201,1.0,0.6333333333333333,0.6842105263157895,0.8165540741692741,0.18322074083594075,0.7,21.0,320.0,-0.007866637334916438,-0.007866637334916438,-0.007866637334916438,-0.0148341521547658,0.4722222222222222,0.0,0.625,-0.0148341521547658,0.7916666666666666,-0.011161141621787607,0.0,-0.007866637334916438,0.0,False
Q3_raw_human_context_subject5_pc_subject_weekday_mean_good_dateblock_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,subject_weekday,mean_good,dateblock_cv,70,32,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.45714285714285713,0.6151315789473685,0.5874817484289679,0.13033889128611081,0.35,24.0,166.0,-0.00782963646258572,-0.01687961151921704,-0.0088328945234597,-0.02767170402363417,0.4444444444444444,0.0010032580608739794,0.7708333333333334,-0.020463841616650824,0.020833333333333332,-0.02767170402363417,0.5416666666666666,-0.011217008423353825,0.0,False
Q3_family_jepa_context_dateblock5_pc_subject_lifestyle_bin_strong35_subject_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_lifestyle_bin,strong35,subject_cv,40,14,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.35,0.32692307692307687,0.2757766389261963,-0.07422336107380367,0.7,28.0,339.0,-0.007797433943026899,-0.009625348257554456,-0.007797433943026899,-0.017830586440239382,0.4583333333333333,0.0,0.5625,-0.017830586440239382,0.4375,-0.015058987917785371,0.375,-0.0087212907524985,0.0,False
Q3_raw_human_context_subject5_pc_subject_lifestyle_bin_strong35_subject_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,subject_lifestyle_bin,strong35,subject_cv,37,13,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.35135135135135137,0.4391025641025641,0.3377678008440709,-0.013583550507280495,0.35,13.0,160.0,-0.007718196265241173,-0.012555224356588068,-0.009132626847214831,-0.03241780613001033,0.3541666666666667,0.001414430581973658,0.4791666666666667,-0.03241780613001033,0.5833333333333334,-0.024357286322395644,0.0,-0.012555224356588068,0.0,False
S4_family_jepa_context_dateblock5_cluster6_subject_weekend_mean_good_subject_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,subject_weekend,mean_good,subject_cv,20,10,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.5,0.39999999999999997,0.5319019409383187,0.03190194093831866,0.35,7.0,143.0,-0.007622340562837393,-0.007817719594814698,-0.004597055471026734,-0.012073397013224296,0.6319444444444444,-0.003025285091810659,0.75,-0.012073397013224296,0.625,-0.009273869908583254,0.5208333333333334,-0.007622340562837393,0.0,False
S4_family_jepa_context_dateblock5_cluster6_subject_weekend_mean_good_dateblock_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,subject_weekend,mean_good,dateblock_cv,20,10,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.5,0.35,0.42984913263551033,-0.07015086736448967,0.35,7.0,170.0,-0.007558590861261094,-0.007558590861261094,-0.007558590861261094,-0.017489141219604543,0.4722222222222222,0.0,0.875,-0.017489141219604543,0.5416666666666666,-0.011296734230182515,0.0,-0.007558590861261094,0.0,False
Q3_raw_human_context_subject5_pc_dateblock_mean_good_subject_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,dateblock,mean_good,subject_cv,86,40,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.46511627906976744,0.4358695652173913,0.47322949009487,0.00811321102510254,0.7,60.0,324.0,-0.007483331501804913,-0.016149979898113485,-0.007483331501804913,-0.02874736175488124,0.25,0.0,0.2916666666666667,-0.02874736175488124,0.4583333333333333,-0.020414690980636196,0.0,-0.007483331501804913,0.0,False
S4_family_jepa_context_dateblock5_cluster6_subject_month_phase_strong35_subject_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,subject_month_phase,strong35,subject_cv,30,11,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.36666666666666664,0.5406698564593302,0.4220441595441596,0.05537749287749294,0.35,10.0,167.0,-0.007435559665985303,-0.007881733296377869,-0.007435559665985303,-0.018709734354159235,0.4375,0.0,0.7291666666666666,-0.018709734354159235,0.5833333333333334,-0.010044538780564771,0.0,-0.007435559665985303,0.0,False
Q3_raw_human_context_subject5_pc_subject_lifestyle_bin_mean_good_subject_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,subject_lifestyle_bin,mean_good,subject_cv,37,15,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.40540540540540543,0.46969696969696967,0.43273616253060737,0.027330757125201943,0.2,7.0,62.0,-0.007416665065775541,-0.007741656296720856,-0.006318609410929321,-0.030736038593798587,0.5208333333333334,-0.0010980556548462195,0.7083333333333334,-0.030736038593798587,0.8541666666666666,-0.008438907806198936,0.0,-0.007741656296720856,0.0,False
Q3_raw_human_context_subject5_pc_subject_weekend_strong35_dateblock_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,subject_weekend,strong35,dateblock_cv,20,7,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.35,0.4505494505494505,0.44611177804455115,0.09611177804455118,0.35,7.0,134.0,-0.007012825065874639,-0.017472641065484868,-0.007012825065874639,-0.03588406375124209,0.2013888888888889,0.0,0.4791666666666667,-0.025335883126401892,0.125,-0.03588406375124209,0.0,-0.007012825065874639,0.0,False
Q3_raw_human_context_subject5_pc_subject_lifestyle_bin_strong35_subject_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,subject_lifestyle_bin,strong35,subject_cv,37,13,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.35135135135135137,0.4391025641025641,0.3377678008440709,-0.013583550507280495,0.2,7.0,91.0,-0.006989677554345208,-0.007314668785290412,-0.006989677554345208,-0.024306322261508972,0.4930555555555556,0.0,0.8125,-0.024306322261508972,0.6666666666666666,-0.009854062260077012,0.0,-0.007314668785290412,0.0,False
S4_family_jepa_context_dateblock5_cluster6_subject_weekend_strong35_subject_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,subject_weekend,strong35,subject_cv,20,7,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.35,0.4505494505494505,0.51990240336105,0.16990240336105,0.2,4.0,97.0,-0.006926637145344028,-0.006926637145344028,-0.003211059212598677,-0.01462322821386075,0.6180555555555556,-0.003715577932745351,0.8958333333333334,-0.01462322821386075,0.4166666666666667,-0.00857816649108989,0.5416666666666666,-0.006926637145344028,0.0,False
Q3_family_jepa_context_dateblock5_pc_dateblock_strong35_subject_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,dateblock,strong35,subject_cv,86,30,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.3488372093023256,0.5535714285714286,0.41172775088888247,0.06289054158655688,0.35,30.0,169.0,-0.006822549431748537,-0.006822549431748537,-0.006385093542594755,-0.013110807145643166,0.5347222222222222,-0.00043745588915378164,1.0,-0.0056824966966684265,0.6041666666666666,-0.013110807145643166,0.0,-0.006822549431748537,0.0,False
Q3_family_jepa_context_dateblock5_pc_dateblock_strong35_dateblock_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,dateblock,strong35,dateblock_cv,86,30,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.3488372093023256,0.47678571428571426,0.3631470483474793,0.014309839045153705,0.7,60.0,327.0,-0.006764163651447164,-0.008193205103346335,-0.006764163651447164,-0.015293867600845057,0.3611111111111111,0.0,0.5833333333333334,-0.014649499884126227,0.5,-0.015293867600845057,0.0,-0.006764163651447164,0.0,False
Q3_raw_human_context_subject5_pc_dateblock_mean_good_subject_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,dateblock,mean_good,subject_cv,86,40,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.46511627906976744,0.4358695652173913,0.47322949009487,0.00811321102510254,0.5,43.0,223.0,-0.006690615775726938,-0.009710827586341208,-0.006690615775726938,-0.030877711189858825,0.3819444444444444,0.0,0.3958333333333333,-0.030877711189858825,0.75,-0.016094335266280013,0.0,-0.006690615775726938,0.0,False
S4_raw_human_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,dateblock_cv,40,14,450,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,-0.0099364452017201,1.0,0.35,0.7472527472527473,0.7031962658836326,0.3531962658836326,0.5,20.0,162.0,-0.006641881533368976,-0.007870322796332397,-0.006019082142118493,-0.015155295782808609,0.6111111111111112,-0.0006227993912504837,0.6666666666666666,-0.01485520793540096,0.5625,-0.015155295782808609,0.6041666666666666,-0.009501714373522208,0.0,False
Q3_raw_human_context_subject5_pc_dateblock_strong35_dateblock_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,dateblock,strong35,dateblock_cv,86,30,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.3488372093023256,0.5797619047619048,0.42626327911537387,0.07742606981304828,0.7,60.0,313.0,-0.006613135371612344,-0.021738610969423488,-0.007691022633153188,-0.03541618427789961,0.1388888888888889,0.0010778872615408441,0.3541666666666667,-0.028155896322548002,0.0625,-0.03541618427789961,0.0,-0.006613135371612344,0.0,False
S4_family_jepa_context_dateblock5_cluster6_subject_month_phase_strong35_dateblock_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,subject_month_phase,strong35,dateblock_cv,30,11,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.36666666666666664,0.5645933014354068,0.49038824093003663,0.12372157426337,0.35,10.0,164.0,-0.006582218723065858,-0.008770069339654097,-0.006582218723065858,-0.014857138801472325,0.3333333333333333,0.0,0.7083333333333334,-0.014857138801472325,0.2916666666666667,-0.01242542884676412,0.0,-0.006582218723065858,0.0,False
Q3_family_jepa_context_dateblock5_pc_subject_month_phase_strong35_subject_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_month_phase,strong35,subject_cv,30,11,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.36666666666666664,0.44976076555023925,0.35081698261041605,-0.01584968405625059,0.35,10.0,178.0,-0.006385046812716677,-0.006385046812716677,-0.00451113982085255,-0.017728489099217426,0.5833333333333334,-0.0018739069918641271,0.7708333333333334,-0.017728489099217426,0.9791666666666666,-0.007792532881338188,0.0,-0.006385046812716677,0.0,False
S4_family_jepa_context_dateblock5_cluster6_dateblock_strong35_dateblock_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,dateblock,strong35,dateblock_cv,86,30,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.3488372093023256,0.6291666666666667,0.4064471423875248,0.05760993308519918,0.35,30.0,150.0,-0.006381958970859802,-0.00790526991158773,-0.006381958970859802,-0.013670611289026358,0.3680555555555556,0.0,0.6666666666666666,-0.01046415832484171,0.4375,-0.013670611289026358,0.0,-0.006381958970859802,0.0,False
S4_raw_human_context_dateblock5_cluster6_subject_month_phase_strong35_dateblock_cv,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,subject_month_phase,strong35,dateblock_cv,30,11,450,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,-0.0099364452017201,1.0,0.36666666666666664,0.7751196172248804,0.6029952118588481,0.23632854519218144,0.2,6.0,96.0,-0.006235399458722535,-0.006235399458722535,-0.005373160021833856,-0.009175182583218366,0.7083333333333334,-0.0008622394368886788,0.875,-0.008839465999822327,0.7916666666666666,-0.009175182583218366,0.4583333333333333,-0.006235399458722535,0.0,False
Q3_family_jepa_context_dateblock5_pc_subject_lifestyle_bin_mean_good_subject_cv,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,subject_lifestyle_bin,mean_good,subject_cv,40,24,450,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,-0.0061996010196776,0.9814814814814816,0.6,0.4661458333333333,0.607538840617483,0.007538840617483,0.7,28.0,324.0,-0.006162639033803985,-0.0070864958432755865,-0.005243007649355147,-0.015934633278498533,0.5972222222222222,-0.000919631384448838,0.6041666666666666,-0.015934633278498533,0.6875,-0.013882513976167021,0.5,-0.0070864958432755865,0.0,False
S4_raw_human_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_dateblock_cv,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,subject_lifestyle_bin,mean_good,dateblock_cv,40,24,450,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,-0.0099364452017201,1.0,0.6,0.5364583333333334,0.6646184101893879,0.06461841018938796,0.7,28.0,263.0,-0.00610618354430692,-0.009911527619440341,-0.007046207522847792,-0.016357294777056053,0.24305555555555555,0.0009400239785408715,0.5208333333333334,-0.013294393232276436,0.20833333333333334,-0.016357294777056053,0.0,-0.007046207522847792,0.0,False
S4_family_jepa_context_dateblock5_cluster6_dateblock_mean_good_subject_cv,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,dateblock,mean_good,subject_cv,86,42,450,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,-0.0111307039018355,1.0,0.4883720930232558,0.612012987012987,0.5648480635456483,0.07647597052239252,0.7,60.0,333.0,-0.006017856390746368,-0.009815617370924313,-0.006017856390746368,-0.017428325783408027,0.2013888888888889,0.0,0.3541666666666667,-0.017428325783408027,0.25,-0.015403715329869727,0.0,-0.006017856390746368,0.0,False
S4_raw_human_context_dateblock5_cluster6_subject_weekday_strong35_dateblock_cv,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,subject_weekday,strong35,dateblock_cv,70,25,450,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,-0.0099364452017201,1.0,0.35714285714285715,0.56,0.47302972541990523,0.11588686827704808,0.35,24.0,160.0,-0.0059989553836738985,-0.007253172827496201,-0.004144555939511074,-0.01324486935028013,0.6458333333333334,-0.0018543994441628242,0.6875,-0.01324486935028013,0.7083333333333334,-0.010593168460474534,0.5416666666666666,-0.009847256375424496,0.0,False
Q3_raw_human_context_dateblock5_cluster6_dateblock_strong35_dateblock_cv,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,dateblock,strong35,dateblock_cv,86,30,450,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,-0.005295264017629,0.9629629629629628,0.3488372093023256,0.4791666666666667,0.3369358977117149,-0.011901311590610697,0.7,60.0,342.0,-0.005966472903022435,-0.005972222535396155,-0.005966472903022435,-0.01196455772638727,0.4652777777777778,0.0,0.6666666666666666,-0.011295054724685505,0.7291666666666666,-0.01196455772638727,0.0,-0.005966472903022435,0.0,False
Q3_raw_human_context_subject5_pc_subject_month_phase_strong35_dateblock_cv,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,subject_month_phase,strong35,dateblock_cv,30,11,450,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,-0.0144658976995005,0.9629629629629628,0.36666666666666664,0.36363636363636365,0.44053039172297725,0.07386372505631061,0.35,10.0,152.0,-0.005961989711017801,-0.014070664995688053,-0.005961989711017801,-0.029022179730368913,0.2638888888888889,0.0,0.5833333333333334,-0.029022179730368913,0.20833333333333334,-0.028132183227698504,0.0,-0.005961989711017801,0.0,False
