source_key,family,source_row,source_pred_index,source_tag,source_strategy,source_descriptor,all_minus_base,post101_p95_vs_e95_e101_sensor,post101_mean_vs_e95_e101_sensor,e72_plausible_gap_vs_e95,sets_tail_neutral,sets_beating_base,gate_strict_actionable,relaxed_structural_tol1e12,strict_gate,structural_strict_gate,delta_norm,changed_cells_vs_e95,cos_e144,cos_e143,cos_e142,resid_ratio_e144,resid_ratio_e143,resid_ratio_e142,local_good,local_material_1e5,post101_p95_ok,post101_mean_ok,noncollinear_source,candidate_interest,source_priority
e137:1653:165,e137,165,1653,e137_blocktarget_gradient_88798336,blocktarget_gradient,state_top30_q1q3_sall_soft,-2.2637072350617515e-05,1.10978118666697e-05,-2.1654913936847656e-05,,1.0,2.0,False,False,False,False,0.2508293115865583,517,0.4499842080389317,0.4427224167874198,0.4710673125799116,0.8930365124201673,0.8966587208486329,0.8820972661893586,True,True,False,True,True,True,3.2637072350617514e-05
e139:868:312,e139,312,868,e138_blocktarget_set_consensus_decoder_5fc05145,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_top70__state_soft,-1.2627908789641928e-05,-6.756691817114828e-06,-2.654772404667528e-05,,0.0,2.0,False,False,False,False,0.46360411757748343,127,0.34027679861465765,0.3377146407369622,0.3485816994722778,0.9403253162201685,0.9412485439202042,0.9372783998327384,True,True,True,True,True,True,3.262790878964193e-05
e137:1638:166,e137,166,1638,e137_blocktarget_gradient_9fb66aeb,blocktarget_gradient,state_top30_q1q3_sall_hard,-2.2624576093477344e-05,1.0741121086517325e-05,-2.1639813001696127e-05,,1.0,2.0,False,False,False,False,0.24956020087533715,517,0.4551496249351219,0.44764341469270064,0.4783291533762499,0.8904149700681238,0.8942121522783387,0.8781806312088419,True,True,False,True,True,True,3.2624576093477343e-05
e139:898:313,e139,313,898,e138_blocktarget_set_consensus_decoder_e27cf3f8,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_nonactive_top70__state_soft,-1.2623258666355495e-05,-6.75420372106651e-06,-2.643856633012086e-05,,0.0,2.0,False,False,False,False,0.45752088106613853,124,0.3373608775045234,0.33482066959824514,0.3460010890214217,0.9413753971340967,0.9422818682378341,0.9382341106546864,True,True,True,True,True,True,3.2623258666355495e-05
e139:644:314,e139,314,644,e138_blocktarget_set_consensus_decoder_c67d2887,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_nonq2s3_top50__hard,-1.262187392125913e-05,-5.232036212094421e-06,-2.07446340660049e-05,,1.0,3.0,False,False,False,False,0.5081893417036206,116,0.22504179029950577,0.22334759965239978,0.21028938419389895,0.9743491122892212,0.9747388623264753,0.9776391844107676,True,True,True,True,True,True,3.262187392125913e-05
e137:64:167,e137,167,64,e137_blocktarget_gradient_a3bf3fd6,blocktarget_gradient,state_top15_non_q2s3_hard,-2.257943608141577e-05,2.146801860910162e-05,-1.787214175354773e-05,,1.0,2.0,False,False,False,False,0.35606757829139984,259,0.3186375894646106,0.316238778011996,0.29774959744305074,0.9478766199143126,0.9486796273144478,0.9546440054923622,True,True,False,True,True,True,3.257943608141577e-05
e137:79:168,e137,168,79,e137_blocktarget_gradient_e0c87e6f,blocktarget_gradient,state_top15_non_q2s3_soft,-2.255884916879669e-05,2.087708483710673e-05,-1.8025465871170577e-05,,1.0,2.0,False,False,False,False,0.3560211254938701,259,0.31867434460192834,0.3162752564442192,0.297783943131388,0.9478642635380509,0.9486674665872884,0.9546332925333803,True,True,False,True,True,True,3.255884916879669e-05
e139:844:316,e139,316,844,e138_blocktarget_set_consensus_decoder_04b167db,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_top50__hard,-1.2545450317147376e-05,-9.561262313987758e-06,-3.678486824591335e-05,,0.0,2.0,False,False,False,False,0.6028073063926778,198,0.4048192853045764,0.3992957431292833,0.4092021512007091,0.9143967116331359,0.9168221798794102,0.9124437513911265,True,True,True,True,True,True,3.2545450317147376e-05
e139:598:317,e139,317,598,e138_blocktarget_set_consensus_decoder_8f95ab6a,blocktarget_set_consensus_decoder,state_top20_non_q2s3_hard__veto_null_top70__state_soft,-1.253502266329587e-05,-2.6825324329720098e-06,-1.7403638956979214e-05,,1.0,3.0,False,False,False,False,0.399046034244263,80,0.26912124287322176,0.26709520721110513,0.2514792490851901,0.9631063059882705,0.9636701459964696,0.9678626903024773,True,True,True,True,True,True,3.253502266329587e-05
e139:411:318,e139,318,411,e138_blocktarget_set_consensus_decoder_1a1b6ee9,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_nonactive_top70__hard,-1.251861568429824e-05,-4.990450709524377e-06,-2.205245678103919e-05,,1.0,2.0,False,False,False,False,0.23579652245103216,139,0.40641511667916724,0.40401781061819314,0.41157659624321535,0.9136885426307254,0.9147511184487734,0.911375172705977,True,True,True,True,True,True,3.251861568429824e-05
e139:411:319,e139,319,411,e138_blocktarget_set_consensus_decoder_1a1b6ee9,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_nonactive_top70__state_soft,-1.251861568429824e-05,-4.990450709524377e-06,-2.205245678103919e-05,,1.0,2.0,False,False,False,False,0.23579652245103216,139,0.40641511667916724,0.40401781061819314,0.41157659624321535,0.9136885426307254,0.9147511184487734,0.911375172705977,True,True,True,True,True,True,3.251861568429824e-05
e137:1495:169,e137,169,1495,e137_blocktarget_gradient_52362fbc,blocktarget_gradient,state_top20_all_hard,-2.250984547724766e-05,,,,1.0,1.0,False,False,False,False,0.750466521571749,352,0.37407051998959867,0.37042198175544166,0.3761958818532471,0.9274002620631022,0.9288635827894054,0.9265401548107114,True,True,False,False,True,True,3.250984547724766e-05
e137:1495:170,e137,170,1495,e137_blocktarget_gradient_52362fbc,blocktarget_gradient,state_top20_all_soft,-2.250984547724766e-05,,,,1.0,1.0,False,False,False,False,0.750466521571749,352,0.37407051998959867,0.37042198175544166,0.3761958818532471,0.9274002620631022,0.9288635827894054,0.9265401548107114,True,True,False,False,True,True,3.250984547724766e-05
e138:915:652,e138,652,915,e138_blocktarget_vetonull_overlap_29a01463,blocktarget_vetonull_overlap,state_top30_all_hard__low_adverse75_top70__hard,-1.250124369289729e-05,-8.077693810687285e-06,-2.417031041759767e-05,,1.0,3.0,False,False,False,False,0.2408318915758462,145,0.39334392841595633,0.39557051239639235,0.40907688228468503,0.9193914041246541,0.9184356100034753,0.9124999202083482,True,True,True,True,True,True,3.250124369289729e-05
e138:915:653,e138,653,915,e138_blocktarget_vetonull_overlap_29a01463,blocktarget_vetonull_overlap,state_top30_all_hard__low_adverse75_top70__state_soft,-1.250124369289729e-05,-8.077693810687285e-06,-2.417031041759767e-05,,1.0,3.0,False,False,False,False,0.2408318915758462,145,0.39334392841595633,0.39557051239639235,0.40907688228468503,0.9193914041246541,0.9184356100034753,0.9124999202083482,True,True,True,True,True,True,3.250124369289729e-05
e139:589:320,e139,320,589,e138_blocktarget_set_consensus_decoder_94b6faf9,blocktarget_set_consensus_decoder,state_top20_non_q2s3_hard__veto_null_top70__hard,-1.250058718571534e-05,-2.6751631375238944e-06,-1.735289174976519e-05,,1.0,3.0,False,False,False,False,0.39975664880460027,80,0.2670969565124944,0.2650861603621807,0.24958766294173232,0.9636696611504187,0.9642247287766665,0.9683522078806267,True,True,True,True,True,True,3.250058718571534e-05
e138:22:72,e138,72,22,e138_blocktarget_vetonull_overlap_63ba26a8,blocktarget_vetonull_overlap,state_top20_all_hard__veto_null_top50__state_soft,-2.2498625007694173e-05,,,,1.0,1.0,False,False,False,False,0.5196285212564775,149,0.39017959287332205,0.38308828215879026,0.3867643196161465,0.9207387714792991,0.9237117342941072,0.9221785949976606,True,True,False,False,True,True,3.249862500769417e-05
e139:309:321,e139,321,309,e138_blocktarget_set_consensus_decoder_b8b4377d,blocktarget_set_consensus_decoder,state_top20_all_hard__veto_null_nonq2s3_top70__state_soft,-1.2491639814427025e-05,-2.046932477896298e-06,-1.8680631356027575e-05,,1.0,2.0,False,False,False,False,0.2804798472693536,83,0.16110593646962243,0.15989307653637705,0.15054478603769214,0.9869371191895894,0.9871343394268747,0.9886031900600286,True,True,True,True,True,True,3.249163981442702e-05
e139:164:322,e139,322,164,e138_blocktarget_set_consensus_decoder_2a2aad48,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_top50__hard,-1.2478248799907554e-05,-4.974358758790439e-06,-2.1841094182478063e-05,,1.0,2.0,False,False,False,False,0.6843965338698481,114,0.2092817642153966,0.2081295573210922,0.2047130782514627,0.9778553794743329,0.9781012664184248,0.9788220244726875,True,True,True,True,True,True,3.247824879990755e-05
e139:883:323,e139,323,883,e138_blocktarget_set_consensus_decoder_a369494e,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_nonactive_top50__state_soft,-1.247432941808846e-05,-9.424156501550427e-06,-3.6210503746031515e-05,,0.0,2.0,False,False,False,False,0.5976710710610876,195,0.41086744633846417,0.4052728873811273,0.4136314462490025,0.9116950924181336,0.9141957595360876,0.9104444116331095,True,True,True,True,True,True,3.2474329418088464e-05
e139:650:324,e139,324,650,e138_blocktarget_set_consensus_decoder_c354a68b,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_nonq2s3_top50__hard,-1.2455022512791736e-05,-5.162872741076854e-06,-2.7079335430106057e-05,,1.0,3.0,False,False,False,False,0.3583920026817102,116,0.37256421832408004,0.36975942898565994,0.3481411161001776,0.9280064133531445,0.929127528747372,0.9374421386307118,True,True,True,True,True,True,3.2455022512791734e-05
e139:650:325,e139,325,650,e138_blocktarget_set_consensus_decoder_c354a68b,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_nonq2s3_top50__state_soft,-1.2455022512791736e-05,-5.162872741076854e-06,-2.7079335430106057e-05,,1.0,3.0,False,False,False,False,0.3583920026817102,116,0.37256421832408004,0.36975942898565994,0.3481411161001776,0.9280064133531445,0.929127528747372,0.9374421386307118,True,True,True,True,True,True,3.2455022512791734e-05
e139:300:326,e139,326,300,e138_blocktarget_set_consensus_decoder_ffb62f5f,blocktarget_set_consensus_decoder,state_top20_all_hard__veto_null_nonq2s3_top70__hard,-1.244991059079492e-05,-2.0400945523397753e-06,-1.827424224526346e-05,,1.0,2.0,False,False,False,False,0.27860381337350465,83,0.16149160712999872,0.16027584373769,0.1509051744151763,0.9868740855988521,0.9870722637751361,0.9885482427958311,True,True,True,True,True,True,3.244991059079492e-05
e138:969:657,e138,657,969,e138_blocktarget_vetonull_overlap_560f3efc,blocktarget_vetonull_overlap,state_top30_all_hard__low_adverse75_nonq2s3_top70__hard,-1.2412124477667597e-05,-7.652554998556677e-06,-2.3707633850526708e-05,,0.0,3.0,False,False,False,False,0.2763349990474117,113,0.2236459904551467,0.2219623078609601,0.20898508471539934,0.9746704422282111,0.9750552465830007,0.9779188281071683,True,True,True,True,True,True,3.2412124477667595e-05
e138:945:659,e138,659,945,e138_blocktarget_vetonull_overlap_975b76dc,blocktarget_vetonull_overlap,state_top30_all_hard__low_adverse75_nonactive_top70__state_soft,-1.2399407303909094e-05,-8.01823050789319e-06,-2.4056334527444785e-05,,1.0,3.0,False,False,False,False,0.23916521486202827,143,0.3829260630134851,0.3852672286286857,0.3996312796881146,0.9237789942756833,0.9228050512132951,0.9166759734469101,True,True,True,True,True,True,3.239940730390909e-05
e138:945:658,e138,658,945,e138_blocktarget_vetonull_overlap_975b76dc,blocktarget_vetonull_overlap,state_top30_all_hard__low_adverse75_nonactive_top70__hard,-1.2399407303909094e-05,-8.01823050789319e-06,-2.4056334527444785e-05,,1.0,3.0,False,False,False,False,0.23916521486202827,143,0.3829260630134851,0.3852672286286857,0.3996312796881146,0.9237789942756833,0.9228050512132951,0.9166759734469101,True,True,True,True,True,True,3.239940730390909e-05
e137:664:171,e137,171,664,e137_blocktarget_gradient_619b3871,blocktarget_gradient,state_top20_all_hard,-2.239538877202296e-05,1.7194695910702364e-05,-1.9333370785472776e-05,,1.0,3.0,False,False,False,False,0.42259507520365536,352,0.32925833293592244,0.3236453756810021,0.3161357168272049,0.9442398795815908,0.9461784561066179,0.9487139761520061,True,True,False,True,True,True,3.239538877202296e-05
e138:1023:660,e138,660,1023,e138_blocktarget_vetonull_overlap_cd193d23,blocktarget_vetonull_overlap,state_top30_non_q2s3_hard__veto_null_nonactive_top70__state_soft,-1.2387048974327186e-05,-7.82939183792858e-06,-2.3451089313245015e-05,,0.0,3.0,False,False,False,False,0.2765599844363738,111,0.22264234819403658,0.22096622135795851,0.20804723529303684,0.9749001922200269,0.9752814614349982,0.9781187800502168,True,True,True,True,True,True,3.2387048974327184e-05
e137:733:172,e137,172,733,e137_blocktarget_gradient_16f8878c,blocktarget_gradient,state_top30_all_hard,-2.2365683470360057e-05,7.268598246262586e-06,-2.2615693735938625e-05,,1.0,3.0,False,False,False,False,0.34735280868628704,528,0.3060899953343197,0.30205195964660414,0.31535141271950756,0.9520025812760363,0.9532914631284842,0.9489749662113385,True,True,False,True,True,True,3.236568347036006e-05
e139:426:329,e139,329,426,e138_blocktarget_set_consensus_decoder_343c4651,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_nonq2s3_top50__hard,-1.234642554293064e-05,-4.9218084223233306e-06,-2.429950838956797e-05,,1.0,2.0,False,False,False,False,0.2545584412271575,162,0.4265319264363008,0.4233208499535783,0.39857102109769343,0.9044725068958913,0.9059798331058919,0.9171374712338067,True,True,True,True,True,True,3.2346425542930644e-05
e139:426:330,e139,330,426,e138_blocktarget_set_consensus_decoder_343c4651,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_nonq2s3_top50__state_soft,-1.234642554293064e-05,-4.9218084223233306e-06,-2.429950838956797e-05,,1.0,2.0,False,False,False,False,0.2545584412271575,162,0.4265319264363008,0.4233208499535783,0.39857102109769343,0.9044725068958913,0.9059798331058919,0.9171374712338067,True,True,True,True,True,True,3.2346425542930644e-05
e138:876:662,e138,662,876,e138_blocktarget_vetonull_overlap_ba98f71a,blocktarget_vetonull_overlap,state_top30_all_hard__veto_null_nonq2s3_top50__state_soft,-1.2340952599054766e-05,-9.32073361592736e-06,-2.6691403287924383e-05,,0.0,3.0,False,False,False,False,0.26640154391452975,159,0.34943960451940537,0.34680890508834733,0.32653241493300833,0.9369588906634708,0.9379358098246501,0.9451860039156409,True,True,True,True,True,True,3.2340952599054765e-05
e139:853:331,e139,331,853,e138_blocktarget_set_consensus_decoder_31f3798f,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_top50__state_soft,-1.232059142408648e-05,-9.339736668132064e-06,-3.627105701411149e-05,,0.0,2.0,False,False,False,False,0.6033281174154673,198,0.40807453971961094,0.4025055967808162,0.41096713030426824,0.9129486130295766,0.9154175247176117,0.9116501619642672,True,True,True,True,True,True,3.232059142408648e-05
e138:1014:665,e138,665,1014,e138_blocktarget_vetonull_overlap_6060d015,blocktarget_vetonull_overlap,state_top30_non_q2s3_hard__veto_null_nonactive_top70__hard,-1.2315023831033224e-05,-7.584653903964339e-06,-2.350753678523948e-05,,0.0,3.0,False,False,False,False,0.2734197180084018,111,0.22119906690293392,0.2195338055761521,0.2066985669700528,0.9752286771835984,0.9756048934939042,0.9784046721129898,True,True,True,True,True,True,3.231502383103323e-05
e138:867:666,e138,666,867,e138_blocktarget_vetonull_overlap_78f4073a,blocktarget_vetonull_overlap,state_top30_all_hard__veto_null_nonq2s3_top50__hard,-1.2301449547003074e-05,-9.260033664738275e-06,-2.6801568758174553e-05,,0.0,3.0,False,False,False,False,0.26554781191872606,159,0.3477816360092619,0.3451634183254355,0.3249831330127617,0.9375755615707574,0.9385426014038469,0.9457198122368007,True,True,True,True,True,True,3.230144954700307e-05
e138:825:668,e138,668,825,e138_blocktarget_vetonull_overlap_5aa97953,blocktarget_vetonull_overlap,state_top30_all_hard__veto_null_top70__hard,-1.2291471545800016e-05,-7.955205721463515e-06,-2.361417196799201e-05,,1.0,3.0,False,False,False,False,0.2349468024894149,138,0.3697085507929255,0.3722430172743459,0.3880308741113417,0.9291477748294912,0.9281353005303113,0.9216463751007695,True,True,True,True,True,True,3.229147154580002e-05
e138:825:669,e138,669,825,e138_blocktarget_vetonull_overlap_5aa97953,blocktarget_vetonull_overlap,state_top30_all_hard__veto_null_top70__state_soft,-1.2291471545800016e-05,-7.955205721463515e-06,-2.361417196799201e-05,,1.0,3.0,False,False,False,False,0.2349468024894149,138,0.3697085507929255,0.3722430172743459,0.3880308741113417,0.9291477748294912,0.9281353005303113,0.9216463751007695,True,True,True,True,True,True,3.229147154580002e-05
e138:631:670,e138,670,631,e138_blocktarget_vetonull_overlap_66449e6e,blocktarget_vetonull_overlap,state_top20_all_hard__low_adverse75_top50__hard,-1.2290813050541692e-05,-7.030400332577682e-06,-3.020393599612549e-05,,0.0,3.0,False,False,False,False,0.4749736834815168,141,0.36741083103865846,0.361685592385358,0.35911419570764896,0.9300587514966366,0.932300129926438,0.9332936271298807,True,True,True,True,True,True,3.229081305054169e-05
e138:631:671,e138,671,631,e138_blocktarget_vetonull_overlap_66449e6e,blocktarget_vetonull_overlap,state_top20_all_hard__low_adverse75_top50__state_soft,-1.2290813050541692e-05,-7.030400332577682e-06,-3.020393599612549e-05,,0.0,3.0,False,False,False,False,0.4749736834815168,141,0.36741083103865846,0.361685592385358,0.35911419570764896,0.9300587514966366,0.932300129926438,0.9332936271298807,True,True,True,True,True,True,3.229081305054169e-05
e137:748:173,e137,173,748,e137_blocktarget_gradient_15c2dc77,blocktarget_gradient,state_top30_all_soft,-2.2289821502208262e-05,1.297678369193734e-05,-2.192355336083537e-05,,1.0,3.0,False,False,False,False,0.35547320536329435,528,0.30021487146255854,0.2963114799917337,0.30644959519671533,0.9538716008733669,0.9550913604598822,0.9518868869796292,True,True,False,True,True,True,3.228982150220826e-05
e139:455:334,e139,334,455,e138_blocktarget_set_consensus_decoder_4261cb0c,blocktarget_set_consensus_decoder,state_top30_non_q2s3_hard__veto_null_top50__state_soft,-1.2288310391572743e-05,-6.142626589848593e-06,-2.449388015145859e-05,,1.0,2.0,False,False,False,False,0.2576819745345028,166,0.4213616514053183,0.4181894985002514,0.3937396786571122,0.9068926941623157,0.9083598094060021,0.9192219892120695,True,True,True,True,True,True,3.228831039157274e-05
e139:455:333,e139,333,455,e138_blocktarget_set_consensus_decoder_4261cb0c,blocktarget_set_consensus_decoder,state_top30_non_q2s3_hard__veto_null_top50__hard,-1.2288310391572743e-05,-6.142626589848593e-06,-2.449388015145859e-05,,1.0,2.0,False,False,False,False,0.2576819745345028,166,0.4213616514053183,0.4181894985002514,0.3937396786571122,0.9068926941623157,0.9083598094060021,0.9192219892120695,True,True,True,True,True,True,3.228831039157274e-05
e138:855:672,e138,672,855,e138_blocktarget_vetonull_overlap_4793a3b8,blocktarget_vetonull_overlap,state_top30_all_hard__veto_null_nonactive_top70__hard,-1.2280653298391009e-05,-7.948888836823608e-06,-2.360206412137071e-05,,1.0,3.0,False,False,False,False,0.23323807579381234,136,0.36567038842101757,0.36827421400383653,0.38456921576877595,0.9307444155255633,0.9297172168459915,0.9230961587413244,True,True,True,True,True,True,3.228065329839101e-05
e138:855:673,e138,673,855,e138_blocktarget_vetonull_overlap_4793a3b8,blocktarget_vetonull_overlap,state_top30_all_hard__veto_null_nonactive_top70__state_soft,-1.2280653298391009e-05,-7.948888836823608e-06,-2.360206412137071e-05,,1.0,3.0,False,False,False,False,0.23323807579381234,136,0.36567038842101757,0.36827421400383653,0.38456921576877595,0.9307444155255633,0.9297172168459915,0.9230961587413244,True,True,True,True,True,True,3.228065329839101e-05
e137:815:174,e137,174,815,e137_blocktarget_gradient_67687823,blocktarget_gradient,state_top30_q1q3_sall_hard,-2.225849030201843e-05,5.87755851533729e-05,-1.474751936007008e-05,,0.0,2.0,False,False,False,False,1.0292243261897154,517,0.38887485376890163,0.38392379588492187,0.40175449752545844,0.9212905883087137,0.9233647810877957,0.9157474126188218,True,True,False,True,True,True,3.225849030201843e-05
e137:679:175,e137,175,679,e137_blocktarget_gradient_822c2878,blocktarget_gradient,state_top20_all_soft,-2.2231740028355595e-05,1.7401655680965006e-05,-1.9083971379918624e-05,,0.0,3.0,False,False,False,False,0.42389848951595405,352,0.3293357004695915,0.32387184804403174,0.31575444812375253,0.944212897812884,0.9461009597524694,0.9488409395099183,True,True,False,True,True,True,3.2231740028355595e-05
e139:168:335,e139,335,168,e138_blocktarget_set_consensus_decoder_efcd02aa,blocktarget_set_consensus_decoder,state_top30_all_hard__veto_null_top50__hard,-1.2208341342412332e-05,-4.866762208442425e-06,-3.4006750523358644e-05,,1.0,2.0,False,False,False,False,0.9527213267679512,114,0.3384469120726335,0.3366460354629745,0.3385555226603076,0.9409854875121608,0.9416312690257592,0.9409464161556733,True,True,True,True,True,True,3.220834134241233e-05
e138:661:676,e138,676,661,e138_blocktarget_vetonull_overlap_6643f5a4,blocktarget_vetonull_overlap,state_top20_all_hard__low_adverse75_nonactive_top50__state_soft,-1.219578132627408e-05,-6.9760417589707835e-06,-3.0097575927059993e-05,,0.0,3.0,False,False,False,False,0.4732863826479694,140,0.3620710712767299,0.35637548221020965,0.35418076662068604,0.932150491790098,0.9343428255621384,0.9351769803390069,True,True,True,True,True,True,3.219578132627408e-05
e138:661:675,e138,675,661,e138_blocktarget_vetonull_overlap_6643f5a4,blocktarget_vetonull_overlap,state_top20_all_hard__low_adverse75_nonactive_top50__hard,-1.219578132627408e-05,-6.9760417589707835e-06,-3.0097575927059993e-05,,0.0,3.0,False,False,False,False,0.4732863826479694,140,0.3620710712767299,0.35637548221020965,0.35418076662068604,0.932150491790098,0.9343428255621384,0.9351769803390069,True,True,True,True,True,True,3.219578132627408e-05
e138:616:681,e138,681,616,e138_blocktarget_vetonull_overlap_9b9d1758,blocktarget_vetonull_overlap,state_top20_all_hard__veto_null_nonq2s3_top70__state_soft,-1.2185548033394332e-05,-6.174364444128805e-06,-2.4243359652224355e-05,,1.0,3.0,False,False,False,False,0.3600000000000001,81,0.2972325506542854,0.29499488356736897,0.27774774612432845,0.9548051166764598,0.9554988323745219,0.9606540425787298,True,True,True,True,True,True,3.218554803339433e-05
e138:616:680,e138,680,616,e138_blocktarget_vetonull_overlap_9b9d1758,blocktarget_vetonull_overlap,state_top20_all_hard__veto_null_nonq2s3_top70__hard,-1.2185548033394332e-05,-6.174364444128805e-06,-2.4243359652224355e-05,,1.0,3.0,False,False,False,False,0.3600000000000001,81,0.2972325506542854,0.29499488356736897,0.27774774612432845,0.9548051166764598,0.9554988323745219,0.9606540425787298,True,True,True,True,True,True,3.218554803339433e-05
e139:243:338,e139,338,243,e138_blocktarget_set_consensus_decoder_ccbfd9ac,blocktarget_set_consensus_decoder,state_top20_all_hard__veto_null_top70__hard,-1.2161573066604705e-05,-2.602613099587975e-06,-1.8073495815845288e-05,,1.0,2.0,False,False,False,False,0.21716569478130068,99,0.30015629739379635,0.2968167268814308,0.286241444427112,0.9538900340892797,0.954934464056772,0.9581575212313895,True,True,True,True,True,True,3.216157306660471e-05
e137:1099:176,e137,176,1099,e137_blocktarget_gradient_30160d6c,blocktarget_gradient,state_top30_q1q3_sall_soft,-2.2156023483765885e-05,,,,1.0,1.0,False,False,False,False,0.6812861198543998,517,0.22099906101383707,0.21631889032401305,0.22751222178609704,0.975274020483988,0.9763227630701783,0.9737752250586136,True,True,False,False,True,True,3.2156023483765884e-05
e139:252:339,e139,339,252,e138_blocktarget_set_consensus_decoder_d3386e97,blocktarget_set_consensus_decoder,state_top20_all_hard__veto_null_top70__state_soft,-1.2141319216230071e-05,-2.5982787148818666e-06,-1.8224254398606168e-05,,1.0,2.0,False,False,False,False,0.2178937501705827,99,0.29921299761794884,0.2959309238732363,0.28509110479086447,0.9541863455617469,0.9552093426550708,0.9585004235623082,True,True,True,True,True,True,3.214131921623007e-05
e137:705:177,e137,177,705,e137_blocktarget_gradient_e34fb531,blocktarget_gradient,state_top20_non_q2s3_soft,-2.2139522173447723e-05,4.527203063139234e-05,-1.2959950927075726e-05,,0.0,2.0,False,False,False,False,0.8138253606283805,326,0.32542496708409224,0.3229750579590586,0.3040920348098733,0.9455678668389265,0.9464074766908507,0.9526426582749647,True,True,False,True,True,True,3.213952217344772e-05
e137:808:178,e137,178,808,e137_blocktarget_gradient_edcd10b2,blocktarget_gradient,state_top30_q1q3_sall_hard,-2.212770538756459e-05,6.877685465096039e-06,-2.247005475272073e-05,,1.0,3.0,False,False,False,False,0.3415996746824768,517,0.3061969578083632,0.30215751103797933,0.31546161157543784,0.9519681838322662,0.953258012567077,0.9489383392097864,True,True,False,True,True,True,3.212770538756459e-05
e137:1034:179,e137,179,1034,e137_blocktarget_gradient_1a6ef745,blocktarget_gradient,state_top30_non_q2s3_hard,-2.2125801015127067e-05,,,,1.0,1.0,False,False,False,False,0.6162550140521538,449,0.20624151182734463,0.20468885602986867,0.1927215405621763,0.9785011184455393,0.978827090050732,0.9812534880464585,True,True,False,False,True,True,3.2125801015127066e-05
e138:991:688,e138,688,991,e138_blocktarget_vetonull_overlap_d5bdaa1d,blocktarget_vetonull_overlap,state_top30_non_q2s3_hard__veto_null_top50__hard,-1.2117985039861168e-05,-1.2365643245036405e-05,-4.0238158280531155e-05,,0.0,3.0,False,False,False,False,0.5169139193328037,167,0.37747953783590965,0.3746377443111409,0.3527342163944971,0.9260179255906378,0.9271712681794341,0.9357235556426695,True,True,True,True,True,True,3.2117985039861166e-05
e138:991:689,e138,689,991,e138_blocktarget_vetonull_overlap_d5bdaa1d,blocktarget_vetonull_overlap,state_top30_non_q2s3_hard__veto_null_top50__state_soft,-1.2117985039861168e-05,-1.2365643245036405e-05,-4.0238158280531155e-05,,0.0,3.0,False,False,False,False,0.5169139193328037,167,0.37747953783590965,0.3746377443111409,0.3527342163944971,0.9260179255906378,0.9271712681794341,0.9357235556426695,True,True,True,True,True,True,3.2117985039861166e-05
e137:680:180,e137,180,680,e137_blocktarget_gradient_35dbe866,blocktarget_gradient,state_top20_all_soft,-2.2092282602304003e-05,4.653955267717271e-05,-1.2690804064459515e-05,,0.0,2.0,False,False,False,False,0.8477969790319082,352,0.32933570046959065,0.32387184804403085,0.315754448123752,0.9442128978128841,0.9461009597524696,0.9488409395099184,True,True,False,True,True,True,3.2092282602304e-05
e138:394:80,e138,80,394,e138_blocktarget_vetonull_overlap_8a698391,blocktarget_vetonull_overlap,state_top30_all_hard__low_adverse75_nonactive_top50__state_soft,-2.207537602338938e-05,,,,1.0,1.0,False,False,False,False,0.8650520222667303,231,0.33987410525812256,0.33347063161174306,0.3460640905515474,0.9404709419088879,0.9427604880628299,0.9382108746069459,True,True,False,False,True,True,3.207537602338938e-05
e138:627:692,e138,692,627,e138_blocktarget_vetonull_overlap_932a8e91,blocktarget_vetonull_overlap,state_top20_all_hard__low_adverse75_top50__hard,-1.2061723062561924e-05,-6.111622867376762e-06,-2.2075903991489e-05,,1.0,3.0,False,False,False,False,0.2515713932837061,141,0.34503392838310004,0.3397243140286244,0.33688548439316124,0.9385902131732069,0.9405250610471688,0.941545628424446,True,True,True,True,True,True,3.206172306256192e-05
e138:961:694,e138,694,961,e138_blocktarget_vetonull_overlap_9b58f12e,blocktarget_vetonull_overlap,state_top30_all_hard__low_adverse75_nonq2s3_top50__state_soft,-1.204785889619142e-05,-1.2356839356878574e-05,-4.2193058739994755e-05,,0.0,3.0,False,False,False,False,0.5215361924162122,170,0.37413401065553725,0.3713174033899565,0.34960800214945337,0.9273746503279041,0.9285059967171673,0.9368960693871374,True,True,True,True,True,True,3.204785889619142e-05
