set_name,metric,observed,null_mean,null_std,z,p_high,p_low
e166_vs_e95:top_benefit_nfocus,all_co_vetonull_density_mean,2.1584310549612895e-12,8.126034783439572e-12,7.599432484034022e-12,-0.7852696554664944,0.9970009996667777,0.003332222592469177
e166_vs_e95:top_benefit_nfocus,all_safe_density_mean,0.1170971661438941,0.24467153523978455,0.024337018344147858,-5.241988451168149,1.0,0.0003332222592469177
e166_vs_e95:top_benefit_nfocus,broad_low_alpha_mass_sum,1.3213654404835309,3.185393859269608,0.5499130718944781,-3.389678322001704,1.0,0.0003332222592469177
e166_vs_e95:top_benefit_nfocus,e101_plausible_mass_sum,0.2382042929487919,0.5296509738678622,0.09504019745885353,-3.0665622411532607,1.0,0.0003332222592469177
e166_vs_e95:top_swing_nfocus,n_rows,67.0,66.32966666666667,2.334838405332418,0.2871005255877203,0.48450516494501833,0.6807730756414528
e166_vs_e95:top_swing_nfocus,n_subjects,10.0,9.994333333333334,0.0750761904135474,0.07547887866249463,0.9943352215928024,1.0
e166_vs_e95:top_swing_nfocus,n_blocks,22.0,26.637333333333334,1.9482654169629627,-2.380236949728442,0.9970009996667777,0.016661112962345886
e166_vs_e95:top_swing_nfocus,top_subject_share,0.22972972972972974,0.16506306306306306,0.022792881191088944,2.8371431467799084,0.015328223925358214,0.9926691102965678
e166_vs_e95:top_swing_nfocus,top_block_share,0.0945945945945946,0.10131531531531533,0.017501010241276024,-0.38401901536346483,0.777740753082306,0.5501499500166611
e166_vs_e95:top_swing_nfocus,edge_like_rate,0.5945945945945946,0.4723558558558558,0.05553469435636158,2.2011238227826166,0.02299233588803732,0.9856714428523825
e166_vs_e95:top_swing_nfocus,between_train_runs_rate,0.8243243243243243,0.6238243243243243,0.05411107734087814,3.705341121503278,0.0003332222592469177,1.0
e166_vs_e95:top_swing_nfocus,long_block_rate,0.4864864864864865,0.5968153153153153,0.05548162190570067,-1.9885653129670424,0.9803398867044318,0.034988337220926355
e166_vs_e95:top_swing_nfocus,weekend_rate,0.16216216216216217,0.2725900900900901,0.051247508401750394,-2.1547960353943023,0.9920026657780739,0.017994001999333556
e166_vs_e95:top_swing_nfocus,e101_active_rate,0.02702702702702703,0.007418918918918919,0.009248830767998253,2.1200634545021457,0.09330223258913696,0.9930023325558147
e166_vs_e95:top_swing_nfocus,e95_fallback_rate,0.02702702702702703,0.11042792792792794,0.03260876844301251,-2.557621918370004,0.9993335554815062,0.00433188937020993
e166_vs_e95:top_swing_nfocus,e72_active_rate,0.7837837837837838,0.657990990990991,0.0499145958824732,2.520160497522191,0.005664778407197601,0.9976674441852715
e166_vs_e95:top_swing_nfocus,all_veto_null_rate,0.35135135135135137,0.5878378378378378,0.05481472295135383,-4.314287726973646,1.0,0.0003332222592469177
e166_vs_e95:top_swing_nfocus,all_low_adverse75_rate,0.5945945945945946,0.6795855855855856,0.05265303735924677,-1.614170715567752,0.9570143285571476,0.06997667444185271
e166_vs_e95:top_swing_nfocus,all_co_vetonull_density_mean,7.542468467608556e-12,9.062333817678183e-12,8.755582949083583e-12,-0.17358813900891726,0.3585471509496834,0.6417860713095634
e166_vs_e95:top_swing_nfocus,all_safe_density_mean,0.14231069524276846,0.2484561933024013,0.02490937187283677,-4.261267550282254,1.0,0.0003332222592469177
e166_vs_e95:top_swing_nfocus,broad_low_alpha_mass_sum,1.3543171925605606,3.5190966868171683,0.6136250978968302,-3.5278535732587906,1.0,0.0003332222592469177
e166_vs_e95:top_swing_nfocus,e101_plausible_mass_sum,0.23253485659522619,0.5524488375467296,0.10285909099556297,-3.1102159065872312,1.0,0.0003332222592469177
