source_scope,view,model,split,target_kind,tail_q,policy,tail_auc,tail_logloss,tail_brier,corr_benefit,active_full_delta,active_policy_delta,loss_vs_full,q3_policy_delta,q3_full_delta,s4_policy_delta,s4_full_delta,subject_delta,subject_win_rate,dropped_cells,dropped_q3,dropped_s4,dropped_mean_benefit,dropped_bad_prob_mean,mean_amp_active,stress_promote
q3s4,latent_no_targetid,hgb_shallow,subject5,risk,0.1,drop_s4_top50,0.8934106684415708,0.219784865471633,0.07138573630707298,-0.16067257229324922,-0.0038461243581564553,-0.0024678742183398272,0.001378250139816628,-0.004262113094773756,-0.004262113094773756,-0.0006736353419061203,-0.0034301356215395984,-0.0024456989313108913,0.6,50,0,50,0.02480850251670144,0.43364820039122265,0.9444444444444444,False
q3s4,latent_with_targetid,hgb_shallow,subject5,risk,0.1,drop_s4_top50,0.8934106684415708,0.219784865471633,0.07138573630707298,-0.16067257229324922,-0.0038461243581564553,-0.0024678742183398272,0.001378250139816628,-0.004262113094773756,-0.004262113094773756,-0.0006736353419061203,-0.0034301356215395984,-0.0024456989313108913,0.6,50,0,50,0.02480850251670144,0.43364820039122265,0.9444444444444444,False
all3,latent_no_targetid,hgb_shallow,subject5,contrast,0.1,soft_inverse_bad,0.5915952179688443,0.6869103754658927,0.24681893343572117,0.059447304182907584,-0.0038461243581564553,-0.0024660170666765957,0.0013801072914798596,-0.002888580253051498,-0.004262113094773756,-0.0020434538803020263,-0.0034301356215395984,-0.002382190595468359,0.8,0,0,0,,,0.4736629989707282,False
q3s4,movement,lr_l2_c0p10,subject5,risk,0.1,drop_global_top21,0.9082166288593978,0.4318451698770444,0.12286628034600981,-0.13216630442303964,-0.0038461243581564553,-0.0024657396791785136,0.0013803846789779417,-0.0017072868603756897,-0.004262113094773756,-0.0032241924979814485,-0.0034301356215395984,-0.002199139525830662,0.7,21,10,11,0.05915934338477534,0.9888675387021637,0.9766666666666667,False
all3,latent_with_targetid,hgb_shallow,subject5,risk,0.1,drop_q3_p10,0.9006438555264267,0.21653472012745398,0.0697970249301625,-0.11127583275087867,-0.0038461243581564553,-0.0024647647081234014,0.0013813596500330538,-0.0014993937947077596,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0023253783613827682,0.7,45,45,0,0.02762719300066009,0.42074959123264877,0.95,False
q3s4,latent_with_targetid,hgb_shallow,subject5,risk,0.2,soft_inverse_bad,0.846773517464237,0.35950066451838003,0.12322570019584451,-0.09319349461413039,-0.0038461243581564553,-0.0024605453900441443,0.001385578968112311,-0.0027650988897626183,-0.004262113094773756,-0.0021559918903260034,-0.0034301356215395984,-0.0024239250492935514,0.7,0,0,0,,,0.8106111809271086,False
q3s4,latent_with_targetid,lr_l2_c0p10,row5,risk,0.1,drop_global_top40,0.8163382233414611,0.4279343246522438,0.11656024920096358,-0.13771345763352585,-0.0038461243581564553,-0.0024603901212034707,0.0013857342369529846,-0.0022221728673517127,-0.004262113094773756,-0.0026986073750555617,-0.0034301356215395984,-0.002283586197833187,0.5,40,25,15,0.031179020331443173,0.9720852173398841,0.9555555555555556,False
all3,latent_no_targetid,hgb_shallow,row5,risk,0.1,drop_q3_top50,0.885504523590625,0.2303553727440774,0.07408424507356766,-0.14897047819103118,-0.0038461243581564553,-0.0024601451089774073,0.001385979249179048,-0.0014901545964155494,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0022923577780525894,0.7,50,50,0,0.02494762648522354,0.38030575309751113,0.9444444444444444,False
q3s4,latent_no_targetid,lr_l2_c0p10,row5,risk,0.2,drop_global_top50,0.756023914942321,0.6103007405437456,0.18452905912517376,-0.11291767771669767,-0.0038461243581564553,-0.0024600495108012543,0.001386074847355201,-0.0028049372864087374,-0.004262113094773756,-0.0021151617351939933,-0.0034301356215395984,-0.002277139123515115,0.6,50,26,24,0.024949347252394588,0.9716227782883636,0.9444444444444444,False
q3s4,movement,hgb_shallow,subject5,risk,0.2,drop_q3_p20,0.8722706175549306,0.3339852937920568,0.11318723077188876,-0.07660194682287916,-0.0038461243581564553,-0.002457776930462896,0.0013883474276935592,-0.0014854182393866378,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0022874938131108415,0.5,90,90,0,0.013883474276936182,0.504030977130186,0.9,False
q3s4,latent_no_targetid,hgb_shallow,subject5,risk,0.2,soft_inverse_bad,0.8431343408708111,0.36151094767982106,0.12437364810172015,-0.0938297427070916,-0.0038461243581564553,-0.0024555239923901295,0.0013906003657663257,-0.002695614341574726,-0.004262113094773756,-0.0022154336432059774,-0.0034301356215395984,-0.0023949874971255225,0.6,0,0,0,,,0.8105172476355094,False
q3s4,latent_with_targetid,lr_l2_c0p10,row5,risk,0.1,drop_q3_p10,0.8163382233414611,0.4279343246522438,0.11656024920096358,-0.13771345763352585,-0.0038461243581564553,-0.002455277132135558,0.001390847226020897,-0.0014804186427320731,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0022796450092308906,0.6,45,45,0,0.02781694452041767,0.921686504020465,0.95,False
q3s4,movement,lr_l2_c0p10,subject5,risk,0.1,drop_s4_top50,0.9082166288593978,0.4318451698770444,0.12286628034600981,-0.13216630442303964,-0.0038461243581564553,-0.002454508294226998,0.0013916160639294572,-0.004262113094773756,-0.004262113094773756,-0.0006469034936805729,-0.0034301356215395984,-0.0023856946775057675,0.6,50,0,50,0.025049089150730584,0.926277395185116,0.9444444444444444,False
q3s4,latent_no_targetid,hgb_shallow,row5,contrast,0.2,drop_global_p20,0.5202875304461475,0.7238291858918471,0.2636717897779345,-0.014344069044242576,-0.0038461243581564553,-0.002453785016404253,0.0013923393417522023,-0.0025394881667761826,-0.004262113094773756,-0.0023680818660326564,-0.0034301356215395984,-0.002198271437624,0.5,180,88,92,0.006961696708760941,0.6892008362678211,0.8,False
q3s4,latent_with_targetid,hgb_shallow,row5,contrast,0.2,drop_global_p20,0.5202875304461475,0.7238291858918471,0.2636717897779345,-0.014344069044242576,-0.0038461243581564553,-0.002453785016404253,0.0013923393417522023,-0.0025394881667761826,-0.004262113094773756,-0.0023680818660326564,-0.0034301356215395984,-0.002198271437624,0.5,180,88,92,0.006961696708760941,0.6892008362678211,0.8,False
q3s4,latent_with_targetid,hgb_shallow,row5,risk,0.2,drop_global_p20,0.8521015933255023,0.35214848456031395,0.12096869126307995,-0.06902340747266882,-0.0038461243581564553,-0.002451886494854283,0.0013942378633021724,-0.0029002907882017537,-0.004262113094773756,-0.002003482201507256,-0.0034301356215395984,-0.0023471788756745603,0.6,180,97,83,0.006971189316511047,0.5328048944853172,0.8,False
all3,latent_no_targetid,lr_l2_c0p10,row5,risk,0.1,drop_s4_p20,0.8358316344885477,0.37989174343875864,0.11176730828950572,-0.14129586671776984,-0.0038461243581564553,-0.0024509760961944904,0.0013951482619619648,-0.004262113094773756,-0.004262113094773756,-0.0006398390976153356,-0.0034301356215395984,-0.002543680815313898,0.6,90,0,90,0.013951482619621038,0.6904879565904103,0.9,False
q3s4,movement,lr_l2_c0p10,row5,risk,0.2,drop_s4_top50,0.8513900183729405,0.5311797950698816,0.1607676413329992,-0.12439447302985622,-0.0038461243581564553,-0.0024507667687665435,0.0013953575893899117,-0.004262113094773756,-0.004262113094773756,-0.0006394204427594419,-0.0034301356215395984,-0.0024415098535180203,0.5,50,0,50,0.025116436609020604,0.9299428361579467,0.9444444444444444,False
all3,latent_no_targetid,hgb_shallow,subject5,risk,0.1,drop_s4_p20,0.9018731577446041,0.2182044705024732,0.0703054423764258,-0.10020260281478248,-0.0038461243581564553,-0.002450202548741065,0.0013959218094153902,-0.004262113094773756,-0.004262113094773756,-0.0006382920027088179,-0.0034301356215395984,-0.0025454095870593,0.6,90,0,90,0.01395921809415392,0.30026283008597027,0.9,False
q3s4,movement,lr_l2_c0p10,row5,risk,0.2,drop_q3_top50,0.8513900183729405,0.5311797950698816,0.1607676413329992,-0.12439447302985622,-0.0038461243581564553,-0.0024470545315063985,0.0013990698266500567,-0.0014639734414736427,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0022891249365112887,0.6,50,50,0,0.02518325687970145,0.900428526571486,0.9444444444444444,False
all3,latent_with_targetid,hgb_shallow,row5,risk,0.2,soft_inverse_bad,0.8524931477967531,0.3503770174413622,0.1205094326749959,-0.10181688296403126,-0.0038461243581564553,-0.0024453208983876706,0.0014008034597687846,-0.0029024442237476356,-0.004262113094773756,-0.00198819757302815,-0.0034301356215395984,-0.0024197383317255627,0.6,0,0,0,,,0.817477335733613,False
all3,movement,hgb_shallow,subject5,risk,0.1,drop_q3_top25,0.9103831891223735,0.20294737225846993,0.06625495327942493,-0.1340424819261842,-0.0038461243581564553,-0.0024449913199007245,0.0014011330382557308,-0.0014598470182624057,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002325616836644384,0.7,25,25,0,0.05044078937720622,0.4973371104122652,0.9722222222222222,False
all3,latent_with_targetid,hgb_shallow,row5,risk,0.1,drop_global_p05,0.8839988807610825,0.22826033989663896,0.07370380933925416,-0.16303562301202912,-0.0038461243581564553,-0.002443906379073546,0.0014022179790829092,-0.003010995936549077,-0.004262113094773756,-0.0018768168215984593,-0.0034301356215395984,-0.002268546712290509,0.7,45,25,20,0.028044359581658174,0.4763106165584819,0.95,False
q3s4,movement,lr_l2_c0p10,subject5,risk,0.1,drop_q3_top40,0.9082166288593978,0.4318451698770444,0.12286628034600981,-0.13216630442303964,-0.0038461243581564553,-0.0024437804595575097,0.0014023438985989456,-0.001457425297575976,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002256268389862981,0.7,40,40,0,0.03155273771847494,0.9354914386392658,0.9555555555555556,False
q3s4,latent_no_targetid,lr_l2_c0p10,row5,risk,0.1,drop_global_top21,0.8173508680763748,0.42708366006861853,0.11620527328129936,-0.13577109968495407,-0.0038461243581564553,-0.002441746706126624,0.0014043776520298312,-0.002750600178853535,-0.004262113094773756,-0.002132893233400046,-0.0034301356215395984,-0.0023127161436469644,0.7,21,14,7,0.06018761365842292,0.9930184422003859,0.9766666666666667,False
q3s4,latent_with_targetid,lr_l2_c0p10,row5,risk,0.1,drop_global_top21,0.8163382233414611,0.4279343246522438,0.11656024920096358,-0.13771345763352585,-0.0038461243581564553,-0.002441746706126624,0.0014043776520298312,-0.002750600178853535,-0.004262113094773756,-0.002132893233400046,-0.0034301356215395984,-0.0023127161436469644,0.7,21,14,7,0.06018761365842292,0.992975229047039,0.9766666666666667,False
q3s4,latent_no_targetid,hgb_shallow,row5,risk,0.1,drop_q3_p10,0.8932792367856525,0.2299447554671868,0.07518074741406303,-0.15591091697462117,-0.0038461243581564553,-0.002440005346523111,0.0014061190116333444,-0.0014498750715069564,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0022528786077981367,0.5,45,45,0,0.028122380232668137,0.4561139773250088,0.95,False
all3,movement,hgb_shallow,row5,risk,0.1,drop_s4_p20,0.9064769290215987,0.2089775397222333,0.06694676190375966,-0.1398218032232554,-0.0038461243581564553,-0.0024374904726015556,0.0014086338855548997,-0.004262113094773756,-0.004262113094773756,-0.000612867850429466,-0.0034301356215395984,-0.002504285837640874,0.7,90,0,90,0.014086338855550357,0.35646162650258173,0.9,False
q3s4,latent_no_targetid,lr_l2_c0p10,row5,risk,0.2,drop_global_top13,0.756023914942321,0.6103007405437456,0.18452905912517376,-0.11291767771669767,-0.0038461243581564553,-0.002436573915532203,0.0014095504426242522,-0.002631028073828978,-0.004262113094773756,-0.00224211975723565,-0.0034301356215395984,-0.002108762711542711,0.7,13,7,6,0.097584261412455,0.9943617256746875,0.9855555555555555,False
q3s4,latent_with_targetid,lr_l2_c0p10,row5,risk,0.2,drop_global_top13,0.7558733170687629,0.6115607303057363,0.18484020482640157,-0.11360577635949301,-0.0038461243581564553,-0.002436573915532203,0.0014095504426242522,-0.002631028073828978,-0.004262113094773756,-0.00224211975723565,-0.0034301356215395984,-0.002108762711542711,0.7,13,7,6,0.097584261412455,0.9945211899471457,0.9855555555555555,False
all3,latent_no_targetid,lr_l2_c0p10,row5,risk,0.2,drop_q3_p20,0.7587647962410772,0.559931315780258,0.1752779214634594,-0.12579351785086684,-0.0038461243581564553,-0.0024357375208872156,0.0014103868372692396,-0.001441339420235499,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0022693014336324425,0.6,90,90,0,0.01410386837269187,0.7982727581269267,0.9,False
q3s4,movement,lr_l2_c0p10,subject5,risk,0.1,drop_each_top21,0.9082166288593978,0.4318451698770444,0.12286628034600981,-0.13216630442303964,-0.0038461243581564553,-0.0024351980945673812,0.001410926263589074,-0.002227671921674612,-0.004262113094773756,-0.0026427242674604834,-0.0034301356215395984,-0.002149323381789281,0.7,42,21,21,0.030234134219767245,0.9733170859541109,0.9533333333333334,False
all3,movement,hgb_shallow,subject5,risk,0.1,drop_q3_top50,0.9103831891223735,0.20294737225846993,0.06625495327942493,-0.1340424819261842,-0.0038461243581564553,-0.002434070555846879,0.0014120538023095763,-0.0014380054901544925,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002190054543969355,0.7,50,50,0,0.025416968441573453,0.43413583916404525,0.9444444444444444,False
q3s4,latent_no_targetid,hgb_shallow,subject5,risk,0.1,drop_s4_p10,0.8934106684415708,0.219784865471633,0.07138573630707298,-0.16067257229324922,-0.0038461243581564553,-0.002434019094244344,0.0014121052639121112,-0.004262113094773756,-0.004262113094773756,-0.0006059250937151539,-0.0034301356215395984,-0.002332297574430697,0.6,45,0,45,0.02824210527824351,0.44539684666379775,0.95,False
q3s4,latent_with_targetid,hgb_shallow,subject5,risk,0.1,drop_s4_p10,0.8934106684415708,0.219784865471633,0.07138573630707298,-0.16067257229324922,-0.0038461243581564553,-0.002434019094244344,0.0014121052639121112,-0.004262113094773756,-0.004262113094773756,-0.0006059250937151539,-0.0034301356215395984,-0.002332297574430697,0.6,45,0,45,0.02824210527824351,0.44539684666379775,0.95,False
q3s4,movement,hgb_shallow,row5,risk,0.2,drop_q3_p15,0.8664799253034547,0.33771821118371204,0.11518884620204049,-0.10338723015322139,-0.0038461243581564553,-0.002432906842179894,0.0014132175159765614,-0.0014356780628207444,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0023895511366645804,0.5,68,68,0,0.018704349476159815,0.5346577055230006,0.9244444444444444,False
q3s4,latent_with_targetid,lr_l2_c0p10,row5,risk,0.1,drop_global_top25,0.8163382233414611,0.4279343246522438,0.11656024920096358,-0.13771345763352585,-0.0038461243581564553,-0.0024317277940079096,0.0014143965641485456,-0.002583186453639419,-0.004262113094773756,-0.0022802691343766224,-0.0034301356215395984,-0.0023218165299333073,0.7,25,17,8,0.050918276309348816,0.9899218887932889,0.9722222222222222,False
all3,movement,hgb_shallow,subject5,risk,0.2,soft_inverse_bad,0.8718857412869349,0.33164175251449696,0.11221921287520689,-0.09377408850433004,-0.0038461243581564553,-0.002430378566400493,0.0014157457917559624,-0.002601861979374731,-0.004262113094773756,-0.002258895153426921,-0.0034301356215395984,-0.0024400756383637368,0.7,0,0,0,,,0.8083230745638172,False
all3,movement,lr_l2_c0p10,subject5,risk,0.1,drop_global_top13,0.9151034379711759,0.42622518124970055,0.12205696887831521,-0.12627348435777366,-0.0038461243581564553,-0.0024284561576619623,0.001417668200494493,-0.0019619835914076456,-0.004262113094773756,-0.002894928723916612,-0.0034301356215395984,-0.0022648867025508723,0.6,13,8,5,0.098146260034238,0.9937948729994506,0.9855555555555555,False
q3s4,movement,lr_l2_c0p10,subject5,risk,0.1,drop_q3_p15,0.9082166288593978,0.4318451698770444,0.12286628034600981,-0.13216630442303964,-0.0038461243581564553,-0.0024250850529644596,0.0014210393051919956,-0.001420034484389987,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0021337628273581434,0.8,68,68,0,0.018807873156952044,0.8684242935137343,0.9244444444444444,False
all3,latent_no_targetid,lr_l2_c0p10,row5,risk,0.1,drop_s4_p15,0.8358316344885477,0.37989174343875864,0.11176730828950572,-0.14129586671776984,-0.0038461243581564553,-0.0024249748604570076,0.0014211494976994477,-0.004262113094773756,-0.004262113094773756,-0.00058783662614037,-0.0034301356215395984,-0.002460316240955618,0.6,68,0,68,0.018809331587200745,0.781603060103454,0.9244444444444444,False
q3s4,movement,lr_l2_c0p10,row5,risk,0.1,drop_each_top13,0.9079692475783134,0.4206141340650922,0.1207049265111014,-0.14130214295499025,-0.0038461243581564553,-0.002423998788951054,0.0014221255692054013,-0.0021101480507055292,-0.004262113094773756,-0.0027378495271970227,-0.0034301356215395984,-0.002254497535551425,0.6,26,13,13,0.04922742354941566,0.9816456867443656,0.9711111111111111,False
q3s4,movement,lr_l2_c0p10,subject5,risk,0.2,drop_q3_top50,0.8544939067608661,0.5344946083371772,0.16096897517725303,-0.12264486453806411,-0.0038461243581564553,-0.0024209314895852208,0.0014251928685712345,-0.0014117273576311762,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002223345117963793,0.8,50,50,0,0.025653471634282624,0.8982258657826252,0.9444444444444444,False
q3s4,latent_with_targetid,lr_l2_c0p10,row5,risk,0.1,drop_s4_p20,0.8163382233414611,0.4279343246522438,0.11656024920096358,-0.13771345763352585,-0.0038461243581564553,-0.002420814736400989,0.0014253096217554662,-0.004262113094773756,-0.004262113094773756,-0.000579516378028444,-0.0034301356215395984,-0.002483975839069852,0.5,90,0,90,0.014253096217556068,0.7184211815712036,0.9,False
q3s4,latent_no_targetid,hgb_shallow,subject5,risk,0.1,drop_global_top40,0.8934106684415708,0.219784865471633,0.07138573630707298,-0.16067257229324922,-0.0038461243581564553,-0.0024203347874491854,0.0014257895707072699,-0.0028905523294755486,-0.004262113094773756,-0.0019501172454230442,-0.0034301356215395984,-0.002425141741410686,0.7,40,23,17,0.03208026534091544,0.5289332206821147,0.9555555555555556,False
q3s4,latent_with_targetid,hgb_shallow,subject5,risk,0.1,drop_global_top40,0.8934106684415708,0.219784865471633,0.07138573630707298,-0.16067257229324922,-0.0038461243581564553,-0.0024203347874491854,0.0014257895707072699,-0.0028905523294755486,-0.004262113094773756,-0.0019501172454230442,-0.0034301356215395984,-0.002425141741410686,0.7,40,23,17,0.03208026534091544,0.5289332206821147,0.9555555555555556,False
all3,latent_with_targetid,lr_l2_c0p10,subject5,risk,0.2,drop_global_top25,0.7364702654503051,0.6113638295695512,0.18576131800051252,-0.09927791872807133,-0.0038461243581564553,-0.0024191155025790056,0.0014270088555774496,-0.0027572589812250303,-0.004262113094773756,-0.002080972023933425,-0.0034301356215395984,-0.0021888947535956384,0.5,25,10,15,0.051372318800790955,0.9848323759993214,0.9722222222222222,False
all3,latent_no_targetid,lr_l2_c0p10,row5,risk,0.2,drop_s4_p15,0.7587647962410772,0.559931315780258,0.1752779214634594,-0.12579351785086684,-0.0038461243581564553,-0.0024187518062007696,0.0014273725519556857,-0.004262113094773756,-0.004262113094773756,-0.000575390517628116,-0.0034301356215395984,-0.0024587429878516697,0.5,68,0,68,0.018891695540590364,0.8671776504942856,0.9244444444444444,False
q3s4,latent_no_targetid,hgb_shallow,subject5,risk,0.1,drop_q3_p15,0.8934106684415708,0.219784865471633,0.07138573630707298,-0.16067257229324922,-0.0038461243581564553,-0.0024184987077312536,0.0014276256504252016,-0.001406861793923353,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002251187540420907,0.6,68,68,0,0.018895045373274348,0.3932636822410212,0.9244444444444444,False
q3s4,latent_with_targetid,hgb_shallow,subject5,risk,0.1,drop_q3_p15,0.8934106684415708,0.219784865471633,0.07138573630707298,-0.16067257229324922,-0.0038461243581564553,-0.0024184987077312536,0.0014276256504252016,-0.001406861793923353,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002251187540420907,0.6,68,68,0,0.018895045373274348,0.3932636822410212,0.9244444444444444,False
q3s4,movement,lr_l2_c0p10,subject5,risk,0.1,drop_s4_p20,0.9082166288593978,0.4318451698770444,0.12286628034600981,-0.13216630442303964,-0.0038461243581564553,-0.002416570572721377,0.0014295537854350782,-0.004262113094773756,-0.004262113094773756,-0.000571028050669109,-0.0034301356215395984,-0.00259853112662376,0.7,90,0,90,0.014295537854351874,0.8435229332960658,0.9,False
all3,movement,hgb_shallow,row5,risk,0.1,drop_global_top75,0.9064769290215987,0.2089775397222333,0.06694676190375966,-0.1398218032232554,-0.0038461243581564553,-0.00241580062723612,0.0014303237309203354,-0.002170383502041351,-0.004262113094773756,-0.002661217752431222,-0.0034301356215395984,-0.0026362958850178696,0.7,75,41,34,0.017163884771044427,0.46040442421706423,0.9166666666666666,False
q3s4,movement,hgb_shallow,subject5,risk,0.1,drop_q3_top40,0.9060093182466482,0.20841725180750809,0.06739468169557843,-0.14232626889794406,-0.0038461243581564553,-0.0024143555317411858,0.0014317688264152695,-0.0013985754419429952,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002365386342495712,0.7,40,40,0,0.032214798594345534,0.47306044831316585,0.9555555555555556,False
all3,movement,lr_l2_c0p10,subject5,risk,0.1,drop_q3_p05,0.9151034379711759,0.42622518124970055,0.12205696887831521,-0.12627348435777366,-0.0038461243581564553,-0.002412057734917261,0.001434066623239194,-0.00139397984829559,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002273288818462893,0.7,22,22,0,0.058666361859782586,0.9658925629963111,0.9755555555555555,False
q3s4,latent_no_targetid,hgb_shallow,subject5,risk,0.1,drop_s4_top40,0.8934106684415708,0.219784865471633,0.07138573630707298,-0.16067257229324922,-0.0038461243581564553,-0.0024114856649621874,0.0014346386931942678,-0.004262113094773756,-0.004262113094773756,-0.0005608582351508407,-0.0034301356215395984,-0.0022885743672296788,0.6,40,0,40,0.03227937059687293,0.45703412867828036,0.9555555555555556,False
q3s4,latent_with_targetid,hgb_shallow,subject5,risk,0.1,drop_s4_top40,0.8934106684415708,0.219784865471633,0.07138573630707298,-0.16067257229324922,-0.0038461243581564553,-0.0024114856649621874,0.0014346386931942678,-0.004262113094773756,-0.004262113094773756,-0.0005608582351508407,-0.0034301356215395984,-0.0022885743672296788,0.6,40,0,40,0.03227937059687293,0.45703412867828036,0.9555555555555556,False
q3s4,latent_no_targetid,hgb_shallow,subject5,risk,0.2,drop_global_top100,0.8431343408708111,0.36151094767982106,0.12437364810172015,-0.0938297427070916,-0.0038461243581564553,-0.0024107937836478355,0.0014353305745086198,-0.0033654515487869796,-0.004262113094773756,-0.0014561360185090244,-0.0034301356215395984,-0.002288055921434118,0.5,100,55,45,0.01291797517057787,0.5635357632621055,0.8888888888888888,False
all3,movement,hgb_shallow,row5,risk,0.2,drop_q3_p20,0.8697893135748922,0.3374544822900137,0.11480262007364347,-0.09943207674988222,-0.0038461243581564553,-0.0024051251735117685,0.0014409991846446868,-0.0013801147254846047,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002255754307117075,0.6,90,90,0,0.014409991846446046,0.4674369525682462,0.9,False
all3,movement,lr_l2_c0p10,subject5,risk,0.2,drop_q3_top50,0.8548749723727431,0.5392306622761053,0.16240833006738226,-0.12049499202414228,-0.0038461243581564553,-0.002403340946277255,0.0014427834118792005,-0.0013765462710154663,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0022158749190342108,0.6,50,50,0,0.025970101413824876,0.9024694386154387,0.9444444444444444,False
q3s4,latent_no_targetid,lr_l2_c0p10,row5,risk,0.1,drop_q3_p10,0.8173508680763748,0.42708366006861853,0.11620527328129936,-0.13577109968495407,-0.0038461243581564553,-0.00240238753364741,0.0014437368245090454,-0.0013746394457557765,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002253015098138189,0.5,45,45,0,0.028874736490180145,0.9208591195157734,0.95,False
q3s4,movement,lr_l2_c0p10,subject5,risk,0.2,drop_each_top21,0.8544939067608661,0.5344946083371772,0.16096897517725303,-0.12264486453806411,-0.0038461243581564553,-0.002402196391705025,0.0014439279664514304,-0.0021300796492350615,-0.004262113094773756,-0.0026743131341753212,-0.0034301356215395984,-0.0021511639096200574,0.6,42,21,21,0.030941313566817234,0.966488240068425,0.9533333333333334,False
q3s4,movement,hgb_shallow,subject5,risk,0.1,drop_s4_p15,0.9060093182466482,0.20841725180750809,0.06739468169557843,-0.14232626889794406,-0.0038461243581564553,-0.002402007508444992,0.0014441168497114631,-0.004262113094773756,-0.004262113094773756,-0.000541901922116339,-0.0034301356215395984,-0.002549820221110233,0.7,68,0,68,0.019113311246183255,0.43202053187937317,0.9244444444444444,False
q3s4,latent_with_targetid,lr_l2_c0p10,row5,contrast,0.1,drop_global_p20,0.4598219447334952,1.1638284424864824,0.3649500573303422,-0.012483920542782414,-0.0038461243581564553,-0.002400786081182882,0.0014453382769735734,-0.0029572716326480286,-0.004262113094773756,-0.001844300529717735,-0.0034301356215395984,-0.002020383410506266,0.5,180,89,91,0.007226691384868355,0.9342502561695134,0.8,False
all3,latent_with_targetid,lr_l2_c0p10,subject5,contrast,0.1,drop_global_p20,0.470233063639657,1.0296160708092452,0.3477063092170189,-0.02584858413908745,-0.0038461243581564553,-0.0024001804889093314,0.0014459438692471238,-0.0038378034461868937,-0.004262113094773756,-0.0009625575316322132,-0.0034301356215395984,-0.0022774489075162775,0.5,180,92,88,0.0072297193462358186,0.8626520206949012,0.8,False
q3s4,movement,lr_l2_c0p10,subject5,risk,0.2,drop_s4_p15,0.8544939067608661,0.5344946083371772,0.16096897517725303,-0.12264486453806411,-0.0038461243581564553,-0.0023987093184693054,0.00144741503968715,-0.004262113094773756,-0.004262113094773756,-0.0005353055421651876,-0.0034301356215395984,-0.002488858870061961,0.5,68,0,68,0.019156963760565582,0.9074110369394139,0.9244444444444444,False
q3s4,latent_no_targetid,lr_l2_c0p10,row5,risk,0.2,drop_s4_p20,0.756023914942321,0.6103007405437456,0.18452905912517376,-0.11291767771669767,-0.0038461243581564553,-0.002398244802833349,0.001447879555323106,-0.004262113094773756,-0.004262113094773756,-0.0005343765108928311,-0.0034301356215395984,-0.0023654495264941898,0.5,90,0,90,0.01447879555323357,0.8477887471563412,0.9,False
q3s4,movement,lr_l2_c0p10,subject5,risk,0.2,drop_q3_p15,0.8544939067608661,0.5344946083371772,0.16096897517725303,-0.12264486453806411,-0.0038461243581564553,-0.002396773776267014,0.0014493505818894414,-0.0013634119309947623,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002090592870364283,0.6,68,68,0,0.019182581230891393,0.8623252430174557,0.9244444444444444,False
all3,movement,lr_l2_c0p10,row5,risk,0.1,drop_q3_p20,0.91103383032871,0.41765202302835,0.12068896795015607,-0.13696474176488696,-0.0038461243581564553,-0.0023947679501380437,0.0014513564080184116,-0.001359400278736822,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002152732448622663,0.5,90,90,0,0.014513564080184602,0.8005609902455728,0.9,False
all3,latent_no_targetid,lr_l2_c0p10,subject5,risk,0.2,drop_global_top50,0.7199472605193162,0.5862140547979804,0.18110583546694123,-0.10652603514661557,-0.0038461243581564553,-0.002394496381823208,0.0014516279763332474,-0.0037125384309691922,-0.004262113094773756,-0.0010764543326776677,-0.0034301356215395984,-0.002306567501392953,0.5,50,16,34,0.026129303573997804,0.9471875195180657,0.9444444444444444,False
all3,movement,lr_l2_c0p10,subject5,risk,0.2,drop_s4_p15,0.8548749723727431,0.5392306622761053,0.16240833006738226,-0.12049499202414228,-0.0038461243581564553,-0.0023940674285479746,0.0014520569296084807,-0.004262113094773756,-0.004262113094773756,-0.000526021762322415,-0.0034301356215395984,-0.0024685396711239148,0.5,68,0,68,0.0192184005389372,0.9165793235905696,0.9244444444444444,False
