pred_index,base_index,tag,keep_targets,selection_mode,requested_n,selected_n,unique_source_files,unique_seed_ranks,source_families,aggregator,shrink,source_best_all_delta,source_median_all_delta,source_worst_all_delta,source_best_inverse_top_delta,source_median_inverse_top_delta,mean_abs_logit_move_raw,active_cells,active_rows,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,materialized_submission
1458,0,e86_mean_seed_rank_40_s1.00_55eef30f,"S1,S3,S4",seed_rank,40,40,18,40,"gate,rawcorr_micro,rawcorr_refine",mean,1.0,-1.9435732900197067e-05,-1.9413431257275793e-05,-1.8877571199782395e-05,-5.82074564792201e-06,-5.6685304654635615e-06,0.004203462081941727,539,250,-1.9294409877579355e-05,-1.9294409877579355e-05,-2.8075772701474655e-05,-5.063673499283716e-06,-5.063673499283716e-06,-8.81627759818926e-06,-2.5051530888609008e-05,-2.5051530888609008e-05,-2.8075772701474655e-05,-2.7768025244956362e-05,-2.7768025244956362e-05,-2.8075772701474655e-05,-2.7768025244956362e-05,-5.063673499283716e-06,3,3,1457,-0.00021826710292496831,-9.426642295029541e-05,-0.0002481638488017468,0.0,-0.0004136404786391906,-0.0002068202393195953,-0.0003611172373472651,9.164961458957036e-05,0.6944444444444444,0.9444444444444444,True,0.004203462081941725,0.0037792482843741868,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
508,0,e86_trim20_top_20_s1.00_ae83c7ee,"Q2,S1,S3,S4",top,20,20,12,20,"rawcorr_micro,rawcorr_refine",trim20,1.0,-1.9435732900197067e-05,-1.9413431257275793e-05,-1.887678638090584e-05,-5.82074564792201e-06,-5.6685304654635615e-06,0.0041920529548215854,539,250,-1.92821349471739e-05,-1.92821349471739e-05,-2.8077071902554707e-05,-5.0443290474655456e-06,-5.0443290474655456e-06,-8.822390214824338e-06,-2.5030367030387524e-05,-2.5030367030387524e-05,-2.8077071902554707e-05,-2.777170876344659e-05,-2.777170876344659e-05,-2.8077071902554707e-05,-2.777170876344659e-05,-5.0443290474655456e-06,3,3,507,-0.00022055810121843767,-9.678690740111406e-05,-0.0002499838760792461,0.0,-0.0004097041999179263,-0.00020485209995896314,-0.0003575754712604033,9.040762916947606e-05,0.6666666666666666,0.9444444444444444,True,0.004192052954821572,0.003740740659933666,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
643,0,e86_trim20_seed_rank_20_s1.00_ae83c7ee,"Q2,S1,S3,S4",seed_rank,20,20,12,20,"rawcorr_micro,rawcorr_refine",trim20,1.0,-1.9435732900197067e-05,-1.9413431257275793e-05,-1.887678638090584e-05,-5.82074564792201e-06,-5.6685304654635615e-06,0.0041920529548215854,539,250,-1.92821349471739e-05,-1.92821349471739e-05,-2.8077071902554707e-05,-5.0443290474655456e-06,-5.0443290474655456e-06,-8.822390214824338e-06,-2.5030367030387524e-05,-2.5030367030387524e-05,-2.8077071902554707e-05,-2.777170876344659e-05,-2.777170876344659e-05,-2.8077071902554707e-05,-2.777170876344659e-05,-5.0443290474655456e-06,3,3,642,-0.00022055810121843767,-9.678690740111406e-05,-0.0002499838760792461,0.0,-0.0004097041999179263,-0.00020485209995896314,-0.0003575754712604033,9.040762916947606e-05,0.6666666666666666,0.9444444444444444,True,0.004192052954821572,0.003740740659933666,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
498,0,e86_mean_top_20_s1.00_b38eeda6,"Q2,S1,S3,S4",top,20,20,12,20,"rawcorr_micro,rawcorr_refine",mean,1.0,-1.9435732900197067e-05,-1.9413431257275793e-05,-1.887678638090584e-05,-5.82074564792201e-06,-5.6685304654635615e-06,0.004179498354441129,539,250,-1.924635189909374e-05,-1.924635189909374e-05,-2.805035029440628e-05,-4.87561475948084e-06,-4.87561475948084e-06,-8.759889067455617e-06,-2.5046703093001277e-05,-2.5046703093001277e-05,-2.805035029440628e-05,-2.7816737844688078e-05,-2.7816737844688078e-05,-2.805035029440628e-05,-2.7816737844688078e-05,-4.87561475948084e-06,3,3,497,-0.0002197347274149275,-9.728425783317451e-05,-0.00024900346304182475,0.0,-0.0004051985408804054,-0.0002025992704402027,-0.0003535242394279284,8.899599196549035e-05,0.6666666666666666,0.9444444444444444,True,0.004179498354441116,0.003696731946287407,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
633,0,e86_mean_seed_rank_20_s1.00_b38eeda6,"Q2,S1,S3,S4",seed_rank,20,20,12,20,"rawcorr_micro,rawcorr_refine",mean,1.0,-1.9435732900197067e-05,-1.9413431257275793e-05,-1.887678638090584e-05,-5.82074564792201e-06,-5.6685304654635615e-06,0.004179498354441129,539,250,-1.924635189909374e-05,-1.924635189909374e-05,-2.805035029440628e-05,-4.87561475948084e-06,-4.87561475948084e-06,-8.759889067455617e-06,-2.5046703093001277e-05,-2.5046703093001277e-05,-2.805035029440628e-05,-2.7816737844688078e-05,-2.7816737844688078e-05,-2.805035029440628e-05,-2.7816737844688078e-05,-4.87561475948084e-06,3,3,632,-0.0002197347274149275,-9.728425783317451e-05,-0.00024900346304182475,0.0,-0.0004051985408804054,-0.0002025992704402027,-0.0003535242394279284,8.899599196549035e-05,0.6666666666666666,0.9444444444444444,True,0.004179498354441116,0.003696731946287407,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
81,0,e86_median_top_80_s0.75_538a44e1,"Q2,S1,S2,S3",top,80,80,18,80,"gate,rawcorr_micro,rawcorr_refine",median,0.75,-2.382255741384398e-05,-2.3160697265489638e-05,-2.2964475070330614e-05,-8.712976644953407e-06,-6.528929415050566e-06,0.0036094386793860465,554,250,-1.9149713282984315e-05,-1.9149713282984315e-05,-2.158228027826503e-05,-6.88095828071944e-06,-6.88095828071944e-06,-1.0351958183107968e-05,-2.3617442687751122e-05,-2.3617442687751122e-05,-2.158228027826503e-05,-2.6950738880482383e-05,-2.6950738880482383e-05,-2.158228027826503e-05,-2.6950738880482383e-05,-6.88095828071944e-06,3,3,80,-0.00022170327138042455,-0.00013627894576973,-0.0001540745407780375,-0.0002218534062804478,-0.0002771701379787883,-0.00024951177212961806,-0.00033803280998043265,2.5922404343822117e-05,0.7777777777777778,0.9722222222222222,True,0.0036094386793860574,0.0032574076380379943,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
216,0,e86_median_seed_rank_80_s0.75_538a44e1,"Q2,S1,S2,S3",seed_rank,80,80,18,80,"gate,rawcorr_micro,rawcorr_refine",median,0.75,-2.382255741384398e-05,-2.3160697265489638e-05,-2.2964475070330614e-05,-8.712976644953407e-06,-6.528929415050566e-06,0.0036094386793860465,554,250,-1.9149713282984315e-05,-1.9149713282984315e-05,-2.158228027826503e-05,-6.88095828071944e-06,-6.88095828071944e-06,-1.0351958183107968e-05,-2.3617442687751122e-05,-2.3617442687751122e-05,-2.158228027826503e-05,-2.6950738880482383e-05,-2.6950738880482383e-05,-2.158228027826503e-05,-2.6950738880482383e-05,-6.88095828071944e-06,3,3,215,-0.00022170327138042455,-0.00013627894576973,-0.0001540745407780375,-0.0002218534062804478,-0.0002771701379787883,-0.00024951177212961806,-0.00033803280998043265,2.5922404343822117e-05,0.7777777777777778,0.9722222222222222,True,0.0036094386793860574,0.0032574076380379943,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
976,0,e86_mean_top_80_s0.75_5829e1da,"S1,S2,S3",top,80,80,18,80,"gate,rawcorr_micro,rawcorr_refine",mean,0.75,-2.387582191021309e-05,-2.3303357111259526e-05,-2.2599696741010256e-05,-8.651093079792282e-06,-6.5200946131049875e-06,0.0034228555650333914,539,250,-1.9113527845449063e-05,-1.9113527845449063e-05,-2.1980936076859692e-05,-6.63437865089378e-06,-6.63437865089378e-06,-9.969206385962437e-06,-2.3622265311051827e-05,-2.3622265311051827e-05,-2.1980936076859692e-05,-2.708393957417954e-05,-2.708393957417954e-05,-2.1980936076859692e-05,-2.708393957417954e-05,-6.63437865089378e-06,3,3,975,-0.00010521195360337909,-4.094333376936099e-05,-0.00012255816353304305,0.0,-0.00028941812553277824,-0.00014470906276638912,-0.00025041790126017284,5.6221613001240916e-05,0.6944444444444444,0.9444444444444444,True,0.0034228555650334066,0.002589981561698596,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1111,0,e86_mean_seed_rank_80_s0.75_5829e1da,"S1,S2,S3",seed_rank,80,80,18,80,"gate,rawcorr_micro,rawcorr_refine",mean,0.75,-2.387582191021309e-05,-2.3303357111259526e-05,-2.2599696741010256e-05,-8.651093079792282e-06,-6.5200946131049875e-06,0.0034228555650333914,539,250,-1.9113527845449063e-05,-1.9113527845449063e-05,-2.1980936076859692e-05,-6.63437865089378e-06,-6.63437865089378e-06,-9.969206385962437e-06,-2.3622265311051827e-05,-2.3622265311051827e-05,-2.1980936076859692e-05,-2.708393957417954e-05,-2.708393957417954e-05,-2.1980936076859692e-05,-2.708393957417954e-05,-6.63437865089378e-06,3,3,1110,-0.00010521195360337909,-4.094333376936099e-05,-0.00012255816353304305,0.0,-0.00028941812553277824,-0.00014470906276638912,-0.00025041790126017284,5.6221613001240916e-05,0.6944444444444444,0.9444444444444444,True,0.0034228555650334066,0.002589981561698596,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
986,0,e86_trim20_top_80_s0.75_2049a251,"S1,S2,S3",top,80,80,18,80,"gate,rawcorr_micro,rawcorr_refine",trim20,0.75,-2.387582191021309e-05,-2.3303357111259526e-05,-2.2599696741010256e-05,-8.651093079792282e-06,-6.5200946131049875e-06,0.0034186735279675357,539,250,-1.90999143528936e-05,-1.90999143528936e-05,-2.195633237933592e-05,-6.675409317757897e-06,-6.675409317757897e-06,-9.97919044554152e-06,-2.35798198614523e-05,-2.35798198614523e-05,-2.195633237933592e-05,-2.70445138794706e-05,-2.70445138794706e-05,-2.195633237933592e-05,-2.70445138794706e-05,-6.675409317757897e-06,3,3,985,-0.00010685992969833302,-4.2145394718584583e-05,-0.00012357924370434703,0.0,-0.0002893080095264511,-0.00014465400476322554,-0.00025032071394375,5.6193513544620805e-05,0.6944444444444444,0.9444444444444444,True,0.003418673527967547,0.0025889501074725053,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1121,0,e86_trim20_seed_rank_80_s0.75_2049a251,"S1,S2,S3",seed_rank,80,80,18,80,"gate,rawcorr_micro,rawcorr_refine",trim20,0.75,-2.387582191021309e-05,-2.3303357111259526e-05,-2.2599696741010256e-05,-8.651093079792282e-06,-6.5200946131049875e-06,0.0034186735279675357,539,250,-1.90999143528936e-05,-1.90999143528936e-05,-2.195633237933592e-05,-6.675409317757897e-06,-6.675409317757897e-06,-9.97919044554152e-06,-2.35798198614523e-05,-2.35798198614523e-05,-2.195633237933592e-05,-2.70445138794706e-05,-2.70445138794706e-05,-2.195633237933592e-05,-2.70445138794706e-05,-6.675409317757897e-06,3,3,1120,-0.00010685992969833302,-4.2145394718584583e-05,-0.00012357924370434703,0.0,-0.0002893080095264511,-0.00014465400476322554,-0.00025032071394375,5.6193513544620805e-05,0.6944444444444444,0.9444444444444444,True,0.003418673527967547,0.0025889501074725053,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1393,0,e86_trim20_top_80_s1.00_e06f0d04,"S1,S3,S4",top,80,80,18,80,"gate,rawcorr_micro,rawcorr_refine",trim20,1.0,-1.9435732900197067e-05,-1.8877571199782395e-05,-1.8029540341579775e-05,-5.82074564792201e-06,-3.494076272092528e-06,0.004110313239824866,539,250,-1.9018229875822357e-05,-1.9018229875822357e-05,-2.7888719237090243e-05,-3.928837099209659e-06,-3.928837099209659e-06,-8.304908346579154e-06,-2.511145972572404e-05,-2.511145972572404e-05,-2.7888719237090243e-05,-2.8014392802644394e-05,-2.8014392802644394e-05,-2.7888719237090243e-05,-2.8014392802644394e-05,-3.928837099209659e-06,3,3,1392,-0.00021529005840661974,-0.0001001877163521181,-0.0002437544333404318,0.0,-0.0003799985271790568,-0.0001899992635895284,-0.0003309211843007091,8.12951147590547e-05,0.6944444444444444,0.9444444444444444,True,0.004110313239824879,0.003451933476629995,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1483,0,e86_trim20_seed_rank_80_s1.00_e06f0d04,"S1,S3,S4",seed_rank,80,80,18,80,"gate,rawcorr_micro,rawcorr_refine",trim20,1.0,-1.9435732900197067e-05,-1.8877571199782395e-05,-1.8029540341579775e-05,-5.82074564792201e-06,-3.494076272092528e-06,0.004110313239824866,539,250,-1.9018229875822357e-05,-1.9018229875822357e-05,-2.7888719237090243e-05,-3.928837099209659e-06,-3.928837099209659e-06,-8.304908346579154e-06,-2.511145972572404e-05,-2.511145972572404e-05,-2.7888719237090243e-05,-2.8014392802644394e-05,-2.8014392802644394e-05,-2.7888719237090243e-05,-2.8014392802644394e-05,-3.928837099209659e-06,3,3,1482,-0.00021529005840661974,-0.0001001877163521181,-0.0002437544333404318,0.0,-0.0003799985271790568,-0.0001899992635895284,-0.0003309211843007091,8.12951147590547e-05,0.6944444444444444,0.9444444444444444,True,0.004110313239824879,0.003451933476629995,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1383,0,e86_mean_top_80_s1.00_1400d206,"S1,S3,S4",top,80,80,18,80,"gate,rawcorr_micro,rawcorr_refine",mean,1.0,-1.9435732900197067e-05,-1.8877571199782395e-05,-1.8029540341579775e-05,-5.82074564792201e-06,-3.494076272092528e-06,0.004111267598269529,539,250,-1.9001416941000215e-05,-1.9001416941000215e-05,-2.787232287526642e-05,-3.833958640120372e-06,-3.833958640120372e-06,-8.128306349108883e-06,-2.5132284699025398e-05,-2.5132284699025398e-05,-2.787232287526642e-05,-2.8038007483410787e-05,-2.8038007483410787e-05,-2.787232287526642e-05,-2.8038007483410787e-05,-3.833958640120372e-06,3,3,1382,-0.00021313016027635356,-9.865625985083781e-05,-0.00024193844045353186,0.0,-0.00038014075009649984,-0.00019007037504824992,-0.00033104848992423727,8.13376614646881e-05,0.6944444444444444,0.9444444444444444,True,0.00411126759826954,0.003453308748931451,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1473,0,e86_mean_seed_rank_80_s1.00_1400d206,"S1,S3,S4",seed_rank,80,80,18,80,"gate,rawcorr_micro,rawcorr_refine",mean,1.0,-1.9435732900197067e-05,-1.8877571199782395e-05,-1.8029540341579775e-05,-5.82074564792201e-06,-3.494076272092528e-06,0.004111267598269529,539,250,-1.9001416941000215e-05,-1.9001416941000215e-05,-2.787232287526642e-05,-3.833958640120372e-06,-3.833958640120372e-06,-8.128306349108883e-06,-2.5132284699025398e-05,-2.5132284699025398e-05,-2.787232287526642e-05,-2.8038007483410787e-05,-2.8038007483410787e-05,-2.787232287526642e-05,-2.8038007483410787e-05,-3.833958640120372e-06,3,3,1472,-0.00021313016027635356,-9.865625985083781e-05,-0.00024193844045353186,0.0,-0.00038014075009649984,-0.00019007037504824992,-0.00033104848992423727,8.13376614646881e-05,0.6944444444444444,0.9444444444444444,True,0.00411126759826954,0.003453308748931451,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
66,0,e86_median_top_40_s0.75_81098ed8,"Q2,S1,S2,S3",top,40,40,18,40,"gate,rawcorr_micro,rawcorr_refine",median,0.75,-2.382255741384398e-05,-2.3269732116304453e-05,-2.3162078546690168e-05,-8.651093079792282e-06,-6.453296285846566e-06,0.0033869097805741535,539,250,-1.894959579540334e-05,-1.894959579540334e-05,-2.1826039587335977e-05,-6.236247719892951e-06,-6.236247719892951e-06,-9.758963718020652e-06,-2.3555421163168333e-05,-2.3555421163168333e-05,-2.1826039587335977e-05,-2.705711850281567e-05,-2.705711850281567e-05,-2.1826039587335977e-05,-2.705711850281567e-05,-6.236247719892951e-06,3,3,65,-0.00010625427385064224,-4.46251332576475e-05,-0.0001222052069500268,0.0,-0.0002771701379787883,-0.00013858506898939416,-0.00023961768438082804,5.313036429745051e-05,0.6666666666666666,0.9444444444444444,True,0.0033869097805741743,0.0024754901426031896,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
201,0,e86_median_seed_rank_40_s0.75_81098ed8,"Q2,S1,S2,S3",seed_rank,40,40,18,40,"gate,rawcorr_micro,rawcorr_refine",median,0.75,-2.382255741384398e-05,-2.3269732116304453e-05,-2.3162078546690168e-05,-8.651093079792282e-06,-6.453296285846566e-06,0.0033869097805741535,539,250,-1.894959579540334e-05,-1.894959579540334e-05,-2.1826039587335977e-05,-6.236247719892951e-06,-6.236247719892951e-06,-9.758963718020652e-06,-2.3555421163168333e-05,-2.3555421163168333e-05,-2.1826039587335977e-05,-2.705711850281567e-05,-2.705711850281567e-05,-2.1826039587335977e-05,-2.705711850281567e-05,-6.236247719892951e-06,3,3,200,-0.00010625427385064224,-4.46251332576475e-05,-0.0001222052069500268,0.0,-0.0002771701379787883,-0.00013858506898939416,-0.00023961768438082804,5.313036429745051e-05,0.6666666666666666,0.9444444444444444,True,0.0033869097805741743,0.0024754901426031896,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
981,0,e86_median_top_80_s0.75_0e57f29f,"S1,S2,S3",top,80,80,18,80,"gate,rawcorr_micro,rawcorr_refine",median,0.75,-2.387582191021309e-05,-2.3303357111259526e-05,-2.2599696741010256e-05,-8.651093079792282e-06,-6.5200946131049875e-06,0.0033860336806903887,539,250,-1.8947894346976746e-05,-1.8947894346976746e-05,-2.182035322773057e-05,-6.248728993241137e-06,-6.248728993241137e-06,-9.760657782020843e-06,-2.3546746164559984e-05,-2.3546746164559984e-05,-2.182035322773057e-05,-2.7048207883018094e-05,-2.7048207883018094e-05,-2.182035322773057e-05,-2.7048207883018094e-05,-6.248728993241137e-06,3,3,980,-0.00010648106721238282,-4.478236841043426e-05,-0.00012238119702376316,0.0,-0.0002771701379787883,-0.00013858506898939416,-0.00023961768438082804,5.313036429745051e-05,0.6666666666666666,0.9444444444444444,True,0.003386033680690399,0.0024754901426031896,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1116,0,e86_median_seed_rank_80_s0.75_0e57f29f,"S1,S2,S3",seed_rank,80,80,18,80,"gate,rawcorr_micro,rawcorr_refine",median,0.75,-2.387582191021309e-05,-2.3303357111259526e-05,-2.2599696741010256e-05,-8.651093079792282e-06,-6.5200946131049875e-06,0.0033860336806903887,539,250,-1.8947894346976746e-05,-1.8947894346976746e-05,-2.182035322773057e-05,-6.248728993241137e-06,-6.248728993241137e-06,-9.760657782020843e-06,-2.3546746164559984e-05,-2.3546746164559984e-05,-2.182035322773057e-05,-2.7048207883018094e-05,-2.7048207883018094e-05,-2.182035322773057e-05,-2.7048207883018094e-05,-6.248728993241137e-06,3,3,1115,-0.00010648106721238282,-4.478236841043426e-05,-0.00012238119702376316,0.0,-0.0002771701379787883,-0.00013858506898939416,-0.00023961768438082804,5.313036429745051e-05,0.6666666666666666,0.9444444444444444,True,0.003386033680690399,0.0024754901426031896,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
290,0,e86_mean_top_40_s1.25_5445ec28,"Q2,S1,S3",top,40,40,12,40,"rawcorr_micro,rawcorr_refine",mean,1.25,-1.6321165997257303e-05,-1.583142865785314e-05,-1.561916234726901e-05,-1.9193903471492743e-05,-1.6971804105647692e-05,0.003920332070678441,329,250,-1.8886223361436194e-05,-1.8886223361436194e-05,-2.322668822540841e-05,-2.0643372670048343e-05,-2.0643372670048343e-05,-1.7231150483576485e-05,-1.8514007640968444e-05,-1.8514007640968444e-05,-2.322668822540841e-05,-1.7501289773402817e-05,-1.7501289773402817e-05,-2.322668822540841e-05,-2.0643372670048343e-05,-1.7501289773402817e-05,3,3,289,-0.0004434231929264842,-0.0002292811332080813,-0.00031954840966447184,-0.00028892048812867444,-0.00046332260622808374,-0.0003761215471783791,-0.0005331783595332006,1.982541115402065e-17,0.8333333333333334,1.0,True,0.003920332070678448,0.005537625005519925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
425,0,e86_mean_seed_rank_40_s1.25_5445ec28,"Q2,S1,S3",seed_rank,40,40,12,40,"rawcorr_micro,rawcorr_refine",mean,1.25,-1.6321165997257303e-05,-1.583142865785314e-05,-1.561916234726901e-05,-1.9193903471492743e-05,-1.6971804105647692e-05,0.003920332070678441,329,250,-1.8886223361436194e-05,-1.8886223361436194e-05,-2.322668822540841e-05,-2.0643372670048343e-05,-2.0643372670048343e-05,-1.7231150483576485e-05,-1.8514007640968444e-05,-1.8514007640968444e-05,-2.322668822540841e-05,-1.7501289773402817e-05,-1.7501289773402817e-05,-2.322668822540841e-05,-2.0643372670048343e-05,-1.7501289773402817e-05,3,3,424,-0.0004434231929264842,-0.0002292811332080813,-0.00031954840966447184,-0.00028892048812867444,-0.00046332260622808374,-0.0003761215471783791,-0.0005331783595332006,1.982541115402065e-17,0.8333333333333334,1.0,True,0.003920332070678448,0.005537625005519925,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
518,0,e86_median_top_40_s1.00_6972985c,"Q2,S1,S3,S4",top,40,40,12,40,"rawcorr_micro,rawcorr_refine",median,1.0,-1.9435732900197067e-05,-1.887481866713614e-05,-1.874100024079617e-05,-5.82074564792201e-06,-3.625183625066697e-06,0.004065463137992038,539,250,-1.887778961062736e-05,-1.887778961062736e-05,-2.7796111911726484e-05,-3.4974224704109602e-06,-3.4974224704109602e-06,-8.095088911197479e-06,-2.507981955846006e-05,-2.507981955846006e-05,-2.7796111911726484e-05,-2.8056126802677994e-05,-2.8056126802677994e-05,-2.7796111911726484e-05,-2.8056126802677994e-05,-3.4974224704109602e-06,3,3,517,-0.00021614196020087185,-0.00010445267638614641,-0.0002438188581897205,0.0,-0.0003643092053294966,-0.0001821546026647483,-0.00031689535986218213,7.666441007216969e-05,0.6666666666666666,0.9444444444444444,True,0.004065463137992047,0.003300653523470897,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
653,0,e86_median_seed_rank_40_s1.00_6972985c,"Q2,S1,S3,S4",seed_rank,40,40,12,40,"rawcorr_micro,rawcorr_refine",median,1.0,-1.9435732900197067e-05,-1.887481866713614e-05,-1.874100024079617e-05,-5.82074564792201e-06,-3.625183625066697e-06,0.004065463137992038,539,250,-1.887778961062736e-05,-1.887778961062736e-05,-2.7796111911726484e-05,-3.4974224704109602e-06,-3.4974224704109602e-06,-8.095088911197479e-06,-2.507981955846006e-05,-2.507981955846006e-05,-2.7796111911726484e-05,-2.8056126802677994e-05,-2.8056126802677994e-05,-2.7796111911726484e-05,-2.8056126802677994e-05,-3.4974224704109602e-06,3,3,652,-0.00021614196020087185,-0.00010445267638614641,-0.0002438188581897205,0.0,-0.0003643092053294966,-0.0001821546026647483,-0.00031689535986218213,7.666441007216969e-05,0.6666666666666666,0.9444444444444444,True,0.004065463137992047,0.003300653523470897,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1388,0,e86_median_top_80_s1.00_59b85a3e,"S1,S3,S4",top,80,80,18,80,"gate,rawcorr_micro,rawcorr_refine",median,1.0,-1.9435732900197067e-05,-1.8877571199782395e-05,-1.8029540341579775e-05,-5.82074564792201e-06,-3.494076272092528e-06,0.004068223967011638,539,250,-1.8873197511481976e-05,-1.8873197511481976e-05,-2.7791760986550784e-05,-3.405199721528973e-06,-3.405199721528973e-06,-8.091870640880572e-06,-2.511507845792682e-05,-2.511507845792682e-05,-2.7791760986550784e-05,-2.8099314354990135e-05,-2.8099314354990135e-05,-2.7791760986550784e-05,-2.8099314354990135e-05,-3.405199721528973e-06,3,3,1387,-0.00021500715109405987,-0.00010374945907032362,-0.00024234379480628232,0.0,-0.0003643092053294966,-0.0001821546026647483,-0.00031689535986218213,7.666441007216969e-05,0.6666666666666666,0.9444444444444444,True,0.004068223967011639,0.003300653523470898,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1478,0,e86_median_seed_rank_80_s1.00_59b85a3e,"S1,S3,S4",seed_rank,80,80,18,80,"gate,rawcorr_micro,rawcorr_refine",median,1.0,-1.9435732900197067e-05,-1.8877571199782395e-05,-1.8029540341579775e-05,-5.82074564792201e-06,-3.494076272092528e-06,0.004068223967011638,539,250,-1.8873197511481976e-05,-1.8873197511481976e-05,-2.7791760986550784e-05,-3.405199721528973e-06,-3.405199721528973e-06,-8.091870640880572e-06,-2.511507845792682e-05,-2.511507845792682e-05,-2.7791760986550784e-05,-2.8099314354990135e-05,-2.8099314354990135e-05,-2.7791760986550784e-05,-2.8099314354990135e-05,-3.405199721528973e-06,3,3,1477,-0.00021500715109405987,-0.00010374945907032362,-0.00024234379480628232,0.0,-0.0003643092053294966,-0.0001821546026647483,-0.00031689535986218213,7.666441007216969e-05,0.6666666666666666,0.9444444444444444,True,0.004068223967011639,0.003300653523470898,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
300,0,e86_trim20_top_40_s1.25_11a0ef80,"Q2,S1,S3",top,40,40,12,40,"rawcorr_micro,rawcorr_refine",trim20,1.25,-1.6321165997257303e-05,-1.583142865785314e-05,-1.561916234726901e-05,-1.9193903471492743e-05,-1.6971804105647692e-05,0.0038354081282103293,329,250,-1.8843227920561922e-05,-1.8843227920561922e-05,-2.3075897355062658e-05,-2.0477098182314357e-05,-2.0477098182314357e-05,-1.7091329499452357e-05,-1.85152368206154e-05,-1.85152368206154e-05,-2.3075897355062658e-05,-1.7537348758867033e-05,-1.7537348758867033e-05,-2.3075897355062658e-05,-2.0477098182314357e-05,-1.7537348758867033e-05,3,3,299,-0.00041456088341486065,-0.00020849215904550356,-0.00031102465189308814,-0.00023190668593459085,-0.00045918373627309994,-0.0003455452111038454,-0.0005043296631058983,1.586032892321652e-17,0.8333333333333334,1.0,True,0.0038354081282103315,0.005242885934570609,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
