variant,target_set,row_mask,cell_mask,sign_mask,scale,targets,file,basename,changed_rows_vs_e247,changed_cells_vs_e247,move_l1,move_l2,row_entropy,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4,row_score_override
row_abs_top80_q1q2q3s1,q1q2q3s1,abs_top80,all,both,1.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e349_lifestate_ablate_row_abs_top80_q1q2q3s1_e4de8514.csv,submission_e349_lifestate_ablate_row_abs_top80_q1q2q3s1_e4de8514.csv,199,415,4.206391312070327,0.42678128688693767,0.8098627083640414,2.2269274027652717,0.8267325000754018,0.21260329560837105,0.9401281136212822,0.0,0.0,0.0,
row_abs_top80_q1q2s1,q1q2s1,abs_top80,all,both,1.0,"Q1,Q2,S1",analysis_outputs/submission_e349_lifestate_ablate_row_abs_top80_q1q2s1_bcd094b1.csv,submission_e349_lifestate_ablate_row_abs_top80_q1q2s1_bcd094b1.csv,199,385,3.993788016461956,0.42067839662972417,0.7968882197014098,2.2269274027652717,0.8267325000754018,0.0,0.9401281136212822,0.0,0.0,0.0,
row_abs_top80_qonly,qonly,abs_top80,all,both,1.0,"Q1,Q2,Q3",analysis_outputs/submission_e349_lifestate_ablate_row_abs_top80_qonly_6d69e5d3.csv,submission_e349_lifestate_ablate_row_abs_top80_qonly_6d69e5d3.csv,196,232,3.2662631984490447,0.3886526623487555,0.7625328035153988,2.2269274027652717,0.8267325000754018,0.21260329560837105,0.0,0.0,0.0,0.0,
row_neg_bot40_all,all,neg_bot40,all,both,1.0,"Q1,Q2,Q3,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_row_neg_bot40_all_b8351bc0.csv,submission_e349_lifestate_ablate_row_neg_bot40_all_b8351bc0.csv,100,328,0.9229847725024317,0.17036338334967432,0.6140615586799946,0.0050846901688532935,0.33000000003813224,0.09441595211474547,0.47877896888447535,9.124467847954065e-11,0.014705161145334,5.964659994216193e-11,
row_neg_bot40_q1,q1,neg_bot40,all,both,1.0,Q1,analysis_outputs/submission_e349_lifestate_ablate_row_neg_bot40_q1_6295282c.csv,submission_e349_lifestate_ablate_row_neg_bot40_q1_6295282c.csv,80,80,0.0050846901688532935,0.0007567151163390743,0.7238651043917941,0.0050846901688532935,0.0,0.0,0.0,0.0,0.0,0.0,
row_neg_bot40_q1q2,q1q2,neg_bot40,all,both,1.0,"Q1,Q2",analysis_outputs/submission_e349_lifestate_ablate_row_neg_bot40_q1q2_8895e2c7.csv,submission_e349_lifestate_ablate_row_neg_bot40_q1q2_8895e2c7.csv,90,90,0.3350846902069855,0.1043579063492141,0.4345681881823767,0.0050846901688532935,0.33000000003813224,0.0,0.0,0.0,0.0,0.0,
row_neg_bot40_q1q2q3s1,q1q2q3s1,neg_bot40,all,both,1.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e349_lifestate_ablate_row_neg_bot40_q1q2q3s1_2e917dfc.csv,submission_e349_lifestate_ablate_row_neg_bot40_q1q2q3s1_2e917dfc.csv,99,196,0.9082796112062064,0.17035030782420876,0.6040542343429344,0.0050846901688532935,0.33000000003813224,0.09441595211474547,0.47877896888447535,0.0,0.0,0.0,
row_neg_bot40_q1q2s1,q1q2s1,neg_bot40,all,both,1.0,"Q1,Q2,S1",analysis_outputs/submission_e349_lifestate_ablate_row_neg_bot40_q1q2s1_88aea14e.csv,submission_e349_lifestate_ablate_row_neg_bot40_q1q2s1_88aea14e.csv,99,181,0.813863659091461,0.16423151303047975,0.5796594087257909,0.0050846901688532935,0.33000000003813224,0.0,0.47877896888447535,0.0,0.0,0.0,
row_neg_bot40_qonly,qonly,neg_bot40,all,both,1.0,"Q1,Q2,Q3",analysis_outputs/submission_e349_lifestate_ablate_row_neg_bot40_qonly_32a912ab.csv,submission_e349_lifestate_ablate_row_neg_bot40_qonly_32a912ab.csv,96,105,0.429500642321731,0.1137444949046475,0.48603838333059957,0.0050846901688532935,0.33000000003813224,0.09441595211474547,0.0,0.0,0.0,0.0,
row_pos_top40_all,all,pos_top40,all,both,1.0,"Q1,Q2,Q3,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_row_pos_top40_all_bddc62e5.csv,submission_e349_lifestate_ablate_row_pos_top40_all_bddc62e5.csv,100,345,3.2079946143965334,0.38675526363807927,0.7393585444088215,2.221821168439237,0.46315500003921906,0.11818734349369933,0.3914191413567494,7.618655359364901e-11,0.013411960927376586,6.406534330816172e-11,
row_pos_top40_q1,q1,pos_top40,all,both,1.0,Q1,analysis_outputs/submission_e349_lifestate_ablate_row_pos_top40_q1_3c9d7fe3.csv,submission_e349_lifestate_ablate_row_pos_top40_q1_3c9d7fe3.csv,93,93,2.2218211684392375,0.3444594994335462,0.6879176534210998,2.221821168439237,0.0,0.0,0.0,0.0,0.0,0.0,
row_pos_top40_q1q2,q1q2,pos_top40,all,both,1.0,"Q1,Q2",analysis_outputs/submission_e349_lifestate_ablate_row_pos_top40_q1q2_4bd36053.csv,submission_e349_lifestate_ablate_row_pos_top40_q1q2_4bd36053.csv,96,109,2.6849761684784563,0.3659221416674058,0.7099773981154851,2.221821168439237,0.46315500003921906,0.0,0.0,0.0,0.0,0.0,
row_pos_top40_q1q2q3s1,q1q2q3s1,pos_top40,all,both,1.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e349_lifestate_ablate_row_pos_top40_q1q2q3s1_d18f28a8.csv,submission_e349_lifestate_ablate_row_pos_top40_q1q2q3s1_d18f28a8.csv,100,216,3.1945826533289052,0.3867508580754122,0.7378524639738901,2.221821168439237,0.46315500003921906,0.11818734349369933,0.3914191413567494,0.0,0.0,0.0,
row_pos_top40_q1q2s1,q1q2s1,pos_top40,all,both,1.0,"Q1,Q2,S1",analysis_outputs/submission_e349_lifestate_ablate_row_pos_top40_q1q2s1_b82e8ddd.csv,submission_e349_lifestate_ablate_row_pos_top40_q1q2s1_b82e8ddd.csv,100,201,3.076395309835206,0.3826898356106085,0.7289222127555192,2.221821168439237,0.46315500003921906,0.0,0.3914191413567494,0.0,0.0,0.0,
row_pos_top40_qonly,qonly,pos_top40,all,both,1.0,"Q1,Q2,Q3",analysis_outputs/submission_e349_lifestate_ablate_row_pos_top40_qonly_053f9e57.csv,submission_e349_lifestate_ablate_row_pos_top40_qonly_053f9e57.csv,100,124,2.803163511972156,0.3701671645417162,0.7199575499933322,2.221821168439237,0.46315500003921906,0.11818734349369933,0.0,0.0,0.0,0.0,
target_all_s0.50,all,all,all,both,0.5,"Q1,Q2,Q3,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_all_s0_50_4beac272.csv,submission_e349_lifestate_ablate_target_all_s0_50_4beac272.csv,250,731,2.319452862845274,0.22083508748703204,0.8327464020411297,1.1151037842358391,0.5123662500474027,0.11414098963409366,0.5594514242206181,1.0095802492615658e-10,0.01839041452946735,7.689496467951779e-11,
target_all_s0.75,all,all,all,both,0.75,"Q1,Q2,Q3,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_all_s0_75_70de3f86.csv,submission_e349_lifestate_ablate_target_all_s0_75_70de3f86.csv,250,767,3.4791792942679103,0.3312526312305481,0.8327464020411297,1.6726556763537586,0.7685493750711039,0.17121148445114048,0.8391771363309272,1.5143703738923486e-10,0.02758562179420103,1.1534244701927668e-10,
target_all_s1.15,all,all,all,both,1.15,"Q1,Q2,Q3,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_all_s1_15_6db8a2b4.csv,submission_e349_lifestate_ablate_target_all_s1_15_6db8a2b4.csv,250,943,5.33474158454413,0.5079207012201737,0.8327464020411297,2.56473870374243,1.178442375109026,0.2625242761584154,1.2867382757074217,2.3220345733016013e-10,0.042297953417774904,1.768584187628909e-10,
target_noq1_s0.50,noq1,all,all,both,0.5,"Q2,Q3,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_noq1_s0_50_6c30df9b.csv,submission_e349_lifestate_ablate_target_noq1_s0_50_6c30df9b.csv,250,526,1.2043490786094349,0.13822010806012844,0.7791264049166087,0.0,0.5123662500474027,0.11414098963409366,0.5594514242206181,1.0095802492615658e-10,0.01839041452946735,7.689496467951779e-11,
target_noq1_s0.75,noq1,all,all,both,0.75,"Q2,Q3,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_noq1_s0_75_d2b6c587.csv,submission_e349_lifestate_ablate_target_noq1_s0_75_d2b6c587.csv,250,558,1.8065236179141522,0.20733016209019262,0.7791264049166086,0.0,0.7685493750711039,0.17121148445114048,0.8391771363309272,1.5143703738923486e-10,0.02758562179420103,1.1534244701927668e-10,
target_noq1_s1.00,noq1,all,all,both,1.0,"Q2,Q3,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_noq1_s1_00_2e3589d8.csv,submission_e349_lifestate_ablate_target_noq1_s1_00_2e3589d8.csv,250,618,2.4086981572188697,0.2764402161202569,0.7791264049166087,0.0,1.0247325000948053,0.22828197926818733,1.1189028484412362,2.0191604985231315e-10,0.0367808290589347,1.5378992935903557e-10,
target_noq1_s1.15,noq1,all,all,both,1.15,"Q2,Q3,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_noq1_s1_15_25159016.csv,submission_e349_lifestate_ablate_target_noq1_s1_15_25159016.csv,250,724,2.7700028808016994,0.31790624853829536,0.7791264049166087,0.0,1.178442375109026,0.2625242761584154,1.2867382757074217,2.3220345733016013e-10,0.042297953417774904,1.768584187628909e-10,
target_noq2_s0.50,noq2,all,all,both,0.5,"Q1,Q3,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_noq2_s0_50_2180cd57.csv,submission_e349_lifestate_ablate_target_noq2_s0_50_2180cd57.csv,250,697,1.8070866127978713,0.20081866381343835,0.7988822546656255,1.1151037842358391,0.0,0.11414098963409366,0.5594514242206181,1.0095802492615658e-10,0.01839041452946735,7.689496467951779e-11,
target_noq2_s0.75,noq2,all,all,both,0.75,"Q1,Q3,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_noq2_s0_75_43eddd78.csv,submission_e349_lifestate_ablate_target_noq2_s0_75_43eddd78.csv,250,733,2.710629919196807,0.30122799572015757,0.7988822546656257,1.6726556763537586,0.0,0.17121148445114048,0.8391771363309272,1.5143703738923486e-10,0.02758562179420103,1.1534244701927668e-10,
target_noq2_s1.00,noq2,all,all,both,1.0,"Q1,Q3,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_noq2_s1_00_e311e73e.csv,submission_e349_lifestate_ablate_target_noq2_s1_00_e311e73e.csv,250,800,3.6141732255957426,0.4016373276268767,0.7988822546656255,2.2302075684716782,0.0,0.22828197926818733,1.1189028484412362,2.0191604985231315e-10,0.0367808290589347,1.5378992935903557e-10,
target_noq2_s1.15,noq2,all,all,both,1.15,"Q1,Q3,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_noq2_s1_15_0d8edbb9.csv,submission_e349_lifestate_ablate_target_noq2_s1_15_0d8edbb9.csv,250,887,4.156299209435103,0.46188292677090814,0.7988822546656255,2.56473870374243,0.0,0.2625242761584154,1.2867382757074217,2.3220345733016013e-10,0.042297953417774904,1.768584187628909e-10,
target_noq3_s0.50,noq3,all,all,both,0.5,"Q1,Q2,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_noq3_s0_50_9c3f465f.csv,submission_e349_lifestate_ablate_target_noq3_s0_50_9c3f465f.csv,250,717,2.2053118732111803,0.2177550118990895,0.8214436526490646,1.1151037842358391,0.5123662500474027,0.0,0.5594514242206181,1.0095802492615658e-10,0.01839041452946735,7.689496467951779e-11,
target_noq3_s0.75,noq3,all,all,both,0.75,"Q1,Q2,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_noq3_s0_75_5c97bc2d.csv,submission_e349_lifestate_ablate_target_noq3_s0_75_5c97bc2d.csv,250,753,3.30796780981677,0.3266325178486343,0.8214436526490646,1.6726556763537586,0.7685493750711039,0.0,0.8391771363309272,1.5143703738923486e-10,0.02758562179420103,1.1534244701927668e-10,
target_noq3_s1.00,noq3,all,all,both,1.0,"Q1,Q2,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_noq3_s1_00_4bda649d.csv,submission_e349_lifestate_ablate_target_noq3_s1_00_4bda649d.csv,250,801,4.4106237464223605,0.435510023798179,0.8214436526490646,2.2302075684716782,1.0247325000948053,0.0,1.1189028484412362,2.0191604985231315e-10,0.0367808290589347,1.5378992935903557e-10,
target_noq3_s1.15,noq3,all,all,both,1.15,"Q1,Q2,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_noq3_s1_15_17d550cb.csv,submission_e349_lifestate_ablate_target_noq3_s1_15_17d550cb.csv,250,884,5.072217308385714,0.5008365273679058,0.8214436526490646,2.56473870374243,1.178442375109026,0.0,1.2867382757074217,2.3220345733016013e-10,0.042297953417774904,1.768584187628909e-10,
target_nos1_s0.50,nos1,all,all,both,0.5,"Q1,Q2,Q3,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_nos1_s0_50_809ac268.csv,submission_e349_lifestate_ablate_target_nos1_s0_50_809ac268.csv,250,511,1.7600014386246556,0.1986374823025778,0.7877648798655301,1.1151037842358391,0.5123662500474027,0.11414098963409366,0.0,1.0095802492615658e-10,0.01839041452946735,7.689496467951779e-11,
target_nos1_s0.75,nos1,all,all,both,0.75,"Q1,Q2,Q3,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_nos1_s0_75_1b277045.csv,submission_e349_lifestate_ablate_target_nos1_s0_75_1b277045.csv,250,544,2.6400021579369835,0.29795622345386674,0.7877648798655301,1.6726556763537586,0.7685493750711039,0.17121148445114048,0.0,1.5143703738923486e-10,0.02758562179420103,1.1534244701927668e-10,
target_nos1_s1.00,nos1,all,all,both,1.0,"Q1,Q2,Q3,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_nos1_s1_00_8f56e193.csv,submission_e349_lifestate_ablate_target_nos1_s1_00_8f56e193.csv,250,607,3.5200028772493113,0.3972749646051556,0.7877648798655301,2.2302075684716782,1.0247325000948053,0.22828197926818733,0.0,2.0191604985231315e-10,0.0367808290589347,1.5378992935903557e-10,
target_nos1_s1.15,nos1,all,all,both,1.15,"Q1,Q2,Q3,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_target_nos1_s1_15_3e610a0d.csv,submission_e349_lifestate_ablate_target_nos1_s1_15_3e610a0d.csv,250,715,4.048003308836708,0.4568662092959289,0.78776487986553,2.56473870374243,1.178442375109026,0.2625242761584154,0.0,2.3220345733016013e-10,0.042297953417774904,1.768584187628909e-10,
target_nos3_s0.50,nos3,all,all,both,0.5,"Q1,Q2,Q3,S1,S2,S4",analysis_outputs/submission_e349_lifestate_ablate_target_nos3_s0_50_eed8c3b8.csv,submission_e349_lifestate_ablate_target_nos3_s0_50_eed8c3b8.csv,250,493,2.3010624483158066,0.22082915312741772,0.8282460542870418,1.1151037842358391,0.5123662500474027,0.11414098963409366,0.5594514242206181,1.0095802492615658e-10,0.0,7.689496467951779e-11,
target_nos3_s0.75,nos3,all,all,both,0.75,"Q1,Q2,Q3,S1,S2,S4",analysis_outputs/submission_e349_lifestate_ablate_target_nos3_s0_75_1e8cf5c3.csv,submission_e349_lifestate_ablate_target_nos3_s0_75_1e8cf5c3.csv,250,529,3.451593672473709,0.33124372969112664,0.8282460542870419,1.6726556763537586,0.7685493750711039,0.17121148445114048,0.8391771363309272,1.5143703738923486e-10,0.0,1.1534244701927668e-10,
target_nos3_s1.00,nos3,all,all,both,1.0,"Q1,Q2,Q3,S1,S2,S4",analysis_outputs/submission_e349_lifestate_ablate_target_nos3_s1_00_d7a3451a.csv,submission_e349_lifestate_ablate_target_nos3_s1_00_d7a3451a.csv,250,594,4.602124896631613,0.44165830625483543,0.8282460542870418,2.2302075684716782,1.0247325000948053,0.22828197926818733,1.1189028484412362,2.0191604985231315e-10,0.0,1.5378992935903557e-10,
target_nos3_s1.15,nos3,all,all,both,1.15,"Q1,Q2,Q3,S1,S2,S4",analysis_outputs/submission_e349_lifestate_ablate_target_nos3_s1_15_80ece080.csv,submission_e349_lifestate_ablate_target_nos3_s1_15_80ece080.csv,250,703,5.292443631126354,0.5079070521930609,0.8282460542870419,2.56473870374243,1.178442375109026,0.2625242761584154,1.2867382757074217,2.3220345733016013e-10,0.0,1.768584187628909e-10,
target_q1_s0.50,q1,all,all,both,0.5,Q1,analysis_outputs/submission_e349_lifestate_ablate_target_q1_s0_50_8e7b3c21.csv,submission_e349_lifestate_ablate_target_q1_s0_50_8e7b3c21.csv,205,205,1.1151037842358391,0.17223047811944178,0.6928313646816806,1.1151037842358391,0.0,0.0,0.0,0.0,0.0,0.0,
target_q1_s0.75,q1,all,all,both,0.75,Q1,analysis_outputs/submission_e349_lifestate_ablate_target_q1_s0_75_9cc9aee6.csv,submission_e349_lifestate_ablate_target_q1_s0_75_9cc9aee6.csv,209,209,1.6726556763537586,0.2583457171791627,0.6928313646816806,1.6726556763537586,0.0,0.0,0.0,0.0,0.0,0.0,
target_q1_s1.00,q1,all,all,both,1.0,Q1,analysis_outputs/submission_e349_lifestate_ablate_target_q1_s1_00_83d6a57d.csv,submission_e349_lifestate_ablate_target_q1_s1_00_83d6a57d.csv,216,216,2.2302075684716782,0.34446095623888356,0.6928313646816806,2.2302075684716782,0.0,0.0,0.0,0.0,0.0,0.0,
target_q1_s1.15,q1,all,all,both,1.15,Q1,analysis_outputs/submission_e349_lifestate_ablate_target_q1_s1_15_314e8336.csv,submission_e349_lifestate_ablate_target_q1_s1_15_314e8336.csv,219,219,2.5647387037424294,0.39613009967471613,0.6928313646816806,2.56473870374243,0.0,0.0,0.0,0.0,0.0,0.0,
target_q1q2_s0.50,q1q2,all,all,both,0.5,"Q1,Q2",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2_s0_50_1f4470ca.csv,submission_e349_lifestate_ablate_target_q1q2_s0_50_1f4470ca.csv,207,239,1.6274700342832416,0.19520076260824862,0.7625578038620032,1.1151037842358391,0.5123662500474027,0.0,0.0,0.0,0.0,0.0,
target_q1q2_s0.75,q1q2,all,all,both,0.75,"Q1,Q2",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2_s0_75_ef621c87.csv,submission_e349_lifestate_ablate_target_q1q2_s0_75_ef621c87.csv,222,243,2.441205051424862,0.29280114391237294,0.7625578038620032,1.6726556763537586,0.7685493750711039,0.0,0.0,0.0,0.0,0.0,
target_q1q2_s1.00,q1q2,all,all,both,1.0,"Q1,Q2",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2_s1_00_1f0ab0d5.csv,submission_e349_lifestate_ablate_target_q1q2_s1_00_1f0ab0d5.csv,232,250,3.254940068566483,0.39040152521649724,0.7625578038620032,2.2302075684716782,1.0247325000948053,0.0,0.0,0.0,0.0,0.0,
target_q1q2_s1.15,q1q2,all,all,both,1.15,"Q1,Q2",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2_s1_15_73eb9b23.csv,submission_e349_lifestate_ablate_target_q1q2_s1_15_73eb9b23.csv,236,275,3.7431810788514555,0.4489617539989718,0.7625578038620032,2.56473870374243,1.178442375109026,0.0,0.0,0.0,0.0,0.0,
target_q1q2q3_s0.50,q1q2q3,all,all,both,0.5,"Q1,Q2,Q3",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2q3_s0_50_8a09e1c8.csv,submission_e349_lifestate_ablate_target_q1q2q3_s0_50_8a09e1c8.csv,219,253,1.7416110239173352,0.198630884761344,0.7800507452417039,1.1151037842358391,0.5123662500474027,0.11414098963409366,0.0,0.0,0.0,0.0,
target_q1q2q3_s0.75,q1q2q3,all,all,both,0.75,"Q1,Q2,Q3",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2q3_s0_75_4a606136.csv,submission_e349_lifestate_ablate_target_q1q2q3_s0_75_4a606136.csv,236,257,2.6124165358760028,0.297946327142016,0.7800507452417039,1.6726556763537586,0.7685493750711039,0.17121148445114048,0.0,0.0,0.0,0.0,
target_q1q2q3_s1.00,q1q2q3,all,all,both,1.0,"Q1,Q2,Q3",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2q3_s1_00_a9a8cc82.csv,submission_e349_lifestate_ablate_target_q1q2q3_s1_00_a9a8cc82.csv,245,283,3.4832220478346705,0.397261769522688,0.7800507452417039,2.2302075684716782,1.0247325000948053,0.22828197926818733,0.0,0.0,0.0,0.0,
target_q1q2q3_s1.15,q1q2q3,all,all,both,1.15,"Q1,Q2,Q3",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2q3_s1_15_a5981dc2.csv,submission_e349_lifestate_ablate_target_q1q2q3_s1_15_a5981dc2.csv,246,334,4.005705355009871,0.4568510349510912,0.7800507452417039,2.56473870374243,1.178442375109026,0.2625242761584154,0.0,0.0,0.0,0.0,
target_q1q2q3s1_s0.50,q1q2q3s1,all,all,both,0.5,"Q1,Q2,Q3,S1",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2q3s1_s0_50_cdc126b7.csv,submission_e349_lifestate_ablate_target_q1q2q3s1_s0_50_cdc126b7.csv,247,473,2.3010624481379534,0.22082915312741772,0.8282460542325938,1.1151037842358391,0.5123662500474027,0.11414098963409366,0.5594514242206181,0.0,0.0,0.0,
target_q1q2q3s1_s0.75,q1q2q3s1,all,all,both,0.75,"Q1,Q2,Q3,S1",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2q3s1_s0_75_1bc78781.csv,submission_e349_lifestate_ablate_target_q1q2q3s1_s0_75_1bc78781.csv,249,480,3.4515936722069296,0.33124372969112664,0.8282460542325938,1.6726556763537586,0.7685493750711039,0.17121148445114048,0.8391771363309272,0.0,0.0,0.0,
target_q1q2q3s1_s1.00,q1q2q3s1,all,all,both,1.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2q3s1_s1_00_b2d8e853.csv,submission_e349_lifestate_ablate_target_q1q2q3s1_s1_00_b2d8e853.csv,249,510,4.602124896275907,0.44165830625483543,0.8282460542325938,2.2302075684716782,1.0247325000948053,0.22828197926818733,1.1189028484412362,0.0,0.0,0.0,
target_q1q2q3s1_s1.15,q1q2q3s1,all,all,both,1.15,"Q1,Q2,Q3,S1",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2q3s1_s1_15_62156ce1.csv,submission_e349_lifestate_ablate_target_q1q2q3s1_s1_15_62156ce1.csv,249,562,5.292443630717292,0.5079070521930609,0.8282460542325939,2.56473870374243,1.178442375109026,0.2625242761584154,1.2867382757074217,0.0,0.0,0.0,
target_q1q2s1_s0.50,q1q2s1,all,all,both,0.5,"Q1,Q2,S1",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2s1_s0_50_cbaddd92.csv,submission_e349_lifestate_ablate_target_q1q2s1_s0_50_cbaddd92.csv,246,459,2.1869214585038597,0.21774899359753658,0.816439118536593,1.1151037842358391,0.5123662500474027,0.0,0.5594514242206181,0.0,0.0,0.0,
target_q1q2s1_s0.75,q1q2s1,all,all,both,0.75,"Q1,Q2,S1",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2s1_s0_75_b6058a7f.csv,submission_e349_lifestate_ablate_target_q1q2s1_s0_75_b6058a7f.csv,248,466,3.2803821877557895,0.3266234903963049,0.816439118536593,1.6726556763537586,0.7685493750711039,0.0,0.8391771363309272,0.0,0.0,0.0,
target_q1q2s1_s1.00,q1q2s1,all,all,both,1.0,"Q1,Q2,S1",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2s1_s1_00_a276b317.csv,submission_e349_lifestate_ablate_target_q1q2s1_s1_00_a276b317.csv,249,477,4.373842917007719,0.43549798719507316,0.816439118536593,2.2302075684716782,1.0247325000948053,0.0,1.1189028484412362,0.0,0.0,0.0,
target_q1q2s1_s1.15,q1q2s1,all,all,both,1.15,"Q1,Q2,S1",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2s1_s1_15_259ec1d9.csv,submission_e349_lifestate_ablate_target_q1q2s1_s1_15_259ec1d9.csv,249,503,5.029919354558877,0.500822685274334,0.8164391185365929,2.56473870374243,1.178442375109026,0.0,1.2867382757074217,0.0,0.0,0.0,
target_q1q2s1s3_s0.50,q1q2s1s3,all,all,both,0.5,"Q1,Q2,S1,S3",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2s1s3_s0_50_f5df24a4.csv,submission_e349_lifestate_ablate_target_q1q2s1s3_s0_50_f5df24a4.csv,250,697,2.205311873033327,0.2177550118990895,0.8214436526014155,1.1151037842358391,0.5123662500474027,0.0,0.5594514242206181,0.0,0.01839041452946735,0.0,
target_q1q2s1s3_s0.75,q1q2s1s3,all,all,both,0.75,"Q1,Q2,S1,S3",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2s1s3_s0_75_f3977c13.csv,submission_e349_lifestate_ablate_target_q1q2s1s3_s0_75_f3977c13.csv,250,704,3.3079678095499907,0.3266325178486343,0.8214436526014155,1.6726556763537586,0.7685493750711039,0.0,0.8391771363309272,0.0,0.02758562179420103,0.0,
target_q1q2s1s3_s1.00,q1q2s1s3,all,all,both,1.0,"Q1,Q2,S1,S3",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2s1s3_s1_00_7661b629.csv,submission_e349_lifestate_ablate_target_q1q2s1s3_s1_00_7661b629.csv,250,717,4.410623746066654,0.435510023798179,0.8214436526014155,2.2302075684716782,1.0247325000948053,0.0,1.1189028484412362,0.0,0.0367808290589347,0.0,
target_q1q2s1s3_s1.15,q1q2s1s3,all,all,both,1.15,"Q1,Q2,S1,S3",analysis_outputs/submission_e349_lifestate_ablate_target_q1q2s1s3_s1_15_c2e265b6.csv,submission_e349_lifestate_ablate_target_q1q2s1s3_s1_15_c2e265b6.csv,250,743,5.072217307976652,0.5008365273679058,0.8214436526014157,2.56473870374243,1.178442375109026,0.0,1.2867382757074217,0.0,0.042297953417774904,0.0,
target_q1q3_s0.50,q1q3,all,all,both,0.5,"Q1,Q3",analysis_outputs/submission_e349_lifestate_ablate_target_q1q3_s0_50_e5e37e12.csv,submission_e349_lifestate_ablate_target_q1q3_s0_50_e5e37e12.csv,214,219,1.2292447738699328,0.17610856950041925,0.719907902258024,1.1151037842358391,0.0,0.11414098963409366,0.0,0.0,0.0,0.0,
target_q1q3_s0.75,q1q3,all,all,both,0.75,"Q1,Q3",analysis_outputs/submission_e349_lifestate_ablate_target_q1q3_s0_75_ada7d5f6.csv,submission_e349_lifestate_ablate_target_q1q3_s0_75_ada7d5f6.csv,225,223,1.843867160804899,0.2641628542506289,0.7199079022580239,1.6726556763537586,0.0,0.17121148445114048,0.0,0.0,0.0,0.0,
target_q1q3_s1.00,q1q3,all,all,both,1.0,"Q1,Q3",analysis_outputs/submission_e349_lifestate_ablate_target_q1q3_s1_00_0bfc8643.csv,submission_e349_lifestate_ablate_target_q1q3_s1_00_0bfc8643.csv,235,249,2.4584895477398656,0.3522171390008385,0.719907902258024,2.2302075684716782,0.0,0.22828197926818733,0.0,0.0,0.0,0.0,
target_q1q3_s1.15,q1q3,all,all,both,1.15,"Q1,Q3",analysis_outputs/submission_e349_lifestate_ablate_target_q1q3_s1_15_b01eb2dc.csv,submission_e349_lifestate_ablate_target_q1q3_s1_15_b01eb2dc.csv,235,278,2.8272629799008446,0.4050497098509643,0.7199079022580239,2.56473870374243,0.0,0.2625242761584154,0.0,0.0,0.0,0.0,
