basename,source_path,candidate_id,action,fraction,rule_family,rule_note,row_idx_list,row_count,e247_overlap,e256_overlap,e284_overlap,mean_smooth_gain,sum_smooth_gain,mean_amp,mean_app_state,mean_app_story,mean_state_amp_z
submission_e285_e247resid_add_e247like_state_amp_z_top5_f0p25_b9b18348.csv,analysis_outputs/submission_e285_e247resid_add_e247like_state_amp_z_top5_f0p25_b9b18348.csv,add_e247like_state_amp_z_top5_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on state_amp_z and smooth well,44 50 132 217 242,5,0,0,1,-0.030710170295240126,-0.15355085147620062,0.03070597021581774,1.32138970894002,1.2911224753757362,-2.855459757340058
submission_e285_e247resid_undo_e256like_z_paymonth_start_post3_late_shoppi_top3_f0p25_149092e6.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_paymonth_start_post3_late_shoppi_top3_f0p25_149092e6.csv,undo_e256like_z_paymonth_start_post3_late_shoppi_top3_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_paymonth_start_post3_late_shopping_subj_z (d=1.446),90 134 150,3,3,1,1,0.1322225466749104,0.3966676400247312,0.06611127333745517,0.6880504869548117,1.095955323481255,1.1159664144736376
submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top3_f0p25_7396655f.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top3_f0p25_7396655f.csv,undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top3_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_paymonth_start_post3_late_shopping_subj_z (d=1.446),48 76 77,3,3,0,0,0.08175579351722013,0.24526738055166042,0.034565646935675896,0.522394236198067,0.9179535805288865,-0.12895975492369607
submission_e285_e247resid_undo_e256like_z_paymonth_start_post3_late_shoppi_top3_f0p5_4ca17c93.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_paymonth_start_post3_late_shoppi_top3_f0p5_4ca17c93.csv,undo_e256like_z_paymonth_start_post3_late_shoppi_top3_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_paymonth_start_post3_late_shopping_subj_z (d=1.446),90 134 150,3,3,1,1,0.1322225466749104,0.3966676400247312,0.06611127333745517,0.6880504869548117,1.095955323481255,1.1159664144736376
submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top3_f0p5_ae4564c4.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top3_f0p5_ae4564c4.csv,undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top3_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_paymonth_start_post3_late_shopping_subj_z (d=1.446),48 76 77,3,3,0,0,0.08175579351722013,0.24526738055166042,0.034565646935675896,0.522394236198067,0.9179535805288865,-0.12895975492369607
submission_e285_e247resid_undo_e256like_z_paymonth_start_post3_late_shoppi_top5_f0p25_bfe1796c.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_paymonth_start_post3_late_shoppi_top5_f0p25_bfe1796c.csv,undo_e256like_z_paymonth_start_post3_late_shoppi_top5_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_paymonth_start_post3_late_shopping_subj_z (d=1.446),90 99 103 134 150,5,5,1,1,0.1047152961291736,0.523576480645868,0.05235764806458678,0.4200087398144669,0.7655675695197655,0.6646994672959582
submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top5_f0p25_7fc96419.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top5_f0p25_7fc96419.csv,undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top5_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_paymonth_start_post3_late_shopping_subj_z (d=1.446),46 48 51 76 77,5,5,1,0,0.09920959041820519,0.496047952091026,0.0458174453153421,0.2838016220929636,0.2889161838374113,-0.16201937518060325
submission_e285_e247resid_undo_e256like_z_paymonth_start_post3_late_shoppi_top5_f0p5_63793da4.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_paymonth_start_post3_late_shoppi_top5_f0p5_63793da4.csv,undo_e256like_z_paymonth_start_post3_late_shoppi_top5_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_paymonth_start_post3_late_shopping_subj_z (d=1.446),90 99 103 134 150,5,5,1,1,0.1047152961291736,0.523576480645868,0.05235764806458678,0.4200087398144669,0.7655675695197655,0.6646994672959582
submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top5_f0p5_7e976e7a.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top5_f0p5_7e976e7a.csv,undo_e247like_ctrl_z_paymonth_start_post3_late_sh_top5_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_paymonth_start_post3_late_shopping_subj_z (d=1.446),46 48 51 76 77,5,5,1,0,0.09920959041820519,0.496047952091026,0.0458174453153421,0.2838016220929636,0.2889161838374113,-0.16201937518060325
submission_e285_e247resid_add_e247like_z_paymonth_start_post3_late_shopping_top3_f0p25_74c45584.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_paymonth_start_post3_late_shopping_top3_f0p25_74c45584.csv,add_e247like_z_paymonth_start_post3_late_shopping_top3_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_paymonth_start_post3_late_shopping_subj_z and smooth well,37 47 111,3,0,0,0,0.03406183756831446,0.10218551270494339,0.0340618375683145,-0.06488867830993782,-0.900867478954117,-0.08982085111235587
submission_e285_e247resid_add_e247like_z_paymonth_start_post3_late_shopping_top5_f0p25_56165483.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_paymonth_start_post3_late_shopping_top5_f0p25_56165483.csv,add_e247like_z_paymonth_start_post3_late_shopping_top5_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_paymonth_start_post3_late_shopping_subj_z and smooth well,36 37 47 110 111,5,0,0,0,0.02332530414248072,0.11662652071240359,0.030709534600137763,0.11158992023855777,-0.6370820878102633,-0.19453703114188095
submission_e285_e247resid_undo_e256like_z_paymonth_start_near3_money_rumin_top3_f0p25_ab2ac6d8.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_paymonth_start_near3_money_rumin_top3_f0p25_ab2ac6d8.csv,undo_e256like_z_paymonth_start_near3_money_rumin_top3_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_paymonth_start_near3_money_rumination_subj_z (d=1.160),230 231 235,3,3,3,3,0.0887057121102065,0.2661171363306195,0.08870571211020654,0.39747035789050217,0.3080533803303261,0.7550046490202226
submission_e285_e247resid_undo_e256like_z_paymonth_start_near3_money_rumin_top3_f0p5_165a43e0.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_paymonth_start_near3_money_rumin_top3_f0p5_165a43e0.csv,undo_e256like_z_paymonth_start_near3_money_rumin_top3_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_paymonth_start_near3_money_rumination_subj_z (d=1.160),230 231 235,3,3,3,3,0.0887057121102065,0.2661171363306195,0.08870571211020654,0.39747035789050217,0.3080533803303261,0.7550046490202226
submission_e285_e247resid_undo_e256like_z_paymonth_start_near3_money_rumin_top5_f0p25_37911ef8.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_paymonth_start_near3_money_rumin_top5_f0p25_37911ef8.csv,undo_e256like_z_paymonth_start_near3_money_rumin_top5_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_paymonth_start_near3_money_rumination_subj_z (d=1.160),230 231 235 236 237,5,5,5,4,0.09297764542473756,0.4648882271236878,0.09297764542473756,0.36754585954935276,0.04469867362724074,1.0272749372368997
submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_near3_money_r_top5_f0p25_59022654.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_near3_money_r_top5_f0p25_59022654.csv,undo_e247like_ctrl_z_paymonth_start_near3_money_r_top5_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_paymonth_start_near3_money_rumination_subj_z (d=1.160),46 48 76 77 108,5,5,0,0,0.07682302576563285,0.38411512882816423,0.03462416298905592,0.02086796564492057,0.21265384207917135,-0.03398392155522341
submission_e285_e247resid_undo_e256like_z_paymonth_start_near3_money_rumin_top5_f0p5_b7542b8f.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_paymonth_start_near3_money_rumin_top5_f0p5_b7542b8f.csv,undo_e256like_z_paymonth_start_near3_money_rumin_top5_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_paymonth_start_near3_money_rumination_subj_z (d=1.160),230 231 235 236 237,5,5,5,4,0.09297764542473756,0.4648882271236878,0.09297764542473756,0.36754585954935276,0.04469867362724074,1.0272749372368997
submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_near3_money_r_top5_f0p5_b7797908.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_paymonth_start_near3_money_r_top5_f0p5_b7797908.csv,undo_e247like_ctrl_z_paymonth_start_near3_money_r_top5_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_paymonth_start_near3_money_rumination_subj_z (d=1.160),46 48 76 77 108,5,5,0,0,0.07682302576563285,0.38411512882816423,0.03462416298905592,0.02086796564492057,0.21265384207917135,-0.03398392155522341
submission_e285_e247resid_add_e247like_z_paymonth_start_near3_money_ruminat_top3_f0p25_4b8ece82.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_paymonth_start_near3_money_ruminat_top3_f0p25_4b8ece82.csv,add_e247like_z_paymonth_start_near3_money_ruminat_top3_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_paymonth_start_near3_money_rumination_subj_z and smooth well,32 111 181,3,0,0,0,0.0189648977080648,0.0568946931241944,0.03337755841910087,-0.3794288422868604,-0.9658134275881923,-0.012942484619429923
submission_e285_e247resid_add_e247like_z_paymonth_start_near3_money_ruminat_top5_f0p25_cbd476c5.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_paymonth_start_near3_money_ruminat_top5_f0p25_cbd476c5.csv,add_e247like_z_paymonth_start_near3_money_ruminat_top5_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_paymonth_start_near3_money_rumination_subj_z and smooth well,0 32 111 181 182,5,0,0,0,0.01032241385448898,0.0516120692724449,0.02082098836832194,-0.062636644432513,-0.3359780129836717,-0.19634933269735635
submission_e285_e247resid_undo_e256like_z_diary_state_pc8_top3_f0p25_31015536.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_diary_state_pc8_top3_f0p25_31015536.csv,undo_e256like_z_diary_state_pc8_top3_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_diary_state_pc8 (d=1.112),90 103 109,3,3,1,2,0.05578342465550353,0.1673502739665106,0.03773770852480154,0.7314222056445376,0.8855061809472383,0.33301531542197516
submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc8_top3_f0p25_75b79b4b.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc8_top3_f0p25_75b79b4b.csv,undo_e247like_ctrl_z_diary_state_pc8_top3_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_diary_state_pc8 (d=1.112),64 76 237,3,3,1,2,0.10562342344559313,0.3168702703367794,0.073687542079986,0.6145189400800597,0.7991143154085791,1.3238245083388123
submission_e285_e247resid_undo_e256like_z_diary_state_pc8_top3_f0p5_aa20c900.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_diary_state_pc8_top3_f0p5_aa20c900.csv,undo_e256like_z_diary_state_pc8_top3_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_diary_state_pc8 (d=1.112),90 103 109,3,3,1,2,0.05578342465550353,0.1673502739665106,0.03773770852480154,0.7314222056445376,0.8855061809472383,0.33301531542197516
submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc8_top3_f0p5_6c05b39d.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc8_top3_f0p5_6c05b39d.csv,undo_e247like_ctrl_z_diary_state_pc8_top3_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_diary_state_pc8 (d=1.112),64 76 237,3,3,1,2,0.10562342344559313,0.3168702703367794,0.073687542079986,0.6145189400800597,0.7991143154085791,1.3238245083388123
submission_e285_e247resid_undo_e256like_z_diary_state_pc8_top5_f0p25_200ba841.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_diary_state_pc8_top5_f0p25_200ba841.csv,undo_e256like_z_diary_state_pc8_top5_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_diary_state_pc8 (d=1.112),90 103 105 109 230,5,5,3,3,0.06629188504196977,0.33145942520984883,0.05546445536354856,0.7031993705577948,0.9535033969602231,0.6064342475008477
submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc8_top5_f0p25_9120542d.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc8_top5_f0p25_9120542d.csv,undo_e247like_ctrl_z_diary_state_pc8_top5_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_diary_state_pc8 (d=1.112),64 76 116 235 237,5,5,3,4,0.10061485518808055,0.5030742759404028,0.0814533263687163,0.7702622175150634,0.8875873733156622,1.3664297780950487
submission_e285_e247resid_undo_e256like_z_diary_state_pc8_top5_f0p5_ae0b1a40.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_diary_state_pc8_top5_f0p5_ae0b1a40.csv,undo_e256like_z_diary_state_pc8_top5_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_diary_state_pc8 (d=1.112),90 103 105 109 230,5,5,3,3,0.06629188504196977,0.33145942520984883,0.05546445536354856,0.7031993705577948,0.9535033969602231,0.6064342475008477
submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc8_top5_f0p5_d4d89683.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc8_top5_f0p5_d4d89683.csv,undo_e247like_ctrl_z_diary_state_pc8_top5_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_diary_state_pc8 (d=1.112),64 76 116 235 237,5,5,3,4,0.10061485518808055,0.5030742759404028,0.0814533263687163,0.7702622175150634,0.8875873733156622,1.3664297780950487
submission_e285_e247resid_add_e247like_z_diary_state_pc8_top3_f0p25_dd573e4b.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_diary_state_pc8_top3_f0p25_dd573e4b.csv,add_e247like_z_diary_state_pc8_top3_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_diary_state_pc8 and smooth well,117 214 238,3,0,0,0,0.03269636718967064,0.0980891015690119,0.028767642806861934,0.7555147997869499,0.7476467676933046,0.10849714357602569
submission_e285_e247resid_add_e247like_z_diary_state_pc8_top5_f0p25_19a52f10.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_diary_state_pc8_top5_f0p25_19a52f10.csv,add_e247like_z_diary_state_pc8_top5_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_diary_state_pc8 and smooth well,22 72 117 214 238,5,0,0,1,0.0322662052118981,0.1613310260594905,0.02990897058221288,0.6830570821128316,0.6155763872659545,0.10170434302705264
submission_e285_e247resid_undo_e256like_z_diary_state_pc6_top3_f0p25_3925837e.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_diary_state_pc6_top3_f0p25_3925837e.csv,undo_e256like_z_diary_state_pc6_top3_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_diary_state_pc6 (d=-1.098),5 196 235,3,3,3,2,0.1943150199067291,0.5829450597201873,0.09392797276956356,0.09046505014426014,-0.20604144630714424,0.28530160276861144
submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc6_top3_f0p25_bc3ffc88.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc6_top3_f0p25_bc3ffc88.csv,undo_e247like_ctrl_z_diary_state_pc6_top3_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_diary_state_pc6 (d=-1.098),116 162 166,3,3,2,1,0.07895611274501624,0.23686833823504871,0.0605435073953122,0.24250800348556303,0.44444872027155174,-0.061597307145366154
submission_e285_e247resid_undo_e256like_z_diary_state_pc6_top3_f0p5_c2f4cab7.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_diary_state_pc6_top3_f0p5_c2f4cab7.csv,undo_e256like_z_diary_state_pc6_top3_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_diary_state_pc6 (d=-1.098),5 196 235,3,3,3,2,0.1943150199067291,0.5829450597201873,0.09392797276956356,0.09046505014426014,-0.20604144630714424,0.28530160276861144
submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc6_top3_f0p5_c226db92.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc6_top3_f0p5_c226db92.csv,undo_e247like_ctrl_z_diary_state_pc6_top3_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_diary_state_pc6 (d=-1.098),116 162 166,3,3,2,1,0.07895611274501624,0.23686833823504871,0.0605435073953122,0.24250800348556303,0.44444872027155174,-0.061597307145366154
submission_e285_e247resid_undo_e256like_z_diary_state_pc6_top5_f0p25_551a7659.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_diary_state_pc6_top5_f0p25_551a7659.csv,undo_e256like_z_diary_state_pc6_top5_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_diary_state_pc6 (d=-1.098),5 196 231 235 237,5,5,5,4,0.15357552448507156,0.7678776224253578,0.09334329620277224,0.34179364015955954,-0.006291464568006733,0.9596173688575765
submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc6_top5_f0p25_b9157346.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc6_top5_f0p25_b9157346.csv,undo_e247like_ctrl_z_diary_state_pc6_top5_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_diary_state_pc6 (d=-1.098),99 116 162 166 222,5,5,3,2,0.08000103078053754,0.4000051539026877,0.06134769732155228,-0.1235301451199589,0.18223915310374683,-0.6430588692775686
submission_e285_e247resid_undo_e256like_z_diary_state_pc6_top5_f0p5_b9668418.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_diary_state_pc6_top5_f0p5_b9668418.csv,undo_e256like_z_diary_state_pc6_top5_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_diary_state_pc6 (d=-1.098),5 196 231 235 237,5,5,5,4,0.15357552448507156,0.7678776224253578,0.09334329620277224,0.34179364015955954,-0.006291464568006733,0.9596173688575765
submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc6_top5_f0p5_795dea79.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_pc6_top5_f0p5_795dea79.csv,undo_e247like_ctrl_z_diary_state_pc6_top5_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_diary_state_pc6 (d=-1.098),99 116 162 166 222,5,5,3,2,0.08000103078053754,0.4000051539026877,0.06134769732155228,-0.1235301451199589,0.18223915310374683,-0.6430588692775686
submission_e285_e247resid_add_e247like_z_diary_state_pc6_top3_f0p25_ce425c66.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_diary_state_pc6_top3_f0p25_ce425c66.csv,add_e247like_z_diary_state_pc6_top3_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_diary_state_pc6 and smooth well,111 121 221,3,0,0,1,0.0031811465308581644,0.009543439592574494,0.043626026006340496,-0.29764401171015925,-0.5416157610011298,-0.1516631450434936
submission_e285_e247resid_add_e247like_z_diary_state_pc6_top5_f0p25_6f3cde41.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_diary_state_pc6_top5_f0p25_6f3cde41.csv,add_e247like_z_diary_state_pc6_top5_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_diary_state_pc6 and smooth well,47 111 121 167 221,5,0,0,1,0.0027042850811092576,0.013521425405546288,0.03701388674341698,-0.007106099793873439,-0.8153973622574074,-0.15228955571607444
submission_e285_e247resid_undo_e256like_z_diary_state_k8_5_top3_f0p25_df505324.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_diary_state_k8_5_top3_f0p25_df505324.csv,undo_e256like_z_diary_state_k8_5_top3_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_diary_state_k8_5 (d=-1.087),5 46 196,3,3,2,1,0.1780232014808639,0.5340696044425917,0.06462037869482583,-0.1200121392705093,-0.7288227576673232,-0.2932738693653911
submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_k8_5_top3_f0p25_897600e9.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_k8_5_top3_f0p25_897600e9.csv,undo_e247like_ctrl_z_diary_state_k8_5_top3_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_diary_state_k8_5 (d=-1.087),5 46 48,3,3,1,1,0.15162276703381325,0.4548683011014397,0.04510791164836633,-0.0007960791585055286,-0.10206249733067041,-0.1521884654084831
submission_e285_e247resid_undo_e256like_z_diary_state_k8_5_top3_f0p5_99cc18c1.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_diary_state_k8_5_top3_f0p5_99cc18c1.csv,undo_e256like_z_diary_state_k8_5_top3_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_diary_state_k8_5 (d=-1.087),5 46 196,3,3,2,1,0.1780232014808639,0.5340696044425917,0.06462037869482583,-0.1200121392705093,-0.7288227576673232,-0.2932738693653911
submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_k8_5_top3_f0p5_6a1ab1b7.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_k8_5_top3_f0p5_6a1ab1b7.csv,undo_e247like_ctrl_z_diary_state_k8_5_top3_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_diary_state_k8_5 (d=-1.087),5 46 48,3,3,1,1,0.15162276703381325,0.4548683011014397,0.04510791164836633,-0.0007960791585055286,-0.10206249733067041,-0.1521884654084831
submission_e285_e247resid_undo_e256like_z_diary_state_k8_5_top5_f0p25_de3675b3.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_diary_state_k8_5_top5_f0p25_de3675b3.csv,undo_e256like_z_diary_state_k8_5_top5_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_diary_state_k8_5 (d=-1.087),5 46 48 51 196,5,5,3,1,0.15816690094993066,0.7908345047496533,0.06066136735384118,-0.05543523953335698,-0.3539584587662329,-0.2659933947321197
submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_k8_5_top5_f0p25_b2de27a4.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_k8_5_top5_f0p25_b2de27a4.csv,undo_e247like_ctrl_z_diary_state_k8_5_top5_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_diary_state_k8_5 (d=-1.087),5 46 48 51 52,5,5,3,2,0.15608426318814872,0.7804213159407436,0.059620048472950174,-0.0860788804602393,-0.32684324804530296,-0.3031004186823527
submission_e285_e247resid_undo_e256like_z_diary_state_k8_5_top5_f0p5_bd45d423.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_diary_state_k8_5_top5_f0p5_bd45d423.csv,undo_e256like_z_diary_state_k8_5_top5_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_diary_state_k8_5 (d=-1.087),5 46 48 51 196,5,5,3,1,0.15816690094993066,0.7908345047496533,0.06066136735384118,-0.05543523953335698,-0.3539584587662329,-0.2659933947321197
submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_k8_5_top5_f0p5_428ed7b0.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_diary_state_k8_5_top5_f0p5_428ed7b0.csv,undo_e247like_ctrl_z_diary_state_k8_5_top5_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_diary_state_k8_5 (d=-1.087),5 46 48 51 52,5,5,3,2,0.15608426318814872,0.7804213159407436,0.059620048472950174,-0.0860788804602393,-0.32684324804530296,-0.3031004186823527
submission_e285_e247resid_add_e247like_z_diary_state_k8_5_top3_f0p25_6a5b80da.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_diary_state_k8_5_top3_f0p25_6a5b80da.csv,add_e247like_z_diary_state_k8_5_top3_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_diary_state_k8_5 and smooth well,22 25 81,3,0,0,2,0.04803721258575003,0.14411163775725008,0.03858858771820666,0.5340763236921112,0.5639045608923657,0.0996770968934297
submission_e285_e247resid_add_e247like_z_diary_state_k8_5_top5_f0p25_551f4548.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_diary_state_k8_5_top5_f0p25_551f4548.csv,add_e247like_z_diary_state_k8_5_top5_f0p25,add,0.25,human_boundary_add,add outside rows that look E247-like on z_diary_state_k8_5 and smooth well,22 25 38 81 238,5,0,0,3,0.047329425261624355,0.2366471263081218,0.04166025034109834,0.5897163123203808,0.5564708267986755,0.14037007073488167
submission_e285_e247resid_undo_e256like_z_jepa_resid_dateblock_cognitive_m_top3_f0p25_bbf4f07a.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_jepa_resid_dateblock_cognitive_m_top3_f0p25_bbf4f07a.csv,undo_e256like_z_jepa_resid_dateblock_cognitive_m_top3_f0p25,undo,0.25,human_boundary_undo,undo E247 rows that look E256-like on z_jepa_resid_dateblock_cognitive_money (d=1.058),5 51 223,3,3,3,2,0.20997860419776462,0.6299358125932939,0.10802395178659113,-0.03151939258323793,-0.9735262733159255,-0.19074975154703325
submission_e285_e247resid_undo_e247like_ctrl_z_jepa_resid_dateblock_cogniti_top3_f0p25_59e353e0.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_jepa_resid_dateblock_cogniti_top3_f0p25_59e353e0.csv,undo_e247like_ctrl_z_jepa_resid_dateblock_cogniti_top3_f0p25,undo,0.25,human_boundary_control,control: undo E247-like side on z_jepa_resid_dateblock_cognitive_money (d=1.058),46 76 162,3,3,0,0,0.0987380882161033,0.2962142646483099,0.04936904410805163,0.27551032564418515,0.49596940811138607,0.13353598022879484
submission_e285_e247resid_undo_e256like_z_jepa_resid_dateblock_cognitive_m_top3_f0p5_4046aef5.csv,analysis_outputs/submission_e285_e247resid_undo_e256like_z_jepa_resid_dateblock_cognitive_m_top3_f0p5_4046aef5.csv,undo_e256like_z_jepa_resid_dateblock_cognitive_m_top3_f0p5,undo,0.5,human_boundary_undo,undo E247 rows that look E256-like on z_jepa_resid_dateblock_cognitive_money (d=1.058),5 51 223,3,3,3,2,0.20997860419776462,0.6299358125932939,0.10802395178659113,-0.03151939258323793,-0.9735262733159255,-0.19074975154703325
submission_e285_e247resid_undo_e247like_ctrl_z_jepa_resid_dateblock_cogniti_top3_f0p5_4060ba32.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_z_jepa_resid_dateblock_cogniti_top3_f0p5_4060ba32.csv,undo_e247like_ctrl_z_jepa_resid_dateblock_cogniti_top3_f0p5,undo,0.5,human_boundary_control,control: undo E247-like side on z_jepa_resid_dateblock_cognitive_money (d=1.058),46 76 162,3,3,0,0,0.0987380882161033,0.2962142646483099,0.04936904410805163,0.27551032564418515,0.49596940811138607,0.13353598022879484
