prior,outcome,world_rate,group_kind,group,cells,direction,conditional_support_rate,unconditional_support_rate,support_rate_lift,conditional_delta_per_all,unconditional_delta_per_all,delta_shift_per_all,conditional_flip_share_group
both_equal_beta,clean_win,0.085388,target,S2,23,credit,0.5950576498886923,0.5948751304347827,0.0001825194539095687,-4.235685122975918e-06,-4.187708580846409e-06,-4.797654212950968e-08,0.5950576498886927
both_equal_beta,clean_win,0.085388,target,S3,47,credit,0.3273816939746379,0.33092408510638294,-0.0035423911317450374,2.9884953738189807e-05,2.9432343348732877e-05,4.5261038945693024e-07,0.298885916951938
both_equal_beta,clean_win,0.085388,target,S4,21,credit,0.3924427877676578,0.3925622857142856,-0.00011949794662780011,-8.493870308613257e-06,-8.522549815807383e-06,2.867950719412611e-08,0.39244278776766073
both_equal_beta,clean_win,0.085388,component,e144_fine_tail_delta,24,credit,0.36453795224934027,0.370758,-0.006220047750659707,2.455879114018085e-06,2.1999685779875336e-06,2.5591053603055127e-07,0.36453795224935553
both_equal_beta,clean_win,0.085388,component,inherited_e143_body,161,credit,0.46678966628618446,0.4665244472049689,0.000265219081215573,-1.5449338398473794e-05,-1.4961335289014651e-05,-4.880031094591431e-07,0.4667896662861851
both_equal_beta,clean_win,0.085388,target_component,Q1:inherited_e143_body,38,credit,0.5113722376865478,0.5106432631578945,0.0007289745286532812,-1.626854766683481e-05,-1.595196444295528e-05,-3.165832238795288e-07,0.5113722376865463
both_equal_beta,clean_win,0.085388,target_component,Q3:inherited_e143_body,56,credit,0.48491674976075594,0.4843717142857143,0.0005450354750416442,-1.3880309924221535e-05,-1.353148722015093e-05,-3.488227040706054e-07,0.4849167497607565
both_equal_beta,clean_win,0.085388,target_component,S2:inherited_e143_body,23,credit,0.5950576498886923,0.5948751304347827,0.0001825194539095687,-4.235685122975918e-06,-4.187708580846409e-06,-4.797654212950968e-08,0.5950576498886927
both_equal_beta,clean_win,0.085388,target_component,S3:e144_fine_tail_delta,24,credit,0.36453795224934027,0.370758,-0.006220047750659707,2.455879114018085e-06,2.1999685779875336e-06,2.5591053603055127e-07,0.36453795224935553
both_equal_beta,clean_win,0.085388,target_component,S3:inherited_e143_body,23,credit,0.2886099462097311,0.28935826086956523,-0.0007483146598341039,2.742907462417172e-05,2.7232374770745344e-05,1.9669985342637728e-07,0.288609946209733
both_equal_beta,clean_win,0.085388,target_component,S4:inherited_e143_body,21,credit,0.3924427877676578,0.3925622857142856,-0.00011949794662780011,-8.493870308613257e-06,-8.522549815807383e-06,2.867950719412611e-08,0.39244278776766073
both_equal_beta,micro_win,0.015816,target,Q1,38,credit,0.5052445225354737,0.5106432631578945,-0.00539874062242085,-1.3607368515511213e-05,-1.595196444295528e-05,2.3445959274440677e-06,0.5052445225354723
both_equal_beta,micro_win,0.015816,target,Q3,56,credit,0.4794240913360792,0.4843717142857143,-0.004947622949635078,-1.0365008532428426e-05,-1.353148722015093e-05,3.1664786877225034e-06,0.4794240913360798
both_equal_beta,micro_win,0.015816,target,S2,23,credit,0.5917287941765081,0.5948751304347827,-0.0031463362582745402,-3.360671621487545e-06,-4.187708580846409e-06,8.270369593588635e-07,0.5917287941765086
both_equal_beta,micro_win,0.015816,target,S3,47,credit,0.34143716570346216,0.33092408510638294,0.010513080597079227,2.957494508352802e-05,2.9432343348732877e-05,1.426017347951427e-07,0.2999056822633255
both_equal_beta,micro_win,0.015816,target,S4,21,credit,0.38635980441746753,0.3925622857142856,-0.006202481296818052,-7.033954304567622e-06,-8.522549815807383e-06,1.488595511239761e-06,0.3863598044174706
both_equal_beta,micro_win,0.015816,component,e144_fine_tail_delta,24,credit,0.39559096273815547,0.370758,0.024832962738155495,1.1782695396211716e-06,2.1999685779875336e-06,-1.021699038366362e-06,0.3955909627381695
both_equal_beta,micro_win,0.015816,component,inherited_e143_body,161,credit,0.46163802989032254,0.4665244472049689,-0.004886417314646341,-5.970327430087958e-06,-1.4961335289014651e-05,8.991007858926694e-06,0.4616380298903232
both_equal_beta,micro_win,0.015816,target_component,Q1:inherited_e143_body,38,credit,0.5052445225354737,0.5106432631578945,-0.00539874062242085,-1.3607368515511213e-05,-1.595196444295528e-05,2.3445959274440677e-06,0.5052445225354723
both_equal_beta,micro_win,0.015816,target_component,Q3:inherited_e143_body,56,credit,0.4794240913360792,0.4843717142857143,-0.004947622949635078,-1.0365008532428426e-05,-1.353148722015093e-05,3.1664786877225034e-06,0.4794240913360798
both_equal_beta,micro_win,0.015816,target_component,S2:inherited_e143_body,23,credit,0.5917287941765081,0.5948751304347827,-0.0031463362582745402,-3.360671621487545e-06,-4.187708580846409e-06,8.270369593588635e-07,0.5917287941765086
both_equal_beta,micro_win,0.015816,target_component,S3:e144_fine_tail_delta,24,credit,0.39559096273815547,0.370758,0.024832962738155495,1.1782695396211716e-06,2.1999685779875336e-06,-1.021699038366362e-06,0.3955909627381695
both_equal_beta,micro_win,0.015816,target_component,S3:inherited_e143_body,23,credit,0.28492885575421695,0.28935826086956523,-0.004429405115348284,2.839667554390685e-05,2.7232374770745344e-05,1.1643007731615048e-06,0.2849288557542189
both_equal_beta,micro_win,0.015816,target_component,S4:inherited_e143_body,21,credit,0.38635980441746753,0.3925622857142856,-0.006202481296818052,-7.033954304567622e-06,-8.522549815807383e-06,1.488595511239761e-06,0.3863598044174706
both_equal_beta,tie,0.04662,target,Q1,38,blame,0.5030300977669399,0.5106432631578945,-0.00761316539095469,-1.26456754731765e-05,-1.595196444295528e-05,3.30628896977878e-06,0.5030300977669384
both_equal_beta,tie,0.04662,target,Q3,56,blame,0.4768339768339768,0.4843717142857143,-0.0075377374517374696,-8.70733525108292e-06,-1.353148722015093e-05,4.824151969068009e-06,0.47683397683397744
both_equal_beta,tie,0.04662,target,S2,23,blame,0.5896181896181896,0.5948751304347827,-0.005256940816593114,-2.805884137586687e-06,-4.187708580846409e-06,1.3818244432597218e-06,0.58961818961819
both_equal_beta,tie,0.04662,target,S3,47,blame,0.3293299378405761,0.33092408510638294,-0.0015941472658068112,3.084170670129759e-05,2.9432343348732877e-05,1.409363352564714e-06,0.29573870325750445
both_equal_beta,tie,0.04662,target,S4,21,blame,0.38552429981001407,0.3925622857142856,-0.007037985904271515,-6.833433198778786e-06,-8.522549815807383e-06,1.6891166170285976e-06,0.385524299810017
both_equal_beta,tie,0.04662,component,e144_fine_tail_delta,24,blame,0.37313027313027314,0.370758,0.0023722731302731614,2.102366483488258e-06,2.1999685779875336e-06,-9.760209449927584e-08,0.3731302731302889
both_equal_beta,tie,0.04662,component,inherited_e143_body,161,blame,0.4596177366363702,0.4665244472049689,-0.006906710568598706,-2.252987842815563e-06,-1.4961335289014651e-05,1.2708347446199088e-05,0.45961773663637084
both_equal_beta,tie,0.04662,target_component,Q1:inherited_e143_body,38,blame,0.5030300977669399,0.5106432631578945,-0.00761316539095469,-1.26456754731765e-05,-1.595196444295528e-05,3.30628896977878e-06,0.5030300977669384
both_equal_beta,tie,0.04662,target_component,Q3:inherited_e143_body,56,blame,0.4768339768339768,0.4843717142857143,-0.0075377374517374696,-8.70733525108292e-06,-1.353148722015093e-05,4.824151969068009e-06,0.47683397683397744
both_equal_beta,tie,0.04662,target_component,S2:inherited_e143_body,23,blame,0.5896181896181896,0.5948751304347827,-0.005256940816593114,-2.805884137586687e-06,-4.187708580846409e-06,1.3818244432597218e-06,0.58961818961819
both_equal_beta,tie,0.04662,target_component,S3:e144_fine_tail_delta,24,blame,0.37313027313027314,0.370758,0.0023722731302731614,2.102366483488258e-06,2.1999685779875336e-06,-9.760209449927584e-08,0.3731302731302889
both_equal_beta,tie,0.04662,target_component,S3:inherited_e143_body,23,blame,0.28362524014697926,0.28935826086956523,-0.005733020722585969,2.8739340217809326e-05,2.7232374770745344e-05,1.5069654470639813e-06,0.2836252401469812
both_equal_beta,tie,0.04662,target_component,S4:inherited_e143_body,21,blame,0.38552429981001407,0.3925622857142856,-0.007037985904271515,-6.833433198778786e-06,-8.522549815807383e-06,1.6891166170285976e-06,0.385524299810017
both_equal_beta,fine_loss_branch_alive,0.026612,target,Q1,38,blame,0.5003915922377716,0.5106432631578945,-0.010251670920122913,-1.1499810214794869e-05,-1.595196444295528e-05,4.452154228160412e-06,0.5003915922377701
both_equal_beta,fine_loss_branch_alive,0.026612,target,Q3,56,blame,0.4737443902858002,0.4843717142857143,-0.010627323999914118,-6.729999860249873e-06,-1.353148722015093e-05,6.801487359901056e-06,0.4737443902858008
both_equal_beta,fine_loss_branch_alive,0.026612,target,S2,23,blame,0.5865872865461151,0.5948751304347827,-0.008287843888667545,-2.0091896157842783e-06,-4.187708580846409e-06,2.1785189650621303e-06,0.5865872865461156
both_equal_beta,fine_loss_branch_alive,0.026612,target,S3,47,blame,0.32343111890012827,0.33092408510638294,-0.00749296620625467,3.1566740164593084e-05,2.9432343348732877e-05,2.134396815860207e-06,0.29335372475982185
both_equal_beta,fine_loss_branch_alive,0.026612,target,S4,21,blame,0.38256998275035253,0.3925622857142856,-0.009992302963933053,-6.12439710446001e-06,-8.522549815807383e-06,2.3981527113473736e-06,0.3825699827503554
both_equal_beta,fine_loss_branch_alive,0.026612,component,e144_fine_tail_delta,24,blame,0.36264968184778795,0.370758,-0.008108318152212024,2.533567953396256e-06,2.1999685779875336e-06,3.3359937540872223e-07,0.3626496818478029
both_equal_beta,fine_loss_branch_alive,0.026612,component,inherited_e143_body,161,blame,0.4569423218218466,0.4665244472049689,-0.009582125383122309,2.669775415907804e-06,-1.4961335289014651e-05,1.7631110704922454e-05,0.45694232182184724
both_equal_beta,fine_loss_branch_alive,0.026612,target_component,Q1:inherited_e143_body,38,blame,0.5003915922377716,0.5106432631578945,-0.010251670920122913,-1.1499810214794869e-05,-1.595196444295528e-05,4.452154228160412e-06,0.5003915922377701
both_equal_beta,fine_loss_branch_alive,0.026612,target_component,Q3:inherited_e143_body,56,blame,0.4737443902858002,0.4843717142857143,-0.010627323999914118,-6.729999860249873e-06,-1.353148722015093e-05,6.801487359901056e-06,0.4737443902858008
both_equal_beta,fine_loss_branch_alive,0.026612,target_component,S2:inherited_e143_body,23,blame,0.5865872865461151,0.5948751304347827,-0.008287843888667545,-2.0091896157842783e-06,-4.187708580846409e-06,2.1785189650621303e-06,0.5865872865461156
both_equal_beta,fine_loss_branch_alive,0.026612,target_component,S3:e144_fine_tail_delta,24,blame,0.36264968184778795,0.370758,-0.008108318152212024,2.533567953396256e-06,2.1999685779875336e-06,3.3359937540872223e-07,0.3626496818478029
both_equal_beta,fine_loss_branch_alive,0.026612,target_component,S3:inherited_e143_body,23,blame,0.2825074010417007,0.28935826086956523,-0.006850859827864542,2.9033172211196825e-05,2.7232374770745344e-05,1.800797440451481e-06,0.28250740104170263
both_equal_beta,fine_loss_branch_alive,0.026612,target_component,S4:inherited_e143_body,21,blame,0.38256998275035253,0.3925622857142856,-0.009992302963933053,-6.12439710446001e-06,-8.522549815807383e-06,2.3981527113473736e-06,0.3825699827503554
both_equal_beta,branch_loss,0.05342,target,Q1,38,blame,0.4963506670082169,0.5106432631578945,-0.01429259614967765,-9.744894115102539e-06,-1.595196444295528e-05,6.207070327852742e-06,0.4963506670082155
both_equal_beta,branch_loss,0.05342,target,Q3,56,blame,0.46853907043910786,0.4843717142857143,-0.01583264384660643,-3.3985951583668046e-06,-1.353148722015093e-05,1.0132892061784125e-05,0.46853907043910853
both_equal_beta,branch_loss,0.05342,target,S2,23,blame,0.5851285139908519,0.5948751304347827,-0.009746616443930822,-1.6257408298293418e-06,-4.187708580846409e-06,2.5619677510170667e-06,0.5851285139908522
both_equal_beta,branch_loss,0.05342,target,S3,47,blame,0.3207357193496738,0.33092408510638294,-0.010188365756709117,3.24221135355954e-05,2.9432343348732877e-05,2.98977018686252e-06,0.29053999656573526
both_equal_beta,branch_loss,0.05342,target,S4,21,blame,0.38116988465172663,0.3925622857142856,-0.011392401062558954,-5.788373560789812e-06,-8.522549815807383e-06,2.7341762550175717e-06,0.38116988465172946
both_equal_beta,branch_loss,0.05342,component,e144_fine_tail_delta,24,blame,0.36010857356795206,0.370758,-0.010649426432047915,2.6381164083380373e-06,2.1999685779875336e-06,4.3814783035050367e-07,0.36010857356796777
both_equal_beta,branch_loss,0.05342,component,inherited_e143_body,161,blame,0.4533789424483351,0.4665244472049689,-0.013145504756633786,9.226393463168865e-06,-1.4961335289014651e-05,2.4187728752183515e-05,0.4533789424483357
both_equal_beta,branch_loss,0.05342,target_component,Q1:inherited_e143_body,38,blame,0.4963506670082169,0.5106432631578945,-0.01429259614967765,-9.744894115102539e-06,-1.595196444295528e-05,6.207070327852742e-06,0.4963506670082155
both_equal_beta,branch_loss,0.05342,target_component,Q3:inherited_e143_body,56,blame,0.46853907043910786,0.4843717142857143,-0.01583264384660643,-3.3985951583668046e-06,-1.353148722015093e-05,1.0132892061784125e-05,0.46853907043910853
both_equal_beta,branch_loss,0.05342,target_component,S2:inherited_e143_body,23,blame,0.5851285139908519,0.5948751304347827,-0.009746616443930822,-1.6257408298293418e-06,-4.187708580846409e-06,2.5619677510170667e-06,0.5851285139908522
both_equal_beta,branch_loss,0.05342,target_component,S3:e144_fine_tail_delta,24,blame,0.36010857356795206,0.370758,-0.010649426432047915,2.6381164083380373e-06,2.1999685779875336e-06,4.3814783035050367e-07,0.36010857356796777
both_equal_beta,branch_loss,0.05342,target_component,S3:inherited_e143_body,23,blame,0.27965100190451386,0.28935826086956523,-0.009707258965051369,2.9783997127257363e-05,2.7232374770745344e-05,2.5516223565120183e-06,0.2796510019045158
both_equal_beta,branch_loss,0.05342,target_component,S4:inherited_e143_body,21,blame,0.38116988465172663,0.3925622857142856,-0.011392401062558954,-5.788373560789812e-06,-8.522549815807383e-06,2.7341762550175717e-06,0.38116988465172946
both_equal_beta,hard_fail,0.3157,target,Q1,38,blame,0.47020922594735176,0.5106432631578945,-0.040434037210542784,1.6079602884731558e-06,-1.595196444295528e-05,1.7559924731428437e-05,0.4702092259473504
both_equal_beta,hard_fail,0.3157,target,Q3,56,blame,0.4396721571111815,0.4843717142857143,-0.04469955717453278,1.5076229371506009e-05,-1.353148722015093e-05,2.8607716591656936e-05,0.43967215711118207
both_equal_beta,hard_fail,0.3157,target,S2,23,blame,0.5675294376885045,0.5948751304347827,-0.027345692746278183,3.0003020839304406e-06,-4.187708580846409e-06,7.18801066477685e-06,0.5675294376885046
both_equal_beta,hard_fail,0.3157,target,S3,47,blame,0.3174276683358157,0.33092408510638294,-0.013496416770567232,3.614597021545647e-05,2.9432343348732877e-05,6.713626866723594e-06,0.27829046801356044
both_equal_beta,hard_fail,0.3157,target,S4,21,blame,0.3576318687120081,0.3925622857142856,-0.0349304170022775,-1.392497352573854e-07,-8.522549815807383e-06,8.383300080549997e-06,0.35763186871201097
both_equal_beta,hard_fail,0.3157,component,e144_fine_tail_delta,24,blame,0.36845950797170307,0.370758,-0.0022984920282969057,2.294535107155154e-06,2.1999685779875336e-06,9.456652916762056e-08,0.3684595079717185
both_equal_beta,hard_fail,0.3157,component,inherited_e143_body,161,blame,0.42937335350606065,0.4665244472049689,-0.03715109369890823,5.339667711695356e-05,-1.4961335289014651e-05,6.83580124059682e-05,0.42937335350606126
both_equal_beta,hard_fail,0.3157,target_component,Q1:inherited_e143_body,38,blame,0.47020922594735176,0.5106432631578945,-0.040434037210542784,1.6079602884731558e-06,-1.595196444295528e-05,1.7559924731428437e-05,0.4702092259473504
both_equal_beta,hard_fail,0.3157,target_component,Q3:inherited_e143_body,56,blame,0.4396721571111815,0.4843717142857143,-0.04469955717453278,1.5076229371506009e-05,-1.353148722015093e-05,2.8607716591656936e-05,0.43967215711118207
both_equal_beta,hard_fail,0.3157,target_component,S2:inherited_e143_body,23,blame,0.5675294376885045,0.5948751304347827,-0.027345692746278183,3.0003020839304406e-06,-4.187708580846409e-06,7.18801066477685e-06,0.5675294376885046
both_equal_beta,hard_fail,0.3157,target_component,S3:e144_fine_tail_delta,24,blame,0.36845950797170307,0.370758,-0.0022984920282969057,2.294535107155154e-06,2.1999685779875336e-06,9.456652916762056e-08,0.3684595079717185
both_equal_beta,hard_fail,0.3157,target_component,S3:inherited_e143_body,23,blame,0.2641770530635854,0.28935826086956523,-0.02518120780597982,3.3851435108301316e-05,2.7232374770745344e-05,6.6190603375559716e-06,0.2641770530635873
both_equal_beta,hard_fail,0.3157,target_component,S4:inherited_e143_body,21,blame,0.3576318687120081,0.3925622857142856,-0.0349304170022775,-1.392497352573854e-07,-8.522549815807383e-06,8.383300080549997e-06,0.35763186871201097
both_distance_beta,breakthrough_win,0.474968,target,Q1,38,credit,0.5329854908784991,0.4996795789473684,0.033305911931130694,-2.565487476733927e-05,-1.1190593014378181e-05,-1.4464281752961088e-05,0.5329854908784976
both_distance_beta,breakthrough_win,0.474968,target,Q3,56,credit,0.5150405621311029,0.4822748571428571,0.032765704988245825,-3.315954984124355e-05,-1.218949864877608e-05,-2.0970051192467472e-05,0.5150405621311036
both_distance_beta,breakthrough_win,0.474968,target,S2,23,credit,0.6019583561876571,0.5797441739130434,0.022214182274613692,-6.049585064418037e-06,-2.1042858081173364e-07,-5.839156483606303e-06,0.6019583561876574
both_distance_beta,breakthrough_win,0.474968,target,S3,47,credit,0.39867554795180826,0.385508170212766,0.013167377739042252,4.275090072070959e-06,1.0656311348725047e-05,-6.381221276654088e-06,0.38312888953785684
both_distance_beta,breakthrough_win,0.474968,target,S4,21,credit,0.3954893001312971,0.3690264761904762,0.02646282394082089,-9.225033275886557e-06,-2.8739555300961626e-06,-6.351077745790394e-06,0.3954893001312995
both_distance_beta,breakthrough_win,0.474968,component,e144_fine_tail_delta,24,credit,0.41894717117784774,0.41598099999999993,0.0029661711778478095,2.1732839238820284e-07,3.3936514941972916e-07,-1.2203675703152632e-07,0.41894717117785985
both_distance_beta,breakthrough_win,0.474968,component,inherited_e143_body,161,credit,0.4964537656724517,0.4671691180124224,0.029284647660029306,-7.003128126920466e-05,-1.6147529574756842e-05,-5.3883751694447815e-05,0.4964537656724521
both_distance_beta,breakthrough_win,0.474968,target_component,Q1:inherited_e143_body,38,credit,0.5329854908784991,0.4996795789473684,0.033305911931130694,-2.565487476733927e-05,-1.1190593014378181e-05,-1.4464281752961088e-05,0.5329854908784976
both_distance_beta,breakthrough_win,0.474968,target_component,Q3:inherited_e143_body,56,credit,0.5150405621311029,0.4822748571428571,0.032765704988245825,-3.315954984124355e-05,-1.218949864877608e-05,-2.0970051192467472e-05,0.5150405621311036
both_distance_beta,breakthrough_win,0.474968,target_component,S2:inherited_e143_body,23,credit,0.6019583561876571,0.5797441739130434,0.022214182274613692,-6.049585064418037e-06,-2.1042858081173364e-07,-5.839156483606303e-06,0.6019583561876574
both_distance_beta,breakthrough_win,0.474968,target_component,S3:e144_fine_tail_delta,24,credit,0.41894717117784774,0.41598099999999993,0.0029661711778478095,2.1732839238820284e-07,3.3936514941972916e-07,-1.2203675703152632e-07,0.41894717117785985
both_distance_beta,breakthrough_win,0.474968,target_component,S3:inherited_e143_body,23,credit,0.37752254980289746,0.3537104347826087,0.023812115020288738,4.057761679682755e-06,1.0316946199305318e-05,-6.259184519622563e-06,0.37752254980289957
both_distance_beta,breakthrough_win,0.474968,target_component,S4:inherited_e143_body,21,credit,0.3954893001312971,0.3690264761904762,0.02646282394082089,-9.225033275886557e-06,-2.8739555300961626e-06,-6.351077745790394e-06,0.3954893001312995
both_distance_beta,clean_win,0.079252,target,Q1,38,credit,0.49832778585033216,0.4996795789473684,-0.001351793097036258,-1.0603528583678269e-05,-1.1190593014378181e-05,5.870644306999124e-07,0.49832778585033066
both_distance_beta,clean_win,0.079252,target,Q3,56,credit,0.4812109293321124,0.4822748571428571,-0.0010639278107447137,-1.1508584849889666e-05,-1.218949864877608e-05,6.809137988864149e-07,0.48121092933211296
both_distance_beta,clean_win,0.079252,target,S2,23,credit,0.5791213059497607,0.5797441739130434,-0.0006228679632827028,-4.67032875996591e-08,-2.1042858081173364e-07,1.6372529321207455e-07,0.5791213059497609
both_distance_beta,clean_win,0.079252,target,S3,47,credit,0.38435649922520243,0.385508170212766,-0.00115167098756358,1.1132267256919831e-05,1.0656311348725047e-05,4.7595590819478445e-07,0.3605723856403273
both_distance_beta,clean_win,0.079252,target,S4,21,credit,0.3667817906953828,0.3690264761904762,-0.0022446854950933792,-2.3352310112671847e-06,-2.8739555300961626e-06,5.387245188289778e-07,0.3667817906953852
both_distance_beta,clean_win,0.079252,component,e144_fine_tail_delta,24,credit,0.4153691179192113,0.41598099999999993,-0.0006118820807886616,3.6453972645781635e-07,3.3936514941972916e-07,2.5174577038087193e-08,0.4153691179192233
both_distance_beta,clean_win,0.079252,component,inherited_e143_body,161,credit,0.4658532433533037,0.4671691180124224,-0.0013158746591186987,-1.3726320201972756e-05,-1.6147529574756842e-05,2.421209372784087e-06,0.465853243353304
both_distance_beta,clean_win,0.079252,target_component,Q1:inherited_e143_body,38,credit,0.49832778585033216,0.4996795789473684,-0.001351793097036258,-1.0603528583678269e-05,-1.1190593014378181e-05,5.870644306999124e-07,0.49832778585033066
both_distance_beta,clean_win,0.079252,target_component,Q3:inherited_e143_body,56,credit,0.4812109293321124,0.4822748571428571,-0.0010639278107447137,-1.1508584849889666e-05,-1.218949864877608e-05,6.809137988864149e-07,0.48121092933211296
both_distance_beta,clean_win,0.079252,target_component,S2:inherited_e143_body,23,credit,0.5791213059497607,0.5797441739130434,-0.0006228679632827028,-4.67032875996591e-08,-2.1042858081173364e-07,1.6372529321207455e-07,0.5791213059497609
both_distance_beta,clean_win,0.079252,target_component,S3:e144_fine_tail_delta,24,credit,0.4153691179192113,0.41598099999999993,-0.0006118820807886616,3.6453972645781635e-07,3.3936514941972916e-07,2.5174577038087193e-08,0.4153691179192233
both_distance_beta,clean_win,0.079252,target_component,S3:inherited_e143_body,23,credit,0.35199550580536715,0.3537104347826087,-0.00171492897724157,1.0767727530462014e-05,1.0316946199305318e-05,4.5078133115669615e-07,0.35199550580536915
both_distance_beta,clean_win,0.079252,target_component,S4:inherited_e143_body,21,credit,0.3667817906953828,0.3690264761904762,-0.0022446854950933792,-2.3352310112671847e-06,-2.8739555300961626e-06,5.387245188289778e-07,0.3667817906953852
both_distance_beta,micro_win,0.022736,target,Q1,38,credit,0.4931756731730805,0.4996795789473684,-0.006503905774287944,-8.36603964955755e-06,-1.1190593014378181e-05,2.8245533648206308e-06,0.493175673173079
both_distance_beta,micro_win,0.022736,target,Q3,56,credit,0.47432328842867194,0.4822748571428571,-0.007951568714185175,-7.100494671687803e-06,-1.218949864877608e-05,5.089003977088277e-06,0.47432328842867255
both_distance_beta,micro_win,0.022736,target,S2,23,credit,0.573172597374782,0.5797441739130434,-0.006571576538261459,1.5169572521089966e-06,-2.1042858081173364e-07,1.7273858329207304e-06,0.5731725973747821
both_distance_beta,micro_win,0.022736,target,S3,47,credit,0.4019644541602408,0.385508170212766,0.01645628394747478,1.073913466107651e-05,1.0656311348725047e-05,8.282331235146292e-08,0.36186558496875937
both_distance_beta,micro_win,0.022736,target,S4,21,credit,0.3624040749304648,0.3690264761904762,-0.006622401260011401,-1.284579227686875e-06,-2.8739555300961626e-06,1.5893763024092876e-06,0.36240407493046717
both_distance_beta,micro_win,0.022736,component,e144_fine_tail_delta,24,credit,0.45425023457658925,0.41598099999999993,0.03826923457658932,-1.2351405017314321e-06,3.3936514941972916e-07,-1.5745056511511613e-06,0.454250234576601
both_distance_beta,micro_win,0.022736,component,inherited_e143_body,161,credit,0.46016496125115286,0.4671691180124224,-0.007004156761269531,-3.2598811340152867e-06,-1.6147529574756842e-05,1.2887648440741556e-05,0.4601649612511533
both_distance_beta,micro_win,0.022736,target_component,Q1:inherited_e143_body,38,credit,0.4931756731730805,0.4996795789473684,-0.006503905774287944,-8.36603964955755e-06,-1.1190593014378181e-05,2.8245533648206308e-06,0.493175673173079
both_distance_beta,micro_win,0.022736,target_component,Q3:inherited_e143_body,56,credit,0.47432328842867194,0.4822748571428571,-0.007951568714185175,-7.100494671687803e-06,-1.218949864877608e-05,5.089003977088277e-06,0.47432328842867255
both_distance_beta,micro_win,0.022736,target_component,S2:inherited_e143_body,23,credit,0.573172597374782,0.5797441739130434,-0.006571576538261459,1.5169572521089966e-06,-2.1042858081173364e-07,1.7273858329207304e-06,0.5731725973747821
both_distance_beta,micro_win,0.022736,target_component,S3:e144_fine_tail_delta,24,credit,0.45425023457658925,0.41598099999999993,0.03826923457658932,-1.2351405017314321e-06,3.3936514941972916e-07,-1.5745056511511613e-06,0.454250234576601
both_distance_beta,micro_win,0.022736,target_component,S3:inherited_e143_body,23,credit,0.34740537894318146,0.3537104347826087,-0.006305055839427254,1.197427516280794e-05,1.0316946199305318e-05,1.657328963502622e-06,0.34740537894318346
both_distance_beta,micro_win,0.022736,target_component,S4:inherited_e143_body,21,credit,0.3624040749304648,0.3690264761904762,-0.006622401260011401,-1.284579227686875e-06,-2.8739555300961626e-06,1.5893763024092876e-06,0.36240407493046717
both_distance_beta,tie,0.0364,target,Q1,38,blame,0.4911046847888953,0.4996795789473684,-0.008574894158473123,-7.466638979854256e-06,-1.1190593014378181e-05,3.7239540345239248e-06,0.49110468478889385
both_distance_beta,tie,0.0364,target,Q3,56,blame,0.47323390894819467,0.4822748571428571,-0.009040948194662446,-6.40329180418233e-06,-1.218949864877608e-05,5.78620684459375e-06,0.4732339089481952
both_distance_beta,tie,0.0364,target,S2,23,blame,0.5738557095078834,0.5797441739130434,-0.005888464405159999,1.3373963485509178e-06,-2.1042858081173364e-07,1.5478249293626516e-06,0.5738557095078836
both_distance_beta,tie,0.0364,target,S3,47,blame,0.3670657002571896,0.385508170212766,-0.018442469955576413,1.3423886306334805e-05,1.0656311348725047e-05,2.7675749576097588e-06,0.353034165083041
both_distance_beta,tie,0.0364,target,S4,21,blame,0.36272108843537415,0.3690264761904762,-0.006305387755102032,-1.3606624688651164e-06,-2.8739555300961626e-06,1.5132930612310461e-06,0.36272108843537654
both_distance_beta,tie,0.0364,component,e144_fine_tail_delta,24,blame,0.3853617216117216,0.41598099999999993,-0.030619278388278326,1.5991297459659433e-06,3.3936514941972916e-07,1.2597645965462142e-06,0.3853617216117341
both_distance_beta,tie,0.0364,component,inherited_e143_body,161,blame,0.45951743908265646,0.4671691180124224,-0.007651678929765926,-2.06844034398192e-06,-1.6147529574756842e-05,1.4079089230774923e-05,0.45951743908265674
both_distance_beta,tie,0.0364,target_component,Q1:inherited_e143_body,38,blame,0.4911046847888953,0.4996795789473684,-0.008574894158473123,-7.466638979854256e-06,-1.1190593014378181e-05,3.7239540345239248e-06,0.49110468478889385
both_distance_beta,tie,0.0364,target_component,Q3:inherited_e143_body,56,blame,0.47323390894819467,0.4822748571428571,-0.009040948194662446,-6.40329180418233e-06,-1.218949864877608e-05,5.78620684459375e-06,0.4732339089481952
both_distance_beta,tie,0.0364,target_component,S2:inherited_e143_body,23,blame,0.5738557095078834,0.5797441739130434,-0.005888464405159999,1.3373963485509178e-06,-2.1042858081173364e-07,1.5478249293626516e-06,0.5738557095078836
both_distance_beta,tie,0.0364,target_component,S3:e144_fine_tail_delta,24,blame,0.3853617216117216,0.41598099999999993,-0.030619278388278326,1.5991297459659433e-06,3.3936514941972916e-07,1.2597645965462142e-06,0.3853617216117341
both_distance_beta,tie,0.0364,target_component,S3:inherited_e143_body,23,blame,0.34797419971333016,0.3537104347826087,-0.005736235069278561,1.1824756560368858e-05,1.0316946199305318e-05,1.5078103610635402e-06,0.34797419971333216
both_distance_beta,tie,0.0364,target_component,S4:inherited_e143_body,21,blame,0.36272108843537415,0.3690264761904762,-0.006305387755102032,-1.3606624688651164e-06,-2.8739555300961626e-06,1.5132930612310461e-06,0.36272108843537654
