method,hidden_blocks,weighted_mixmin_delta_vs_a2c8,mean_mixmin_delta_vs_a2c8,mean_raw05_delta_vs_a2c8,mixmin_better_block_rate
raw_phone_td_knn_pair_s2s3_k8_a8_w0.50,36.0,0.00031933108191412214,-1.2601420750015168e-05,0.0007206827095102705,0.5277777777777778
raw_phone_td_knn_groupcross_s2s3_k8_a24_w0.50,36.0,0.0003195378967830934,3.878280372053941e-05,0.0007221694410389021,0.5277777777777778
raw_phone_td_knn_pair_all_k16_a8_w0.25,36.0,0.00032008013122363166,-3.725224727550794e-06,0.000733184477469277,0.5277777777777778
raw_phone_td_knn_pair_s2s3_k16_a24_w0.25,36.0,0.0003202570283329703,2.9385946741473277e-05,0.000716393998382072,0.5277777777777778
raw_phone_td_knn_pair_s3_k16_a24_w0.25,36.0,0.00032062086487547113,2.004172742036226e-05,0.0007169844744283798,0.5277777777777778
raw_phone_td_knn_pair_stage_k8_a24_w0.50,36.0,0.00032201306571672976,5.9096895112772164e-05,0.000732403751567424,0.5277777777777778
raw_phone_td_knn_pair_s3_k8_a8_w0.50,36.0,0.00032221393699378216,-3.201334428584726e-05,0.0007261193596647816,0.5277777777777778
raw_phone_td_knn_pair_s3_k8_a24_w0.75,36.0,0.00032239735240915604,-1.1166047026047615e-05,0.0007238925151747869,0.5277777777777778
raw_phone_td_knn_groupcross_stage_k8_a24_w0.50,36.0,0.0003230011234881499,4.5726447162751375e-05,0.0007289377669186781,0.5277777777777778
raw_phone_td_knn_pair_s2s3_k8_a8_w0.75,36.0,0.00032359767059439394,-3.583445986520216e-05,0.0007229306372816489,0.5
raw_phone_td_knn_groupcross_s2s3_k8_a24_w0.75,36.0,0.0003239078928978525,4.124187684063151e-05,0.0007251607345745925,0.5277777777777778
raw_phone_td_knn_pair_all_k8_a24_w0.25,36.0,0.00032513083048485176,4.310880441279437e-05,0.0007322667826051455,0.5277777777777778
raw_phone_td_knn_pair_s3_k16_a8_w0.25,36.0,0.000325819539078765,8.880753238925271e-06,0.000717402318320365,0.5277777777777778
raw_phone_td_knn_allcross_all_k8_a24_w0.25,36.0,0.0003265684608107474,4.205496757194336e-05,0.000731511528215664,0.5277777777777778
raw_phone_td_knn_pair_stage_k8_a24_w0.75,36.0,0.0003276206462982939,7.171301392896925e-05,0.0007405122003673746,0.5
raw_phone_td_knn_pair_s3_k8_a8_w0.75,36.0,0.0003279219532138877,-6.49523451689465e-05,0.0007310856125134146,0.5
raw_phone_td_knn_groupcross_stage_k8_a24_w0.75,36.0,0.00032910273295541745,5.165734200393414e-05,0.0007353132233942523,0.5277777777777778
raw_phone_td_knn_pair_all_k16_a8_w0.50,36.0,0.0003293623578936803,-4.1315106935467636e-05,0.0007501821009710213,0.5
raw_phone_td_knn_pair_s2s3_k16_a24_w0.50,36.0,0.0003297161521123649,2.4907236002593702e-05,0.0007166011427966258,0.5277777777777778
raw_phone_td_knn_pair_all_k16_a24_w0.25,36.0,0.00032980330069139825,3.325097514447473e-05,0.0007310210484433166,0.5277777777777778
raw_phone_td_knn_pair_s3_k16_a24_w0.50,36.0,0.0003304438251973637,6.218797360372909e-06,0.000717782094889238,0.5277777777777778
raw_phone_td_knn_pair_s2s3_k8_a24_w0.25,36.0,0.0003309295185452564,4.446682975484711e-05,0.0007184450343374765,0.5277777777777778
raw_phone_td_knn_pair_all_k16_a8_w0.75,36.0,0.00033864458456373263,-7.890498914337305e-05,0.0007671797244727715,0.5277777777777778
raw_phone_td_knn_pair_s2s3_k16_a24_w0.75,36.0,0.000339175275891769,2.042852526372076e-05,0.0007168082872111782,0.5277777777777778
raw_phone_td_knn_pair_all_k8_a24_w0.50,36.0,0.0003394637564161207,5.235295134522963e-05,0.0007483467112427741,0.5277777777777778
raw_phone_td_knn_pair_s3_k16_a24_w0.75,36.0,0.0003402667855192672,-7.6041326996117466e-06,0.0007185797153500964,0.5277777777777778
raw_phone_td_knn_pair_s3_k16_a8_w0.50,36.0,0.00034084117360396414,-1.610315100249614e-05,0.0007186177826732117,0.5277777777777778
raw_phone_td_knn_allcross_all_k8_a24_w0.50,36.0,0.00034233901706791527,5.024527766353357e-05,0.000746836202463801,0.5277777777777778
raw_phone_td_knn_pair_all_k16_a24_w0.50,36.0,0.00034880869682924186,3.2637292808606306e-05,0.0007458552429191252,0.5277777777777778
raw_phone_td_knn_pair_s2s3_k8_a24_w0.50,36.0,0.00035106113253694003,5.506900202934249e-05,0.0007207032147074361,0.5277777777777778
raw_phone_td_knn_pair_all_k8_a24_w0.75,36.0,0.0003537966823473897,6.15970982776599e-05,0.0007644266398804056,0.5277777777777778
raw_phone_td_knn_pair_s3_k16_a8_w0.75,36.0,0.0003558628081291555,-4.108705524391994e-05,0.0007198332470260536,0.5
raw_phone_td_knn_allcross_all_k8_a24_w0.75,36.0,0.00035810957332509086,5.8435587755137534e-05,0.0007621608767119527,0.5
raw_phone_td_knn_pair_all_k16_a24_w0.75,36.0,0.00036781409296707067,3.2023610472733306e-05,0.0007606894373949176,0.5277777777777778
raw_phone_td_knn_pair_s2s3_k8_a24_w0.75,36.0,0.0003711927465286264,6.567117430383959e-05,0.0007229613950773903,0.5277777777777778
subject_mean,36.0,0.00044515850591159774,0.0002532671273690718,0.0007625430577150217,0.4166666666666667
