basename,source_path,selector_id,rule_family,row_count,e247_overlap,mean_app_state,mean_app_story,sum_smooth_gain,mean_amp,e246_e237_like_gate,e246_score,old_promotion_decision,old_strict_promote,actual_mean,actual_p10,actual_p90,actual_beats_current_rate,incremental_bad_axis_vs_current,null_count,null_strict_rate,p90_dominance,mean_dominance,worst_mode_p90_dominance,matched_placebo_gate,public_lb_if_known,known_public_worse_than_current,public_free_submission_ready,final_decision,null_p90_q20,null_p90_median,null_p90_best,dateblock_p90_dominance,dateblock_null_strict_rate,row_p90_dominance,row_null_strict_rate,subject_p90_dominance,subject_null_strict_rate
submission_e283_appentropy_q3smooth_state_score_bm0p4_top34_1d49d9c6.csv,analysis_outputs/submission_e283_appentropy_q3smooth_state_score_bm0p4_top34_1d49d9c6.csv,state_score_bm0p4_top34,appentropy_score,34,25,-0.5157490775463652,-0.5007655706401257,3.14819250348478,0.05715228151125403,True,0.06624822949414634,below_selector_resolution,False,6.8457505846106295e-06,-2.809100287621115e-06,2.1926401280931233e-05,0.3235294117647059,0.0022520526358331405,33,0.0,0.5757575757575758,0.8484848484848485,0.45454545454545453,False,,False,False,below_selector_resolution,2.0302219846715983e-05,2.236419529664739e-05,1.796808342387145e-05,0.45454545454545453,0.0,0.8181818181818182,0.0,0.45454545454545453,0.0
submission_e283_appentropy_q3smooth_story_score_bm0p5_top34_357f766a.csv,analysis_outputs/submission_e283_appentropy_q3smooth_story_score_bm0p5_top34_357f766a.csv,story_score_bm0p5_top34,appentropy_story_score,34,22,-0.4625404882095726,-0.790641902466633,2.9686314780222043,0.05660548331869919,True,0.06593224564010426,below_selector_resolution,False,3.1108667009664435e-06,-8.257707598829769e-06,2.2308515304316986e-05,0.5588235294117647,0.0020934561567361454,33,0.0,0.5454545454545454,0.8181818181818182,0.36363636363636365,False,,False,False,below_selector_resolution,2.105626750319715e-05,2.2449374620386844e-05,1.7162144203174974e-05,0.36363636363636365,0.0,0.8181818181818182,0.0,0.45454545454545453,0.0
submission_e283_appentropy_q3smooth_state_score_b0p75_top25_1411126b.csv,analysis_outputs/submission_e283_appentropy_q3smooth_state_score_b0p75_top25_1411126b.csv,state_score_b0p75_top25,appentropy_score,25,19,0.7801097575490493,0.6933714588853225,2.568186539296954,0.06315734578595986,True,0.0472461263780846,too_small_to_submit,False,-9.063136747390368e-06,-2.9681572576108826e-05,2.757030109414344e-05,0.7058823529411765,0.0015482476582858173,33,0.0,0.15151515151515152,0.8484848484848485,0.0,False,,False,False,too_small_to_submit,2.3200568837681865e-05,2.4227707805511125e-05,1.8438436047041694e-05,0.0,0.0,0.2727272727272727,0.0,0.18181818181818182,0.0
submission_e283_appentropy_q3smooth_state_score_b0p4_top25_d18f9eba.csv,analysis_outputs/submission_e283_appentropy_q3smooth_state_score_b0p4_top25_d18f9eba.csv,state_score_b0p4_top25,appentropy_score,25,23,0.583461190984273,0.6128702150215845,2.806785165325251,0.06909482777342807,True,0.053948988934870434,below_selector_resolution,False,9.5651022838796e-06,-2.41014406737042e-06,2.7863493491127385e-05,0.23529411764705882,0.0015933392621691467,33,0.0,0.3939393939393939,0.6666666666666666,0.2727272727272727,False,,False,False,below_selector_resolution,2.375240820707718e-05,2.6840294597724345e-05,2.1926902829769867e-05,0.36363636363636365,0.0,0.5454545454545454,0.0,0.2727272727272727,0.0
submission_e283_appentropy_q3smooth_state_score_bm0p4_top25_2161ebfa.csv,analysis_outputs/submission_e283_appentropy_q3smooth_state_score_bm0p4_top25_2161ebfa.csv,state_score_bm0p4_top25,appentropy_score,25,21,-0.38250780682681296,-0.41341729787326614,2.808153322670951,0.0668586410666654,True,0.056444346236600405,below_selector_resolution,False,1.7593382711324904e-06,-1.4192826461965437e-05,2.9042383851087533e-05,0.5588235294117647,0.0022542166385916274,33,0.0,0.7272727272727273,0.9696969696969697,0.6363636363636364,False,,False,False,below_selector_resolution,2.8095327366232363e-05,2.9930688196329882e-05,2.5000558784868353e-05,0.7272727272727273,0.0,0.8181818181818182,0.0,0.6363636363636364,0.0
submission_e283_appentropy_q3smooth_state_score_b0p75_top34_a838ce32.csv,analysis_outputs/submission_e283_appentropy_q3smooth_state_score_b0p75_top34_a838ce32.csv,state_score_b0p75_top34,appentropy_score,34,23,0.7714013795601801,0.7219885237940266,3.010783990914532,0.05703236854197029,True,0.061210345185561066,below_selector_resolution,False,1.4635935579981595e-05,3.6636567250659714e-06,3.06112866399758e-05,0.08823529411764706,0.0015500438064467992,33,0.0,0.2727272727272727,0.45454545454545453,0.09090909090909091,False,,False,False,below_selector_resolution,2.58064997402512e-05,2.833383083777323e-05,2.2525283846618744e-05,0.18181818181818182,0.0,0.5454545454545454,0.0,0.09090909090909091,0.0
submission_e283_appentropy_q3smooth_state_score_bm0p75_top34_f86186ed.csv,analysis_outputs/submission_e283_appentropy_q3smooth_state_score_bm0p75_top34_f86186ed.csv,state_score_bm0p75_top34,appentropy_score,34,20,-0.7529784501429562,-0.7186452704555065,2.7514156957360805,0.049388908465099565,True,0.053514626908841914,too_small_to_submit,False,-9.454679218330938e-07,-2.2038598006588856e-05,3.503275874165801e-05,0.6470588235294118,0.001953835919810798,33,0.0,0.48484848484848486,1.0,0.2727272727272727,False,,False,False,too_small_to_submit,3.284775178481614e-05,3.4488561773756276e-05,2.9846632134000254e-05,0.36363636363636365,0.0,0.8181818181818182,0.0,0.2727272727272727,0.0
submission_e283_appentropy_q3smooth_story_score_bm0p5_top25_639584f4.csv,analysis_outputs/submission_e283_appentropy_q3smooth_story_score_bm0p5_top25_639584f4.csv,story_score_bm0p5_top25,appentropy_story_score,25,19,-0.4263693040073052,-0.746889867283911,2.643796403712935,0.06671309698906006,True,0.0569513871986436,below_selector_resolution,False,1.0490146855897573e-05,-6.3418047928105136e-06,3.7274593790885455e-05,0.35294117647058826,0.0025976100059258433,33,0.0,0.6060606060606061,0.9090909090909091,0.36363636363636365,False,,False,False,below_selector_resolution,3.6120984420240785e-05,3.892550211958888e-05,2.993288997704783e-05,0.8181818181818182,0.0,0.6363636363636364,0.0,0.36363636363636365,0.0
submission_e283_appentropy_q3smooth_state_band_mid_smooth_top34_4c40d3af.csv,analysis_outputs/submission_e283_appentropy_q3smooth_state_band_mid_smooth_top34_4c40d3af.csv,state_band_mid_smooth_top34,appentropy_band,34,21,0.14869664989799647,0.011685673708409542,2.7576199064937255,0.05568429085609901,True,0.058060396065094944,below_selector_resolution,False,2.6296701580999497e-05,1.5467696648344974e-05,3.8138245517690264e-05,0.029411764705882353,0.0018974141179161352,33,0.0,0.15151515151515152,0.21212121212121213,0.09090909090909091,False,,False,False,below_selector_resolution,3.255429241166461e-05,3.416528308198422e-05,2.606348214476271e-05,0.09090909090909091,0.0,0.2727272727272727,0.0,0.09090909090909091,0.0
submission_e283_appentropy_q3smooth_state_band_lowmid_smooth_top34_f03daba1.csv,analysis_outputs/submission_e283_appentropy_q3smooth_state_band_lowmid_smooth_top34_f03daba1.csv,state_band_lowmid_smooth_top34,appentropy_band,34,20,-0.33074680127024936,-0.4500759274600951,2.690665667589876,0.051329331865343414,True,0.05982962349347686,below_selector_resolution,False,1.4519300586821592e-05,-7.009452708706569e-06,4.845733938194628e-05,0.35294117647058826,0.0016490304209319517,33,0.0,0.696969696969697,0.5757575757575758,0.5454545454545454,False,,False,False,below_selector_resolution,4.629013612312772e-05,5.000372051193924e-05,3.316002194564956e-05,0.9090909090909091,0.0,0.5454545454545454,0.0,0.6363636363636364,0.0
submission_e283_appentropy_q3smooth_avoid_high_state_amp_b1p0_top34_b7535859.csv,analysis_outputs/submission_e283_appentropy_q3smooth_avoid_high_state_amp_b1p0_top34_b7535859.csv,avoid_high_state_amp_b1p0_top34,appentropy_amp_penalty,34,27,-0.05995543660255337,-0.12897631365853937,3.062240089055218,0.05570681214510967,True,0.06544399087723532,below_selector_resolution,False,1.9887107533239747e-05,1.3575263439459843e-06,4.879691586909476e-05,0.08823529411764706,0.002749373480760847,33,0.0,0.6060606060606061,0.6363636363636364,0.5454545454545454,False,,False,False,below_selector_resolution,4.647847623525329e-05,4.939372084079837e-05,3.848025594757304e-05,0.5454545454545454,0.0,0.7272727272727273,0.0,0.5454545454545454,0.0
submission_e283_appentropy_q3smooth_state_score_bm0p75_top25_34144316.csv,analysis_outputs/submission_e283_appentropy_q3smooth_state_score_bm0p75_top25_34144316.csv,state_score_bm0p75_top25,appentropy_score,25,14,-0.9699458567949294,-1.030271665600446,2.1583882042578004,0.05338015228606711,True,0.043706486155359325,below_selector_resolution,False,8.142141102828044e-07,-2.742139917812227e-05,4.903719953100186e-05,0.5882352941176471,0.0024807687913784016,33,0.0,0.36363636363636365,0.9090909090909091,0.09090909090909091,False,,False,False,below_selector_resolution,4.508325734207639e-05,4.6855084820060065e-05,4.175057848565579e-05,0.09090909090909091,0.0,0.45454545454545453,0.0,0.5454545454545454,0.0
submission_e283_appentropy_q3smooth_state_band_midhigh_smooth_top34_1b51c424.csv,analysis_outputs/submission_e283_appentropy_q3smooth_state_band_midhigh_smooth_top34_1b51c424.csv,state_band_midhigh_smooth_top34,appentropy_band,34,21,0.6475047230868524,0.689900047482314,2.5162285840712113,0.05616238444045419,True,0.05298722404432661,below_selector_resolution,False,4.927850960641995e-05,3.26888403979224e-05,6.464844794399403e-05,0.0,0.002606683545283095,33,0.0,0.15151515151515152,0.18181818181818182,0.09090909090909091,False,,False,False,below_selector_resolution,5.512048260200512e-05,5.742435023725883e-05,5.112703973688776e-05,0.18181818181818182,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0
submission_e283_appentropy_q3smooth_control_e256_top50_amp_then_smooth25_b9f15c68.csv,analysis_outputs/submission_e283_appentropy_q3smooth_control_e256_top50_amp_then_smooth25_b9f15c68.csv,control_e256_top50_amp_then_smooth25,control_known_public_worse,25,21,0.19904156301067238,0.07321206915717321,2.6023204625418845,0.08871512352624354,True,0.06844179671435974,below_selector_resolution,False,5.137861603396653e-05,3.46675500438389e-05,6.521121715191591e-05,0.0,0.0008778503369258339,33,0.0,0.0,0.0,0.0,False,,False,False,below_selector_resolution,3.703258668244451e-05,4.178170603279206e-05,3.2059186906487424e-05,0.0,0.0,0.0,0.0,0.0,0.0
submission_e283_appentropy_q3smooth_story_lowmid_smooth_top34_adbafcf9.csv,analysis_outputs/submission_e283_appentropy_q3smooth_story_lowmid_smooth_top34_adbafcf9.csv,story_lowmid_smooth_top34,appentropy_story_band,34,17,-0.30071859375878063,-0.6602002544129704,2.5306275795599573,0.04801348121938148,True,0.06142718544194043,below_selector_resolution,False,5.0188678750354324e-05,2.2123599268732173e-05,8.227143381255257e-05,0.029411764705882353,0.0042522190935792015,33,0.0,0.7575757575757576,0.6060606060606061,0.6363636363636364,False,,False,False,below_selector_resolution,7.983868678373766e-05,8.542076330008295e-05,7.673763360084222e-05,0.7272727272727273,0.0,0.9090909090909091,0.0,0.6363636363636364,0.0
submission_e283_appentropy_q3smooth_story_midhigh_smooth_top34_5eef7b82.csv,analysis_outputs/submission_e283_appentropy_q3smooth_story_midhigh_smooth_top34_5eef7b82.csv,story_midhigh_smooth_top34,appentropy_story_band,34,19,0.6695439208998483,0.8462472462244188,2.350487204214953,0.05318125117893518,False,0.04113378297526068,below_selector_resolution,False,6.716555414289054e-05,4.4376556663326244e-05,8.839797555725098e-05,0.0,0.003395241049746478,33,0.0,0.12121212121212122,0.15151515151515152,0.0,False,,False,False,blocked_by_e246_local_geometry,7.412280181145636e-05,7.756517909277865e-05,6.924802114769457e-05,0.09090909090909091,0.0,0.2727272727272727,0.0,0.0,0.0
submission_e283_appentropy_q3smooth_story_mid_smooth_top34_616365da.csv,analysis_outputs/submission_e283_appentropy_q3smooth_story_mid_smooth_top34_616365da.csv,story_mid_smooth_top34,appentropy_story_band,34,14,0.1734475006615206,0.056086113843903704,2.149623129308473,0.04241896204952082,True,0.04475424072887073,below_selector_resolution,False,7.917055835241239e-05,4.5278892164375454e-05,0.0001172258850988207,0.029411764705882353,0.006267294770353871,33,0.0,0.15151515151515152,0.24242424242424243,0.09090909090909091,False,,False,False,below_selector_resolution,0.00010306041980903396,0.00010788319244735132,9.992518415069735e-05,0.09090909090909091,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0
