view_id,split,episode,context_cols,r2,corr,train_mean,test_pred_mean,train_test_pred_z_gap,latent_dims,explained_var_sum,participation_ratio,anisotropy
family_jepa_context,subject5,badnight_aftereffect,126,0.5345326327599611,0.7594217356245341,-0.19532281803154314,-0.18538051761402638,0.03839051505225379,5.0,0.8889027764215793,4.064991331770123,1.9503332986617508
family_jepa_context,dateblock5,commute_pressure,126,0.622068241133394,0.7938121497302562,-0.052539819705246744,-0.17025122664024372,-0.16485367836296705,5.0,0.8800457982506364,3.6262606664411523,2.1997469494418875
family_jepa_context,dateblock5,bedtime_arousal,126,0.4618309319455337,0.6930367658716338,-0.04928324004724735,0.022642701410575995,0.049858275078423796,5.0,0.8800457982506364,3.6262606664411523,2.1997469494418875
family_jepa_context,dateblock5,routine_fragmentation,126,0.2219216697116484,0.5181442948879169,0.00023874222328629656,-0.026574727341174324,-0.05002475180623739,5.0,0.8800457982506364,3.6262606664411523,2.1997469494418875
family_jepa_context,dateblock5,routine_anchor_recovery,126,0.35864328902957665,0.6217480350759049,0.08845805930907469,0.11452475810783738,0.026180093333938878,5.0,0.8800457982506364,3.6262606664411523,2.1997469494418875
family_jepa_context,dateblock5,cashflow_stress,126,0.31386809934476356,0.5786801338372725,0.3189232729641877,0.2924162932268622,-0.07916529213302001,5.0,0.8800457982506364,3.6262606664411523,2.1997469494418875
family_jepa_context,dateblock5,cashflow_relief_spend,126,0.280783233058313,0.5558125834848068,-0.0918818074260098,-0.0260628385160418,0.10232057607063332,5.0,0.8800457982506364,3.6262606664411523,2.1997469494418875
family_jepa_context,dateblock5,physiology_strain,126,0.43483956689680503,0.6740654497201144,-0.01638023792398299,0.048128641752559514,0.10986888117342551,5.0,0.8800457982506364,3.6262606664411523,2.1997469494418875
family_jepa_context,dateblock5,home_recovery,126,0.18725066095148835,0.4878612898679398,0.09677055586954758,0.15562799515671355,0.09788479997140483,5.0,0.8800457982506364,3.6262606664411523,2.1997469494418875
family_jepa_context,dateblock5,social_overload,126,0.6196604174773526,0.7893464419779003,-0.01240253420831319,-0.0752065799067553,-0.09053382402362213,5.0,0.8800457982506364,3.6262606664411523,2.1997469494418875
family_jepa_context,dateblock5,measurement_wear_confidence,126,0.6919524190548869,0.8340473769420512,-0.24247556373163132,-0.16778206000970605,0.10360839600976618,5.0,0.8800457982506364,3.6262606664411523,2.1997469494418875
family_jepa_context,dateblock5,badnight_aftereffect,126,0.6278282677599915,0.7997401801816698,-0.19532281803154314,-0.18538051761402638,0.04032467146351967,5.0,0.8800457982506364,3.6262606664411523,2.1997469494418875
raw_human_context,subject5,commute_pressure,260,-1.6630624662739013,0.30433687356709144,-0.052539819705246744,-0.05191944551500672,-0.14008161251468673,5.0,0.9368276168894408,2.261977923637499,4.532477554597747
raw_human_context,subject5,bedtime_arousal,260,-1.0834024243094125,0.5321942795746772,-0.04928324004724735,-0.0514731124278647,0.05679918273971611,5.0,0.9368276168894408,2.261977923637499,4.532477554597747
raw_human_context,subject5,routine_fragmentation,260,-2.5656634313261995,0.2781946038339587,0.00023874222328629656,-0.013189515769026156,0.09024438816812622,5.0,0.9368276168894408,2.261977923637499,4.532477554597747
raw_human_context,subject5,routine_anchor_recovery,260,-4.206564132149253,0.19000283943954122,0.08845805930907469,0.03974610841031894,0.0006306627507608446,5.0,0.9368276168894408,2.261977923637499,4.532477554597747
raw_human_context,subject5,cashflow_stress,260,-0.7466922253209696,0.29813969394994067,0.3189232729641877,0.29017946045199144,-0.08194760971840094,5.0,0.9368276168894408,2.261977923637499,4.532477554597747
raw_human_context,subject5,cashflow_relief_spend,260,-1.1133253303422301,0.06514269326600768,-0.0918818074260098,-0.012191717662265542,0.04296902000731005,5.0,0.9368276168894408,2.261977923637499,4.532477554597747
raw_human_context,subject5,physiology_strain,260,-3.5315994101165344,0.3384042660054478,-0.01638023792398299,0.06264211518026024,0.14878406195066907,5.0,0.9368276168894408,2.261977923637499,4.532477554597747
raw_human_context,subject5,home_recovery,260,-3.40903066022576,0.17565615654129874,0.09677055586954758,0.10038900874977935,0.16974158164478223,5.0,0.9368276168894408,2.261977923637499,4.532477554597747
raw_human_context,subject5,social_overload,260,-3.2396665800485938,0.3694130145145852,-0.01240253420831319,-0.021359072342103175,-0.054408303780811365,5.0,0.9368276168894408,2.261977923637499,4.532477554597747
raw_human_context,subject5,measurement_wear_confidence,260,-0.22177623158419668,0.5580295158208239,-0.24247556373163132,-0.13005743204965342,0.13835841799154008,5.0,0.9368276168894408,2.261977923637499,4.532477554597747
raw_human_context,subject5,badnight_aftereffect,260,-2.744976475055329,0.3587012972131068,-0.19532281803154314,-0.10521178565492946,0.17679884360746004,5.0,0.9368276168894408,2.261977923637499,4.532477554597747
raw_human_context,dateblock5,commute_pressure,260,0.12432414472380648,0.4922208481577169,-0.052539819705246744,-0.05191944551500672,-0.017128426348499853,5.0,0.8564842093816412,3.701328457523491,2.284218114107071
raw_human_context,dateblock5,bedtime_arousal,260,0.48046675295919206,0.729084828555957,-0.04928324004724735,-0.0514731124278647,0.017385981968052362,5.0,0.8564842093816412,3.701328457523491,2.284218114107071
raw_human_context,dateblock5,routine_fragmentation,260,-0.26219559515808855,0.3400415050638974,0.00023874222328629656,-0.013189515769026156,0.03994381914791147,5.0,0.8564842093816412,3.701328457523491,2.284218114107071
raw_human_context,dateblock5,routine_anchor_recovery,260,-0.07391938023049027,0.3686725884589007,0.08845805930907469,0.03974610841031894,-0.08593692984319182,5.0,0.8564842093816412,3.701328457523491,2.284218114107071
raw_human_context,dateblock5,cashflow_stress,260,-0.09402842637284259,0.3498518308077296,0.3189232729641877,0.29017946045199144,-0.08911011346157939,5.0,0.8564842093816412,3.701328457523491,2.284218114107071
raw_human_context,dateblock5,cashflow_relief_spend,260,-0.42049300666435974,0.1287500390810138,-0.0918818074260098,-0.012191717662265542,0.1568304468736441,5.0,0.8564842093816412,3.701328457523491,2.284218114107071
raw_human_context,dateblock5,physiology_strain,260,0.44238776357471365,0.729603876917827,-0.01638023792398299,0.06264211518026024,0.11562828381558855,5.0,0.8564842093816412,3.701328457523491,2.284218114107071
raw_human_context,dateblock5,home_recovery,260,-0.7312950736622428,0.2572241644028482,0.09677055586954758,0.10038900874977935,0.010228983712227134,5.0,0.8564842093816412,3.701328457523491,2.284218114107071
raw_human_context,dateblock5,social_overload,260,-0.225744061632005,0.4354329427718514,-0.01240253420831319,-0.021359072342103175,0.004957498642601958,5.0,0.8564842093816412,3.701328457523491,2.284218114107071
raw_human_context,dateblock5,measurement_wear_confidence,260,0.30473375958234616,0.6813841852753876,-0.24247556373163132,-0.13005743204965342,0.16180297987567996,5.0,0.8564842093816412,3.701328457523491,2.284218114107071
raw_human_context,dateblock5,badnight_aftereffect,260,0.4501598333721806,0.699819776238231,-0.19532281803154314,-0.10521178565492946,0.11863838559855028,5.0,0.8564842093816412,3.701328457523491,2.284218114107071
hybrid_context,subject5,commute_pressure,246,-0.06951976727409881,0.6098582041548511,-0.052539819705246744,-0.10956807645507345,-0.058434089049545605,5.0,0.8803927250081572,3.189234334825268,2.662817688064139
hybrid_context,subject5,bedtime_arousal,246,-0.44224274509468375,0.5847315913579327,-0.04928324004724735,0.09986621639303446,-0.03670426658677996,5.0,0.8803927250081572,3.189234334825268,2.662817688064139
hybrid_context,subject5,routine_fragmentation,246,-0.3641138481499424,0.4429125941121724,0.00023874222328629656,0.008368172282947216,-0.02287381959253131,5.0,0.8803927250081572,3.189234334825268,2.662817688064139
hybrid_context,subject5,routine_anchor_recovery,246,-0.35567381504697293,0.45477345180778594,0.08845805930907469,0.0746499776603649,0.08090504612395469,5.0,0.8803927250081572,3.189234334825268,2.662817688064139
hybrid_context,subject5,cashflow_stress,246,0.0381219463297503,0.537774672476237,0.3189232729641877,0.30945142370009493,-0.103126076456952,5.0,0.8803927250081572,3.189234334825268,2.662817688064139
hybrid_context,subject5,cashflow_relief_spend,246,-0.19370184831027193,0.4398073327275416,-0.0918818074260098,-0.008973798867712894,0.18951797669024245,5.0,0.8803927250081572,3.189234334825268,2.662817688064139
hybrid_context,subject5,physiology_strain,246,0.08977772644481963,0.6461051588784215,-0.01638023792398299,0.05369262971681384,0.03246711001636852,5.0,0.8803927250081572,3.189234334825268,2.662817688064139
hybrid_context,subject5,home_recovery,246,-1.8113876140945706,0.3360324198422836,0.09677055586954758,0.11923906601252722,0.21967148259157138,5.0,0.8803927250081572,3.189234334825268,2.662817688064139
hybrid_context,subject5,social_overload,246,-0.4007714120776755,0.5590788260305112,-0.01240253420831319,-0.043835159265473295,-0.0913920390573977,5.0,0.8803927250081572,3.189234334825268,2.662817688064139
hybrid_context,subject5,measurement_wear_confidence,246,-0.13187259304123056,0.6065334893920888,-0.24247556373163132,-0.17254216627852922,-0.002639058286538181,5.0,0.8803927250081572,3.189234334825268,2.662817688064139
hybrid_context,subject5,badnight_aftereffect,246,0.19042855054288066,0.654901907853529,-0.19532281803154314,-0.12509295786528454,0.005789997812293768,5.0,0.8803927250081572,3.189234334825268,2.662817688064139
hybrid_context,dateblock5,commute_pressure,246,0.6141875828546144,0.7945935394659981,-0.052539819705246744,-0.10956807645507345,-0.09670253861418154,5.0,0.8388326381107214,3.774937757080079,2.1828377389544835
hybrid_context,dateblock5,bedtime_arousal,246,0.6198166210482932,0.8034354126862179,-0.04928324004724735,0.09986621639303446,0.13453476375890522,5.0,0.8388326381107214,3.774937757080079,2.1828377389544835
hybrid_context,dateblock5,routine_fragmentation,246,0.18587165144511042,0.5552814690406135,0.00023874222328629656,0.008368172282947216,0.022579496329280257,5.0,0.8388326381107214,3.774937757080079,2.1828377389544835
hybrid_context,dateblock5,routine_anchor_recovery,246,0.3467699821125624,0.6383179390172588,0.08845805930907469,0.0746499776603649,-0.0061777600882406475,5.0,0.8388326381107214,3.774937757080079,2.1828377389544835
hybrid_context,dateblock5,cashflow_stress,246,0.22441280525726193,0.5780433765723039,0.3189232729641877,0.30945142370009493,-0.05505985798300716,5.0,0.8388326381107214,3.774937757080079,2.1828377389544835
hybrid_context,dateblock5,cashflow_relief_spend,246,0.15652787058426476,0.545033894545542,-0.0918818074260098,-0.008973798867712894,0.09723495829149663,5.0,0.8388326381107214,3.774937757080079,2.1828377389544835
hybrid_context,dateblock5,physiology_strain,246,0.5794179361308595,0.7813300280227793,-0.01638023792398299,0.05369262971681384,0.08611707312571597,5.0,0.8388326381107214,3.774937757080079,2.1828377389544835
hybrid_context,dateblock5,home_recovery,246,-0.33273467144091207,0.41906845020322875,0.09677055586954758,0.11923906601252722,0.049640127178313696,5.0,0.8388326381107214,3.774937757080079,2.1828377389544835
hybrid_context,dateblock5,social_overload,246,0.6306623150984526,0.8048288309994457,-0.01240253420831319,-0.043835159265473295,-0.04159469897535133,5.0,0.8388326381107214,3.774937757080079,2.1828377389544835
hybrid_context,dateblock5,measurement_wear_confidence,246,0.18599007752871866,0.6579951212502652,-0.24247556373163132,-0.17254216627852922,0.10177535944805541,5.0,0.8388326381107214,3.774937757080079,2.1828377389544835
hybrid_context,dateblock5,badnight_aftereffect,246,0.4595859549010459,0.7347273539070105,-0.19532281803154314,-0.12509295786528454,0.06235554421640036,5.0,0.8388326381107214,3.774937757080079,2.1828377389544835
