cell_idx,sub_idx,target,target_group,target_is_q2s3,e101_active,e95_moved_vs_mixmin,e95_fallback_cell,e86_moved_vs_mixmin,e72_active,e72_pos,e72_abs_logit_delta,hidden_block_id,subject_id,context_type,block_len_bin,pos_bin,edge_like,is_weekend,block_n_rows,edge_distance,broad_mass,broad_share,broad_mass_per_scenario,broad_all_or_top50_mass,broad_all_or_top50_share,broad_all_or_top50_mass_per_scenario,broad_low_alpha_mass,broad_low_alpha_share,broad_low_alpha_mass_per_scenario,broad_q2s3_mass,broad_q2s3_share,broad_q2s3_mass_per_scenario,broad_tail_equal_mass,broad_tail_equal_share,broad_tail_equal_mass_per_scenario,e101_plausible_mass,e101_plausible_share,e101_plausible_mass_per_scenario,e72_pos_bin,e72_abs_bin
1061,151,S2,S,False,False,True,False,True,True,0.0007763875103710682,0.01398461538461282,id06_b10,id06,after_train_run,6-10,right_edge,True,1,6,0,0.048912413153373004,8.005739882609266e-05,1.4169296973746524e-05,0.0038819375518550003,2.308756397223659e-05,4.086250054584211e-06,0.013198587676307001,0.00019992716254778648,3.538495355578284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000776387510371,7.695854657412216e-05,1.3620833515280703e-05,p01_low,a03
1062,151,S3,S,True,False,False,False,False,False,0.0,0.0,id06_b10,id06,after_train_run,6-10,right_edge,True,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1063,151,S4,S,False,False,False,False,False,True,0.001050590728200046,0.01398461538461504,id06_b10,id06,after_train_run,6-10,right_edge,True,1,6,0,0.0168094516512,2.7512872257361507e-05,4.869481938354577e-06,0.0168094516512,9.997308950780208e-05,1.7694159632842105e-05,0.0063035443692,9.548368133285408e-05,1.689958275924933e-05,0.0,0.0,0.0,0.0010505907282,0.00016042978890610165,2.8394344005405406e-05,0.0010505907282,0.00010413863490396074,1.8431416284210526e-05,p01_low,a03
1064,152,Q1,Q,False,False,False,False,False,True,0.005709603923731099,0.013984615384615429,id07_b2,id07,between_train_runs,11-16,left_edge,True,1,15,0,0.20554574125431602,0.0003364270197220244,5.954395748966281e-05,0.20554574125431602,0.001222469549558346,0.00021636393816243791,0.057096039237310006,0.0008648689842719924,0.00015307249125284185,0.0,0.0,0.0,0.005709603923731,0.0008718814354958193,0.0001543136195602973,0.005709603923731,0.000565958124795532,0.00010016848989001754,p04,a04
1065,152,Q2,Q,True,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,left_edge,True,1,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1066,152,Q3,Q,False,False,False,False,False,True,0.004757086966238833,0.013984615384614929,id07_b2,id07,between_train_runs,11-16,left_edge,True,1,15,0,0.1573812707031603,0.0002575938160509934,4.559132986765942e-05,0.1573812707031603,0.0009360145821137155,0.00016566449547701084,0.04757086966238799,0.0007205853554016721,0.00012753584359889543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p04,a03
1067,152,S1,S,False,False,True,False,True,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,left_edge,True,1,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1068,152,S2,S,False,False,True,False,True,True,0.00889868274977923,0.013984615384614929,id07_b2,id07,between_train_runs,11-16,left_edge,True,1,15,0,1.8427213991145042,0.003016074498547044,0.0005338126880401229,0.4171892360565612,0.002481205080535552,0.00043914656427006444,0.290610844008852,0.004402062013999061,0.0007791175442596568,0.0,0.0,0.0,0.0355947309991168,0.005435470756668136,0.0009620197567328865,0.0533920964986752,0.005292432052545291,0.0009367034473451789,p05_high,a03
1069,152,S3,S,True,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,left_edge,True,1,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1070,152,S4,S,False,False,False,False,False,True,0.006282889649687817,0.01398461538461504,id07_b2,id07,between_train_runs,11-16,left_edge,True,1,15,0,0.1980692247978813,0.0003241898304035219,5.7378106836002696e-05,0.1980692247978813,0.0011780034679504821,0.00020849392083987505,0.0361611688573237,0.0005477555675925904,9.694683339765067e-05,0.0,0.0,0.0,0.0125657792993756,0.001918849335262475,0.0003396156567398811,0.0173124999082603,0.0017160822562275239,0.00030372806856597014,p04,a03
1071,153,Q1,Q,False,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,near_edge,True,1,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1072,153,Q2,Q,True,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,near_edge,True,1,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1073,153,Q3,Q,False,False,False,False,False,True,0.004901428193537449,0.013984615384615262,id07_b2,id07,between_train_runs,11-16,near_edge,True,1,15,1,0.1250344601720163,0.00020465016955120363,3.622087490498734e-05,0.1250344601720163,0.0007436340897797424,0.00013161522123370138,0.0221044681077309,0.00033483003612119847,5.926130859981474e-05,0.0,0.0,0.0,0.0049014281935374,0.0007484694746686612,0.00013247103225776756,0.0049014281935374,0.0004858486063638679,8.598996830767369e-05,p04,a04
1074,153,S1,S,False,False,True,False,True,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,near_edge,True,1,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1075,153,S2,S,False,False,True,True,True,True,0.0005677754741399976,0.0007951335266306314,id07_b2,id07,between_train_runs,11-16,near_edge,True,1,15,1,0.047693139827751606,7.806175304592618e-05,1.3816089173740326e-05,0.0039744283189793,2.3637646624082215e-05,4.183608756820316e-06,0.006813305689678801,0.00010320535102050475,1.8266235092972654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0011355509482798,0.0001125602220194394,1.9921946461049126e-05,p01_low,a01_low
1076,153,S3,S,True,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,near_edge,True,1,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1077,153,S4,S,False,False,False,False,False,True,0.0008251476701135463,0.0019441015145332807,id07_b2,id07,between_train_runs,11-16,near_edge,True,1,15,1,0.009076624371248499,1.4856166163896654e-05,2.6293813358193798e-06,0.009076624371248499,5.3982616418706605e-05,9.554341443419473e-06,0.003300590680454,4.999608637364991e-05,8.84876858030563e-06,0.0,0.0,0.0,0.0008251476701135,0.00012600365011737442,2.2301288381445946e-05,0.001650295340227,0.00016358368611729316,2.895254982854386e-05,p01_low,a01_low
1078,154,Q1,Q,False,False,False,False,False,False,0.0,4.440892098500626e-16,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1079,154,Q2,Q,True,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1080,154,Q3,Q,False,False,False,False,False,False,0.0,6.106226635438361e-16,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1081,154,S1,S,False,False,True,False,True,True,0.0016089579851976676,0.0020769230769230873,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,2,0.128716638815808,0.00021067697594308218,3.7287554697511005e-05,0.0176985378371736,0.00010526087013829896,1.863003982860379e-05,0.0498776975411256,0.0007555283026012457,0.00013372036874296407,0.0,0.0,0.0,0.0032179159703952,0.0004913898114564336,8.697070190257297e-05,0.0048268739555928,0.00047845850062863275,8.468199922092631e-05,p02,a01_low
1082,154,S2,S,False,False,True,False,True,True,0.008761208139065113,0.01398461538461504,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,2,1.5481772244323928,0.0025339792809079614,0.0004484870290939724,0.36256345152815506,0.0021563218803329802,0.00038164573845068955,0.30295177706828336,0.004588997752145753,0.0008122031556790438,0.0,0.0,0.0,0.0350448325562604,0.005351498864722738,0.0009471576366556864,0.043806040695325496,0.0043422249560250295,0.0007685270297425526,p05_high,a03
1083,154,S3,S,True,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1084,154,S4,S,False,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1085,155,Q1,Q,False,False,False,False,False,True,0.006300119212483302,0.013984615384615734,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,3,0.2394045300743654,0.0003918453968901158,6.935241311540134e-05,0.2331044108618821,0.0013863728939721102,0.00024537306406513905,0.07560143054979959,0.001145181580413165,0.00020268480040160747,0.0,0.0,0.0,0.0063001192124833,0.0009620556970588076,0.0001702734922292784,0.0063001192124833,0.0006244922945820331,0.00011052840723654913,p04,a05_high
1086,155,Q2,Q,True,False,False,False,False,False,0.0,3.3306690738754696e-16,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1087,155,Q3,Q,False,False,False,False,False,False,0.0,4.440892098500626e-16,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1088,155,S1,S,False,False,True,False,True,True,0.001891569516321162,0.013984615384615706,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,3,0.2250967724422109,0.0003684271726558557,6.520763975730327e-05,0.018915695163211,0.00011249983193348203,1.9911258066537896e-05,0.0321566817774587,0.0004870971275404126,8.621094310310644e-05,0.0,0.0,0.0,0.0075662780652844,0.0011554036793168451,0.00020449400176444324,0.0075662780652844,0.0007499988795565488,0.00013274172044358597,p02,a05_high
1089,155,S2,S,False,False,True,False,True,True,0.009650130917096433,0.013984615384615817,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,3,2.0565312218335707,0.003366027754721159,0.000595750643636608,0.4242288606182567,0.0025230727768180456,0.00044655669538763866,0.198352469041598,0.00300456740466418,0.0005317760564117909,0.0,0.0,0.0,0.0193002618341928,0.0029472342071751034,0.0005216286982214271,0.0386005236683856,0.0038262338829992575,0.0006772021696208001,p05_high,a05_high
1090,155,S3,S,True,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1091,155,S4,S,False,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1092,156,Q1,Q,False,False,False,False,False,True,0.0055832393347970966,0.011584615384615776,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,4,0.24413107860456312,0.0003995815758344341,7.07216334312176e-05,0.24413107860456312,0.0014519532629268075,0.00025698008274164537,0.0487177018866681,0.0007379571316963644,0.0001306104608221665,0.0,0.0,0.0,0.031454705282251,0.0048032707628983705,0.0008501271697905676,0.031454705282251,0.0031179126004778905,0.0005518369347763334,p04,a02
1093,156,Q2,Q,True,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1094,156,Q3,Q,False,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1095,156,S1,S,False,False,True,False,True,True,0.001430340632824656,0.007970165392479078,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,4,0.121578953790091,0.00019899436901450846,3.5219859151243045e-05,0.0071517031641230005,4.253427627480394e-05,7.5281085938136845e-06,0.0300371532893166,0.00045499131993691173,8.052856109736353e-05,0.0,0.0,0.0,0.0028606812656492,0.0004368385130925819,7.731570988241082e-05,0.0042910218984738,0.00042534276274804034,7.528108593813683e-05,p01_low,a02
1096,156,S2,S,False,False,True,True,True,True,0.006707403626549313,0.010391468340053,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,4,1.218769459704058,0.001994821077558319,0.0003530618365307236,0.2503161877794746,0.0014887387860949481,0.00026349072397839434,0.089052802047159,0.0013489378156860369,0.00023874745857147185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p04,a02
1097,156,S3,S,True,False,False,False,False,False,0.0,5.551115123125783e-16,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1098,156,S4,S,False,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1099,157,Q1,Q,False,False,False,False,False,True,0.00022365054739725831,0.0007186934963081537,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,5,0.0011182527369860001,1.8303003180918361e-06,3.2394343481633837e-07,0.0011182527369860001,6.650733366371601e-06,1.1771081441957896e-06,0.0004473010947944,6.775546056893335e-06,1.1991986455613941e-06,0.0,0.0,0.0,0.0002236505473972,3.415241458407046e-05,6.044609389113514e-06,0.0004473010947944,4.4338222442477444e-05,7.847387627971931e-06,p01_low,a01_low
1100,157,Q2,Q,True,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1101,157,Q3,Q,False,False,False,False,False,True,0.006764658705703863,0.013984615384615554,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,5,0.2558908046007083,0.00041882930894477727,7.412827479742419e-05,0.2558908046007083,0.0015218934468182862,0.0002693587416849561,0.0541172696456304,0.0008197477207736872,0.00014508651379525577,0.0,0.0,0.0,0.0135293174114076,0.002065985809787739,0.0003656572273353405,0.0135293174114076,0.0013410785081078307,0.00023735644581416841,p04,a04
1102,157,S1,S,False,False,True,False,True,False,0.0,6.661338147750939e-16,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1103,157,S2,S,False,False,True,True,True,True,0.0040020657426314,0.005881795567599046,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,5,0.7002260681910596,0.0011460951115582535,0.0002028464855709906,0.140072300992099,0.0008330706423518117,0.0001474445273601042,0.1040537093084164,0.001576165826586733,0.0002789643681190788,0.0,0.0,0.0,0.020010328713157,0.003055664518278853,0.0005408196949501892,0.0320165259410512,0.0031736024470545286,0.0005616934375623018,p03,a02
1104,157,S3,S,True,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1105,157,S4,S,False,False,False,False,False,True,0.006481500573367049,0.013984615384615179,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,5,0.25926002293468,0.00042434387750734585,7.510429401352259e-05,0.25926002293468,0.0015419316475319563,0.00027290528729966316,0.077778006880404,0.0011781515269346074,0.00020852012568472921,0.0,0.0,0.0,0.019444501720101,0.002969260267206815,0.0005255270735162432,0.019444501720101,0.0019274145594149503,0.00034113160912457895,p04,a03
1106,158,Q1,Q,False,False,False,False,False,True,0.004067917459011916,0.008307692307692079,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,6,0.0894941840982618,0.00014647961789381126,2.5925314049322656e-05,0.0894941840982618,0.0005322606747046702,9.42044043139598e-05,0.012203752377035701,0.0001848577775905817,3.2717834790980434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p03,a02
1107,158,Q2,Q,True,False,False,True,True,True,0.009768463344357603,0.025177512120310663,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,6,2.4374263289084506,0.003989457872601125,0.0007060910570418455,0.5400046049080324,0.003211641273095428,0.000568425899903192,0.26374851029765517,0.003995161647838519,0.0007071005638006841,0.6835978030771461,0.010495569579182278,0.0018576027257531144,0.0195369266887152,0.002983373963250786,0.0005280250456409513,0.0390738533774304,0.0038731521628168103,0.0006855061996040421,p05_high,a05_high
1108,158,Q3,Q,False,False,False,False,False,True,0.0032526997698680837,0.007430769230769102,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,6,0.04879049654802,7.985785180583701e-05,1.4133979301280417e-05,0.04879049654802,0.0002901782151934205,5.135841741896842e-05,0.01626349884934,0.0002463532658031726,4.360187359072386e-05,0.0,0.0,0.0,0.003252699769868,0.0004967014494301805,8.791080459102703e-05,0.006505399539736,0.0006448404782076028,0.00011412981648659649,p03,a02
1109,158,S1,S,False,False,True,False,True,False,0.0,6.661338147750939e-16,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1110,158,S2,S,False,False,True,False,True,True,0.0018957485243078498,0.002968591207825333,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,6,0.18710260784273058,0.00030624021862300094,5.420121895791732e-05,0.018957485243078,0.00011274837563864111,1.995524762429263e-05,0.0454979645833872,0.0006891857813836524,0.00012197845732811582,0.0,0.0,0.0,0.0,0.0,0.0,0.0037914970486156,0.0003758279187954713,6.651749208097544e-05,p02,a01_low
1111,158,S3,S,True,True,True,True,True,True,0.0057526695272093475,0.03527534485766237,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,6,1.2871249003759937,0.002106701854297896,0.00037286352849826005,0.20152144650475928,0.001198535325673387,0.0002121278384260624,0.0979733950149919,0.0014840635491388747,0.0002626632574128469,0.2747981205997489,0.00421909313049343,0.0007467340233688829,0.0,0.0,0.0,0.0057526695272093,0.0005702269547377391,0.00010092402679314561,p04,a05_high
1112,158,S4,S,False,False,False,False,False,True,0.0011806660351433296,0.0025221912556140924,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,6,0.0070839962108598005,1.1594731753614638e-05,2.0521425871552144e-06,0.0070839962108598005,4.213159369839763e-05,7.4568381166945265e-06,0.0023613320702866,3.576855586548511e-05,6.330648982001609e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p01_low,a01_low
1113,159,Q1,Q,False,False,False,False,False,False,0.0,3.885780586188048e-16,id07_b2,id07,between_train_runs,11-16,interior,False,1,15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1114,159,Q2,Q,True,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,1,15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1115,159,Q3,Q,False,False,False,False,False,True,0.004917006807925839,0.013984615384614929,id07_b2,id07,between_train_runs,11-16,interior,False,1,15,7,0.15242721104569978,0.000249485258238441,4.4156202504548024e-05,0.15242721104569978,0.000906550643620104,0.00016044969583757873,0.0393360544634064,0.0005958475215353115,0.00010545859105470884,0.0,0.0,0.0,0.0049170068079258,0.0007508483970698352,0.00013289207588988648,0.0098340136158516,0.0009747856383011896,0.00017252655466406315,p04,a03
1116,159,S1,S,False,False,True,False,True,False,0.0,4.440892098500626e-16,id07_b2,id07,between_train_runs,11-16,interior,False,1,15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1117,159,S2,S,False,False,True,False,True,True,0.009234986263012113,0.013984615384615595,id07_b2,id07,between_train_runs,11-16,interior,False,1,15,7,1.6239209269126305,0.002657952796158806,0.0004704290054787458,0.4423812631662499,0.0026310329769702397,0.00046566448754342096,0.2586871346518627,0.003918493863658228,0.0006935311920961467,0.0,0.0,0.0,0.0369399450520484,0.0056408908129778786,0.0009983768932986055,0.0646449038410847,0.006407854037549434,0.00113412112001903,p05_high,a04
1118,159,S3,S,True,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,1,15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1119,159,S4,S,False,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,1,15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1120,160,Q1,Q,False,False,False,False,False,True,0.005998723834642727,0.013984615384615706,id07_b2,id07,between_train_runs,11-16,interior,False,1,15,6,0.1679642673699956,0.00027491553727287135,4.865708788238575e-05,0.1619655435353529,0.0009632792381947637,0.00017049004582668726,0.0239948953385708,0.00036346550542549,6.432947811949276e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0059987238346427,0.0005946168137004728,0.00010524076902881929,p04,a05_high
1121,160,Q2,Q,True,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,1,15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1122,160,Q3,Q,False,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,1,15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1123,160,S1,S,False,False,True,False,True,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,1,15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1124,160,S2,S,False,False,True,False,True,True,0.0009640739505447082,0.004153846153846397,id07_b2,id07,between_train_runs,11-16,interior,False,1,15,6,0.0906229513512018,0.00014832712784730898,2.6252303404172014e-05,0.0086766655549023,5.160388810705709e-05,9.133332163055052e-06,0.028922218516341,0.0004381027140456152,7.753945982933244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0009640739505447,9.556275575380965e-05,1.6913578079731577e-05,p01_low,a02
1125,160,S3,S,True,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,1,15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1126,160,S4,S,False,False,False,False,False,True,0.0031824452526459934,0.007430769230769463,id07_b2,id07,between_train_runs,11-16,interior,False,1,15,6,0.0387510029069804,6.342570923473791e-05,1.1225667122531982e-05,0.0387510029069804,0.0002304689981877004,4.079052937576884e-05,0.009547335757937701,0.0001446193937402842,2.5596074418063542e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p03,a02
1127,161,Q1,Q,False,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
1128,161,Q2,Q,True,False,False,False,False,False,0.0,4.440892098500626e-16,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,a01_low
1129,161,Q3,Q,False,False,False,False,False,True,0.0008420485608450212,0.0017814050833809963,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,5,0.0098472745257859,1.6117527908281086e-05,2.8526287734026364e-06,0.0098472745257859,5.856600667303825e-05,1.0365552132406212e-05,0.0047949831607159,7.263257261284328e-05,1.2855182736503753e-05,0.0,0.0,0.0,0.00168409712169,0.0002571689797729362,4.5516138424054055e-05,0.00168409712169,0.00016693425002804632,2.9545563538421053e-05,p01_low,a01_low
1130,161,S1,S,False,False,True,False,True,True,0.009502779640733872,0.013984615384615373,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,5,2.093619827596355,0.0034267325352059096,0.0006064947356883995,0.6068057302809946,0.0036089364987047837,0.0006387428739799944,0.3398363967597532,0.005147711876521908,0.0009110895355489362,0.0,0.0,0.0,0.0285083389222014,0.0043533477619666396,0.0007704956465459838,0.0570166778444028,0.005651714638342656,0.0010002925937614526,p05_high,a04
1131,161,S2,S,False,False,True,True,True,True,0.009022190878683167,0.013984615384614818,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,5,2.4649153600626947,0.0040344505480505565,0.0007140542758003171,0.49215311109360865,0.0029270477138611563,0.0005180559064143249,0.2799626545825247,0.00424076730955894,0.0007505701195241948,0.0,0.0,0.0,0.0360887635147324,0.005510911677728571,0.0009753719868846594,0.0631553361507817,0.006260202300577632,0.0011079883535224859,p05_high,a03
1132,161,S3,S,True,False,False,False,False,False,0.0,0.0,id07_b2,id07,between_train_runs,11-16,interior,False,0,15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero,zero
