pool,top_k,shape,scale,all_minus_base,sets_beating_base,sets_tail_neutral,set_inverse_top_minus_base,set_raw05_compatible_minus_base,set_all_sign_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_worst_minus_base,tail_pass_tol1e12,relaxed_structural_tol1e12,e72_adverse_exposure_e101_plausible,e72_plausible_gap_vs_e95,tail_equal_law_cosine,tail_equal_law_resid_ratio,gate_cos95_resid025,gate_active_q2s3_not_more_than_e101,gate_e72_not_more_than_e95,gate_material_vs_e95,gate_strict_veto,gate_strict_actionable,post101_mean_vs_e95_e101_sensor,post101_p95_vs_e95_e101_sensor,frontier_score,tag
tail_world_local_primitive,20,sign,0.01,-5.417790267525646e-07,3,1,-1.356665296325943e-06,-1.4054212682523828e-07,-1.281296568844681e-07,-8.356240464024722e-07,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0016111444172224,5.38093969614684e-05,0.994845632534876,0.1020157972621157,True,True,False,False,False,False,7.901029957942227e-08,2.357280757432599e-06,-0.20459271952239366,e140_tail_world_local_primitive_3eec9277
score_top_local,20,sign,0.01,-5.417790267525646e-07,3,1,-1.356665296325943e-06,-1.4054212682523828e-07,-1.281296568844681e-07,-8.356240464024722e-07,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0016111444172224,5.38093969614684e-05,0.994845632534876,0.1020157972621157,True,True,False,False,False,False,7.901029957942227e-08,2.357280757432599e-06,-0.20459271952239366,e140_score_top_local_3eec9277
tail_world_local_primitive,40,sign,0.005,-6.396252285600923e-07,3,1,-1.6827338672475989e-06,-1.8229867315699977e-07,-5.3843145164655943e-08,-2.325280668902252e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0016179954081129,6.066038785196835e-05,0.9967319292664676,0.0810445017595736,True,True,False,False,False,False,2.8652760406083396e-07,2.5285859068161266e-06,-0.1627202536315065,e140_tail_world_local_primitive_080c09b3
score_top_local,40,sign,0.005,-6.396252285600923e-07,3,1,-1.6827338672475989e-06,-1.8229867315699977e-07,-5.3843145164655943e-08,-2.325280668902252e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0016179954081129,6.066038785196835e-05,0.9967319292664676,0.0810445017595736,True,True,False,False,False,False,2.8652760406083396e-07,2.5285859068161266e-06,-0.1627202536315065,e140_score_top_local_080c09b3
tail_world_local_primitive,20,sign,0.02,-8.713462694709406e-07,3,1,-2.442149936721094e-06,-1.0845344911025735e-07,-6.34354223594258e-08,-1.4357297115630274e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0016653263214196,0.00010799130115866852,0.9798808581935692,0.2040315945242341,True,True,False,False,False,False,4.0039207942136313e-07,4.9497687193043315e-06,-0.4091917284009785,e140_tail_world_local_primitive_556ef47b
score_top_local,20,sign,0.02,-8.713462694709406e-07,3,1,-2.442149936721094e-06,-1.0845344911025735e-07,-6.34354223594258e-08,-1.4357297115630274e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0016653263214196,0.00010799130115866852,0.9798808581935692,0.2040315945242341,True,True,False,False,False,False,4.0039207942136313e-07,4.9497687193043315e-06,-0.4091917284009785,e140_score_top_local_556ef47b
score_top_local,120,sign,0.005,-2.232187901296534e-06,3,1,-5.23467195068239e-06,-1.0986589649153444e-06,-3.6323278806982273e-07,-6.209850550664697e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0016717478660204,0.00011441284575946847,0.9927187473554484,0.1211915973854023,True,True,False,True,False,False,-7.501874402301238e-07,3.5804976405371377e-06,-0.24356089601690337,e140_score_top_local_5176a2c2
tail_world_local_primitive,119,sign,0.005,-2.1724690634217225e-06,3,1,-4.857940601010746e-06,-1.1806708550832212e-06,-4.787957339491555e-07,-5.684169718023213e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0016717478660204,0.00011441284575946847,0.99238410520063,0.1239763443432858,True,True,False,True,False,False,-7.627306530988592e-07,3.621919457225741e-06,-0.24913086386967512,e140_tail_world_local_primitive_af2897fe
tail_world_local_primitive,119,sign,0.005,-2.1724690634217225e-06,3,1,-4.857940601010746e-06,-1.1806708550832212e-06,-4.787957339491555e-07,-5.684169718023213e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0016717478660204,0.00011441284575946847,0.99238410520063,0.1239763443432858,True,True,False,True,False,False,-7.627306530988592e-07,3.621919457225741e-06,-0.24913086386967512,e140_tail_world_local_primitive_af2897fe
tail_world_local_primitive,119,sign,0.005,-2.1724690634217225e-06,3,1,-4.857940601010746e-06,-1.1806708550832212e-06,-4.787957339491555e-07,-5.684169718023213e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0016717478660204,0.00011441284575946847,0.99238410520063,0.1239763443432858,True,True,False,True,False,False,-7.627306530988592e-07,3.621919457225741e-06,-0.24913086386967512,e140_tail_world_local_primitive_af2897fe
tail_world_local_primitive,40,sign,0.01,-1.1779888450247356e-06,3,1,-3.2371205019865457e-06,-2.7628352450292937e-07,-2.0562508695753937e-08,-4.516346937322169e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0016788688800715,0.0001215338598105685,0.9871164577417494,0.1620890035191502,True,True,False,False,False,False,6.893357076229759e-07,5.135981761986668e-06,-0.32544352746518096,e140_tail_world_local_primitive_3ab69c7b
score_top_local,40,sign,0.01,-1.1779888450247356e-06,3,1,-3.2371205019865457e-06,-2.7628352450292937e-07,-2.0562508695753937e-08,-4.516346937322169e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0016788688800715,0.0001215338598105685,0.9871164577417494,0.1620890035191502,True,True,False,False,False,False,6.893357076229759e-07,5.135981761986668e-06,-0.32544352746518096,e140_score_top_local_3ab69c7b
score_top_local,180,sign,0.005,-3.270123401621916e-06,3,1,-6.416995542934956e-06,-2.088564978630636e-06,-1.3048096833001566e-06,-6.784249907632045e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0017047399714844,0.00014740495122346833,0.9900513825759084,0.1420845032603676,True,True,False,True,False,False,-1.778003283203651e-06,4.00176538304675e-06,-0.2856798035633987,e140_score_top_local_fd15c2a3
score_top_local,240,sign,0.005,-4.513085379298509e-06,3,1,-9.652093758028002e-06,-2.4353604102245185e-06,-1.4518019696430071e-06,-9.395728540528836e-06,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0017137326848168,0.0001563976645558684,0.9891289959206894,0.1485038179491982,True,True,False,True,False,False,-2.950477782237762e-06,3.681488467571439e-06,-0.2986039143432515,e140_score_top_local_c07cc7ba
score_top_local,120,sign,0.01,-4.169529750464029e-06,3,1,-1.0111802659862336e-05,-2.0099860245093022e-06,-3.868005669094288e-07,-1.2107381983206268e-05,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0017864951441734,0.00022916012391246835,0.9717249349263698,0.24238319477081,True,True,False,True,False,False,-1.1644066341242654e-06,7.376885431064344e-06,-0.4871275901053049,e140_score_top_local_129610f8
tail_world_local_primitive,119,sign,0.01,-4.072137930744013e-06,3,1,-9.362975300630794e-06,-2.24006120297382e-06,-6.133772887384481e-07,-1.1114225483499496e-05,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0017864951441734,0.00022916012391246835,0.9704681179294508,0.2479526886865769,True,True,False,True,False,False,-1.2138950298083155e-06,7.444437752023246e-06,-0.498267350851868,e140_tail_world_local_primitive_0396151b
tail_world_local_primitive,119,sign,0.01,-4.072137930744013e-06,3,1,-9.362975300630794e-06,-2.24006120297382e-06,-6.133772887384481e-07,-1.1114225483499496e-05,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0017864951441734,0.00022916012391246835,0.9704681179294508,0.2479526886865769,True,True,False,True,False,False,-1.2138950298083155e-06,7.444437752023246e-06,-0.498267350851868,e140_tail_world_local_primitive_0396151b
tail_world_local_primitive,119,sign,0.01,-4.072137930744013e-06,3,1,-9.362975300630794e-06,-2.24006120297382e-06,-6.133772887384481e-07,-1.1114225483499496e-05,1.1102230246251563e-16,1.1102230246251563e-16,True,True,0.0017864951441734,0.00022916012391246835,0.9704681179294508,0.2479526886865769,True,True,False,True,False,False,-1.2138950298083155e-06,7.444437752023246e-06,-0.498267350851868,e140_tail_world_local_primitive_0396151b
