method,blocks,weighted_row_logloss,weighted_count_nll_per_row,rate_mae_weighted,count_mae_mean,is_subject_mean,weighted_pattern_nll,mean_pattern_nll,weighted_margin_only_pattern_nll,weighted_joint_gain_vs_own_margins,weighted_pair_mse,mean_pred_entropy,mean_pred_top_mass,family,context,fallback,k,alpha,strength,pseudo_support_mean,hidden_support_mean,pseudo_dist_median,hidden_dist_median,true_pattern_entropy_weighted,delta_weighted_row_logloss_vs_subject,delta_weighted_row_logloss_vs_raw,delta_pattern_nll_vs_subject,delta_pattern_nll_vs_raw,delta_pair_mse_vs_raw,hidden_blocks,weighted_mixmin_delta_vs_a2c8,mean_mixmin_delta_vs_a2c8,mean_raw05_delta_vs_a2c8,mixmin_better_block_rate,s3_delta_vs_subject,s3_delta_vs_raw,pattern_beats_raw,row_beats_raw,joint_beats_margin,fixes_s3_vs_subject,hidden_mixmin_negative,joint_gate
struct_raw_fbraw_k4_a12_w0.35,369,0.6083071519161388,0.28607510823595983,0.1936810766694201,0.8928225241590342,0.0,4.215023936143353,4.21675136030383,4.258150063919061,-0.04312612777570766,0.05874004720584001,4.346273318332488,0.05080455548493012,structural_knn,raw,raw,4.0,12.0,0.35,4.0,4.0,0.7235144995265077,0.7135769387181179,1.6099542188683007,-0.004688834072561487,0.0030385732713649194,-0.07599992540136924,-0.021856420524814624,0.0006212169648458291,36.0,0.00029684896684615614,-1.1126770416983472e-05,0.0007240029304980218,0.5277777777777778,0.01499186398270358,0.007175856255125068,True,False,True,False,False,False
struct_raw_calendar_fbraw_k4_a24_w1.00,369,0.6092754318257685,0.28704338814558966,0.1943567152022238,0.8959370530053733,0.0,4.215116959516769,4.232291361453774,4.264928023099221,-0.0498110635824515,0.05899691670346605,4.331408392390109,0.05337416380116072,structural_knn,raw_calendar,raw,4.0,24.0,1.0,4.0,4.0,0.8824288821915152,0.8169491094096507,1.6099542188683007,-0.0037205541629318217,0.004006853180994585,-0.07590690202795258,-0.021763397151397967,0.0008780864624718734,36.0,0.00022474808087290558,-9.443315538243138e-05,0.0007209577550447237,0.4722222222222222,0.016929788871286378,0.009113781143707866,True,False,True,False,False,False
struct_raw_fbraw_k4_a24_w0.65,369,0.6085431191515159,0.28631107547133694,0.1938865273802278,0.8937696018259279,0.0,4.215355194720261,4.217378036543346,4.2598018345384,-0.04444663981814005,0.058799367514019374,4.345277424691366,0.05097327535331331,structural_knn,raw,raw,4.0,24.0,0.65,4.0,4.0,0.7235144995265077,0.7135769387181179,1.6099542188683007,-0.004452866837184377,0.0032745405067420297,-0.07566866682446083,-0.021525161947906213,0.0006805372730251946,36.0,0.0002959949502518146,-1.3881347635193282e-05,0.0007244814657958183,0.5277777777777778,0.01552745379252396,0.007711446064945449,True,False,True,False,False,False
struct_raw_calendar_fbraw_k8_a4_w0.35,369,0.612166151842072,0.28993410816189313,0.1969338792450335,0.9078171506661299,0.0,4.215579555579157,4.232916160499642,4.2851630628945045,-0.0695835073153471,0.05999315476403577,4.32881659075878,0.053538883815210804,structural_knn,raw_calendar,raw,8.0,4.0,0.35,8.0,8.0,0.9166650466352086,0.859244746251256,1.6099542188683007,-0.0008298341466282944,0.0068975731972981125,-0.07544430596556495,-0.021300801089010335,0.0018743245230415928,36.0,0.00023925766596098402,-0.00013377681926883604,0.0007262255956979877,0.4444444444444444,0.02303442436516745,0.015218416637588938,True,False,True,False,False,False
struct_raw_calendar_fbsubject_k8_a24_w0.35,369,0.6100733134634381,0.2878412697832593,0.19287444256247624,0.8891041376660488,0.0,4.215882491807523,4.195425606197922,4.27051781874105,-0.05463532693352708,0.060580032749990645,4.133496876104903,0.06971033553563642,structural_knn,raw_calendar,subject,8.0,24.0,0.35,8.0,8.0,0.9166650466352086,0.859244746251256,1.6099542188683007,-0.0029226725252622376,0.004804734818664169,-0.07514136973719854,-0.020997864860643922,0.0024612025089964656,36.0,0.00040654046780807173,0.0001711719883538235,0.000762244040066907,0.4444444444444444,-0.00046333609720683455,-0.008279343824785346,True,False,True,True,False,False
struct_raw_subject_fbsubject_k8_a12_w0.65,369,0.610926027111514,0.2886939834313352,0.19661047248918492,0.9063263244013651,0.0,4.21630646501066,4.1912656712289005,4.276482318343669,-0.06017585333300963,0.060807991808706156,4.151036649178632,0.06535014843066844,structural_knn,raw_subject,subject,8.0,12.0,0.65,8.0,8.0,0.8315638089614523,0.7805959502246061,1.6099542188683007,-0.0020699588771863064,0.0056574484667401,-0.07471739653406217,-0.02057389165750756,0.002689161567711977,36.0,0.00014591004509071636,-8.335392213796638e-05,0.0008021061061551789,0.5,0.009230633733424254,0.0014146260058457427,True,False,True,False,False,False
struct_raw_subject_fbraw_k8_a4_w0.35,369,0.6124121639443053,0.29018012026412654,0.19825727010202618,0.9139176597386085,0.0,4.216333783735794,4.219009840728539,4.286885147610138,-0.07055136387434448,0.06033212671562364,4.333409083038517,0.05162554095453172,structural_knn,raw_subject,raw,8.0,4.0,0.35,8.0,8.0,0.8315638089614523,0.7805959502246061,1.6099542188683007,-0.0005838220443949993,0.0071435852995314075,-0.07469007780892767,-0.020546572932373053,0.0022132964746294573,36.0,7.361707900222727e-05,-0.00021701404523600648,0.0007625139731739022,0.5277777777777778,0.023458432759301817,0.015642425031723306,True,False,True,False,False,False
struct_raw_subject_fbraw_k4_a24_w1.00,369,0.6089909472518483,0.2867589035716695,0.19468974642538855,0.8974722457170352,0.0,4.216369483041431,4.2243167109116175,4.26293663126542,-0.046567148223989156,0.05929194973818039,4.33759543456847,0.05147161604278234,structural_knn,raw_subject,raw,4.0,24.0,1.0,4.0,4.0,0.7822521122758799,0.7290429084901096,1.6099542188683007,-0.004005038736851985,0.003722368607074422,-0.07465437850329071,-0.020510873626736092,0.0011731194971862091,36.0,0.0001478782550994636,-0.00012001041111015382,0.000745915825852867,0.5277777777777778,0.014055517111846716,0.006239509384268205,True,False,True,False,False,False
struct_raw_fbraw_k4_a24_w0.35,369,0.6068137865357126,0.2845817428555337,0.19234731604621982,0.8866742129935498,0.0,4.216599514564454,4.215942094676702,4.247696533933493,-0.031097019369038817,0.05839357719390317,4.348630614503506,0.05077968179851186,structural_knn,raw,raw,4.0,24.0,0.35,4.0,4.0,0.7235144995265077,0.7135769387181179,1.6099542188683007,-0.006182199452987702,0.0015452078909387046,-0.07442434698026812,-0.020280842103713503,0.0002747469529089941,36.0,0.0003028270830064743,8.155270110443072e-06,0.0007206531834135248,0.5277777777777778,0.011542908714788913,0.003726900987210402,True,False,True,False,False,False
struct_raw_calendar_fbsubject_k8_a24_w1.00,369,0.6107535731558518,0.28852152947567283,0.1952105578166008,0.899873059203355,0.0,4.216691256491149,4.20801192605066,4.275275290117516,-0.05858403362636722,0.0604180109841039,4.149268497731188,0.06659166757922283,structural_knn,raw_calendar,subject,8.0,24.0,1.0,8.0,8.0,0.9166650466352086,0.859244746251256,1.6099542188683007,-0.0022424128328485393,0.0054849945110778675,-0.07433260505357264,-0.020189100177018027,0.0022991807431097175,36.0,0.00033489023067791016,1.8774435352254982e-05,0.0007617037355744688,0.5,0.007742107391904507,-7.390033567400422e-05,True,False,True,False,False,False
struct_raw_fbsubject_k8_a4_w0.35,369,0.6127850784854965,0.2905530348053175,0.19731013221270116,0.9095515850780614,0.0,4.216771100570224,4.186270017783348,4.289495857798854,-0.07272475722863014,0.06104875408254978,4.146074572988276,0.06669379456260248,structural_knn,raw,subject,8.0,4.0,0.35,8.0,8.0,0.7587723849923227,0.7389476042744607,1.6099542188683007,-0.00021090750320384988,0.007516499840722557,-0.07425276097449807,-0.02010925609794345,0.002929923841555604,36.0,0.0003816500689531859,7.525497166721657e-05,0.000776408335376613,0.4722222222222222,0.010721924428702234,0.002905916701123723,True,False,True,False,False,False
struct_raw_fbraw_k16_a4_w0.35,369,0.6156397560264499,0.293407712346271,0.20118395064835762,0.927408943232673,0.0,4.2168624222961215,4.2028436309301975,4.309478293244205,-0.09261587094808278,0.06117685066408483,4.3433118931818475,0.05257290800082503,structural_knn,raw,raw,16.0,4.0,0.35,16.0,16.0,0.814266264528368,0.7927824774310923,1.6099542188683007,0.0026437700377496265,0.010371177381676033,-0.0741614392486003,-0.020017934372045687,0.0030580204230906474,36.0,0.0002943205313697363,-7.678270701543834e-05,0.000736450544144435,0.5,0.03340155460574512,0.02558554687816661,True,False,True,False,False,False
struct_raw_subject_fbsubject_k16_a12_w0.65,369,0.6155891913922222,0.29335714771204335,0.20144050530380522,0.9285915976199803,0.0,4.218447648947301,4.181528613274864,4.309124339745556,-0.09067669079825494,0.06235427837491806,4.1864234493171475,0.06325765738914702,structural_knn,raw_subject,subject,16.0,12.0,0.65,16.0,16.0,0.883606350077285,0.8452790123258104,1.6099542188683007,0.0025932054035219254,0.010320612747448332,-0.0725762125974212,-0.01843270772086658,0.004235448133923882,36.0,0.00011018098765016973,-0.00014048483641717211,0.0008186996980071385,0.5555555555555556,0.01939846433794512,0.01158245661036661,True,False,True,False,False,False
struct_raw_calendar_fbsubject_k8_a12_w0.65,369,0.6109983924879815,0.28876634880780255,0.19544191609516953,0.9009395644387082,0.0,4.219142668210748,4.211093717846188,4.27698893674134,-0.057846268530591285,0.06047842289923303,4.147398285113891,0.06681723633016187,structural_knn,raw_calendar,subject,8.0,12.0,0.65,8.0,8.0,0.9166650466352086,0.859244746251256,1.6099542188683007,-0.0019975935007188195,0.005729813843207587,-0.07188119333397402,-0.01773768845741941,0.002359592658238853,36.0,0.0003304809857649834,9.396125045382002e-06,0.0007616704862192336,0.5,0.008525151877760151,0.0007091441501816398,True,False,True,False,False,False
struct_raw_calendar_fbraw_k16_a12_w0.65,369,0.617488617980803,0.2952565743006241,0.2015769444016314,0.9292205485831305,0.0,4.219170908161612,4.242556879367219,4.322420325865621,-0.1032494177040092,0.06199018957318921,4.316982281066423,0.05520890502504,structural_knn,raw_calendar,raw,16.0,12.0,0.65,16.0,16.0,0.9719325249919848,0.9092222569088875,1.6099542188683007,0.0044926319921027025,0.01222003933602911,-0.07185295338311004,-0.017709448506555425,0.003871359332195033,36.0,0.0002207321241185623,-0.00016507755582785381,0.0007290805300919484,0.4444444444444444,0.03231736513893457,0.02450135741135606,True,False,True,False,False,False
struct_raw_calendar_fbraw_k4_a12_w0.65,369,0.6100884479523312,0.28785640427215226,0.19498788362301905,0.898846585481722,0.0,4.219265322304575,4.238412955426769,4.270619135805512,-0.05135381350093619,0.05923487074722287,4.323045483347223,0.05456541366819633,structural_knn,raw_calendar,raw,4.0,12.0,0.65,4.0,4.0,0.8824288821915152,0.8169491094096507,1.6099542188683007,-0.0029075380363691172,0.00481986930755729,-0.07175853924014675,-0.01761503436359213,0.0011160405062286896,36.0,0.000212916230116818,-0.00011207410465106022,0.0007216137539428561,0.4444444444444444,0.01852817290438813,0.010712165176809618,True,False,True,False,False,False
struct_raw_calendar_fbraw_k8_a24_w1.00,369,0.6129157419624636,0.29068369828228474,0.19755045182528555,0.910659399877536,0.0,4.220101111042848,4.2385241315000055,4.290410193737245,-0.07030908269439745,0.06024356798382102,4.321424128005556,0.05445301695860654,structural_knn,raw_calendar,raw,8.0,24.0,1.0,8.0,8.0,0.9166650466352086,0.859244746251256,1.6099542188683007,-8.02440262367421e-05,0.007647163317689665,-0.07092275050187347,-0.01677924562531885,0.0021247377428268432,36.0,0.00023414764891866176,-0.00014575121046520365,0.0007269426486787512,0.4444444444444444,0.024460684338241667,0.016644676610663156,True,False,True,False,False,False
struct_raw_subject_fbraw_k4_a12_w0.65,369,0.6097968583123853,0.2875648146322065,0.19541531220771305,0.9008169270062873,0.0,4.220849690791501,4.229831709699165,4.268578008637267,-0.04772831784576639,0.05957512205174982,4.330454644104851,0.05216120254314797,structural_knn,raw_subject,raw,4.0,12.0,0.65,4.0,4.0,0.7822521122758799,0.7290429084901096,1.6099542188683007,-0.003199127676315028,0.004528279667611379,-0.07017417075322108,-0.01603066587666646,0.0014562918107556416,36.0,0.00012547680329950674,-0.0001411682330413654,0.000750003559487102,0.5277777777777778,0.015163880510729366,0.007347872783150855,True,False,True,False,False,False
struct_raw_subject_fbraw_k8_a24_w1.00,369,0.6132486839807327,0.2910166403005537,0.19898174299243096,0.9172573030626698,0.0,4.221216148480246,4.224018351338329,4.292740787865128,-0.07152463938488267,0.06063382361417452,4.326426960709211,0.05234365663242534,structural_knn,raw_subject,raw,8.0,24.0,1.0,8.0,8.0,0.8315638089614523,0.7805959502246061,1.6099542188683007,0.0002526979920324246,0.007980105335958831,-0.06980771306447586,-0.015664208187921247,0.002514993373180341,36.0,5.667559146286382e-05,-0.0002349339525728775,0.0007658230531172131,0.5277777777777778,0.024944368936915318,0.017128361209336807,True,False,True,False,False,False
struct_raw_fbsubject_k8_a24_w1.00,369,0.6133933103829791,0.2911612667028001,0.19796825408937044,0.9125853664119756,0.0,4.221416942833817,4.191118385192908,4.293753395035518,-0.07233645220170093,0.061205292006969454,4.142679678957311,0.06745906092415085,structural_knn,raw,subject,8.0,24.0,1.0,8.0,8.0,0.7587723849923227,0.7389476042744607,1.6099542188683007,0.000397324394278753,0.00812473173820516,-0.06960691871090496,-0.015463413834350348,0.003086461765975275,36.0,0.0003771164041059256,6.25423114494033e-05,0.0007773992895006068,0.4444444444444444,0.012545956509384615,0.004729948781806104,True,False,True,False,False,False
struct_raw_fbraw_k8_a4_w0.35,369,0.6148504339667098,0.29261839028653086,0.19965338869337296,0.9203534259279874,0.0,4.222072914183539,4.217546568295163,4.303953060559403,-0.08188014637586406,0.06074037838234032,4.322716572407978,0.055318819199264284,structural_knn,raw,raw,8.0,4.0,0.35,8.0,8.0,0.7587723849923227,0.7389476042744607,1.6099542188683007,0.001854447978009488,0.009581855321935895,-0.06895094736118246,-0.014807442484627842,0.0026215481413461375,36.0,0.000278668759224414,-9.292680780377668e-05,0.0007408747789556145,0.5,0.029373543212964703,0.021557535485386192,True,False,True,False,False,False
struct_raw_calendar_fbraw_k4_a4_w0.35,369,0.6106378656129601,0.2884058219327812,0.1954083836257607,0.9007849879333847,0.0,4.222439965783602,4.2427954854201335,4.274465059371776,-0.05202509358817441,0.059401050654744415,4.316973266565944,0.055415894342034804,structural_knn,raw_calendar,raw,4.0,4.0,0.35,4.0,4.0,0.8824288821915152,0.8169491094096507,1.6099542188683007,-0.002358120375740236,0.005369286968186171,-0.06858389576111978,-0.014440390884565169,0.001282220413750236,36.0,0.00020538687054477367,-0.00012330016327654584,0.0007220312077871178,0.4444444444444444,0.019587446441894585,0.011771438714316074,True,False,True,False,False,False
struct_raw_subject_fbsubject_k4_a24_w0.65,369,0.6099431956082338,0.287711151928055,0.1930759188803682,0.8900328943509659,0.0,4.222841483258977,4.202872873601315,4.269607841529685,-0.046766358270709275,0.06076982346774304,4.12284534836317,0.0693706027046658,structural_knn,raw_subject,subject,4.0,24.0,0.65,4.0,4.0,0.7822521122758799,0.7290429084901096,1.6099542188683007,-0.0030527903804664636,0.004674616963459943,-0.06818237828574514,-0.014038873409190522,0.00265099322674886,36.0,0.0003267506906516757,0.00013284356092290608,0.0007775550491287105,0.5,-0.0001886110827981069,-0.008004618810376618,True,False,True,True,False,False
struct_raw_calendar_fbraw_k8_a12_w0.65,369,0.6133813987164263,0.2911493550362475,0.1979252046366951,0.912386918935009,0.0,4.223073583102904,4.242136546355051,4.293669791014985,-0.07059620791207988,0.0604012740210515,4.316636783931686,0.05510036362044222,structural_knn,raw_calendar,raw,8.0,12.0,0.65,8.0,8.0,0.9166650466352086,0.859244746251256,1.6099542188683007,0.00038541272772596447,0.008112820071652371,-0.06795027844181778,-0.013806773565263164,0.0022824437800573194,36.0,0.00023108163869326733,-0.00015293584518302408,0.0007273728804671977,0.4444444444444444,0.025337577238097486,0.017521569510518975,True,False,True,False,False,False
struct_raw_calendar_fbsubject_k4_a24_w1.00,369,0.6100497279976613,0.28781768431748245,0.19355481715827677,0.8922404986076664,0.0,4.22311956957696,4.214301559864827,4.270351706256854,-0.04723213667989409,0.06033778735473262,4.123398143560313,0.06952650192944275,structural_knn,raw_calendar,subject,4.0,24.0,1.0,4.0,4.0,0.8824288821915152,0.8169491094096507,1.6099542188683007,-0.002946257991038981,0.004781149352887426,-0.06790429196776149,-0.013760787091206872,0.002218957113738443,36.0,0.0003398824626289809,9.359615759159523e-05,0.0007606847124053109,0.4722222222222222,0.0022246260708107535,-0.005591381656767758,True,False,True,False,False,False
struct_raw_fbraw_k4_a24_w1.00,369,0.6110121870780414,0.28878014339786245,0.19608194247084265,0.903889929926567,0.0,4.223482514252033,4.227917642884731,4.277085309769589,-0.05360279551755708,0.059471464641436884,4.329336478457124,0.05364408151319851,structural_knn,raw,raw,4.0,24.0,1.0,4.0,4.0,0.7235144995265077,0.7135769387181179,1.6099542188683007,-0.0019837989106589182,0.005743608433267489,-0.06754134729268912,-0.013397842416134509,0.0013526344004427052,36.0,0.0002880241287047193,-3.959073500509961e-05,0.000728947795241817,0.5,0.021022344571556606,0.013206336843978095,True,False,True,False,False,False
struct_raw_subject_fbsubject_k4_a12_w0.35,369,0.6100136201382164,0.2877815764580373,0.19303539104934214,0.8898460709347725,0.0,4.223510573698756,4.20314006782853,4.2701009946302815,-0.04659042093152569,0.06079162774353504,4.121581378418818,0.0696070518193364,structural_knn,raw_subject,subject,4.0,12.0,0.35,4.0,4.0,0.7822521122758799,0.7290429084901096,1.6099542188683007,-0.002982365850483948,0.004745041493442459,-0.06751328784596566,-0.013369782969411048,0.0026727975025408607,36.0,0.00033357976798585007,0.00013978905987886285,0.0007766885063112447,0.5,-0.0002734321994886102,-0.008089439927067121,True,False,True,True,False,False
struct_raw_calendar_fbsubject_k4_a24_w0.65,369,0.6102058893776979,0.287973845697519,0.19304747713392936,0.8899017848368939,0.0,4.223518909030559,4.2094273780291065,4.271446379044892,-0.047927470014333354,0.06053400606233304,4.121032717700187,0.07030222198301586,structural_knn,raw_calendar,subject,4.0,24.0,0.65,4.0,4.0,0.8824288821915152,0.8169491094096507,1.6099542188683007,-0.0027900966110023795,0.004937310732924027,-0.06750495251416311,-0.013361447637608492,0.0024151758213388635,36.0,0.0003767160779437282,0.00014946877513777706,0.0007613323036557922,0.4722222222222222,0.00017504179908800488,-0.007640965928490506,True,False,True,False,False,False
struct_raw_calendar_subject_fbraw_k16_a12_w0.65,369,0.6181972969045803,0.29596525322440126,0.20371698493945192,0.9390856135013759,0.0,4.223533901429016,4.231912035611511,4.327381078332062,-0.10384717690304547,0.06238166396734127,4.328113498544467,0.054144894436130686,structural_knn,raw_calendar_subject,raw,16.0,12.0,0.65,16.0,16.0,0.951571584271211,0.9157004571189209,1.6099542188683007,0.005201310915879942,0.012928718259806349,-0.06748996011570618,-0.013346455239151567,0.004262833726347094,36.0,9.941880947846565e-05,-0.00026171551028949836,0.0007609902266631102,0.5,0.03152821126778382,0.023712203540205312,True,False,True,False,False,False
struct_raw_subject_fbsubject_k4_a24_w1.00,369,0.6097756182933491,0.28754357461317015,0.19374288230855213,0.893107433080887,0.0,4.223628358566711,4.207034297577697,4.268433281327553,-0.04480492276084184,0.06070668305153093,4.127783031163371,0.06749557777578646,structural_knn,raw_subject,subject,4.0,24.0,1.0,4.0,4.0,0.7822521122758799,0.7290429084901096,1.6099542188683007,-0.0032203676953511673,0.0045070396485752395,-0.06739550297801067,-0.013251998101456053,0.0025878528105367504,36.0,0.00026301263615150715,6.801890470181707e-05,0.0007856427824608852,0.5277777777777778,0.0010814775508557473,-0.006734530176722764,True,False,True,False,False,False
struct_raw_subject_fbraw_k4_a4_w0.35,369,0.6103447826163851,0.28811273893620626,0.19590655966500906,0.9030814579679682,0.0,4.2242452548352345,4.233854621937039,4.272413478734211,-0.04816822389897481,0.059770662691199204,4.325182196183611,0.0527074362334286,structural_knn,raw_subject,raw,4.0,4.0,0.35,4.0,4.0,0.7822521122758799,0.7290429084901096,1.6099542188683007,-0.0026512033723151696,0.005076203971611237,-0.06677860670948732,-0.012635101832932705,0.001651832450205025,36.0,0.00011122133397227075,-0.00015463230154303287,0.0007526048445270707,0.5277777777777778,0.015900721342450685,0.008084713614872174,True,False,True,False,False,False
struct_raw_calendar_fbsubject_k4_a12_w0.35,369,0.6102718755538997,0.2880398318737208,0.1930194841393941,0.8897727439596458,0.0,4.224303931279697,4.209588433085466,4.271908488012221,-0.04760455673252458,0.06056981548249878,4.120010286469455,0.0704667894491762,structural_knn,raw_calendar,subject,4.0,12.0,0.35,4.0,4.0,0.8824288821915152,0.8169491094096507,1.6099542188683007,-0.0027241104348005862,0.005003296909125821,-0.06671993026502498,-0.01257642538847037,0.002450985241504604,36.0,0.00038066253684358357,0.00015545512713963116,0.0007614016884905577,0.4722222222222222,2.4934775553542288e-05,-0.007791072952024969,True,False,True,False,False,False
struct_raw_subject_fbraw_k8_a12_w0.65,369,0.6137701495318346,0.29153810585165574,0.1994401397674505,0.919370400391418,0.0,4.224410476706388,4.2272800173826015,4.296391046722843,-0.07198057001645479,0.06082403242782463,4.321891164473443,0.05283701120754003,structural_knn,raw_subject,raw,8.0,12.0,0.65,8.0,8.0,0.8315638089614523,0.7805959502246061,1.6099542188683007,0.0007741635431343097,0.008501570887060717,-0.0666133848383339,-0.012469879961779284,0.0027052021868304507,36.0,4.6510698939229844e-05,-0.00024568589697500674,0.0007678085010831939,0.5277777777777778,0.025858741618745462,0.01804273389116695,True,False,True,False,False,False
struct_raw_fbsubject_k8_a12_w0.65,369,0.6137908894694967,0.29155884578931773,0.1983682226862136,0.9144291240901068,0.0,4.224516141682877,4.194337994379891,4.296536413807562,-0.07202027212468472,0.06131156941808348,4.140236550940551,0.06796304730898468,structural_knn,raw,subject,8.0,12.0,0.65,8.0,8.0,0.7587723849923227,0.7389476042744607,1.6099542188683007,0.0007949034807963606,0.008522310824722767,-0.06650771986184445,-0.012364214985289834,0.0031927391770893015,36.0,0.0003743962060032504,5.4914715580452325e-05,0.0007779938622706761,0.4444444444444444,0.013691742723313527,0.005875734995735016,True,False,True,False,False,False
struct_raw_calendar_fbsubject_k4_a12_w0.65,369,0.6101999561157023,0.28796791243552333,0.1938866913176455,0.8937703575374389,0.0,4.225708038321948,4.218772936112726,4.271402815825724,-0.045694777503775263,0.06032890774581633,4.121175960498978,0.06959350405689309,structural_knn,raw_calendar,subject,4.0,12.0,0.65,4.0,4.0,0.8824288821915152,0.8169491094096507,1.6099542188683007,-0.002796029872997985,0.004931377470928422,-0.06531582322277352,-0.011172318346218901,0.002210077504822154,36.0,0.0003254121139897147,7.164620094067012e-05,0.0007604303016737297,0.5,0.0033230290808615726,-0.004492978646716939,True,False,True,False,False,False
struct_raw_subject_fbsubject_k4_a12_w0.65,369,0.6099334170164827,0.28770137333630386,0.19411347662580816,0.8948157824945792,0.0,4.2267129196776825,4.2113146407638915,4.269537357236201,-0.04282443755851882,0.06075125239524537,4.1266945934881845,0.06707554349003213,structural_knn,raw_subject,subject,4.0,12.0,0.65,4.0,4.0,0.7822521122758799,0.7290429084901096,1.6099542188683007,-0.003062568972217572,0.004664838371708835,-0.06431094186703934,-0.010167436990484724,0.0026324221542511905,36.0,0.00023797268630349884,4.2552075624153785e-05,0.0007888201063499674,0.5277777777777778,0.0018020264102904804,-0.006013981317288031,True,False,True,False,False,False
struct_raw_calendar_subject_fbsubject_k4_a24_w0.35,369,0.6108142057852122,0.2885821621050333,0.19292456177063744,0.8893351749914747,0.0,4.227065762136172,4.206125195745884,4.275707266059374,-0.048641503923202864,0.06096729705293525,4.106633373673945,0.07152863638384609,structural_knn,raw_calendar_subject,subject,4.0,24.0,0.35,4.0,4.0,0.8780800945961958,0.8191539114022878,1.6099542188683007,-0.0021817802034881373,0.0055456271404382695,-0.06395809940855024,-0.009814594531995624,0.002848466811941071,36.0,0.00038734855658049787,0.00019206388031761432,0.0007692414424812075,0.4444444444444444,-0.0007668404418089692,-0.00858284816938748,True,False,True,True,False,False
struct_raw_fbraw_k8_a24_w1.00,369,0.6158529563886658,0.2936209127084869,0.20055785955116004,0.9245228159797378,0.0,4.227718547166008,4.223395608241459,4.310970729959961,-0.08325218279395315,0.061066410145329555,4.3143437315264395,0.05651685476592035,structural_knn,raw,raw,8.0,24.0,1.0,8.0,8.0,0.7587723849923227,0.7389476042744607,1.6099542188683007,0.002856970399965464,0.01058437774389187,-0.0633053143787139,-0.00916180950215928,0.002947579904335376,36.0,0.0002763738202723451,-0.00010198334103834865,0.0007426382021690451,0.5,0.0314404392362182,0.023624431508639687,True,False,True,False,False,False
struct_raw_calendar_fbsubject_k4_a4_w0.35,369,0.6103536660346472,0.28812162235446837,0.19412537550608772,0.8948706334305017,0.0,4.228017518283378,4.222242319012189,4.272478523231405,-0.04446100494802604,0.060343289710543015,4.118931994066554,0.06976296728976655,structural_knn,raw_calendar,subject,4.0,4.0,0.35,4.0,4.0,0.8824288821915152,0.8169491094096507,1.6099542188683007,-0.002642319954053063,0.005085087389873344,-0.06300634326134347,-0.008862838384788851,0.0022244594695488354,36.0,0.00031620371069800477,5.767804712221006e-05,0.0007602684041289754,0.5,0.004101175749603003,-0.003714831977975508,True,False,True,False,False,False
struct_raw_fbraw_k4_a12_w0.65,369,0.6121123116426926,0.2898802679625138,0.19706306433647508,0.9084126624291169,0.0,4.228784590763483,4.234040132209768,4.28478618162712,-0.056001590863637624,0.05979404099397967,4.320128239689457,0.055033248933096066,structural_knn,raw,raw,4.0,12.0,0.65,4.0,4.0,0.7235144995265077,0.7135769387181179,1.6099542188683007,-0.0008836743460076679,0.006843732997918739,-0.06223927078123914,-0.008095765904684527,0.0016752107529854898,36.0,0.00028489273452550625,-4.969085147184819e-05,0.0007307024246670339,0.5277777777777778,0.023420753714553988,0.015604745986975477,True,False,True,False,False,False
struct_raw_subject_fbsubject_k4_a4_w0.35,369,0.6100948879019955,0.2878628442218165,0.1943603521609971,0.8959538184982546,0.0,4.229343022113736,4.214678822854484,4.270667330602648,-0.041324308488912796,0.060799990431550655,4.125200870337964,0.06703247287867596,structural_knn,raw_subject,subject,4.0,4.0,0.35,4.0,4.0,0.7822521122758799,0.7290429084901096,1.6099542188683007,-0.002901098086704801,0.004826309257221606,-0.06168083943098601,-0.007537334554431396,0.0026811601905564753,36.0,0.0002220381729846723,2.6345911915796096e-05,0.0007908420398656617,0.5277777777777778,0.0023217175744839613,-0.00549429015309455,True,False,True,False,False,False
struct_raw_subject_fbsubject_k16_a24_w1.00,369,0.6172266012248616,0.2949945575446826,0.2029207633446953,0.9354152261499368,0.0,4.229675081984524,4.191885660489585,4.3205862085740305,-0.09091112658950608,0.06295352003695313,4.179175310297158,0.06394386738372135,structural_knn,raw_subject,subject,16.0,24.0,1.0,16.0,16.0,0.883606350077285,0.8452790123258104,1.6099542188683007,0.004230615236161306,0.011958022580087713,-0.061348779560197464,-0.007205274683642848,0.004834689795958955,36.0,8.441634265620907e-05,-0.00017077076367122586,0.0008230200612804522,0.5555555555555556,0.022728916509283326,0.014912908781704814,True,False,True,False,False,False
struct_raw_calendar_fbraw_k16_a24_w1.00,369,0.6189882388590896,0.2967561951789108,0.20277671204323958,0.9347511847846897,0.0,4.229695216790643,4.254430775406119,4.332917672013628,-0.10322245522298494,0.06254818051041786,4.302015190424433,0.05679898612807545,structural_knn,raw_calendar,raw,16.0,24.0,1.0,16.0,16.0,0.9719325249919848,0.9092222569088875,1.6099542188683007,0.005992252870389292,0.013719660214315699,-0.061328644754079065,-0.007185139877524449,0.004429350269423676,36.0,0.0002138039871620428,-0.0001803808030053955,0.0007300723513322994,0.4444444444444444,0.03491042999317506,0.02709442226559655,True,False,True,False,False,False
