candidate,selector,feature,mean_contribution,median_contribution,abs_mean_contribution,mean_z_diff,mean_raw_diff,mean_pred_delta
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,proj_ordinal,6.573317579577753e-06,8.323026278216919e-06,6.573317579577753e-06,-0.03490758672117256,-0.017917487108064054,0.00026882908419090614
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,proj_final9,-5.098472519865285e-07,5.731093628549916e-07,6.082218905304947e-06,-0.03182202632824746,-0.015825953889318067,0.00015152255018998243
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,move_abs_a2c8_Q3,-4.08017956943737e-06,-1.266241288875111e-06,5.292248916412883e-06,0.04160308822954071,0.005781481859030901,-0.00017975515903606373
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,mean_abs_move_vs_stage2,4.4678601997955225e-06,4.543232843274294e-06,4.4678601997955225e-06,0.0295633129623453,0.002455149419323732,0.00025170109751594525
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,proj_resid_bad,4.796247926169153e-07,4.998768155333403e-07,4.796247926169152e-07,0.0006593990538277797,0.0003435976151326698,0.00026882908419090614
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,bad_to_good_load_ratio,8.970495447441618e-09,9.243844086804962e-09,8.97049544744162e-09,-4.04928734695548e-05,-0.008056008822474647,0.00015152255018998243
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,mean_prob_Q1,0.0,0.0,0.0,0.0,0.0,-0.00010022621455342875
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,mean_prob_Q2,0.0,0.0,0.0,0.0,0.0,-0.00010022621455342875
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,mean_prob_S1,0.0,0.0,0.0,0.0,0.0,-0.00010022621455342875
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,mean_prob_S2,0.0,-0.0,0.0,0.0,0.0,-0.00010022621455342875
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,mean_prob_S3,0.0,-0.0,0.0,0.0,0.0,-0.00010022621455342875
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,move_abs_a2c8_Q1,0.0,-0.0,0.0,0.0,0.0,-0.00017975515903606373
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,move_abs_a2c8_Q2,0.0,0.0,0.0,0.0,0.0,-0.00017975515903606373
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,move_abs_a2c8_S1,0.0,0.0,0.0,0.0,0.0,-0.00017975515903606373
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,move_abs_a2c8_S2,0.0,0.0,0.0,0.0,0.0,-0.00017975515903606373
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,move_abs_a2c8_S3,0.0,-0.0,0.0,0.0,0.0,-0.00017975515903606373
analysis_outputs/submission_label_flow_focused_6b9335b1.csv,pairwise_order,proj_q2_bad,0.0,0.0,0.0,0.0,0.0,0.00026882908419090614
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,good_span_residual_ratio,2.7258279084816075e-06,2.528099207646573e-06,2.7258279084816075e-06,0.031769316921647604,0.014650802372781444,1.6192808790198446e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,move_abs_a2c8_Q3,1.0925043025379579e-06,1.0925043025379579e-06,1.0925043025379579e-06,0.003385449559578241,0.0003111852286145189,8.76525465644294e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,raw05_a2c8_compat_energy,1.0184627263556433e-06,1.0184627263556433e-06,1.0184627263556433e-06,0.0018216445171542156,0.00016259990669372816,1.0327653193748502e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,bad_axis_abs_load,-9.913529843752024e-07,-1.1651561534820168e-06,9.913529843752024e-07,-0.001139422847482389,-0.0007682504290087155,6.279577709201436e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,proj_a2c8,5.842836261692908e-07,5.842836261692908e-07,5.842836261692908e-07,-0.0023195143837915207,-0.0008919987419916398,-2.566752194335264e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,bad_axis_positive_load,-4.224135254639948e-07,-4.224135254639948e-07,4.224135254639948e-07,-0.0011295078961022888,-0.0007682504290087155,-1.4613785630252892e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,move_abs_a2c8_S4,-3.730438004187994e-07,-3.730438004187994e-07,3.730438004187994e-07,0.000605138801258627,3.434659464144224e-05,8.76525465644294e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,proj_lejepa_bad,-3.4201721920889475e-07,-3.4201721920889475e-07,3.4201721920889475e-07,-0.001305840545556849,-0.0004136503357187425,-1.4613785630252892e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,proj_ordinal,2.2454223639761054e-07,2.2454223639761054e-07,2.2454223639761054e-07,-0.0009766650462384961,-0.0003315827650641895,-2.566752194335264e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,proj_resid_bad,-2.2048467295825823e-07,-2.2048467295825823e-07,2.2048467295825823e-07,-0.0005619931418774299,-0.00019369654118276932,-1.4613785630252892e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,move_abs_a2c8_S2,1.8023617912076576e-07,1.8023617912076576e-07,1.8023617912076576e-07,0.0003057190130280208,1.7312915781706574e-05,8.76525465644294e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,proj_raw05,-1.1200770441316842e-07,-1.1200770441316842e-07,1.1200770441316842e-07,-0.0025023833865803024,-0.0010606218040667414,-2.566752194335264e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,mean_abs_move_vs_a2c8,8.931865093989527e-08,8.931865093989527e-08,8.931865093989527e-08,0.001082493083613207,6.340628888214283e-05,1.4462862885684936e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,move_abs_a2c8_S3,-4.585014059349562e-08,-4.585014059349562e-08,4.585014059349562e-08,0.00031511901197196594,2.2524274760215122e-05,8.76525465644294e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,move_abs_a2c8_Q2,2.2678924997865325e-08,2.2678924997865325e-08,2.2678924997865325e-08,2.8418894728988525e-05,1.982876482893303e-06,8.76525465644294e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,mean_abs_move_vs_stage2,1.5098215995920474e-08,1.5098215995920474e-08,1.5098215995920474e-08,-0.0006408336208425098,-3.5201335836114456e-05,1.0327653193748502e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,mean_abs_move_vs_raw05,9.633243759820616e-09,5.59052141336028e-09,9.633243759820616e-09,9.078516699684697e-05,5.423438292294011e-06,1.050967710068478e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,bad_to_good_load_ratio,-7.956229767136039e-10,-7.956229767136039e-10,7.956229767136039e-10,-2.674647595902324e-06,-0.00035196293784951066,1.0327653193748502e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,old_hidden_subset,proj_q2_bad,-3.6972264992996335e-10,-3.6972264992996335e-10,3.6972264992996335e-10,1.3437682374992618e-05,4.887830424893857e-06,-1.4613785630252892e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,good_span_residual_ratio,6.823663379672937e-06,5.7144142082155264e-06,6.823663379672939e-06,0.0210134279742689,0.014650802372781444,6.464947135466207e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,max_abs_move_vs_a2c8,-4.3831338765320604e-06,-1.3550035877479531e-06,4.3850572432082835e-06,0.02019985044665473,0.016586932691255107,-4.817649394030337e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,rms_move_vs_a2c8,-1.7016646902288014e-06,4.939807035797121e-07,2.5355153326794825e-06,0.007117309895346659,0.0008545726305707875,-4.817649394030337e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,bad_axis_abs_load,-7.52071705315621e-07,-6.093224289057955e-07,7.52071705315621e-07,-0.0007536573731458698,-0.0007682504290087155,-2.704204247055309e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,mean_prob_Q3,-7.183837387457801e-07,-7.192556188486404e-07,7.183837387457802e-07,0.0019061608975388111,5.39817706275425e-05,-4.4750648417778556e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,mean_abs_move_vs_a2c8,5.334754242354906e-07,1.2589647068782473e-07,5.334754242354906e-07,0.0007160018737969983,6.340628888214283e-05,-4.817649394030337e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,mean_prob_S4,-4.291535735093994e-07,-4.3406984638603547e-07,4.291535735093994e-07,-0.0013174525384689448,-8.245994191025119e-06,-4.4750648417778556e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,bad_axis_positive_load,-4.238996977768774e-07,-3.9711181475433774e-07,4.238996977768774e-07,-0.0007470992492426094,-0.0007682504290087155,1.2557257682226746e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,move_abs_a2c8_S1,2.9277549444340784e-07,2.102910362004896e-07,2.927754944434079e-07,0.00034379903931598546,2.452290860382436e-05,-8.389103592486843e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,proj_lejepa_bad,-2.910598950400354e-07,-2.797105809203937e-07,2.910598950400354e-07,-0.0008637323338620836,-0.0004136503357187425,4.098460953334494e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,move_abs_a2c8_Q3,-2.1961352522802595e-07,-6.815477321687786e-08,2.848525220859091e-07,0.0022392644026992927,0.0003111852286145189,-8.389103592486843e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,proj_raw05,2.731067958256765e-07,2.874047104821249e-07,2.76636373756729e-07,-0.0016551710314577708,-0.0010606218040667414,4.098460953334494e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,proj_resid_bad,-2.7037924392906033e-07,-2.8179593199120257e-07,2.7037924392906033e-07,-0.0003717235229828797,-0.00019369654118276932,4.098460953334494e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,raw05_a2c8_compat_energy,-5.3929133561906495e-08,1.0346983026805127e-07,2.593042295710728e-07,0.0012049045923885973,0.00016259990669372816,-3.621871007460086e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,proj_a2c8,2.0310938340031172e-07,2.5222574170518255e-07,2.2123933852748195e-07,-0.001534214555487398,-0.0008919987419916398,4.098460953334494e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,mean_prob_S1,1.4194609440945468e-07,1.4631762228380565e-07,1.4194609440945468e-07,0.00056372394539936,3.34774451737907e-06,-4.4750648417778556e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,mean_prob_S2,1.3548739220203403e-07,1.298685571991047e-07,1.3548739220203403e-07,-0.0005659811497753666,-4.275168858036693e-06,-4.4750648417778556e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,mean_prob_Q1,1.3147685065189725e-07,1.2491712297429486e-07,1.3147685065189725e-07,0.000441030754165221,4.405914150351631e-06,-4.4750648417778556e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,proj_ordinal,1.2164645664516614e-07,1.5402673658355787e-07,1.2164645664516614e-07,-0.000646003206639115,-0.0003315827650641895,4.098460953334494e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,move_abs_a2c8_S4,-9.291419662542074e-08,-8.865471965840936e-08,9.291419662542074e-08,0.0004002616942015167,3.434659464144224e-05,-8.389103592486843e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,proj_final9,6.823082485736847e-09,-7.669694091459021e-09,8.139591049183537e-08,0.00042586149019129964,0.00021179243073597698,1.2557257682226746e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,mean_abs_move_vs_stage2,-6.40590939695771e-08,-6.513976861816235e-08,6.40590939695771e-08,-0.0004238715981295848,-3.5201335836114456e-05,3.145962947374281e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,mean_prob_S3,6.005890787351521e-08,6.229388920393465e-08,6.005890787351522e-08,-0.00012660281571841327,-2.3651127751822543e-06,-4.4750648417778556e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,move_abs_a2c8_S2,5.057560234504641e-08,5.253599488381512e-08,5.0575602345046416e-08,0.00020221411988406466,1.7312915781706574e-05,-8.389103592486843e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,move_abs_a2c8_Q1,-3.52098505616488e-08,-1.2555901388042907e-08,3.886765778681464e-08,0.0002731942095439571,3.1969223290399197e-05,-8.389103592486843e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,move_abs_a2c8_S3,-3.1290390209714455e-08,-2.7475541589759736e-08,3.1290390209714455e-08,0.00020843163476655176,2.2524274760215122e-05,-8.389103592486843e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,mean_abs_move_vs_raw05,-5.595418236890597e-09,-4.097637152377113e-10,8.576623301025678e-09,6.00487436517814e-05,5.423438292294011e-06,-4.817649394030337e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,move_abs_a2c8_Q2,8.466770635572792e-09,9.081035691465422e-09,8.466770635572793e-09,1.8797331997056992e-05,1.982876482893303e-06,-8.389103592486843e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,mean_prob_Q2,-7.412238480326768e-09,-7.3850346542524825e-09,7.412238480326768e-09,-2.5996723344526173e-05,-4.0084140939811164e-07,-4.4750648417778556e-07
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,proj_q2_bad,4.811624182981626e-10,1.384149922713925e-09,1.9463954959991226e-09,8.888191440326562e-06,4.887830424893857e-06,4.098460953334494e-06
analysis_outputs/submission_label_flow_gated_f1046674.csv,pairwise_order,bad_to_good_load_ratio,3.9191639448544676e-10,4.0385885784262257e-10,3.9191639448544676e-10,-1.7691130958735824e-06,-0.00035196293784951066,1.2557257682226746e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,good_span_residual_ratio,1.4830577808167849e-05,1.3754783230851556e-05,1.4830577808167849e-05,0.17284925620315159,0.07971151218517632,8.20514668930449e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,move_abs_a2c8_Q3,6.503805989092454e-06,6.503805989092454e-06,6.503805989092454e-06,0.020153977490253747,0.0018525220897332758,5.0403957491733485e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,raw05_a2c8_compat_energy,6.241198928606014e-06,6.241198928606014e-06,6.241198928606014e-06,0.011163143740612275,0.0009964217022253238,6.267436368957718e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,bad_axis_abs_load,-5.959495088253911e-06,-7.004308740847916e-06,5.959495088253911e-06,-0.006849613578654029,-0.004618319337699794,2.7883132192310137e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,proj_a2c8,2.6823008754662997e-06,2.6823008754662997e-06,2.6823008754662997e-06,-0.01064831390722219,-0.004094944474562046,-1.8396422621386838e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,bad_axis_positive_load,-2.5393289472984856e-06,-2.5393289472984856e-06,2.5393289472984856e-06,-0.006790010082239254,-0.004618319337699794,-8.834231709619723e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,move_abs_a2c8_S4,-2.202269223888602e-06,-2.202269223888602e-06,2.202269223888602e-06,0.003572445264327078,0.0002027655954590515,5.0403957491733485e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,proj_lejepa_bad,-2.0679173640743983e-06,-2.0679173640743983e-06,2.0679173640743983e-06,-0.007895422181127322,-0.0025010282051487597,-8.834231709619723e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,proj_resid_bad,-1.36294063197707e-06,-1.36294063197707e-06,1.36294063197707e-06,-0.003473997886928922,-0.0011973480183876347,-8.834231709619723e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,proj_ordinal,1.2821149117749106e-06,1.2821149117749106e-06,1.2821149117749106e-06,-0.005576664950349777,-0.001893306196628218,-1.8396422621386838e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,move_abs_a2c8_S2,9.003564293532786e-07,9.003564293532786e-07,9.003564293532786e-07,0.0015271965944799808,8.648538329514235e-05,5.0403957491733485e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,proj_raw05,-5.286276019030831e-07,-5.286276019030831e-07,5.286276019030831e-07,-0.011810160163719415,-0.0050056731699610335,-1.8396422621386838e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,mean_abs_move_vs_a2c8,5.214909865958368e-07,5.214909865958368e-07,5.214909865958368e-07,0.0063201848686283224,0.00037020048777696053,7.2374856330749595e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,move_abs_a2c8_S3,-2.812599714023039e-07,-2.812599714023039e-07,2.812599714023039e-07,0.0019330445479185869,0.00013817137293172137,5.0403957491733485e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,mean_abs_move_vs_raw05,2.469150933500723e-07,1.43293801244072e-07,2.469150933500723e-07,0.002326965718164885,0.00013901119971712096,5.175965640776606e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,move_abs_a2c8_Q2,1.197625260185215e-07,1.197625260185215e-07,1.197625260185215e-07,0.00015007407184063933,1.0471144306724245e-05,5.0403957491733485e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,mean_abs_move_vs_stage2,3.108752586548271e-08,3.108752586548271e-08,3.108752586548271e-08,-0.0013194891216813532,-7.24802479048145e-05,6.267436368957718e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,bad_to_good_load_ratio,-4.850085513778451e-09,-4.850085513778451e-09,4.850085513778451e-09,-1.6304543658268155e-05,-0.0021455518458025815,6.267436368957718e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,old_hidden_subset,proj_q2_bad,-2.020382308987373e-09,-2.020382308987373e-09,2.020382308987373e-09,7.343141067870579e-05,2.6709984150704484e-05,-8.834231709619723e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,good_span_residual_ratio,3.712592066949553e-05,3.109076118831295e-05,3.7125920669495524e-05,0.11432903655400688,0.07971151218517632,3.44984046290739e-05
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,max_abs_move_vs_a2c8,-2.3475436640065343e-05,-7.2572049513591034e-06,2.3485737916233295e-05,0.10818750297319833,0.0888372334533094,-2.649324897362616e-05
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,rms_move_vs_a2c8,-9.253260558312572e-06,2.686153263476983e-06,1.378754825060466e-05,0.038702291534910956,0.00464696908978634,-2.649324897362616e-05
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,bad_axis_abs_load,-4.521061321732877e-06,-3.6629274127979944e-06,4.521061321732877e-06,-0.004530593526502429,-0.004618319337699794,-2.0605152041644693e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,mean_prob_Q3,-4.480229241061255e-06,-4.4856667565851365e-06,4.480229241061255e-06,0.011887849530434704,0.00033665949576200394,-3.6278370026972364e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,mean_abs_move_vs_a2c8,3.1147204126090984e-06,7.350522429196528e-07,3.1147204126090984e-06,0.004180409350585992,0.00037020048777696053,-2.649324897362616e-05
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,bad_axis_positive_load,-2.5482630371116164e-06,-2.3872283100127116e-06,2.5482630371116164e-06,-0.004491169519306573,-0.004618319337699794,6.043584007406819e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,mean_prob_S4,-2.5436602152579534e-06,-2.5727997319614698e-06,2.5436602152579534e-06,-0.007808746832025751,-4.887529465835705e-05,-3.6278370026972364e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,proj_lejepa_bad,-1.7598172756657158e-06,-1.6911966261188068e-06,1.7598172756657153e-06,-0.005222330896781517,-0.0025010282051487597,2.1448386231727782e-05
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,move_abs_a2c8_Q3,-1.3073850211350689e-06,-4.057333423799193e-07,1.6957604055623926e-06,0.013330603092001273,0.0018525220897332758,-5.570695276236253e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,proj_resid_bad,-1.6713672322425864e-06,-1.7419402468368799e-06,1.6713672322425864e-06,-0.0022978336159944534,-0.0011973480183876347,2.1448386231727782e-05
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,move_abs_a2c8_S1,1.6563923453472204e-06,1.189732300921639e-06,1.6563923453472202e-06,0.0019450606620725955,0.0001387396106161328,-5.570695276236253e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,raw05_a2c8_compat_energy,-3.3048087268899044e-07,6.34069148630291e-07,1.5890314273679752e-06,0.007383725546831851,0.0009964217022253238,-2.0166683832342528e-05
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,proj_raw05,1.2889451783442582e-06,1.3564251108779408e-06,1.305603249565321e-06,-0.007811686684260859,-0.0050056731699610335,2.1448386231727782e-05
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,proj_a2c8,9.324246864180058e-07,1.157905677122167e-06,1.0156548033196278e-06,-0.007043197620165105,-0.004094944474562046,2.1448386231727782e-05
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,proj_ordinal,6.945897508260827e-07,8.794780837406285e-07,6.945897508260828e-07,-0.003688617150938967,-0.001893306196628218,2.1448386231727782e-05
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,mean_prob_S2,5.880374370270231e-07,5.636507743235786e-07,5.880374370270232e-07,-0.0024564507391449946,-1.8554931918601802e-05,-3.6278370026972364e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,move_abs_a2c8_S4,-5.485202420219246e-07,-5.233743609651144e-07,5.485202420219246e-07,0.002362950435449964,0.0002027655954590515,-5.570695276236253e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,mean_prob_Q1,5.403864652208863e-07,5.134251557969445e-07,5.403864652208862e-07,0.001812692113595332,1.810886374270515e-05,-3.6278370026972364e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,mean_prob_S1,4.985105096433653e-07,5.138631869933786e-07,4.985105096433653e-07,0.0019797819199489394,1.1757180304661219e-05,-3.6278370026972364e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,mean_prob_S3,4.835963320890723e-07,5.015924764071581e-07,4.835963320890723e-07,-0.0010194101005385125,-1.9043967057541522e-05,-3.6278370026972364e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,proj_final9,3.8155363280818964e-08,-4.288970050180575e-08,4.551741153476044e-07,0.002381460271003185,0.0011843645671515274,6.043584007406819e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,move_abs_a2c8_S2,2.52646660409208e-07,2.624396555500668e-07,2.52646660409208e-07,0.0010101455980246969,8.648538329514235e-05,-5.570695276236253e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,mean_abs_move_vs_raw05,-1.4341931448439402e-07,-1.0502884440793597e-08,2.1983225960022797e-07,0.001539143149909275,0.00013901119971712096,-2.649324897362616e-05
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,move_abs_a2c8_Q1,-1.7869484851680342e-07,-6.37229315301923e-08,1.972587247496844e-07,0.0013864982983852576,0.00016224821809667555,-5.570695276236253e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,move_abs_a2c8_S3,-1.9194563291698403e-07,-1.6854408605444733e-07,1.9194563291698403e-07,0.001278588786750465,0.00013817137293172137,-5.570695276236253e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,mean_abs_move_vs_stage2,-1.3189894363921547e-07,-1.3412407415126684e-07,1.3189894363921544e-07,-0.0008727600184059765,-7.24802479048145e-05,1.6738818577778082e-05
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,move_abs_a2c8_Q2,4.4711195024944275e-08,4.795499669303631e-08,4.471119502494427e-08,9.926466808229327e-05,1.0471144306724245e-05,-5.570695276236253e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,mean_prob_Q2,-3.883712510199656e-08,-3.869458808037966e-08,3.883712510199656e-08,-0.00013621229260945848,-2.1002465050434793e-06,-3.6278370026972364e-06
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,proj_q2_bad,2.6293548362896924e-09,7.56381037885344e-09,1.0636251328270687e-08,4.8570312769127035e-05,2.6709984150704484e-05,2.1448386231727782e-05
analysis_outputs/submission_label_flow_gated_ff8df011.csv,pairwise_order,bad_to_good_load_ratio,2.3891065028786584e-09,2.4619072768918983e-09,2.3891065028786584e-09,-1.0784441940043211e-05,-0.0021455518458025815,6.043584007406819e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,move_abs_a2c8_S4,-5.541042803481758e-05,-5.541042803481758e-05,5.541042803481758e-05,0.0898848874061791,0.005101705238055412,-5.541042803481758e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,good_span_residual_ratio,1.459882232712211e-05,1.3539839049607976e-05,1.4598822327122112e-05,0.17014816370103092,0.07846587091008153,1.4055578141834464e-05
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,proj_a2c8,9.910404608324382e-06,9.910404608324382e-06,9.910404608324382e-06,-0.039342752404192494,-0.01512975556274132,8.530046702594655e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,raw05_a2c8_compat_energy,6.933652341752105e-06,6.933652341752105e-06,6.933652341752105e-06,0.012401680930830291,0.0011069734754553546,7.187625401616908e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,proj_raw05,-1.5953468299317662e-06,-1.5953468299317662e-06,1.5953468299317662e-06,-0.03564191788386885,-0.015106636117037109,8.530046702594655e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,bad_axis_abs_load,-1.0654375764712929e-06,-1.2522291937809449e-06,1.0654375764712927e-06,-0.0012245728174841435,-0.0008256623908001332,9.938797501568299e-06
analysis_outputs/submission_label_flow_twampl_b8c66b64.csv,old_hidden_subset,mean_abs_move_vs_a2c8,1.026661184086965e-06,1.026661184086965e-06,1.026661184086965e-06,0.01244257072060059,0.0007288150340079158,1.330054632455893e-05
