candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,source_name_x,source_file_x,variant_x,source_target,row_gate,correction_target,axis_group,anti_lambda,projection_mode,scale_x,delta_cap,source_mean_abs_move_vs_a2c8,row_support_rows,row_gate_sum,active_cells_x,active_rows_x,mean_active_energy_x,p10_active_energy,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,before_bad_align_pos_mean,before_bad_align_abs_mean,before_bad_cosine_mean,after_bad_align_pos_mean,after_bad_align_abs_mean,after_bad_cosine_mean,removed_norm,removed_norm_ratio,block_delta_norm_ratio_after,cheap_priority,source_name_robust,source_file_robust,variant_robust,source_target_robust,row_gate_robust,correction_target_robust,axis_group_robust,anti_lambda_robust,projection_mode_robust,scale_robust,delta_cap_robust,source_mean_abs_move_vs_a2c8_robust,row_support_rows_robust,row_gate_sum_robust,active_cells_robust,active_rows_robust,mean_active_energy_robust,p10_active_energy_robust,mean_abs_move_vs_a2c8_x,max_abs_move_vs_a2c8_x,before_bad_align_pos_mean_robust,before_bad_align_abs_mean_robust,before_bad_cosine_mean_robust,after_bad_align_pos_mean_robust,after_bad_align_abs_mean_robust,after_bad_cosine_mean_robust,removed_norm_robust,removed_norm_ratio_robust,block_delta_norm_ratio_after_robust,cheap_priority_robust,robust_expected_public,robust_delta_vs_a2c8,robust_p10_delta_vs_a2c8,robust_p50_delta_vs_a2c8,robust_p90_delta_vs_a2c8,robust_worst_delta_vs_a2c8,robust_win_rate_vs_a2c8,mean_abs_move_vs_a2c8_y,max_abs_move_vs_a2c8_y,mean_abs_move_vs_raw05,logit_cosine_to_a2c8_move,logit_orth_ratio_to_a2c8_move,best_case_gain_vs_raw05_if_all_correct,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
blockorth_46969019,train_best1,l2o,15,-0.0008353932954707914,-0.0009295509497105669,-0.0008297944882649233,-0.0007509629674692153,-0.0006907658544770268,1.0,0.0005323412083253465,0.0011124684494603228,207,0.5772140847396356,0.5772707199345453,6.560160536123702e-05,0.5776817378406855,0.5779388906349769,0.00043296856655875016,0.5779748609615913,0.5780308972197615,0.00010804773040924866,0.5777468359297613,0.5776235611806375,0.5772707199345453,0.5780308972197615,blockorth_46969019,submission_blockorth_46969019.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/rowmod4_rem3/q3_s2_s3_s4/public_bad4/signed,full,rowmod4_rem3,q3_s2_s3_s4,public_bad4,0.25,signed,1.3,0.3,0.006783066218907599,62.0,62.0,191.0,62.0,1.2522828034377043,0.4753367137846035,0.008623721865986207,0.01949752223682455,0.04474185821246092,0.12866665919563441,0.05262330859448261,0.029506670432555303,0.08250107600235682,0.04444827521629522,0.2693467435325495,0.38050370230370595,0.8483730163236992,-0.00048290027789461127,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/rowmod4_rem3/q3_s2_s3_s4/public_bad4/signed,full,rowmod4_rem3,q3_s2_s3_s4,public_bad4,0.25,signed,1.3,0.3,0.006783066218907599,62.0,62.0,191.0,62.0,1.2522828034377043,0.4753367137846035,0.008623721865986207,0.01949752223682455,0.04474185821246092,0.12866665919563441,0.05262330859448261,0.029506670432555303,0.08250107600235682,0.04444827521629522,0.2693467435325495,0.38050370230370595,0.8483730163236992,-0.00048290027789461127,0.5762879163103604,-0.0011514289126123571,-0.0012939063021848885,-0.0011679028214907072,-0.0010450583199189678,-0.0006261906109097382,1.0,0.008623721865986207,0.01949752223682455,0.009240072871408649,0.3173044627990959,0.9483237199858378,0.02514840590104998,-0.001228925053805722,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/rowmod4_rem3/q3_s2_s3_s4/public_bad4/signed,1.3,191.0,62.0,1.2522828034377043
blockorth_70e35fde,train_best1,l2o,15,-0.000834478106852569,-0.0009250862549952998,-0.0008173347242630413,-0.0007502241639886442,-0.0006869434484026993,1.0,0.0005323412083253465,0.0011124684494603228,312,0.5772332135757563,0.577318260013604,8.251092366897047e-05,0.5776861396854364,0.5779387953055142,0.00042405420524706776,0.5779715359096764,0.5780301744711486,0.00011056760650454356,0.5777624099300889,0.5776302963902897,0.577318260013604,0.5780301744711486,blockorth_70e35fde,submission_blockorth_70e35fde.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/subject_prefix25/q3_stage/classic_bad2/positive,full,subject_prefix25,q3_stage,classic_bad2,0.5,positive,1.3,0.3,0.006783066218907599,64.0,64.0,224.0,63.0,1.0273722203989615,0.447303805022838,0.008617016945451538,0.021117427896091612,0.10718505173452753,0.10718505173452753,0.45081336502849734,0.04200801901326637,0.04200801901326637,0.20366834841220055,0.3121464867911768,0.41105734537620736,0.8612374993076014,-0.00046363453134951526,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/subject_prefix25/q3_stage/classic_bad2/positive,full,subject_prefix25,q3_stage,classic_bad2,0.5,positive,1.3,0.3,0.006783066218907599,64.0,64.0,224.0,63.0,1.0273722203989615,0.447303805022838,0.008617016945451538,0.021117427896091612,0.10718505173452753,0.10718505173452753,0.45081336502849734,0.04200801901326637,0.04200801901326637,0.20366834841220055,0.3121464867911768,0.41105734537620736,0.8612374993076014,-0.00046363453134951526,0.5762821721719763,-0.001157173050996395,-0.0013104302696614,-0.001171426608571613,-0.0009599940133663276,-0.0006354793648439827,1.0,0.008617016945451538,0.021117427896091612,0.009199506945974522,0.32488567863348644,0.9457532954311393,0.025010979182915363,-0.0012280098651874997,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/subject_prefix25/q3_stage/classic_bad2/positive,1.3,224.0,63.0,1.0273722203989615
blockorth_53b371f1,train_best1,l2o,15,-0.000834478106852569,-0.0009250862549952998,-0.0008173347242630413,-0.0007502241639886442,-0.0006869434484026993,1.0,0.0005323412083253465,0.0011124684494603228,311,0.5772332135757563,0.577318260013604,8.251092366897047e-05,0.5776861396854364,0.5779387953055142,0.00042405420524706776,0.5779715359096764,0.5780301744711486,0.00011056760650454356,0.5777624099300889,0.5776302963902897,0.577318260013604,0.5780301744711486,blockorth_53b371f1,submission_blockorth_53b371f1.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/subject_prefix25/q3_stage/classic_bad2/signed,full,subject_prefix25,q3_stage,classic_bad2,0.5,signed,1.3,0.3,0.006783066218907599,64.0,64.0,224.0,63.0,1.0273722203989615,0.447303805022838,0.008617016945451538,0.021117427896091612,0.10718505173452753,0.10718505173452753,0.45081336502849734,0.04200801901326637,0.04200801901326637,0.20366834841220055,0.3121464867911768,0.41105734537620736,0.8612374993076014,-0.00046363453134951526,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/subject_prefix25/q3_stage/classic_bad2/signed,full,subject_prefix25,q3_stage,classic_bad2,0.5,signed,1.3,0.3,0.006783066218907599,64.0,64.0,224.0,63.0,1.0273722203989615,0.447303805022838,0.008617016945451538,0.021117427896091612,0.10718505173452753,0.10718505173452753,0.45081336502849734,0.04200801901326637,0.04200801901326637,0.20366834841220055,0.3121464867911768,0.41105734537620736,0.8612374993076014,-0.00046363453134951526,0.5762821721719763,-0.001157173050996395,-0.0013104302696614,-0.001171426608571613,-0.0009599940133663276,-0.0006354793648439827,1.0,0.008617016945451538,0.021117427896091612,0.009199506945974522,0.32488567863348644,0.9457532954311393,0.025010979182915363,-0.0012280098651874997,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/subject_prefix25/q3_stage/classic_bad2/signed,1.3,224.0,63.0,1.0273722203989615
blockorth_83ff02bc,train_best1,l2o,15,-0.0008325268285676923,-0.0009222088900871395,-0.0008275818596010787,-0.0007468177118269192,-0.0006792495642546914,1.0,0.0005323412083253465,0.0011124684494603228,112,0.5772122166586613,0.5772712105097357,7.11898746251594e-05,0.5776816142721699,0.5779393285420924,0.000434194468259884,0.5779786672748082,0.5780300798663143,9.588649728676057e-05,0.5777468729727141,0.5776241660685465,0.5772712105097357,0.5780300798663143,blockorth_83ff02bc,submission_blockorth_83ff02bc.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/id01/stage_all/consensus_bad3/signed,full,id01,stage_all,consensus_bad3,0.25,signed,1.3,0.3,0.006783066218907599,27.0,27.0,75.0,27.0,1.2654382237149508,0.500977423630809,0.008549141443610292,0.01949752223682455,0.29328158971952834,0.29328158971952834,0.9501155472165098,0.12409928425502292,0.12409928425502292,0.795101841944032,0.24818332293104964,0.5491488353480501,0.5059996541666877,-0.0005020923255393477,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/id01/stage_all/consensus_bad3/signed,full,id01,stage_all,consensus_bad3,0.25,signed,1.3,0.3,0.006783066218907599,27.0,27.0,75.0,27.0,1.2654382237149508,0.500977423630809,0.008549141443610292,0.01949752223682455,0.29328158971952834,0.29328158971952834,0.9501155472165098,0.12409928425502292,0.12409928425502292,0.795101841944032,0.24818332293104964,0.5491488353480501,0.5059996541666877,-0.0005020923255393477,0.5763110194520721,-0.0011283257709005683,-0.0012986379188124175,-0.0011461456542770643,-0.0009180571923958602,-0.00062196431634165,1.0,0.008549141443610292,0.01949752223682455,0.009227508871237024,0.3422156915502176,0.9396214240090563,0.02531826027092206,-0.001226058586902623,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/id01/stage_all/consensus_bad3/signed,1.3,75.0,27.0,1.2654382237149508
blockorth_cd02e773,train_best1,l2o,15,-0.0008325268285676923,-0.0009222088900871395,-0.0008275818596010787,-0.0007468177118269192,-0.0006792495642546914,1.0,0.0005323412083253465,0.0011124684494603228,111,0.5772122166586613,0.5772712105097357,7.11898746251594e-05,0.5776816142721699,0.5779393285420924,0.000434194468259884,0.5779786672748082,0.5780300798663143,9.588649728676057e-05,0.5777468729727141,0.5776241660685465,0.5772712105097357,0.5780300798663143,blockorth_cd02e773,submission_blockorth_cd02e773.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/id01/stage_all/consensus_bad3/positive,full,id01,stage_all,consensus_bad3,0.25,positive,1.3,0.3,0.006783066218907599,27.0,27.0,75.0,27.0,1.2654382237149508,0.500977423630809,0.008549141443610292,0.01949752223682455,0.29328158971952834,0.29328158971952834,0.9501155472165098,0.12409928425502292,0.12409928425502292,0.795101841944032,0.24818332293104964,0.5491488353480501,0.5059996541666877,-0.0005020923255393477,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/id01/stage_all/consensus_bad3/positive,full,id01,stage_all,consensus_bad3,0.25,positive,1.3,0.3,0.006783066218907599,27.0,27.0,75.0,27.0,1.2654382237149508,0.500977423630809,0.008549141443610292,0.01949752223682455,0.29328158971952834,0.29328158971952834,0.9501155472165098,0.12409928425502292,0.12409928425502292,0.795101841944032,0.24818332293104964,0.5491488353480501,0.5059996541666877,-0.0005020923255393477,0.5763110194520721,-0.0011283257709005683,-0.0012986379188124175,-0.0011461456542770643,-0.0009180571923958602,-0.00062196431634165,1.0,0.008549141443610292,0.01949752223682455,0.009227508871237024,0.3422156915502176,0.9396214240090563,0.02531826027092206,-0.001226058586902623,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/id01/stage_all/consensus_bad3/positive,1.3,75.0,27.0,1.2654382237149508
blockorth_c170db85,train_best1,l2o,15,-0.0008305741560648006,-0.0009198704947928959,-0.0008172615572870079,-0.0007471718372492386,-0.0006880427164532854,1.0,0.0005323412083253465,0.0011124684494603228,342,0.5772460117810083,0.577319491361337,7.385717489721992e-05,0.5776941401419069,0.5779381043749585,0.0004090636123603327,0.5779704788303397,0.5780248234178267,0.00010048515178160699,0.5777608063847074,0.5776368769177517,0.577319491361337,0.5780248234178267,blockorth_c170db85,submission_blockorth_c170db85.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/inv64_top30/no_q2/classic_bad2/positive,full,inv64_top30,no_q2,classic_bad2,0.35,positive,1.3,0.3,0.006783066218907599,75.0,75.0,326.0,75.0,1.0950071183480787,0.47116312826753937,0.008596058869763666,0.02017564609221434,0.0943117839720527,0.0943117839720527,0.44484709124306676,0.05295049730324576,0.05295049730324576,0.28202654304201974,0.2684223971071084,0.28982991033625966,0.888641363453302,-0.0004593025173374702,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/inv64_top30/no_q2/classic_bad2/positive,full,inv64_top30,no_q2,classic_bad2,0.35,positive,1.3,0.3,0.006783066218907599,75.0,75.0,326.0,75.0,1.0950071183480787,0.47116312826753937,0.008596058869763666,0.02017564609221434,0.0943117839720527,0.0943117839720527,0.44484709124306676,0.05295049730324576,0.05295049730324576,0.28202654304201974,0.2684223971071084,0.28982991033625966,0.888641363453302,-0.0004593025173374702,0.5762994087429851,-0.001139936479987466,-0.001298903312942512,-0.0011551929624799007,-0.0009466369072171243,-0.000629462374492018,1.0,0.008596058869763666,0.02017564609221434,0.009160947840454455,0.3166048175922253,0.9485575309265083,0.024882715727765233,-0.0012241059143997314,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/inv64_top30/no_q2/classic_bad2/positive,1.3,326.0,75.0,1.0950071183480787
blockorth_aa235cdb,train_best1,l2o,15,-0.0008305741560648006,-0.0009198704947928959,-0.0008172615572870079,-0.0007471718372492386,-0.0006880427164532854,1.0,0.0005323412083253465,0.0011124684494603228,343,0.5772460117810083,0.577319491361337,7.385717489721992e-05,0.5776941401419069,0.5779381043749585,0.0004090636123603327,0.5779704788303397,0.5780248234178267,0.00010048515178160699,0.5777608063847074,0.5776368769177517,0.577319491361337,0.5780248234178267,blockorth_aa235cdb,submission_blockorth_aa235cdb.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/inv64_top30/no_q2/classic_bad2/signed,full,inv64_top30,no_q2,classic_bad2,0.35,signed,1.3,0.3,0.006783066218907599,75.0,75.0,326.0,75.0,1.0950071183480787,0.47116312826753937,0.008596058869763666,0.02017564609221434,0.0943117839720527,0.0943117839720527,0.44484709124306676,0.05295049730324576,0.05295049730324576,0.28202654304201974,0.2684223971071084,0.28982991033625966,0.888641363453302,-0.0004593025173374702,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/inv64_top30/no_q2/classic_bad2/signed,full,inv64_top30,no_q2,classic_bad2,0.35,signed,1.3,0.3,0.006783066218907599,75.0,75.0,326.0,75.0,1.0950071183480787,0.47116312826753937,0.008596058869763666,0.02017564609221434,0.0943117839720527,0.0943117839720527,0.44484709124306676,0.05295049730324576,0.05295049730324576,0.28202654304201974,0.2684223971071084,0.28982991033625966,0.888641363453302,-0.0004593025173374702,0.5762994087429851,-0.001139936479987466,-0.001298903312942512,-0.0011551929624799007,-0.0009466369072171243,-0.000629462374492018,1.0,0.008596058869763666,0.02017564609221434,0.009160947840454455,0.3166048175922253,0.9485575309265083,0.024882715727765233,-0.0012241059143997314,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/inv64_top30/no_q2/classic_bad2/signed,1.3,326.0,75.0,1.0950071183480787
blockorth_f628c242,train_best1,l2o,15,-0.000830222356069088,-0.0009271945732188591,-0.0008232356857544865,-0.0007466806485065369,-0.0006878295471708373,1.0,0.0005323412083253465,0.0011124684494603228,270,0.5772121506142338,0.5772687577850389,6.579532807887843e-05,0.577680904693429,0.5779383531632827,0.0004335960786840589,0.5779741791921247,0.5780308079194436,0.0001093639629547561,0.5777459729559217,0.5776224114999292,0.5772687577850389,0.5780308079194436,blockorth_f628c242,submission_blockorth_f628c242.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/rowmod4_rem3/q3_stage/public_bad4/signed,full,rowmod4_rem3,q3_stage,public_bad4,0.25,signed,1.3,0.3,0.006783066218907599,62.0,62.0,243.0,62.0,1.2343615164853763,0.4688121181868505,0.008622340818321951,0.02363694748772205,0.040856262903490384,0.11797275227814683,0.035283818933817955,0.027520180329647374,0.07748123397688142,0.030078397999662457,0.27905008409320575,0.3476117084220928,0.8720562145357663,-0.0004750230032763896,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/rowmod4_rem3/q3_stage/public_bad4/signed,full,rowmod4_rem3,q3_stage,public_bad4,0.25,signed,1.3,0.3,0.006783066218907599,62.0,62.0,243.0,62.0,1.2343615164853763,0.4688121181868505,0.008622340818321951,0.02363694748772205,0.040856262903490384,0.11797275227814683,0.035283818933817955,0.027520180329647374,0.07748123397688142,0.030078397999662457,0.27905008409320575,0.3476117084220928,0.8720562145357663,-0.0004750230032763896,0.5762898807277638,-0.0011494644952088934,-0.0012949367346446917,-0.0011647759418828008,-0.0010415403267791223,-0.0006253959698137024,1.0,0.008622340818321951,0.02363694748772205,0.009227684386109112,0.31713983245655725,0.9483787886015939,0.025035754432124697,-0.0012237541144040187,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/rowmod4_rem3/q3_stage/public_bad4/signed,1.3,243.0,62.0,1.2343615164853763
blockorth_07ef3c53,train_best1,l2o,15,-0.0008290088097153999,-0.0009235114094284569,-0.0008146972101714667,-0.0007447382523056767,-0.0006857139854041794,1.0,0.0005323412083253465,0.0011124684494603228,279,0.5772640434591212,0.5773379114609799,7.307274959661383e-05,0.5777025034715662,0.5779407183689892,0.0003996480730992191,0.5779717927349668,0.5780220065491469,8.940665579612121e-05,0.5777668787930387,0.5776461132218847,0.5773379114609799,0.5780220065491469,blockorth_07ef3c53,submission_blockorth_07ef3c53.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/inv64_top30/q3_s2_s3_s4/classic_bad2/signed,full,inv64_top30,q3_s2_s3_s4,classic_bad2,0.5,signed,1.3,0.3,0.006783066218907599,75.0,75.0,207.0,74.0,1.0912069693964808,0.445931816430553,0.008590265248753799,0.0208676546661285,0.10185302002805297,0.10185302002805297,0.5114359094077348,0.039091585621746805,0.039091585621746805,0.23883629016938002,0.334782420822525,0.46252525104538833,0.8192342667432103,-0.0004712478762030901,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/inv64_top30/q3_s2_s3_s4/classic_bad2/signed,full,inv64_top30,q3_s2_s3_s4,classic_bad2,0.5,signed,1.3,0.3,0.006783066218907599,75.0,75.0,207.0,74.0,1.0912069693964808,0.445931816430553,0.008590265248753799,0.0208676546661285,0.10185302002805297,0.10185302002805297,0.5114359094077348,0.039091585621746805,0.039091585621746805,0.23883629016938002,0.334782420822525,0.46252525104538833,0.8192342667432103,-0.0004712478762030901,0.5763114025455414,-0.0011279426774312559,-0.001271257752543642,-0.0011461877190656056,-0.0009390320201189794,-0.0006233487495475032,1.0,0.008590265248753799,0.0208676546661285,0.009150345945500725,0.30826582266369656,0.9513002588969871,0.024953481183154762,-0.0012225405680503306,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/inv64_top30/q3_s2_s3_s4/classic_bad2/signed,1.3,207.0,74.0,1.0912069693964808
blockorth_74822cff,train_best1,l2o,15,-0.0008290088097153999,-0.0009235114094284569,-0.0008146972101714667,-0.0007447382523056767,-0.0006857139854041794,1.0,0.0005323412083253465,0.0011124684494603228,280,0.5772640434591212,0.5773379114609799,7.307274959661383e-05,0.5777025034715662,0.5779407183689892,0.0003996480730992191,0.5779717927349668,0.5780220065491469,8.940665579612121e-05,0.5777668787930387,0.5776461132218847,0.5773379114609799,0.5780220065491469,blockorth_74822cff,submission_blockorth_74822cff.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/inv64_top30/q3_s2_s3_s4/classic_bad2/positive,full,inv64_top30,q3_s2_s3_s4,classic_bad2,0.5,positive,1.3,0.3,0.006783066218907599,75.0,75.0,207.0,74.0,1.0912069693964808,0.445931816430553,0.008590265248753799,0.0208676546661285,0.10185302002805297,0.10185302002805297,0.5114359094077348,0.039091585621746805,0.039091585621746805,0.23883629016938002,0.334782420822525,0.46252525104538833,0.8192342667432103,-0.0004712478762030901,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/inv64_top30/q3_s2_s3_s4/classic_bad2/positive,full,inv64_top30,q3_s2_s3_s4,classic_bad2,0.5,positive,1.3,0.3,0.006783066218907599,75.0,75.0,207.0,74.0,1.0912069693964808,0.445931816430553,0.008590265248753799,0.0208676546661285,0.10185302002805297,0.10185302002805297,0.5114359094077348,0.039091585621746805,0.039091585621746805,0.23883629016938002,0.334782420822525,0.46252525104538833,0.8192342667432103,-0.0004712478762030901,0.5763114025455414,-0.0011279426774312559,-0.001271257752543642,-0.0011461877190656056,-0.0009390320201189794,-0.0006233487495475032,1.0,0.008590265248753799,0.0208676546661285,0.009150345945500725,0.30826582266369656,0.9513002588969871,0.024953481183154762,-0.0012225405680503306,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/inv64_top30/q3_s2_s3_s4/classic_bad2/positive,1.3,207.0,74.0,1.0912069693964808
blockorth_3a28f87f,train_best1,l2o,15,-0.0008278247914027906,-0.0009253626543091365,-0.000820852543055306,-0.0007453064949063393,-0.000691000602400349,1.0,0.0005323412083253465,0.0011124684494603228,160,0.5772068799731589,0.5772651979058105,6.725983330598976e-05,0.5776776079930235,0.5779362520360012,0.00043500870903066146,0.577973065651664,0.5780307884094009,0.0001112103215578577,0.5777440794504042,0.5776191845392821,0.5772651979058105,0.5780307884094009,blockorth_3a28f87f,submission_blockorth_3a28f87f.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/rowmod4_rem3/stage_all/public_bad4/signed,full,rowmod4_rem3,stage_all,public_bad4,0.35,signed,1.3,0.3,0.006783066218907599,62.0,62.0,191.0,62.0,1.201345377068393,0.4532627293910355,0.00859912329180779,0.023645852382992105,0.039491464629178144,0.12126578316101043,0.004407338568840832,0.020258916020603143,0.06128354032970883,0.0013961104435126562,0.33603946699614284,0.4754782482108272,0.815568731282323,-0.0004889920114841083,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/rowmod4_rem3/stage_all/public_bad4/signed,full,rowmod4_rem3,stage_all,public_bad4,0.35,signed,1.3,0.3,0.006783066218907599,62.0,62.0,191.0,62.0,1.201345377068393,0.4532627293910355,0.00859912329180779,0.023645852382992105,0.039491464629178144,0.12126578316101043,0.004407338568840832,0.020258916020603143,0.06128354032970883,0.0013961104435126562,0.33603946699614284,0.4754782482108272,0.815568731282323,-0.0004889920114841083,0.5762982863958424,-0.0011410588271303116,-0.0012883796001140313,-0.0011575259875378219,-0.0010347608364570603,-0.000614970825877581,1.0,0.00859912329180779,0.023645852382992105,0.009199946658557138,0.3162508543565114,0.9486756016251164,0.024912863871988676,-0.0012213565497377213,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/rowmod4_rem3/stage_all/public_bad4/signed,1.3,191.0,62.0,1.201345377068393
blockorth_7182501a,train_best1,l2o,15,-0.0008253395465841695,-0.0009211090613421291,-0.0008235451010039085,-0.000740558661992008,-0.0006787670329380102,1.0,0.0005323412083253465,0.0011124684494603228,154,0.5772253466454783,0.5772844080062698,6.767895696536463e-05,0.577689804740044,0.5779372992449148,0.00041498687610844556,0.5779720132882237,0.5780242218841082,9.806737024430495e-05,0.5777486430450977,0.5776290548912487,0.5772844080062698,0.5780242218841082,blockorth_7182501a,submission_blockorth_7182501a.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/prefix30/q3_s2_s3_s4/public_bad4/signed,full,prefix30,q3_s2_s3_s4,public_bad4,0.25,signed,1.3,0.3,0.006783066218907599,75.0,75.0,218.0,75.0,1.285465844370548,0.48846994419136214,0.008625314554708625,0.022067780769088885,0.04413885867155304,0.13517114496463195,0.04070067501849213,0.02888877995655502,0.08698800842954882,0.03378100094681506,0.30159766507058583,0.38510895617378893,0.8534698405638649,-0.0004899617507005679,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/prefix30/q3_s2_s3_s4/public_bad4/signed,full,prefix30,q3_s2_s3_s4,public_bad4,0.25,signed,1.3,0.3,0.006783066218907599,75.0,75.0,218.0,75.0,1.285465844370548,0.48846994419136214,0.008625314554708625,0.022067780769088885,0.04413885867155304,0.13517114496463195,0.04070067501849213,0.02888877995655502,0.08698800842954882,0.03378100094681506,0.30159766507058583,0.38510895617378893,0.8534698405638649,-0.0004899617507005679,0.5763023613714647,-0.0011369838515077955,-0.0012846925425113787,-0.0011506244004019228,-0.0010242377853525886,-0.0006193884580074638,1.0,0.008625314554708625,0.022067780769088885,0.009214570209051236,0.3106342859152693,0.9505295052831928,0.025129010638266152,-0.0012188713049191002,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/prefix30/q3_s2_s3_s4/public_bad4/signed,1.3,218.0,75.0,1.285465844370548
blockorth_6dae3be8,train_best1,l2o,15,-0.0008237792217262581,-0.0009217775511380921,-0.0008199103713208977,-0.0007395404333821354,-0.0006806043605329659,1.0,0.0005323412083253465,0.0011124684494603228,135,0.5772246798360288,0.5772837232103645,6.768268027619237e-05,0.5776879293346295,0.5779355620285678,0.0004144899775928132,0.5779699564935734,0.5780226786759833,9.884367556881457e-05,0.5777473213049719,0.5776275218880772,0.5772837232103645,0.5780226786759833,blockorth_6dae3be8,submission_blockorth_6dae3be8.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/prefix30/q3_stage/public_bad4/signed,full,prefix30,q3_stage,public_bad4,0.25,signed,1.3,0.3,0.006783066218907599,75.0,75.0,280.0,75.0,1.2360544486192384,0.4917109143913539,0.008607737721353459,0.02215301833323835,0.04474281916912789,0.1340940229228183,0.02328530539055826,0.029789919559408025,0.08877744085546749,0.01768502192107968,0.32975989422984714,0.36998367355579165,0.8637207748559849,-0.0004947897504377399,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/prefix30/q3_stage/public_bad4/signed,full,prefix30,q3_stage,public_bad4,0.25,signed,1.3,0.3,0.006783066218907599,75.0,75.0,280.0,75.0,1.2360544486192384,0.4917109143913539,0.008607737721353459,0.02215301833323835,0.04474281916912789,0.1340940229228183,0.02328530539055826,0.029789919559408025,0.08877744085546749,0.01768502192107968,0.32975989422984714,0.36998367355579165,0.8637207748559849,-0.0004947897504377399,0.5763070734908871,-0.001132271732085717,-0.0012801009463259572,-0.0011454639296811786,-0.0010177170193205632,-0.0006144129063578863,1.0,0.008607737721353459,0.02215301833323835,0.00918544533865256,0.30945387132050933,0.9509144554189667,0.024892009914931557,-0.0012173109800611888,282_consensus_directrob,submission_sparsejepa_282e9546.csv,full/prefix30/q3_stage/public_bad4/signed,1.3,280.0,75.0,1.2360544486192384
