variant,family,file,candidate_origin,scenario_gate,scenario_rank,scenario_public_like_score,scenario_pred_public_delta_mean,scenario_pred_public_delta_std,scenario_id
e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_6b11cf21.csv,e364_existing,True,31.0,4.984653465346534,0.00021604299041221318,0.00010606677957117288,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.08_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_45_s11_00_2ffbb23b.csv,e364_existing,True,35.0,4.903944925742575,0.0002849712776383821,0.00013800622989110047,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.08_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_75_s11_00_6b534dd4.csv,e364_existing,True,34.0,4.930631188118812,0.0002836746225346221,0.0001365750734118263,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.04_q20.90_q31.00_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q31_00_s11_15_c8e596cd.csv,e364_existing,True,33.0,4.941104579207921,0.00028310137542998524,0.00013258347268782885,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g0.96_q11.08_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g0_96_q11_08_q20_90_q31_00_s10_90_6cd43bb3.csv,e364_existing,True,37.0,4.879068688118812,0.0002854183187648128,0.0001372837303930073,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.08_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q31_00_s11_00_10ba6bef.csv,e364_existing,True,38.0,4.875912747524753,0.0002862835912685165,0.00013447700418468575,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.08_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q30_45_s11_00_de6e65a6.csv,e364_existing,True,44.0,4.816939975247524,0.0002885074297289944,0.00013698957726598177,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.08_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_45_s11_00_3743ccda.csv,e364_existing,True,45.0,4.804811262376238,0.0002885618627289877,0.00013698161300792905,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.08_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q30_75_s11_00_6c19969d.csv,e364_existing,True,42.0,4.82085396039604,0.00028722666228155486,0.00013559096614280497,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.08_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_75_s11_00_f41e5150.csv,e364_existing,True,41.0,4.8271503712871295,0.00028729698326809665,0.00013559291327950446,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.08_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q31_00_s11_00_8aa25f54.csv,e364_existing,True,36.0,4.8841584158415845,0.00028263474930008273,0.00013542422926552067,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.08_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q31_00_s11_00_c69b0fd7.csv,e364_existing,True,43.0,4.818657178217823,0.0002862000295223887,0.0001344668257079421,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_graft_donor_s1_e361_e356_halfs3_amp__learned_free_mixture_subjective_he,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e361_e356_halfs3_amp__learned_free_mixture_subjective_he_6e52095d.csv,e364_existing,True,48.0,4.793966584158415,0.00026082883977116076,0.0001172911599657187,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_graft_donor_q3s1_e360_e349_compact_core__learned_story_nonmonotone_random,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e360_e349_compact_core__learned_story_nonmonotone_random_4803cb08.csv,e364_existing,True,39.0,4.8713180693069305,0.00023259275977523074,0.00011642811182424462,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.08_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q31_00_s10_90_bac251d6.csv,e364_existing,True,46.0,4.801438737623763,0.0002855168521657215,0.00013729321122893352,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_graft_donor_q3_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_cf55259a.csv,e364_existing,True,107.0,4.467017326732673,0.0002921410899722407,0.00013963223645609607,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_30a5463a.csv,e364_existing,True,47.0,4.794987623762377,0.00023121080077598237,0.0001052051932471823,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.04_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_04_q20_90_q30_75_s11_00_17a39501.csv,e364_existing,True,52.0,4.764155321782178,0.0002883143041994998,0.00013634315609678828,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g0.96_q11.08_q20.90_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g0_96_q11_08_q20_90_q30_75_s10_90_f2243d75.csv,e364_existing,True,54.0,4.749922648514851,0.0002865367762927164,0.0001384960063063628,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.04_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_04_q20_90_q30_45_s11_00_dd241ebc.csv,e364_existing,True,59.0,4.728202351485149,0.0002896456768191861,0.00013779107302286836,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.08_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q31_00_s10_90_d7d5210b.csv,e364_existing,True,49.0,4.783771658415841,0.0002855907580377193,0.00013730041604119808,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.04_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q30_75_s11_00_a9da6502.csv,e364_existing,True,55.0,4.742961014851486,0.00028840158869405426,0.00013635599666442726,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.08_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q31_00_s10_90_ad9423da.csv,e364_existing,True,51.0,4.764588490099009,0.00028566466884504606,0.0001373077016259817,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.04_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q30_45_s11_00_e0688e7d.csv,e364_existing,True,62.0,4.704378094059407,0.00028971707337112975,0.00013779396306205368,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.08_q21.00_q30.45_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q21_00_q30_45_s11_30_7c3380a0.csv,e364_existing,True,53.0,4.762824876237624,0.00029046230055986406,0.0001354780938775351,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.04_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q31_00_s11_00_10abc89d.csv,e364_existing,True,57.0,4.734112004950495,0.0002873481091466511,0.00013520123608882736,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.08_q21.00_q30.45_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q21_00_q30_45_s11_30_05f9c7f8.csv,e364_existing,True,40.0,4.841692450495049,0.00029058926674286874,0.00013550594788746994,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.04_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_04_q20_90_q31_00_s11_00_67cc217f.csv,e364_existing,True,65.0,4.694074876237624,0.00028724758391709244,0.00013518013165729804,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.08_q20.90_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_75_s10_90_7376bcc9.csv,e364_existing,True,66.0,4.681203589108912,0.00028661765646206334,0.00013849394098314256,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_ab93d22b.csv,e364_existing,True,61.0,4.708849009900989,0.0002283057028469301,0.00010736715215490126,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.04_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_04_q20_90_q31_00_s10_90_56274376.csv,e364_existing,True,63.0,4.701407797029703,0.00028662827260668883,0.00013808345998750848,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_43d1b80d.csv,e364_existing,True,72.0,4.652475247524752,0.00022588266268280702,0.00010767679746060716,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.08_q20.90_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q30_75_s10_90_c4f296a9.csv,e364_existing,True,74.0,4.647014232673268,0.00028667832207718237,0.0001384924686132516,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g0.96_q11.08_q20.90_q31.00_s10.70,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g0_96_q11_08_q20_90_q31_00_s10_70_5cfec73f.csv,e364_existing,True,104.0,4.485349628712871,0.00029148228280083995,0.00014133059768830846,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.08_q21.00_q30.75_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q21_00_q30_75_s11_30_373d4308.csv,e364_existing,True,64.0,4.694631806930693,0.00028934969941869846,0.00013423953053847754,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.08_q20.90_q30.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_00_s11_00_5d023333.csv,e364_existing,True,110.0,4.451376856435644,0.0002886493493950867,0.00013688833041832188,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_4f972ba9.csv,e364_existing,True,68.0,4.660643564356436,0.00021577773013284668,0.00010528702232002286,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.08_q21.00_q30.75_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q21_00_q30_75_s11_30_e950b18e.csv,e364_existing,True,50.0,4.779780321782178,0.0002894925548967979,0.00013427674833375638,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.00_q20.90_q30.75_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_00_q20_90_q30_75_s11_00_2e053913.csv,e364_existing,True,77.0,4.637793935643564,0.0002895302903956481,0.00013714240239726615,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.04_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_04_q20_90_q31_00_s10_90_28f07558.csv,e364_existing,True,67.0,4.661587252475248,0.00028671914218110527,0.00013810212996970858,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.08_q21.00_q31.00_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q21_00_q31_00_s11_15_2f8d0edb.csv,e364_existing,True,60.0,4.716970915841583,0.0002889457689854235,0.00013639771710695044,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.08_q20.90_q30.45_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_45_s10_90_bda152a3.csv,e364_existing,True,92.0,4.542961014851485,0.00028799017344838425,0.00013998762250754432,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.08_q20.90_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_75_s10_90_41baf44a.csv,e364_existing,True,81.0,4.602645420792079,0.00028673899234513725,0.00013849106197665902,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.08_q20.90_q30.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_00_s10_90_34c7a5d1.csv,e364_existing,True,122.0,4.390949876237624,0.00028824470007395427,0.00014004621835177666,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.08_q20.90_q30.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_00_s10_90_906fa0e1.csv,e364_existing,True,119.0,4.405522896039604,0.00028828659679570835,0.00013999133526997962,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g0.96_q11.08_q20.90_q30.75_s10.70,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g0_96_q11_08_q20_90_q30_75_s10_70_b4153387.csv,e364_existing,True,126.0,4.368889232673267,0.0002927313918334541,0.00014265252123586396,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.04_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q31_00_s10_90_67b2a1bc.csv,e364_existing,True,76.0,4.642527846534653,0.00028681001646418584,0.00013812090272471595,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.08_q20.90_q30.45_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q30_45_s10_90_9cb51509.csv,e364_existing,True,96.0,4.53179146039604,0.0002880349516812931,0.00013997570710476287,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.00_q20.90_q31.00_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_00_q20_90_q31_00_s11_00_b35202d2.csv,e364_existing,True,83.0,4.598282797029704,0.00028843455141602803,0.0001359465893576861,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.00_q20.90_q30.45_s11.00,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_00_q20_90_q30_45_s11_00_1ddf2f1f.csv,e364_existing,True,90.0,4.551284034653465,0.0002908991820710348,0.00013863248511175138,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.08_q20.90_q30.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q20_90_q30_00_s10_90_6ec1a32e.csv,e364_existing,True,124.0,4.3798422029702975,0.0002882656466690851,0.00014001876097838512,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.08_q21.00_q30.75_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q21_00_q30_75_s11_15_2b782054.csv,e364_existing,True,71.0,4.65465655940594,0.0002897895273076749,0.00013744144911143207,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.08_q21.00_q31.00_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q21_00_q31_00_s11_30_436b28dc.csv,e364_existing,True,58.0,4.73070853960396,0.00028861330963474944,0.00013328759455025202,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.08_q21.00_q31.00_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q21_00_q31_00_s11_15_ae893e8c.csv,e364_existing,True,56.0,4.741909034653466,0.00028908739101652324,0.00013644077003253572,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.08_q21.00_q30.75_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q21_00_q30_75_s11_15_7b1d3eb9.csv,e364_existing,True,69.0,4.65988551980198,0.00028991790297922736,0.0001374759768876484,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g0.96_q11.04_q20.90_q31.00_s10.70,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g0_96_q11_04_q20_90_q31_00_s10_70_c6b55cd5.csv,e364_existing,True,120.0,4.40521349009901,0.00029274635397703457,0.00014225287261180692,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.04_q20.90_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_04_q20_90_q30_75_s10_90_ef2f5082.csv,e364_existing,True,89.0,4.56455754950495,0.0002877722099726702,0.0001393263443787599,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.04_q21.00_q30.45_s11.30,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q21_00_q30_45_s11_30_e07d3fe4.csv,e364_existing,True,70.0,4.65570853960396,0.0002916211132457218,0.00013621065297155362,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.08_q21.00_q30.45_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_08_q21_00_q30_45_s11_15_bdc5146c.csv,e364_existing,True,82.0,4.599241955445544,0.0002911294467808485,0.00013881586053478428,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_graft_donor_s1_e361_e356_halfs3_amp__learned_free_mixture_subjective_he,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e361_e356_halfs3_amp__learned_free_mixture_subjective_he_0b37e167.csv,e364_existing,True,146.0,4.189418316831683,0.0002743368665342749,0.00014347207495758914,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.08_q21.00_q31.00_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q21_00_q31_00_s11_15_fe83b2d5.csv,e364_existing,True,79.0,4.619461633663367,0.00028880415207594204,0.0001363548650030723,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.08_q20.90_q30.45_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q20_90_q30_45_s10_90_97423861.csv,e364_existing,True,100.0,4.500293935643565,0.0002880797342389931,0.00013996384162875806,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.04_q20.90_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_04_q20_90_q30_75_s10_90_1bbcbaf0.csv,e364_existing,True,94.0,4.533926361386139,0.000287849839315706,0.000139336304264217,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.00_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_00_q20_90_q31_00_s10_90_f7986200.csv,e364_existing,True,88.0,4.565764232673267,0.0002877657731725142,0.00013889823646581114,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_free_mixture_subjective_he,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e361_e356_halfs3_amp__learned_free_mixture_subjective_he_1afd359e.csv,e364_existing,True,165.0,4.0071782178217825,0.0002809866129842244,0.00014644936448886503,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.08_q21.00_q30.45_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q21_00_q30_45_s11_15_cb9ead05.csv,e364_existing,True,91.0,4.547478341584158,0.0002910169597031624,0.00013879134582181813,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.00_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_00_q20_90_q31_00_s10_90_50fde517.csv,e364_existing,True,87.0,4.569074876237623,0.00028787360605696683,0.0001389285268863516,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.08_q21.00_q30.45_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q21_00_q30_45_s11_15_0a3b5173.csv,e364_existing,True,85.0,4.577305074257426,0.00029124193834081875,0.00013884052301057408,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.08_q21.00_q30.75_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_08_q21_00_q30_75_s11_15_51fdd7e4.csv,e364_existing,True,78.0,4.629935024752474,0.00029004628347703717,0.000137510680217493,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.04_q20.90_q31.00_s10.70,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_04_q20_90_q31_00_s10_70_76374f34.csv,e364_existing,True,131.0,4.34110457920792,0.0002928417681564129,0.00014226411198872192,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.08_q20.90_q31.00_s10.70,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q31_00_s10_70_2abdcc8c.csv,e364_existing,True,135.0,4.325479579207921,0.0002915550784424719,0.0001413260089785674,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_graft_donor_s1_e361_e351_robust_center__learned_story_nonmonotone_s1_co,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_s1_e361_e351_robust_center__learned_story_nonmonotone_s1_co_c06cec92.csv,e364_existing,True,105.0,4.481714108910891,0.000251723862959144,0.00011741524851857302,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.00_q20.90_q31.00_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_00_q20_90_q31_00_s10_90_32a346b0.csv,e364_existing,True,86.0,4.569848391089109,0.00028798144342360305,0.00013895894421214115,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.04_q21.00_q31.00_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q21_00_q31_00_s11_15_8b35bf65.csv,e364_existing,True,75.0,4.644910272277228,0.00029014872072382795,0.00013717854626748002,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.08_q20.90_q30.75_s10.70,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_08_q20_90_q30_75_s10_70_fe1c7c0a.csv,e364_existing,True,139.0,4.255894183168317,0.0002927865348895784,0.00014263594157913712,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.04_q20.90_q30.75_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q30_75_s10_90_50483c8f.csv,e364_existing,True,99.0,4.502366955445544,0.0002879274730869941,0.0001393463498585586,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_graft_donor_q2q3_e361_e351_robust_center__learned_story_nonmonotone_s1_co,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q2q3_e361_e351_robust_center__learned_story_nonmonotone_s1_co_102144c1.csv,e364_existing,True,73.0,4.651175742574258,0.00027481492919603426,0.00013330392609486923,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_graft_donor_q2q3_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q2q3_e361_e356_halfs3_amp__learned_pc_episode_subjective_heav_d317b7b0.csv,e364_existing,True,137.0,4.273576732673267,0.00029375034745061256,0.00014367757299291493,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.04_q21.00_q31.00_s11.15,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_04_q21_00_q31_00_s11_15_c6e77508.csv,e364_existing,True,84.0,4.587561881188119,0.00028999013717584366,0.00013712412620300478,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.00_q11.04_q20.90_q30.45_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_00_q11_04_q20_90_q30_45_s10_90_4d59cd43.csv,e364_existing,True,115.0,4.42913056930693,0.0002891991937744295,0.0001408734689808623,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.03_q11.04_q20.90_q30.45_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_03_q11_04_q20_90_q30_45_s10_90_436ee8e5.csv,e364_existing,True,117.0,4.416336633663367,0.00028926093578072635,0.00014087294625040226,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_graft_donor_q3s1_e361_e351_robust_center__learned_story_nonmonotone_s1_co,donor_graft,analysis_outputs/submission_e363_cellrobust_e362_graft_donor_q3s1_e361_e351_robust_center__learned_story_nonmonotone_s1_co_af32eba7.csv,e364_existing,True,111.0,4.450309405940595,0.00024542627007883503,0.00011519339265627846,target__drop_submission_e323_5508f966_uploadsafe_csv
e362_scale_g1.06_q11.04_q20.90_q30.45_s10.90,target_scale,analysis_outputs/submission_e363_cellrobust_e362_scale_g1_06_q11_04_q20_90_q30_45_s10_90_18692ec7.csv,e364_existing,True,118.0,4.413644801980198,0.0002893226818898958,0.00014087249102253657,target__drop_submission_e323_5508f966_uploadsafe_csv
