variant,family,q2_scale,s1_scale,q2_orth_alpha,q2_orth_renorm,q2_l1,s1_l1,all_l1,all_cos_e323_bad_vs_e365,all_cos_e323_bad_vs_e247,q2_cos_e323_bad_vs_e365,q2_cos_e323_bad_vs_e247,s1_cos_e323_bad_vs_e365,q2_transfer_abs_spearman,s1_transfer_abs_spearman,q2_transfer_signed_spearman,s1_transfer_signed_spearman,file,basename
e370_q20p4_s10p7_orth0p25_plain,q2s1_risk_constrained_recalibration,0.4,0.7,0.25,False,0.030654655665174925,0.07649322821963545,0.10714788388481036,-0.013986654775787493,-0.03132625987251255,0.4822756489902246,-0.03250321726858967,-0.06320046219786846,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p7_orth0p25_plain_5d3abb60.csv,submission_e370_q2s1safe_e370_q20p4_s10p7_orth0p25_plain_5d3abb60.csv
e370_q20p4_s10p7_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.4,0.7,0.25,True,0.03096588319634383,0.07649322821963545,0.10745911141597927,-0.013830934976023997,-0.031248534855989815,0.48227564899358705,-0.032518559373370885,-0.06320046219786846,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p7_orth0p25_renorm_eaa9e54f.csv,submission_e370_q2s1safe_e370_q20p4_s10p7_orth0p25_renorm_eaa9e54f.csv
e370_q20p4_s10p7_orth0p5_plain,q2s1_risk_constrained_recalibration,0.4,0.7,0.5,False,0.030426904532925673,0.07649322821963545,0.10692013275256111,-0.01825999322887605,-0.03183221329994468,0.3445474131254039,-0.052917843726085066,-0.06320046219786846,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p7_orth0p5_plain_a23e0b47.csv,submission_e370_q2s1safe_e370_q20p4_s10p7_orth0p5_plain_a23e0b47.csv
e370_q20p4_s10p7_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.4,0.7,0.5,True,0.030965883196343833,0.07649322821963545,0.10745911141597927,-0.018045971112810647,-0.03170811045149072,0.34454741312986187,-0.05296406219742077,-0.06320046219786846,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p7_orth0p5_renorm_3f529a47.csv,submission_e370_q2s1safe_e370_q20p4_s10p7_orth0p5_renorm_3f529a47.csv
e370_q20p4_s10p7_orth0p75_plain,q2s1_risk_constrained_recalibration,0.4,0.7,0.75,False,0.030199153400676422,0.07649322821963545,0.10669238162031186,-0.022528597433228856,-0.03214781166987113,0.18049620634459604,-0.0743376546282967,-0.06320046219786846,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p7_orth0p75_plain_bdee7032.csv,submission_e370_q2s1safe_e370_q20p4_s10p7_orth0p75_plain_bdee7032.csv
e370_q20p4_s10p7_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.4,0.7,0.75,True,0.030965883196343823,0.07649322821963545,0.10745911141597927,-0.022308178580308678,-0.03198059990331557,0.1804962063480768,-0.07443423499945827,-0.06320046219786846,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p7_orth0p75_renorm_5e0764e0.csv,submission_e370_q2s1safe_e370_q20p4_s10p7_orth0p75_renorm_5e0764e0.csv
e370_q20p4_s10p7_orth1p0_plain,q2s1_risk_constrained_recalibration,0.4,0.7,1.0,False,0.031193618684739407,0.07649322821963545,0.10768684690437484,-0.02670500441821933,-0.0322551156535977,3.8955097973134635e-11,-0.09484014853254576,-0.06320046219786846,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p7_orth1p0_plain_95fc121a.csv,submission_e370_q2s1safe_e370_q20p4_s10p7_orth1p0_plain_95fc121a.csv
e370_q20p4_s10p7_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.4,0.7,1.0,True,0.030965883196343826,0.07649322821963545,0.10745911141597927,-0.02674365976242633,-0.0323018047524673,3.895500989908464e-11,-0.09480303441811046,-0.06320046219786846,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p7_orth1p0_renorm_20b49850.csv,submission_e370_q2s1safe_e370_q20p4_s10p7_orth1p0_renorm_20b49850.csv
e370_q20p4_s10p85_orth0p0_plain,q2s1_risk_constrained_recalibration,0.4,0.85,0.0,False,0.03096588319634383,0.09288463426670018,0.12385051746304403,-0.01313835211492375,-0.03211631126601751,0.5917345464274026,-0.014279837854051602,-0.06320046219833558,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p85_orth0p0_plain_7fc15361.csv,submission_e370_q2s1safe_e370_q20p4_s10p85_orth0p0_plain_7fc15361.csv
e370_q20p4_s10p85_orth0p25_plain,q2s1_risk_constrained_recalibration,0.4,0.85,0.25,False,0.030654655665174925,0.09288463426670018,0.12353928993187512,-0.016767246633216788,-0.032633949970677076,0.4822756489902246,-0.03250321726858967,-0.06320046219833558,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p85_orth0p25_plain_1075fbe1.csv,submission_e370_q2s1safe_e370_q20p4_s10p85_orth0p25_plain_1075fbe1.csv
e370_q20p4_s10p85_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.4,0.85,0.25,True,0.03096588319634383,0.09288463426670018,0.12385051746304403,-0.0166327080912208,-0.03257429742972865,0.48227564899358705,-0.032518559373370885,-0.06320046219833558,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p85_orth0p25_renorm_677e227c.csv,submission_e370_q2s1safe_e370_q20p4_s10p85_orth0p25_renorm_677e227c.csv
e370_q20p4_s10p85_orth0p5_plain,q2s1_risk_constrained_recalibration,0.4,0.85,0.5,False,0.030426904532925673,0.09288463426670018,0.12331153879962588,-0.020422787581322547,-0.033019402074505794,0.3445474131254039,-0.052917843726085066,-0.06320046219833558,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p85_orth0p5_plain_4ed23c8f.csv,submission_e370_q2s1safe_e370_q20p4_s10p85_orth0p5_plain_4ed23c8f.csv
e370_q20p4_s10p85_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.4,0.85,0.5,True,0.030965883196343833,0.09288463426670018,0.12385051746304403,-0.020242451111994485,-0.03292531428455577,0.34454741312986187,-0.05296406219742077,-0.06320046219833558,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p85_orth0p5_renorm_b8f17a08.csv,submission_e370_q2s1safe_e370_q20p4_s10p85_orth0p5_renorm_b8f17a08.csv
e370_q20p4_s10p85_orth0p75_plain,q2s1_risk_constrained_recalibration,0.4,0.85,0.75,False,0.030199153400676422,0.09288463426670018,0.12308378766737661,-0.024052361346001923,-0.0332573341798085,0.18049620634459604,-0.0743376546282967,-0.06320046219833558,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p85_orth0p75_plain_e47595f6.csv,submission_e370_q2s1safe_e370_q20p4_s10p85_orth0p75_plain_e47595f6.csv
e370_q20p4_s10p85_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.4,0.85,0.75,True,0.030965883196343823,0.09288463426670018,0.12385051746304403,-0.02387328248581578,-0.033131510686885635,0.1804962063480768,-0.07443423499945827,-0.06320046219833558,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p85_orth0p75_renorm_eb28d562.csv,submission_e370_q2s1safe_e370_q20p4_s10p85_orth0p75_renorm_eb28d562.csv
e370_q20p4_s10p85_orth1p0_plain,q2s1_risk_constrained_recalibration,0.4,0.85,1.0,False,0.031193618684739407,0.09288463426670018,0.1240782529514396,-0.027601388230651287,-0.033337795249032555,3.8955097973134635e-11,-0.09484014853254576,-0.06320046219833558,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p85_orth1p0_plain_88e4573d.csv,submission_e370_q2s1safe_e370_q20p4_s10p85_orth1p0_plain_88e4573d.csv
e370_q20p4_s10p85_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.4,0.85,1.0,True,0.030965883196343826,0.09288463426670018,0.12385051746304403,-0.027630316520961838,-0.03337273571672075,3.895500989908464e-11,-0.09480303441811046,-0.06320046219833558,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s10p85_orth1p0_renorm_5b6af25d.csv,submission_e370_q2s1safe_e370_q20p4_s10p85_orth1p0_renorm_5b6af25d.csv
e370_q20p4_s11p0_orth0p0_plain,q2s1_risk_constrained_recalibration,0.4,1.0,0.0,False,0.03096588319634383,0.10927604031376492,0.14024192351010878,-0.015607542705421154,-0.033072908338540014,0.5917345464274026,-0.014279837854051602,-0.06320046219866256,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p0_orth0p0_plain_9c241789.csv,submission_e370_q2s1safe_e370_q20p4_s11p0_orth0p0_plain_9c241789.csv
e370_q20p4_s11p0_orth0p25_plain,q2s1_risk_constrained_recalibration,0.4,1.0,0.25,False,0.030654655665174925,0.10927604031376492,0.13993069597893987,-0.01877897208452366,-0.033479019675350316,0.4822756489902246,-0.03250321726858967,-0.06320046219866256,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p0_orth0p25_plain_f014bce8.csv,submission_e370_q2s1safe_e370_q20p4_s11p0_orth0p25_plain_f014bce8.csv
e370_q20p4_s11p0_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.4,1.0,0.25,True,0.03096588319634383,0.10927604031376492,0.14024192351010878,-0.018662220644512263,-0.033432454492125285,0.48227564899358705,-0.032518559373370885,-0.06320046219866256,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p0_orth0p25_renorm_94d53dec.csv,submission_e370_q2s1safe_e370_q20p4_s11p0_orth0p25_renorm_94d53dec.csv
e370_q20p4_s11p0_orth0p5_plain,q2s1_risk_constrained_recalibration,0.4,1.0,0.5,False,0.030426904532925673,0.10927604031376492,0.1397029448466906,-0.0219533476509531,-0.03377843328303941,0.3445474131254039,-0.052917843726085066,-0.06320046219866256,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p0_orth0p5_plain_b5e67d96.csv,submission_e370_q2s1safe_e370_q20p4_s11p0_orth0p5_plain_b5e67d96.csv
e370_q20p4_s11p0_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.4,1.0,0.5,True,0.030965883196343833,0.10927604031376492,0.14024192351010878,-0.02179971891789312,-0.033705582434517926,0.34454741312986187,-0.05296406219742077,-0.06320046219866256,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p0_orth0p5_renorm_48628722.csv,submission_e370_q2s1safe_e370_q20p4_s11p0_orth0p5_renorm_48628722.csv
e370_q20p4_s11p0_orth0p75_plain,q2s1_risk_constrained_recalibration,0.4,1.0,0.75,False,0.030199153400676422,0.10927604031376492,0.13947519371444134,-0.0250954072888998,-0.033961983954625324,0.18049620634459604,-0.0743376546282967,-0.06320046219866256,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p0_orth0p75_plain_5be58ea6.csv,submission_e370_q2s1safe_e370_q20p4_s11p0_orth0p75_plain_5be58ea6.csv
e370_q20p4_s11p0_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.4,1.0,0.75,True,0.030965883196343823,0.10927604031376492,0.14024192351010878,-0.024947246035674938,-0.03386503929953602,0.1804962063480768,-0.07443423499945827,-0.06320046219866256,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p0_orth0p75_renorm_5de25c92.csv,submission_e370_q2s1safe_e370_q20p4_s11p0_orth0p75_renorm_5de25c92.csv
e370_q20p4_s11p0_orth1p0_plain,q2s1_risk_constrained_recalibration,0.4,1.0,1.0,False,0.031193618684739407,0.10927604031376492,0.14046965899850433,-0.028169382251832218,-0.03402383567946787,3.8955097973134635e-11,-0.09484014853254576,-0.06320046219866256,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p0_orth1p0_plain_5dae3490.csv,submission_e370_q2s1safe_e370_q20p4_s11p0_orth1p0_plain_5dae3490.csv
e370_q20p4_s11p0_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.4,1.0,1.0,True,0.030965883196343826,0.10927604031376492,0.14024192351010878,-0.028191591345593094,-0.034050660497454616,3.895500989908464e-11,-0.09480303441811046,-0.06320046219866256,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p0_orth1p0_renorm_800e72a5.csv,submission_e370_q2s1safe_e370_q20p4_s11p0_orth1p0_renorm_800e72a5.csv
e370_q20p4_s11p06_orth0p0_plain,q2s1_risk_constrained_recalibration,0.4,1.06,0.0,False,0.03096588319634383,0.11583260273259083,0.14679848592893469,-0.016416779014154954,-0.03336301839886923,0.5917345464274026,-0.014279837854051602,-0.06320046219876742,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p06_orth0p0_plain_b2f99003.csv,submission_e370_q2s1safe_e370_q20p4_s11p06_orth0p0_plain_b2f99003.csv
e370_q20p4_s11p06_orth0p25_plain,q2s1_risk_constrained_recalibration,0.4,1.06,0.25,False,0.030654655665174925,0.11583260273259083,0.14648725839776577,-0.0194315065426856,-0.03373340515394299,0.4822756489902246,-0.03250321726858967,-0.06320046219876742,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p06_orth0p25_plain_6715b400.csv,submission_e370_q2s1safe_e370_q20p4_s11p06_orth0p25_plain_6715b400.csv
e370_q20p4_s11p06_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.4,1.06,0.25,True,0.03096588319634383,0.11583260273259083,0.14679848592893469,-0.019320917617171245,-0.03369100189113815,0.48227564899358705,-0.032518559373370885,-0.06320046219876742,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p06_orth0p25_renorm_e9c9ee66.csv,submission_e370_q2s1safe_e370_q20p4_s11p06_orth0p25_renorm_e9c9ee66.csv
e370_q20p4_s11p06_orth0p5_plain,q2s1_risk_constrained_recalibration,0.4,1.06,0.5,False,0.030426904532925673,0.11583260273259083,0.1462595072655165,-0.022443660484261354,-0.03400564966723382,0.3445474131254039,-0.052917843726085066,-0.06320046219876742,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p06_orth0p5_plain_54ee9132.csv,submission_e370_q2s1safe_e370_q20p4_s11p06_orth0p5_plain_54ee9132.csv
e370_q20p4_s11p06_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.4,1.06,0.5,True,0.030965883196343833,0.11583260273259083,0.14679848592893469,-0.022299023785864437,-0.033939474475544525,0.34454741312986187,-0.05296406219742077,-0.06320046219876742,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p06_orth0p5_renorm_55c2a841.csv,submission_e370_q2s1safe_e370_q20p4_s11p06_orth0p5_renorm_55c2a841.csv
e370_q20p4_s11p06_orth0p75_plain,q2s1_risk_constrained_recalibration,0.4,1.06,0.75,False,0.030199153400676422,0.11583260273259083,0.14603175613326727,-0.025422896551944265,-0.03417219468177457,0.18049620634459604,-0.0743376546282967,-0.06320046219876742,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p06_orth0p75_plain_435b200a.csv,submission_e370_q2s1safe_e370_q20p4_s11p06_orth0p75_plain_435b200a.csv
e370_q20p4_s11p06_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.4,1.06,0.75,True,0.030965883196343823,0.11583260273259083,0.14679848592893469,-0.025284818040121306,-0.03408426500520656,0.1804962063480768,-0.07443423499945827,-0.06320046219876742,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p06_orth0p75_renorm_b5851490.csv,submission_e370_q2s1safe_e370_q20p4_s11p06_orth0p75_renorm_b5851490.csv
e370_q20p4_s11p06_orth1p0_plain,q2s1_risk_constrained_recalibration,0.4,1.06,1.0,False,0.031193618684739407,0.11583260273259083,0.14702622141733024,-0.028338628007698433,-0.03422825584376386,3.8955097973134635e-11,-0.09484014853254576,-0.06320046219876742,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p06_orth1p0_plain_d6d95fff.csv,submission_e370_q2s1safe_e370_q20p4_s11p06_orth1p0_plain_d6d95fff.csv
e370_q20p4_s11p06_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.4,1.06,1.0,True,0.030965883196343826,0.11583260273259083,0.14679848592893469,-0.028358750075129828,-0.03425255988795335,3.895500989908464e-11,-0.09480303441811046,-0.06320046219876742,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p06_orth1p0_renorm_da5c92f3.csv,submission_e370_q2s1safe_e370_q20p4_s11p06_orth1p0_renorm_da5c92f3.csv
e370_q20p4_s11p15_orth0p0_plain,q2s1_risk_constrained_recalibration,0.4,1.15,0.0,False,0.03096588319634383,0.12566744636082963,0.1566333295571735,-0.017482162142786552,-0.03372654005685812,0.5917345464274026,-0.014279837854051602,-0.06320046219890421,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p15_orth0p0_plain_f312c6be.csv,submission_e370_q2s1safe_e370_q20p4_s11p15_orth0p0_plain_f312c6be.csv
e370_q20p4_s11p15_orth0p25_plain,q2s1_risk_constrained_recalibration,0.4,1.15,0.25,False,0.030654655665174925,0.12566744636082963,0.15632210202600458,-0.020285671787366774,-0.034050906234417706,0.4822756489902246,-0.03250321726858967,-0.06320046219890421,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p15_orth0p25_plain_6ab7b279.csv,submission_e370_q2s1safe_e370_q20p4_s11p15_orth0p25_plain_6ab7b279.csv
e370_q20p4_s11p15_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.4,1.15,0.25,True,0.03096588319634383,0.12566744636082963,0.1566333295571735,-0.020183411042118658,-0.0340138440706377,0.48227564899358705,-0.032518559373370885,-0.06320046219890421,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p15_orth0p25_renorm_d353f996.csv,submission_e370_q2s1safe_e370_q20p4_s11p15_orth0p25_renorm_d353f996.csv
e370_q20p4_s11p15_orth0p5_plain,q2s1_risk_constrained_recalibration,0.4,1.15,0.5,False,0.030426904532925673,0.12566744636082963,0.15609435089375534,-0.023080920554101762,-0.03428841150059071,0.3445474131254039,-0.052917843726085066,-0.06320046219890421,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p15_orth0p5_plain_31dd1e5c.csv,submission_e370_q2s1safe_e370_q20p4_s11p15_orth0p5_plain_31dd1e5c.csv
e370_q20p4_s11p15_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.4,1.15,0.5,True,0.030965883196343833,0.12566744636082963,0.1566333295571735,-0.022948248882926757,-0.0342307517539817,0.34454741312986187,-0.05296406219742077,-0.06320046219890421,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p15_orth0p5_renorm_39f5f821.csv,submission_e370_q2s1safe_e370_q20p4_s11p15_orth0p5_renorm_39f5f821.csv
e370_q20p4_s11p15_orth0p75_plain,q2s1_risk_constrained_recalibration,0.4,1.15,0.75,False,0.030199153400676422,0.12566744636082963,0.15586659976150607,-0.02584343756763605,-0.034433322562983676,0.18049620634459604,-0.0743376546282967,-0.06320046219890421,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p15_orth0p75_plain_27dfb818.csv,submission_e370_q2s1safe_e370_q20p4_s11p15_orth0p75_plain_27dfb818.csv
e370_q20p4_s11p15_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.4,1.15,0.75,True,0.030965883196343823,0.12566744636082963,0.1566333295571735,-0.025718531944128625,-0.03435685102343127,0.1804962063480768,-0.07443423499945827,-0.06320046219890421,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p15_orth0p75_renorm_74866698.csv,submission_e370_q2s1safe_e370_q20p4_s11p15_orth0p75_renorm_74866698.csv
e370_q20p4_s11p15_orth1p0_plain,q2s1_risk_constrained_recalibration,0.4,1.15,1.0,False,0.031193618684739407,0.12566744636082963,0.15686106504556907,-0.02854874048759781,-0.034482036078447444,3.8955097973134635e-11,-0.09484014853254576,-0.06320046219890421,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p15_orth1p0_plain_f0331e5d.csv,submission_e370_q2s1safe_e370_q20p4_s11p15_orth1p0_plain_f0331e5d.csv
e370_q20p4_s11p15_orth1p0_renorm,q2s1_risk_constrained_recalibration,0.4,1.15,1.0,True,0.030965883196343826,0.12566744636082963,0.1566333295571735,-0.02856621678067104,-0.03450314447599866,3.895500989908464e-11,-0.09480303441811046,-0.06320046219890421,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p4_s11p15_orth1p0_renorm_9edc36bd.csv,submission_e370_q2s1safe_e370_q20p4_s11p15_orth1p0_renorm_9edc36bd.csv
e370_q20p55_s10p7_orth0p0_plain,q2s1_risk_constrained_recalibration,0.55,0.7,0.0,False,0.04257808939497277,0.07649322821963545,0.11907131761460822,-0.003532433376622451,-0.027466127955041685,0.5917345465304201,-0.014450721103252856,-0.06320046219786846,0.4284575784600711,0.197475314012705,-0.059234847659693404,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p7_orth0p0_plain_1bd52dcc.csv,submission_e370_q2s1safe_e370_q20p55_s10p7_orth0p0_plain_1bd52dcc.csv
e370_q20p55_s10p7_orth0p25_plain,q2s1_risk_constrained_recalibration,0.55,0.7,0.25,False,0.04215015153961553,0.07649322821963545,0.11864337975925096,-0.008615336232100508,-0.028392166587680213,0.4822756490814649,-0.03292472921925112,-0.06320046219786846,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p7_orth0p25_plain_3b9874f1.csv,submission_e370_q2s1safe_e370_q20p55_s10p7_orth0p25_plain_3b9874f1.csv
e370_q20p55_s10p7_orth0p25_renorm,q2s1_risk_constrained_recalibration,0.55,0.7,0.25,True,0.042578089394972755,0.07649322821963545,0.1190713176146082,-0.008431599831818749,-0.028282986324513645,0.48227564908391035,-0.03293617696558261,-0.06320046219786846,0.1809425430806893,0.197475314012705,-0.10885998175970815,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p7_orth0p25_renorm_6485fdb4.csv,submission_e370_q2s1safe_e370_q20p55_s10p7_orth0p25_renorm_6485fdb4.csv
e370_q20p55_s10p7_orth0p5_plain,q2s1_risk_constrained_recalibration,0.55,0.7,0.5,False,0.0418369937327728,0.07649322821963545,0.11833022195240825,-0.01392441067455313,-0.029114079781354427,0.34454741319525684,-0.05365143832879319,-0.06320046219786846,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p7_orth0p5_plain_45f08321.csv,submission_e370_q2s1safe_e370_q20p55_s10p7_orth0p5_plain_45f08321.csv
e370_q20p55_s10p7_orth0p5_renorm,q2s1_risk_constrained_recalibration,0.55,0.7,0.5,True,0.042578089394972776,0.07649322821963545,0.11907131761460822,-0.013659625565675427,-0.028935174208998233,0.34454741319849913,-0.05368598225725411,-0.06320046219786846,0.180828109249748,0.197475314012705,-0.1091464503432055,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p7_orth0p5_renorm_6a4996b2.csv,submission_e370_q2s1safe_e370_q20p55_s10p7_orth0p5_renorm_6a4996b2.csv
e370_q20p55_s10p7_orth0p75_plain,q2s1_risk_constrained_recalibration,0.55,0.7,0.75,False,0.04152383592593008,0.07649322821963545,0.11801706414556552,-0.01931518556724018,-0.029574587949508853,0.180496206382936,-0.07541547480866799,-0.06320046219786846,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p7_orth0p75_plain_02fdfa31.csv,submission_e370_q2s1safe_e370_q20p55_s10p7_orth0p75_plain_02fdfa31.csv
e370_q20p55_s10p7_orth0p75_renorm,q2s1_risk_constrained_recalibration,0.55,0.7,0.75,True,0.042578089394972776,0.07649322821963545,0.11907131761460822,-0.019024994111521892,-0.02932959695801066,0.18049620638546765,-0.0754877420526616,-0.06320046219786846,0.18117294676714826,0.197475314012705,-0.10903432054912877,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p7_orth0p75_renorm_5c094c3f.csv,submission_e370_q2s1safe_e370_q20p55_s10p7_orth0p75_renorm_5c094c3f.csv
e370_q20p55_s10p7_orth1p0_plain,q2s1_risk_constrained_recalibration,0.55,0.7,1.0,False,0.04289122569151668,0.07649322821963545,0.11938445391115214,-0.02461688027354292,-0.02973301588432759,3.895501017655191e-11,-0.09623729389939965,-0.06320046219786846,0.18187644602313635,0.197475314012705,-0.1539876158018528,0.005292888391400691,analysis_outputs/submission_e370_q2s1safe_e370_q20p55_s10p7_orth1p0_plain_fd340e53.csv,submission_e370_q2s1safe_e370_q20p55_s10p7_orth1p0_plain_fd340e53.csv
