policy_id,q3_mode,s4_mode,q3_scale,s4_scale,delta,raw_delta,delta_vs_raw,e211_toward_delta,delta_vs_e211_toward,subject_half_delta,subject_half_win_rate,keep_abs_share,geometry_delta,geometry_win_rate,ungated_geometry_delta,geometry_keep_abs_share,geometry_vs_raw,anchor,anchor_scale,frontier_keep_abs_share,mean_abs_logit_step_vs_anchor,max_abs_logit_step_vs_anchor,q3s4_share_vs_e95,q2s3_share_vs_e95,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,vs_e95_moved_cells,vs_e95_moved_rows,vs_e95_targets_moved,vs_e95_expected_delta_focus_mean,vs_e95_total_swing,vs_e95_top1_swing,vs_e95_top5_swing,vs_e95_top10_swing,vs_e95_top25_swing,vs_e95_cells_for_2e6_guard,vs_e95_cells_for_e95_edge,vs_e95_cells_to_flip_expected_focus_mean,vs_e95_top1_over_abs_expected,vs_e95_top5_over_abs_expected,vs_e95_support_prob_swing_weighted_focus_mean,vs_anchor_moved_cells,vs_anchor_moved_rows,vs_anchor_targets_moved,vs_anchor_expected_delta_focus_mean,vs_anchor_total_swing,vs_anchor_top1_swing,vs_anchor_top5_swing,vs_anchor_top10_swing,vs_anchor_top25_swing,vs_anchor_cells_for_2e6_guard,vs_anchor_cells_for_e95_edge,vs_anchor_cells_to_flip_expected_focus_mean,vs_anchor_top1_over_abs_expected,vs_anchor_top5_over_abs_expected,vs_anchor_support_prob_swing_weighted_focus_mean,is_benefit_policy,e214_frontier_gate,survival_score,submission_file
baseline_q3raw_s4toward,raw,toward_binary,1.0,1.0,-0.0013179843780894984,-0.0012727238597273205,-4.5260518362177926e-05,-0.0013179843780894984,0.0,-0.0013275006339354817,0.9653846153846154,0.7520380186178688,-0.0006109539991044355,0.875,-0.000907522493934429,0.7906685995667582,0.0002965684948299935,e95,0.75,0.7505534335419665,0.017728850390837103,0.41302165135124047,0.9999999999999969,5.8362881497723495e-16,0.33509120161347816,0.9421856964533244,ordinal,0.15807763790807292,0.08687368110455197,2.5611306776769734e-17,4.574420621394182e-16,358,250,"Q3,S4",-0.0008885884542912536,0.017728850390837048,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.003801203107154872,1,1,5,0.2656036898306928,1.2046769321901918,0.46358682487104036,358,250,"Q3,S4",-0.0008885884542912536,0.017728850390837048,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.003801203107154872,1,1,5,0.2656036898306928,1.2046769321901918,0.46358682487104036,False,False,0.04262637281940479,
baseline_q3raw_s4toward,raw,toward_binary,1.0,1.0,-0.0013179843780894984,-0.0012727238597273205,-4.5260518362177926e-05,-0.0013179843780894984,0.0,-0.0013275006339354817,0.9653846153846154,0.7520380186178688,-0.0006109539991044355,0.875,-0.000907522493934429,0.7906685995667582,0.0002965684948299935,e95,1.0,0.7505534335419709,0.023638467187782786,0.5506955351349868,0.9999999999999978,4.377216112329266e-16,0.3350912016134779,0.9421856964533241,ordinal,0.15807763790807275,0.08687368110455178,1.9208480082577298e-17,4.671882273640684e-16,358,250,"Q3,S4",-0.0010600916472151027,0.02363846718778273,0.0003146831629342783,0.0014272826841269489,0.0025897017235573853,0.005068270809539829,1,1,4,0.29684524329661666,1.3463766909931512,0.46358682487104036,358,250,"Q3,S4",-0.0010600916472151027,0.02363846718778273,0.0003146831629342783,0.0014272826841269489,0.0025897017235573853,0.005068270809539829,1,1,4,0.29684524329661666,1.3463766909931512,0.46358682487104036,False,False,0.050344016500977994,
baseline_q3raw_s4toward,raw,toward_binary,1.0,1.0,-0.0013179843780894984,-0.0012727238597273205,-4.5260518362177926e-05,-0.0013179843780894984,0.0,-0.0013275006339354817,0.9653846153846154,0.7520380186178688,-0.0006109539991044355,0.875,-0.000907522493934429,0.7906685995667582,0.0002965684948299935,e154,0.25,0.7505534335419322,0.005909616796945748,0.1376738837837468,0.8601033128145832,0.04100382239272639,0.35608795176085944,0.93445244427459,ordinal,0.20628919271384114,0.4098615987955526,-0.0018245695530761364,-0.00785576193786135,537,250,"Q1,Q3,S2,S3,S4",-0.0003858376703745475,0.007501244922204295,7.867079073356964e-05,0.0003521012140836744,0.0006420404860390813,0.0013144282476837243,1,1,6,0.20389608577410512,0.9125630831791933,0.46399218394009817,358,250,"Q3,S4",-0.0003560001123614268,0.005909616796945687,7.867079073356964e-05,0.00035682067103173727,0.0006474254308893474,0.0012670677023849585,1,1,5,0.22098529748130988,1.0023049393576522,0.4635868248710405,False,False,0.019990210398678307,
baseline_q3raw_s4toward,raw,toward_binary,1.0,1.0,-0.0013179843780894984,-0.0012727238597273205,-4.5260518362177926e-05,-0.0013179843780894984,0.0,-0.0013275006339354817,0.9653846153846154,0.7520380186178688,-0.0006109539991044355,0.875,-0.000907522493934429,0.7906685995667582,0.0002965684948299935,e154,0.5,0.7505534335419582,0.011819233593891431,0.2753477675674938,0.9211635094899577,0.02310703362585848,0.3476240671373721,0.9376339946625616,ordinal,0.18584621141669802,0.2591082338431615,-0.0009659934135122746,-0.0041591257934234455,537,250,"Q1,Q3,S2,S3,S4",-0.0006803550029832843,0.013311086117527529,0.00015734158146713927,0.0006977528088083812,0.0012891033560510385,0.0025655553074865,1,1,5,0.23126394423089883,1.025571658544156,0.46354231694795994,358,250,"Q3,S4",-0.0006505174449701633,0.01181923359389137,0.00015734158146713927,0.0007136413420634748,0.0012948508617786933,0.002534135404769915,1,1,5,0.24187142509968493,1.0970364401160781,0.46358682487104047,False,False,0.03325586751054617,
baseline_q3raw_s4toward,raw,toward_binary,1.0,1.0,-0.0013179843780894984,-0.0012727238597273205,-4.5260518362177926e-05,-0.0013179843780894984,0.0,-0.0013275006339354817,0.9653846153846154,0.7520380186178688,-0.0006109539991044355,0.875,-0.000907522493934429,0.7906685995667582,0.0002965684948299935,e154,0.75,0.7505534335419667,0.017728850390837114,0.41302165135124047,0.9453036694051868,0.016031534915984424,0.34386560178615805,0.9390188751607943,ordinal,0.1773775971351383,0.20356126290957285,-0.0006528062117022768,-0.0028106849541819664,537,250,"Q1,Q3,S2,S3,S4",-0.000912684756756665,0.019185918012612206,0.00023601237220070888,0.0010533935660316568,0.0019365287869403851,0.003826002359490899,1,1,5,0.25859133775763626,1.1541702194907006,0.4634899268482758,358,250,"Q3,S4",-0.0008828471987435442,0.017728850390837048,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.003801203107154873,1,1,5,0.267330940775027,1.2125110830262342,0.46358682487104047,False,False,0.0437107064303483,
baseline_q3raw_s4toward,raw,toward_binary,1.0,1.0,-0.0013179843780894984,-0.0012727238597273205,-4.5260518362177926e-05,-0.0013179843780894984,0.0,-0.0013275006339354817,0.9653846153846154,0.7520380186178688,-0.0006109539991044355,0.875,-0.000907522493934429,0.7906685995667582,0.0002965684948299935,e154,1.0,0.7505534335419711,0.02363846718778279,0.5506955351349868,0.9581660291845147,0.01226156775983669,0.3418201576713357,0.9397653855136096,ordinal,0.17283878068342085,0.17499416997196582,-0.000492358702014906,-0.002119871366121303,537,250,"Q1,Q3,S2,S3,S4",-0.001082243101290038,0.025084860316304605,0.0003146831629342783,0.001410214237063394,0.0025839542178297307,0.005093070061875855,1,1,4,0.2907693868033667,1.3030475642509645,0.46349721824440393,358,250,"Q3,S4",-0.0010524055432769173,0.02363846718778273,0.0003146831629342783,0.001427282684126949,0.0025897017235573857,0.005068270809539828,1,1,4,0.2990132130570471,1.3562097741168881,0.46358682487104036,False,False,0.05134083193435009,
baseline_q3raw_s4closer,raw,closer_binary,1.0,1.0,-0.001315063973121755,-0.0012727238597273205,-4.234011339443455e-05,-0.0013179843780894984,2.920404967743373e-06,-0.00132004497509272,0.9615384615384616,0.7365855432468479,-0.0006295924554222954,0.875,-0.000907522493934429,0.7641688494914669,0.0002779300385121336,e95,0.25,0.7447673748215867,0.005864059227992253,0.1376738837837468,0.9999999999999908,1.7644889900021686e-15,0.33741206065413226,0.9413570530490184,ordinal,0.15662062629698997,0.08716829644649228,7.709448775905023e-17,3.807596489862902e-16,356,250,"Q3,S4",-0.0003590622497931991,0.005864059227992198,7.867079073356964e-05,0.00035682067103173716,0.0006474254308893473,0.0012670677023849572,1,1,6,0.21910070128196396,0.9937571305177502,0.46318014969997756,356,250,"Q3,S4",-0.0003590622497931991,0.005864059227992198,7.867079073356964e-05,0.00035682067103173716,0.0006474254308893473,0.0012670677023849572,1,1,6,0.21910070128196396,0.9937571305177502,0.46318014969997756,False,False,0.018832050124660306,
baseline_q3raw_s4closer,raw,closer_binary,1.0,1.0,-0.001315063973121755,-0.0012727238597273205,-4.234011339443455e-05,-0.0013179843780894984,2.920404967743373e-06,-0.00132004497509272,0.9615384615384616,0.7365855432468479,-0.0006295924554222954,0.875,-0.000907522493934429,0.7641688494914669,0.0002779300385121336,e95,0.5,0.740644572620286,0.011663195213879035,0.2753477675674938,0.9999999999999953,8.871555139709987e-16,0.33601641112359165,0.9418561309752257,ordinal,0.1572182286762147,0.09088842916012493,3.8612220231799315e-17,4.4017567808019706e-16,354,250,"Q3,S4",-0.0006473869916041573,0.011663195213878978,0.00015734158146713927,0.0007136413420634749,0.0012948508617786935,0.002534135404769915,1,1,5,0.24304099944495838,1.1023411828142333,0.4630624557194564,354,250,"Q3,S4",-0.0006473869916041573,0.011663195213878978,0.00015734158146713927,0.0007136413420634749,0.0012948508617786935,0.002534135404769915,1,1,5,0.24304099944495838,1.1023411828142333,0.4630624557194564,False,False,0.031806663506153424,
baseline_q3raw_s4closer,raw,closer_binary,1.0,1.0,-0.001315063973121755,-0.0012727238597273205,-4.234011339443455e-05,-0.0013179843780894984,2.920404967743373e-06,-0.00132004497509272,0.9615384615384616,0.7365855432468479,-0.0006295924554222954,0.875,-0.000907522493934429,0.7641688494914669,0.0002779300385121336,e95,0.75,0.7406445726202943,0.01749479282081852,0.41302165135124047,0.9999999999999969,5.914370093140003e-16,0.336016411123592,0.9418561309752257,ordinal,0.15721822867621485,0.09088842916012513,2.5741480154532883e-17,4.597670812756398e-16,354,250,"Q3,S4",-0.0008791739419002442,0.01749479282081846,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.003801203107154872,1,1,5,0.26844787015706173,1.2175770482704686,0.4630624557194564,354,250,"Q3,S4",-0.0008791739419002442,0.01749479282081846,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.003801203107154872,1,1,5,0.26844787015706173,1.2175770482704686,0.4630624557194564,False,False,0.04223707626947734,
baseline_q3raw_s4closer,raw,closer_binary,1.0,1.0,-0.001315063973121755,-0.0012727238597273205,-4.234011339443455e-05,-0.0013179843780894984,2.920404967743373e-06,-0.00132004497509272,0.9615384615384616,0.7365855432468479,-0.0006295924554222954,0.875,-0.000907522493934429,0.7641688494914669,0.0002779300385121336,e95,1.0,0.7373624141456824,0.023223019778927337,0.5506955351349868,0.9999999999999978,4.455522168526041e-16,0.3360993314579825,0.9418265442179348,ordinal,0.15609220972263502,0.09107523974179943,1.9345791576938764e-17,4.705279144903618e-16,353,250,"Q3,S4",-0.0010535640066613866,0.02322301977892728,0.0003146831629342783,0.0014272826841269489,0.0025897017235573853,0.005068270809539829,1,1,4,0.2986844282308676,1.3547185316721575,0.46263096588980795,353,250,"Q3,S4",-0.0010535640066613866,0.02322301977892728,0.0003146831629342783,0.0014272826841269489,0.0025897017235573853,0.005068270809539829,1,1,4,0.2986844282308676,1.3547185316721575,0.46263096588980795,False,False,0.050084629183728746,
baseline_q3raw_s4closer,raw,closer_binary,1.0,1.0,-0.001315063973121755,-0.0012727238597273205,-4.234011339443455e-05,-0.0013179843780894984,2.920404967743373e-06,-0.00132004497509272,0.9615384615384616,0.7365855432468479,-0.0006295924554222954,0.875,-0.000907522493934429,0.7641688494914669,0.0002779300385121336,e154,0.25,0.7447673748215868,0.005864059227992255,0.1376738837837468,0.8592484817747548,0.04125437400218985,0.35778791646138947,0.9338028736485118,ordinal,0.20505130398622423,0.41102590555897145,-0.001829752665319922,-0.007878078048428768,535,250,"Q1,Q3,S2,S3,S4",-0.0003870013652306334,0.0074556873532508035,7.867079073356964e-05,0.0003521012140836744,0.0006420404860390813,0.0013144282476837243,1,1,6,0.203282979858962,0.9098190490202529,0.46367480205378636,356,250,"Q3,S4",-0.00035716380721751264,0.005864059227992196,7.867079073356964e-05,0.00035682067103173727,0.0006474254308893474,0.0012670677023849585,1,1,6,0.22026529324584995,0.9990392750361562,0.46318014969997784,False,False,0.020076471098897236,
baseline_q3raw_s4closer,raw,closer_binary,1.0,1.0,-0.001315063973121755,-0.0012727238597273205,-4.234011339443455e-05,-0.0013179843780894984,2.920404967743373e-06,-0.00132004497509272,0.9615384615384616,0.7365855432468479,-0.0006295924554222954,0.875,-0.000907522493934429,0.7641688494914669,0.0002779300385121336,e154,0.5,0.7431364350763769,0.01170243546398808,0.2753477675674938,0.9204656351773498,0.023311581102588227,0.34857573150757903,0.9372806193472457,ordinal,0.18427622411146036,0.2600571761618445,-0.0009695312093439797,-0.0041743579240877855,534,250,"Q1,Q3,S2,S3,S4",-0.0006851148124603269,0.013194287987624176,0.00015734158146713927,0.0006977528088083812,0.0012891033560510385,0.0025655553074865,1,1,5,0.22965724664762008,1.0184465378914664,0.46322635046374805,355,250,"Q3,S4",-0.0006552772544472062,0.011702435463988019,0.00015734158146713927,0.0007136413420634748,0.0012948508617786933,0.002534135404769915,1,1,5,0.24011451702207046,1.0890677758462786,0.46323102249488024,False,False,0.03350441544468106,
baseline_q3raw_s4closer,raw,closer_binary,1.0,1.0,-0.001315063973121755,-0.0012727238597273205,-4.234011339443455e-05,-0.0013179843780894984,2.920404967743373e-06,-0.00132004497509272,0.9615384615384616,0.7365855432468479,-0.0006295924554222954,0.875,-0.000907522493934429,0.7641688494914669,0.0002779300385121336,e154,0.75,0.7406445726202945,0.017494792820818526,0.41302165135124047,0.9446909758859714,0.01621111583922525,0.34470402916880677,0.9387114211911938,ordinal,0.1765405928897545,0.207984644575503,-0.0006557366855790736,-0.0028233022342973903,534,250,"Q1,Q3,S2,S3,S4",-0.0009030822773174215,0.01897338329852479,0.00023601237220070888,0.0010533935660316568,0.0019365287869403851,0.003826002359490899,1,1,5,0.2613409410511039,1.1664425185717635,0.4630466422633641,354,250,"Q3,S4",-0.0008732447193043006,0.017494792820818464,0.00023601237220070888,0.0010704620130952119,0.0019422762926680397,0.003801203107154873,1,1,4,0.2702705976724783,1.2258442443809234,0.46306245571945653,False,False,0.043312951363250314,
baseline_q3raw_s4closer,raw,closer_binary,1.0,1.0,-0.001315063973121755,-0.0012727238597273205,-4.234011339443455e-05,-0.0013179843780894984,2.920404967743373e-06,-0.00132004497509272,0.9615384615384616,0.7365855432468479,-0.0006295924554222954,0.875,-0.000907522493934429,0.7641688494914669,0.0002779300385121336,e154,1.0,0.7338085586326123,0.02311109210904861,0.5506955351349868,0.9573050584307239,0.012513918923999532,0.34275739372507164,0.9394239559681223,ordinal,0.1704657268738723,0.18012122712696313,-0.0004968090494874522,-0.0021390325267501968,532,250,"Q1,Q3,S2,S3,S4",-0.001054137314929623,0.024579008093501595,0.0003146831629342783,0.001410214237063394,0.0025839542178297307,0.005093070061875855,1,1,4,0.2985219842590311,1.3377898847623504,0.4627315434947662,352,250,"Q3,S4",-0.0010242997569165023,0.023111092109048555,0.0003146831629342783,0.001427282684126949,0.0025897017235573857,0.005068270809539828,1,1,4,0.30721784400455565,1.393422847647221,0.4627405682948868,False,False,0.050110428055799384,
q3raw_s4benefit_prob,raw,prob,1.0,1.0,-0.0009160422762715115,-0.0012727238597273205,0.000356681583455809,-0.0013179843780894984,0.00040194210181798695,-0.0009180151336518023,0.9230769230769231,0.6022629883800227,-0.000941984917811084,0.875,-0.000907522493934429,0.7449722763591089,-3.446242387665499e-05,e95,0.25,0.8865713018899927,0.0069805778285690154,0.1376738837837468,0.9999999999999925,1.4822652506166595e-15,0.31171822927194187,0.9501745868731523,ordinal,0.16022215141496693,0.06314299158075208,7.450364859402916e-17,1.7244373117400776e-16,500,250,"Q3,S4",-0.00015097732300576504,0.00698057782856896,7.867079073356964e-05,0.00035682067103173716,0.0006474254308893473,0.001253417226161686,1,1,2,0.5210768688127131,2.363405734900413,0.4727149666143987,500,250,"Q3,S4",-0.00015097732300576504,0.00698057782856896,7.867079073356964e-05,0.00035682067103173716,0.0006474254308893473,0.001253417226161686,1,1,2,0.5210768688127131,2.363405734900413,0.4727149666143987,True,False,0.009683453212746747,
