mask_index,mask_kind,mask_name,rows,prior_name,l2o_mae,l2o_median,l2o_p80,l2o_p90,l2o_max,l2o_signed_mean,l2o_signed_abs_mean,train_solution_score_mean,train_weighted_std_rmse_mean,train_shift_mean,n_pairs,n_anchor_errors,l2o_pair_mae,l2o_pair_p90,l2o_pair_max,l2o_source_score
1257,random_rows,frac0.40_rep092,100,a2c8,0.0009522747553173021,0.0006907979314189831,0.001997421737915324,0.00253516793301794,0.003162818646604567,0.0005729606556308798,0.0009522747553173019,0.0004409855294241604,2.5228718617700812e-11,0.014699516580122236,21,42,0.0009522747553173021,0.001643188619459876,0.003162818646604567,0.002935976089836224
1171,random_rows,frac0.40_rep006,100,entropy_g050,0.0009801968959552935,0.001012811009733476,0.001614788272956948,0.0019191863379499055,0.003213661726363835,0.0005072172060860186,0.0009801968959552937,0.0011246034310670497,0.0005590989158111114,0.015145175546376113,21,42,0.0009801968959552935,0.0020164942974331508,0.003213661726363835,0.00295142474705099
1257,random_rows,frac0.40_rep092,100,raw05,0.0009630310776112197,0.0006955963253284228,0.0020163980974571673,0.0025546254406440417,0.0031494466109798806,0.0005884387554699367,0.0009630310776112197,0.0004653996125730318,2.3716511436976805e-11,0.015513319409322723,21,42,0.0009630310776112197,0.0016337522539107432,0.0031494466109798806,0.002960760059305382
799,random_rows,frac0.20_rep114,50,a2c8,0.0009409323201445974,0.00025401070571528595,0.002290156755256293,0.002667975636530855,0.0032145966271747437,0.0005089426448335683,0.0009409323201445975,0.00046192831694796425,1.3622694584352111e-11,0.015397609981979029,21,42,0.0009409323201445974,0.0016729310268753226,0.0032145966271747437,0.002965644854049558
243,subject_contiguous,frac0.40_rep052,101,raw05,0.000918358885685097,0.0005026380427900798,0.0017367671637273964,0.0026413028119390155,0.0033871551157550563,0.0005582538810775932,0.0009183588856850967,0.0004562449831352715,2.087935490707199e-11,0.01520816521141822,21,42,0.000918358885685097,0.0016085880581587773,0.0033871551157550563,0.0029684020971645834
1478,random_rows,frac0.50_rep073,125,a2c8,0.0009220171911757227,0.0005123725369929727,0.0017329300586182562,0.00267120709966383,0.0033488415289967474,0.0005489003375843614,0.0009220171911757226,0.00043951741259648107,3.214490144273341e-11,0.01465057905353658,21,42,0.0009220171911757227,0.0017102931281945902,0.0033488415289967474,0.002987396979199284
1297,random_rows,frac0.40_rep132,100,a2c8,0.0009232794804001329,0.0002727509364829168,0.0022078627324356166,0.002691623713850571,0.0033084766629111247,0.0006112986921699615,0.0009232794804001329,0.0004375654486595261,2.3792139609598814e-11,0.01458551395794831,21,42,0.0009232794804001329,0.0016489448628953297,0.0033084766629111247,0.0029882029662720603
799,random_rows,frac0.20_rep114,50,raw05,0.0009496758039338781,0.00025170323872585314,0.0023173776846633683,0.002676391934256292,0.0032032937133612133,0.0005279015852933285,0.0009496758039338781,0.0004841149346435698,1.2859936092284449e-11,0.016137163933780348,21,42,0.0009496758039338781,0.0016838552492746853,0.0032032937133612133,0.002991383861989459
1135,random_rows,frac0.30_rep210,75,a2c8,0.0009275544586658571,0.0001519514259979318,0.0022731132131992475,0.0027795809423218697,0.003318386758830355,0.0005920177401679922,0.0009275544586658571,0.0004576122596376527,1.9115784836239724e-11,0.015253741177880758,21,42,0.0009275544586658571,0.0015512631680480039,0.003318386758830355,0.0029943168296913208
1362,random_rows,frac0.40_rep197,100,a2c8,0.0009707351659629727,0.0007774437943508829,0.002014746858453154,0.0025928503217719535,0.003151358973234286,0.0006047704927554823,0.0009707351659629726,0.00043442080859113906,2.329030040819368e-11,0.014480692636714828,21,42,0.0009707351659629727,0.0017376340806785448,0.003151358973234286,0.00299608304180539
800,random_rows,frac0.20_rep115,50,a2c8,0.0008712311922843836,0.0002380772592303318,0.0016254999783281187,0.002754730680827219,0.0035712200182519286,0.0005076138483101297,0.0008712311922843838,0.00046443495410443056,1.372101002277696e-11,0.015481164553833507,21,42,0.0008712311922843836,0.0016872459823072717,0.0035712200182519286,0.0029966583984639013
760,random_rows,frac0.20_rep075,50,entropy_g050,0.0009418620510599126,0.0007478700591266661,0.0013664613657615506,0.002027919105007643,0.0035085937559194234,0.0004989972546117148,0.0009418620510599126,0.0013574058075363354,0.0007604880985887806,0.014853386317127919,21,42,0.0009418620510599126,0.0019993388693575094,0.0035085937559194234,0.0030101276974397904
1135,random_rows,frac0.30_rep210,75,raw05,0.0009399144616043757,0.0001476701585791892,0.0023087365382378085,0.0027895041769819082,0.0033103673153238164,0.0006118689102274843,0.0009399144616043757,0.0004834004204286482,1.7775007159617688e-11,0.016113346588451444,21,42,0.0009399144616043757,0.001539124686496903,0.0033103673153238164,0.003020515590045675
1520,random_rows,frac0.50_rep115,125,a2c8,0.0009317483073476256,0.0003630031695615265,0.00197184843314135,0.002707106643481412,0.0034447889744243137,0.0005938931102420595,0.0009317483073476258,0.0004419335883802546,2.8736462971068786e-11,0.014731118407439969,21,42,0.0009317483073476256,0.001654293157395892,0.0034447889744243137,0.003025302441301871
824,random_rows,frac0.20_rep139,50,entropy_g050,0.0010389493022773346,0.0007746653758603748,0.001647926518647876,0.0024300784088786293,0.003114532324043028,0.00047045132278793054,0.0010389493022773346,0.0004641714507020375,2.0922376849292503e-11,0.015472380819152073,21,42,0.0010389493022773346,0.0019043421599146755,0.003114532324043028,0.0030265063652544625
1057,random_rows,frac0.30_rep132,75,entropy_g050,0.0010140449923434617,0.00101800547146753,0.0016026785852915535,0.002283052891615222,0.0033582451897914978,0.0005089968917902023,0.0010140449923434617,0.0004676018003057121,3.120203727128945e-11,0.015586725385610404,21,42,0.0010140449923434617,0.0019172665521481867,0.0033582451897914978,0.0030310461070430623
1297,random_rows,frac0.40_rep132,100,raw05,0.0009356502342553679,0.0002759218352872909,0.002233603579461566,0.002806961265547498,0.0033071840440998413,0.0006316050269712888,0.0009356502342553679,0.0004617818692205751,2.2001380110591744e-11,0.015392728044905107,21,42,0.0009356502342553679,0.0016459415223622413,0.0033071840440998413,0.0030438815664180865
1478,random_rows,frac0.50_rep073,125,raw05,0.0009332035900369816,0.0005154013862812864,0.0017501148279027202,0.00281201850879525,0.0033387661996554987,0.0005651045984003284,0.0009332035900369818,0.00046359417508899957,3.0532949465216574e-11,0.015453137864873354,21,42,0.0009332035900369816,0.0017030846186001805,0.0033387661996554987,0.003044222724491042
1362,random_rows,frac0.40_rep197,100,raw05,0.0009848809042882773,0.0007855825666265486,0.0020344004469937302,0.0026740951499966935,0.0031482589177612547,0.0006220798049535909,0.0009848809042882773,0.0004603434169981409,2.1982644714047226e-11,0.015344779633113748,21,42,0.0009848809042882773,0.0017345783412367505,0.0031482589177612547,0.003044356226611542
800,random_rows,frac0.20_rep115,50,raw05,0.0008825024875847074,0.00023490645801200766,0.0016435461390425837,0.0029905278423982126,0.0035709119455843204,0.000526262252392989,0.0008825024875847072,0.0004884416865638697,1.2855758811673117e-11,0.01628138900200559,21,42,0.0008825024875847074,0.0016787099624041408,0.0035709119455843204,0.0030796371041859867
981,random_rows,frac0.30_rep056,75,a2c8,0.0010093283995625732,0.0007520546000689154,0.002146954941845996,0.002665503180044985,0.003293497156077476,0.0006476022534041809,0.0010093283995625732,0.0004227781438987222,1.8403646350628246e-11,0.014092604019383973,21,42,0.0010093283995625732,0.001782780213603267,0.003293497156077476,0.0030986612269389945
1646,random_rows,frac0.60_rep001,150,a2c8,0.0009407321650814077,0.00010795880012737583,0.0020896090245027758,0.002826340630000318,0.003627335308766089,0.0005832451645215218,0.0009407321650814079,0.000474391033256611,4.0585764606823235e-11,0.01581303272451364,21,42,0.0009407321650814077,0.0016107699547360664,0.003627335308766089,0.0030994954240267727
1520,random_rows,frac0.50_rep115,125,raw05,0.0009438147505726472,0.00037128334601826117,0.0019954767406538906,0.002896077179009487,0.0034377543578023983,0.0006119763354486595,0.0009438147505726472,0.0005091588031848287,3.439509989305139e-05,0.015536730202944458,21,42,0.0009438147505726472,0.0016481928454817733,0.0034377543578023983,0.003099935297646138
1192,random_rows,frac0.40_rep027,100,a2c8,0.0009588717366599358,0.00023393490082606163,0.002248738449180088,0.002901246194602466,0.0035005863788739097,0.0006097804989038813,0.0009588717366599357,0.0004509173625785226,2.522225561196169e-11,0.01503057768898019,21,42,0.0009588717366599358,0.0016297482671094748,0.0035005863788739097,0.0031131073565969546
981,random_rows,frac0.30_rep056,75,raw05,0.0010196788476667846,0.000759224247973776,0.0021699909525982443,0.0026792798193033796,0.003280575093039022,0.0006652546013525744,0.0010196788476667846,0.00044713189431570886,1.7184724092520377e-11,0.014904395745597855,21,42,0.0010196788476667846,0.001773482385989852,0.003280575093039022,0.003122391364621565
1146,random_rows,frac0.30_rep221,75,a2c8,0.0009157233340417131,0.00023406553146847545,0.001825800316450569,0.0030172330298777537,0.0037205300215099966,0.0005585281360672064,0.0009157233340417131,0.00045248273477283186,1.681242939018913e-11,0.015082757116904497,21,42,0.0009157233340417131,0.0016147410221717554,0.0037205300215099966,0.0031266213154250372
1192,random_rows,frac0.40_rep027,100,raw05,0.00096947238407758,0.00023795172191127135,0.002268694416546014,0.002908781149148932,0.0034856921828321334,0.0006265300193970325,0.00096947238407758,0.00047503807854156626,2.349614461776329e-11,0.015834601620125562,21,42,0.00096947238407758,0.0016376662193181898,0.0034856921828321334,0.0031390571118605987
148,subject_contiguous,frac0.25_rep119,64,entropy_g050,0.000959132062537624,0.0005606302830694875,0.0012977238246545159,0.002328655209902501,0.004001233671953762,0.0004467825368362256,0.000959132062537624,0.0004352566991454274,2.3477681051044054e-11,0.014508555666423104,21,42,0.000959132062537624,0.002137707835521258,0.004001233671953762,0.003141953808804167
114,subject_contiguous,frac0.25_rep085,64,entropy_g050,0.0009369663829304698,0.0005814408475960848,0.0011840407985293702,0.0022301116195972527,0.004164495081496987,0.0005106193939239227,0.00093696638293047,0.0004600596895985863,2.3652613870096345e-11,0.015335322023071503,21,42,0.0009369663829304698,0.00209103851219641,0.004164495081496987,0.003146648426607538
1646,random_rows,frac0.60_rep001,150,raw05,0.0009523705138205584,0.00011180871085372828,0.0021091838215281165,0.003061023759509688,0.0036195589602191916,0.0006004694070759492,0.0009523705138205584,0.0004974855690828614,3.81666110867891e-11,0.016582850677659994,21,42,0.0009523705138205584,0.0015983626341888298,0.0036195589602191916,0.0031792785530240122
1146,random_rows,frac0.30_rep221,75,raw05,0.0009267925996708037,0.00021801400050306882,0.0018390760620402146,0.003136656149673663,0.0037108130438578864,0.0005744656114437907,0.0009267925996708037,0.0004751367626015282,1.5799064160183903e-11,0.015837891416308997,21,42,0.0009267925996708037,0.001621812165886812,0.0037108130438578864,0.003180962195953309
200,subject_contiguous,frac0.40_rep009,101,a2c8,0.0010087512359145503,0.000473219269663842,0.001814504379796116,0.0027303083289873064,0.0036661871138529128,0.0005916640362192927,0.0010087512359145503,0.0004762009147186571,3.1366684950953666e-11,0.015873362476367676,21,42,0.0010087512359145503,0.0017701198706341111,0.0036661871138529128,0.003190987055601717
1117,random_rows,frac0.30_rep192,75,a2c8,0.001019540039511626,0.0007375052950011566,0.0018584996621725794,0.0028295981160452377,0.003429030284640624,0.0005988116561999903,0.0010195400395116262,0.00045628975161223824,1.8423984537059613e-11,0.015209657613958765,21,42,0.001019540039511626,0.0018629707611946644,0.003429030284640624,0.003195754566902709
1002,random_rows,frac0.30_rep077,75,a2c8,0.001020036283299996,0.00047940642837323785,0.0023432511888999454,0.0027878949365349923,0.003445907140669025,0.0006800103617564257,0.0010200362832999963,0.00045616148062045133,1.9987462141725012e-11,0.015205381846909125,21,42,0.001020036283299996,0.0018360677865847778,0.003445907140669025,0.003206756423494399
1002,random_rows,frac0.30_rep077,75,raw05,0.0010317269088060666,0.00048564811744952925,0.00256090999560422,0.002769632855243913,0.003426601322917721,0.000697437756242667,0.0010317269088060666,0.000479490782240461,1.8436944315927427e-11,0.01598302529319317,21,42,0.0010317269088060666,0.0018464460929713664,0.003426601322917721,0.003226901407387096
1117,random_rows,frac0.30_rep192,75,raw05,0.001034727362298931,0.0007432708905735228,0.0018768645530300866,0.0029088855642536828,0.003426306398660174,0.0006147563412983141,0.0010347273622989307,0.00048158381358068947,1.762043280587411e-11,0.016052793043375327,21,42,0.001034727362298931,0.001859488921075797,0.003426306398660174,0.0032438274331580918
200,subject_contiguous,frac0.40_rep009,101,raw05,0.0010241728300560801,0.0004790175116270931,0.0018377845205656757,0.002956216446873905,0.003660437612435765,0.0006090796066377365,0.0010241728300560801,0.0005003832626979841,3.009347299905238e-11,0.016679440789982198,21,42,0.0010241728300560801,0.0017641133928545853,0.003660437612435765,0.0032746831218795334
21,global_order,rowmod4_rem3,62,a2c8,0.0010038843290145652,0.0003606513635367515,0.002471956224049422,0.002933405585130716,0.0035740366992995922,0.0007542678978595781,0.0010038843290145652,0.0004604373726395711,1.579817636035051e-11,0.015347911767555436,21,42,0.0010038843290145652,0.0019056196382069932,0.0035740366992995922,0.003294848235102776
1217,random_rows,frac0.40_rep052,100,a2c8,0.0010275582120665597,0.00039902153307668246,0.002413188789386675,0.003048072274511713,0.003624676048455738,0.0006893943978486033,0.0010275582120665597,0.0004700035475087038,2.82841794185824e-11,0.015666783736425497,21,42,0.0010275582120665597,0.0017811857528439374,0.003624676048455738,0.003309516458512824
1574,random_rows,frac0.50_rep169,125,a2c8,0.001018561969817375,0.000513596307202927,0.002166600518053832,0.0029256157611506125,0.0037490611966145455,0.00069153456861061,0.0010185619698173747,0.000608574863564412,0.00012126069253652176,0.015225905964789703,21,42,0.001018561969817375,0.001877115410154381,0.0037490611966145455,0.0033265343227918964
1561,random_rows,frac0.50_rep156,125,a2c8,0.0010319187407097266,0.0007433069833239444,0.0019083596157273787,0.002974232110011327,0.0036998395662462954,0.0006576571233053618,0.0010319187407097264,0.00044759129152230603,3.2448231591268555e-11,0.014919708346301757,21,42,0.0010319187407097266,0.0019564016697093036,0.0036998395662462954,0.003335250685630067
1217,random_rows,frac0.40_rep052,100,raw05,0.0010415940008032395,0.0004023243507221498,0.002435671322540422,0.0030590332881518727,0.003611118409431298,0.0007077305611768078,0.0010415940008032395,0.000493687667966671,2.6408007181431087e-11,0.016456254490075928,21,42,0.0010415940008032395,0.0017716288599604396,0.003611118409431298,0.00333578024636855
1576,random_rows,frac0.50_rep171,125,a2c8,0.0009798798601535683,0.00020308314310818476,0.0018336691148077332,0.0031922867946104303,0.0038931796672231293,0.00061195104427717,0.0009798798601535683,0.0004773155461453382,3.601589063040858e-11,0.01591051669087151,21,42,0.0009798798601535683,0.0018253703463494966,0.0038931796672231293,0.0033448118097139912
179,subject_contiguous,frac0.25_rep150,64,a2c8,0.0010081174561918447,0.0008843735966425361,0.0012589666546929412,0.0030408928773253976,0.0036518996149625116,0.0006171131842009002,0.0010081174561918447,0.00045606294405222254,1.2955668520516087e-05,0.014661487148308148,21,42,0.0010081174561918447,0.0021669450207364898,0.0036518996149625116,0.0033582848431577563
21,global_order,rowmod4_rem3,62,raw05,0.0010175223115688598,0.0003614347285409024,0.0024955971282740186,0.0031951084126179818,0.0035655399750094572,0.0007765653680626368,0.0010175223115688598,0.0004850507758276598,1.4380479155738233e-11,0.016168358595342904,21,42,0.0010175223115688598,0.0018994760585410511,0.0035655399750094572,0.0033868575672204994
1561,random_rows,frac0.50_rep156,125,raw05,0.0010439363221912776,0.0007510173483937731,0.001927345408320401,0.0031313971341097716,0.003688575230029932,0.0006753055872618242,0.0010439363221912776,0.0004731161414168682,1.4199638335240366e-06,0.01571128571400061,21,42,0.0010439363221912776,0.001948130979803478,0.003688575230029932,0.0033968904051979152
1574,random_rows,frac0.50_rep169,125,raw05,0.0010287155684182132,0.0005216346423195847,0.0021833533757966857,0.00315533838508944,0.0037369798708865795,0.0007096150332863145,0.001028715568418213,0.0007232876386790715,0.00019376969775901666,0.016024037382905136,21,42,0.0010287155684182132,0.0018693092389442433,0.0037369798708865795,0.0034118255650923105
1576,random_rows,frac0.50_rep171,125,raw05,0.0009932565488205934,0.00019156209264873866,0.0018490124865010965,0.0034427069739375684,0.003884587876837686,0.0006301184183928248,0.0009932565488205934,0.0005008370534488858,3.414327856299559e-11,0.016694567005632415,21,42,0.0009932565488205934,0.0018145298168266563,0.003884587876837686,0.00343086865428824
179,subject_contiguous,frac0.25_rep150,64,raw05,0.001024120339584272,0.0009414289447121397,0.0012865587727645205,0.0032056225084088723,0.003655729222722552,0.0006373386406772616,0.001024120339584272,0.000596702329393388,0.0001031382430929579,0.015586352822264863,21,42,0.001024120339584272,0.002162952538796073,0.003655729222722552,0.003441005235728104
1171,random_rows,frac0.40_rep006,100,a2c8,0.0010868238304726175,0.0009274644917023666,0.0020388701252504536,0.0030372711562730156,0.0036914382641017145,0.0006958782336415533,0.0010868238304726175,0.0004662434382055685,2.692050222471476e-11,0.0155414468019618,21,42,0.0010868238304726175,0.0020388128179505156,0.0036914382641017145,0.0034412686984937415
495,subject_contiguous,frac0.50_rep142,126,a2c8,0.0010002168212783645,0.00042181501171182625,0.0016643832687272188,0.0032112956055428037,0.004243555498545688,0.0006331516595656604,0.0010002168212783647,0.0006142119030015924,0.00011936161195031121,0.015493042306755748,21,42,0.0010002168212783645,0.0019357129616853826,0.004243555498545688,0.0034796820949080133
1148,random_rows,frac0.30_rep223,75,a2c8,0.001038410399309108,0.0006575799475761787,0.0016039574287629974,0.0033335079219535403,0.003900626784707634,0.0006100349485262477,0.0010384103993091077,0.0005496592480027953,6.960233086283568e-05,0.015417627450450758,21,42,0.001038410399309108,0.002007298219390095,0.003900626784707634,0.003482976270523693
1171,random_rows,frac0.40_rep006,100,raw05,0.00110162836124231,0.0009375149176315185,0.0020571158400098793,0.0031137902894418363,0.003684633583987143,0.0007126224786000363,0.0011016283612423103,0.0004893641221307653,2.570431404444685e-11,0.016312136312703836,21,42,0.00110162836124231,0.0020344888953379454,0.003684633583987143,0.0034866006926500795
824,random_rows,frac0.20_rep139,50,a2c8,0.0011401194966359615,0.0005462821713450115,0.0026229133159095096,0.0030782416970754627,0.0036659372042035275,0.0006747614179801695,0.0011401194966359615,0.000491792644483583,1.4400991520896801e-11,0.016393087540733764,21,42,0.0011401194966359615,0.002012882679117791,0.0036659372042035275,0.0034947847690532585
1,global_order,prefix_frac0.20,50,a2c8,0.0011902410624164673,0.0012416569701090467,0.0022716469026581414,0.002724797660299853,0.0036902703639621857,0.00030310353035143897,0.001190241062416467,0.0007639814783856046,4.6334777944209106e-11,0.025466047285468932,21,42,0.0011902410624164673,0.00215774798868279,0.0036902703639621857,0.003496129544564711
1148,random_rows,frac0.30_rep223,75,raw05,0.0010520092031577532,0.000670976721902639,0.0016222626461772694,0.0033622863804304965,0.0038890013815011306,0.0006268866315318007,0.001052009203157753,0.000697468206646189,0.00016887157844999322,0.016202320556536948,21,42,0.0010520092031577532,0.0019993803066728783,0.0038890013815011306,0.00352351234263254
824,random_rows,frac0.20_rep139,50,raw05,0.0011543697787087263,0.0005611153089244841,0.0026435127875549026,0.0031157378332058836,0.003662758198074238,0.0006941876732194297,0.0011543697787087263,0.0005152119847001949,1.3385083363277202e-11,0.017173732252959692,21,42,0.0011543697787087263,0.0020086706651636903,0.003662758198074238,0.0035315156372519724
1,global_order,prefix_frac0.20,50,raw05,0.001199701213018119,0.0012471933250558166,0.0022407932498286548,0.0028581314632207654,0.0037099583043577744,0.00032405787396268075,0.001199701213018119,0.0007850139955080805,4.566727715425147e-11,0.026167131214897808,21,42,0.001199701213018119,0.002170637906416413,0.0037099583043577744,0.0035605899496264906
495,subject_contiguous,frac0.50_rep142,126,raw05,0.001015833379107027,0.0004217895311191854,0.0016852085925677257,0.003391960511173983,0.0042408757697557755,0.0006504117374192145,0.001015833379107027,0.0007529921769882675,0.00021098151749668337,0.01629607787543682,21,42,0.001015833379107027,0.0019313192172616823,0.0042408757697557755,0.0035623604703509414
760,random_rows,frac0.20_rep075,50,a2c8,0.0010999180791065836,0.0007617675643586995,0.0018310858486106205,0.003102557845314212,0.004206707719425343,0.0006461005368579606,0.0010999180791065833,0.00048814430551310725,1.4396355931201173e-11,0.016271476244989272,21,42,0.0010999180791065836,0.002163026011034027,0.004206707719425343,0.003598256151071712
1057,random_rows,frac0.30_rep132,75,a2c8,0.0011509218375726586,0.0008202775957786607,0.002472917332605624,0.003195311748877791,0.0039207018584731315,0.0007473403194849988,0.0011509218375726586,0.00048556906315250274,2.1091367287636664e-11,0.016185634550499223,21,42,0.0011509218375726586,0.0020048921479698485,0.0039207018584731315,0.0036024710580032544
1057,random_rows,frac0.30_rep132,75,raw05,0.001162609746303297,0.0008336345250232872,0.0024967371932784568,0.003221146664817506,0.0039055328528941353,0.0007650222665348165,0.001162609746303297,0.0005097140780374957,1.964567467817285e-11,0.016990468435279703,21,42,0.001162609746303297,0.001995039285533779,0.0039055328528941353,0.003629820807711022
1388,random_rows,frac0.40_rep223,100,a2c8,0.0010309889557625585,0.00027541810638397274,0.0022317610293910947,0.003268197984848107,0.004249129296356869,0.0007461180892819942,0.0010309889557625585,0.001204339572475937,0.0005844714843008082,0.01575604903302086,21,42,0.0010309889557625583,0.002070052075672979,0.004249129296356869,0.003641570965288958
760,random_rows,frac0.20_rep075,50,raw05,0.0011097844074254746,0.000769856692306556,0.0018556952344610212,0.003310803028437594,0.004183146743334469,0.0006644877829793677,0.0011097844074254748,0.0005121295345117664,1.3380787155216366e-11,0.017070983916597813,21,42,0.0011097844074254746,0.0021498558828627595,0.004183146743334469,0.003667115800366913
1388,random_rows,frac0.40_rep223,100,raw05,0.0010438299568684116,0.00027991310902809007,0.0022496563266767673,0.003522499868550528,0.0042444946131416856,0.0007655183266779533,0.0010438299568684116,0.0014201358092597396,0.000737826958070781,0.016550101044129382,21,42,0.0010438299568684116,0.002065593321712785,0.0042444946131416856,0.003746328052404615
148,subject_contiguous,frac0.25_rep119,64,a2c8,0.0011005997179058223,0.0005208686554994562,0.001702595876394087,0.0036329100400925,0.004764353824286707,0.0006715548178276483,0.001100599717905822,0.0012057163320253151,0.0005778291452009472,0.016079861220465855,21,42,0.001100599717905822,0.002279793470865815,0.004764353824286707,0.00393533873872243
114,subject_contiguous,frac0.25_rep085,64,a2c8,0.0010875027609821058,0.0005313089286522626,0.0016460630380583572,0.003565713417869197,0.0048661436442130794,0.0006891173250132321,0.001087502760982106,0.00151233913118432,0.0008224222240611164,0.016095068825987963,21,42,0.0010875027609821058,0.0022196994146166348,0.0048661436442130794,0.003941382576155669
148,subject_contiguous,frac0.25_rep119,64,raw05,0.0011143132670126516,0.0005259040695179051,0.0017223269603657964,0.0038896045987579075,0.004755995914470347,0.0006912490008308852,0.0011143132670126516,0.0015081421637332519,0.0007983617349449903,0.016959047588502564,21,42,0.0011143132670126516,0.002274291543831397,0.004755995914470347,0.004048387371436366
114,subject_contiguous,frac0.25_rep085,64,raw05,0.0011003132753312746,0.0005352962727099872,0.0016668862980377588,0.003831322253842736,0.004859108451509888,0.0007087769897174075,0.0011003132753312744,0.0018775832712746331,0.0010941004042006118,0.016933990992210705,21,42,0.0011003132753312746,0.0022118091679179663,0.004859108451509888,0.004060081825846164
675,single_subject,id01,27,a2c8,0.0012975835004995593,0.0009247822088281248,0.0018374214809531184,0.003827293271236839,0.004682084402890488,0.0005735625771648768,0.0012975835004995595,0.0006985568036441214,1.9299976828554314e-11,0.02328522596007799,21,42,0.0012975835004995593,0.0026905895322957988,0.004682084402890488,0.00425939748397761
675,single_subject,id01,27,raw05,0.001309037649522575,0.0009284519377328552,0.0018170661959577609,0.003997895658678553,0.004699524070352021,0.0005979808065332973,0.0013090376495225751,0.0007224650123911902,1.8885049566006548e-11,0.024082166267266607,21,42,0.001309037649522575,0.0026952145098298125,0.004699524070352021,0.004334781228867892
