basename,source_path,episode,target,view_id,split,rule,scale,source_delta_logloss,source_robust_gate,source_dominance,source_min_mode_dominance,nonzero_rows,mean_abs_delta,max_abs_delta,signed_delta_sum,promotion_decision,strict_promote_gate,info_sensor_gate,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current
submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_neg_top24_s006_118e2c37.csv,analysis_outputs/submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_neg_top24_s006_118e2c37.csv,bedtime_arousal,S3,hybrid_context,subject5,neg_top24,0.06,-0.0163759649850387,True,0.9947916666666666,0.984375,24,0.003296789742824,0.039,-0.824197435706,below_selector_resolution,False,False,2.069801845895886e-05,-1.150167029204609e-05,6.688059359041656e-05,0.20588235294117646,-0.0035609888930955846
submission_e297_epstate_routine_fragmentation_S3_hybrid_context_subject5_neg_top24_s015_e522e279.csv,analysis_outputs/submission_e297_epstate_routine_fragmentation_S3_hybrid_context_subject5_neg_top24_s015_e522e279.csv,routine_fragmentation,S3,hybrid_context,subject5,neg_top24,0.15,-0.0077848083107663,True,0.9947916666666666,0.984375,24,0.00487200610004611,0.09499982080698206,-1.2180015250115275,below_selector_resolution,False,False,2.0181793799324326e-05,-2.525375755875568e-05,7.512962756457028e-05,0.23529411764705882,-0.004911475096527396
submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_topabs16_s015_f3767c0a.csv,analysis_outputs/submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_topabs16_s015_f3767c0a.csv,bedtime_arousal,S3,hybrid_context,subject5,topabs16,0.15,-0.0163759649850387,True,0.9947916666666666,0.984375,16,0.0059230522855604146,0.0975,-1.10774455520426,below_selector_resolution,False,False,8.277595840857464e-06,-3.515133803421285e-05,7.75229009144678e-05,0.6176470588235294,-0.005320540207386371
submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_topabs32_s010_84d7c6d8.csv,analysis_outputs/submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_topabs32_s010_84d7c6d8.csv,bedtime_arousal,S3,hybrid_context,subject5,topabs32,0.1,-0.0163759649850387,True,0.9947916666666666,0.984375,32,0.0071640830397925815,0.065,-1.1409665231338686,below_selector_resolution,False,False,2.0984410788390873e-05,-3.0155177031277138e-05,8.613170158123391e-05,0.29411764705882354,-0.004809175710890151
submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_topabs64_s010_f2656fe5.csv,analysis_outputs/submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_topabs64_s010_f2656fe5.csv,bedtime_arousal,S3,hybrid_context,subject5,topabs64,0.1,-0.0163759649850387,True,0.9947916666666666,0.984375,64,0.01157445992371512,0.065,-1.2159185571055926,below_selector_resolution,False,False,1.3518173835891469e-05,-3.383387749626356e-05,9.000995167580774e-05,0.5,-0.00419193036585791
submission_e297_epstate_routine_fragmentation_S3_hybrid_context_subject5_neg_top24_s022_f3404937.csv,analysis_outputs/submission_e297_epstate_routine_fragmentation_S3_hybrid_context_subject5_neg_top24_s022_f3404937.csv,routine_fragmentation,S3,hybrid_context,subject5,neg_top24,0.22,-0.0077848083107663,True,0.9947916666666666,0.984375,24,0.007145608946734294,0.13933307051690705,-1.7864022366835735,below_selector_resolution,False,False,1.735507906904925e-05,-3.776551884202433e-05,0.00010644467667554607,0.47058823529411764,-0.007203496808240117
submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_neg_top24_s010_62cf457f.csv,analysis_outputs/submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_neg_top24_s010_62cf457f.csv,bedtime_arousal,S3,hybrid_context,subject5,neg_top24,0.1,-0.0163759649850387,True,0.9947916666666666,0.984375,24,0.005494649571373334,0.065,-1.3736623928433336,below_selector_resolution,False,False,3.161105385342033e-05,-2.58609832093804e-05,0.00010773995708353793,0.20588235294117646,-0.005934981488492641
submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_neg_top24_s006_77c64ed5.csv,analysis_outputs/submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_neg_top24_s006_77c64ed5.csv,bedtime_arousal,S1,raw_human_context,dateblock5,neg_top24,0.06,-0.0069148643143257,True,0.9947916666666666,0.984375,24,0.0024773072665342103,0.039,-0.6193268166335526,below_selector_resolution,False,False,6.025278552187169e-05,-2.6077472038210082e-05,0.0001108487617530662,0.20588235294117646,0.0013145862844464729
submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_neg_top24_s006_49701dd6.csv,analysis_outputs/submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_neg_top24_s006_49701dd6.csv,routine_fragmentation,S1,raw_human_context,dateblock5,neg_top24,0.06,-0.0098040291797294,True,0.9947916666666666,0.984375,24,0.00280863540770141,0.039,-0.7021588519253524,below_selector_resolution,False,False,6.106844435451143e-05,-2.7739446391572784e-05,0.00011363638797937083,0.23529411764705882,0.0012927949866969879
submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_topabs32_s015_37709fb9.csv,analysis_outputs/submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_topabs32_s015_37709fb9.csv,bedtime_arousal,S3,hybrid_context,subject5,topabs32,0.15,-0.0163759649850387,True,0.9947916666666666,0.984375,32,0.010746124559688873,0.0975,-1.711449784700803,below_selector_resolution,False,False,1.8576372298270215e-05,-4.922072902667159e-05,0.00012775952418033558,0.5294117647058824,-0.007213763566335185
submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_topabs64_s015_80af7c7f.csv,analysis_outputs/submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_topabs64_s015_80af7c7f.csv,bedtime_arousal,S3,hybrid_context,subject5,topabs64,0.15,-0.0163759649850387,True,0.9947916666666666,0.984375,64,0.01736168988557268,0.0975,-1.8238778356583891,below_selector_resolution,False,False,1.8165720943200534e-06,-8.302440984746975e-05,0.00013657180315977956,0.6470588235294118,-0.006287895548786837
submission_e297_epstate_routine_fragmentation_S3_hybrid_context_subject5_neg_top24_s030_bc06f50f.csv,analysis_outputs/submission_e297_epstate_routine_fragmentation_S3_hybrid_context_subject5_neg_top24_s030_bc06f50f.csv,routine_fragmentation,S3,hybrid_context,subject5,neg_top24,0.3,-0.0077848083107663,True,0.9947916666666666,0.984375,24,0.00974401220009222,0.18999964161396413,-2.436003050023055,below_selector_resolution,False,False,6.907073089735529e-06,-7.91228590658986e-05,0.00014268784912377548,0.6470588235294118,-0.00982295019305468
submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_neg_top24_s015_aa26bdfb.csv,analysis_outputs/submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_neg_top24_s015_aa26bdfb.csv,bedtime_arousal,S3,hybrid_context,subject5,neg_top24,0.15,-0.0163759649850387,True,0.9947916666666666,0.984375,24,0.00824197435706,0.0975,-2.060493589265,below_selector_resolution,False,False,3.525643802460915e-05,-5.1283604728867734e-05,0.00014836888527167773,0.29411764705882354,-0.00890247223273899
submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_neg_top24_s010_7db911c0.csv,analysis_outputs/submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_neg_top24_s010_7db911c0.csv,bedtime_arousal,S1,raw_human_context,dateblock5,neg_top24,0.1,-0.0069148643143257,True,0.9947916666666666,0.984375,24,0.0041288454442236855,0.065,-1.0322113610559214,below_selector_resolution,False,False,9.296783732259323e-05,-4.7644209254938016e-05,0.0001783191449608738,0.23529411764705882,0.002190977140744066
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs16_s006_ae34d601.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs16_s006_ae34d601.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,topabs16,0.06,-0.0091871610688989,True,0.9947916666666666,0.984375,16,0.002496,0.039,0.546,below_selector_resolution,False,False,0.0001114943548356165,2.4363658067857297e-05,0.0001790964216275236,0.08823529411764706,0.0002484973820000569
submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_neg_top24_s010_822842fc.csv,analysis_outputs/submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_neg_top24_s010_822842fc.csv,routine_fragmentation,S1,raw_human_context,dateblock5,neg_top24,0.1,-0.0098040291797294,True,0.9947916666666666,0.984375,24,0.004681059012835684,0.065,-1.170264753208921,below_selector_resolution,False,False,9.245453483564153e-05,-5.169849928197305e-05,0.00018157963891880468,0.23529411764705882,0.002154658311161628
submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_neg_top24_s022_e58dd066.csv,analysis_outputs/submission_e297_epstate_bedtime_arousal_S3_hybrid_context_subject5_neg_top24_s022_e58dd066.csv,bedtime_arousal,S3,hybrid_context,subject5,neg_top24,0.22,-0.0163759649850387,True,0.9947916666666666,0.984375,24,0.012088229057021333,0.14300000000000002,-3.0220572642553334,below_selector_resolution,False,False,1.1347590018088259e-05,-0.00011721824552473723,0.00021385633449868245,0.6470588235294118,-0.013056959274683838
submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_neg_top24_s015_de13119d.csv,analysis_outputs/submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_neg_top24_s015_de13119d.csv,routine_fragmentation,S1,raw_human_context,dateblock5,neg_top24,0.15,-0.0098040291797294,True,0.9947916666666666,0.984375,24,0.007021588519253525,0.0975,-1.7553971298133813,below_selector_resolution,False,False,0.0001114864252695401,-9.76672684107463e-05,0.0002471072150064088,0.29411764705882354,0.003231987466742442
submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_neg_top24_s015_ce0d505f.csv,analysis_outputs/submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_neg_top24_s015_ce0d505f.csv,bedtime_arousal,S1,raw_human_context,dateblock5,neg_top24,0.15,-0.0069148643143257,True,0.9947916666666666,0.984375,24,0.006193268166335525,0.0975,-1.5483170415838814,below_selector_resolution,False,False,0.00012127992275293616,-8.169010939632217e-05,0.0002508982006798938,0.2647058823529412,0.0032864657111161266
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs64_s006_d1337760.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs64_s006_d1337760.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,topabs64,0.06,-0.0091871610688989,True,0.9947916666666666,0.984375,64,0.007147573399832758,0.039,0.7430172120473852,block_or_reject,False,False,0.0002016268894178524,6.227021821394442e-05,0.00030512591752073615,0.058823529411764705,-0.0010890618550200848
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs16_s010_5a4c7ac8.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs16_s010_5a4c7ac8.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,topabs16,0.1,-0.0091871610688989,True,0.9947916666666666,0.984375,16,0.0041600000000000005,0.065,0.91,below_selector_resolution,False,False,0.00019463503085688903,4.7332311147639345e-05,0.00030770385839894794,0.058823529411764705,0.0004141623033334374
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_pos_top24_s006_470de5e2.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_pos_top24_s006_470de5e2.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,pos_top24,0.06,-0.0091871610688989,True,0.9947916666666666,0.984375,24,0.003744,0.039,0.9359999999999999,block_or_reject,False,False,0.0001998678149162205,5.234378583677422e-05,0.00031212629371539947,0.058823529411764705,0.00031154829393070793
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_all_centered_s006_03b81843.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_all_centered_s006_03b81843.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,all_centered,0.06,-0.0091871610688989,True,0.9947916666666666,0.984375,250,0.011161636457547097,0.039,0.5744682018018589,block_or_reject,False,False,0.00022016848388998274,7.845413368956909e-05,0.00032241649308492387,0.058823529411764705,-0.001820058562694682
submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_neg_top24_s022_c1f2a820.csv,analysis_outputs/submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_neg_top24_s022_c1f2a820.csv,routine_fragmentation,S1,raw_human_context,dateblock5,neg_top24,0.22,-0.0098040291797294,True,0.9947916666666666,0.984375,24,0.010298329828238504,0.14300000000000002,-2.574582457059626,below_selector_resolution,False,False,0.0001250526681318436,-0.0001983561588326974,0.00032658188353459303,0.29411764705882354,0.0047402482845555205
submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_neg_top24_s022_28f55779.csv,analysis_outputs/submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_neg_top24_s022_28f55779.csv,bedtime_arousal,S1,raw_human_context,dateblock5,neg_top24,0.22,-0.0069148643143257,True,0.9947916666666666,0.984375,24,0.009083459977292107,0.14300000000000002,-2.2708649943230266,below_selector_resolution,False,False,0.00013988853190174518,-0.00016399967158164708,0.0003318421549251138,0.29411764705882354,0.004820149709636901
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs32_s006_97a54460.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs32_s006_97a54460.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,topabs32,0.06,-0.0091871610688989,True,0.9947916666666666,0.984375,32,0.0048461280288276684,0.039,0.8932916178343216,block_or_reject,False,False,0.00021811965363393183,6.224763805820736e-05,0.00033535319197568067,0.058823529411764705,-0.0003088343096794288
submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_neg_top24_s030_f6013e5c.csv,analysis_outputs/submission_e297_epstate_routine_fragmentation_S1_raw_human_context_dateblock5_neg_top24_s030_f6013e5c.csv,routine_fragmentation,S1,raw_human_context,dateblock5,neg_top24,0.3,-0.0098040291797294,True,0.9947916666666666,0.984375,24,0.01404317703850705,0.195,-3.5107942596267625,below_selector_resolution,False,False,0.0001410708050244308,-0.0002965538474840726,0.0004182679446142088,0.29411764705882354,0.006463974933484884
submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_neg_top24_s030_aecae6de.csv,analysis_outputs/submission_e297_epstate_bedtime_arousal_S1_raw_human_context_dateblock5_neg_top24_s030_aecae6de.csv,bedtime_arousal,S1,raw_human_context,dateblock5,neg_top24,0.3,-0.0069148643143257,True,0.9947916666666666,0.984375,24,0.01238653633267105,0.195,-3.096634083167763,below_selector_resolution,False,False,0.00016050608727988743,-0.00026097950458669556,0.0004235454307758289,0.29411764705882354,0.006572931422232142
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs16_s015_a746c42b.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs16_s015_a746c42b.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,topabs16,0.15,-0.0091871610688989,True,0.9947916666666666,0.984375,16,0.00624,0.0975,1.365,block_or_reject,False,False,0.0003105459486294275,8.514818813475577e-05,0.00048103597607597167,0.058823529411764705,0.0006212434550001977
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs64_s010_359588f6.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs64_s010_359588f6.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,topabs64,0.1,-0.0091871610688989,True,0.9947916666666666,0.984375,64,0.011912622333054597,0.065,1.2383620200789756,block_or_reject,False,False,0.00035014217110310587,0.00011453455893003058,0.0005232895635870519,0.058823529411764705,-0.001815103091700132
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_pos_top24_s010_234fd783.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_pos_top24_s010_234fd783.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,pos_top24,0.1,-0.0091871610688989,True,0.9947916666666666,0.984375,24,0.00624,0.065,1.56,block_or_reject,False,False,0.00033849106072623666,9.153838920353931e-05,0.0005256328720875446,0.058823529411764705,0.0005192471565511614
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_all_centered_s010_69548e8b.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_all_centered_s010_69548e8b.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,all_centered,0.1,-0.0091871610688989,True,0.9947916666666666,0.984375,250,0.018602727429245163,0.065,0.9574470030030984,block_or_reject,False,False,0.00038234058663385044,0.0001425268993896446,0.0005534306966722435,0.058823529411764705,-0.003033430937824544
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs32_s010_e25a2850.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs32_s010_e25a2850.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,topabs32,0.1,-0.0091871610688989,True,0.9947916666666666,0.984375,32,0.008076880048046114,0.065,1.4888193630572029,block_or_reject,False,False,0.0003741949769705394,0.000111967441578685,0.000569982185891085,0.058823529411764705,-0.0005147238494657147
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs16_s022_9e691afa.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs16_s022_9e691afa.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,topabs16,0.22,-0.0091871610688989,True,0.9947916666666666,0.984375,16,0.009152,0.14300000000000002,2.0020000000000002,block_or_reject,False,False,0.0004717536743203575,0.00013796167480566109,0.0007218784390245953,0.058823529411764705,0.0009111570673336067
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_pos_top24_s015_305b20ef.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_pos_top24_s015_305b20ef.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,pos_top24,0.15,-0.0091871610688989,True,0.9947916666666666,0.984375,24,0.00936,0.0975,2.34,block_or_reject,False,False,0.0005235766459080665,0.0001496151726349611,0.0008047841109330196,0.058823529411764705,0.0007788707348267698
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs64_s015_2d1b4f77.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs64_s015_2d1b4f77.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,topabs64,0.15,-0.0091871610688989,True,0.9947916666666666,0.984375,64,0.017868933499581897,0.0975,1.8575430301184634,block_or_reject,False,False,0.0005578322456930255,0.0001965260864063529,0.0008192110512506252,0.058823529411764705,-0.0027226546375501703
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_all_centered_s015_7076166c.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_all_centered_s015_7076166c.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,all_centered,0.15,-0.0091871610688989,True,0.9947916666666666,0.984375,250,0.027904091143867746,0.0975,1.4361705045046471,block_or_reject,False,False,0.0006105559935896219,0.00024188774519277127,0.0008690549959889178,0.058823529411764705,-0.0045501464067367325
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs32_s015_c5a65183.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs32_s015_c5a65183.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,topabs32,0.15,-0.0091871610688989,True,0.9947916666666666,0.984375,32,0.012115320072069169,0.0975,2.233229044585804,block_or_reject,False,False,0.0005809895012464909,0.00018318792321894028,0.0008753552150507254,0.058823529411764705,-0.000772085774198572
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs16_s030_871c8023.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs16_s030_871c8023.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,topabs16,0.3,-0.0091871610688989,True,0.9947916666666666,0.984375,16,0.01248,0.195,2.73,block_or_reject,False,False,0.0006543555646495914,0.00019812271272510334,0.0009943348786556317,0.058823529411764705,0.004763797852888496
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_pos_top24_s022_e99d9f96.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_pos_top24_s022_e99d9f96.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,pos_top24,0.22,-0.0091871610688989,True,0.9947916666666666,0.984375,24,0.013728000000000002,0.14300000000000002,3.4320000000000004,block_or_reject,False,False,0.0007812576870178459,0.0002307491615917507,0.0011931396107766612,0.058823529411764705,0.0011423437444125772
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs64_s022_f6c5a161.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs64_s022_f6c5a161.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,topabs64,0.22,-0.0091871610688989,True,0.9947916666666666,0.984375,64,0.026207769132720115,0.14300000000000002,2.7243964441737467,block_or_reject,False,False,0.0008540973888159049,0.0003163772525186579,0.001238358087457458,0.058823529411764705,-0.0011713736015757648
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs32_s022_4cb4ec6f.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs32_s022_4cb4ec6f.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,topabs32,0.22,-0.0091871610688989,True,0.9947916666666666,0.984375,32,0.017769136105701452,0.14300000000000002,3.2754025987258464,block_or_reject,False,False,0.0008688484480509061,0.0002826972091303933,0.0013000548478724373,0.058823529411764705,0.004456068739833119
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_all_centered_s022_5796e244.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_all_centered_s022_5796e244.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,all_centered,0.22,-0.0091871610688989,True,0.9947916666666666,0.984375,250,0.04092600034433936,0.14300000000000002,2.1063834066068168,block_or_reject,False,False,0.0009408729748335363,0.00039009742643158953,0.0013213603580310464,0.058823529411764705,0.00107281373763915
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_pos_top24_s030_ca3fe543.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_pos_top24_s030_ca3fe543.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,pos_top24,0.3,-0.0091871610688989,True,0.9947916666666666,0.984375,24,0.01872,0.195,4.68,block_or_reject,False,False,0.00107351872878164,0.00032320460590026996,0.00163316479377553,0.058823529411764705,0.011209369564503552
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs64_s030_c82e4c93.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs64_s030_c82e4c93.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,topabs64,0.3,-0.0091871610688989,True,0.9947916666666666,0.984375,64,0.03573786699916379,0.195,3.715086060236927,block_or_reject,False,False,0.0012087810371492467,0.00046673748813735763,0.00173307278517091,0.058823529411764705,0.009000864704159561
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs32_s030_889a6d71.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_topabs32_s030_889a6d71.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,topabs32,0.3,-0.0091871610688989,True,0.9947916666666666,0.984375,32,0.024230640144138338,0.195,4.466458089171608,block_or_reject,False,False,0.001195262945418054,0.00039611252398265686,0.0017810432926453274,0.058823529411764705,0.016674649715171658
submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_all_centered_s030_02b40cc2.csv,analysis_outputs/submission_e297_epstate_routine_anchor_recovery_S2_family_jepa_context_subject5_all_centered_s030_02b40cc2.csv,routine_anchor_recovery,S2,family_jepa_context,subject5,all_centered,0.3,-0.0091871610688989,True,0.9947916666666666,0.984375,250,0.05580818228773549,0.195,2.8723410090092942,block_or_reject,False,False,0.0013445085096014911,0.0005804288866511714,0.0018795894635098972,0.058823529411764705,0.012061120166725281
