policy,rollback_cells,expected_delta_focus_mean,moved_cells,moved_rows,cells_to_flip_expected,top1_over_abs_expected,cells_for_2e6_guard,cells_for_e95_edge,support_prob_swing_weighted_focus,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,q2s3_share_vs_e95,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,mean_delta_focus_mean,std_delta_focus_mean,p05_delta_norm_focus_mean,p95_delta_norm_focus_mean,win_rate_norm_focus_mean,e95_edge_or_better_norm_focus_mean,worse_than_e101_norm_focus_mean,worse_than_mixmin_norm_focus_mean,mean_delta_visible_mean,std_delta_visible_mean,p05_delta_norm_visible_mean,p95_delta_norm_visible_mean,win_rate_norm_visible_mean,e95_edge_or_better_norm_visible_mean,worse_than_e101_norm_visible_mean,worse_than_mixmin_norm_visible_mean,mean_delta_subject,std_delta_subject,p05_delta_norm_subject,p95_delta_norm_subject,win_rate_norm_subject,e95_edge_or_better_norm_subject,worse_than_e101_norm_subject,worse_than_mixmin_norm_subject,mean_delta_flank_mean,std_delta_flank_mean,p05_delta_norm_flank_mean,p95_delta_norm_flank_mean,win_rate_norm_flank_mean,e95_edge_or_better_norm_flank_mean,worse_than_e101_norm_flank_mean,worse_than_mixmin_norm_flank_mean,mean_delta_nearest_hard085,std_delta_nearest_hard085,p05_delta_norm_nearest_hard085,p95_delta_norm_nearest_hard085,win_rate_norm_nearest_hard085,e95_edge_or_better_norm_nearest_hard085,worse_than_e101_norm_nearest_hard085,worse_than_mixmin_norm_nearest_hard085,cos_bad_a2c8,cos_bad_raw05,cos_bad_stage2,cos_bad_ordinal,cos_bad_final9,cos_bad_e72,cos_bad_q2_bad,cos_bad_lejepa_bad,cos_bad_resid_bad,mean_keep_selected,n_keep_changed_from_e172,cos_e172_axis,delta_focus_vs_e172,delta_visible_p95_vs_e172,delta_visible_worse_e101_vs_e172,broad_retained,visible_tail_guard,geometry_guard,body_recovered,e174_gate,pareto_score
uniform_visiblepos_keep0p5,410,-0.00011530205817373638,904,193,31,0.050579823540303694,1,4,0.46523354121192334,0.2724305252700992,0.9621754564013039,q2_bad,0.1783369472812671,0.0008643050347925653,0.010205926073456162,0.32935241644237434,0.08685760665951972,-0.02833714591336313,-0.006038046562832304,-6.880070904615812e-05,1.7769834450677093e-05,-9.802948569268157e-05,-3.9571932399634685e-05,0.9999459760223598,0.998694440823996,5.926255628563304e-06,1.1040484571012144e-06,-4.279520798536712e-05,1.6855901316131122e-05,-7.052069840074149e-05,-1.5069717569992752e-05,0.9944396936955838,0.9485080863206465,0.0010526150585645766,0.0002831993121859,-2.7704993811815107e-05,1.651923033178624e-05,-5.4876709737500475e-05,-5.332778861297393e-07,0.953242042490081,0.7734614348814881,0.01306928343125735,0.004607448674123438,-2.329108218977385e-05,1.5931696437971448e-05,-4.9496390859261035e-05,2.914226479713333e-06,0.9281202956007132,0.6917835657871626,0.02122316786480849,0.007697418572950809,-5.690096253285984e-05,1.3969873671119938e-05,-7.987935990885535e-05,-3.392256515686433e-05,0.9999768061793824,0.9985452419822497,1.1794893266525719e-06,1.176125239421566e-07,0.07737280591809884,0.05980518472073288,0.10027403984459679,-0.06888659644318136,0.05016850633863866,0.057032651518313875,0.1783369472812671,0.0173157152339801,0.14630409401347336,0.5,410,0.983332480006076,-2.606836397855904e-06,1.1613502639588567e-05,0.0010024718714931602,True,True,True,True,True,-0.00011530205817373638
reopen_focus_cost_top25_to0p5,410,-0.00011487779791850661,904,193,31,0.0507666221143842,1,4,0.46710814027291875,0.2591793577517909,0.9658292087710793,q2_bad,0.14448118683385636,0.0007624456089656374,0.010205926073456162,0.31884316560496506,0.08510119116805777,-0.029858732494934006,0.001064148537723039,-7.67484053931463e-05,1.6952949690883368e-05,-0.00010463352617972165,-4.886328460657096e-05,0.999997010657318,0.9998549663374618,2.09454511734819e-07,2.813432298243157e-08,-5.256555879822886e-05,1.6033317934393507e-05,-7.893801995468211e-05,-2.6193097641775617e-05,0.9994782357628207,0.9899262631889584,6.099076300947193e-05,1.1506639598812818e-05,-3.0822129396742653e-05,1.5639875940121645e-05,-5.65474360619228e-05,-5.096822731562501e-06,0.9756231896740846,0.839349338343519,0.005409259666945387,0.0015904502013494026,-3.442842385204077e-05,1.509799247327075e-05,-5.926241153138619e-05,-9.594436172695347e-06,0.9887059747473016,0.8972869108136974,0.001995737754592719,0.0004931255935877177,-8.029338575890511e-05,1.3357054228187271e-05,-0.00010226378485152644,-5.832298666628378e-05,0.999999999079846,0.9999994278495931,1.1325940185713534e-11,4.105604745063829e-13,0.05276920052146255,0.030763654349430142,0.071444924673909,-0.07365032069859523,0.07410775604839925,0.07610587645876683,0.14448118683385636,0.010497872429473306,0.1061737060961769,0.2652439024390244,25,0.9968588385490582,-2.1825761426261345e-06,4.901225678057011e-07,1.084757593805552e-05,True,True,True,True,True,-0.00011487779791850661
reopen_focus_cost_top200_to1p0,210,-0.0001262948126286141,904,193,34,0.0461773340874342,1,4,0.4624352086639191,0.2713662176196843,0.962476169021751,q2_bad,0.178947350193768,0.0008819188451453668,0.010205926073456162,0.3464404530508191,0.07876253333728353,-0.025613304940101334,-0.014120204072422274,-7.653131235141191e-05,1.8520705910276822e-05,-0.00010699516264163231,-4.606746206119151e-05,0.9999820348386494,0.9995260027438534,1.9177761775290847e-06,3.544983736558649e-07,-4.80687656189116e-05,1.751211540683924e-05,-7.687363216144389e-05,-1.926389907637932e-05,0.9969734066877275,0.9692993417026782,0.0005553286000425928,0.00014777006129229608,-2.9581590542218537e-05,1.721316501891847e-05,-5.7894727454900786e-05,-1.2684536295362837e-06,0.9571513300279667,0.7964671376838374,0.012432192355509741,0.004553372463755756,-2.6721855569536337e-05,1.649872862524469e-05,-5.385984918885814e-05,4.161380497854676e-07,0.9473442378801844,0.7554178046041156,0.015105159575607985,0.005422966357092385,-6.791599588172644e-05,1.4643997684566608e-05,-9.200322858625478e-05,-4.3828763177198095e-05,0.9999982393504863,0.9998360994239124,7.406750679450624e-08,6.604786606523305e-09,0.08099596928120437,0.06074366360348055,0.09123125148691107,-0.07142124591601859,0.04672501274034542,0.05395344209856635,0.178947350193768,0.022820619733033936,0.14296656558730625,0.6158536585365854,200,0.9441276983746909,-1.3599590852733632e-05,7.4193211332019985e-06,0.0005051854129711764,True,True,False,True,False,-0.0001262948126286141
reopen_focus_cost_top150_to1p0,260,-0.00012629371578909792,904,193,34,0.04617773512975418,1,4,0.4624420167171335,0.2688164370713969,0.9631914260209333,q2_bad,0.1726031274603655,0.0008553111902581643,0.010205926073456162,0.34105788613146104,0.08605986093125143,-0.025970379357581914,-0.012101085509518314,-7.759032473331333e-05,1.8253830069872005e-05,-0.00010761520332949814,-4.756544613712851e-05,0.9999893416193514,0.9996774010580096,1.0391227269757053e-06,1.7960004383699157e-07,-4.952147199153277e-05,1.7246628617205727e-05,-7.788965162522867e-05,-2.1153292357836872e-05,0.9979565232596035,0.9763509380521284,0.0003427531226941616,8.525552020821614e-05,-3.0310991157275604e-05,1.692328046350989e-05,-5.814731040759684e-05,-2.4746719069543712e-06,0.9633599699732203,0.8122909587536048,0.010035088987717433,0.0035110457073871393,-2.8469832435197313e-05,1.6232448544051117e-05,-5.5169834297182934e-05,-1.7698305732116882e-06,0.9602748105860468,0.7912219259243102,0.01042860903420928,0.0034973160277942394,-7.060999025882215e-05,1.4442653034540262e-05,-9.436604048548738e-05,-4.685394003215692e-05,0.9999994932274947,0.9999356380238672,1.7473642532905842e-08,1.3481596949915797e-09,0.07434635600419236,0.053894467940268614,0.08738445100193053,-0.07197477163847153,0.05215873478555132,0.05727691576740996,0.1726031274603655,0.02114290564496962,0.13639785927026016,0.524390243902439,150,0.9511597903418024,-1.3598494013217447e-05,5.529927851744446e-06,0.0002926099356227452,True,True,False,True,False,-0.00012629371578909792
reopen_focus_cost_top100_to1p0,310,-0.00012492998117899905,904,193,33,0.04668181089297866,1,4,0.46284600179392654,0.26857601028588823,0.9632584942261937,q2_bad,0.17135248387016053,0.0008376794310385616,0.010205926073456162,0.34316617585391274,0.0856388957248501,-0.026036261069699414,-0.009218834543461391,-7.806462368343427e-05,1.809167594324542e-05,-0.0001078227824763122,-4.830646489055634e-05,0.9999920179417323,0.999738472264289,7.381611464296611e-07,1.226654333663646e-07,-5.037191927898516e-05,1.7086745337546922e-05,-7.847711432024537e-05,-2.2266724237724947e-05,0.9984008734166507,0.9799129443536,0.0002536669773679501,6.050560539816452e-05,-3.0426441101428993e-05,1.675924103971525e-05,-5.799293951055858e-05,-2.8599426922994022e-06,0.9652766256351946,0.816454222519753,0.009269344103243538,0.0031756615014324474,-2.9602390975648286e-05,1.607350290235694e-05,-5.6040950522405115e-05,-3.1638314288914566e-06,0.9672396614990587,0.813037692875402,0.008111298768066488,0.002601159671184683,-7.338693220238949e-05,1.4303641714122553e-05,-9.691432915447835e-05,-4.9859535250300636e-05,0.9999998556257919,0.9999754889527389,4.146605725452446e-09,2.804341203699323e-10,0.07245374706792124,0.051984464637519635,0.08559054030370468,-0.07290059689320656,0.054508290901238335,0.06164579696968321,0.17135248387016053,0.021465391578025617,0.13467983323710278,0.4329268292682927,100,0.9561803813456967,-1.2234759403118573e-05,4.416495971856371e-06,0.00020352379029653367,True,True,False,True,False,-0.00012492998117899905
reopen_q2s2_to1p0,264,-0.00012148168425881558,904,193,32,0.04800688920180334,1,4,0.47003202106502157,0.2789641844126966,0.9603015067232574,q2_bad,0.20391740961007154,0.0008968028096473823,0.010205926073456162,0.34929584078025927,0.08330786219363986,-0.02661263693806214,-0.016251550829698196,-6.857662962432852e-05,1.9190833279928278e-05,-0.00010014274134903956,-3.701051789961747e-05,0.9998238157921795,0.9972449374115359,2.6243679293935784e-05,6.177747411628687e-06,-4.1288834208538234e-05,1.8258243351919362e-05,-7.13209720077054e-05,-1.1256696409371067e-05,0.9881321452367555,0.9226053557466394,0.0029230468514278574,0.0009677857630822073,-2.589897611636687e-05,1.8036586481922798e-05,-5.5566520808981475e-05,3.768568576247741e-06,0.9244865066865475,0.7214130380988398,0.026378405448520104,0.011162793833136675,-2.08229876466955e-05,1.732415185870237e-05,-4.9318681665340186e-05,7.67270637194918e-06,0.8853110469717554,0.6248277471450739,0.04239379596320214,0.01850106134417806,-5.2700805636560604e-05,1.504877099563602e-05,-7.745383118989463e-05,-2.794778008322658e-05,0.9997691107440357,0.9935150605643802,2.0438882783246903e-05,3.100668951150354e-06,0.06408515289561525,0.047349656974927344,0.08618654820452168,-0.06326335147357807,0.04877974733075089,0.04235837225751851,0.20391740961007154,0.019150263614529588,0.15271626300920263,0.5170731707317073,146,0.9308065783909903,-8.786462482935107e-06,1.5426523800210252e-05,0.002872903664356441,True,False,False,True,False,-0.0001213893795736728
reopen_q2s2_non_e72_to1p0,284,-0.0001213070375887992,904,193,32,0.04807600508744026,1,4,0.47443683064919584,0.28792859271425114,0.9576518811643356,q2_bad,0.20692772677102703,0.0008629123223253065,0.010205926073456162,0.36209348296595517,0.08863908251375159,-0.028326117506579502,-0.016222755073798206,-7.071158196337245e-05,1.8589114069963755e-05,-0.00010128795366316697,-4.0135210263577926e-05,0.9999287891285501,0.9985601045303059,8.932611630596554e-06,1.8499754672607338e-06,-4.4397307682602095e-05,1.767792619615123e-05,-7.34749087033219e-05,-1.53197066618823e-05,0.993988261149654,0.9500525241856758,0.0012530176192652176,0.00036567868975689866,-2.7534279585344165e-05,1.737978251800493e-05,-5.612147789571237e-05,1.0529187250240352e-06,0.9434339306467516,0.7590723799161812,0.017680649745615673,0.006846466103568094,-2.466160197202431e-05,1.6758597723956184e-05,-5.222704222089433e-05,2.903838276845707e-06,0.9294327121009616,0.7115697490554872,0.022174511071117564,0.008535341935609564,-5.871718744227975e-05,1.4545953522426318e-05,-8.264315185111022e-05,-3.479122303344928e-05,0.9999728921653869,0.9985779014440751,1.597368255223941e-06,1.797481581355953e-07,0.0662914931984319,0.04610923590364553,0.08224034809067675,-0.06510051950064777,0.053105837881797985,0.05388924730066588,0.20692772677102703,0.019617472080652124,0.14459391453874917,0.48048780487804876,126,0.9475171104002662,-8.611815812918728e-06,1.1363513547699018e-05,0.0012028744321938012,True,True,False,True,False,-0.00012101417831737408
reopen_positive_cost_targets_to0p65,410,-0.00011939887080005824,904,193,32,0.04884432924016039,1,4,0.46270248381532314,0.2763578293419216,0.9610548112160001,q2_bad,0.19089264037120143,0.0008911623793360619,0.010205926073456162,0.35190388851817406,0.09466004186918424,-0.02690635956484347,-0.01128822914430833,-6.870942327262609e-05,1.8222290483558546e-05,-9.868242386587065e-05,-3.873642267938152e-05,0.9999185803797351,0.9983074071839507,9.927635474249463e-06,2.0051952460686806e-06,-4.17215821440589e-05,1.7285652320805995e-05,-7.015395005815878e-05,-1.3289214229959026e-05,0.9921032717817321,0.936732278124766,0.0016601696283290446,0.00048445862001367246,-2.6594728681919678e-05,1.6991582390776823e-05,-5.4543394605033704e-05,1.353937241194348e-06,0.9412285674215403,0.7466853160251028,0.01799788069319952,0.006826868962921506,-2.1480701297633478e-05,1.6342682070285313e-05,-4.8362021175057064e-05,5.400618579790112e-06,0.9056429497448482,0.647113489409541,0.030928951442362074,0.012184973359352425,-5.461479389556384e-05,1.4352291829450071e-05,-7.822221316630077e-05,-3.100737462482691e-05,0.9999291841450186,0.9969142160799691,4.605729719608931e-06,5.521510774153526e-07,0.08517122541363466,0.06883837631419544,0.10491211441655646,-0.07075164470941042,0.043756870740314216,0.05063471079983654,0.19089264037120143,0.028434921340837544,0.16139091531893007,0.5553658536585367,313,0.9670877996021351,-6.703649024177765e-06,1.3394005979622292e-05,0.0016100264412576282,True,True,False,True,False,-0.00011939887080005824
reopen_q2s2s3_to0p75,410,-0.00011928849076567143,904,193,32,0.04888952587821427,1,4,0.46279588100411656,0.28168597516353133,0.9595066500010152,q2_bad,0.20069097219488727,0.0008926241384519898,0.010205926073456162,0.3729436935516226,0.09805922605591318,-0.026144337280145445,-0.009087398273315837,-6.894074263764149e-05,1.8452421519918134e-05,-9.929227510071623e-05,-3.858921017456675e-05,0.9999065649108427,0.9981719074612065,1.1902664566965093e-05,2.4870803938537023e-06,-4.1831847370825105e-05,1.7511979955610855e-05,-7.063649111591311e-05,-1.302720362573711e-05,0.9915472373162758,0.9350450628468375,0.001837691290599519,0.000551091345938115,-2.6238067779240955e-05,1.7238444437233777e-05,-5.459278563482637e-05,2.1166500763444546e-06,0.936003855871901,0.7369254020935555,0.02036560249526509,0.007971040845781263,-2.15001759207128e-05,1.656641421853327e-05,-4.874950243364768e-05,5.749150592222088e-06,0.9028249066530512,0.6456549522607009,0.032644792521583255,0.013141033711753902,-5.542036906619503e-05,1.452330974885399e-05,-7.930908778193719e-05,-3.1531650350452873e-05,0.9999321727596824,0.9971253263989401,4.536853282499642e-06,5.574955193043962e-07,0.08798268541057086,0.07237321126633549,0.1096573480684351,-0.06756335722903604,0.038274327866744756,0.053581021518114245,0.20069097219488727,0.029231769301500832,0.16542790144522354,0.5390243902439025,237,0.957649862221492,-6.593268989790954e-06,1.3656016583844208e-05,0.0017875481035281027,True,True,False,True,False,-0.00011928849076567143
reopen_positive_cost_targets_to0p75,410,-0.00012106862635211061,904,193,33,0.0481706775073173,1,4,0.46140413015171106,0.2801652731391762,0.9599517798967043,q2_bad,0.19991921493603754,0.0009268295967213366,0.010205926073456162,0.359179879802339,0.09644929549506147,-0.02571510110040524,-0.014478529746265104,-6.681469020640402e-05,1.874201633290427e-05,-9.764256374796534e-05,-3.59868166648427e-05,0.9998180497716659,0.9970024529053308,2.592759731745442e-05,5.882802357470851e-06,-3.8932470581926846e-05,1.779180811494512e-05,-6.819739068981895e-05,-9.667550474034734e-06,0.9856733736796972,0.9078575468758434,0.003507725473243961,0.0011488930932154195,-2.5492640472897617e-05,1.7534230182369003e-05,-5.4333882584169244e-05,3.3486016383740106e-06,0.9270100042640276,0.7192750747250183,0.02446364258601763,0.009980831499267317,-1.8020805863568933e-05,1.683891157435595e-05,-4.5718350640563444e-05,9.676738913425577e-06,0.8577327163116188,0.563930874152313,0.054047542480569755,0.023883609312507104,-4.8007503492386756e-05,1.4765732672623215e-05,-7.22949724335469e-05,-2.3720034551226605e-05,0.9994255629351414,0.9865983502666676,5.59444033081391e-05,9.006923846643922e-06,0.09300949696282439,0.07810626977028844,0.11242251061319469,-0.0698392598787665,0.03590061697097647,0.04383235991204728,0.19991921493603754,0.03281742340935638,0.17361727896025989,0.6317073170731707,313,0.9510139033280184,-8.373404576230139e-06,1.7015669735546585e-05,0.0034575822861725447,True,False,False,True,False,-0.00011925560617495987
reopen_q2s2_non_e72_to0p75,410,-0.00011844378082991261,904,193,32,0.04923819313600106,1,4,0.4728324807680317,0.27982226919362696,0.9600518203010342,q2_bad,0.18906526829784348,0.0008247727181485277,0.010205926073456162,0.34810932271556805,0.0878317767907584,-0.029541976922808327,-0.010201896177085756,-7.256964606151643e-05,1.7782015043141073e-05,-0.00010181845799973267,-4.33208341233002e-05,0.9999775855635632,0.9993591548419962,2.224366709047132e-06,3.86444551248033e-07,-4.72233541593605e-05,1.6876107672653165e-05,-7.498208107354762e-05,-1.9464627245173375e-05,0.9974308827117312,0.9706875690321344,0.0004285249324992302,0.00010549601358134097,-2.8689686469662296e-05,1.6533230015053004e-05,-5.588442982514517e-05,-1.4949431141794204e-06,0.9586538699017908,0.7908051035868663,0.011249928382153995,0.0038916278594519627,-2.8213635232743518e-05,1.5958289880155594e-05,-5.4462686222060425e-05,-1.9645842434266144e-06,0.9614662938615833,0.7906104576612005,0.00979263416508347,0.003191964817533033,-6.61585830377067e-05,1.3947285579367499e-05,-8.909982630905729e-05,-4.32173397663561e-05,0.9999989495791147,0.9998666773520497,3.496397438240706e-08,2.5908625245207872e-09,0.06087549876922001,0.03986827704511838,0.07841841347732352,-0.06802346691782428,0.06129296210224679,0.062437336004218906,0.18906526829784348,0.016083127484661206,0.1322554832627308,0.4036585365853659,126,0.9749816629675954,-5.748559054032139e-06,7.218592964407943e-06,0.0003783817454278138,True,True,False,True,False,-0.00011844378082991261
reopen_q2s2s3_to0p65,410,-0.0001179739989985849,904,193,32,0.049434263530656206,1,4,0.4638941709168715,0.27761129883327385,0.96069348220965,q2_bad,0.1912035153492679,0.0008637980127205845,0.010205926073456162,0.3630518963591441,0.09585701044347271,-0.02724658830562653,-0.0068133670947478275,-7.040950188529408e-05,1.800823485935885e-05,-0.0001000304123087044,-4.078859146188374e-05,0.9999538233250848,0.9988920017642884,5.129723202101921e-06,9.676974583872067e-07,-4.404032024285554e-05,1.707866799407383e-05,-7.213222923640791e-05,-1.5948411249303177e-05,0.995040985822012,0.9537343149700247,0.0009425332128286668,0.00025527902794064694,-2.7190307194672432e-05,1.6772253393095692e-05,-5.477820902045502e-05,3.975946311101523e-07,0.9475070628564688,0.7606171820011327,0.015389935609795513,0.00563832424925792,-2.4263434011026602e-05,1.6140916824244387e-05,-5.081287959170702e-05,2.286011569653816e-06,0.9336095180651454,0.7104366568686504,0.01955359890698727,0.007107385082646522,-6.054432302228841e-05,1.4173074449214752e-05,-8.385695593513253e-05,-3.7231690109444284e-05,0.9999903042637195,0.999292363677614,4.5690368299933226e-07,4.3481342415496727e-08,0.08085468162768503,0.06394027501789777,0.10243358299302993,-0.06882492816975927,0.04576481874715969,0.05866685028116805,0.1912035153492679,0.02540601065253153,0.15434258695040462,0.481219512195122,237,0.9717432294835734,-5.278777222704421e-06,1.0734808960278141e-05,0.0008923900257572503,True,True,False,True,False,-0.0001179739989985849
reopen_q2_to1p0,318,-0.00011853122400702924,904,193,32,0.04920186900217588,1,4,0.4740597261966186,0.2967054539399456,0.9549690432690948,q2_bad,0.20771557557411044,0.0008253196408479856,0.010205926073456162,0.37954929933332116,0.07813786978561535,-0.028542727852954287,0.0037487533338343595,-7.204656526404616e-05,1.7929154152548257e-05,-0.0001015373995000372,-4.2555731028055115e-05,0.999970703028633,0.9992231112798478,3.0571521782984945e-06,5.513693766001637e-07,-4.6741440903643455e-05,1.704303996891949e-05,-7.477474701079958e-05,-1.8708134796487324e-05,0.9969518197342486,0.96742285803048,0.0005325296624537623,0.00013583909508529945,-2.75831848247177e-05,1.67021365950873e-05,-5.5055754780985956e-05,-1.106148684494471e-07,0.9506793345867213,0.7687648763196179,0.014171818775023715,0.005111886673948018,-2.7762597633341415e-05,1.6145629019590655e-05,-5.431979408562804e-05,-1.205401181054783e-06,0.9572393783735804,0.7797129335807622,0.011328178433012703,0.003817492684472734,-6.592710596597701e-05,1.4031156409931385e-05,-8.900630447717604e-05,-4.284790745477797e-05,0.9999986903890815,0.9998453771695102,4.58032954897547e-08,3.523190406085064e-09,0.05829559018208817,0.036842832673756626,0.07254977714786852,-0.07190908550031104,0.06291825770195725,0.07411383089113142,0.20771557557411044,0.01848822907381301,0.13838754491322175,0.41829268292682925,92,0.9664309963490397,-5.836002231148768e-06,7.975085413093994e-06,0.0004823864753823459,True,True,False,True,False,-0.00011736067861303468
reopen_q2s2_non_e72_to0p65,410,-0.00011729642032585847,904,193,31,0.049719827255254596,1,4,0.47214841187607653,0.2760108970669086,0.9611545061540943,q2_bad,0.18092393781683805,0.0008095168764778152,0.010205926073456162,0.34214670251674834,0.08721939610989461,-0.0299653932719863,-0.007622727385778491,-7.331081390027468e-05,1.7515890672836866e-05,-0.00010212189020277585,-4.44997375977735e-05,0.9999857660841309,0.9995356578800365,1.2927120301986506e-06,2.1018713158849067e-07,-4.8351714949564495e-05,1.6611353634347643e-05,-7.567496022359474e-05,-2.1028469675534256e-05,0.9981972635560579,0.976652828857566,0.0002754114272244257,6.343308204770359e-05,-2.914979142289025e-05,1.6253023353365647e-05,-5.5883635834600717e-05,-2.4159470111797882e-06,0.9635534653834126,0.8027480536497424,0.009400078515823251,0.003114077857869102,-2.9632390736531845e-05,1.569357415413378e-05,-5.5446023103790674e-05,-3.8187583692730155e-06,0.9704995236296539,0.8192690801164362,0.006870264769466283,0.002093031372998655,-6.913308347537825e-05,1.375020794760221e-05,-9.17501628893287e-05,-4.65160040614278e-05,0.9999997519105901,0.9999546658155225,6.542438812928708e-09,4.09313249960519e-10,0.05839605946544309,0.03710451686901264,0.0765594165588104,-0.06905060331621078,0.06456837660692236,0.06586196421941377,0.18092393781683805,0.014537992935801476,0.12662677209944825,0.3729268292682927,126,0.9835975481230471,-4.601198549977992e-06,5.654750534047062e-06,0.00022526824015300928,True,True,False,True,False,-0.00011729642032585847
reopen_q2_to0p75,410,-0.00011659047726128573,904,193,31,0.05002087557452635,1,4,0.47252274924609,0.28466300417496604,0.9586276514132499,q2_bad,0.18833918006606845,0.0007997109304969798,0.010205926073456162,0.35968094231264447,0.08024266371804845,-0.029593188758514105,0.00366639922214106,-7.34568737478519e-05,1.74168426887599e-05,-0.00010210503061450185,-4.480871688120195e-05,0.9999876529203,0.9995788437155704,1.0877585132629264e-06,1.7285714748460634e-07,-4.878334845927432e-05,1.6524112173769327e-05,-7.596309430045177e-05,-2.1603602618096865e-05,0.9984226748077975,0.9786014697075213,0.00023341427199763398,5.248230092869122e-05,-2.8719528781797504e-05,1.6156426239945875e-05,-5.529448508114641e-05,-2.1445724824485943e-06,0.9622645289622227,0.7967130229367403,0.009722552234476156,0.0032126840219821595,-3.0278204492841115e-05,1.5617620707830854e-05,-5.5966904558469116e-05,-4.589504427213117e-06,0.9737323214280398,0.8310626229648721,0.005912723982794965,0.0017553953953879375,-7.096243420605793e-05,1.366311413032295e-05,-9.343625703877154e-05,-4.848861137334431e-05,0.9999998969352817,0.9999768079284953,2.3838939711140483e-09,1.356850187761438e-10,0.05500227367819334,0.033195268525688305,0.07134922960697038,-0.07246432790477339,0.06795164077739908,0.076228561364845,0.18833918006606845,0.015151760760620143,0.12712516313437475,0.3621951219512195,92,0.9844083839765109,-3.8952554854052544e-06,5.079617591484453e-06,0.00018327108492621758,True,True,False,True,False,-0.00011659047726128573
uniform_visiblepos_keep0p6,410,-0.00011633928666357505,904,193,31,0.050128876697740306,1,4,0.46395138204119457,0.27789766847146063,0.9606106838142737,q2_bad,0.189869764783721,0.0009106296447916044,0.010205926073456162,0.3337866168193467,0.08759749884286502,-0.027067556372799575,-0.009462149876491084,-6.580999510670073e-05,1.8308327676849174e-05,-9.592451428938212e-05,-3.569547592401934e-05,0.999837516672897,0.9970945832622695,2.17464397214151e-05,4.694020233397822e-06,-3.876642447956452e-05,1.7386713119976833e-05,-6.736502261572317e-05,-1.0167826343405882e-05,0.9871149228237678,0.9113412013066864,0.0029854358308343265,0.0009346270914145638,-2.6390103386423798e-05,1.708397800935731e-05,-5.449074657787436e-05,1.710539805026764e-06,0.9387939951784283,0.7416775898334316,0.01905560828931585,0.0073247364025417205,-1.848374650921234e-05,1.6458337959072847e-05,-4.5555303394786406e-05,8.587810376361723e-06,0.8692945803301757,0.5764393181060189,0.04725254425273051,0.020020151953340393,-4.724810999978042e-05,1.4386253683262115e-05,-7.091139154893809e-05,-2.3584828450622756e-05,0.999488736239855,0.9867904435487018,4.569786093899797e-05,6.853187290101204e-06,0.08798708167390541,0.07221868846415284,0.11161241751880949,-0.06717106015993277,0.03985209010727166,0.048486095750114845,0.189869764783721,0.020697702534770195,0.16199274262928007,0.5999999999999999,410,0.9689706362937287,-3.644064887694577e-06,1.6515393866175436e-05,0.00293529264376291,True,False,True,True,False,-0.00011624074308049161
reopen_q2s2s3_to0p5,410,-0.00011599835907877238,904,193,31,0.05027620909965666,1,4,0.46568629122254956,0.2707677502105118,0.9626447036398931,q2_bad,0.17501376904001847,0.0008205588241234789,0.010205926073456162,0.34691108471877896,0.09179338014139268,-0.02883378519026609,-0.0031645746469392507,-7.260873848758874e-05,1.744538774866217e-05,-0.0001013038477995505,-4.391362917562699e-05,0.9999842304797992,0.9994890435042509,1.4341645268034497e-06,2.331368098573705e-07,-4.734912728171656e-05,1.652915230997783e-05,-7.45371634092169e-05,-2.0161091154216227e-05,0.9979122058803349,0.9737065781535614,0.0003233104558119093,7.506099630194552e-05,-2.861476404863522e-05,1.6179377740992344e-05,-5.52274722077244e-05,-2.002055889546045e-06,0.9615192440717318,0.794542721902479,0.009980080115423173,0.0033147450967143666,-2.8404418877312418e-05,1.56006925022323e-05,-5.406527452256385e-05,-2.7435632320609837e-06,0.9656749242172286,0.7993505451398839,0.008199033437368941,0.002538345626052818,-6.822635168724285e-05,1.3729253582128184e-05,-9.080896423714289e-05,-4.564373913734281e-05,0.9999996642231104,0.999941951936917,9.137466561170982e-09,5.839031480547874e-10,0.06906412361671488,0.05017955594587468,0.09036292751642422,-0.07041801103255013,0.05737861675265115,0.06638841857906319,0.17501376904001847,0.01918459291359258,0.13583633276109677,0.39451219512195124,237,0.9883351918094034,-3.3031373028919077e-06,6.522129055365091e-06,0.0002731672687404929,True,True,False,True,False,-0.00011599835907877238
