file,is_known_public,known_public_lb,selector_stress_mean,selector_stress_median,selector_stress_p10,selector_stress_p90,selector_stress_spread,selector_delta_vs_a2c8_public,selector_p90_delta_vs_a2c8_public,beats_a2c8_scenario_rate,resolved_better_than_a2c8_gate,candidate_selector_risk,proxy_pred_mean,proxy_delta_vs_a2c8_public,proxy_pred_spread,mean_abs_move_vs_a2c8,mean_abs_move_vs_raw05,bad_axis_abs_load,good_span_residual_ratio,raw05_a2c8_compat_energy,source_path,candidate_family,movement_over_selector_uncertainty,raw05_novel_movement,low_public_bad_axis,p90_not_too_worse,scenario_majority_beats_a2c8,frontier_escape_candidate,novel_frontier_candidate,submission_priority_score
submission_raw05_cvjepa_surprise_graft_9cbdda72.csv,False,,0.5777275303648809,0.5776988975008026,0.5775075634989669,0.577994003093034,0.0012622306704132003,0.0002882093648809425,0.000554682093033998,0.5135135135135135,False,0.5779881979349161,0.5776165970892447,0.00017727608924478222,0.0002514368756294516,0.008840247694234579,0.0016758857142858473,0.02006302097487675,0.10423965612746341,0.006113314283165734,analysis_outputs/submission_raw05_cvjepa_surprise_graft_9cbdda72.csv,cvjepa,True,True,True,True,True,True,True,0.0008098724728320425
submission_raw05_cvjepa_surprise_graft_c0fc8aea.csv,False,,0.5777288918977432,0.5776977140018356,0.5775056021667143,0.5779984810672693,0.001263084977346951,0.00028957089774328537,0.0005591600672693042,0.5019305019305019,False,0.5779902330806043,0.577615880732018,0.00017655973201802233,0.00025244507152433204,0.00901398125733827,0.0021513142857144166,0.019390254074198136,0.11631298560878664,0.006760191392983649,analysis_outputs/submission_raw05_cvjepa_surprise_graft_c0fc8aea.csv,cvjepa,True,True,True,True,True,True,True,0.0008144151814121041
submission_public_repair_rawaxis_s0.875_4bfcf007.csv,False,,0.5777344210815528,0.5776858116480018,0.5775429249612732,0.5780039822543287,0.0012807778559442706,0.00029510008155286815,0.0005646612543287466,0.6795366795366795,False,0.5779938303416243,0.5776445003756153,0.00020517937561537192,0.0001641197232816749,0.01133607566663254,0.004911422391430122,0.021691258855852796,1.0847184332058824e-09,0.009204417768436488,analysis_outputs/submission_public_repair_rawaxis_s0.875_4bfcf007.csv,axis_repair,True,True,True,True,True,True,True,0.0008237304320759797
submission_public_repair_rawaxis_s1.125_45affdb6.csv,False,,0.5777169522940072,0.5776829946321234,0.5774728581717673,0.5780127829381665,0.001265630240620652,0.0002776312940072634,0.0005734619381665418,0.833976833976834,False,0.5779742616563935,0.5776117928961857,0.0001724718961857441,0.00028937386592553516,0.008251369651392684,0.004911422391430169,0.027888761386096552,1.0847152813178553e-09,0.00821773320105621,analysis_outputs/submission_public_repair_rawaxis_s1.125_45affdb6.csv,axis_repair,True,True,True,True,True,True,True,0.000830523759409045
submission_public_repair_rawaxis_s0.750_8f3da762.csv,False,,0.577754004016488,0.5776949898373107,0.5775885076874697,0.5780168930280235,0.0013068499158579439,0.00031468301648807095,0.0005775720280235541,0.583011583011583,False,0.5780181628758525,0.5776690975106422,0.00022977651064226556,0.00011572770001899713,0.01545503367989706,0.009822844782860248,0.01859250759073123,1.0847028214763432e-09,0.015510994195532217,analysis_outputs/submission_public_repair_rawaxis_s0.750_8f3da762.csv,axis_repair,True,True,True,True,True,True,True,0.0008412672363233558
submission_public_repair_rawaxis_s1.000_bdba2431.csv,False,,0.5777160141068988,0.5776779398723344,0.5774999395449474,0.5779786032667666,0.0012563277137693785,0.00027669310689881765,0.0005392822667666941,0.7876447876447876,False,0.5779709981512251,0.577620518757742,0.0001811977577420576,0.000247815909485416,0.008530873231461976,1.4591130882900062e-16,0.024790010120974613,1.0847205901269138e-09,0.0033576557936736626,analysis_outputs/submission_public_repair_rawaxis_s1.000_bdba2431.csv,axis_repair,True,False,True,True,True,True,False,0.0007940103848417722
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,True,0.5775263072,0.5777160141068988,0.5776779398723344,0.5774999395449474,0.5779786032667666,0.0012563277137693785,0.00027669310689881765,0.0005392822667666941,0.7876447876447876,False,0.5779709981512251,0.577620518757742,0.0001811977577420576,0.000247815909485416,0.008530873231461969,0.0,0.02479001012097469,1.0847211862924715e-09,0.003357655793673521,jepa/submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,raw_timeline,True,False,True,True,True,True,False,0.0007940103848417722
submission_raw05_jepa_public6drift_raw05_q1_q3_s3_anti_signed_top40_prob_bad_raw_ortho_g00075_0bbf9d04.csv,False,,0.5777160778646417,0.577677777335747,0.577500199952834,0.5779786636271893,0.0012561665607614403,0.0002767568646417917,0.0005393426271893542,0.7876447876447876,False,0.5779710547168786,0.5776205263623017,0.00018120536230170625,0.0002478075148292236,0.008526327948120888,6.870838451052974e-06,0.024783258988928886,0.0005210247265669626,0.0033680447523929662,analysis_outputs/submission_raw05_jepa_public6drift_raw05_q1_q3_s3_anti_signed_top40_prob_bad_raw_ortho_g00075_0bbf9d04.csv,raw05_jepa,True,False,True,True,True,True,False,0.0007940376383515379
submission_raw05_jepa_public6drift_raw05_q1_q3_s3_anti_signed_strength_prob_bad_raw_ortho_g00075_662099aa.csv,False,,0.5777160760435451,0.5776777605319589,0.5775001980338642,0.5779786665195319,0.0012561701591018437,0.0002767550435451849,0.0005393455195319419,0.7876447876447876,False,0.5779710534245756,0.5776205230541923,0.00018120205419236424,0.00024780445889538427,0.008526120484560687,7.445305148540229e-06,0.024781131929171744,0.0005235884129727042,0.0033685403378120836,analysis_outputs/submission_raw05_jepa_public6drift_raw05_q1_q3_s3_anti_signed_strength_prob_bad_raw_ortho_g00075_662099aa.csv,raw05_jepa,True,False,True,True,True,True,False,0.0007940409375271495
submission_raw05_jepa_public6drift_raw05_q1_q3_s3_anti_signed_top40_prob_bad_raw_ortho_g00100_a6ce392e.csv,False,,0.5777160991161766,0.5776777231561661,0.5775002867525072,0.5779786837468665,0.0012561128452074355,0.00027677811617665693,0.0005393627468665008,0.7876447876447876,False,0.5779710735711903,0.577620528896419,0.00018120789641906665,0.00024780471620866606,0.008524812906447521,9.161070407977179e-06,0.024781008231350002,0.0006946947490112916,0.003371507658624972,analysis_outputs/submission_raw05_jepa_public6drift_raw05_q1_q3_s3_anti_signed_top40_prob_bad_raw_ortho_g00100_a6ce392e.csv,raw05_jepa,True,False,True,True,True,True,False,0.0007940467227554969
submission_raw05_jepa_public6drift_raw05_q1_q3_s3_anti_signed_entropy_prob_bad_raw_ortho_g00100_acf7638d.csv,False,,0.5777160845551118,0.5776777158133551,0.5775002423813149,0.5779786791960685,0.001256144913243995,0.00027676355511185857,0.0005393581960685401,0.7876447876447876,False,0.5779710611437102,0.5776205199482107,0.0001811989482107812,0.0002478002471854035,0.008525054206463219,9.094829470713633e-06,0.024777130721657107,0.000620726824765286,0.003370728030805349,analysis_outputs/submission_raw05_jepa_public6drift_raw05_q1_q3_s3_anti_signed_entropy_prob_bad_raw_ortho_g00100_acf7638d.csv,raw05_jepa,True,False,True,True,True,True,False,0.0007940479966993937
submission_raw05_jepa_public6drift_raw05_q1_s2_s3_anti_signed_strength_prob_bad_raw_ortho_g00100_306226f5.csv,False,,0.5777161492557275,0.5776779662244556,0.5775003794771874,0.5779786948346299,0.001256030841875977,0.00027682825572750147,0.0005393738346299859,0.7876447876447876,False,0.5779711162391664,0.5776206100817226,0.00018128908172265756,0.0002478310445187537,0.008525667894209828,9.65962936522521e-06,0.024828413952685133,0.0007310594182121476,0.003373380195811063,analysis_outputs/submission_raw05_jepa_public6drift_raw05_q1_s2_s3_anti_signed_strength_prob_bad_raw_ortho_g00100_306226f5.csv,raw05_jepa,True,False,True,True,True,True,False,0.0007940484950612578
submission_raw05_jepa_public6drift_raw05_q1_s2_s3_anti_entropy_mid_prob_bad_raw_ortho_g00100_f22e587f.csv,False,,0.5777161457214578,0.5776779426266979,0.5775003675935058,0.5779787039142152,0.0012560466208816345,0.00027682472145784676,0.0005393829142152917,0.7876447876447876,False,0.5779711147242318,0.5776206014554445,0.00018128045544452132,0.00024781619823277534,0.008525695107334755,1.1323905535989207e-05,0.024821304335526248,0.0007296589463110427,0.0033749333475991575,analysis_outputs/submission_raw05_jepa_public6drift_raw05_q1_s2_s3_anti_entropy_mid_prob_bad_raw_ortho_g00100_f22e587f.csv,raw05_jepa,True,False,True,True,True,True,False,0.0007940596631887275
submission_raw05_jepa_public6drift_raw05_q1_s2_s3_anti_ones_prob_bad_raw_ortho_g00075_894a53ad.csv,False,,0.5777161540974405,0.5776779526575865,0.5775003795503632,0.5779787075303147,0.0012560386678979185,0.00027683309744053197,0.0005393865303147116,0.7876447876447876,False,0.5779711226646495,0.5776206060915957,0.000181285091595762,0.0002478152387787036,0.008525712285932376,1.1736974583659726e-05,0.024823352411758946,0.0007466153520542854,0.0033755527143569187,analysis_outputs/submission_raw05_jepa_public6drift_raw05_q1_s2_s3_anti_ones_prob_bad_raw_ortho_g00075_894a53ad.csv,raw05_jepa,True,False,True,True,True,True,False,0.0007940619953874812
