candidate_id,basename,source_path,parent_policy_id,rule,scale,parent_actual_delta,parent_dominance,parent_min_mode_dominance,base_block_frac,selected_blocks,selected_rows,selected_null_mean_rate,selected_null_max_rate,selected_score_rank,selected_rarity_score,selected_contrast_score,delta_mean,delta_p90_abs,delta_l1,promotion_decision,strict_promote_gate,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current,balanced_rank,old_promotion_decision,old_strict_promote,actual_mean,actual_p10,actual_p90,actual_beats_current_rate,null_count,null_strict_rate,p90_dominance,mean_dominance,worst_mode_p90_dominance,public_free_submission_ready,final_decision
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top8_bf20_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__a328bf57.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__a328bf57.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top8,0.5,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,31,0.12615740740740738,0.2326388888888889,0.7264150943396227,0.5191867575122293,0.5958236863703171,0.003889937519873911,0.04,1.1257900694000387,too_small_to_submit,False,-0.000177523247836771,-0.0003243983485723731,-4.442209756288349e-05,0.9411764705882353,0.0007252469876542766,,too_small_to_submit,False,-0.000177523247836771,-0.0003243983485723731,-4.442209756288349e-05,0.9411764705882353,21,0.0,0.7619047619047619,0.3333333333333333,0.7142857142857143,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top8_bf20_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__9e9219d1.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__9e9219d1.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top8,0.45,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,31,0.12615740740740738,0.2326388888888889,0.7264150943396227,0.5191867575122293,0.5958236863703171,0.0035009437678865207,0.036000000000000004,1.0132110624600348,too_small_to_submit,False,-0.0001603951445911785,-0.0002920063098408687,-3.909200752482018e-05,0.9411764705882353,0.0006527222888888518,,too_small_to_submit,False,-0.0001603951445911785,-0.0002920063098408687,-3.909200752482018e-05,0.9411764705882353,21,0.0,0.8571428571428571,0.42857142857142855,0.8571428571428571,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top8_bf20_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__9e9219d1.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__9e9219d1.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top8,0.45,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,31,0.12615740740740738,0.2326388888888889,0.7264150943396227,0.5191867575122293,0.5958236863703171,0.0035009437678865207,0.036000000000000004,1.0132110624600348,too_small_to_submit,False,-0.0001603951445911785,-0.0002920063098408687,-3.909200752482018e-05,0.9411764705882353,0.0006527222888888518,,too_small_to_submit,False,-0.0001603951445911785,-0.0002920063098408687,-3.909200752482018e-05,0.9411764705882353,21,0.0,0.8095238095238095,0.38095238095238093,0.5714285714285714,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top8_bf20_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__8f68ba91.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__8f68ba91.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top8,0.4,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,31,0.12615740740740738,0.2326388888888889,0.7264150943396227,0.5191867575122293,0.5958236863703171,0.0031119500158991293,0.032,0.9006320555200309,too_small_to_submit,False,-0.00014312975228719595,-0.0002596033696668158,-3.3956822759852474e-05,0.9411764705882353,0.0005801975901234546,,too_small_to_submit,False,-0.00014312975228719595,-0.0002596033696668158,-3.3956822759852474e-05,0.9411764705882353,21,0.0,0.8571428571428571,0.3333333333333333,0.7142857142857143,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top8_bf20_raw_s040,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__8f68ba91.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__8f68ba91.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top8,0.4,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,31,0.12615740740740738,0.2326388888888889,0.7264150943396227,0.5191867575122293,0.5958236863703171,0.0031119500158991293,0.032,0.9006320555200309,too_small_to_submit,False,-0.00014312975228719595,-0.0002596033696668158,-3.3956822759852474e-05,0.9411764705882353,0.0005801975901234546,,too_small_to_submit,False,-0.00014312975228719595,-0.0002596033696668158,-3.3956822759852474e-05,0.9411764705882353,21,0.0,0.8571428571428571,0.3333333333333333,0.7142857142857143,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top8_bf20_raw_s035,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__b3e67d3e.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__b3e67d3e.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top8,0.35,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,31,0.12615740740740738,0.2326388888888889,0.7264150943396227,0.5191867575122293,0.5958236863703171,0.002722956263911738,0.027999999999999997,0.788053048580027,too_small_to_submit,False,-0.00012563614096303946,-0.0002271750356854875,-2.9138686523705348e-05,0.9411764705882353,0.000507672891358002,,too_small_to_submit,False,-0.00012563614096303946,-0.0002271750356854875,-2.9138686523705348e-05,0.9411764705882353,21,0.0,0.6190476190476191,0.42857142857142855,0.5714285714285714,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top8_bf20_raw_s035,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__b3e67d3e.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__b3e67d3e.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top8,0.35,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,31,0.12615740740740738,0.2326388888888889,0.7264150943396227,0.5191867575122293,0.5958236863703171,0.002722956263911738,0.027999999999999997,0.788053048580027,too_small_to_submit,False,-0.00012563614096303946,-0.0002271750356854875,-2.9138686523705348e-05,0.9411764705882353,0.000507672891358002,,too_small_to_submit,False,-0.00012563614096303946,-0.0002271750356854875,-2.9138686523705348e-05,0.9411764705882353,21,0.0,0.7619047619047619,0.38095238095238093,0.7142857142857143,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax20_bf20_raw_s060,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_4e1499ba.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_4e1499ba.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,base_lowmax20,0.6,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,3,15,0.0925925925925926,0.17592592592592593,0.7295597484276729,0.5789657582110412,0.6329911357871777,0.0022860888374353376,0.0,0.6024071298833853,too_small_to_submit,False,-9.074924337199474e-05,-0.00016570232770527786,-2.8367579500411194e-05,0.9117647058823529,0.0004465769293754418,,too_small_to_submit,False,-9.074924337199474e-05,-0.00016570232770527786,-2.8367579500411194e-05,0.9117647058823529,21,0.0,1.0,0.38095238095238093,1.0,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax20_bf20_raw_s055,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_11ef1f64.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_11ef1f64.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,base_lowmax20,0.55,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,3,15,0.0925925925925926,0.17592592592592593,0.7295597484276729,0.5789657582110412,0.6329911357871777,0.002095581434315726,0.0,0.5522065357264366,too_small_to_submit,False,-8.352316337199518e-05,-0.00015261423733061162,-2.5783127729489702e-05,0.9117647058823529,0.0004093621852608309,,too_small_to_submit,False,-8.352316337199518e-05,-0.00015261423733061162,-2.5783127729489702e-05,0.9117647058823529,21,0.0,0.9523809523809523,0.19047619047619047,0.8571428571428571,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top8_bf20_raw_s030,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__3c36985f.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__3c36985f.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top8,0.3,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,31,0.12615740740740738,0.2326388888888889,0.7264150943396227,0.5191867575122293,0.5958236863703171,0.0023339625119243464,0.024,0.6754740416400231,too_small_to_submit,False,-0.0001081500663379181,-0.00019475957162208368,-2.4321574183271214e-05,0.9411764705882353,0.0004351481925925771,,too_small_to_submit,False,-0.0001081500663379181,-0.00019475957162208368,-2.4321574183271214e-05,0.9411764705882353,21,0.0,0.6666666666666666,0.42857142857142855,0.2857142857142857,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top8_bf20_raw_s030,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__3c36985f.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__3c36985f.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top8,0.3,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,31,0.12615740740740738,0.2326388888888889,0.7264150943396227,0.5191867575122293,0.5958236863703171,0.0023339625119243464,0.024,0.6754740416400231,too_small_to_submit,False,-0.0001081500663379181,-0.00019475957162208368,-2.4321574183271214e-05,0.9411764705882353,0.0004351481925925771,,too_small_to_submit,False,-0.0001081500663379181,-0.00019475957162208368,-2.4321574183271214e-05,0.9411764705882353,21,0.0,0.7619047619047619,0.38095238095238093,0.7142857142857143,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax20_bf20_raw_s050,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f54cba9b.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f54cba9b.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,base_lowmax20,0.5,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,3,15,0.0925925925925926,0.17592592592592593,0.7295597484276729,0.5789657582110412,0.6329911357871777,0.0019050740311961146,0.0,0.5020059415694879,too_small_to_submit,False,-7.630671080745338e-05,-0.00013954409251059068,-2.3200562501086022e-05,0.9117647058823529,0.00037214744114619225,,too_small_to_submit,False,-7.630671080745338e-05,-0.00013954409251059068,-2.3200562501086022e-05,0.9117647058823529,21,0.0,0.9523809523809523,0.23809523809523808,0.8571428571428571,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax20_bf20_raw_s045,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f3a70fca.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_f3a70fca.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,base_lowmax20,0.45,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,3,15,0.0925925925925926,0.17592592592592593,0.7295597484276729,0.5789657582110412,0.6329911357871777,0.001714566628076503,0.0,0.4518053474125391,too_small_to_submit,False,-6.909993205931938e-05,-0.00012649197969937813,-2.0619892903771433e-05,0.9117647058823529,0.0003349326970315536,,too_small_to_submit,False,-6.909993205931938e-05,-0.00012649197969937813,-2.0619892903771433e-05,0.9117647058823529,21,0.0,0.9523809523809523,0.14285714285714285,0.8571428571428571,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid_low45_top8_bf20_raw_s055,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__cc1f8ee1.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_hybrid__cc1f8ee1.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,hybrid_low45_top8,0.55,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,31,0.12615740740740738,0.2326388888888889,0.7264150943396227,0.5191867575122293,0.5958236863703171,0.004278931271861302,0.044000000000000004,1.2383690763400426,too_small_to_submit,False,-0.00019422537610994957,-0.00035673267397454963,-4.99605822630679e-05,0.9411764705882353,0.0007977716864197015,,too_small_to_submit,False,-0.00019422537610994957,-0.00035673267397454963,-4.99605822630679e-05,0.9411764705882353,21,0.14285714285714285,0.8571428571428571,0.42857142857142855,0.5714285714285714,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity_top8_bf20_raw_s055,submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__cc1f8ee1.csv,analysis_outputs/submission_e293_s4lownull_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_rarity__cc1f8ee1.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,rarity_top8,0.55,-0.013445320773193159,0.9930555555555556,0.9791666666666666,0.2,8,31,0.12615740740740738,0.2326388888888889,0.7264150943396227,0.5191867575122293,0.5958236863703171,0.004278931271861302,0.044000000000000004,1.2383690763400426,too_small_to_submit,False,-0.00019422537610994957,-0.00035673267397454963,-4.99605822630679e-05,0.9411764705882353,0.0007977716864197015,,too_small_to_submit,False,-0.00019422537610994957,-0.00035673267397454963,-4.99605822630679e-05,0.9411764705882353,21,0.14285714285714285,0.8571428571428571,0.38095238095238093,0.7142857142857143,False,too_small_to_submit
