method,hidden_blocks,weighted_mixmin_delta_vs_a2c8,mean_mixmin_delta_vs_a2c8,mean_raw05_delta_vs_a2c8,mixmin_better_block_rate
transition_raw_topology_baseedge_shrink025_k16_a24_w0.35,36.0,-8.514217845318045e-05,-0.0005189789891582756,0.0006495002618712169,0.5833333333333334
transition_raw_topology_baseedge_shrink025_k16_a12_w1.00,36.0,-8.495033073978414e-05,-0.0009259276376540156,0.0005259431958726812,0.5
transition_full_transition_baseedge_shrink025_k4_a12_w0.35,36.0,-8.226881952453574e-05,-0.0006518542563763715,0.0006423798143896221,0.5
transition_topology_baseedge_shrink025_k8_a24_w0.65,36.0,-8.081069471748659e-05,-0.0006185819166544677,0.0006220515851520273,0.4722222222222222
transition_raw_residual_baseedge_shrink025_k8_a24_w0.35,36.0,-7.559698010897313e-05,-0.0002822581412986549,0.0006630224475710717,0.5
transition_topology_baseraw_k4_a12_w1.00,36.0,-7.282927673698701e-05,-0.0010762742420678678,0.0006812382781978493,0.5277777777777778
transition_topology_baseedge_shrink025_k8_a12_w0.35,36.0,-7.066585846255637e-05,-0.000576561281233457,0.0006331662951218092,0.4722222222222222
transition_topology_baseraw_k16_a4_w0.65,36.0,-6.570376916310105e-05,-0.0008618418691773121,0.0005134412689929449,0.5
transition_raw_residual_baseedge_shrink025_k16_a24_w0.35,36.0,-6.525288214378016e-05,-0.00018713017484879536,0.0006556145763165935,0.4722222222222222
transition_topology_baseraw_k16_a4_w0.35,36.0,-6.386075442716907e-05,-0.000725249860827303,0.0005777203831372594,0.5277777777777778
transition_full_transition_baseedge_shrink025_k16_a24_w0.35,36.0,-6.36496290307865e-05,-0.0004898466936991203,0.0006229437753114604,0.5555555555555556
transition_topology_baseedge_shrink025_k4_a24_w0.35,36.0,-6.222216593293916e-05,-0.0005062373562968323,0.0006972840335328566,0.5555555555555556
transition_raw_topology_baseedge_shrink025_k4_a24_w0.35,36.0,-5.590246965420937e-05,-0.0004744522198023037,0.000671070665701426,0.5277777777777778
transition_topology_baseraw_k16_a24_w0.65,36.0,-5.3078658546315464e-05,-0.0006963780338321105,0.000584931466256124,0.5277777777777778
transition_topology_baseraw_k16_a12_w1.00,36.0,-4.701404188343261e-05,-0.0008585385175635974,0.0005031875818701441,0.4444444444444444
transition_raw_residual_baseedge_shrink025_k4_a24_w0.35,36.0,-4.6360343448884136e-05,-0.00030891909058031614,0.0006732592553602194,0.4722222222222222
transition_topology_baseedge_shrink025_k8_a24_w0.35,36.0,-3.9679251100068524e-05,-0.0004639867957342878,0.000660520318798413,0.5
transition_full_transition_baseedge_shrink025_k16_a4_w1.00,36.0,-3.69990285004636e-05,-0.0010232039469229375,0.0003711888003055916,0.5277777777777778
transition_full_transition_baseedge_shrink025_k4_a24_w0.35,36.0,-3.309940001105409e-05,-0.00047181909065437035,0.0006712191750975375,0.5277777777777778
transition_topology_baseedge_shrink025_k8_a4_w1.00,36.0,-1.620577868637893e-05,-0.000938629476743521,0.00046107227493643585,0.4722222222222222
transition_raw_topology_baseraw_k4_a4_w1.00,36.0,-8.010138381063791e-06,-0.0007369962354786204,0.00039912864734615276,0.5
transition_topology_baseraw_k16_a12_w0.35,36.0,-6.761866352785445e-06,-0.000587402618799691,0.0006089715492937054,0.5
transition_topology_basesubject_k4_a4_w1.00,36.0,-2.872503564986667e-06,-0.0013516728919583624,0.0007066345164983738,0.5555555555555556
transition_topology_baseraw_k4_a4_w0.35,36.0,3.386498713087438e-06,-0.0008449700380236693,0.0006869936721381307,0.5833333333333334
transition_raw_residual_baseraw_k4_a4_w0.35,36.0,5.528562424113589e-06,-0.0001406549897701319,0.0007156003543064307,0.5277777777777778
transition_raw_topology_baseedge_shrink025_k16_a4_w1.00,36.0,1.4908602394176518e-05,-0.0009583314674279248,0.00048622551096487204,0.5
transition_topology_baseraw_k4_a12_w0.65,36.0,1.885642773408839e-05,-0.0007995727728371785,0.0006883104042480175,0.5833333333333334
transition_full_transition_basesubject_k4_a4_w1.00,36.0,2.2710684340169054e-05,-0.0008033033988522234,0.00044333060031033294,0.5
transition_topology_basesubject_k4_a4_w0.65,36.0,2.4041713986364886e-05,-0.001077925875758317,0.0007114777424936174,0.5833333333333334
transition_topology_basesubject_k16_a24_w1.00,36.0,2.8037539023721412e-05,-0.0007080629286578589,0.0005848648868256083,0.5
transition_raw_residual_baseraw_k4_a12_w0.65,36.0,2.8253000209937247e-05,-0.0001295581657484962,0.0007150963806208666,0.5
transition_topology_basesubject_k16_a12_w0.65,36.0,3.1457639837507074e-05,-0.0006809602134319502,0.0005927402079002101,0.5277777777777778
transition_raw_residual_baseraw_k8_a4_w0.65,36.0,3.459155804271921e-05,-0.000227747830950541,0.000702657654268807,0.5
edge_shrink025,36.0,3.5161923087935385e-05,-0.00022955415111154714,0.0007096269842349179,0.4722222222222222
transition_topology_basesubject_k16_a4_w0.65,36.0,4.1017710678214916e-05,-0.0007723881028118503,0.0005570759291196664,0.5
transition_topology_baseraw_k4_a24_w1.00,36.0,4.5020372959607275e-05,-0.0007234620862507915,0.0006906182221891902,0.6111111111111112
transition_raw_topology_baseraw_k4_a4_w0.65,36.0,5.342933359496822e-05,-0.0006202951932758286,0.0004562279873881384,0.4722222222222222
transition_raw_residual_baseraw_k8_a12_w1.00,36.0,5.394520578765337e-05,-0.0002138676370514353,0.0007028014958046128,0.5
transition_full_transition_baseedge_shrink025_k8_a24_w0.35,36.0,5.429052353758201e-05,-0.0004171637951461164,0.0006552551592099102,0.4166666666666667
transition_topology_basesubject_k16_a12_w1.00,36.0,5.6657993426054767e-05,-0.000780137172991008,0.0005471225176802221,0.5
transition_raw_residual_basesubject_k4_a4_w0.65,36.0,5.678062266921535e-05,-0.00021282176875278804,0.0008406336327765542,0.4444444444444444
transition_raw_topology_basesubject_k4_a4_w1.00,36.0,6.077607818193136e-05,-0.0010148517881041674,0.00041299442711444025,0.5277777777777778
transition_topology_baseraw_k16_a4_w1.00,36.0,6.0964354432349485e-05,-0.0007947061026507541,0.00046491979734926734,0.4444444444444444
transition_topology_baseraw_k16_a24_w0.35,36.0,6.24909820797643e-05,-0.00044206149607348095,0.0006369293006201602,0.5277777777777778
transition_raw_topology_baseedge_shrink025_k8_a24_w0.35,36.0,6.330683934619619e-05,-0.00037030509812306645,0.0006517362423415621,0.4166666666666667
transition_raw_residual_baseraw_k4_a24_w1.00,36.0,6.410723096278565e-05,-0.00011154806440130736,0.0007144712836006271,0.5
transition_topology_basesubject_k16_a4_w0.35,36.0,6.527739777724406e-05,-0.0005562346068633531,0.0006222896412014545,0.5
transition_topology_basesubject_k4_a12_w1.00,36.0,6.528280095890515e-05,-0.0008973670045451335,0.0007154457221665774,0.5833333333333334
transition_full_transition_baseedge_shrink025_k8_a12_w0.35,36.0,7.173164639508955e-05,-0.0005152577551381141,0.0006232071679231218,0.4722222222222222
transition_topology_basesubject_k16_a24_w0.65,36.0,7.807194122949031e-05,-0.0005203473895914955,0.0006297644980968706,0.5
transition_full_transition_baseedge_shrink025_k8_a24_w0.65,36.0,8.047654421505523e-05,-0.0005539229826044828,0.0006098087465415685,0.4722222222222222
transition_raw_topology_baseedge_shrink025_k8_a12_w0.35,36.0,8.686482187649987e-05,-0.00043625522578419763,0.0006186439813892468,0.4444444444444444
transition_raw_topology_baseraw_k4_a12_w1.00,36.0,8.712829432428842e-05,-0.0005403933220469098,0.0004944325637726763,0.4722222222222222
transition_full_transition_basesubject_k4_a4_w0.65,36.0,9.06017128668295e-05,-0.0006297869869143915,0.0005265219012285737,0.5
transition_raw_topology_baseedge_shrink025_k8_a24_w0.65,36.0,9.840287424942545e-05,-0.0004605152887132587,0.000604931073135063,0.4166666666666667
transition_raw_topology_basesubject_k4_a4_w0.65,36.0,0.00010575276202874527,-0.000857039315259502,0.0005029220059879053,0.5555555555555556
transition_full_transition_baseedge_shrink025_k8_a4_w0.35,36.0,0.00011217682193076675,-0.0006631249052858599,0.0005696877466180684,0.5
transition_topology_baseraw_k8_a12_w1.00,36.0,0.00011732519344201324,-0.000684793746584531,0.0005262605091091811,0.5277777777777778
transition_full_transition_baseraw_k4_a4_w1.00,36.0,0.00011810824101150196,-0.0009295207864484303,0.00039594125300232273,0.4722222222222222
transition_topology_baseraw_k8_a4_w0.65,36.0,0.00011839054349755176,-0.0007079773042597981,0.0005167257684192939,0.5555555555555556
transition_full_transition_baseedge_shrink025_k8_a24_w1.00,36.0,0.00012041323177323065,-0.0006861758684835442,0.0005608090063607184,0.5
transition_topology_baseraw_k4_a24_w0.65,36.0,0.00012272314043676257,-0.000500322548458547,0.0006978728010381135,0.5555555555555556
transition_raw_topology_baseraw_k16_a4_w0.35,36.0,0.0001253650029480858,-0.000715658046058282,0.000566433581875826,0.5
transition_full_transition_baseedge_shrink025_k8_a12_w0.65,36.0,0.00012547551012519992,-0.0006995388445046554,0.0005555988139699535,0.5
transition_raw_topology_baseraw_k16_a24_w0.65,36.0,0.00012587287088266553,-0.0006849425340497299,0.0005741611335850086,0.5
transition_topology_baseraw_k8_a12_w0.65,36.0,0.00012789076393209702,-0.0005607771017442882,0.0005772307782574279,0.4722222222222222
transition_topology_basesubject_k16_a12_w0.35,36.0,0.00012981104936762768,-0.00039214640106958185,0.0006546408461040608,0.5555555555555556
transition_topology_baseraw_k8_a24_w1.00,36.0,0.0001301678760324725,-0.000549026235315051,0.0005816147049326005,0.4722222222222222
transition_raw_topology_baseraw_k4_a4_w0.35,36.0,0.0001317025065351193,-0.0004250827140693324,0.0005450924705536391,0.5277777777777778
transition_topology_baseraw_k4_a12_w0.35,36.0,0.0001320427268635492,-0.0004737245760567866,0.0006987680052335205,0.5833333333333334
transition_topology_baseraw_k8_a4_w1.00,36.0,0.0001323828269602298,-0.000844910146937967,0.0004681416733768148,0.5555555555555556
transition_raw_residual_basesubject_k4_a12_w1.00,36.0,0.00013363427337388875,-0.00011908087840446464,0.0008259753304092777,0.4722222222222222
transition_raw_residual_baseraw_k8_a12_w0.65,36.0,0.0001336374502025129,-0.00015072468509375904,0.000704398541336701,0.4444444444444444
transition_topology_baseraw_k8_a4_w0.35,36.0,0.00013460412512399496,-0.000528108877846962,0.0005891437531487151,0.4722222222222222
transition_topology_basesubject_k4_a4_w0.35,36.0,0.00013653082593446185,-0.0006534259650977447,0.0007235148128024315,0.5555555555555556
transition_full_transition_basesubject_k4_a12_w1.00,36.0,0.0001379504932631435,-0.0005038639977447503,0.0005711488488003041,0.5277777777777778
transition_raw_topology_baseraw_k16_a12_w0.35,36.0,0.00013872782558609892,-0.0005724740480072178,0.0006001308982772232,0.4444444444444444
transition_raw_residual_baseraw_k8_a24_w1.00,36.0,0.00013938140015670917,-0.00014564744094825238,0.0007046131413750701,0.4444444444444444
transition_raw_topology_baseedge_shrink025_k8_a4_w0.35,36.0,0.0001397031058945115,-0.000522892171509063,0.0005638709693389466,0.4166666666666667
transition_raw_topology_baseraw_k4_a12_w0.65,36.0,0.00014065413412401567,-0.00040149618210746923,0.0005549268235177888,0.5277777777777778
transition_raw_topology_baseraw_k16_a12_w0.65,36.0,0.00014330158512891245,-0.0008184757538850142,0.0005364376344259175,0.4722222222222222
transition_full_transition_baseraw_k4_a4_w0.65,36.0,0.00014339238110836852,-0.0007501636514295582,0.0004837491625427824,0.4722222222222222
transition_raw_topology_basesubject_k4_a12_w1.00,36.0,0.00014626643297885498,-0.0007103257143419526,0.0005506334532101253,0.5555555555555556
transition_raw_residual_baseraw_k8_a4_w0.35,36.0,0.00014903612147735654,-0.00013692940503130905,0.0007050102764173753,0.4444444444444444
transition_raw_topology_baseedge_shrink025_k8_a24_w1.00,36.0,0.000150395470166993,-0.000534763044743931,0.0005547075174568769,0.4166666666666667
transition_topology_basesubject_k4_a12_w0.65,36.0,0.000151875189764424,-0.0006050641837396852,0.0007253972398287584,0.5555555555555556
transition_raw_topology_baseraw_k16_a24_w1.00,36.0,0.0001545871311277201,-0.0008396254426690464,0.0005286628412690431,0.4722222222222222
transition_raw_residual_baseraw_k4_a24_w0.65,36.0,0.00015484772545588176,-6.290242462208512e-05,0.0007138551701735807,0.4722222222222222
transition_raw_topology_baseraw_k4_a24_w1.00,36.0,0.00015577957895373254,-0.00036163072346045375,0.0005712178581064203,0.5277777777777778
transition_raw_topology_baseedge_shrink025_k8_a12_w0.65,36.0,0.00015696898862939323,-0.0005414148169604616,0.0005493039705519557,0.4166666666666667
transition_full_transition_baseraw_k4_a12_w1.00,36.0,0.0001598991763909243,-0.0006382724528330014,0.0005298232999429691,0.4722222222222222
transition_topology_basesubject_k16_a4_w1.00,36.0,0.00016312313882837983,-0.0007265181614578993,0.0005101027308823648,0.5277777777777778
transition_topology_baseraw_k8_a24_w0.65,36.0,0.00016402359929117936,-0.0004158914141257845,0.000624061497994538,0.5
transition_raw_residual_baseraw_k4_a12_w0.35,36.0,0.00016441670881161709,-5.7487891169642476e-05,0.0007138731036477441,0.4722222222222222
transition_raw_residual_basesubject_k8_a4_w0.65,36.0,0.00016466703128134453,-0.00031366422996885766,0.0008568385880775889,0.4722222222222222
transition_raw_residual_basesubject_k8_a12_w1.00,36.0,0.00016509983197887751,-0.00028859995469529624,0.0008508478423277764,0.4722222222222222
transition_raw_topology_baseraw_k16_a24_w0.35,36.0,0.00017003196267339492,-0.0004273478463711333,0.0006304382642127221,0.4722222222222222
transition_topology_baseraw_k8_a12_w0.35,36.0,0.00017750693894926357,-0.000370612551540154,0.0006360320174538541,0.5
transition_topology_basesubject_k4_a24_w1.00,36.0,0.00017813957814754428,-0.0005240684484841537,0.0007286934748104112,0.5833333333333334
transition_full_transition_baseraw_k4_a4_w0.35,36.0,0.0001857205524766356,-0.0004922056936888529,0.0005808460514391487,0.4722222222222222
transition_full_transition_baseraw_k4_a12_w0.65,36.0,0.00019134371865058326,-0.0004637503609344879,0.0005898127308714889,0.5
transition_raw_residual_baseraw_k8_a24_w0.65,36.0,0.00019191265173607798,-9.554628952986042e-05,0.0007073013493737345,0.4444444444444444
transition_raw_topology_baseraw_k4_a24_w0.65,36.0,0.00020074040617595068,-0.0002440613701395084,0.000617209193117942,0.5
transition_full_transition_baseraw_k4_a24_w1.00,36.0,0.00020109998696965237,-0.0004163744861065804,0.0006041581849976005,0.5
transition_topology_basesubject_k16_a24_w0.35,36.0,0.000202713026906368,-0.00023184421318258228,0.0006833273203646139,0.5277777777777778
transition_topology_baseraw_k4_a24_w0.35,36.0,0.00020273831780478674,-0.00027249966132855983,0.0007056331238501468,0.5277777777777778
transition_full_transition_baseedge_shrink025_k8_a12_w1.00,36.0,0.000203612345633311,-0.0008510141847892222,0.0004928672776796747,0.4722222222222222
transition_full_transition_basesubject_k4_a4_w0.35,36.0,0.0002043704410668334,-0.00033420942693244006,0.0006220946522427613,0.5
transition_raw_topology_baseraw_k4_a12_w0.35,36.0,0.00020614464250269478,-0.00023007452577846534,0.0006225008440117748,0.5
transition_raw_residual_baseraw_k8_a12_w0.35,36.0,0.00020642932639537462,-8.066563685445879e-05,0.0007082450288875691,0.4444444444444444
transition_raw_topology_basesubject_k4_a4_w0.35,36.0,0.00020861803464265679,-0.0004962864975750718,0.0006062602896702481,0.4722222222222222
transition_raw_residual_basesubject_k8_a12_w0.65,36.0,0.00020914719363784816,-0.00014760478228682366,0.0008223097019411665,0.4722222222222222
transition_raw_residual_basesubject_k4_a4_w0.35,36.0,0.00021374814677421275,-2.019177301072795e-05,0.0008079060061274898,0.4722222222222222
transition_raw_residual_basesubject_k8_a24_w1.00,36.0,0.00021519837758160004,-0.00013515973296522198,0.0008200968320285481,0.4722222222222222
transition_full_transition_basesubject_k4_a12_w0.65,36.0,0.00021763206526374064,-0.00030109261694731126,0.0006312091563831468,0.5
transition_topology_baseraw_k8_a24_w0.35,36.0,0.00021765802706056686,-0.00024369003061840708,0.0006652239066399529,0.5277777777777778
transition_raw_topology_basesubject_k4_a12_w0.65,36.0,0.00022142672415701933,-0.0004535964295214899,0.000616329231566345,0.4444444444444444
transition_raw_topology_baseraw_k16_a4_w0.65,36.0,0.00022197230327645155,-0.0008857534860428282,0.0005025643370764042,0.4444444444444444
transition_raw_residual_basesubject_k8_a4_w1.00,36.0,0.00022297499798367204,-0.0004257674453503334,0.0008898284769516588,0.4722222222222222
transition_full_transition_baseedge_shrink025_k8_a4_w0.65,36.0,0.0002237247987445665,-0.0008775771510620053,0.00048081719408214264,0.4722222222222222
transition_raw_residual_basesubject_k8_a4_w0.35,36.0,0.00022615006275482385,-0.00011371112640928186,0.0008163699326082158,0.4722222222222222
transition_raw_residual_basesubject_k4_a12_w0.65,36.0,0.00022783328699140908,-2.935169680054039e-06,0.0008046521888821236,0.4722222222222222
transition_raw_residual_baseraw_k4_a24_w0.35,36.0,0.00022982222090870265,-1.880129150342938e-05,0.0007144295553257273,0.5
transition_full_transition_baseraw_k4_a24_w0.65,36.0,0.00023154329172785627,-0.00028016808838997906,0.0006419929013217379,0.5
transition_full_transition_baseraw_k4_a12_w0.35,36.0,0.0002353135033746372,-0.000264193392108223,0.0006461501083621971,0.5
transition_full_transition_basesubject_k4_a24_w1.00,36.0,0.00023980512057627656,-0.00024611601681901504,0.0006458783870301702,0.5
transition_raw_residual_baseraw_k8_a24_w0.35,36.0,0.00024257124744143455,-4.219352236581561e-05,0.0007108445183742834,0.5
transition_raw_topology_basesubject_k4_a24_w1.00,36.0,0.00024298408647170362,-0.0003825070029634326,0.0006325874634632718,0.4444444444444444
transition_raw_topology_baseraw_k8_a4_w0.35,36.0,0.00024310656003112988,-0.0004946447963452251,0.0005689540690440849,0.4444444444444444
transition_raw_topology_baseraw_k8_a24_w1.00,36.0,0.00024311845838632896,-0.0005191806588476683,0.0005603905248503559,0.4444444444444444
transition_raw_topology_baseraw_k8_a12_w0.65,36.0,0.00024335636031162317,-0.0005332504504206215,0.0005553894917277144,0.4444444444444444
transition_raw_topology_baseraw_k4_a24_w0.35,36.0,0.00024726882134482227,-0.00012481051797291423,0.0006612319885131684,0.5277777777777778
transition_raw_topology_baseraw_k8_a24_w0.65,36.0,0.0002493382017954285,-0.000373207646959134,0.0006085011795538291,0.4722222222222222
transition_raw_residual_basesubject_k4_a24_w1.00,36.0,0.00025068945296312926,2.4834552175052972e-05,0.0007994583935573177,0.4722222222222222
transition_raw_topology_baseraw_k8_a12_w0.35,36.0,0.00025376796985877913,-0.0003280691944462794,0.000622096977784745,0.4722222222222222
transition_topology_basesubject_k8_a12_w1.00,36.0,0.00025484396422245057,-0.0005313383001450393,0.0005593075555900985,0.4722222222222222
transition_topology_basesubject_k8_a12_w0.65,36.0,0.00025544817061177744,-0.00040829290845107265,0.0006196007961564987,0.4722222222222222
transition_topology_basesubject_k4_a24_w0.65,36.0,0.0002570561170758642,-0.0002888499201352739,0.0007388921816507329,0.5555555555555556
transition_raw_topology_baseraw_k16_a12_w1.00,36.0,0.00025740767613674444,-0.0008896178484682505,0.0004939721032222459,0.4444444444444444
transition_topology_basesubject_k8_a24_w1.00,36.0,0.0002577119967751636,-0.00039430220952126955,0.000624388735282643,0.4722222222222222
transition_raw_topology_baseedge_shrink025_k8_a12_w1.00,36.0,0.0002588570106079923,-0.0006021732965136614,0.00048116873589199336,0.4166666666666667
transition_raw_topology_baseraw_k8_a12_w1.00,36.0,0.0002596251784388822,-0.0006897288940142506,0.0004958295084741798,0.5
transition_topology_basesubject_k8_a4_w0.65,36.0,0.000260679272203732,-0.00054641021167859,0.0005468149987873433,0.4722222222222222
transition_raw_residual_basesubject_k16_a12_w0.65,36.0,0.00026096506549878906,-6.286362889886701e-05,0.0007987045961444514,0.4722222222222222
transition_topology_basesubject_k8_a4_w0.35,36.0,0.00026230881678140916,-0.00036909697147716945,0.0006325147961736531,0.4722222222222222
transition_raw_residual_basesubject_k16_a4_w0.35,36.0,0.00026293546920507876,-1.7958058455755014e-05,0.0007915311992131202,0.4444444444444444
transition_full_transition_baseraw_k4_a24_w0.35,36.0,0.00026453493707720064,-0.00014480814095134414,0.0006757313533850721,0.5
transition_raw_topology_baseraw_k8_a4_w0.65,36.0,0.0002656352112745342,-0.0007187511346506079,0.0004843233812568353,0.5
transition_raw_residual_basesubject_k16_a24_w1.00,36.0,0.00026628849354866667,-7.241079213844762e-05,0.0008006943930132917,0.4722222222222222
transition_topology_basesubject_k4_a12_w0.35,36.0,0.0002665270545699803,-0.0002611276143373357,0.000740124985751666,0.5555555555555556
transition_raw_residual_basesubject_k16_a24_w0.65,36.0,0.00026774582739213506,-4.9454981598087506e-06,0.0007897810534313807,0.4444444444444444
transition_raw_topology_baseraw_k8_a24_w0.35,36.0,0.0002692734039700671,-0.0002088766571339685,0.0006556055209233127,0.4722222222222222
transition_raw_residual_basesubject_k8_a24_w0.65,36.0,0.00028375597758500487,-1.3240920006406156e-05,0.0008001199827115707,0.4722222222222222
transition_raw_topology_baseedge_shrink025_k8_a4_w0.65,36.0,0.0002850850171403924,-0.0006089889990788738,0.00046695926435505664,0.4166666666666667
transition_raw_residual_basesubject_k16_a12_w0.35,36.0,0.0002921814301162377,4.124607429322651e-05,0.0007841310887164034,0.4722222222222222
transition_topology_basesubject_k8_a24_w0.65,36.0,0.00029431286075950986,-0.0002336846755858133,0.0006690902375581275,0.4722222222222222
transition_full_transition_baseraw_k16_a24_w0.35,36.0,0.0002967077312337214,-0.00022664654982665653,0.000612619851036332,0.5
transition_full_transition_basesubject_k4_a24_w0.65,36.0,0.00030353105105237593,-9.000111609680308e-05,0.0006849877911004452,0.5
transition_full_transition_baseraw_k16_a12_w0.35,36.0,0.00030495638954874303,-0.0003027921049541141,0.0005719267803593833,0.4722222222222222
transition_raw_residual_basesubject_k8_a12_w0.35,36.0,0.0003051508513290117,2.148062236880773e-05,0.0007948718677184517,0.4722222222222222
transition_raw_topology_basesubject_k4_a24_w0.65,36.0,0.0003055020381167614,-0.00018074719841347877,0.0006761343333691965,0.5
transition_raw_topology_baseraw_k8_a4_w1.00,36.0,0.00030763411873068017,-0.0008813369305038381,0.0004257208613479025,0.5277777777777778
transition_raw_topology_basesubject_k16_a4_w0.35,36.0,0.0003081554497961253,-0.00032891702268009215,0.0005721933491774961,0.4444444444444444
transition_raw_topology_basesubject_k16_a24_w0.65,36.0,0.00030862249779231343,-0.0003041073373252695,0.000583975107367791,0.4444444444444444
transition_topology_basesubject_k8_a12_w0.35,36.0,0.0003089515429513774,-0.0001805639374069141,0.0006813739221541472,0.4722222222222222
raw_phone_base,36.0,0.00031079790455357655,3.386465748035595e-05,0.0007161868539675224,0.5
transition_raw_residual_basesubject_k16_a4_w0.65,36.0,0.0003108036158533005,-9.406741723872105e-05,0.0008080878964646155,0.5
transition_full_transition_basesubject_k4_a12_w0.35,36.0,0.00031095475210050563,-7.193570539439198e-05,0.0006893138190274995,0.5
transition_raw_topology_basesubject_k4_a12_w0.35,36.0,0.00031281393484014697,-0.0001575105772226576,0.0006809603770973324,0.5
transition_raw_residual_basesubject_k4_a24_w0.65,36.0,0.00031376650915752955,9.979871887020998e-05,0.000786085064223439,0.4722222222222222
transition_topology_basesubject_k8_a4_w1.00,36.0,0.00031444710778759697,-0.000622491794129256,0.0004799495626435296,0.5555555555555556
transition_raw_topology_basesubject_k16_a12_w0.35,36.0,0.0003191280824821976,-0.0002140720127738213,0.0006212383296131221,0.4722222222222222
transition_raw_residual_basesubject_k4_a12_w0.35,36.0,0.0003209619375691977,0.0001082162945932153,0.0007846611858892199,0.4722222222222222
transition_full_transition_baseraw_k16_a24_w0.65,36.0,0.00032145566977293184,-0.0003591247716272011,0.0005342061258203515,0.5277777777777778
transition_raw_topology_basesubject_k16_a12_w0.65,36.0,0.00032332921615455966,-0.0004125050446349405,0.0005224962739107954,0.4722222222222222
transition_full_transition_basesubject_k8_a4_w0.65,36.0,0.0003234054106985402,-0.0007476054025925715,0.0004561557869806274,0.5277777777777778
transition_full_transition_basesubject_k8_a12_w1.00,36.0,0.00032387134845732966,-0.0006986976690552684,0.0004742594690314148,0.5277777777777778
transition_full_transition_baseraw_k16_a4_w0.35,36.0,0.0003285906943033308,-0.00037406626619257573,0.0005223425487715218,0.5277777777777778
transition_raw_residual_basesubject_k16_a24_w0.35,36.0,0.0003304276094668369,9.75304456427933e-05,0.0007779423773071999,0.3888888888888889
transition_raw_topology_basesubject_k16_a24_w1.00,36.0,0.0003331673044224854,-0.00042960414083533134,0.0005083573306453412,0.4722222222222222
transition_full_transition_baseraw_k8_a24_w0.35,36.0,0.00033436804485891935,-0.00015889405048688326,0.0006370003731696037,0.5
transition_raw_residual_basesubject_k16_a12_w1.00,36.0,0.00033747778288765925,-9.626358163125382e-05,0.0008109288467012603,0.5
transition_topology_basesubject_k4_a24_w0.35,36.0,0.00033796953562408114,-5.3915207859829515e-05,0.0007493386996952117,0.5555555555555556
transition_full_transition_basesubject_k8_a12_w0.65,36.0,0.00033992943555864285,-0.00044800019124587183,0.0005632640199529905,0.5277777777777778
transition_full_transition_basesubject_k8_a24_w1.00,36.0,0.0003420509920756759,-0.00042709115377446977,0.0005703379274091849,0.5
transition_raw_topology_basesubject_k16_a24_w0.35,36.0,0.0003436235871724745,-9.95430324560827e-05,0.0006612158428983276,0.4444444444444444
transition_full_transition_basesubject_k8_a4_w0.35,36.0,0.00034590618256864113,-0.0003912725038369199,0.0005823037273599078,0.5
transition_full_transition_basesubject_k8_a4_w1.00,36.0,0.0003470659817868319,-0.0009851484345237034,0.00036233256634336856,0.5555555555555556
transition_topology_basesubject_k8_a24_w0.35,36.0,0.00035154204521791485,-3.7450711988802194e-05,0.0007110926761281539,0.5
transition_full_transition_baseraw_k8_a12_w0.35,36.0,0.0003524900376523609,-0.0002578136296003724,0.0005911089748471843,0.4722222222222222
transition_raw_residual_basesubject_k8_a24_w0.35,36.0,0.00035836112141683353,0.00010639853006658944,0.0007826019005705067,0.4722222222222222
transition_full_transition_baseraw_k8_a24_w0.65,36.0,0.00036108846691847076,-0.0002966111925689989,0.0005720190377398995,0.4722222222222222
transition_full_transition_basesubject_k4_a24_w0.35,36.0,0.0003658014880427858,6.113180897190972e-05,0.0007201972137255862,0.5277777777777778
transition_raw_topology_basesubject_k4_a24_w0.35,36.0,0.00036689830407897055,1.2434398884503371e-05,0.0007154137962092244,0.4722222222222222
transition_full_transition_basesubject_k8_a24_w0.65,36.0,0.00036700436527737956,-0.000224613869394615,0.0006352081153075571,0.4444444444444444
transition_full_transition_baseraw_k16_a12_w0.65,36.0,0.00036969063120298516,-0.00042290211195701024,0.00047274088660198235,0.5277777777777778
transition_raw_residual_baseraw_k16_a24_w0.35,36.0,0.00037174576773215746,4.655024177499702e-05,0.0007077588549850807,0.4444444444444444
transition_raw_residual_basesubject_k4_a24_w0.35,36.0,0.00037325748701023866,0.00016900447102631368,0.0007748701207326448,0.4444444444444444
transition_full_transition_baseedge_shrink025_k8_a4_w1.00,36.0,0.00037400321609239184,-0.0009738564336713336,0.00042231082578375465,0.4444444444444444
transition_full_transition_basesubject_k8_a12_w0.35,36.0,0.0003753905475578715,-0.00016644148619876308,0.0006525425135629445,0.4444444444444444
transition_full_transition_baseraw_k16_a24_w1.00,36.0,0.00038484131211454474,-0.00043290688142635675,0.0004587752690480706,0.5
transition_full_transition_baseraw_k8_a4_w0.35,36.0,0.0003906217237104144,-0.0004067939503151153,0.0005147767824302016,0.4166666666666667
transition_raw_topology_basesubject_k16_a4_w0.65,36.0,0.0003940906473752511,-0.0004632570673283143,0.00045583912948469443,0.4444444444444444
transition_full_transition_baseraw_k8_a24_w1.00,36.0,0.00039796901405198204,-0.0004304389592620292,0.0005020138341391895,0.4166666666666667
transition_full_transition_basesubject_k8_a24_w0.35,36.0,0.00039820869554297174,-2.030438739198511e-05,0.0006935718462076841,0.4722222222222222
