target,view_id,split,policy,mode,rep,null_delta
S2,raw_day,subject,blockabs_q80,subject,1,-0.002378755659266596
S2,raw_day,subject,blockabs_q80,subject,2,-0.009088654296364962
S2,raw_day,subject,blockabs_q80,subject,3,0.0027155864708183763
S2,raw_day,subject,blockabs_q80,subject,4,-0.0034758178750209368
S2,raw_day,subject,blockabs_q80,subject,5,-0.00011540457257341874
S2,raw_day,subject,blockabs_q80,subject,6,0.0014656593990592937
S2,raw_day,subject,blockabs_q80,subject,7,-0.0033728941273161173
S2,raw_day,subject,blockabs_q80,subject,8,-0.001397056813359776
S2,raw_day,subject,blockabs_q80,subject,9,0.003984732520023071
S2,raw_day,subject,blockabs_q80,dateblock,0,0.004569896904694781
S2,raw_day,subject,blockabs_q80,dateblock,1,0.004583822809861582
S2,raw_day,subject,blockabs_q80,dateblock,2,0.005637447602440893
S2,raw_day,subject,blockabs_q80,dateblock,3,0.00412749850509786
S2,raw_day,subject,blockabs_q80,dateblock,4,0.004710386832582403
S2,raw_day,subject,blockabs_q80,dateblock,5,0.0026236012606718484
S2,raw_day,subject,blockabs_q80,dateblock,6,0.005514132671045391
S2,raw_day,subject,blockabs_q80,dateblock,7,0.0005754351859795781
S2,raw_day,subject,blockabs_q80,dateblock,8,0.004987684893921096
S2,raw_day,subject,blockabs_q80,dateblock,9,0.004439017624322861
S2,jepa_resid,dateblock,abs_q75,row,0,0.0004628532726336232
S2,jepa_resid,dateblock,abs_q75,row,1,0.004014663915709371
S2,jepa_resid,dateblock,abs_q75,row,2,0.0031931300615239966
S2,jepa_resid,dateblock,abs_q75,row,3,0.005498266374640459
S2,jepa_resid,dateblock,abs_q75,row,4,0.0034743594889448115
S2,jepa_resid,dateblock,abs_q75,row,5,0.006520653431429602
S2,jepa_resid,dateblock,abs_q75,row,6,0.0013809616290934024
S2,jepa_resid,dateblock,abs_q75,row,7,0.003942985971325252
S2,jepa_resid,dateblock,abs_q75,row,8,0.0028719913371573202
S2,jepa_resid,dateblock,abs_q75,row,9,0.0014456831854583463
S2,jepa_resid,dateblock,abs_q75,subject,0,0.0001335751259451401
S2,jepa_resid,dateblock,abs_q75,subject,1,0.002481652939057666
S2,jepa_resid,dateblock,abs_q75,subject,2,0.002164025777385281
S2,jepa_resid,dateblock,abs_q75,subject,3,-0.0017037841787647112
S2,jepa_resid,dateblock,abs_q75,subject,4,0.0002842074453873744
S2,jepa_resid,dateblock,abs_q75,subject,5,0.004492757114850199
S2,jepa_resid,dateblock,abs_q75,subject,6,-0.0005561504768694103
S2,jepa_resid,dateblock,abs_q75,subject,7,-0.0013427338430886948
S2,jepa_resid,dateblock,abs_q75,subject,8,-0.0013607156532212672
S2,jepa_resid,dateblock,abs_q75,subject,9,0.0029255342803352624
S2,jepa_resid,dateblock,abs_q75,dateblock,0,0.003012980149291522
S2,jepa_resid,dateblock,abs_q75,dateblock,1,0.007407952777786719
S2,jepa_resid,dateblock,abs_q75,dateblock,2,0.001944429078939769
S2,jepa_resid,dateblock,abs_q75,dateblock,3,0.005796378889149301
S2,jepa_resid,dateblock,abs_q75,dateblock,4,-0.0019148242571599416
S2,jepa_resid,dateblock,abs_q75,dateblock,5,0.004925461903667494
S2,jepa_resid,dateblock,abs_q75,dateblock,6,-0.0009526085372046911
S2,jepa_resid,dateblock,abs_q75,dateblock,7,-0.0032393245743644883
S2,jepa_resid,dateblock,abs_q75,dateblock,8,-0.001254392459810627
S2,jepa_resid,dateblock,abs_q75,dateblock,9,0.00694527585052962
S2,jepa_resid,dateblock,abs_q85,row,0,-0.0015084070682205297
S2,jepa_resid,dateblock,abs_q85,row,1,0.0076542570789360775
S2,jepa_resid,dateblock,abs_q85,row,2,0.0015997634722261234
S2,jepa_resid,dateblock,abs_q85,row,3,0.005943549564606965
S2,jepa_resid,dateblock,abs_q85,row,4,0.0030635108088662433
S2,jepa_resid,dateblock,abs_q85,row,5,-0.004903985540759104
S2,jepa_resid,dateblock,abs_q85,row,6,0.0006183428061552476
S2,jepa_resid,dateblock,abs_q85,row,7,0.005268907270419176
S2,jepa_resid,dateblock,abs_q85,row,8,-0.0007100069106389384
S2,jepa_resid,dateblock,abs_q85,row,9,0.001223970832982868
S2,jepa_resid,dateblock,abs_q85,subject,0,0.0006681133515971105
S2,jepa_resid,dateblock,abs_q85,subject,1,0.004882130731027501
S2,jepa_resid,dateblock,abs_q85,subject,2,0.004829568163483344
S2,jepa_resid,dateblock,abs_q85,subject,3,0.001014148918050628
S2,jepa_resid,dateblock,abs_q85,subject,4,0.002070465845435576
S2,jepa_resid,dateblock,abs_q85,subject,5,0.009910984693095704
S2,jepa_resid,dateblock,abs_q85,subject,6,0.0017245540225693246
S2,jepa_resid,dateblock,abs_q85,subject,7,0.001585888091678589
S2,jepa_resid,dateblock,abs_q85,subject,8,0.0009902641909976806
S2,jepa_resid,dateblock,abs_q85,subject,9,0.004787291757379242
S2,jepa_resid,dateblock,abs_q85,dateblock,0,0.003123466631901106
S2,jepa_resid,dateblock,abs_q85,dateblock,1,-0.004229392462333448
S2,jepa_resid,dateblock,abs_q85,dateblock,2,0.0038714068171876725
S2,jepa_resid,dateblock,abs_q85,dateblock,3,0.0021168798896117336
S2,jepa_resid,dateblock,abs_q85,dateblock,4,0.002044092623003424
S2,jepa_resid,dateblock,abs_q85,dateblock,5,0.0037780754670894146
S2,jepa_resid,dateblock,abs_q85,dateblock,6,0.00025345945854626795
S2,jepa_resid,dateblock,abs_q85,dateblock,7,-0.0003150124553543687
S2,jepa_resid,dateblock,abs_q85,dateblock,8,-0.006054319611770165
S2,jepa_resid,dateblock,abs_q85,dateblock,9,0.003755382058012291
S2,jepa_resid,dateblock,abs_q92,row,0,-0.0027773818815969298
S2,jepa_resid,dateblock,abs_q92,row,1,-0.0017604775453168298
S2,jepa_resid,dateblock,abs_q92,row,2,0.0014586990232197117
S2,jepa_resid,dateblock,abs_q92,row,3,0.0015042501371892447
S2,jepa_resid,dateblock,abs_q92,row,4,0.001106038093094952
S2,jepa_resid,dateblock,abs_q92,row,5,0.005064337423891563
S2,jepa_resid,dateblock,abs_q92,row,6,0.0018284070813430198
S2,jepa_resid,dateblock,abs_q92,row,7,0.0012490656207950757
S2,jepa_resid,dateblock,abs_q92,row,8,-0.00031506887146171003
S2,jepa_resid,dateblock,abs_q92,row,9,0.0005719932553283069
S2,jepa_resid,dateblock,abs_q92,subject,0,0.006159768039825209
S2,jepa_resid,dateblock,abs_q92,subject,1,0.0010334528844017088
S2,jepa_resid,dateblock,abs_q92,subject,2,0.0012618437060343268
S2,jepa_resid,dateblock,abs_q92,subject,3,0.001283109894696488
S2,jepa_resid,dateblock,abs_q92,subject,4,0.0018248677811768532
S2,jepa_resid,dateblock,abs_q92,subject,5,0.0057579803500503735
S2,jepa_resid,dateblock,abs_q92,subject,6,0.0038417781346101743
S2,jepa_resid,dateblock,abs_q92,subject,7,0.0014877345427940503
S2,jepa_resid,dateblock,abs_q92,subject,8,0.003465693907684919
S2,jepa_resid,dateblock,abs_q92,subject,9,0.001116139514447556
S2,jepa_resid,dateblock,abs_q92,dateblock,0,0.0034592044602174132
S2,jepa_resid,dateblock,abs_q92,dateblock,1,0.0024961938651273385
S2,jepa_resid,dateblock,abs_q92,dateblock,2,0.003858256212933564
S2,jepa_resid,dateblock,abs_q92,dateblock,3,0.0009747132747137677
S2,jepa_resid,dateblock,abs_q92,dateblock,4,0.008267797176335634
S2,jepa_resid,dateblock,abs_q92,dateblock,5,-0.000878544816052873
S2,jepa_resid,dateblock,abs_q92,dateblock,6,0.00320568714168179
S2,jepa_resid,dateblock,abs_q92,dateblock,7,0.0034669312148587483
S2,jepa_resid,dateblock,abs_q92,dateblock,8,0.0020832736246884087
S2,jepa_resid,dateblock,abs_q92,dateblock,9,0.0034092656664552745
S2,jepa_resid,dateblock,pos_q80,row,0,0.0014941706683007094
S2,jepa_resid,dateblock,pos_q80,row,1,0.0010690085802688154
S2,jepa_resid,dateblock,pos_q80,row,2,0.005337729489888754
S2,jepa_resid,dateblock,pos_q80,row,3,-0.0017652083028156795
S2,jepa_resid,dateblock,pos_q80,row,4,0.004573806015514492
S2,jepa_resid,dateblock,pos_q80,row,5,0.0005337050053947356
S2,jepa_resid,dateblock,pos_q80,row,6,0.002066853520988121
S2,jepa_resid,dateblock,pos_q80,row,7,0.007937139094092105
S2,jepa_resid,dateblock,pos_q80,row,8,0.003781179179716765
S2,jepa_resid,dateblock,pos_q80,row,9,0.0013456002490556118
S2,jepa_resid,dateblock,pos_q80,subject,0,0.0005051293090597708
S2,jepa_resid,dateblock,pos_q80,subject,1,0.0012280074142346775
S2,jepa_resid,dateblock,pos_q80,subject,2,0.003407683556263308
S2,jepa_resid,dateblock,pos_q80,subject,3,0.0028366171415025176
S2,jepa_resid,dateblock,pos_q80,subject,4,0.0009138469336560373
S2,jepa_resid,dateblock,pos_q80,subject,5,-0.0012843726623893437
S2,jepa_resid,dateblock,pos_q80,subject,6,0.0007951933259632282
S2,jepa_resid,dateblock,pos_q80,subject,7,0.001594588274041464
S2,jepa_resid,dateblock,pos_q80,subject,8,0.0020439295478289488
S2,jepa_resid,dateblock,pos_q80,subject,9,0.0008043829159793958
S2,jepa_resid,dateblock,pos_q80,dateblock,0,0.0047501614826999106
S2,jepa_resid,dateblock,pos_q80,dateblock,1,-0.0015238400096850846
S2,jepa_resid,dateblock,pos_q80,dateblock,2,0.004195758222985679
S2,jepa_resid,dateblock,pos_q80,dateblock,3,0.0006703504717817665
S2,jepa_resid,dateblock,pos_q80,dateblock,4,0.0037639423271917938
S2,jepa_resid,dateblock,pos_q80,dateblock,5,-0.005035200437192189
S2,jepa_resid,dateblock,pos_q80,dateblock,6,0.0028182411140847963
S2,jepa_resid,dateblock,pos_q80,dateblock,7,-0.003740782695397682
S2,jepa_resid,dateblock,pos_q80,dateblock,8,0.012035575952614064
S2,jepa_resid,dateblock,pos_q80,dateblock,9,0.0008301068213617535
S2,jepa_resid,dateblock,pos_q90,row,0,0.005570065836518201
S2,jepa_resid,dateblock,pos_q90,row,1,0.0005854642399317767
S2,jepa_resid,dateblock,pos_q90,row,2,-1.3757133212388695e-05
S2,jepa_resid,dateblock,pos_q90,row,3,0.001187939869871646
S2,jepa_resid,dateblock,pos_q90,row,4,0.0007699541678339861
S2,jepa_resid,dateblock,pos_q90,row,5,0.005686512978394176
S2,jepa_resid,dateblock,pos_q90,row,6,0.003311560405529712
S2,jepa_resid,dateblock,pos_q90,row,7,0.0016206299692388404
S2,jepa_resid,dateblock,pos_q90,row,8,0.0009929543423887743
S2,jepa_resid,dateblock,pos_q90,row,9,0.0014653076359221195
S2,jepa_resid,dateblock,pos_q90,subject,0,0.005584582363923785
S2,jepa_resid,dateblock,pos_q90,subject,1,-0.0022052919950249494
S2,jepa_resid,dateblock,pos_q90,subject,2,0.0017263553285101763
S2,jepa_resid,dateblock,pos_q90,subject,3,0.0015009115399150508
S2,jepa_resid,dateblock,pos_q90,subject,4,0.0021138061492238513
S2,jepa_resid,dateblock,pos_q90,subject,5,0.003178167784217867
S2,jepa_resid,dateblock,pos_q90,subject,6,0.0011112680796550034
S2,jepa_resid,dateblock,pos_q90,subject,7,0.0037580079760888285
S2,jepa_resid,dateblock,pos_q90,subject,8,-0.004613990430132664
S2,jepa_resid,dateblock,pos_q90,subject,9,0.0006271687838471651
S2,jepa_resid,dateblock,pos_q90,dateblock,0,-0.005559626113014859
S2,jepa_resid,dateblock,pos_q90,dateblock,1,-0.0017310575165202513
S2,jepa_resid,dateblock,pos_q90,dateblock,2,0.0043416648326385365
S2,jepa_resid,dateblock,pos_q90,dateblock,3,0.004581122239076696
S2,jepa_resid,dateblock,pos_q90,dateblock,4,-0.0075765054325896974
S2,jepa_resid,dateblock,pos_q90,dateblock,5,0.004127309148844627
S2,jepa_resid,dateblock,pos_q90,dateblock,6,-0.001302612142066062
S2,jepa_resid,dateblock,pos_q90,dateblock,7,-0.005977543951519726
S2,jepa_resid,dateblock,pos_q90,dateblock,8,-0.008330996221878939
S2,jepa_resid,dateblock,pos_q90,dateblock,9,0.0005076920364674997
S2,jepa_resid,dateblock,neg_q80,row,0,0.0013316491936695707
S2,jepa_resid,dateblock,neg_q80,row,1,0.0005529989897523624
S2,jepa_resid,dateblock,neg_q80,row,2,0.0008646619736192296
S2,jepa_resid,dateblock,neg_q80,row,3,0.0013056234110837561
S2,jepa_resid,dateblock,neg_q80,row,4,-0.0006109351175096478
S2,jepa_resid,dateblock,neg_q80,row,5,-0.0007625168972842378
S2,jepa_resid,dateblock,neg_q80,row,6,0.007828895520706536
S2,jepa_resid,dateblock,neg_q80,row,7,0.00528385541718801
S2,jepa_resid,dateblock,neg_q80,row,8,-0.002015549213696066
S2,jepa_resid,dateblock,neg_q80,row,9,0.0014018646876508
S2,jepa_resid,dateblock,neg_q80,subject,0,0.0062123317707761805
S2,jepa_resid,dateblock,neg_q80,subject,1,-0.0011924921929222787
S2,jepa_resid,dateblock,neg_q80,subject,2,0.006541631328656372
S2,jepa_resid,dateblock,neg_q80,subject,3,0.0015049687870535289
S2,jepa_resid,dateblock,neg_q80,subject,4,0.0015136797798808166
S2,jepa_resid,dateblock,neg_q80,subject,5,-0.00216476931331111
S2,jepa_resid,dateblock,neg_q80,subject,6,0.001663531817365449
S2,jepa_resid,dateblock,neg_q80,subject,7,0.0008479879423456405
S2,jepa_resid,dateblock,neg_q80,subject,8,0.0011622497730933157
S2,jepa_resid,dateblock,neg_q80,subject,9,0.003956762608593456
S2,jepa_resid,dateblock,neg_q80,dateblock,0,0.0029690281527310347
S2,jepa_resid,dateblock,neg_q80,dateblock,1,0.002140201662440333
S2,jepa_resid,dateblock,neg_q80,dateblock,2,-3.4861301475896944e-05
S2,jepa_resid,dateblock,neg_q80,dateblock,3,0.004142984228517443
S2,jepa_resid,dateblock,neg_q80,dateblock,4,-0.003561281993307519
S2,jepa_resid,dateblock,neg_q80,dateblock,5,0.004225892362129002
S2,jepa_resid,dateblock,neg_q80,dateblock,6,0.002146447936044016
S2,jepa_resid,dateblock,neg_q80,dateblock,7,0.0018779983410676104
S2,jepa_resid,dateblock,neg_q80,dateblock,8,0.002899158342312247
S2,jepa_resid,dateblock,neg_q80,dateblock,9,-0.0017954169332515812
S2,jepa_resid,dateblock,neg_q90,row,0,0.003970520914794329
S2,jepa_resid,dateblock,neg_q90,row,1,0.0019167507153022845
S2,jepa_resid,dateblock,neg_q90,row,2,0.007047661542298966
S2,jepa_resid,dateblock,neg_q90,row,3,0.0006096626402887217
S2,jepa_resid,dateblock,neg_q90,row,4,0.0018884107942737094
S2,jepa_resid,dateblock,neg_q90,row,5,0.0032789963666334243
S2,jepa_resid,dateblock,neg_q90,row,6,0.002006639088843354
S2,jepa_resid,dateblock,neg_q90,row,7,0.0037415928315742697
S2,jepa_resid,dateblock,neg_q90,row,8,0.004921754773577591
S2,jepa_resid,dateblock,neg_q90,row,9,0.006170054104224554
S2,jepa_resid,dateblock,neg_q90,subject,0,-0.00032364483304536673
S2,jepa_resid,dateblock,neg_q90,subject,1,0.0015608257432881967
S2,jepa_resid,dateblock,neg_q90,subject,2,0.0015649811991873541
S2,jepa_resid,dateblock,neg_q90,subject,3,0.0008935065410488052
S2,jepa_resid,dateblock,neg_q90,subject,4,0.0015792959457984201
S2,jepa_resid,dateblock,neg_q90,subject,5,0.006648185986758537
S2,jepa_resid,dateblock,neg_q90,subject,6,0.0025312453169630267
S2,jepa_resid,dateblock,neg_q90,subject,7,0.0034541316251132104
S2,jepa_resid,dateblock,neg_q90,subject,8,-9.32069500347854e-06
S2,jepa_resid,dateblock,neg_q90,subject,9,0.0020727190465714695
S2,jepa_resid,dateblock,neg_q90,dateblock,0,0.0035471756300976542
S2,jepa_resid,dateblock,neg_q90,dateblock,1,0.00436496796398933
S2,jepa_resid,dateblock,neg_q90,dateblock,2,0.002436431517622184
S2,jepa_resid,dateblock,neg_q90,dateblock,3,-0.00036339094281168105
S2,jepa_resid,dateblock,neg_q90,dateblock,4,-0.002684132221357549
S2,jepa_resid,dateblock,neg_q90,dateblock,5,0.0006772376468405783
S2,jepa_resid,dateblock,neg_q90,dateblock,6,0.006605339151396272
S2,jepa_resid,dateblock,neg_q90,dateblock,7,0.0015579274025477874
S2,jepa_resid,dateblock,neg_q90,dateblock,8,-0.00028349281788297986
S2,jepa_resid,dateblock,neg_q90,dateblock,9,0.004305270641907999
S2,jepa_resid,dateblock,blockabs_q65,row,0,0.0051787304678511115
S2,jepa_resid,dateblock,blockabs_q65,row,1,0.003648230993369528
S2,jepa_resid,dateblock,blockabs_q65,row,2,0.00032044999577474087
S2,jepa_resid,dateblock,blockabs_q65,row,3,-0.0030096859384697305
S2,jepa_resid,dateblock,blockabs_q65,row,4,0.0025676144181759897
S2,jepa_resid,dateblock,blockabs_q65,row,5,0.003410338797750212
S2,jepa_resid,dateblock,blockabs_q65,row,6,0.002963527455269621
S2,jepa_resid,dateblock,blockabs_q65,row,7,0.002998533395768388
S2,jepa_resid,dateblock,blockabs_q65,row,8,-0.00010519998967817301
S2,jepa_resid,dateblock,blockabs_q65,row,9,0.0022783200808076387
S2,jepa_resid,dateblock,blockabs_q65,subject,0,0.0026636808241250476
S2,jepa_resid,dateblock,blockabs_q65,subject,1,0.0004524968751035141
S2,jepa_resid,dateblock,blockabs_q65,subject,2,0.003368063416016698
S2,jepa_resid,dateblock,blockabs_q65,subject,3,0.000990699685030183
S2,jepa_resid,dateblock,blockabs_q65,subject,4,0.002346457472674812
S2,jepa_resid,dateblock,blockabs_q65,subject,5,0.0017796951580386633
S2,jepa_resid,dateblock,blockabs_q65,subject,6,0.0006340551996234511
S2,jepa_resid,dateblock,blockabs_q65,subject,7,0.002669944253407275
S2,jepa_resid,dateblock,blockabs_q65,subject,8,-0.0004892690424028734
S2,jepa_resid,dateblock,blockabs_q65,subject,9,-0.0018408790008197506
S2,jepa_resid,dateblock,blockabs_q65,dateblock,0,0.004342556365357075
S2,jepa_resid,dateblock,blockabs_q65,dateblock,1,0.004362009606953876
S2,jepa_resid,dateblock,blockabs_q65,dateblock,2,0.0006538494803899342
S2,jepa_resid,dateblock,blockabs_q65,dateblock,3,-0.0016644886150978255
S2,jepa_resid,dateblock,blockabs_q65,dateblock,4,-0.002212912341634121
S2,jepa_resid,dateblock,blockabs_q65,dateblock,5,0.017575728360449516
S2,jepa_resid,dateblock,blockabs_q65,dateblock,6,0.013285548598473307
S2,jepa_resid,dateblock,blockabs_q65,dateblock,7,0.0003836154644997203
S2,jepa_resid,dateblock,blockabs_q65,dateblock,8,0.004094408910005454
S2,jepa_resid,dateblock,blockabs_q65,dateblock,9,0.0007114212762235894
S2,jepa_resid,dateblock,blockabs_q80,row,0,0.0012172808106000188
S2,jepa_resid,dateblock,blockabs_q80,row,1,0.0005535722760701134
S2,jepa_resid,dateblock,blockabs_q80,row,2,0.000785369996299079
S2,jepa_resid,dateblock,blockabs_q80,row,3,0.0033624897151756095
S2,jepa_resid,dateblock,blockabs_q80,row,4,0.005112124450723621
S2,jepa_resid,dateblock,blockabs_q80,row,5,0.001257861237802027
S2,jepa_resid,dateblock,blockabs_q80,row,6,0.0015445357170223994
S2,jepa_resid,dateblock,blockabs_q80,row,7,0.0023393546126432296
S2,jepa_resid,dateblock,blockabs_q80,row,8,-0.0024037761795113743
S2,jepa_resid,dateblock,blockabs_q80,row,9,0.000291200113125778
S2,jepa_resid,dateblock,blockabs_q80,subject,0,0.0016499952888098246
S2,jepa_resid,dateblock,blockabs_q80,subject,1,0.0033229237545616686
S2,jepa_resid,dateblock,blockabs_q80,subject,2,0.0011620536848991891
S2,jepa_resid,dateblock,blockabs_q80,subject,3,0.0016871747000085646
S2,jepa_resid,dateblock,blockabs_q80,subject,4,0.00025721207936868495
S2,jepa_resid,dateblock,blockabs_q80,subject,5,-0.003381768999945467
S2,jepa_resid,dateblock,blockabs_q80,subject,6,-0.0008442900515183149
S2,jepa_resid,dateblock,blockabs_q80,subject,7,0.0020864787184154965
S2,jepa_resid,dateblock,blockabs_q80,subject,8,0.0010255699424609466
S2,jepa_resid,dateblock,blockabs_q80,subject,9,0.0009681678435637942
S2,jepa_resid,dateblock,blockabs_q80,dateblock,0,0.006596057128434807
S2,jepa_resid,dateblock,blockabs_q80,dateblock,1,0.009562350708577583
S2,jepa_resid,dateblock,blockabs_q80,dateblock,2,0.005071462271421301
S2,jepa_resid,dateblock,blockabs_q80,dateblock,3,0.006910496520552312
S2,jepa_resid,dateblock,blockabs_q80,dateblock,4,0.019991173930629547
S2,jepa_resid,dateblock,blockabs_q80,dateblock,5,0.01118107009703384
S2,jepa_resid,dateblock,blockabs_q80,dateblock,6,0.0026283794875852085
S2,jepa_resid,dateblock,blockabs_q80,dateblock,7,-0.0019277200471140565
S2,jepa_resid,dateblock,blockabs_q80,dateblock,8,0.003436962297805657
S2,jepa_resid,dateblock,blockabs_q80,dateblock,9,0.009184634552898086
S1,family_jepa_story,subject,abs_q75,row,0,0.0017557001387958904
S1,family_jepa_story,subject,abs_q75,row,1,0.003242564585499097
S1,family_jepa_story,subject,abs_q75,row,2,0.0014160750444641712
S1,family_jepa_story,subject,abs_q75,row,3,-0.0027045223192910806
S1,family_jepa_story,subject,abs_q75,row,4,0.004245004822791332
S1,family_jepa_story,subject,abs_q75,row,5,-0.0006682429755118235
S1,family_jepa_story,subject,abs_q75,row,6,-0.0031085190461178636
S1,family_jepa_story,subject,abs_q75,row,7,-0.00199203491532296
S1,family_jepa_story,subject,abs_q75,row,8,0.00014737863515545957
S1,family_jepa_story,subject,abs_q75,row,9,0.00036807639342151255
S1,family_jepa_story,subject,abs_q75,subject,0,0.00687590078246203
S1,family_jepa_story,subject,abs_q75,subject,1,0.0017111622844706575
S1,family_jepa_story,subject,abs_q75,subject,2,0.002488617769905832
S1,family_jepa_story,subject,abs_q75,subject,3,-0.0007543456643437363
S1,family_jepa_story,subject,abs_q75,subject,4,-0.00041091527750758416
S1,family_jepa_story,subject,abs_q75,subject,5,-0.0008060433965475511
S1,family_jepa_story,subject,abs_q75,subject,6,0.013349609139951202
S1,family_jepa_story,subject,abs_q75,subject,7,0.006573477486507495
S1,family_jepa_story,subject,abs_q75,subject,8,0.0011415076421239512
S1,family_jepa_story,subject,abs_q75,subject,9,0.002124502119478233
S1,family_jepa_story,subject,abs_q75,dateblock,0,0.0008367585840022285
S1,family_jepa_story,subject,abs_q75,dateblock,1,0.003502958711667503
S1,family_jepa_story,subject,abs_q75,dateblock,2,-0.0020636572724868074
S1,family_jepa_story,subject,abs_q75,dateblock,3,-0.0030182928092385986
S1,family_jepa_story,subject,abs_q75,dateblock,4,-0.003695098293798438
S1,family_jepa_story,subject,abs_q75,dateblock,5,0.004117764710936722
S1,family_jepa_story,subject,abs_q75,dateblock,6,0.0010460995552703523
S1,family_jepa_story,subject,abs_q75,dateblock,7,-0.0005419497967280584
S1,family_jepa_story,subject,abs_q75,dateblock,8,0.0003879477191564007
S1,family_jepa_story,subject,abs_q75,dateblock,9,0.006136032002795666
S1,family_jepa_story,subject,abs_q85,row,0,0.0007094134806073793
S1,family_jepa_story,subject,abs_q85,row,1,0.001333424980270781
S1,family_jepa_story,subject,abs_q85,row,2,0.0011000686457708353
S1,family_jepa_story,subject,abs_q85,row,3,0.006468823133181645
S1,family_jepa_story,subject,abs_q85,row,4,-0.0025162400671603358
S1,family_jepa_story,subject,abs_q85,row,5,0.002297844241342828
S1,family_jepa_story,subject,abs_q85,row,6,0.0017210461883476746
S1,family_jepa_story,subject,abs_q85,row,7,0.006484871598500974
S1,family_jepa_story,subject,abs_q85,row,8,0.0005792177508510132
S1,family_jepa_story,subject,abs_q85,row,9,0.0023689408782605614
S1,family_jepa_story,subject,abs_q85,subject,0,0.00014950320547801876
S1,family_jepa_story,subject,abs_q85,subject,1,-0.0028131444823495944
S1,family_jepa_story,subject,abs_q85,subject,2,0.0023953785217829537
S1,family_jepa_story,subject,abs_q85,subject,3,0.006610230063843203
S1,family_jepa_story,subject,abs_q85,subject,4,0.01035036166676695
S1,family_jepa_story,subject,abs_q85,subject,5,0.007109103280945384
S1,family_jepa_story,subject,abs_q85,subject,6,0.00026550921881196565
S1,family_jepa_story,subject,abs_q85,subject,7,0.0052732800259192025
S1,family_jepa_story,subject,abs_q85,subject,8,0.0018170770638459288
S1,family_jepa_story,subject,abs_q85,subject,9,0.0006530812080088877
S1,family_jepa_story,subject,abs_q85,dateblock,0,0.002004936232378185
S1,family_jepa_story,subject,abs_q85,dateblock,1,0.0027546260545018297
S1,family_jepa_story,subject,abs_q85,dateblock,2,-0.002403601407626521
S1,family_jepa_story,subject,abs_q85,dateblock,3,-0.0008199867224295554
S1,family_jepa_story,subject,abs_q85,dateblock,4,0.0008298978350189667
S1,family_jepa_story,subject,abs_q85,dateblock,5,0.0045327238882385545
S1,family_jepa_story,subject,abs_q85,dateblock,6,0.004299100426505498
S1,family_jepa_story,subject,abs_q85,dateblock,7,0.00035705358080695415
S1,family_jepa_story,subject,abs_q85,dateblock,8,-0.005834005804372766
S1,family_jepa_story,subject,abs_q85,dateblock,9,0.0010365797835311108
S1,family_jepa_story,subject,abs_q92,row,0,0.00026671429432656435
S1,family_jepa_story,subject,abs_q92,row,1,0.00040396245760021543
S1,family_jepa_story,subject,abs_q92,row,2,0.0036554842301970147
S1,family_jepa_story,subject,abs_q92,row,3,0.00045483778786648
S1,family_jepa_story,subject,abs_q92,row,4,-0.00016835231207501522
S1,family_jepa_story,subject,abs_q92,row,5,0.00012750671933414726
S1,family_jepa_story,subject,abs_q92,row,6,0.0013109295753535033
S1,family_jepa_story,subject,abs_q92,row,7,0.0024126384210654273
S1,family_jepa_story,subject,abs_q92,row,8,0.0018071175953910945
S1,family_jepa_story,subject,abs_q92,row,9,0.009075295814356621
S1,family_jepa_story,subject,abs_q92,subject,0,0.002121636295137508
S1,family_jepa_story,subject,abs_q92,subject,1,0.01149042787814547
S1,family_jepa_story,subject,abs_q92,subject,2,-0.0018286157236189204
S1,family_jepa_story,subject,abs_q92,subject,3,0.00541704896144668
S1,family_jepa_story,subject,abs_q92,subject,4,0.0005087079653668392
S1,family_jepa_story,subject,abs_q92,subject,5,-0.002345556647244673
S1,family_jepa_story,subject,abs_q92,subject,6,-0.0010358336045508398
S1,family_jepa_story,subject,abs_q92,subject,7,-0.0016668661637502247
S1,family_jepa_story,subject,abs_q92,subject,8,-0.004713537492032183
S1,family_jepa_story,subject,abs_q92,subject,9,0.0035375294293603643
S1,family_jepa_story,subject,abs_q92,dateblock,0,-0.0025193893100755593
S1,family_jepa_story,subject,abs_q92,dateblock,1,-0.0029053820009095066
S1,family_jepa_story,subject,abs_q92,dateblock,2,0.004810193785635741
S1,family_jepa_story,subject,abs_q92,dateblock,3,0.0014281730522601732
S1,family_jepa_story,subject,abs_q92,dateblock,4,6.908770310254386e-05
S1,family_jepa_story,subject,abs_q92,dateblock,5,-0.006992974652564765
S1,family_jepa_story,subject,abs_q92,dateblock,6,0.0030292252176453704
S1,family_jepa_story,subject,abs_q92,dateblock,7,0.003197371833063789
S1,family_jepa_story,subject,abs_q92,dateblock,8,-0.004994785418472425
S1,family_jepa_story,subject,abs_q92,dateblock,9,-0.00041798495948563996
S1,family_jepa_story,subject,pos_q80,row,0,0.0012057120680233346
S1,family_jepa_story,subject,pos_q80,row,1,-0.003763805695362721
S1,family_jepa_story,subject,pos_q80,row,2,0.002486514048251176
S1,family_jepa_story,subject,pos_q80,row,3,0.004057330573521312
S1,family_jepa_story,subject,pos_q80,row,4,-0.00015620813382388743
S1,family_jepa_story,subject,pos_q80,row,5,0.00012812847969012608
S1,family_jepa_story,subject,pos_q80,row,6,0.003043287975859732
S1,family_jepa_story,subject,pos_q80,row,7,0.004844245472531594
