candidate,direction,actual_anchor_score_final,anchor_delta_vs_mixmin,mean_actual_anchor,min_set_score,max_set_score,mean_abs_prob_move_vs_mixmin,mean_abs_logit_move_vs_mixmin,max_abs_logit_move_vs_mixmin,pred_index,band,target_mask,cell_gate,row_gate,weight,cap,active_gate_mean,hash,world_all_worlds,world_all_better_rate,world_all_median_delta,world_all_p90_delta,world_all_max_delta,raw_energy_half_worlds,raw_energy_half_better_rate,raw_energy_half_median_delta,raw_energy_half_p90_delta,raw_energy_half_max_delta,raw_energy_quarter_worlds,raw_energy_quarter_better_rate,raw_energy_quarter_median_delta,raw_energy_quarter_p90_delta,raw_energy_quarter_max_delta,low_slack_half_worlds,low_slack_half_better_rate,low_slack_half_median_delta,low_slack_half_p90_delta,low_slack_half_max_delta,mean_prob_delta_Q1,mean_abs_prob_delta_Q1,mean_prob_delta_Q2,mean_abs_prob_delta_Q2,mean_prob_delta_Q3,mean_abs_prob_delta_Q3,mean_prob_delta_S1,mean_abs_prob_delta_S1,mean_prob_delta_S2,mean_abs_prob_delta_S2,mean_prob_delta_S3,mean_abs_prob_delta_S3,mean_prob_delta_S4,mean_abs_prob_delta_S4,world_support_score,prefilter_keep,anchor_beats_mixmin,anchor_margin_gate,movement_guard,world_guard,eligible_submission_gate,diagnostic_reverse_gate,selection_score
toward_teacher|raw_energy_quarter|no_q2|all|all|w0.095|c0.030,toward_teacher,0.577736381949075,1.894242427580295e-06,0.5776027368353034,0.5772336946954855,0.5780390760122248,0.0004628888841848798,0.002434848191085223,0.002850000000004016,55890.0,raw_energy_quarter,no_q2,all,all,0.095,0.03,0.8571428571428571,b0e84518,45.0,0.7333333333333333,-3.4177499149024015e-05,5.8639300485086044e-05,0.00010385917690625135,22.0,1.0,-0.00039898991532016925,-0.0001466362094716067,-5.808241420979243e-05,11.0,1.0,-0.0008760733523285325,-0.0004087613438915616,-0.0004055042010344678,22.0,0.7727272727272727,-2.8554119860191296e-05,2.470511129986089e-05,6.849807624276227e-05,1.2086686857681994e-05,0.000559189530094972,7.993605777301126e-18,1.0658141036401503e-17,0.00017551205019259453,0.0006193612195148847,0.00017377725206397198,0.0004566420366365567,0.00016901133197137742,0.0005297695505568605,0.0001865547281497182,0.0004925361157940318,7.279764435853276e-05,0.0005827237366968416,-0.0009816814382163253,True,False,False,True,True,False,False,1.894242427580295e-06
toward_teacher|raw_energy_quarter|all|all|raw_row_top50|w0.050|c0.120,toward_teacher,0.5777363831346838,1.8954280364136267e-06,0.5776028245694461,0.5772325506221972,0.5780392770850146,0.0005343193654518831,0.002951663665020551,0.006000000000003336,54414.0,raw_energy_quarter,all,all,raw_row_top50,0.05,0.12,0.5,a7f9e770,45.0,0.7777777777777778,-9.958832826129083e-05,1.9213613746216224e-05,6.225818623795121e-05,22.0,1.0,-0.0005054455824809456,-0.00022795631265971618,-7.603004249034928e-05,11.0,1.0,-0.0010684848372465305,-0.000526017011052482,-0.0005191598681951737,22.0,0.7727272727272727,-5.140544062159913e-05,2.0452909119306203e-05,3.4345353532971856e-05,4.4899593207630375e-05,0.0005149619156059813,0.00021206940465785505,0.0006829108678246627,0.0002793831281551468,0.0006279175061163886,0.00022840591768482572,0.00039168171533179646,0.00023866898098667377,0.0004954364499719133,0.00016901507857769194,0.00047114096084488564,3.908166715496153e-06,0.0005561861424675536,-0.00120994792283578,True,False,False,True,True,False,False,1.8954280364136267e-06
toward_teacher|raw_energy_half|no_q2|all|raw_row_top50|w0.070|c0.120,toward_teacher,0.5777363847227232,1.8970160757803e-06,0.5776030597070846,0.5772318551209391,0.5780393277601789,0.0005985621411567324,0.003475558790110487,0.008400000000003516,29795.0,raw_energy_half,no_q2,all,raw_row_top50,0.07,0.12,0.42857142857142855,34fcc574,45.0,0.8222222222222222,-9.151000038631896e-05,3.281113408564188e-05,0.00010687280039334279,22.0,1.0,-0.0006247711127124189,-0.0004898990460012853,-0.0001969421033422014,11.0,1.0,-0.0010635256317436115,-0.0006126144949371026,-0.0005982144949370216,22.0,0.8636363636363636,-7.22356383198175e-05,8.009264537367759e-07,5.362311567080891e-05,5.212686286059481e-05,0.0007098267401432225,7.993605777301126e-18,1.0658141036401503e-17,0.00026460213612480675,0.0008578897488178352,0.0003092204273181605,0.000548600425920865,0.0003850051468163894,0.0006734166152428599,0.0001920912209635262,0.0006436834592061293,-3.021654240771776e-06,0.0007565179987662036,-0.001225830255516519,True,False,False,True,True,False,False,1.8970160757803e-06
toward_teacher|raw_energy_quarter|q3_s|confident_abs_support|all|w0.095|c0.080,toward_teacher,0.5777363989813151,1.9112746677540926e-06,0.5776027867837742,0.5772311458463371,0.5780401197205307,0.00042387503266655196,0.0018804571428572296,0.007600000000000606,60563.0,raw_energy_quarter,q3_s,confident_abs_support,all,0.095,0.08,0.24742857142857144,f34dd745,45.0,0.8,-0.00010668699785210123,5.6604430719375885e-05,0.00013217014500499502,22.0,1.0,-0.0008927441407091674,-0.00018920128356636479,-0.00011971556928069838,11.0,1.0,-0.0008927441407092784,-0.0008927441407091674,-0.0008927441407091674,22.0,0.8181818181818182,-6.977271213781666e-05,7.093585929078837e-05,0.0001278272878620923,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,0.0001539029508406975,0.0006107133952491062,0.0002352759395587572,0.0004864471136550555,0.0003253910695988129,0.0006297935421715042,0.00028091436025002794,0.0005979975919213409,0.00012874467872959005,0.0006421735856688371,-0.0011265988756717805,True,False,False,True,True,False,False,1.9112746677540926e-06
toward_teacher|low_slack_half|all|high_abs75|all|w0.095|c0.120,toward_teacher,0.5777364016066622,1.913900014804959e-06,0.5776001797402783,0.577223449876842,0.5780447252969989,0.0005725016542380748,0.0028728000000000672,0.011400000000004074,77568.0,low_slack_half,all,high_abs75,all,0.095,0.12,0.252,e53cab58,45.0,1.0,-0.000770597757997038,-0.0004930891865683185,-0.00038625490085419933,22.0,1.0,-0.0007608263294255346,-0.000427294900854158,-0.00038625490085419933,11.0,1.0,-0.0011679691865683628,-0.0007640834722826284,-0.0007575691865684409,22.0,1.0,-0.000838997757996951,-0.0005862434722826989,-0.0005035120437113516,-4.185643150218771e-05,0.0005560927287832555,2.5389097925351046e-05,0.0006697610231847913,-8.813418038761067e-05,0.0006290346431419051,0.00019594904970014944,0.000431607442761452,0.00011417842491829855,0.0005537087884574204,0.00013327304661134165,0.0005214124425237358,-7.240095640805522e-05,0.0006458945108139635,-0.0014360498304387237,True,False,False,True,True,False,False,1.913900014804959e-06
toward_teacher|all|all|all|all|w0.050|c0.120,toward_teacher,0.5777364026063413,1.914899693922223e-06,0.5775999864993481,0.5772208168028444,0.5780464583696272,0.0010925895488896724,0.005570746250917383,0.006000000000003336,45.0,all,all,all,all,0.05,0.12,1.0,5dfc460e,45.0,1.0,-0.0007100500307878344,-0.0006013945165473045,-0.0003931703270433351,22.0,1.0,-0.0007125284470124726,-0.0006119874751121967,-0.0005806801207050016,11.0,1.0,-0.0013190619125077463,-0.0006871946401563189,-0.0006804813239079666,22.0,1.0,-0.0007574283250346148,-0.0006364889676236495,-0.0003931703270433351,-1.539212903710857e-05,0.0010957350800029758,0.00010719435150907097,0.0012989877876749376,6.353808989008947e-05,0.001196922151865308,0.0002553244030432097,0.0009011482355498199,0.00016262526585310977,0.0010228354284069457,0.00018317935213866732,0.0009669678061206465,-0.00012971843318490488,0.0011655303526070726,-0.0015618655756256094,True,False,False,True,True,False,False,1.914899693922223e-06
toward_teacher|raw_energy_half|q3_s|all|teacher_row_top70|w0.095|c0.120,toward_teacher,0.577736412519322,1.924812674580778e-06,0.5776026641295691,0.5772308094483188,0.5780399709841159,0.00048287182024748257,0.002393106060781951,0.011400000000002741,33663.0,raw_energy_half,q3_s,all,teacher_row_top70,0.095,0.12,0.21428571428571427,b7803802,45.0,0.8222222222222222,-0.0001485992726037999,2.828754721098115e-05,8.702246958902649e-05,22.0,1.0,-0.0005951848348198507,-0.0004575640010629045,-0.00024408362877792467,11.0,1.0,-0.0009716300755732155,-0.0004940023610683353,-0.0004940023610681132,22.0,0.8181818181818182,-0.00013882784403224102,1.3996469968446957e-05,7.833690631642298e-05,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,0.00028849354929398765,0.0007261601319597838,0.00021243686198743083,0.0005904470463420907,0.00033263183925958463,0.0007002978939439139,0.00023269249596089892,0.0006555087221162353,8.172701022036188e-05,0.0007076889473703341,-0.0011099905931006792,True,False,False,True,True,False,False,1.924812674580778e-06
toward_teacher|raw_energy_half|s_all|all|all|w0.050|c0.120,toward_teacher,0.5777364157182533,1.928011605922819e-06,0.5776023253555757,0.5772305701650673,0.5780406972540777,0.0006012025712539863,0.0033127764847321207,0.006000000000003336,35522.0,raw_energy_half,s_all,all,all,0.05,0.12,0.5714285714285714,859f5bea,45.0,0.6666666666666666,-0.00011328341601091196,0.00012524183255762105,0.00016470538118984468,22.0,1.0,-0.0005405066957642202,-0.00040602522371029347,-0.000190162696377838,11.0,1.0,-0.0010254947551900928,-0.0005477056991035623,-0.0005401364777996021,22.0,0.7272727272727273,-8.247094624247442e-05,9.702820563963778e-05,0.0001361277981711817,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,0.0003030138095004438,0.0009404176780341044,0.00038183375296148715,0.001074117043354579,0.0003308521036741551,0.0010146281046838678,0.00013722175007230524,0.0011792551727053241,-0.0011737495215670747,True,False,False,True,True,False,False,1.928011605922819e-06
toward_teacher|raw_energy_half|s_all|all|teacher_row_top50|w0.095|c0.120,toward_teacher,0.5777364181082761,1.9304016287691184e-06,0.5776025952863099,0.5772302762069602,0.5780404478959593,0.0006272787153904191,0.003183415683160809,0.011400000000002741,35572.0,raw_energy_half,s_all,all,teacher_row_top50,0.095,0.12,0.2857142857142857,cee352ca,45.0,0.7333333333333333,-0.00013535383652651944,0.0001268879909161802,0.00019045761284475216,22.0,1.0,-0.0006679979064646013,-0.0004556742774229905,-0.00020623720743984109,11.0,1.0,-0.0012239175456952855,-0.0006744852525706335,-0.000667970966856335,22.0,0.7727272727272727,-0.00011786143639913593,9.628880321470588e-05,0.00016434659077124714,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,0.0003316314593177699,0.0009836146111149987,0.00043826152827390553,0.0011297916271849203,0.00033056441271637994,0.0011017424470421405,7.082933960795101e-05,0.0011758023223908442,-0.001406074242490596,True,False,False,True,True,False,False,1.9304016287691184e-06
toward_teacher|raw_energy_half|all|all|raw_row_top50|w0.095|c0.080,toward_teacher,0.5777364292991515,1.9415925041066373e-06,0.5776028810897672,0.5772316244546608,0.5780395892141952,0.0006679541209239216,0.0037099254015320413,0.007600000000004048,27830.0,raw_energy_half,all,all,raw_row_top50,0.095,0.08,0.5,7fa88527,45.0,0.8666666666666667,-0.00011835547634464483,9.468709866977676e-06,5.6075468866545464e-05,22.0,1.0,-0.0006451686322194172,-0.000524546979269469,-0.00021446471982233817,11.0,1.0,-0.0011976290685563606,-0.0006615452315013037,-0.0006471366939895251,22.0,0.9545454545454546,-8.90562713465326e-05,-1.0310455540629704e-05,9.543252428745319e-06,4.980981427784503e-05,0.0006493824446642425,0.00020925396694042965,0.0008468748632270223,0.00023653346708950995,0.0007850137242887017,0.0002813660761404319,0.0004997598694682298,0.0003511502075982853,0.0006140291538981564,0.00017041952771114328,0.0005870133171409313,-3.380042667822547e-06,0.0006936054737801668,-0.001374850924066151,True,False,False,True,True,False,False,1.9415925041066373e-06
toward_teacher|raw_energy_quarter|no_q2|all|all|w0.024|c0.120,toward_teacher,0.5777364330306318,1.945323984453573e-06,0.5776027758717556,0.5772338418511221,0.5780390806978319,0.0004645663052451339,0.0024356086156596,0.0028800000000033243,55910.0,raw_energy_quarter,no_q2,all,all,0.024,0.12,0.8571428571428571,1071bda6,45.0,0.7333333333333333,-3.452331210629378e-05,5.944045184054226e-05,0.00010493714825154932,22.0,1.0,-0.0003998381568741105,-0.00014782585619252942,-5.703105225363103e-05,11.0,1.0,-0.0008859595298990053,-0.00040971244258836137,-0.0004064210140169999,22.0,0.7727272727272727,-2.9011674268830667e-05,2.4508521133415087e-05,7.241547621261724e-05,1.1121281691624129e-05,0.0005624022994978455,7.993605777301126e-18,1.0658141036401503e-17,0.00017707647065672428,0.0006215830795296435,0.00017674460850523337,0.00045895114905598016,0.00017053964179947846,0.0005269993020159458,0.0001895071061677186,0.0004963389598193555,7.315417653376089e-05,0.0005856893467971562,-0.000991839971756725,True,False,False,True,True,False,False,1.945323984453573e-06
toward_teacher|raw_energy_quarter|no_q2|all|teacher_row_top70|w0.070|c0.120,toward_teacher,0.5777364403153337,1.9526086862953207e-06,0.5776030486164743,0.5772326422819966,0.5780391776431005,0.0004472088947900885,0.002148243755285593,0.008400000000001295,56009.0,raw_energy_quarter,no_q2,all,teacher_row_top70,0.07,0.12,0.2571428571428571,a02bb3b9,45.0,0.7777777777777778,-6.384932574265978e-05,3.031677117590892e-05,0.00015803567909955518,22.0,1.0,-0.0005376687529345947,-0.0002261556323613356,-6.199563236131134e-05,11.0,1.0,-0.0010075956323613022,-0.0005520687529346757,-0.0005424687529345107,22.0,0.7727272727272727,-6.292247905198556e-05,2.79497682282748e-05,5.243567909962721e-05,0.0001258718675210944,0.00047732640153379474,7.993605777301126e-18,1.0658141036401503e-17,9.49068605657739e-05,0.0005682983226536671,0.00013126065326120407,0.00047568034169670915,0.00019666427833055545,0.0005454444565451932,0.00019078523268561154,0.0005022401304423324,-3.0968506431372945e-05,0.000561472610658912,-0.0011519977531692371,True,False,False,True,True,False,False,1.9526086862953207e-06
toward_teacher|raw_energy_half|all|agree_support60|all|w0.095|c0.120,toward_teacher,0.5777364733344431,1.985627795741962e-06,0.5776013121130399,0.5772276350960724,0.5780423938873505,0.00041132997545485143,0.0018435428571429385,0.011400000000000743,29044.0,raw_energy_half,all,agree_support60,all,0.095,0.12,0.16171428571428573,05c33205,45.0,0.9777777777777777,-0.00015696251712327136,-7.097394569475222e-05,1.892319716245705e-05,22.0,1.0,-0.000678105374266158,-0.0006194768028374819,-0.00029376251712320833,11.0,1.0,-0.0008344482314089907,-0.0006194768028375819,-0.0006194768028374709,22.0,0.9545454545454546,-0.00014067680283758044,-3.775108855192934e-05,1.892319716245705e-05,-5.604001792210878e-06,0.0004480219286303293,0.00042492584445105,0.0008111227207143856,0.00024517189590560364,0.00044276001075125313,0.00028435257955414993,0.00038939526172296313,0.00026191138995445575,0.0002619113899544686,0.0002522924746247124,0.00027490421336430005,0.0001016423955340049,0.0002511943030462602,-0.0010050136838307133,True,False,False,True,True,False,False,1.985627795741962e-06
toward_teacher|raw_energy_quarter|no_q2|agree_support60|all|w0.095|c0.120,toward_teacher,0.5777364756619514,1.9879553040391684e-06,0.5776005055919898,0.5772207708574361,0.5780460701968432,0.0005360682481539616,0.0024363428571429406,0.011400000000000743,57148.0,raw_energy_quarter,no_q2,agree_support60,all,0.095,0.12,0.21371428571428572,ae717400,45.0,0.8,-8.898428468973041e-05,2.3061429595983026e-05,0.0001715871438816574,22.0,1.0,-0.0011768699989753717,-0.0003436928561182384,-0.00019321285611817451,11.0,1.0,-0.0011833842846896703,-0.0011833842846895593,-0.0011833842846895593,22.0,0.9090909090909091,-7.269857040398398e-05,-1.1464284689688394e-05,0.00016507285816746986,5.92078734509553e-05,0.0005370627267420011,7.993605777301126e-18,1.0658141036401503e-17,0.00036722276423888247,0.0006741183782925774,0.0004589723828077272,0.0007089853372869297,0.0005750830873109905,0.0006837092809573459,0.0005504451237473693,0.0006341029719823041,0.00014186041366693168,0.0005144990418165624,-0.001488128784331033,True,False,False,True,True,False,False,1.9879553040391684e-06
toward_teacher|raw_energy_half|all|all|teacher_row_top70|w0.095|c0.120,toward_teacher,0.577736476650921,1.98894427361207e-06,0.5776024145997892,0.5772281828607724,0.5780415917931281,0.0006822246648372412,0.0033638858720928208,0.011400000000002741,27790.0,raw_energy_half,all,all,teacher_row_top70,0.095,0.12,0.3,f3681112,45.0,0.9111111111111111,-0.00015726381815139856,-7.702529884601175e-06,3.1869251900351614e-05,22.0,1.0,-0.0008272122714272911,-0.0006616571180393382,-0.0002645480195532235,11.0,1.0,-0.0014090087520628458,-0.0007567240494732452,-0.0007553440833899527,22.0,0.9545454545454546,-0.00014719111599398316,-3.992581968452756e-05,1.9920872097789477e-05,7.12006788262457e-05,0.0006221169680248346,0.00034333604415863705,0.0007733529441034963,0.00028849354929398765,0.0007261601319597838,0.00021243686198743083,0.0005904470463420907,0.00033263183925958463,0.0007002978939439139,0.00023269249596089892,0.0006555087221162353,8.172701022036188e-05,0.0007076889473703341,-0.001613916146246297,True,False,False,True,True,False,False,1.98894427361207e-06
toward_teacher|low_slack_half|all|all|teacher_row_top50|w0.095|c0.080,toward_teacher,0.5777364779119015,1.990205254154276e-06,0.5776004347393762,0.577223799498851,0.5780444586888163,0.0007297744532918458,0.00370464033128803,0.007600000000003604,76936.0,low_slack_half,all,all,teacher_row_top50,0.095,0.08,0.5,03d8db83,45.0,1.0,-0.0006016762736057446,-0.00037755299244428546,-0.00023989159174708785,22.0,1.0,-0.0005869929810947694,-0.00028265093328330124,-0.00023989159174708785,11.0,1.0,-0.0009631955042460616,-0.0005901136511684557,-0.0005838723110210831,22.0,1.0,-0.0006559757022779888,-0.0004841074225955365,-0.0004228690188533557,-0.0001021700120753824,0.000715306761124509,5.707505881412667e-05,0.0008536434339200882,-1.6172436948167722e-05,0.000816236119179093,0.00019309102407375357,0.0006045779229272324,0.00019628951541595586,0.000705744439288537,3.6531470792330264e-05,0.0006409962815225831,-6.278143536856622e-05,0.0007719162150808771,-0.00117089154439875,True,False,False,True,True,False,False,1.990205254154276e-06
toward_teacher|raw_energy_quarter|all|confident_abs_support|teacher_row_top50|w0.070|c0.120,toward_teacher,0.5777364851812449,1.9974745975037678e-06,0.577602901875678,0.5772296028639617,0.5780410797007971,0.0004390683697144001,0.0019488000000000751,0.00840000000000063,55745.0,raw_energy_quarter,all,confident_abs_support,teacher_row_top50,0.07,0.12,0.232,e28192c9,45.0,0.8666666666666667,-0.00011105773862596369,7.022261373990098e-06,5.6942261374093306e-05,22.0,1.0,-0.0009846577386259936,-0.0001782577386260198,-0.00015425773862598469,11.0,1.0,-0.0009942577386259366,-0.0009942577386259366,-0.0009942577386259366,22.0,0.9545454545454546,-8.46577386259817e-05,-2.0817738626011087e-05,8.942261374045302e-06,5.0737310099531806e-05,0.0003321023665114126,0.0002052711503626501,0.00047141541499126573,9.668212453382197e-05,0.00039984985094715386,0.00017258869102672607,0.0004396644650713351,0.0002723055390310264,0.0004957964049712263,0.00022242840718390643,0.00046248889888425993,7.939464805320429e-05,0.000472161186624147,-0.001253927947145017,True,False,False,True,True,False,False,1.9974745975037678e-06
toward_teacher|raw_energy_quarter|all|confident_abs_support|all|w0.050|c0.120,toward_teacher,0.5777364868481757,1.9991415283193703e-06,0.5776026807699939,0.5772307106652449,0.5780404667981289,0.0004553116044792168,0.002012571428571502,0.0060000000000006715,55704.0,raw_energy_quarter,all,confident_abs_support,all,0.05,0.12,0.3354285714285714,1bf23a2b,45.0,0.8222222222222222,-9.002460780893617e-05,8.032535048174698e-06,5.397539219087477e-05,22.0,1.0,-0.000986596036380405,-0.00022716746495178298,-0.00015173889352337877,11.0,1.0,-0.0009951674649517628,-0.0009951674649517628,-0.0009951674649517628,22.0,0.9090909090909091,-8.488175066623249e-05,-2.1796036380383734e-05,9.403963619591948e-06,1.5554232146358926e-05,0.000337427839542132,0.00017463493722345104,0.0005071816330982482,0.000121552561767033,0.0004821557779783017,0.00018574117156815612,0.00038398948546045867,0.0002569471641847979,0.0004972604839415265,0.00022185562003338566,0.00047216733614325213,0.00010164481652957913,0.0005069986751905981,-0.001252961791970597,True,False,False,True,True,False,False,1.9991415283193703e-06
toward_teacher|low_slack_half|all|all|all|w0.050|c0.120,toward_teacher,0.5777364950745317,2.0073678843601783e-06,0.5776000186906217,0.5772230832111755,0.5780455706880374,0.0011033683577710675,0.005633667102875472,0.006000000000003336,76894.0,low_slack_half,all,all,all,0.05,0.12,1.0,4019cfa7,45.0,1.0,-0.0007728053327740181,-0.0004799372795429191,-0.0002584501143624296,22.0,1.0,-0.0006975356159775736,-0.0003014488412037548,-0.0002584501143624296,11.0,1.0,-0.0011564095637539573,-0.0006995397518242408,-0.0006955314801309065,22.0,1.0,-0.0008774714567958419,-0.0005660151535324839,-0.00048822032134898663,-5.175383067232609e-05,0.00110387596576993,0.00011709574598428874,0.001282156420807487,-6.834876055919992e-05,0.0012499026092430948,0.0002294837673597408,0.0009270896336700242,0.00016978177753935086,0.0010264902981372817,0.0001742727512082458,0.0009758401660590198,-0.00017661437036299815,0.0011582234107106362,-0.0014085750349874192,True,False,False,True,True,False,False,2.0073678843601783e-06
toward_teacher|raw_energy_half|all|high_abs75|support_row_top50|w0.095|c0.120,toward_teacher,0.5777364986501,2.0109434526460745e-06,0.5776016983366111,0.5772274351897996,0.5780423277422251,0.0003648707717614176,0.001739314285714371,0.011400000000001409,28526.0,raw_energy_half,all,high_abs75,support_row_top50,0.095,0.12,0.15257142857142858,e686de44,45.0,0.8888888888888888,-0.00012248936320402581,-1.3236489185386356e-06,3.3853493938695856e-05,22.0,1.0,-0.0006599179346327144,-0.0005074836489184941,-0.0002853465060613791,11.0,1.0,-0.0008716322203470295,-0.0006371179346326139,-0.0006175750774899402,22.0,1.0,-0.00010294650606129663,-5.799793463279189e-05,-3.780364891847743e-05,1.4375033350971733e-05,0.00030441260636458793,6.995018927987151e-05,0.0003332640871137225,9.137701784501162e-05,0.0003670691182219018,0.00017653021296762893,0.00029865458018635195,0.00027002521598654274,0.00046078149966697956,0.0002579741382866176,0.0003389040891817854,0.00013489692518220387,0.00045100942159459413,-0.0010431606403255855,True,False,False,True,True,False,False,2.0109434526460745e-06
toward_teacher|low_slack_half|no_q2|all|teacher_row_top50|w0.070|c0.120,toward_teacher,0.5777365073429663,2.0196363189617372e-06,0.5776003198710167,0.5772236483210449,0.5780445453990406,0.0006636275208947117,0.003471429393505259,0.008400000000003516,78935.0,low_slack_half,no_q2,all,teacher_row_top50,0.07,0.12,0.42857142857142855,9a9d6469,45.0,1.0,-0.0005453021012461479,-0.0003003149984342812,-0.00024360231921982667,22.0,1.0,-0.0005470637871681783,-0.00028464233544746005,-0.00024360231921982667,11.0,1.0,-0.0008640256795372503,-0.0005528138927194393,-0.0005488254730902087,22.0,1.0,-0.0005785163522674663,-0.0004342698729722038,-0.0003779550166715939,-0.00011356049116349332,0.0007857033421635268,7.993605777301126e-18,1.0658141036401503e-17,-2.4763801880406612e-05,0.0008907199164073751,0.00021214765163889154,0.000665818035608782,0.00021648716163754134,0.0007688948374183193,4.6538019867506885e-05,0.0006962337052541075,-6.71726816261483e-05,0.0008380228094108618,-0.001056759362841725,True,False,False,True,True,False,False,2.0196363189617372e-06
toward_teacher|raw_energy_half|all|high_abs60|all|w0.095|c0.080,toward_teacher,0.5777365243188589,2.036612211542277e-06,0.5776024314332386,0.5772265306581513,0.5780428509854706,0.0006190734686582271,0.003040000000000084,0.007600000000003604,28161.0,raw_energy_half,all,high_abs60,all,0.095,0.08,0.4,0a1d4660,45.0,0.9333333333333333,-0.00011921272421888673,-1.4115581361728844e-05,4.147299006684868e-05,22.0,1.0,-0.0009400127242189527,-0.0008366527242189559,-0.00027989843850462215,11.0,1.0,-0.001435098438504534,-0.0009617270099331332,-0.0009486984385046471,22.0,1.0,-0.0001061841527903451,-3.756700993329252e-05,-2.8012724218928753e-05,6.821612186014986e-05,0.0005936450947847245,0.00017442696703074345,0.0006829847788532173,0.00017252691245312501,0.0006508030150375817,0.00028236341135781944,0.0005568958972312801,0.000353632554550942,0.0006018999095775715,0.00032642424188782527,0.0005746966660239674,0.00014731476175926483,0.0006725889190992477,-0.001687451463409706,True,False,False,True,True,False,False,2.036612211542277e-06
toward_teacher|raw_energy_half|q3_s|high_abs60|all|w0.070|c0.120,toward_teacher,0.577736529688281,2.041981633671419e-06,0.5776027385249154,0.5772293652571474,0.5780409973915411,0.0004826554656780624,0.0024000000000000713,0.008400000000003516,34038.0,raw_energy_half,q3_s,high_abs60,all,0.07,0.12,0.2857142857142857,3d33c770,45.0,0.8444444444444444,-0.00014297737492940943,8.702625070555754e-06,9.702262507060855e-05,22.0,1.0,-0.0007237773749294574,-0.000657057374929515,-0.0002869773749293314,11.0,1.0,-0.0010693773749292923,-0.0007333773749294004,-0.0007237773749294574,22.0,0.8636363636363636,-0.00011417737492935842,2.4626250705429172e-06,5.382262507069857e-05,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,0.00019062648992943987,0.0007192938113266314,0.0003120809727484136,0.0006155634301253069,0.0003908123374057505,0.0006652164540881657,0.0003607128795699679,0.0006351441121654276,0.0001627954757688409,0.0007433704520408849,-0.0012670194561545834,True,False,False,True,True,False,False,2.041981633671419e-06
toward_teacher|raw_energy_quarter|q2_s2_s3|all|all|w0.070|c0.080,toward_teacher,0.5777365359423573,2.048235709928292e-06,0.5776018725292644,0.5772307324959102,0.5780410474456047,0.0004688690447664152,0.0023855901370434173,0.005600000000002936,63992.0,raw_energy_quarter,q2_s2_s3,all,all,0.07,0.08,0.42857142857142855,695a52d7,45.0,0.7111111111111111,-0.00014170190005280414,8.638561008014192e-05,0.0001139899487195839,22.0,1.0,-0.0003182327399444129,-0.0001575176555929092,-0.0001327135089714826,11.0,1.0,-0.0008584835617488906,-0.00032623273994447644,-0.0003262327399443654,22.0,0.8181818181818182,-0.0001302224550269182,2.7285885413219678e-05,9.79899487195679e-05,-7.771561172376096e-19,9.547918011776345e-18,0.00023122284849694185,0.0012861634179041634,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,0.0003325956633784788,0.0010301290447388117,0.00036795380096785933,0.0009657908507218863,3.663735981263017e-18,9.658940314238861e-18,-0.0009542119367402901,True,False,False,True,True,False,False,2.048235709928292e-06
toward_teacher|raw_energy_quarter|all|confident_abs_support|support_row_top50|w0.070|c0.120,toward_teacher,0.5777365404238415,2.0527171941120415e-06,0.5776031206787257,0.5772307744270487,0.5780404537285394,0.0004255092342980104,0.0018864000000000753,0.00840000000000063,55865.0,raw_energy_quarter,all,confident_abs_support,support_row_top50,0.07,0.12,0.22457142857142856,7515cb0f,45.0,0.8,-8.482382218566453e-05,2.653617781429586e-05,0.00010237617781427844,22.0,1.0,-0.0009224238221856584,-0.00018610382218566812,-0.00011842382218574254,11.0,1.0,-0.0009344238221856704,-0.0009344238221855594,-0.0009344238221855594,22.0,0.9090909090909091,-7.762382218573505e-05,-9.943822185676203e-06,6.397617781428444e-05,6.668874395069485e-05,0.0003145601093520513,0.00016047089410350468,0.00042609242817252514,0.00015977386905993452,0.00047462847967586565,0.00016202119015598716,0.00037075108045884786,0.00030265770499928303,0.0004620754595920361,0.00023525881810752548,0.00046397768835969376,9.143982477991519e-05,0.00046647939447505283,-0.0011765121599506267,True,False,False,True,True,False,False,2.0527171941120415e-06
