candidate_name,policy,fold_kind,n_folds,cv_delta_mean,cv_delta_p10,cv_delta_p50,cv_delta_p90,cv_delta_worst,cv_win_rate,selector_abs_error_mean,selector_abs_error_p90,candidate_index,actual_anchor_mean__inverse_top,actual_anchor_score__inverse_top,actual_anchor_std__inverse_top,actual_anchor_mean__raw05_compatible,actual_anchor_score__raw05_compatible,actual_anchor_std__raw05_compatible,actual_anchor_mean__all_sign,actual_anchor_score__all_sign,actual_anchor_std__all_sign,actual_anchor_score_final,mean_actual_anchor,min_set_score,max_set_score,name,file,source_name_x,source_file_x,variant_x,row_gate,target_mask,scale_x,delta_cap,row_support_rows,row_gate_sum,active_cells_x,active_rows_x,mean_active_energy_x,p10_active_energy,mean_abs_move_vs_a2c8_x,max_abs_move_vs_a2c8_x,robust_expected_public,robust_delta_vs_a2c8,robust_p10_delta_vs_a2c8,robust_p50_delta_vs_a2c8,robust_p90_delta_vs_a2c8,robust_worst_delta_vs_a2c8,robust_win_rate_vs_a2c8,mean_abs_move_vs_a2c8_y,max_abs_move_vs_a2c8_y,mean_abs_move_vs_raw05,logit_cosine_to_a2c8_move,logit_orth_ratio_to_a2c8_move,best_case_gain_vs_raw05_if_all_correct,mean_abs_move_vs_a2c8,max_abs_move_vs_a2c8,selection_proxy,cv_stability_score,source_name_y,source_file_y,variant_y,scale_y,active_cells_y,active_rows_y,mean_active_energy_y
inv7gate_8ca0e8f6,low_error_best5,l2o,15,-0.00029708651316789534,-0.0004268063757944196,-0.0002858575042571365,-0.00014874298955973588,-0.00012326617565283637,1.0,0.0004199861533892457,0.001037445570604875,61,0.5777055154872531,0.5777911289730859,0.0001328592419831178,0.5777200916104643,0.5779082688221863,0.00028056393579263376,0.5778509040818889,0.5779471349242199,0.00012664221578610543,0.577882177573164,0.5777588370598689,0.5777911289730859,0.5779471349242199,inv7gate_8ca0e8f6,submission_inv7gate_8ca0e8f6.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,prefix30_all,prefix30,all,2.0,0.3,75.0,75.0,340.0,75.0,1.2343911222860782,0.5068776363467083,0.003185056409960986,0.029990839505895817,0.5769107037094563,-0.0005286415135163792,-0.0005881344838523095,-0.00046355442310852535,-0.0003803234183076265,-0.0002415656423377932,1.0,0.003185056409960986,0.029990839505895817,0.004568227101824242,0.38152408998345594,0.9243588960800319,0.013383704263437721,0.003185056409960986,0.029990839505895817,0.5766568408721033,-0.0007130892824900462,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,prefix30_all,2.0,340.0,75.0,1.2343911222860782
inv7gate_d5fbd7a9,low_error_best5,l2o,15,-0.0002921463279647485,-0.00041851135674391137,-0.0002835899523357943,-0.00014550710819261073,-0.00012066809167998738,1.0,0.0004199861533892457,0.001037445570604875,74,0.5777118525376537,0.5777967466628884,0.00013135592693244006,0.5777195934777151,0.5779024823632353,0.0002745933878035838,0.5778463187994792,0.5779397422717876,0.00012335348336359753,0.5778796570993038,0.5777592549382827,0.5777967466628884,0.5779397422717876,inv7gate_d5fbd7a9,submission_inv7gate_d5fbd7a9.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,prefix30_no_q2,prefix30,no_q2,1.5,0.3,75.0,75.0,298.0,75.0,1.3462279812835534,0.6485130423349373,0.0030002214316136367,0.029990839505895928,0.5769191371060732,-0.0005202081168991777,-0.0005820301484399382,-0.00045743368288375663,-0.00037297221125065505,-0.0002310057687164857,1.0,0.0030002214316136367,0.029990839505895928,0.004420693610274314,0.3818392905567481,0.9242287358587803,0.01272637690788321,0.0030002214316136367,0.029990839505895928,0.5766726465718156,-0.0007081490972868994,f43_cv_best,submission_sparsejepa_f43ea825.csv,prefix30_no_q2,1.5,298.0,75.0,1.3462279812835534
inv7gate_6391fcb1,low_error_best5,l2o,15,-0.0002912293203552648,-0.00042848870526353,-0.00028390011612722255,-0.0001368882839268837,-0.00010987583995392125,1.0,0.0004199861533892457,0.001037445570604875,52,0.5777125122858864,0.5777963345122834,0.00012818218292886649,0.5777427506419859,0.5779365697752522,0.0002822002807821519,0.5778768900330077,0.5779775853593678,0.00012728865733732076,0.5779034965489678,0.5777773843202932,0.5777963345122834,0.5779775853593678,inv7gate_6391fcb1,submission_inv7gate_6391fcb1.csv,282_consensus_directrob,submission_sparsejepa_282e9546.csv,prefix30_no_q2,prefix30,no_q2,2.0,0.3,75.0,75.0,340.0,75.0,1.2343911222860782,0.5068776363467083,0.0034713544841146696,0.029990839505895817,0.5769060364149301,-0.0005333088080425704,-0.0005961213350329953,-0.00046635080906198834,-0.00038331037159626823,-0.00023877784466841412,1.0,0.0034713544841146696,0.029990839505895817,0.004854525175977926,0.36684070849689226,0.9302837710018909,0.014167618059834424,0.0034713544841146696,0.029990839505895817,0.5766449541394497,-0.0007072320896774156,282_consensus_directrob,submission_sparsejepa_282e9546.csv,prefix30_no_q2,2.0,340.0,75.0,1.2343911222860782
inv7gate_0b0035ec,low_error_best5,l2o,15,-0.00028772454291853635,-0.0004250360113926321,-0.0002834251017528322,-0.00012389642296928296,-9.283185681707717e-05,1.0,0.0004199861533892457,0.001037445570604875,91,0.5777060421069975,0.5777992109016112,0.0001414243389190736,0.5777638799150564,0.5779716868141687,0.00029071696062262035,0.5779175700937772,0.5780320042269824,0.00014624642263517447,0.5779343006475874,0.5777958307052771,0.5777992109016112,0.5780320042269824,inv7gate_0b0035ec,submission_inv7gate_0b0035ec.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,prefix30_q3_stage,prefix30,q3_stage,2.0,0.3,75.0,75.0,241.0,75.0,1.36468057269601,0.6526985037903362,0.0031977915497416695,0.039977549931107303,0.5769417549797654,-0.0004975902432070266,-0.0005468710410727829,-0.0004356927003411615,-0.00035220627736056717,-0.0002242820382643007,1.0,0.0031977915497416695,0.039977549931107303,0.004681048703838823,0.36772466542262366,0.9299347129986163,0.013653964245374834,0.0031977915497416695,0.039977549931107303,0.5767016960100902,-0.0007037273122406872,f43_cv_best,submission_sparsejepa_f43ea825.csv,prefix30_q3_stage,2.0,241.0,75.0,1.36468057269601
inv7gate_65ff29ad,low_error_best5,l2o,15,-0.00028746566022978354,-0.00042273336750986434,-0.0002845410725935693,-0.0001291528968389466,-9.961173494110742e-05,1.0,0.0004199861533892457,0.001037445570604875,158,0.577701702407958,0.5777945869173472,0.00014205693946688983,0.5777470930420872,0.5779461089918572,0.0002853359018675168,0.5778959306805547,0.5780035825389951,0.00014340624356306195,0.5779147594827331,0.5777815753768666,0.5777945869173472,0.5780035825389951,inv7gate_65ff29ad,submission_inv7gate_65ff29ad.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,prefix30_q3_stage,prefix30,q3_stage,2.5,0.3,75.0,75.0,280.0,75.0,1.2360544486192384,0.4917109143913539,0.003218670883459177,0.037481434254250656,0.5769484553121265,-0.0004908899108460588,-0.0005367921465077696,-0.00043104883237221614,-0.0003483965805096023,-0.00022681660956225258,1.0,0.003218670883459177,0.037481434254250656,0.0046646265507589105,0.3767483156346383,0.9263156625397541,0.013846552440878318,0.003218670883459177,0.037481434254250656,0.5767098836042025,-0.0007034684295519344,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,prefix30_q3_stage,2.5,280.0,75.0,1.2360544486192384
inv7gate_e43ff737,low_error_best5,l2o,15,-0.00028746566022978354,-0.00042273336750986434,-0.0002845410725935693,-0.0001291528968389466,-9.961173494110742e-05,1.0,0.0004199861533892457,0.001037445570604875,96,0.577701702407958,0.5777945869173472,0.00014205693946688983,0.5777470930420872,0.5779461089918572,0.0002853359018675168,0.5778959306805547,0.5780035825389951,0.00014340624356306195,0.5779147594827331,0.5777815753768666,0.5777945869173472,0.5780035825389951,inv7gate_e43ff737,submission_inv7gate_e43ff737.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,prefix30_q3_stage,prefix30,q3_stage,2.5,0.3,75.0,75.0,280.0,75.0,1.2360544486192384,0.4917109143913539,0.003218670883459177,0.037481434254250656,0.5769484553121265,-0.0004908899108460588,-0.0005367921465077696,-0.00043104883237221614,-0.0003483965805096023,-0.00022681660956225258,1.0,0.003218670883459177,0.037481434254250656,0.0046646265507589105,0.3767483156346383,0.9263156625397541,0.013846552440878318,0.003218670883459177,0.037481434254250656,0.5767098836042025,-0.0007034684295519344,f465_actual_best,submission_sparsejepa_f4657144.csv,prefix30_q3_stage,2.5,280.0,75.0,1.2360544486192384
inv7gate_771828e3,low_error_best5,l2o,15,-0.00028403053401354996,-0.00044285444164771093,-0.0002664711346196391,-0.0001117306137456753,-9.075838950811654e-05,1.0,0.0004199861533892457,0.001037445570604875,166,0.5776663035980781,0.5777708380077848,0.00016020763464304912,0.5777653749415488,0.5780083089448015,0.00033615340805557566,0.5779430581629759,0.5780793877502743,0.00017347501397598582,0.5779528449009536,0.5777915789008675,0.5777708380077848,0.5780793877502743,inv7gate_771828e3,submission_inv7gate_771828e3.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,prefix30_q3_s2_s3_s4,prefix30,q3_s2_s3_s4,3.0,0.3,75.0,75.0,218.0,75.0,1.285465844370548,0.48846994419136214,0.003233125199095078,0.044969644939395204,0.5769839861112934,-0.0004553591116790922,-0.00051362651813327,-0.00040531091597861835,-0.00032556066023705645,-0.00018542172625712894,1.0,0.003233125199095078,0.044969644939395204,0.004756443682798805,0.3975593518839086,0.9175764609718617,0.012787728316389834,0.003233125199095078,0.044969644939395204,0.5767565432771931,-0.0007000333033357008,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,prefix30_q3_s2_s3_s4,3.0,218.0,75.0,1.285465844370548
inv7gate_8345c5d1,low_error_best5,l2o,15,-0.00028403053401354996,-0.00044285444164771093,-0.0002664711346196391,-0.0001117306137456753,-9.075838950811654e-05,1.0,0.0004199861533892457,0.001037445570604875,165,0.5776663035980781,0.5777708380077848,0.00016020763464304912,0.5777653749415488,0.5780083089448015,0.00033615340805557566,0.5779430581629759,0.5780793877502743,0.00017347501397598582,0.5779528449009536,0.5777915789008675,0.5777708380077848,0.5780793877502743,inv7gate_8345c5d1,submission_inv7gate_8345c5d1.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,prefix30_q3_s2_s3_s4,prefix30,q3_s2_s3_s4,3.0,0.3,75.0,75.0,218.0,75.0,1.285465844370548,0.48846994419136214,0.003233125199095078,0.044969644939395204,0.5769839861112934,-0.0004553591116790922,-0.00051362651813327,-0.00040531091597861835,-0.00032556066023705645,-0.00018542172625712894,1.0,0.003233125199095078,0.044969644939395204,0.004756443682798805,0.3975593518839086,0.9175764609718617,0.012787728316389834,0.003233125199095078,0.044969644939395204,0.5767565432771931,-0.0007000333033357008,f465_actual_best,submission_sparsejepa_f4657144.csv,prefix30_q3_s2_s3_s4,3.0,218.0,75.0,1.285465844370548
inv7gate_82ee69d2,low_error_best5,l2o,15,-0.0002778911672499662,-0.0004195629006223722,-0.0002570248304130107,-0.00012654867134727078,-0.00010910859465751432,1.0,0.0004199861533892457,0.001037445570604875,175,0.5776763969054732,0.5777771751328874,0.00015591575925787214,0.5777275719169158,0.5779374792358382,0.0003045014734929294,0.5778826162278476,0.5779967185245674,0.00015568476011536535,0.577903790964431,0.5777621950167456,0.5777771751328874,0.5779967185245674,inv7gate_82ee69d2,submission_inv7gate_82ee69d2.csv,f43_cv_best,submission_sparsejepa_f43ea825.csv,prefix30_q3_s2_s3_s4,prefix30,q3_s2_s3_s4,2.0,0.3,75.0,75.0,187.0,75.0,1.425915116234841,0.6612347906583077,0.0026775910192332,0.039977549931107303,0.57701068641397,-0.00042865880900253575,-0.000491329342269875,-0.00038292953735485913,-0.00030830608108882717,-0.00018725909317662826,1.0,0.0026775910192332,0.039977549931107303,0.00423119358399889,0.4233920242213212,0.9059465733837577,0.011402042622864731,0.0026775910192332,0.039977549931107303,0.5768029815530409,-0.0006938939365721171,f43_cv_best,submission_sparsejepa_f43ea825.csv,prefix30_q3_s2_s3_s4,2.0,187.0,75.0,1.425915116234841
inv7gate_e18c14ac,low_error_best5,l2o,15,-0.00027587580155302347,-0.000410981297719748,-0.00025742284440866126,-0.00012940560719898464,-0.00011261126485817563,1.0,0.0004199861533892457,0.001037445570604875,177,0.5776766323884692,0.5777756334755005,0.00015503197146424027,0.5777148028613994,0.5779151753446226,0.0002971005023707685,0.5778642516730708,0.5779712771020216,0.00015183021875515867,0.5778873619740482,0.5777518956409798,0.5777756334755005,0.5779712771020216,inv7gate_e18c14ac,submission_inv7gate_e18c14ac.csv,f465_actual_best,submission_sparsejepa_f4657144.csv,prefix30_q3_s2_s3_s4,prefix30,q3_s2_s3_s4,2.5,0.3,75.0,75.0,218.0,75.0,1.285465844370548,0.48846994419136214,0.002697291377585082,0.03748014194135846,0.5770172769334432,-0.00042206828952948415,-0.00048008573714106715,-0.00037621269691845427,-0.00030527652655996105,-0.00018966954526611346,1.0,0.002697291377585082,0.03748014194135846,0.004220609861288808,0.432405500426996,0.9016792573861722,0.0114872428843649,0.002697291377585082,0.03748014194135846,0.5768106928426115,-0.0006918785708751743,f465_actual_best,submission_sparsejepa_f4657144.csv,prefix30_q3_s2_s3_s4,2.5,218.0,75.0,1.285465844370548
inv7gate_dfa24b31,low_error_best5,l2o,15,-0.00027587580155302347,-0.000410981297719748,-0.00025742284440866126,-0.00012940560719898464,-0.00011261126485817563,1.0,0.0004199861533892457,0.001037445570604875,178,0.5776766323884692,0.5777756334755005,0.00015503197146424027,0.5777148028613994,0.5779151753446226,0.0002971005023707685,0.5778642516730708,0.5779712771020216,0.00015183021875515867,0.5778873619740482,0.5777518956409798,0.5777756334755005,0.5779712771020216,inv7gate_dfa24b31,submission_inv7gate_dfa24b31.csv,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,prefix30_q3_s2_s3_s4,prefix30,q3_s2_s3_s4,2.5,0.3,75.0,75.0,218.0,75.0,1.285465844370548,0.48846994419136214,0.002697291377585082,0.03748014194135846,0.5770172769334432,-0.00042206828952948415,-0.00048008573714106715,-0.00037621269691845427,-0.00030527652655996105,-0.00018966954526611346,1.0,0.002697291377585082,0.03748014194135846,0.004220609861288808,0.432405500426996,0.9016792573861722,0.0114872428843649,0.002697291377585082,0.03748014194135846,0.5768106928426115,-0.0006918785708751743,3cf_noq2_safe,submission_sparsejepa_3cfdf64a.csv,prefix30_q3_s2_s3_s4,2.5,218.0,75.0,1.285465844370548
