candidate_id,family,status,pair_kind,candidate_file,base_file,note,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,source_scope,view,model,split,target_kind,tail_q,policy,q3_dropped_cells,s4_dropped_cells,oof_loss_vs_full,oof_active_policy_delta,oof_tail_auc,oof_subject_win_rate,e230_q3_risk_top21_overlap,e230_q3_risk_top21_jaccard,e230_q3_swing_top25_overlap,e230_q3_swing_top25_jaccard,e230_q3_expected_positive_overlap,e230_q3_expected_positive_jaccard,baseline_expected_focus,baseline_adverse_delta,baseline_support_prob_focus_swing_weighted,expected_loss_vs_e224,adverse_reduction_vs_e224,support_gain_vs_e224,q3_top1_over_abs_expected,q3_adverse_delta,q3_expected_focus,s4_top1_over_abs_expected,s4_adverse_delta,s4_expected_focus,actual_expected_focus,actual_adverse_delta,actual_support_prob_focus_swing_weighted,actual_expected_delta_vs_e224,actual_adverse_reduction_vs_e224,actual_support_gain_vs_e224,e237_gate,e237_score,submission_file
q3s4_human_late_hgb_shallow_subject5_contrast_q0p10_drop_each_top25,e237_cell_decisive_q3s4,generated,graft_vs_e154,q3s4_human_late_hgb_shallow_subject5_contrast_q0p10_drop_each_top25,submission_e154_s3repair_9f2e2e73.csv,Cell-level bad-tail predictor rolls selected E224 Q3/S4 cells back toward E154.,325,225,"Q3,S4",-0.0006430150999791891,-0.0007876138257402181,-0.0005676004267228523,-0.0005738310474744971,-0.0001968506440168562,-0.004919518853904676,0.0030946055359512897,0.008014124389855964,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0018504603480107944,0.48042962659118904,0.46637916434906423,0.008919780766788371,0.043152977483839804,0.17209235472968332,3.1095969026187755,1,1,8,0.1529334045501335,0.6993100580552248,0.012270646627526237,0.056109302154831495,False,q3s4,human_late,hgb_shallow,subject5,contrast,0.1,drop_each_top25,25,25,-0.0007822747216055,-0.0046283990797619,0.5190194420963652,0.8,2,0.045454545454545456,3,0.06382978723404255,15,0.12396694214876033,-0.0006233515948739892,0.0034007745695143502,0.4659841320799343,-1.9663505105199913e-05,0.00030616903356306055,0.0003950322691299579,0.7501188268157664,0.001963556559786208,-0.0001310972140699441,0.16508284881483914,0.0011310489761650817,-0.000511917885909245,-0.0006728526579923099,0.0038291211480360196,0.46639713462923904,-1.966350510520013e-05,0.0002649481888295285,0.0006076275408291587,True,0.03340139665256444,submission_e237_cell_decisive_q3s4_human_late_hgb_shallow_subject5_contrast_q0p10_drop_each_top25_9b9f8d21.csv
q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_each_top25,e237_cell_decisive_q3s4,generated,graft_vs_e154,q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_each_top25,submission_e154_s3repair_9f2e2e73.csv,Cell-level bad-tail predictor rolls selected E224 Q3/S4 cells back toward E154.,320,225,"Q3,S4",-0.0006115339815399571,-0.0007575684642326583,-0.0005412482584092992,-0.0005357852219779137,-0.0002119229105827651,-0.004785722323430851,0.0030522329548072565,0.007837955278238107,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0018362664092325294,0.4787707168568792,0.4674391223588088,0.008891901747648104,0.042863817927864645,0.17209235472968332,3.067019053664936,1,1,7,0.16080625343063867,0.7353097954826441,0.012546446735923117,0.057370437943850265,False,q3s4,human_late,lr_l2_c0p10,dateblock5,risk,0.1,drop_each_top25,25,25,-0.0005173823688905,-0.0043635067270469,0.55197719233409,0.7,4,0.09523809523809523,2,0.041666666666666664,11,0.088,-0.0006233515948739892,0.0034007745695143502,0.4659841320799343,1.181761333403212e-05,0.0003485416147070938,0.001454990278874524,0.7742585408043258,0.001969650400388057,-0.00012700988524428099,0.1744162232823138,0.0010825825544191995,-0.00048452409629567614,-0.0006413715395530777,0.0037797548779431914,0.4672257791636523,1.1817613334032012e-05,0.0003143144589223567,0.0014362720752424396,True,0.03331609482625485,submission_e237_cell_decisive_q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_each_top25_8e9d00d3.csv
q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_global_top50,e237_cell_decisive_q3s4,generated,graft_vs_e154,q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_global_top50,submission_e154_s3repair_9f2e2e73.csv,Cell-level bad-tail predictor rolls selected E224 Q3/S4 cells back toward E154.,320,225,"Q3,S4",-0.0006115339815399571,-0.0007575684642326583,-0.0005412482584092992,-0.0005357852219779137,-0.0002119229105827651,-0.004785722323430851,0.0030522329548072565,0.007837955278238107,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0018362664092325294,0.4787707168568792,0.4674391223588088,0.008891901747648104,0.042863817927864645,0.17209235472968332,3.067019053664936,1,1,7,0.16080625343063867,0.7353097954826441,0.012546446735923117,0.057370437943850265,False,q3s4,human_late,lr_l2_c0p10,dateblock5,risk,0.1,drop_global_top50,25,25,-0.0005173823688905,-0.0043635067270469,0.55197719233409,0.7,4,0.09523809523809523,2,0.041666666666666664,11,0.088,-0.0006233515948739892,0.0034007745695143502,0.4659841320799343,1.181761333403212e-05,0.0003485416147070938,0.001454990278874524,0.7742585408043258,0.001969650400388057,-0.00012700988524428099,0.1744162232823138,0.0010825825544191995,-0.00048452409629567614,-0.0006413715395530777,0.0037797548779431914,0.4672257791636523,1.1817613334032012e-05,0.0003143144589223567,0.0014362720752424396,True,0.03331609482625485,submission_e237_cell_decisive_q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_global_top50_8e9d00d3.csv
q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_global_p10,e237_cell_decisive_q3s4,generated,graft_vs_e154,q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_global_p10,submission_e154_s3repair_9f2e2e73.csv,Cell-level bad-tail predictor rolls selected E224 Q3/S4 cells back toward E154.,320,225,"Q3,S4",-0.0006115339815399571,-0.0007575684642326583,-0.0005412482584092992,-0.0005357852219779137,-0.0002119229105827651,-0.004785722323430851,0.0030522329548072565,0.007837955278238107,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0018362664092325294,0.4787707168568792,0.4674391223588088,0.008891901747648104,0.042863817927864645,0.17209235472968332,3.067019053664936,1,1,7,0.16080625343063867,0.7353097954826441,0.012546446735923117,0.057370437943850265,False,q3s4,human_late,lr_l2_c0p10,dateblock5,risk,0.1,drop_global_p10,25,25,-0.0005185303217141,-0.0043646546798705,0.55197719233409,0.8,4,0.09523809523809523,2,0.041666666666666664,11,0.088,-0.0006233515948739892,0.0034007745695143502,0.4659841320799343,1.181761333403212e-05,0.0003485416147070938,0.001454990278874524,0.7742585408043258,0.001969650400388057,-0.00012700988524428099,0.1744162232823138,0.0010825825544191995,-0.00048452409629567614,-0.0006413715395530777,0.0037797548779431914,0.4672257791636523,1.1817613334032012e-05,0.0003143144589223567,0.0014362720752424396,True,0.03331609482625485,submission_e237_cell_decisive_q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_global_p10_8e9d00d3.csv
q3s4_human_late_lr_l2_c0p10_dateblock5_contrast_q0p10_drop_global_top40,e237_cell_decisive_q3s4,generated,graft_vs_e154,q3s4_human_late_lr_l2_c0p10_dateblock5_contrast_q0p10_drop_global_top40,submission_e154_s3repair_9f2e2e73.csv,Cell-level bad-tail predictor rolls selected E224 Q3/S4 cells back toward E154.,325,230,"Q3,S4",-0.0006374013928841654,-0.0007759722982803913,-0.0005545026987423152,-0.0005817291816297898,-0.0002516862909760308,-0.004882150111386824,0.003099405695864554,0.007981555807251378,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0018362664092325294,0.4808602991706421,0.46818028702546527,0.008868459605057322,0.04297760819289203,0.17209235472968332,3.1144203162089577,1,1,8,0.15428031616308824,0.7054690057424312,0.012320716761463934,0.05633825506655017,False,q3s4,human_late,lr_l2_c0p10,dateblock5,contrast,0.1,drop_global_top40,20,20,-0.0005214634151828,-0.0043675877733393,0.5538705296514259,0.7,4,0.10810810810810811,2,0.046511627906976744,9,0.07377049180327869,-0.0006233515948739892,0.0034007745695143502,0.4659841320799343,-1.4049798010176196e-05,0.0003013688736497964,0.0021961549455309926,0.7223645232935874,0.0020127652729790254,-0.00013613416114151357,0.1685904396171549,0.0010866404228855285,-0.000501267231742652,-0.0006672389508972862,0.0038132366286311187,0.46775287028086776,-1.4049798010176413e-05,0.0002808327082344294,0.0019633631924578787,True,0.03227955148204679,submission_e237_cell_decisive_q3s4_human_late_lr_l2_c0p10_dateblock5_contrast_q0p10_drop_global_top40_1d7abd47.csv
q3s4_human_late_lr_l2_c0p10_subject5_contrast_q0p10_drop_global_top40,e237_cell_decisive_q3s4,generated,graft_vs_e154,q3s4_human_late_lr_l2_c0p10_subject5_contrast_q0p10_drop_global_top40,submission_e154_s3repair_9f2e2e73.csv,Cell-level bad-tail predictor rolls selected E224 Q3/S4 cells back toward E154.,325,230,"Q3,S4",-0.0006374013928841654,-0.0007759722982803913,-0.0005545026987423152,-0.0005817291816297898,-0.0002516862909760308,-0.004882150111386824,0.003099405695864554,0.007981555807251378,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0018362664092325294,0.4808602991706421,0.46818028702546527,0.008868459605057322,0.04297760819289203,0.17209235472968332,3.1144203162089577,1,1,8,0.15428031616308824,0.7054690057424312,0.012320716761463934,0.05633825506655017,False,q3s4,human_late,lr_l2_c0p10,subject5,contrast,0.1,drop_global_top40,20,20,-0.0002994933571894,-0.0041456177153459,0.4838787586040333,0.7,4,0.10810810810810811,2,0.046511627906976744,9,0.07377049180327869,-0.0006233515948739892,0.0034007745695143502,0.4659841320799343,-1.4049798010176196e-05,0.0003013688736497964,0.0021961549455309926,0.7223645232935874,0.0020127652729790254,-0.00013613416114151357,0.1685904396171549,0.0010866404228855285,-0.000501267231742652,-0.0006672389508972862,0.0038132366286311187,0.46775287028086776,-1.4049798010176413e-05,0.0002808327082344294,0.0019633631924578787,True,0.03227955148204679,submission_e237_cell_decisive_q3s4_human_late_lr_l2_c0p10_subject5_contrast_q0p10_drop_global_top40_1d7abd47.csv
q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_each_top21,e237_cell_decisive_q3s4,generated,graft_vs_e154,q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_each_top21,submission_e154_s3repair_9f2e2e73.csv,Cell-level bad-tail predictor rolls selected E224 Q3/S4 cells back toward E154.,327,229,"Q3,S4",-0.000631417739568623,-0.0007785077320210898,-0.0005601229369009356,-0.0005556225497838437,-0.00020324263837985716,-0.004910575674131432,0.0031135345019543716,0.008024110176085803,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0018362664092325294,0.47875710654020126,0.4667124652256207,0.008881933281385323,0.04294248565183534,0.17209235472968332,3.128617567246025,1,1,8,0.15574235922504415,0.7121544085917509,0.01225537614252099,0.056039475658867695,False,q3s4,human_late,lr_l2_c0p10,dateblock5,risk,0.1,drop_each_top21,21,21,-0.0005172573769401,-0.0043633817350966,0.55197719233409,0.6,3,0.07692307692307693,1,0.022222222222222223,10,0.08196721311475409,-0.0006233515948739892,0.0034007745695143502,0.4659841320799343,-8.066144694633811e-06,0.0002872400675599787,0.0007283331456864328,0.7407632951462149,0.002003120184427688,-0.00013275291724268196,0.16947027177692242,0.0011104143175266828,-0.0004986648223259411,-0.0006612552975817437,0.003835759895262118,0.466588904446269,-8.06614469463392e-06,0.00025830944160343,0.0007993973578591107,True,0.029911533664901516,submission_e237_cell_decisive_q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_each_top21_ad4f7cd2.csv
q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_global_top40,e237_cell_decisive_q3s4,generated,graft_vs_e154,q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_global_top40,submission_e154_s3repair_9f2e2e73.csv,Cell-level bad-tail predictor rolls selected E224 Q3/S4 cells back toward E154.,329,230,"Q3,S4",-0.0006337258077047221,-0.000780815800157189,-0.0005624310050370347,-0.0005579306179199429,-0.00020198164010606294,-0.004931045447998102,0.003126439233060649,0.008057484681058751,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0018362664092325294,0.47876466212354357,0.46666735210860943,0.00886661071974033,0.042858961069461445,0.17209235472968332,3.1415848134462334,1,1,8,0.1551751360310414,0.7095606986962893,0.012204613760933666,0.05580735734489126,False,q3s4,human_late,lr_l2_c0p10,dateblock5,risk,0.1,drop_global_top40,20,20,-0.000545905369233,-0.0043920297273895,0.55197719233409,0.6,3,0.07894736842105263,1,0.022727272727272728,10,0.08264462809917356,-0.0006233515948739892,0.0034007745695143502,0.4659841320799343,-1.0374212830732915e-05,0.0002743353364537014,0.0006832200286751577,0.7270681314396283,0.002009311939545444,-0.00013525347098111305,0.16953571289559063,0.0011171272935152057,-0.0004984723367236091,-0.0006635633657178428,0.003848664626368396,0.46655174613190575,-1.0374212830733024e-05,0.0002454047104971523,0.0007622390434958715,True,0.02894058104396676,submission_e237_cell_decisive_q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_global_top40_62bc4a86.csv
q3s4_human_late_lr_l2_c0p10_dateblock5_contrast_q0p10_drop_each_top13,e237_cell_decisive_q3s4,generated,graft_vs_e154,q3s4_human_late_lr_l2_c0p10_dateblock5_contrast_q0p10_drop_each_top13,submission_e154_s3repair_9f2e2e73.csv,Cell-level bad-tail predictor rolls selected E224 Q3/S4 cells back toward E154.,337,237,"Q3,S4",-0.0006513365847415451,-0.0007898765955668722,-0.000567859273869158,-0.000596273884788605,-0.0002668708304817673,-0.004964686418515346,0.003157648551515992,0.008122334970031338,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0018362664092325294,0.48052643691441466,0.4689519885982788,0.008710685301396208,0.042178297322121194,0.17209235472968332,3.1729453209080494,1,1,8,0.15097952536472867,0.6903756635676528,0.012107169770736805,0.05536178064016707,False,q3s4,human_late,lr_l2_c0p10,dateblock5,contrast,0.1,drop_each_top13,13,13,-0.0004371261537369,-0.0042832505118933,0.5538705296514259,0.7,4,0.13333333333333333,2,0.05555555555555555,7,0.05982905982905983,-0.0006233515948739892,0.0034007745695143502,0.4659841320799343,-2.7984989867555865e-05,0.0002431260179983582,0.002967856518344525,0.7091672636829703,0.002038215373529992,-0.00013866755200494363,0.16484097452515106,0.0011194331779859998,-0.0005126690327366015,-0.0006811741427546658,0.0038650966193735435,0.46836239866494583,-2.7984989867556082e-05,0.00022897271749200464,0.0025728915765359517,True,0.028467928902761203,submission_e237_cell_decisive_q3s4_human_late_lr_l2_c0p10_dateblock5_contrast_q0p10_drop_each_top13_95bf3a1c.csv
q3s4_human_late_lr_l2_c0p10_subject5_contrast_q0p10_drop_global_p05,e237_cell_decisive_q3s4,generated,graft_vs_e154,q3s4_human_late_lr_l2_c0p10_subject5_contrast_q0p10_drop_global_p05,submission_e154_s3repair_9f2e2e73.csv,Cell-level bad-tail predictor rolls selected E224 Q3/S4 cells back toward E154.,337,237,"Q3,S4",-0.0006513365847415451,-0.0007898765955668722,-0.000567859273869158,-0.000596273884788605,-0.0002668708304817673,-0.004964686418515346,0.003157648551515992,0.008122334970031338,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0018362664092325294,0.48052643691441466,0.4689519885982788,0.008710685301396208,0.042178297322121194,0.17209235472968332,3.1729453209080494,1,1,8,0.15097952536472867,0.6903756635676528,0.012107169770736805,0.05536178064016707,False,q3s4,human_late,lr_l2_c0p10,subject5,contrast,0.1,drop_global_p05,13,12,-0.000368375574026,-0.0042144999321824,0.4838787586040333,0.8,4,0.13333333333333333,2,0.05555555555555555,7,0.05982905982905983,-0.0006233515948739892,0.0034007745695143502,0.4659841320799343,-2.7984989867555865e-05,0.0002431260179983582,0.002967856518344525,0.7091672636829703,0.002038215373529992,-0.00013866755200494363,0.16484097452515106,0.0011194331779859998,-0.0005126690327366015,-0.0006811741427546658,0.0038650966193735435,0.46836239866494583,-2.7984989867556082e-05,0.00022897271749200464,0.0025728915765359517,True,0.028467928902761203,submission_e237_cell_decisive_q3s4_human_late_lr_l2_c0p10_subject5_contrast_q0p10_drop_global_p05_95bf3a1c.csv
q3s4_human_late_lr_l2_c0p10_dateblock5_contrast_q0p10_drop_global_p05,e237_cell_decisive_q3s4,generated,graft_vs_e154,q3s4_human_late_lr_l2_c0p10_dateblock5_contrast_q0p10_drop_global_p05,submission_e154_s3repair_9f2e2e73.csv,Cell-level bad-tail predictor rolls selected E224 Q3/S4 cells back toward E154.,337,237,"Q3,S4",-0.0006513365847415451,-0.0007898765955668722,-0.000567859273869158,-0.000596273884788605,-0.0002668708304817673,-0.004964686418515346,0.003157648551515992,0.008122334970031338,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0018362664092325294,0.48052643691441466,0.4689519885982788,0.008710685301396208,0.042178297322121194,0.17209235472968332,3.1729453209080494,1,1,8,0.15097952536472867,0.6903756635676528,0.012107169770736805,0.05536178064016707,False,q3s4,human_late,lr_l2_c0p10,dateblock5,contrast,0.1,drop_global_p05,13,12,-0.0006138901796478,-0.0044600145378043,0.5538705296514259,0.7,4,0.13333333333333333,2,0.05555555555555555,7,0.05982905982905983,-0.0006233515948739892,0.0034007745695143502,0.4659841320799343,-2.7984989867555865e-05,0.0002431260179983582,0.002967856518344525,0.7091672636829703,0.002038215373529992,-0.00013866755200494363,0.16484097452515106,0.0011194331779859998,-0.0005126690327366015,-0.0006811741427546658,0.0038650966193735435,0.46836239866494583,-2.7984989867556082e-05,0.00022897271749200464,0.0025728915765359517,True,0.028467928902761203,submission_e237_cell_decisive_q3s4_human_late_lr_l2_c0p10_dateblock5_contrast_q0p10_drop_global_p05_95bf3a1c.csv
q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_q3_top25,e237_cell_decisive_q3s4,generated,graft_vs_e154,q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_q3_top25,submission_e154_s3repair_9f2e2e73.csv,Cell-level bad-tail predictor rolls selected E224 Q3/S4 cells back toward E154.,330,235,"Q3,S4",-0.0006379901100044195,-0.0007840245926971207,-0.0005677043868737616,-0.0005622413504423762,-0.0002087344089221399,-0.004949274562568513,0.0031547880378909707,0.008104062600459483,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599134,0.0018362664092325294,0.4790503921036406,0.46800948300675116,0.00890149056361012,0.0429760895478912,0.17209235472968332,3.170070949940594,1,1,8,0.15413795116084267,0.7048180212287586,0.01213446801501586,0.05548660580081622,False,q3s4,human_late,lr_l2_c0p10,dateblock5,risk,0.1,drop_q3_top25,25,0,-0.0003520471212193,-0.0041981714793758,0.55197719233409,0.7,4,0.09523809523809523,2,0.041666666666666664,11,0.088,-0.0006233515948739892,0.0034007745695143502,0.4659841320799343,-1.463851513043026e-05,0.00024598653162337955,0.0020253509268168823,0.7742585408043258,0.001969650400388057,-0.00012700988524428099,0.16538577986034125,0.0011851376375029135,-0.0005109802247601385,-0.0006678276680175401,0.003882309961026905,0.4677067326929784,-1.4638515130430368e-05,0.00021175937583864293,0.0019172256045685288,True,0.02681007335474354,submission_e237_cell_decisive_q3s4_human_late_lr_l2_c0p10_dateblock5_risk_q0p10_drop_q3_top25_5c252a83.csv
