method,target,weighted_mixmin_delta_vs_a2c8,mean_mixmin_delta_vs_a2c8,mixmin_better_block_rate,mean_predicted_rate
struct_raw_fbraw_k4_a12_w0.35,Q2,-0.0006504883953832996,-0.0008143722797673095,0.5833333333333334,0.5695826975303105
struct_raw_fbraw_k4_a24_w0.65,Q2,-0.0006493485965338621,-0.0008048635246188621,0.5833333333333334,0.5694383988420161
struct_raw_subject_fbraw_k4_a24_w0.35,Q2,-0.0006467437518306949,-0.000916344104587676,0.6111111111111112,0.569318408387611
struct_raw_fbsubject_k8_a12_w1.00,Q2,-0.0006400444619499534,-0.0005206485687857378,0.4722222222222222,0.5484196998959505
struct_raw_fbraw_k4_a24_w1.00,Q2,-0.0006387104739390423,-0.0007161151432333466,0.5555555555555556,0.5680916110845999
struct_raw_fbraw_k8_a24_w0.35,Q2,-0.0006366478609159243,-0.0008440255324079801,0.5833333333333334,0.5683692163846149
struct_raw_fbraw_k4_a12_w0.65,Q2,-0.0006345312114910979,-0.0006812497076890442,0.5277777777777778,0.5675625158941864
struct_raw_fbraw_k4_a4_w0.35,Q2,-0.0006318716808424227,-0.0006590626123426893,0.5277777777777778,0.5672258189548324
struct_raw_subject_fbraw_k4_a12_w0.35,Q2,-0.0006299727332606193,-0.0008763407226344956,0.6111111111111112,0.5673525325989778
struct_raw_fbraw_k16_a24_w0.35,Q2,-0.000627943890585672,-0.0008012168843264451,0.5833333333333334,0.5626647607116714
struct_raw_subject_fbraw_k4_a24_w0.65,Q2,-0.0006275768734649101,-0.0008706259537840316,0.6111111111111112,0.5670716932006017
struct_raw_fbsubject_k8_a4_w0.65,Q2,-0.0006210511654969562,-0.00046581301887843287,0.4722222222222222,0.547459464563872
struct_raw_fbraw_k8_a12_w0.35,Q2,-0.0006171735115109307,-0.0007686316835375887,0.5833333333333334,0.5662270005519107
struct_raw_fbraw_k4_a12_w1.00,Q2,-0.0006159144969502393,-0.0005259400402644362,0.5,0.5652056373187082
struct_raw_fbsubject_k16_a4_w0.65,Q2,-0.0006116728581956541,-0.0004442713232960928,0.5,0.5317316765657415
struct_raw_fbraw_k16_a12_w0.35,Q2,-0.0006103033680120355,-0.0007290175716697903,0.5833333333333334,0.558689839828478
struct_raw_fbraw_k8_a24_w0.65,Q2,-0.0006088273617659636,-0.0007363200340217177,0.5555555555555556,0.5653089080521803
struct_raw_subject_fbraw_k4_a24_w1.00,Q2,-0.0006052155153714693,-0.0008172881111797931,0.6111111111111112,0.5644505254824239
struct_raw_fbraw_k4_a4_w0.65,Q2,-0.0005999573130580176,-0.00039281746818615863,0.4444444444444444,0.563185455682584
struct_raw_subject_fbraw_k4_a12_w0.65,Q2,-0.000596430696120449,-0.0007963339587281071,0.6111111111111112,0.5634207810217112
struct_raw_subject_fbsubject_k16_a24_w0.65,Q2,-0.0005943814602431647,-0.0007856308124876729,0.5555555555555556,0.5451619309907374
struct_raw_fbraw_k16_a24_w0.65,Q2,-0.0005926628454383897,-0.0006568182590131508,0.5277777777777778,0.5547149189452849
struct_raw_subject_fbraw_k4_a4_w0.35,Q2,-0.0005908403565970835,-0.0007829994980770397,0.6111111111111112,0.5627654890921668
struct_raw_subject_fbsubject_k8_a4_w0.35,Q2,-0.0005905583971836954,-0.0007902776527637872,0.5555555555555556,0.550099281171267
struct_raw_fbraw_k16_a4_w0.35,Q2,-0.0005867826712471866,-0.000632751821460948,0.5277777777777778,0.5533899453175538
struct_raw_fbsubject_k16_a12_w1.00,Q2,-0.0005863253802414663,-0.0003716379725866643,0.4722222222222222,0.5289415930773314
struct_raw_fbraw_k8_a4_w0.35,Q2,-0.0005825524459021296,-0.0006345981744346875,0.5555555555555556,0.562418616849325
struct_raw_subject_fbraw_k8_a24_w0.35,Q2,-0.0005824781556821846,-0.0008423197813836201,0.6111111111111112,0.5671986182854917
struct_raw_fbraw_k8_a24_w1.00,Q2,-0.0005763701127576875,-0.0006106636192377403,0.5,0.5617385483310063
struct_raw_subject_fbsubject_k16_a4_w0.35,Q2,-0.0005733366479612729,-0.0007553966306990802,0.5833333333333334,0.5440249622970066
struct_raw_fbraw_k8_a12_w0.65,Q2,-0.0005726607128710266,-0.0005963028861195688,0.5,0.5613305072200151
struct_raw_subject_fbsubject_k8_a24_w1.00,Q2,-0.0005707437094040215,-0.0007625349697704983,0.5555555555555556,0.5493961927467808
struct_raw_fbraw_k4_a4_w1.00,Q2,-0.0005627238839762727,-8.219813333689646e-05,0.3888888888888889,0.5584716985316278
struct_raw_fbraw_k16_a12_w0.65,Q2,-0.0005599018749444924,-0.0005227338212222543,0.5277777777777778,0.5473329230193547
struct_raw_subject_fbsubject_k8_a12_w0.65,Q2,-0.0005588548969905287,-0.0007458893615820324,0.5833333333333334,0.548974339489732
struct_raw_subject_fbraw_k4_a12_w1.00,Q2,-0.0005572983194568733,-0.0007029927341706513,0.5833333333333334,0.5588337375149
struct_raw_fbraw_k16_a24_w1.00,Q2,-0.0005515016260998862,-0.0004883531961476444,0.5277777777777778,0.5454401035511673
struct_raw_subject_fbraw_k16_a24_w0.35,Q2,-0.0005496316709989855,-0.0007873017239119454,0.5833333333333334,0.5623012083886274
struct_raw_subject_fbsubject_k4_a4_w1.00,Q2,-0.0005449209827504093,-0.0005408001316394326,0.5277777777777778,0.5397293723032855
struct_raw_subject_fbraw_k8_a12_w0.35,Q2,-0.0005305019831369813,-0.0007659024818986109,0.6111111111111112,0.5643540435933133
struct_raw_subject_fbraw_k4_a4_w0.65,Q2,-0.0005237562823166968,-0.0006229859702642628,0.5833333333333334,0.5549019859376335
struct_raw_fbraw_k8_a12_w1.00,Q2,-0.0005207291144578341,-0.00039525262246524625,0.4444444444444444,0.5556179316661369
struct_raw_fbraw_k16_a4_w0.65,Q2,-0.0005162205809526332,-0.000343954570834381,0.5,0.5374902617847808
struct_raw_fbraw_k8_a4_w0.65,Q2,-0.0005083644481689342,-0.00034738351207132105,0.4444444444444444,0.5542577946294993
struct_raw_subject_fbraw_k8_a24_w0.65,Q2,-0.0005082264806175742,-0.0007331522106907234,0.6111111111111112,0.5631349401538084
struct_raw_fbraw_k16_a12_w1.00,Q2,-0.0005011001330323803,-0.0002820694457001301,0.5,0.5340831867420438
struct_raw_subject_fbraw_k16_a12_w0.35,Q2,-0.0004984287686024835,-0.000709138771077672,0.5833333333333334,0.558170479366987
struct_raw_fbsubject_k8_a4_w1.00,Q2,-0.0004880980885768551,-8.196415604417368e-05,0.3611111111111111,0.5407378182625036
struct_raw_subject_fbsubject_k16_a12_w0.65,Q2,-0.0004771317908605339,-0.0006171832222126306,0.5833333333333334,0.5388273918877813
struct_raw_fbsubject_k16_a4_w1.00,Q2,-0.0004736699235866508,-4.882308637686893e-05,0.4444444444444444,0.5165412213334623
struct_raw_subject_fbraw_k16_a24_w0.65,Q2,-0.00044722586620600735,-0.0006309758182433986,0.5277777777777778,0.5540397503453466
struct_raw_subject_fbsubject_k16_a24_w1.00,Q2,-0.0004470677729268582,-0.0005739915314949211,0.5833333333333334,0.537203151206455
struct_raw_subject_fbraw_k4_a4_w1.00,Q2,-0.0004454915289895975,-0.0004363035211493634,0.5277777777777778,0.5457278989240114
struct_raw_subject_fbraw_k8_a4_w0.35,Q2,-0.00043809989861218445,-0.0006300495050363922,0.5555555555555556,0.5592970219183299
struct_raw_fbraw_k16_a4_w1.00,Q2,-0.00043389814227566515,-7.0244451034114546e-06,0.4722222222222222,0.5189406309965459
struct_raw_subject_fbraw_k16_a4_w0.35,Q2,-0.0004301582320738393,-0.0006049215006319794,0.5277777777777778,0.5526628406714663
struct_raw_fbraw_k8_a4_w1.00,Q2,-0.00042181178414692867,-1.2299739314112582e-05,0.3888888888888889,0.5447368353730356
struct_raw_subject_fbraw_k8_a24_w1.00,Q2,-0.0004215995263755921,-0.0006057900448824013,0.5555555555555556,0.5583939823335113
struct_raw_subject_fbraw_k8_a12_w0.65,Q2,-0.0004116993030336591,-0.0005912343687900316,0.5555555555555556,0.5578521585826202
struct_raw_subject_fbsubject_k8_a12_w1.00,Q2,-0.00039241152177803463,-0.0005128508379457682,0.5833333333333334,0.5430683950238149
struct_raw_subject_fbsubject_k8_a4_w0.65,Q2,-0.00035278214702356525,-0.0004573654770471731,0.5555555555555556,0.5416622175343869
struct_raw_subject_fbraw_k16_a12_w0.65,Q2,-0.00035213476175533696,-0.0004858160486940149,0.5277777777777778,0.5463683964480142
struct_raw_subject_fbraw_k16_a24_w1.00,Q2,-0.0003277524272808141,-0.0004485955949633956,0.5277777777777778,0.5444013826281853
struct_raw_subject_fbsubject_k16_a4_w0.65,Q2,-0.0003207988984470322,-0.00039258643578875724,0.5277777777777778,0.5303813396733985
struct_raw_subject_fbraw_k8_a12_w1.00,Q2,-0.0002730961762464226,-0.00038745490349668184,0.5277777777777778,0.5502666260701448
struct_raw_subject_fbsubject_k16_a12_w1.00,Q2,-0.0002666836661788294,-0.0003148413925747236,0.5277777777777778,0.5274577064371754
struct_raw_subject_fbraw_k8_a4_w0.65,Q2,-0.0002400954317733186,-0.0003389359831887589,0.5277777777777778,0.5484605469005077
struct_raw_subject_fbraw_k16_a4_w0.65,Q2,-0.0002253466224878231,-0.0002922696892948397,0.5277777777777778,0.5361399245849043
struct_raw_subject_fbraw_k16_a12_w1.00,Q2,-0.0001814584204336671,-0.00022527287257973546,0.5277777777777778,0.5325992997092123
struct_raw_subject_fbsubject_k8_a4_w1.00,Q2,-7.537652181634291e-05,-6.8967938581882e-05,0.5277777777777778,0.531818976641015
struct_raw_subject_fbsubject_k16_a4_w1.00,Q2,-2.6171523996591174e-05,3.069212504794922e-05,0.5,0.5144637799595052
struct_raw_subject_fbraw_k8_a4_w1.00,Q2,-9.090220461298149e-06,6.964589668034815e-07,0.5277777777777778,0.5358179927130489
struct_raw_subject_fbraw_k16_a4_w1.00,Q2,1.3600255362522073e-05,7.249075726513861e-05,0.5,0.5168631891505817
calendar_count_indep,Q3,0.0003328637342246421,-0.0002159152081694741,0.5,0.5926689095523999
raw_phone_indep,Q3,0.0003430406792340519,-0.00020428871278284819,0.4444444444444444,0.610523953118006
struct_raw_calendar_subject_fbraw_k4_a24_w0.35,Q3,0.00036952753450659515,-0.00017314204767264628,0.4444444444444444,0.6093594273694392
struct_raw_calendar_subject_fbraw_k4_a12_w0.35,Q3,0.0003893926759609583,-0.0001497820488400149,0.4444444444444444,0.6084860330580142
struct_raw_subject_fbraw_k4_a24_w0.35,Q3,0.00039220867560035177,-0.0001486070577823511,0.4444444444444444,0.6087091491405687
struct_raw_calendar_subject_fbraw_k4_a24_w0.65,Q3,0.0003922305533115944,-0.0001464449061496447,0.4166666666666667,0.6083612624420962
struct_raw_calendar_fbraw_k4_a24_w0.35,Q3,0.00040540256321522827,-0.00019049558781396148,0.4444444444444444,0.6123705378113531
struct_raw_calendar_subject_fbraw_k4_a24_w1.00,Q3,0.0004187174085841296,-0.00011529824103944899,0.4166666666666667,0.6071967366935297
struct_raw_subject_fbraw_k4_a12_w0.35,Q3,0.0004290846728750402,-0.00010684581653201531,0.4166666666666667,0.6073480461574907
struct_raw_calendar_subject_fbraw_k4_a12_w0.65,Q3,0.00042912295886980267,-0.00010306205117471206,0.4166666666666667,0.6067392444351641
struct_raw_calendar_subject_fbraw_k8_a24_w0.35,Q3,0.00043417073486454075,-0.00017098597371748632,0.4166666666666667,0.6101752200229859
struct_raw_subject_fbraw_k4_a24_w0.65,Q3,0.0004343526724857032,-0.00010087992492480467,0.3888888888888889,0.607153602874194
struct_raw_calendar_subject_fbraw_k4_a4_w0.35,Q3,0.0004357446726879095,-9.527538489716313e-05,0.4166666666666667,0.6064481129980224
struct_raw_subject_fbraw_k8_a24_w0.35,Q3,0.0004466860787338094,-0.00015037890557756086,0.4444444444444444,0.6098697098239312
struct_raw_calendar_fbraw_k4_a12_w0.35,Q3,0.0004521739762011592,-0.00018015074408725098,0.4444444444444444,0.6137554763313635
struct_raw_subject_fbraw_k16_a24_w0.35,Q3,0.0004562741251471016,-0.00010805803649099888,0.4166666666666667,0.6099466882884556
struct_raw_calendar_fbraw_k4_a24_w0.65,Q3,0.00045885560662770964,-0.00017867290926915698,0.4444444444444444,0.6139533246913648
struct_raw_fbraw_k4_a24_w0.35,Q3,0.0004647237558781154,-7.602662155978577e-05,0.4444444444444444,0.6113787411191033
struct_raw_calendar_subject_fbraw_k16_a24_w0.35,Q3,0.00047526766890857396,-0.00016129959665097608,0.3888888888888889,0.6103712347019666
struct_raw_calendar_subject_fbraw_k4_a12_w1.00,Q3,0.000475474955596753,-4.855538723184178e-05,0.4166666666666667,0.6047013243751721
struct_raw_subject_fbraw_k4_a24_w1.00,Q3,0.0004835206688520217,-4.519826992429218e-05,0.3888888888888889,0.6053387988967566
struct_raw_calendar_subject_fbraw_k8_a12_w0.35,Q3,0.0004888487682428595,-0.000151004330278247,0.3888888888888889,0.6099659801659738
struct_raw_calendar_fbraw_k8_a24_w0.35,Q3,0.0004937660870214775,-0.00015424360917987775,0.4444444444444444,0.6128199970225989
struct_raw_subject_fbraw_k4_a12_w0.65,Q3,0.0005028366674245217,-2.332333403122962e-05,0.3888888888888889,0.6046258401913349
struct_raw_subject_fbraw_k16_a12_w0.35,Q3,0.0005048027448241297,-6.681631808020765e-05,0.4166666666666667,0.6096992890757912
struct_raw_subject_fbraw_k8_a12_w0.35,Q3,0.0005088733184336935,-0.00011803302125436133,0.4166666666666667,0.6094771638474862
struct_raw_calendar_subject_fbraw_k8_a24_w0.65,Q3,0.0005122822111192349,-0.00014244076880432562,0.3888888888888889,0.6098763059415401
struct_raw_subject_fbraw_k4_a4_w0.35,Q3,0.0005151286665160755,-9.402920281126943e-06,0.3888888888888889,0.6041721391969755
struct_raw_calendar_subject_fbraw_k4_a4_w0.65,Q3,0.000515205238505585,-1.8353895665296833e-06,0.3888888888888889,0.6029545357523223
struct_raw_calendar_fbraw_k4_a24_w1.00,Q3,0.000521217490608926,-0.00016487978430024253,0.4166666666666667,0.615799909384712
struct_raw_calendar_subject_fbraw_k16_a12_w0.35,Q3,0.0005319363787690743,-0.0001428756897373281,0.3888888888888889,0.6103057839522358
struct_raw_subject_fbraw_k8_a24_w0.65,Q3,0.0005355249925907537,-0.00010417049940157475,0.4166666666666667,0.6093089298575813
struct_raw_calendar_fbraw_k16_a24_w0.35,Q3,0.0005400356000708921,-0.00012338771926960942,0.4444444444444444,0.6119281330420279
struct_raw_calendar_fbraw_k4_a12_w0.65,Q3,0.0005457168021729938,-0.00015946105663384847,0.4166666666666667,0.616525353371384
struct_raw_fbraw_k8_a24_w0.35,Q3,0.0005481540627959322,-3.736869858073705e-05,0.4444444444444444,0.6121711071347914
struct_raw_subject_fbraw_k16_a24_w0.65,Q3,0.0005533313645012345,-2.55745996693794e-05,0.4166666666666667,0.6094518898631267
struct_raw_fbraw_k4_a12_w0.35,Q3,0.0005559860633611082,2.0169946857489458e-05,0.4444444444444444,0.6120198321199263
struct_raw_calendar_fbraw_k4_a4_w0.35,Q3,0.00056130727316827,-0.00015601277539164761,0.4166666666666667,0.6169869995447209
struct_raw_fbraw_k4_a24_w0.65,Q3,0.0005690235358587193,3.3912313774265966e-05,0.4444444444444444,0.6121114165486155
struct_raw_subject_fbraw_k16_a4_w0.35,Q3,0.000569507571060254,-1.1827360199100233e-05,0.4166666666666667,0.6093694234589051
struct_raw_calendar_fbraw_k8_a12_w0.35,Q3,0.0005842013316938997,-0.00012421654701812632,0.4166666666666667,0.6141976233653547
struct_raw_calendar_subject_fbraw_k8_a4_w0.35,Q3,0.0005860541609153627,-0.00011548140860854576,0.3888888888888889,0.6095939981979526
struct_raw_calendar_subject_fbraw_k16_a24_w0.65,Q3,0.0005886050886295777,-0.00012445178282366774,0.3888888888888889,0.6102403332025045
struct_raw_subject_fbraw_k4_a12_w1.00,Q3,0.0005888806610655361,7.411956221965259e-05,0.4166666666666667,0.6014499332308197
struct_raw_calendar_subject_fbraw_k8_a24_w1.00,Q3,0.000603412266749761,-0.0001091380297389329,0.3888888888888889,0.60952757284652
struct_raw_calendar_subject_fbraw_k16_a4_w0.35,Q3,0.0006074946585830978,-0.00011831048051909475,0.3888888888888889,0.6102185162859277
struct_raw_calendar_subject_fbraw_k4_a4_w1.00,Q3,0.0006079092319594923,0.00010717793831918312,0.4166666666666667,0.5988786956323388
struct_raw_calendar_subject_fbraw_k8_a12_w0.65,Q3,0.0006138271302503862,-0.00010533200241717876,0.3888888888888889,0.6094877176356606
struct_raw_subject_fbraw_k8_a4_w0.35,Q3,0.0006194284112334251,-6.052922690206556e-05,0.4166666666666667,0.6087793043338066
struct_raw_calendar_fbraw_k8_a24_w0.65,Q3,0.0006229592936963862,-0.00011134780609164642,0.4166666666666667,0.6147880346551069
struct_raw_calendar_fbraw_k16_a12_w0.35,Q3,0.0006244619947152725,-8.871586490676504e-05,0.4166666666666667,0.6125299244380371
subject_indep,Q3,0.0006362044462368997,0.00014921266734557737,0.6111111111111112,0.6025665109082493
struct_raw_subject_fbraw_k8_a24_w1.00,Q3,0.0006391703920905809,-5.026069219625661e-05,0.4166666666666667,0.6086546865635066
struct_raw_subject_fbraw_k16_a12_w0.65,Q3,0.0006434559439014817,5.101716309357765e-05,0.3888888888888889,0.6089924341824641
struct_raw_calendar_subject_fbsubject_k4_a24_w0.35,Q3,0.0006480331103384836,0.00016268425894213254,0.5833333333333334,0.6017998573500015
struct_raw_subject_fbraw_k8_a12_w0.65,Q3,0.0006510155806048275,-4.4099571372805154e-05,0.4166666666666667,0.6085799159013267
struct_raw_calendar_fbraw_k4_a12_w1.00,Q3,0.0006548500991401247,-0.00013532308793823587,0.3611111111111111,0.6197568765847414
struct_raw_fbraw_k16_a24_w0.35,Q3,0.0006548672639341442,5.3064230589989274e-05,0.4166666666666667,0.6118202913601536
struct_raw_calendar_subject_fbsubject_k4_a12_w0.35,Q3,0.0006569046113242667,0.00017278795708913465,0.5555555555555556,0.6012248670986154
struct_raw_calendar_subject_fbsubject_k4_a24_w0.65,Q3,0.0006581719670521892,0.00017423134022714274,0.5277777777777778,0.6011427256784693
struct_raw_subject_fbraw_k4_a4_w0.65,Q3,0.0006626326556149902,0.00015764204472038892,0.3888888888888889,0.5987277272646638
struct_raw_subject_fbraw_k16_a24_w1.00,Q3,0.0006665648104143198,7.06560766225069e-05,0.3888888888888889,0.6088746250335761
struct_raw_calendar_subject_fbsubject_k4_a24_w1.00,Q3,0.0006700006329845722,0.00018770293471254758,0.4722222222222222,0.600376072068338
struct_raw_subject_fbsubject_k4_a24_w0.35,Q3,0.0006707142514147723,0.00018721924875253482,0.5555555555555556,0.6011495791221713
struct_raw_fbraw_k8_a12_w0.35,Q3,0.0006712220929330935,6.278330994057157e-05,0.4166666666666667,0.6131593995448625
struct_raw_calendar_subject_fbsubject_k4_a12_w0.65,Q3,0.0006746476115899571,0.0001929953508485522,0.4444444444444444,0.600074886644458
struct_raw_calendar_subject_fbsubject_k4_a4_w0.35,Q3,0.0006776047842448505,0.00019636325863998168,0.4444444444444444,0.5998832230660387
struct_raw_calendar_fbsubject_k4_a24_w0.35,Q3,0.0006839081441261246,0.0001453307242801041,0.5833333333333334,0.6048109676699833
struct_raw_fbraw_k4_a24_w1.00,Q3,0.0006907066125027699,0.00016217440499732838,0.4166666666666667,0.6129662045497128
struct_raw_calendar_subject_fbraw_k16_a12_w0.65,Q3,0.0006938469783705239,-9.023595569830468e-05,0.3888888888888889,0.6101187818101469
struct_raw_calendar_subject_fbsubject_k4_a12_w1.00,Q3,0.0006953477781578909,0.00021657064296062536,0.4166666666666667,0.5987332427929208
struct_raw_subject_fbsubject_k4_a12_w0.35,Q3,0.0006965966081933516,0.00021572418919162272,0.5555555555555556,0.6000868802007687
struct_raw_subject_fbsubject_k4_a24_w0.65,Q3,0.0007002940861962346,0.0002197963213145557,0.5277777777777778,0.5999350661123555
struct_raw_calendar_subject_fbsubject_k8_a24_w0.35,Q3,0.0007016826738587257,0.00015158403808272306,0.5555555555555556,0.602914053962544
struct_raw_subject_fbsubject_k16_a24_w0.35,Q3,0.0007083949714635658,0.0001959531607920759,0.5555555555555556,0.6031032877965932
struct_raw_calendar_fbraw_k16_a24_w0.65,Q3,0.0007088883893596321,-5.4044010543954605e-05,0.4166666666666667,0.6131317158340467
struct_raw_calendar_subject_fbsubject_k4_a4_w0.65,Q3,0.0007130907895210528,0.00023677805320870208,0.4166666666666667,0.597583262022503
struct_raw_subject_fbsubject_k8_a24_w0.35,Q3,0.0007141980181705496,0.0001721911070103795,0.5555555555555556,0.6026085437477993
struct_raw_calendar_fbsubject_k4_a12_w0.35,Q3,0.0007196859184452342,0.00014241926881902115,0.5833333333333334,0.6064943102122827
struct_raw_calendar_subject_fbraw_k16_a24_w1.00,Q3,0.0007208320783041025,-8.146266669178639e-05,0.3888888888888889,0.6100876147864653
struct_raw_fbraw_k8_a24_w0.65,Q3,0.0007239655344204143,0.00010570559930682245,0.4166666666666667,0.6135829534348931
struct_raw_calendar_fbsubject_k4_a24_w0.65,Q3,0.0007247970275117614,0.00014200334483264557,0.5277777777777778,0.6067347877562921
struct_raw_calendar_subject_fbsubject_k16_a24_w0.35,Q3,0.0007273885165222329,0.00014271160473641124,0.5555555555555556,0.6035278341498785
struct_raw_subject_fbsubject_k4_a24_w1.00,Q3,0.0007348038932104668,0.00025780290563597193,0.4722222222222222,0.5985181342740604
struct_raw_calendar_fbraw_k16_a4_w0.35,Q3,0.000737030520907743,-4.2486725756345984e-05,0.4166666666666667,0.6133323129660497
struct_raw_fbraw_k4_a12_w0.65,Q3,0.0007385106783272022,0.00021256308369208308,0.4166666666666667,0.6133020141215725
struct_raw_subject_fbsubject_k16_a12_w0.35,Q3,0.0007393337688632267,0.00021598480217204107,0.4722222222222222,0.6033333350088786
struct_raw_calendar_subject_fbsubject_k8_a12_w0.35,Q3,0.0007409696121127514,0.00015300686319303123,0.5,0.6031225797453404
struct_raw_fbsubject_k4_a24_w0.35,Q3,0.0007432293368794273,0.00025979969284878335,0.5555555555555556,0.6038191709525801
struct_raw_calendar_fbraw_k8_a4_w0.35,Q3,0.0007449751000005,-7.083510317494139e-05,0.3888888888888889,0.6166467368635873
struct_raw_subject_fbsubject_k4_a12_w0.65,Q3,0.0007483613200652934,0.0002727340676294728,0.4444444444444444,0.5979614824053495
struct_raw_calendar_fbraw_k4_a4_w0.65,Q3,0.0007483929251120136,-0.00011463340048480868,0.3611111111111111,0.6225267536247621
struct_raw_calendar_subject_fbsubject_k4_a4_w1.00,Q3,0.0007544911281928495,0.00028392864565817316,0.4444444444444444,0.5948999741616605
struct_raw_subject_fbsubject_k4_a4_w0.35,Q3,0.0007569887779156969,0.0002822357225381384,0.4444444444444444,0.5976072492743416
struct_raw_calendar_subject_fbsubject_k8_a24_w0.65,Q3,0.0007578068689638182,0.0001536166416035927,0.4722222222222222,0.6032119480081083
struct_raw_calendar_subject_fbraw_k8_a12_w1.00,Q3,0.0007596352192591942,-5.2047619912596074e-05,0.3611111111111111,0.6089297446836286
struct_raw_subject_fbsubject_k8_a12_w0.35,Q3,0.0007609941627557442,0.00018597817305210682,0.5,0.6026337634099376
struct_raw_calendar_fbsubject_k8_a24_w0.35,Q3,0.0007612780270839328,0.00016832640141507352,0.5555555555555556,0.6055588309570499
struct_raw_subject_fbraw_k16_a4_w0.65,Q3,0.0007636220497684744,0.00015313951344416647,0.3888888888888889,0.6083798266082475
struct_raw_calendar_subject_fbsubject_k16_a12_w0.35,Q3,0.0007664674046240329,0.00013992543634128163,0.4722222222222222,0.6039398298012117
struct_raw_fbraw_k4_a4_w0.35,Q3,0.0007689314474881974,0.0002446286064978394,0.4166666666666667,0.6135157111218468
struct_raw_subject_fbsubject_k16_a24_w0.65,Q3,0.0007702725633504275,0.00023601643907734485,0.4444444444444444,0.6035633823054601
struct_raw_calendar_fbsubject_k4_a24_w1.00,Q3,0.0007725007245632454,0.0001381214018831135,0.5,0.6089792445292785
struct_raw_calendar_fbraw_k8_a24_w1.00,Q3,0.0007736847014837815,-6.130270248867907e-05,0.3888888888888889,0.6170840785597
struct_raw_subject_fbsubject_k16_a4_w0.35,Q3,0.0007805855000047406,0.00024269365930457143,0.4444444444444444,0.6036400645883493
struct_raw_subject_fbsubject_k8_a24_w0.65,Q3,0.0007810496510667573,0.00019188691213880806,0.5,0.6026445719015219
struct_raw_fbraw_k16_a12_w0.35,Q3,0.0007885072288056998,0.00016335834917842308,0.3888888888888889,0.6123758648925024
struct_raw_calendar_fbraw_k8_a12_w0.65,Q3,0.000790910462373803,-5.558326207690133e-05,0.3888888888888889,0.6173464835773679
struct_raw_calendar_fbsubject_k4_a12_w0.65,Q3,0.0007912414653841777,0.00013659635595168596,0.4722222222222222,0.6098609953384632
struct_raw_calendar_fbsubject_k16_a24_w0.35,Q3,0.0007921564461956767,0.00018062347454245485,0.5555555555555556,0.605084732590894
struct_raw_calendar_subject_fbraw_k8_a4_w0.65,Q3,0.0007943514309279407,-3.936086217339812e-05,0.3888888888888889,0.6087968939807639
struct_raw_calendar_fbsubject_k4_a4_w0.35,Q3,0.0008031673957994334,0.00013562587727599908,0.4722222222222222,0.6104221093809781
struct_raw_subject_fbraw_k16_a12_w1.00,Q3,0.0008052180094916244,0.00018848955779626444,0.3888888888888889,0.6081677701402493
struct_raw_calendar_subject_fbsubject_k16_a24_w0.65,Q3,0.0008055462895822183,0.00013713926253351561,0.4722222222222222,0.6043518255479315
struct_raw_subject_fbsubject_k4_a12_w1.00,Q3,0.0008087534835120884,0.00033924559188882534,0.4166666666666667,0.595481851655382
struct_raw_calendar_subject_fbsubject_k8_a4_w0.35,Q3,0.0008108130607440387,0.0001555363345340017,0.4444444444444444,0.6034932921649591
struct_raw_fbsubject_k8_a24_w0.35,Q3,0.0008156660034333636,0.0002852013145059371,0.5555555555555556,0.6049099410433773
struct_raw_subject_fbraw_k8_a12_w1.00,Q3,0.0008168482198045211,4.215612015574028e-05,0.3611111111111111,0.6075331266308069
struct_raw_calendar_subject_fbsubject_k16_a4_w0.35,Q3,0.0008185725901346265,0.00013621054750665503,0.4722222222222222,0.6044891572946908
struct_raw_calendar_subject_fbsubject_k8_a24_w1.00,Q3,0.0008232850963473077,0.00015598801199878047,0.4166666666666667,0.6035594910682796
struct_raw_fbsubject_k4_a12_w0.35,Q3,0.0008234980053583803,0.0003427399619402644,0.5555555555555556,0.6047586659812401
struct_raw_subject_fbsubject_k16_a12_w0.65,Q3,0.000827730329872836,0.0002732180586646636,0.4444444444444444,0.60399061284479
struct_raw_calendar_subject_fbsubject_k8_a12_w0.65,Q3,0.00083076832559837,0.00015625903089926273,0.4166666666666667,0.6035992101797636
struct_raw_calendar_subject_fbraw_k16_a4_w0.65,Q3,0.0008341694980251378,-4.461485286445644e-05,0.3611111111111111,0.6099567132870032
struct_raw_subject_fbraw_k4_a4_w1.00,Q3,0.0008347206428970524,0.00035252783722215336,0.3888888888888889,0.5923759133436336
struct_raw_fbsubject_k4_a24_w0.65,Q3,0.0008349649566851576,0.00035458857053274895,0.5555555555555556,0.6048928795868146
struct_raw_calendar_fbsubject_k8_a12_w0.35,Q3,0.0008363221769410689,0.00017979464430930507,0.5,0.6073542229448707
struct_raw_subject_fbsubject_k16_a24_w1.00,Q3,0.0008424630870087944,0.00028275693008794004,0.4444444444444444,0.6041001592385414
struct_raw_subject_fbsubject_k8_a4_w0.35,Q3,0.0008441873113240069,0.00021048851683545965,0.4444444444444444,0.6026785982878283
struct_raw_subject_fbraw_k8_a4_w0.65,Q3,0.0008563321815187157,6.269318956727493e-05,0.3611111111111111,0.6072838910902072
struct_raw_calendar_fbsubject_k16_a12_w0.35,Q3,0.0008589930187040542,0.00019408525097103842,0.4444444444444444,0.6061639704216998
