scenario_id,family,mask_name,order_name,gamma,complete_budget,achieved_e72_delta,target_e72_delta,budget_coverage,positive_cells_available,selected_full_cells,selected_fractional_cells,alpha,lambda,solved,det,tail_mixmin,pred_mixmin,pred_vs_e95_mixmin,tail_failed_e72,pred_failed_e72,pred_vs_e95_failed_e72,tail_e85,pred_e85,pred_vs_e95_e85,tail_e86,pred_e86,pred_vs_e95_e86,tail_noq2,pred_noq2,pred_vs_e95_noq2,tail_e90,pred_e90,pred_vs_e95_e90,tail_e89,pred_e89,pred_vs_e95_e89,tail_e95,pred_e95,pred_vs_e95_e95,winner_live,best_live_delta,abs_e72_residual,abs_e95_residual,is_positive_transfer,is_broad_plausible,is_tight_plausible,is_near_unit_tail
r3697,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_042,1.0,True,0.0001011367,0.0001011367,1.0,425,19,19.44431529778005,6.633026092565976,1.6916437511505356,True,1.662284179249224e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,9.38630045557326e-05,4.138154090174587e-07,1.5724515409065986e-05,0.0001150227033247,1.0803679830152931e-05,2.611437983020146e-05,0.0001122975574127,1.1233349824526937e-05,2.6544049824575464e-05,0.0001147270482207,1.5434081205187717e-05,3.0744781205236245e-05,9.506654112273188e-05,-1.094980478156144e-05,4.360895218487087e-06,9.37098072363881e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,False,False
r3698,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_043,1.0,True,0.0001011367,0.0001011367,1.0,425,18,18.90717272633654,0.800253978191601,1.083444668485496,True,2.595418784416662e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,8.234091337780988e-06,-1.0185539106500801e-05,5.125160893547726e-06,2.384441434250546e-05,3.6623710430500613e-06,1.897307104309859e-05,1.0072696383084e-05,-1.0650505726941208e-05,4.660194273107319e-06,7.279224447098439e-06,-1.366611138871816e-05,1.6445886113303663e-06,7.079680104048759e-06,-1.3052896908453879e-05,2.2578030915946486e-06,5.225803636145098e-06,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3699,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_044,1.0,True,0.0001011367,0.0001011367,1.0,425,13,13.67081371548182,6.057687341834601,1.6316516078685919,True,1.723402612973623e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,8.977692135135932e-05,1.8523939110424786e-06,1.7163093911091006e-05,0.0001073348804567,7.299633323081369e-06,2.2610333323129896e-05,0.0001071922118001,1.1669362475931607e-05,2.6980062475980135e-05,9.255738646948974e-05,-1.212655976310067e-05,3.1841402369478565e-06,9.155229305890105e-05,-7.488134194406042e-06,7.822565805642485e-06,8.791428354691933e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,False,False
r3700,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_045,1.0,True,0.0001011367,0.0001011367,1.0,425,16,16.861134223987406,3.8515440158250764,1.401611016397531,True,2.0062575219270332e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.9786325722437744e-05,-8.161606238686657e-06,7.14909376136187e-06,8.699693656591056e-05,1.5225487542522146e-05,3.053618754257067e-05,7.1756812608213e-05,-3.2089087918713065e-06,1.210179120817722e-05,6.901727022456205e-05,-6.995900338448011e-06,8.314799661600516e-06,6.113993620576574e-05,-1.4044990662000637e-05,1.2657093380478898e-06,6.109271392172137e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3701,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_046,1.0,True,0.0001011367,0.0001011367,1.0,425,19,19.26361307620916,5.252297759893538,1.5476714359504449,True,1.8169183582150043e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,8.036471468787726e-05,-1.0247525538944677e-06,1.428594744615406e-05,9.517176415039062e-05,1.775142848565661e-06,1.7085842848614188e-05,9.818731587992209e-05,1.0432821257484894e-05,2.574352125753342e-05,8.741219530378711e-05,-6.171548026303475e-06,9.139151973745053e-06,8.457226149353256e-05,-5.12317706101743e-06,1.0187522939031097e-05,7.904670164309184e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,False
r3702,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_047,1.0,True,0.0001011367,0.0001011367,1.0,425,16,16.870492454490392,3.836052537416767,1.3999956776233933,True,2.0085723759068565e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.440732817652379e-05,-1.4189261671790609e-06,1.3891773832869466e-05,8.758996333409003e-05,1.6344397814053513e-05,3.165509781410204e-05,7.784466866500772e-05,5.6155865678812685e-06,2.0926286567929796e-05,7.325873856224153e-05,-7.521268095671691e-07,1.4558573190481358e-05,6.506395691262872e-05,-8.248973762501791e-06,7.061726237546736e-06,6.087320909706909e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3703,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_048,1.0,True,0.0001011367,0.0001011367,1.0,425,17,17.236691331557168,3.0426613602002455,1.3172666121437997,True,2.1347179215959438e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.300208532667626e-05,-2.8281633944003665e-06,1.248253660564816e-05,7.095008155914773e-05,9.160593988903081e-06,2.4471293988951608e-05,6.405153271750832e-05,2.385121690845143e-06,1.769582169089367e-05,6.212103266525465e-05,-1.1616519500101295e-07,1.5194534805047514e-05,5.570990937646049e-05,-5.407808814653718e-06,9.902891185394809e-06,4.8911523336947386e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3704,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_049,1.0,True,0.0001011367,0.0001011367,1.0,425,21,21.134156771654204,2.731332946892577,1.2848035479835096,True,2.188655727855624e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.115328976613929e-05,5.091091650596328e-07,1.581980916510816e-05,5.3303497633127645e-05,-7.1894322058604855e-06,8.121267794188042e-06,6.120205512535273e-05,5.033876888176103e-06,2.034457688822463e-05,5.093131425664067e-05,-8.124577461267313e-06,7.186122538781214e-06,4.856098182511495e-05,-8.339145025829253e-06,6.971554974219275e-06,4.379689891208774e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3705,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_050,1.0,True,0.0001011367,0.0001011367,1.0,425,25,25.54639923617547,2.2247059727267446,1.231976169354802,True,2.282505712700606e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,3.2171167096786454e-05,-1.3482572403838911e-05,1.8281275962096162e-06,4.944006114801917e-05,-7.284369411964512e-07,1.4582263058852076e-05,4.03992401334161e-05,-1.0176224039718403e-05,5.134475960330124e-06,4.226642187097621e-05,-7.845413449928567e-06,7.46528655011996e-06,3.5429328561295794e-05,-1.39627905019799e-05,1.3479094980686264e-06,3.489762291169178e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3706,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_051,1.0,True,0.0001011367,0.0001011367,1.0,425,24,24.8961102338871,1.9003434067031102,1.198153998483377,True,2.346937578994654e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,3.0893317262290147e-05,-8.357309142462634e-06,6.953390857585893e-06,5.6854495087071994e-05,1.5469773564809814e-05,3.078047356485834e-05,3.8109966083423814e-05,-5.5452143262550284e-06,9.765485673793499e-06,5.102139756385488e-05,9.950711075853843e-06,2.526141107590237e-05,3.3071735742001695e-05,-9.586169143632036e-06,5.724530856416491e-06,2.878790470216279e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3707,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_052,1.0,True,0.0001011367,0.0001011367,1.0,425,18,18.437317118226453,1.3308473968250043,1.1387710937517361,True,2.4693221138930594e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,2.3093451708277195e-05,-5.476920175926774e-06,9.833779824121753e-06,2.9150492490851933e-05,-3.676546520790493e-06,1.1634153479258034e-05,2.620459350204461e-05,-6.020098799136017e-06,9.29060120091251e-06,2.367502707852206e-05,-8.8824581001444e-06,6.4282418999041265e-06,1.9754337008568815e-05,-1.1967892287227916e-05,3.342807712820611e-06,1.7182854834120647e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3708,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_053,1.0,True,0.0001011367,0.0001011367,1.0,425,17,17.589478653245738,1.7343914875896254,1.180849738520505,True,2.381329776967649e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,2.878711689265756e-05,-7.416762824825562e-06,7.893937175222965e-06,5.185260402239868e-05,1.3177309114681754e-05,2.848800911473028e-05,3.4048729902404674e-05,-6.5286335864990304e-06,8.782066413549497e-06,3.512369107635806e-05,-5.235498008900679e-06,1.0075201991147849e-05,2.7697911581541984e-05,-1.2206646986716681e-05,3.1040530133318457e-06,2.552668241717775e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3709,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_054,1.0,True,0.0001011367,0.0001011367,1.0,425,14,14.881760793066093,1.7253457109293664,1.1799065106763715,True,2.3832334333432846e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,2.9892464215463376e-05,-5.923733779713854e-06,9.386966220334673e-06,5.683780817350097e-05,1.9261096240360073e-05,3.45717962404086e-05,3.545908592140612e-05,-4.6529127444304e-06,1.0657787255618127e-05,3.3574235542108456e-05,-6.853215984768282e-06,8.457484015280245e-06,2.835719134848e-05,-1.1220634940979498e-05,4.090065059069029e-06,2.534616919147342e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3710,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_055,1.0,True,0.0001011367,0.0001011367,1.0,425,16,16.933976553580557,2.365046478059574,1.2466098572360453,True,2.2557118637727036e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,3.812614781954704e-05,-8.938996829241189e-06,6.371703170807338e-06,7.351977701115234e-05,2.6124808864484326e-05,4.143550886453285e-05,4.754841600370325e-05,-4.4544288052210555e-06,1.0856271194827472e-05,5.8163787787311715e-05,8.811208698302164e-06,2.412190869835069e-05,4.030189180285613e-05,-1.1004394382602563e-05,4.306305617445965e-06,3.743833570047042e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3711,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_056,1.0,True,0.0001011367,0.0001011367,1.0,425,19,19.218796344087497,3.4491905969973895,1.3596565262443718,True,2.0681639739049395e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.6717206556186285e-05,-5.2363403838224756e-06,1.0074359616226052e-05,7.069959016656023e-05,5.643334787529161e-07,1.5875033478801443e-05,6.803865378984339e-05,-4.329971489287472e-07,1.487770285111978e-05,6.845701790101854e-05,1.831017656906363e-07,1.5493801765739163e-05,5.6374101636424347e-05,-1.2670658785462e-05,2.640041214586528e-06,5.522246681122213e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3712,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_057,1.0,True,0.0001011367,0.0001011367,1.0,425,12,12.04615590322362,6.532997468239273,1.6812134932280942,True,1.672596999601778e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,9.27537322732464e-05,-4.185784650587534e-08,1.5268842153542652e-05,0.0001099856281794,3.906944711574783e-06,1.921764471162331e-05,0.0001104918247807,9.72161548441552e-06,2.5032315484464047e-05,0.0001039992236702,-1.1043054558071137e-06,1.4206394544241413e-05,9.121672857626729e-05,-1.582339367500182e-05,-5.126936749532914e-07,9.273189941028096e-05,-1.5310700000048527e-05,0.0,e89,-1.582339367500182e-05,0.0,0.0,True,True,False,False
r3713,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_058,1.0,True,0.0001011367,0.0001011367,1.0,425,17,17.679218553338742,5.027311326844925,1.524211485945708,True,1.8448835154385554e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,7.815434917622894e-05,-9.074332359268662e-07,1.4403266764121661e-05,9.257762332838268e-05,1.8218436098877246e-06,1.7132543609936252e-05,9.288538884809796e-05,6.11059810543571e-06,2.1421298105484237e-05,8.666919917709625e-05,-3.295295734434447e-06,1.201540426561408e-05,7.713899093068854e-05,-1.261087659651581e-05,2.699823403532717e-06,7.639492015439018e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,False
r3714,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_059,1.0,True,0.0001011367,0.0001011367,1.0,425,19,19.529203669388725,3.40881485513063,1.3554464373391724,True,2.0745878014799747e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.6474924427205406e-05,-4.839521292133184e-06,1.0471178707915343e-05,7.453753354434577e-05,6.587453645108006e-06,2.1898153645156534e-05,6.907615663612487e-05,1.7748019402064204e-06,1.7085501940254948e-05,7.051108193904636e-05,3.766480444610898e-06,1.9077180444659425e-05,5.7736987059412874e-05,-1.0015112302645337e-05,5.29558769740319e-06,5.461333070253045e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3715,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_060,1.0,True,0.0001011367,0.0001011367,1.0,425,19,19.569435559268975,5.100811430491284,1.5318755425446853,True,1.8356534629387637e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,7.66526277802457e-05,-4.3637795436494655e-06,1.0946920456399062e-05,0.0001020213517401,1.4961596035213855e-05,3.0272296035262382e-05,9.374811489919156e-05,6.1635255858691535e-06,2.147422558591768e-05,9.080938984207986e-05,1.7316656393996524e-06,1.704236563944818e-05,8.010577416839334e-05,-9.378291474943347e-06,5.93240852510518e-06,7.727015508201976e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,False
r3716,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_061,1.0,True,0.0001011367,0.0001011367,1.0,425,20,20.964077577413327,4.798054488118368,1.5003062490747945,True,1.874279098815614e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,7.065614356758292e-05,-8.551640743842295e-06,6.759059256206232e-06,8.13214400572288e-05,-1.0927208376120882e-05,4.383491623927645e-06,8.62534191095485e-05,1.1774042137189123e-07,1.542844042142042e-05,7.844025252806362e-05,-1.1538650087018027e-05,3.7720499130304997e-06,7.150236798565998e-05,-1.697473899357722e-05,-1.6640389935286917e-06,7.360749924966413e-05,-1.5310700000048527e-05,0.0,e89,-1.697473899357722e-05,0.0,0.0,True,True,True,True
r3717,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_062,1.0,True,0.0001011367,0.0001011367,1.0,425,19,19.65360639185963,2.8421244486619095,1.2963560805395355,True,2.169151428898312e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.792621577229121e-05,-5.728615949254814e-06,9.582084050793714e-06,6.532412281510155e-05,5.939793806312307e-06,2.1250493806360834e-05,5.6822803349214814e-05,-2.9215517130319033e-06,1.2389148287016624e-05,5.4372815384412727e-05,-6.058660271846938e-06,9.25203972820159e-06,4.310606007806945e-05,-1.7718715084932568e-05,-2.4080150848840404e-06,4.564638391629052e-05,-1.5310700000048527e-05,0.0,e89,-1.7718715084932568e-05,0.0,0.0,True,True,True,True
r3718,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_063,1.0,True,0.0001011367,0.0001011367,1.0,425,21,21.462333586890555,2.1280549563571594,1.2218981038411914,True,2.3013315395313995e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,3.7509202297863414e-05,-4.976637988774868e-06,1.0334062011273659e-05,5.1845377352579335e-05,4.390154671373098e-06,1.9700854671421625e-05,4.491675572377058e-05,-2.459059605338004e-06,1.2851640394710523e-05,4.109948016985837e-05,-7.094218678715601e-06,8.216481321332926e-06,3.7376747659595384e-05,-9.437431816331706e-06,5.873268183716821e-06,3.3112473674005534e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3719,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_064,1.0,True,0.0001011367,0.0001011367,1.0,425,25,25.76376445264483,0.10257454880970944,1.010695728423426,True,2.782234618572837e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,-6.317790112665718e-06,-8.83441513984808e-06,6.476284860200448e-06,9.260555073906578e-06,6.517686358990795e-06,2.182838635903932e-05,-6.762460234406562e-06,-9.59877259410304e-06,5.7119274059454875e-06,9.260555073906516e-06,6.597026207541306e-06,2.1907726207589833e-05,-4.5997621369520975e-06,-7.3052255314557515e-06,8.005474468592776e-06,-1.2488910672505577e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,False,False
r3720,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_065,1.0,True,0.0001011367,0.0001011367,1.0,425,25,25.2279186834981,1.3737351628665697,1.1432431182801333,True,2.4596628656673106e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,1.675021817703781e-05,-1.3649484439810516e-05,1.6612155602380112e-06,3.660869093516013e-05,3.79210637968465e-06,1.9102806379733177e-05,2.0490223623433643e-05,-1.3591482814115686e-05,1.7192171859328412e-06,3.74395568274351e-05,5.8045512829919065e-06,2.1115251283040434e-05,1.977679786948191e-05,-1.2964491711822128e-05,2.3462082882263993e-06,1.809878802323342e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3721,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_066,1.0,True,0.0001011367,0.0001011367,1.0,425,15,15.054837626516242,4.643613164224759,1.484202230320799,True,1.894615563173997e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,7.579425467728254e-05,1.6239209085739477e-06,1.6934620908622475e-05,9.60900755967901e-05,1.3961762650641286e-05,2.9272462650689813e-05,9.086166818176884e-05,9.72987695250542e-06,2.5040576952553947e-05,9.024259625452112e-05,8.874684705196807e-06,2.4185384705245334e-05,7.46649766659902e-05,-9.4328585080407e-06,5.8778414920078275e-06,7.167910459412533e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3722,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_067,1.0,True,0.0001011367,0.0001011367,1.0,425,16,16.451152817762843,4.629206290260812,1.482699986215059,True,1.896535152496776e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,7.127876168838233e-05,-4.841085999114395e-06,1.0469614000934132e-05,9.920037180730448e-05,1.8828203024090734e-05,3.413890302413926e-05,8.67733406265813e-05,3.9198262453939766e-06,1.9230526245442504e-05,8.738821919123658e-05,4.894944941973516e-06,2.0205644942022043e-05,7.594536375538977e-05,-7.273513893334607e-06,8.03718610671392e-06,7.149708053499488e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3723,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_068,1.0,True,0.0001011367,0.0001011367,1.0,425,20,20.25319924054341,2.675678879986351,1.2790003463882462,True,2.19858630406481e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.71226398756545e-05,-3.614159703781859e-06,1.1696540296266668e-05,7.424506841425074e-05,2.0827457467741418e-05,3.6138157467789945e-05,5.7569427519104784e-05,1.5322364977208734e-06,1.68429364977694e-05,5.5890856605247545e-05,-5.77989002137813e-07,1.4732710997910714e-05,4.417787566729642e-05,-1.2785733444376543e-05,2.5249665556719846e-06,4.2855237188066946e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3724,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_069,1.0,True,0.0001011367,0.0001011367,1.0,425,15,15.849590901903612,2.9766666924865266,1.3103851678532965,True,2.1459283220291785e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.98637978561305e-05,-5.729582712362926e-06,9.581117287685601e-06,6.775144876545989e-05,6.309353658039265e-06,2.1620053658087793e-05,6.111799469272285e-05,-1.2141189042031125e-07,1.5189288109628216e-05,5.88962225729831e-05,-2.9919971301746792e-06,1.2318702869873848e-05,5.01779381300431e-05,-1.133119177829297e-05,3.979508221755557e-06,4.7848502946533155e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3725,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_070,1.0,True,0.0001011367,0.0001011367,1.0,425,14,14.749422638461043,2.9150006474546037,1.3039550808750022,True,2.156510362746844e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.651311199376637e-05,-8.947027615202308e-06,6.363672384846219e-06,7.360649160054239e-05,1.5216930219609902e-05,3.052763021965843e-05,5.533599306036794e-05,-6.392217580545475e-06,8.918482419503052e-06,6.399905446575299e-05,4.943972280898679e-06,2.0254672280947206e-05,4.567636229341325e-05,-1.5926792029521154e-05,-6.160920294726271e-07,4.6845066439329295e-05,-1.5310700000048527e-05,0.0,e89,-1.5926792029521154e-05,0.0,0.0,True,True,True,True
r3726,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_071,1.0,True,0.0001011367,0.0001011367,1.0,425,21,21.77121501075648,0.8563443350719124,1.089293363228239,True,2.581483316973214e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.850571813143953e-06,-1.2983642427620674e-05,2.3270575724278532e-06,2.716561646725404e-05,5.865561049928344e-06,2.117626104997687e-05,7.724027411156001e-06,-1.466139887274607e-05,6.493011273024571e-07,2.734621401954839e-05,6.724654043208819e-06,2.2035354043257346e-05,4.733985867984704e-06,-1.701915237111822e-05,-1.7084523710696921e-06,6.5472270884627085e-06,-1.5310700000048527e-05,0.0,e89,-1.701915237111822e-05,0.0,0.0,True,True,True,True
r3727,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_072,1.0,True,0.0001011367,0.0001011367,1.0,425,18,18.910536681635325,2.36923798852146,1.2470469174825132,True,2.2549212904836604e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,3.938834693807457e-05,-7.448387642992176e-06,7.862312357056351e-06,6.683286868300483e-05,1.770192357499888e-05,3.301262357504741e-05,4.762107226553669e-05,-4.455986329406445e-06,1.0854713670642082e-05,6.14701892733812e-05,1.2846980185042295e-05,2.8157680185090822e-05,4.349014096042349e-05,-7.119426897271152e-06,8.191273102777375e-06,3.751330140141675e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3728,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_073,1.0,True,0.0001011367,0.0001011367,1.0,425,16,16.59133115510675,4.002026919248059,1.4173022798352157,True,1.984045806227225e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.51907196497448e-05,-3.1567264201636945e-06,1.2153973579884833e-05,8.094593044479369e-05,3.84521488804532e-06,1.9155914888093847e-05,7.853594876867508e-05,3.470205684850627e-06,1.8780905684899154e-05,7.276087078376271e-05,-4.659982065986933e-06,1.0650717934061594e-05,6.707157033343129e-05,-8.575607281370026e-06,6.7350927186785015e-06,6.319892831037002e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3729,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_074,1.0,True,0.0001011367,0.0001011367,1.0,425,14,14.96485555315417,3.6374200069569196,1.3792837210366797,True,2.0387340193864055e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.9422200754696505e-05,-4.886318129623089e-06,1.0424381870425439e-05,8.718449180202988e-05,1.947426504515299e-05,3.478496504520152e-05,7.121473378739329e-05,2.1107976619912734e-07,1.5521779766247654e-05,8.301314046686507e-05,1.6534276934027225e-05,3.184497693407575e-05,6.150704183501759e-05,-9.358792211427671e-06,5.951907788620856e-06,5.801314694156175e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r3730,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_075,1.0,True,0.0001011367,0.0001011367,1.0,425,15,15.79801885270142,7.870236966784365,1.8206511088884514,True,1.5444983559646008e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,0.00010140868748,-3.2785368987347315e-06,1.2032163101313796e-05,0.0001254276503462,1.0308229767094535e-05,2.5618929767143062e-05,0.000123695111088,1.3133535393518092e-05,2.844423539356662e-05,0.0001224243193718,1.09277201178034e-05,2.6238420117851926e-05,0.0001063292106391,-1.0218883116092775e-05,5.091816883955752e-06,0.0001048787866675,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,False,False
r3731,random_weighted,e86_moved_vs_mixmin,weighted_gamma_1_rep_076,1.0,True,0.0001011367,0.0001011367,1.0,425,20,20.228931604115154,3.970382193168656,1.4140025977980506,True,1.988675727217406e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.476606638594073e-05,-3.2167520406949134e-06,1.2093947959353614e-05,9.037755193807774e-05,1.7791201009840303e-05,3.310190100988883e-05,7.872089110087963e-05,4.325272568982965e-06,1.9635972569031492e-05,8.082829511503558e-05,7.3595571063252326e-06,2.267025710637376e-05,6.67488287181619e-05,-8.433809313402297e-06,6.87689068664623e-06,6.275989846055448e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
