candidate,role,file,base_file,label_world_idx,delta_vs_e95,candidate_better_than_e95,current_anchor_sum_abs_residual,current_anchor_max_abs_residual,current_anchor_residual_rank
e166,raw_broad_survivor,submission_e166_broadsurv_s0p01_d8bfa94b.csv,submission_e95_hardtail_541e3973.csv,25,1.3885897305887518e-05,False,0.0021561949128531266,0.0005891060409314308,20
e166,raw_broad_survivor,submission_e166_broadsurv_s0p01_d8bfa94b.csv,submission_e95_hardtail_541e3973.csv,26,-2.1599112484449456e-05,True,0.0015173883186181403,0.0005188526408508309,11
e166,raw_broad_survivor,submission_e166_broadsurv_s0p01_d8bfa94b.csv,submission_e95_hardtail_541e3973.csv,27,7.329825741919649e-06,False,0.0005183404909864242,0.00019447603588684803,1
e166,raw_broad_survivor,submission_e166_broadsurv_s0p01_d8bfa94b.csv,submission_e95_hardtail_541e3973.csv,28,4.100178907706642e-05,False,0.0024073291126693874,0.0006590629329652486,22
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,0,-0.00011108151607619465,True,0.0022580347758188735,0.0006839275797549949,21
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,1,1.0841643942161028e-05,False,0.001928716511352735,0.0008060980112415406,18
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,2,6.678840147866794e-05,False,0.0014670623149843909,0.00034540784833303473,9
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,3,8.6415504175541e-05,False,0.0016423342118603301,0.0008125308723593294,12
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,4,0.00012507649065351956,False,0.0018839403298650526,0.00042289378994386784,17
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,5,7.242380908545343e-05,False,0.001972974771366598,0.0008676606076309934,19
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,6,6.678840147866794e-05,False,0.0014670623149843909,0.00034540784833303473,10
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,7,0.00012173841014961884,False,0.034551261415043166,0.009111423175210187,28
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,8,-0.00011703087146019975,True,0.03719488626117884,0.00990410860484181,29
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,9,-1.803117727017245e-05,True,0.02354979110916,0.006147743362528213,27
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,10,0.00016932123115231956,False,0.02183103160281863,0.005514980239850087,26
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,11,-7.438512240398598e-05,True,0.0006564318540551728,0.0002569653799405769,3
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,12,9.708171688438405e-06,False,0.0025899165002977176,0.000749012246893388,24
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,13,-8.655848386085463e-05,True,0.001720439792230244,0.0005393766933983191,14
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,14,8.412504158250567e-05,False,0.001716773929516524,0.0005122484478650158,13
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,15,-4.28998011353654e-05,True,0.0009300575557681379,0.00021249754556951217,6
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,16,2.283170116834654e-05,False,0.0017235444026301172,0.0005131310859967098,15
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,17,4.896541139298716e-05,False,0.0024119955248015357,0.0006949932242936718,23
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,18,-1.6376752147606588e-05,True,0.0018355012258728376,0.0005246472518327661,16
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,19,-4.155497597735369e-05,True,0.0007444156863565254,0.00022147395965499417,5
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,20,5.232733430027281e-05,False,0.0010472658892237696,0.0003117110305271842,7
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,21,-2.579997323703953e-05,True,0.0005756023169685154,0.0003147354238616229,2
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,22,6.249892427079295e-05,False,0.0011691542683225364,0.0003585905015222046,8
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,23,-8.659221081219748e-05,True,0.0006923466515471599,0.00013655503736664798,4
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,24,3.828169041364404e-05,False,0.002976745436634287,0.0008310035565088914,25
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,25,5.8256793772692994e-05,False,0.0021561949128531266,0.0005891060409314308,20
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,26,1.257118335673546e-05,False,0.0015173883186181403,0.0005188526408508309,11
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,27,-2.8924206551872444e-05,True,0.0005183404909864242,0.00019447603588684803,1
e154,repaired_all_four_branch,submission_e154_s3repair_9f2e2e73.csv,submission_e95_hardtail_541e3973.csv,28,3.9774415145577e-05,False,0.0024073291126693874,0.0006590629329652486,22
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,0,-0.00010995948328251792,True,0.0022580347758188735,0.0006839275797549949,21
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,1,2.432623100334652e-05,False,0.001928716511352735,0.0008060980112415406,18
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,2,8.146908814621323e-05,False,0.0014670623149843909,0.00034540784833303473,9
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,3,0.00010604051671736503,False,0.0016423342118603301,0.0008125308723593294,12
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,4,0.00013689765957469735,False,0.0018839403298650526,0.00042289378994386784,17
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,5,8.489765957453432e-05,False,0.001972974771366598,0.0008676606076309934,19
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,6,8.146908814621323e-05,False,0.0014670623149843909,0.00034540784833303473,10
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,7,0.0001254690881461462,False,0.034551261415043166,0.009111423175210187,28
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,8,-0.00011624519756814333,True,0.03719488626117884,0.00990410860484181,29
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,9,-8.816626139607209e-06,True,0.02354979110916,0.006147743362528213,27
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,10,0.00017461194528911594,False,0.02183103160281863,0.005514980239850087,26
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,11,-7.681662613967521e-05,True,0.0006564318540551728,0.0002569653799405769,3
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,12,2.0897659574803384e-05,False,0.0025899165002977176,0.000749012246893388,24
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,13,-9.853091185374474e-05,True,0.001720439792230244,0.0005393766933983191,14
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,14,7.004051671744005e-05,False,0.001716773929516524,0.0005122484478650158,13
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,15,-4.1388054711100075e-05,True,0.0009300575557681379,0.00021249754556951217,6
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,16,2.0897659574692362e-05,False,0.0017235444026301172,0.0005131310859967098,15
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,17,3.404051671762609e-05,False,0.0024119955248015357,0.0006949932242936718,23
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,18,-3.1102340425470665e-05,True,0.0018355012258728376,0.0005246472518327661,16
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,19,-3.453091185390278e-05,True,0.0007444156863565254,0.00022147395965499417,5
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,20,6.661194528911896e-05,False,0.0010472658892237696,0.0003117110305271842,7
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,21,-3.281662613974223e-05,True,0.0005756023169685154,0.0003147354238616229,2
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,22,6.489765957473637e-05,False,0.0011691542683225364,0.0003585905015222046,8
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,23,-8.024519756821835e-05,True,0.0006923466515471599,0.00013655503736664798,4
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,24,3.7469088146058205e-05,False,0.002976745436634287,0.0008310035565088914,25
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,25,4.375480243190566e-05,False,0.0021561949128531266,0.0005891060409314308,20
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,26,1.2897659574795384e-05,False,0.0015173883186181403,0.0005188526408508309,11
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,27,-3.281662613952019e-05,True,0.0005183404909864242,0.00019447603588684803,1
e144,active_boundary_branch,submission_e144_activeboundary_d7b4b331.csv,submission_e95_hardtail_541e3973.csv,28,6.146908814608221e-05,False,0.0024073291126693874,0.0006590629329652486,22
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,0,6.460255351270483e-05,False,0.0022580347758188735,0.0006839275797549949,21
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,1,4.301082521718236e-05,False,0.001928716511352735,0.0008060980112415406,18
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,2,2.4771003340751108e-06,False,0.0014670623149843909,0.00034540784833303473,9
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,3,-2.5542575885273422e-05,True,0.0016423342118603301,0.0008125308723593294,12
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,4,8.131547155842966e-06,False,0.0018839403298650526,0.00042289378994386784,17
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,5,6.694910220750305e-05,False,0.001972974771366598,0.0008676606076309934,19
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,6,2.4771003340751108e-06,False,0.0014670623149843909,0.00034540784833303473,10
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,7,-0.0010150640604177363,True,0.034551261415043166,0.009111423175210187,28
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,8,0.0009071448255284498,False,0.03719488626117884,0.00990410860484181,29
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,9,-0.0006017248859176982,True,0.02354979110916,0.006147743362528213,27
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,10,-3.651535282866991e-05,True,0.02183103160281863,0.005514980239850087,26
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,11,-0.00011062281895435344,True,0.0006564318540551728,0.0002569653799405769,3
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,12,-0.00011670492908444352,True,0.0025899165002977176,0.000749012246893388,24
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,13,-0.00015494601179999457,True,0.001720439792230244,0.0005393766933983191,14
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,14,-6.12842724072582e-05,True,0.001716773929516524,0.0005122484478650158,13
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,15,-0.00027799224064117833,True,0.0009300575557681379,0.00021249754556951217,6
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,16,-0.00015079714959131962,True,0.0017235444026301172,0.0005131310859967098,15
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,17,-0.00013300711663788434,True,0.0024119955248015357,0.0006949932242936718,23
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,18,2.3392173444158892e-05,False,0.0018355012258728376,0.0005246472518327661,16
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,19,-0.00015631671134819225,True,0.0007444156863565254,0.00022147395965499417,5
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,20,-0.00012617278383941777,True,0.0010472658892237696,0.0003117110305271842,7
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,21,-7.940707569265015e-08,True,0.0005756023169685154,0.0003147354238616229,2
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,22,-0.0001417739720284139,True,0.0011691542683225364,0.0003585905015222046,8
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,23,-0.0001267158541911062,True,0.0006923466515471599,0.00013655503736664798,4
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,24,0.00012551980060548917,False,0.002976745436634287,0.0008310035565088914,25
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,25,3.435305920485021e-05,False,0.0021561949128531266,0.0005891060409314308,20
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,26,-0.00019094242979511566,True,0.0015173883186181403,0.0005188526408508309,11
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,27,-0.00013885801339741377,True,0.0005183404909864242,0.00019447603588684803,1
mixmin,previous_public_anchor,submission_mixmin_0c916bb4.csv,submission_e95_hardtail_541e3973.csv,28,-0.00013187093224675817,True,0.0024073291126693874,0.0006590629329652486,22
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,0,2.1627470478402522e-05,False,0.0022580347758188735,0.0006839275797549949,21
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,1,3.724775866775776e-05,False,0.001928716511352735,0.0008060980112415406,18
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,2,1.7915422821368487e-05,False,0.0014670623149843909,0.00034540784833303473,9
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,3,1.7915422821257465e-05,False,0.0016423342118603301,0.0008125308723593294,12
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,4,1.3581690149533365e-05,False,0.0018839403298650526,0.00042289378994386784,17
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,5,3.405881009388434e-05,False,0.001972974771366598,0.0008676606076309934,19
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,6,1.7915422821368487e-05,False,0.0014670623149843909,0.00034540784833303473,10
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,7,-6.044027211238312e-05,True,0.034551261415043166,0.009111423175210187,28
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,8,8.006783543668128e-05,False,0.03719488626117884,0.00990410860484181,29
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,9,-1.1038309274180591e-05,True,0.02354979110916,0.006147743362528213,27
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,10,-1.1043378136177395e-05,True,0.02183103160281863,0.005514980239850087,26
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,11,-3.301624050711105e-06,True,0.0006564318540551728,0.0002569653799405769,3
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,12,-1.7828864528723898e-05,True,0.0025899165002977176,0.000749012246893388,24
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,13,-5.550976988399903e-06,True,0.001720439792230244,0.0005393766933983191,14
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,14,-1.7297367353008575e-05,True,0.001716773929516524,0.0005122484478650158,13
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,15,-1.2614610179761954e-05,True,0.0009300575557681379,0.00021249754556951217,6
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,16,-1.8395810163940318e-05,True,0.0017235444026301172,0.0005131310859967098,15
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,17,-2.5708798889523266e-05,True,0.0024119955248015357,0.0006949932242936718,23
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,18,1.2099057725700746e-05,False,0.0018355012258728376,0.0005246472518327661,16
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,19,1.8114115907574835e-05,False,0.0007444156863565254,0.00022147395965499417,5
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,20,-5.485777526015312e-06,True,0.0010472658892237696,0.0003117110305271842,7
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,21,2.7657395578195576e-06,False,0.0005756023169685154,0.0003147354238616229,2
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,22,1.1238576129501965e-05,False,0.0011691542683225364,0.0003585905015222046,8
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,23,-2.3103512990396702e-05,True,0.0006923466515471599,0.00013655503736664798,4
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,24,1.3678639612546561e-05,False,0.002976745436634287,0.0008310035565088914,25
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,25,1.495386365668594e-05,False,0.0021561949128531266,0.0005891060409314308,20
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,26,-9.939632757860473e-06,True,0.0015173883186181403,0.0005188526408508309,11
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,27,7.527828218556465e-07,False,0.0005183404909864242,0.00019447603588684803,1
e101,resolved_negative_q2s3_tail,submission_e101_q2s3tail_177569bc.csv,submission_e95_hardtail_541e3973.csv,28,-2.1622134235621537e-05,True,0.0024073291126693874,0.0006590629329652486,22
