pred_index,base_index,tag,strategy,source,fallback,selector,target_scope,graft_alpha,selected_cells,selected_rows,move_cells,selected_s3_cells,selected_q2_cells,subject_support_mean,global_support_mean,subject_expected_delta_e101_basis,global_expected_delta_e101_basis,flip_benefit_share,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,move_l1_vs_e95,active_cells_vs_e95,is_graft,is_strict_like,beat_e95_rate_broad_plausible,beat_e95_rate_broad_q2s3,beat_e95_rate_near_unit_tail,beat_e95_rate_tight_plausible,mean_pred_delta_broad_plausible,mean_pred_delta_broad_q2s3,mean_pred_delta_near_unit_tail,mean_pred_delta_tight_plausible,mean_vs_e95_broad_plausible,mean_vs_e95_broad_q2s3,mean_vs_e95_near_unit_tail,mean_vs_e95_tight_plausible,p95_vs_e95_broad_plausible,p95_vs_e95_broad_q2s3,p95_vs_e95_near_unit_tail,p95_vs_e95_tight_plausible,e101_pass,active_delta_cells,support_label_1_cells,support_label_0_cells,all_support_delta_vs_e95,all_adverse_delta_vs_e95,global_prior_expected_delta_vs_e95,subject_prior_expected_delta_vs_e95,global_prior_p_beats_e95,global_prior_p_beats_e101_edge,global_prior_q05,global_prior_q50,global_prior_q95,subject_prior_p_beats_e95,subject_prior_p_beats_e101_edge,subject_prior_q05,subject_prior_q50,subject_prior_q95,mean_gain_vs_e101,p95_gain_vs_e101,beat_gap_vs_e101,dominates_e101,beats_mean_p95_loses_beat,e101_ref_mean_vs_e95,e101_ref_p95_vs_e95,e101_ref_beat_rate,subject_expected_gain_vs_e101,global_expected_gain_vs_e101,subject_beat_gain_vs_e101,global_beat_gain_vs_e101,prior_healthier_than_e101,e106_replaces_e101,e106_interesting_but_not_replacement
120,0,e106_subject_prior_gate_e7ec8e1b,subject_prior_gate,e95,mixmin,subject_expected_best_top45,Q2+S3,0.75,45.0,43.0,45.0,36.0,9.0,0.6172261461735146,0.5085925925925926,5.2155738785873165e-06,4.834832398391726e-05,0.9312618103989496,-2.2324802197215554e-05,-2.2324802197215554e-05,-2.8305728381972095e-05,3.941617960245836e-06,3.941617960245836e-06,-8.077318140564671e-06,-3.217600964144918e-05,-3.217600964144918e-05,-2.8305728381972095e-05,-3.8740014910221277e-05,-3.8740014910221277e-05,-2.8305728381972095e-05,-3.8740014910221277e-05,3.941617960245836e-06,2,3,121,-0.00010566382379766925,-8.491227697893233e-05,-0.00012991873179377111,-3.2157567434659695e-05,-0.00015427983667316847,-9.321870205391408e-05,-0.00012325580908641086,8.379021421850002e-06,0.75,0.9722222222222222,True,0.004686799570572205,0.0013017997583058259,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005388181204786586,0.0013029902362365975,0.3480563223557736,0.002451654007938854,7.511895347091907e-06,0.0008614788524965891,45,True,False,0.9466975666280417,1.0,0.933305012744265,0.9397849462365592,-5.002023320009341e-05,-8.013211097044809e-05,-4.0226551339581924e-05,-4.37076448436109e-05,-3.4709533200044876e-05,-6.482141097039958e-05,-2.4915851339533396e-05,-2.8396944843562375e-05,1.500261245297456e-07,-2.821664898905762e-05,1.618277397478288e-06,8.365782592051986e-07,False,45,24,26,-0.00025009597244906375,0.0006113828800474734,0.00014663111264375425,1.7232862327764598e-05,0.013525,0.0066125,3.5207879726023416e-05,0.00014561775612940026,0.00025967714405983995,0.3823,0.27215,-6.570103908643742e-05,1.5757644729397272e-05,0.0001037527350455645,-1.8504241449448154e-05,1.7141049167509882e-06,-0.03679026651216688,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,9.380110409586784e-06,9.768122820313201e-05,0.04406249999999995,-0.002324999999999999,False,False,False
232,0,e106_subject_prior_gate_9dacf344,subject_prior_gate,e95,mixmin,flip_x_support_best_top45,Q2+S3,0.75,45.0,43.0,45.0,35.0,10.0,0.6330542463221722,0.5108148148148148,6.382445774049486e-06,5.147052894900483e-05,0.9384671116650923,-2.2291898116533204e-05,-2.2291898116533204e-05,-2.8732071705839246e-05,4.270376132708975e-06,4.270376132708975e-06,-7.996499965079451e-06,-3.228292129731081e-05,-3.228292129731081e-05,-2.8732071705839246e-05,-3.886314918499778e-05,-3.886314918499778e-05,-2.8732071705839246e-05,-3.886314918499778e-05,4.270376132708975e-06,2,3,233,-0.00010693925243475122,-7.826527890519852e-05,-0.000125308253697054,-1.7691432924016315e-05,-0.00013647262450680597,-7.708202871541114e-05,-0.00011347283856567983,8.379021421850002e-06,0.75,0.9722222222222222,True,0.0046801341896907656,0.0012784709252207892,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005448223239725019,0.0012771192135902468,0.3480563223557736,0.002457658211432698,7.408343078282278e-06,0.0008681442333780282,45,True,False,0.9507531865585168,1.0,0.9396771452846219,0.9444444444444444,-5.00190326706886e-05,-7.860510914229347e-05,-3.988981045586819e-05,-4.330119982450526e-05,-3.4708332670640066e-05,-6.329440914224495e-05,-2.4579110455819665e-05,-2.7990499824456734e-05,-1.1872564680680902e-07,-2.5502280046021794e-05,1.0583422970418272e-06,6.119043233058578e-07,False,45,24,26,-0.00024409176895522037,0.0006240524644227556,0.00015603908874690014,2.077483922203355e-05,0.0097125,0.0046,4.445798555496356e-05,0.00015521577162469773,0.000270087728660609,0.3579625,0.2525375,-6.365697574414671e-05,1.914441396845417e-05,0.00010855346371702528,-1.8503040920043343e-05,1.4453531454144337e-06,-0.032734646581691784,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.2922087303855735e-05,0.0001070892043062779,0.019724999999999993,-0.006137499999999999,False,False,False
101,0,e106_subject_prior_gate_5ea3f160,subject_prior_gate,e95,mixmin,subject_expected_best_top23,Q2+S3,1.0,23.0,23.0,23.0,18.0,5.0,0.776482926201071,0.6014492753623187,-3.5392865198965574e-07,3.315560990307182e-05,0.5483530010315477,-2.2122430862303588e-05,-2.2122430862303588e-05,-2.6218921463261324e-05,2.390535629448465e-07,2.390535629448465e-07,-6.968225663372962e-06,-3.0803870763818075e-05,-3.0803870763818075e-05,-2.6218921463261324e-05,-3.580247538581549e-05,-3.580247538581549e-05,-2.6218921463261324e-05,-3.580247538581549e-05,2.390535629448465e-07,2,3,102,-0.00016198203286056921,-0.00011480679619901846,-0.00014624094298668067,-4.739778743703682e-05,-0.00025329509502164393,-0.00015034644122934038,-0.00019373109231295114,1.8041124150158794e-16,0.6111111111111112,1.0,True,0.004871927964917325,0.0019497491385137478,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006722284721201238,0.0018452912734364668,0.28141253636576585,0.002585064359580323,9.146077848270516e-06,0.0006763504581514767,23,True,False,0.5280996523754345,0.7146739130434783,0.4876805437553101,0.5100358422939069,-1.95982863750682e-05,-2.7953933519619982e-05,-1.8782764624811554e-05,-1.938553189796083e-05,-4.2875863750196745e-06,-1.2643233519571458e-05,-3.4720646247630257e-06,-4.074831897912302e-06,2.0409225278981576e-05,2.273088688786677e-05,1.4948234988208467e-05,1.6741363607505722e-05,False,23,23,27,-0.00011668562080759901,0.0005596648373438258,0.00013436574464518328,3.2759042493552067e-07,0.0294,0.015975,1.6425613455413576e-05,0.00013243672150650503,0.00025817847195563177,0.5295375,0.3956625,-7.932709476838301e-05,-3.6820056988720676e-06,8.804535875912937e-05,1.1917705375577048e-05,2.197330407120282e-05,-0.45538818076477405,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-7.525161493242293e-06,8.541586020456103e-05,0.19129999999999997,0.01355,False,False,False
264,0,e106_subject_prior_gate_e18f331a,subject_prior_gate,e95,mixmin,flip_benefit_best_top35,S3,0.75,35.0,35.0,35.0,35.0,0.0,0.624738853162591,0.513904761904762,5.033024985232291e-06,4.406449657800677e-05,0.8893662270490383,-2.208011179005709e-05,-2.208011179005709e-05,-2.858025148821941e-05,5.86802990598656e-06,5.86802990598656e-06,-6.011499336988635e-06,-3.2768126437598966e-05,-3.2768126437598966e-05,-2.858025148821941e-05,-3.934023883866988e-05,-3.934023883866988e-05,-2.858025148821941e-05,-3.934023883866988e-05,5.86802990598656e-06,2,3,265,-0.00012731444636187027,-9.316973794804007e-05,-0.00013027105345764234,-6.0655941758358534e-05,-0.0001282477139973176,-9.445182787783807e-05,-0.00013417861411546474,8.379021421850002e-06,0.75,0.9722222222222222,True,0.0047255557599337064,0.001437446421071079,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.000543450168613632,0.00126210516859155,0.3480563223557736,0.0024562860560738277,7.50903598295548e-06,0.0008227226631350884,35,True,False,0.9487253765932793,1.0,0.937553101104503,0.943010752688172,-5.351950287672851e-05,-8.215094166132207e-05,-4.197476620949275e-05,-4.5926079564224404e-05,-3.8208802876679986e-05,-6.684024166127353e-05,-2.666406620944423e-05,-3.061537956417587e-05,1.1779002570226052e-07,-2.956244548877571e-05,1.4149250475258606e-06,7.812010072688714e-07,False,35,21,29,-0.00024546392431409067,0.0005772587388209456,0.00013378028821056737,1.6685873432243137e-05,0.0235,0.0126875,2.200163418479194e-05,0.00013279279306440558,0.0002480174127401424,0.3840875,0.27595,-6.592695546589884e-05,1.5010079746935769e-05,0.00010278777480847121,-2.2003511126083264e-05,1.681868817923503e-06,-0.03476245654692933,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,8.833121514065323e-06,8.483040376994513e-05,0.04585,0.0076500000000000005,False,False,False
61,0,e106_subject_prior_gate_5b5943bb,subject_prior_gate,e95,mixmin,s3_subject_support_q0.40,S3,1.0,23.0,23.0,23.0,23.0,0.0,0.8163234241420162,0.5916908212560388,1.3230132683582337e-06,4.840748295541986e-05,0.6422349712245898,-2.202945878049256e-05,-2.202945878049256e-05,-2.6218921463261324e-05,2.922680901629171e-06,2.922680901629171e-06,-5.430943039952396e-06,-3.197709171698371e-05,-3.197709171698371e-05,-2.6218921463261324e-05,-3.703396552623417e-05,-3.703396552623417e-05,-2.6218921463261324e-05,-3.703396552623417e-05,2.922680901629171e-06,2,3,62,-0.00021585400100923024,-0.0001574398559458512,-0.00013240248593351933,-6.0655941758358534e-05,-0.00014316774132777654,-0.00010191184154306754,-8.345777415170574e-05,1.8041124150158794e-16,0.5833333333333334,1.0,True,0.004756131911220581,0.0015444629505751413,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006671024327856083,0.0018356599744026847,0.2775718768472402,0.0025799383202458077,8.797944039100303e-06,0.000792146511848221,23,True,False,0.503765932792584,0.6331521739130435,0.5016992353440951,0.5068100358422939,-1.6648769270833727e-05,-2.312803198800285e-05,-1.7338374149817498e-05,-1.73121747192033e-05,-1.3380692707851983e-06,-7.817331987954327e-06,-2.02767414976897e-06,-2.0014747191547717e-06,2.2452002805339997e-05,2.3067954150599284e-05,1.6126230576906934e-05,1.8125301453033678e-05,False,23,22,28,-0.00012181166014211455,0.0006703348517060542,0.00019563923309848707,7.301354350239671e-06,0.0048375,0.0021875,6.699445770517082e-05,0.00019376312955435185,0.00032936469779222104,0.4735,0.366625,-8.06615591188121e-05,3.4388129687534164e-06,0.00010357955121564228,1.4867222479811524e-05,2.401608159756124e-05,-0.47972190034762463,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-5.513975679381429e-07,0.00014668934865786482,0.13526249999999995,-0.0110125,False,False,False
12,0,e106_subject_prior_gate_067a054a,subject_prior_gate,e95,mixmin,active_s3_all,S3,0.75,39.0,39.0,39.0,39.0,0.0,0.6044504263489225,0.49584045584045583,5.743965862726921e-06,4.604597417884523e-05,0.9358623220570998,-2.1894371596942186e-05,-2.1894371596942186e-05,-2.858025148821941e-05,6.836125121534309e-06,6.836125121534309e-06,-6.011499336988635e-06,-3.2777639181968965e-05,-3.2777639181968965e-05,-2.858025148821941e-05,-3.974160073028088e-05,-3.974160073028088e-05,-2.858025148821941e-05,-3.974160073028088e-05,6.836125121534309e-06,2,3,13,-0.00010690009897410536,-7.943534348275882e-05,-0.0001285453014877591,-6.0655941758358534e-05,-0.00011616745020789909,-8.841169598312881e-05,-0.00012692752824066268,8.379021421850002e-06,0.75,0.9722222222222222,True,0.004682543792594515,0.0012869045353839097,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005209779058054288,0.0012058149435297102,0.3480563223557736,0.002433813793265624,7.342015998469372e-06,0.0008657346304742795,39,True,False,0.9629200463499421,1.0,0.9553950722175021,0.9587813620071685,-5.5587547265676225e-05,-8.640559557189354e-05,-4.369313608844978e-05,-4.77856105402543e-05,-4.02768472656277e-05,-7.109489557184502e-05,-2.8382436088401254e-05,-3.2474910540205776e-05,-1.414067703912728e-06,-3.4165608081722896e-05,-4.638606478397689e-07,-6.632261769796214e-07,False,39,20,30,-0.0002679361871222938,0.0005977984433519336,0.00013979150599587305,1.8885481047517412e-05,0.0198125,0.0107375,2.674855758412871e-05,0.00013883475110593627,0.00025472423425299364,0.3702875,0.264425,-6.536326770786663e-05,1.735773921733882e-05,0.0001067760103406593,-2.4071555515030976e-05,1.5001108830851463e-07,-0.020567786790266496,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.1032729129339598e-05,9.084162155525081e-05,0.03204999999999997,0.003962500000000001,False,False,False
268,0,e106_subject_prior_gate_1c364db4,subject_prior_gate,e95,mixmin,flip_benefit_best_top40,Q2+S3,0.75,40.0,40.0,40.0,39.0,1.0,0.609793711144745,0.49750000000000005,5.711221320533544e-06,4.6736595222417796e-05,0.94502737239769,-2.186207984244959e-05,-2.186207984244959e-05,-2.858025148821941e-05,6.8077813211164795e-06,6.8077813211164795e-06,-6.082786764061154e-06,-3.2694214769812824e-05,-3.2694214769812824e-05,-2.858025148821941e-05,-3.969980607887447e-05,-3.969980607887447e-05,-2.858025148821941e-05,-3.969980607887447e-05,6.8077813211164795e-06,2,3,269,-0.00010477440925806824,-7.659518324176773e-05,-0.00012832160228493095,-5.90900473384226e-05,-0.00011616745020789909,-8.762874877316085e-05,-0.00012643324338587326,8.379021421850002e-06,0.75,0.9722222222222222,True,0.004674065514024171,0.0012572305603877078,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005193446916177529,0.0011976201165802018,0.3480563223557736,0.0024321805790779487,7.3257671756890616e-06,0.000874212909044623,40,True,False,0.9632097334878331,1.0,0.9553950722175021,0.9587813620071685,-5.559571829274536e-05,-8.666436909156858e-05,-4.372574807005175e-05,-4.781278830311051e-05,-4.028501829269684e-05,-7.135366909152006e-05,-2.8415048070003224e-05,-3.250208830306199e-05,-1.603681636152645e-06,-3.406177600378804e-05,-5.095805676260791e-07,-7.120219725327371e-07,False,40,21,29,-0.00026956940130996957,0.0006046435077346012,0.00014186989376010312,1.8793772054449507e-05,0.0184,0.010025,2.8506331996067723e-05,0.00014105782728828387,0.00025693676336109263,0.370675,0.265625,-6.557675399677884e-05,1.735951300999331e-05,0.00010669253515466977,-2.4079726542100114e-05,-3.960284393140235e-08,-0.02027809965237548,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.0941020136271693e-05,9.292000931948088e-05,0.03243749999999995,0.00255,False,False,False
245,0,e106_subject_prior_gate_80fcafe7,subject_prior_gate,e95,mixmin,flip_benefit_best_top16,S3,1.0,16.0,16.0,16.0,16.0,0.0,0.816999743429289,0.601388888888889,-1.527422804353361e-07,3.429221681196006e-05,0.5151091449675145,-2.1855297052564282e-05,-2.1855297052564282e-05,-2.6061274091104814e-05,5.102689963898399e-07,5.102689963898399e-07,-6.819440521388387e-06,-3.055154065290111e-05,-3.055154065290111e-05,-2.6061274091104814e-05,-3.5524619501070553e-05,-3.5524619501070553e-05,-2.6061274091104814e-05,-3.5524619501070553e-05,5.102689963898399e-07,2,3,246,-0.00018743967965419438,-0.00012813633400365898,-0.00014749052215942693,-6.0655941758358534e-05,-0.0002487839949094073,-0.0001547199683338829,-0.00018080381345732838,1.8041124150158794e-16,0.6944444444444444,1.0,True,0.0049129316564031555,0.002093262058714152,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006759944961511728,0.001773933255259007,0.29084081212828994,0.002588830383611371,8.883103491376101e-06,0.0006353467666656482,16,True,False,0.5495365005793743,0.7418478260869565,0.49107901444350044,0.5204301075268817,-2.1226600600186195e-05,-3.04514205058311e-05,-1.933238637422816e-05,-2.0201833357771098e-05,-5.915900600137666e-06,-1.5140720505782572e-05,-4.021686374179635e-06,-4.8911333577225736e-06,1.986739128973113e-05,2.119645512981138e-05,1.5882091839554663e-05,1.724009896906155e-05,False,16,17,33,-0.0001129195967765513,0.0005224271698890447,0.00013911072812895753,1.3308917593732604e-06,0.0235,0.0142625,1.0771114765381157e-05,0.0001314592443986875,0.0002636516283850212,0.4566625,0.3966625,-7.767529453887612e-05,2.6425569136466925e-06,8.84519772781945e-05,1.0289391150459058e-05,2.1431470081952373e-05,-0.4339513325608343,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-6.521860158804554e-06,9.016084368833529e-05,0.118425,0.0076500000000000005,False,False,False
272,0,e106_subject_prior_gate_541270c5,subject_prior_gate,e95,mixmin,flip_benefit_best_top45,Q2+S3,0.75,45.0,45.0,45.0,39.0,6.0,0.6001651856915013,0.49639506172839515,7.24774172172183e-06,4.860782496743134e-05,0.9757853101152072,-2.183165161051548e-05,-2.183165161051548e-05,-2.8732071705839246e-05,6.881893969468145e-06,6.881893969468145e-06,-6.019647564414754e-06,-3.27219219193875e-05,-3.27219219193875e-05,-2.8732071705839246e-05,-3.965492688140504e-05,-3.965492688140504e-05,-2.8732071705839246e-05,-3.965492688140504e-05,6.881893969468145e-06,2,3,273,-9.48264188264103e-05,-6.894803220314216e-05,-0.0001233944016537647,-2.459964292023109e-05,-0.00011616745020789909,-7.038354656406509e-05,-0.00011271723914556767,8.379021421850002e-06,0.75,0.9722222222222222,True,0.0046456123845237856,0.0011576446071363585,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005104659599734215,0.0011676038739047146,0.3480563223557736,0.0024233018474336173,7.275144778789706e-06,0.0009026660385450084,45,True,False,0.9684241019698725,1.0,0.9617672047578589,0.964516129032258,-5.618065030765572e-05,-8.865265161188796e-05,-4.4325189442935026e-05,-4.8426417650613096e-05,-4.0869950307607194e-05,-7.334195161183943e-05,-2.90144894428865e-05,-3.311571765056456e-05,-2.082137626708728e-06,-3.6207978402368815e-05,-1.2050421913989942e-06,-1.605173682921595e-06,False,45,23,27,-0.000278448132954301,0.0006242179055906552,0.00014750386420870883,2.3423614471579653e-05,0.0151375,0.0079125,3.359021731970697e-05,0.00014673259396980092,0.00026328244948473973,0.3391875,0.2385,-6.179388960071702e-05,2.196171483381288e-05,0.00011204711692844817,-2.4664658557010472e-05,-5.180588344874854e-07,-0.015063731170336103,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.557086255340184e-05,9.855397976808658e-05,0.0009499999999999509,-0.0007124999999999996,False,False,False
8,0,e106_subject_prior_gate_77ef8de2,subject_prior_gate,e95,mixmin,active_all,Q2+S3,0.75,50.0,48.0,50.0,39.0,11.0,0.5876858135598737,0.49800000000000005,7.85275191817703e-06,4.8949884440621545e-05,1.0,-2.1763726834267416e-05,-2.1763726834267416e-05,-2.8457548599702953e-05,6.887356140961032e-06,6.887356140961032e-06,-6.019647564414754e-06,-3.2631217953049685e-05,-3.2631217953049685e-05,-2.8457548599702953e-05,-3.954731869038053e-05,-3.954731869038053e-05,-2.8457548599702953e-05,-3.954731869038053e-05,6.887356140961032e-06,2,3,9,-9.025024954162353e-05,-6.559277482409698e-05,-0.00012206703711670208,-1.5308091160765036e-05,-0.00011616745020789909,-6.573777068433206e-05,-0.0001071036413869408,8.379021421850002e-06,0.75,0.9722222222222222,True,0.004623212192630838,0.0010792439355110407,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0005005728309937938,0.0011413796306987013,0.3480563223557736,0.0024134087184539896,7.239116571023379e-06,0.0009250662304379564,50,True,False,0.9724797219003476,1.0,0.9668649107901445,0.9688172043010753,-5.6699023234126835e-05,-9.062116239997037e-05,-4.490585659286444e-05,-4.900137840212219e-05,-4.138832323407831e-05,-7.531046239992184e-05,-2.9595156592815914e-05,-3.369067840207366e-05,-2.722708811522527e-06,-3.8533273752011895e-05,-1.9211313117947273e-06,-2.071640990247817e-06,False,50,25,25,-0.00028834126193392855,0.0006367249685039758,0.00014854445961510432,2.525306204777055e-05,0.0148125,0.0078125,3.4150410066622914e-05,0.00014764913110971377,0.0002645336218215606,0.3265875,0.2285125,-6.038887837235446e-05,2.3614072793774095e-05,0.00011406009311362334,-2.5183031483481586e-05,-1.1586300193012845e-06,-0.011008111239861007,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.7400310129592738e-05,9.959457517448208e-05,-0.01165000000000005,-0.0010375000000000002,False,False,False
105,0,e106_subject_prior_gate_8c8443fe,subject_prior_gate,e95,mixmin,subject_expected_best_top25,Q2+S3,1.0,25.0,25.0,25.0,20.0,5.0,0.7830560881138545,0.5933333333333334,-1.1336341464097e-07,4.0495336048019135e-05,0.6109218998759887,-2.1701742317081774e-05,-2.1701742317081774e-05,-2.6218921463261324e-05,9.847335281643055e-07,9.847335281643055e-07,-5.530924207297616e-06,-3.059009816896996e-05,-3.059009816896996e-05,-2.6218921463261324e-05,-3.549986231021762e-05,-3.549986231021762e-05,-2.6218921463261324e-05,-3.549986231021762e-05,9.847335281643055e-07,2,3,106,-0.0001750890697421237,-0.0001245157124075691,-0.00013972755201122067,-4.739778743703682e-05,-0.00020770135819309088,-0.00012754957281506385,-0.00012617191653996101,1.8041124150158794e-16,0.5833333333333334,1.0,True,0.0047947541310550896,0.0016796407199959193,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.000662519555911582,0.0017798227730963982,0.2737154213813307,0.0025753554433717817,8.861574999665291e-06,0.0007535242920137133,25,True,False,0.5257821552723059,0.6766304347826086,0.4923534409515718,0.5125448028673835,-1.899164204599323e-05,-2.743445918358874e-05,-1.8388093472697523e-05,-1.8952956358382797e-05,-3.680942045944702e-06,-1.2123759183540214e-05,-3.077393472648995e-06,-3.6422563583342686e-06,2.167580224323806e-05,2.5071821163974564e-05,1.6357126307175842e-05,1.8045974565134357e-05,False,25,23,27,-0.00012639453701614065,0.0006271297549975206,0.00016394075473720048,1.5059568865582118e-06,0.01345,0.0073375,3.822969974485143e-05,0.0001619742242881268,0.0002943734818888603,0.510625,0.4106125,-8.10287697043173e-05,-1.8021927489256955e-06,9.5555958253132e-05,1.252434970465202e-05,2.3239881035459302e-05,-0.4577056778679027,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-6.346795031619602e-06,0.00011499087029657823,0.17238749999999997,-0.0023999999999999994,False,False,False
209,0,e106_subject_prior_gate_46614e42,subject_prior_gate,e95,mixmin,flip_x_support_best_top20,S3,1.0,20.0,20.0,20.0,20.0,0.0,0.8512705137487367,0.6135555555555557,1.69248258992584e-07,4.440668224108554e-05,0.6080056341082031,-2.155021404015578e-05,-2.155021404015578e-05,-2.6218921463261324e-05,2.277228348002147e-06,2.277228348002147e-06,-5.430943039952396e-06,-3.0902212049821465e-05,-3.0902212049821465e-05,-2.6218921463261324e-05,-3.602565841864802e-05,-3.602565841864802e-05,-2.6218921463261324e-05,-3.602565841864802e-05,2.277228348002147e-06,2,3,210,-0.0002178980216663906,-0.0001514233335887516,-0.00014186237496319198,-6.0655941758358534e-05,-0.00020938696453552674,-0.00013502145314694264,-0.00016009366119403335,1.8041124150158794e-16,0.6388888888888888,1.0,True,0.004798351116362773,0.0016922301685728142,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0006787053045913,0.0018050823129752956,0.2798248336124315,0.0025915411920514994,8.804244492126483e-06,0.0007499273067060289,20,True,False,0.4756662804171495,0.6222826086956522,0.43840271877655057,0.460573476702509,-1.6883262949889548e-05,-2.2802141101447397e-05,-1.661054977694721e-05,-1.7013867764722253e-05,-1.5725629498410202e-06,-7.491441101398865e-06,-1.2998497768986797e-06,-1.7031677646737254e-06,2.4017841805869715e-05,2.6557792288163936e-05,1.7914935378725926e-05,1.96639093480454e-05,False,20,21,29,-0.00011020878833642277,0.0006397185183695538,0.00017963047394636706,2.680738017994213e-06,0.00895,0.003925,4.8556549810251716e-05,0.0001787862050491521,0.00031212938181675575,0.474975,0.4015375,-7.771941942999001e-05,1.6974883159165876e-06,9.570847781550431e-05,1.4632728800755702e-05,2.5581920598090958e-05,-0.5078215527230592,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,-5.172013900183601e-06,0.00013068058950574483,0.13673749999999996,-0.0069,False,False,False
