source_basename,feature_block,recipe,actual_pred_rank_health,actual_true_rank_health,pred_top_mode,true_top_mode,source_actual_p90,source_null_strict_rate,source_worst_mode_p90_dominance,source_final_decision
submission_e315_humancomp_target_norm_S1_maxmean_c96_w5_00_3f3c3c9d.csv,human_plus_action,target_consensus,0.6718099182493892,0.6875,row,row,-0.0005232480931267,0.6818181818181818,0.6,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c96_w8_00_3f3c3c9d.csv,human_plus_action,target_consensus,0.6689776005870501,0.8125,actual,row,-0.0005232480931267,0.5454545454545454,0.6,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_call_w1_50_3f3c3c9d.csv,human_plus_action,target_consensus,0.6505230042457725,0.625,row,row,-0.0005232480931267,0.5909090909090909,0.6,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_call_w3_00_3f3c3c9d.csv,human_plus_action,target_consensus,0.6641522392310055,0.5625,row,row,-0.0005232480931267,0.4090909090909091,0.2,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_call_w5_00_3f3c3c9d.csv,human_plus_action,target_consensus,0.6756205000256226,0.5625,row,row,-0.0005232480931267,0.3636363636363636,0.2,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_call_w8_00_3f3c3c9d.csv,human_plus_action,target_consensus,0.6700514104305004,0.4375,actual,subject,-0.0005232480931267,0.5454545454545454,0.4,information_sensor_only
submission_e315_humancomp_target_norm_S1_tbal_c48_w1_50_3f3c3c9d.csv,human_plus_action,target_consensus,0.6784013360206769,0.6875,row,row,-0.0005232480931267,0.6363636363636364,0.4,information_sensor_only
submission_e315_humancomp_target_norm_S1_tbal_c48_w3_00_3f3c3c9d.csv,human_plus_action,target_consensus,0.645716107922983,0.5625,row,row,-0.0005232480931267,0.6363636363636364,0.4,information_sensor_only
submission_e315_humancomp_tbstory_bedtime_arousal_all_c96_w1_50_98ae1d86.csv,human_plus_action,target_balanced_story_stack,0.6703659365448014,0.75,subject,dateblock,-8.95117252353322e-05,0.4545454545454545,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_tbstory_bedtime_arousal_all_call_w1_50_98ae1d86.csv,human_plus_action,target_balanced_story_stack,0.614756830200835,0.75,subject,dateblock,-8.95117252353322e-05,0.4090909090909091,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_tbstory_bedtime_arousal_qs_c96_w1_50_98ae1d86.csv,human_plus_action,target_balanced_story_stack,0.6600385006703614,0.625,dateblock,subject,-8.95117252353322e-05,0.5,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_tbstory_bedtime_arousal_qs_call_w1_50_98ae1d86.csv,human_plus_action,target_balanced_story_stack,0.6324814670313377,0.6875,subject,subject,-8.95117252353322e-05,0.5454545454545454,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_tbstory_bedtime_arousal_s_c96_w1_50_98ae1d86.csv,human_plus_action,target_balanced_story_stack,0.6703659365448014,0.6875,dateblock,subject,-8.95117252353322e-05,0.4090909090909091,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_tbstory_bedtime_arousal_s_call_w1_50_98ae1d86.csv,human_plus_action,target_balanced_story_stack,0.639169640551944,0.8125,subject,subject,-8.95117252353322e-05,0.4090909090909091,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv__09a4b12d.csv,human_plus_identity_action,family_consensus,0.41471734086099526,0.25,dateblock,row,-0.0001714366393983,0.7727272727272727,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_l1mean_c160_w12_00_6e0c7ea0.csv,human_plus_identity_action,family_consensus,0.6148954459194309,0.75,subject,subject,-0.000264852647856,0.4545454545454545,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_l1mean_c24_w12_00_0958e5f2.csv,human_plus_identity_action,family_consensus,1.0660983381118685,0.4375,subject,subject,-0.0002904996770849,0.6818181818181818,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_l1mean_c48_w12_00_e61f47be.csv,human_plus_identity_action,family_consensus,0.549010626178442,0.5625,dateblock,subject,-0.0002578236366014,0.6363636363636364,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_l1mean_c96_w12_00_6e0c7ea0.csv,human_plus_identity_action,family_consensus,0.5999082076592122,0.75,subject,subject,-0.000264852647856,0.5909090909090909,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_l1mean_call_w12_00_6e0c7ea0.csv,human_plus_identity_action,family_consensus,0.6181860678493976,0.625,subject,dateblock,-0.000264852647856,0.6363636363636364,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c160_w5_00_5548dd85.csv,human_plus_identity_action,family_consensus,0.6287285624493908,0.5625,subject,subject,-0.0001997063601529,0.5454545454545454,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c160_w8_00_6d271745.csv,human_plus_identity_action,family_consensus,0.5953137547530154,0.875,dateblock,row,-0.0002935588545162,0.5,0.8,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c24_w12_00_7d4e5920.csv,human_plus_identity_action,family_consensus,0.6103352634190724,0.625,subject,subject,-0.0003035021835329,0.7272727272727273,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c24_w5_00_827a8fe9.csv,human_plus_identity_action,family_consensus,0.65128831188595,0.375,subject,subject,-0.0002352953433375,0.6363636363636364,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c24_w8_00_82833aba.csv,human_plus_identity_action,family_consensus,0.5341494210622016,0.4375,subject,dateblock,-0.0002910702772185,0.6363636363636364,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c48_w12_00_8467d720.csv,human_plus_identity_action,family_consensus,0.6666984221958253,0.5625,subject,dateblock,-0.0003388626996542,0.5454545454545454,0.2,information_sensor_only
submission_e315_humancomp_family_bedtime_arousal_maxmean_c48_w5_00_d15a6127.csv,human_plus_identity_action,family_consensus,0.6539387641281791,0.4375,subject,subject,-0.0002289347369142,0.5909090909090909,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c48_w8_00_af769609.csv,human_plus_identity_action,family_consensus,0.6598884687532552,0.5625,dateblock,dateblock,-0.0003366717219436,0.5,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c96_w5_00_5548dd85.csv,human_plus_identity_action,family_consensus,0.6022714953589665,0.625,subject,subject,-0.0001997063601529,0.6363636363636364,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c96_w8_00_6d271745.csv,human_plus_identity_action,family_consensus,0.636616218789005,0.75,subject,dateblock,-0.0002935588545162,0.5454545454545454,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_call_w5_00_5548dd85.csv,human_plus_identity_action,family_consensus,0.6287285624493908,0.375,subject,subject,-0.0001997063601529,0.5454545454545454,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_call_w8_00_6d271745.csv,human_plus_identity_action,family_consensus,0.5953137547530154,0.8125,subject,subject,-0.0002935588545162,0.5454545454545454,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c160_w10_00_f27cec0c.csv,human_plus_identity_action,ranked_negative_stack,0.5582190429583394,0.375,subject,subject,-0.000205065150528,0.6363636363636364,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c160_w4_00_f7d22a7c.csv,human_plus_identity_action,ranked_negative_stack,0.5724343475530737,0.5625,dateblock,row,-0.0001915696019216,0.6363636363636364,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c160_w7_00_7bdd4f0d.csv,human_plus_identity_action,ranked_negative_stack,0.5824712999553021,0.5,subject,subject,-0.0001926134018441,0.5909090909090909,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c24_w10_00_043a0d25.csv,human_plus_identity_action,ranked_negative_stack,0.5111443117537638,0.25,subject,subject,-0.000217726688345,0.7272727272727273,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c24_w2_00_987ad0c0.csv,human_plus_identity_action,ranked_negative_stack,0.4858415414410198,0.9375,dateblock,actual,-0.000171787921174,0.8181818181818182,1.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c24_w4_00_45b3e432.csv,human_plus_identity_action,ranked_negative_stack,0.582319634171877,0.6875,subject,subject,-0.0001981979170347,0.6363636363636364,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c24_w7_00_36ae47f4.csv,human_plus_identity_action,ranked_negative_stack,0.5461516814748805,0.4375,subject,subject,-0.0002010178557434,0.6363636363636364,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c48_w10_00_f27cec0c.csv,human_plus_identity_action,ranked_negative_stack,0.5418901670916758,0.3125,subject,dateblock,-0.000205065150528,0.5909090909090909,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c48_w4_00_f7d22a7c.csv,human_plus_identity_action,ranked_negative_stack,0.5826161500825888,0.5625,subject,dateblock,-0.0001915696019216,0.7272727272727273,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c48_w7_00_7bdd4f0d.csv,human_plus_identity_action,ranked_negative_stack,0.5359810343997004,0.4375,subject,subject,-0.0001926134018441,0.6363636363636364,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c96_w10_00_f27cec0c.csv,human_plus_identity_action,ranked_negative_stack,0.5582190429583394,0.25,subject,subject,-0.000205065150528,0.6818181818181818,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c96_w4_00_f7d22a7c.csv,human_plus_identity_action,ranked_negative_stack,0.5724343475530737,0.6875,subject,subject,-0.0001915696019216,0.6363636363636364,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c96_w7_00_7bdd4f0d.csv,human_plus_identity_action,ranked_negative_stack,0.5824712999553021,0.3125,dateblock,dateblock,-0.0001926134018441,0.6818181818181818,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_c128_w5_00_deb13e14.csv,human_plus_identity_action,orthogonal_story_stack,0.5699275434335227,0.8125,dateblock,dateblock,-0.0001842228078443,0.5909090909090909,0.8,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_c128_w8_00_5dabd4d6.csv,human_plus_identity_action,orthogonal_story_stack,0.566856656006596,0.75,dateblock,dateblock,-0.0001743924526531,0.6363636363636364,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_c64_w5_00_deb13e14.csv,human_plus_identity_action,orthogonal_story_stack,0.5976215785141388,0.8125,dateblock,dateblock,-0.0001842228078443,0.5,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_c64_w8_00_5dabd4d6.csv,human_plus_identity_action,orthogonal_story_stack,0.6374800049809312,0.4375,subject,subject,-0.0001743924526531,0.6363636363636364,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_call_w5_00_deb13e14.csv,human_plus_identity_action,orthogonal_story_stack,0.5873160943026658,0.875,subject,dateblock,-0.0001842228078443,0.6818181818181818,0.8,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_call_w8_00_5dabd4d6.csv,human_plus_identity_action,orthogonal_story_stack,0.6368906636098551,0.5625,subject,subject,-0.0001743924526531,0.6363636363636364,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n8_maxavg_c128_w5_00_9dadb527.csv,human_plus_identity_action,orthogonal_story_stack,0.6507216030557137,0.75,dateblock,dateblock,-0.0002581217737211,0.1363636363636363,0.4,hold_for_more_local_evidence
submission_e315_humancomp_orth_s0_n8_maxavg_c128_w8_00_400d1da5.csv,human_plus_identity_action,orthogonal_story_stack,0.6940648221141743,0.75,subject,subject,-0.0003213867087521,0.1818181818181818,0.6,hold_for_more_local_evidence
submission_e315_humancomp_orth_s0_n8_maxavg_c64_w5_00_7a284107.csv,human_plus_identity_action,orthogonal_story_stack,0.6535694701219595,0.625,dateblock,dateblock,-0.0002703335506314,0.1818181818181818,0.4,hold_for_more_local_evidence
submission_e315_humancomp_orth_s0_n8_maxavg_c64_w8_00_7750cef1.csv,human_plus_identity_action,orthogonal_story_stack,0.6766495282268765,0.375,subject,subject,-0.0003421313116909,0.0909090909090909,0.0,hold_for_more_local_evidence
submission_e315_humancomp_orth_s0_n8_maxavg_call_w5_00_9dadb527.csv,human_plus_identity_action,orthogonal_story_stack,0.6337309033860677,0.75,subject,dateblock,-0.0002581217737211,0.1363636363636363,0.6,hold_for_more_local_evidence
submission_e315_humancomp_orth_s0_n8_maxavg_call_w8_00_400d1da5.csv,human_plus_identity_action,orthogonal_story_stack,0.6718835455150587,0.5625,subject,subject,-0.0003213867087521,0.0909090909090909,0.2,hold_for_more_local_evidence
submission_e315_humancomp_target_norm_S1_maxmean_c160_w1_50_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6681599401810678,0.5625,actual,row,-0.0005232480931267,0.5454545454545454,0.4,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c160_w3_00_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6770282090953916,0.625,actual,row,-0.0005232480931267,0.6818181818181818,0.6,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c160_w5_00_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6301498109024628,0.8125,row,row,-0.0005232480931267,0.5454545454545454,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c160_w8_00_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6560958530912709,0.5,row,row,-0.0005232480931267,0.7272727272727273,0.2,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c48_w1_50_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6646137706379646,0.875,actual,row,-0.0005232480931267,0.5909090909090909,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c48_w3_00_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6667871085830424,0.875,actual,subject,-0.0005232480931267,0.4545454545454545,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c48_w5_00_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6301498109024628,0.9375,row,actual,-0.0005232480931267,0.4545454545454545,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c48_w8_00_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6209753368723512,0.8125,row,subject,-0.0005232480931267,0.4545454545454545,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c96_w1_50_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6502707065001274,0.875,actual,dateblock,-0.0005232480931267,0.4545454545454545,0.8,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c96_w3_00_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6624229399494811,0.6875,subject,row,-0.0005232480931267,0.6363636363636364,0.4,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c96_w5_00_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6649566664523419,0.6875,row,row,-0.0005232480931267,0.6818181818181818,0.6,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_c96_w8_00_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6675459244248012,0.8125,actual,row,-0.0005232480931267,0.5454545454545454,0.6,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_call_w1_50_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6408533639375926,0.625,row,row,-0.0005232480931267,0.5909090909090909,0.6,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_call_w3_00_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6516149710980836,0.5625,subject,row,-0.0005232480931267,0.4090909090909091,0.2,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_call_w5_00_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6595018323648367,0.5625,row,row,-0.0005232480931267,0.3636363636363636,0.2,information_sensor_only
submission_e315_humancomp_target_norm_S1_maxmean_call_w8_00_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6622110032562912,0.4375,row,subject,-0.0005232480931267,0.5454545454545454,0.4,information_sensor_only
submission_e315_humancomp_target_norm_S1_tbal_c48_w1_50_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6798728944965688,0.6875,row,row,-0.0005232480931267,0.6363636363636364,0.4,information_sensor_only
submission_e315_humancomp_target_norm_S1_tbal_c48_w3_00_3f3c3c9d.csv,human_plus_identity_action,target_consensus,0.6362661269225378,0.5625,row,row,-0.0005232480931267,0.6363636363636364,0.4,information_sensor_only
submission_e315_humancomp_tbstory_bedtime_arousal_all_c96_w1_50_98ae1d86.csv,human_plus_identity_action,target_balanced_story_stack,0.658371277451995,0.75,subject,dateblock,-8.95117252353322e-05,0.4545454545454545,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_tbstory_bedtime_arousal_all_call_w1_50_98ae1d86.csv,human_plus_identity_action,target_balanced_story_stack,0.6045827362347576,0.75,subject,dateblock,-8.95117252353322e-05,0.4090909090909091,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_tbstory_bedtime_arousal_qs_c96_w1_50_98ae1d86.csv,human_plus_identity_action,target_balanced_story_stack,0.6561606186761572,0.625,dateblock,subject,-8.95117252353322e-05,0.5,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_tbstory_bedtime_arousal_qs_call_w1_50_98ae1d86.csv,human_plus_identity_action,target_balanced_story_stack,0.635533110754763,0.6875,subject,subject,-8.95117252353322e-05,0.5454545454545454,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_tbstory_bedtime_arousal_s_c96_w1_50_98ae1d86.csv,human_plus_identity_action,target_balanced_story_stack,0.658371277451995,0.6875,dateblock,subject,-8.95117252353322e-05,0.4090909090909091,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_tbstory_bedtime_arousal_s_call_w1_50_98ae1d86.csv,human_plus_identity_action,target_balanced_story_stack,0.6424074844960865,0.8125,subject,subject,-8.95117252353322e-05,0.4090909090909091,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv__09a4b12d.csv,human_signature,family_consensus,0.6280000414806894,0.25,dateblock,row,-0.0001714366393983,0.7727272727272727,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_l1mean_c160_w12_00_6e0c7ea0.csv,human_signature,family_consensus,0.5785629955272699,0.75,subject,subject,-0.000264852647856,0.4545454545454545,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_l1mean_c24_w12_00_0958e5f2.csv,human_signature,family_consensus,0.9180967160745841,0.4375,subject,subject,-0.0002904996770849,0.6818181818181818,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_l1mean_c48_w12_00_e61f47be.csv,human_signature,family_consensus,0.5321230311906956,0.5625,dateblock,subject,-0.0002578236366014,0.6363636363636364,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_l1mean_c96_w12_00_6e0c7ea0.csv,human_signature,family_consensus,0.586888322912208,0.75,subject,subject,-0.000264852647856,0.5909090909090909,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_l1mean_call_w12_00_6e0c7ea0.csv,human_signature,family_consensus,0.5945938850706585,0.625,dateblock,dateblock,-0.000264852647856,0.6363636363636364,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c160_w5_00_5548dd85.csv,human_signature,family_consensus,0.6071696815218931,0.5625,subject,subject,-0.0001997063601529,0.5454545454545454,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c160_w8_00_6d271745.csv,human_signature,family_consensus,0.5393818097247367,0.875,subject,row,-0.0002935588545162,0.5,0.8,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c24_w12_00_7d4e5920.csv,human_signature,family_consensus,0.6303263658883822,0.625,row,subject,-0.0003035021835329,0.7272727272727273,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c24_w5_00_827a8fe9.csv,human_signature,family_consensus,0.6391324506681959,0.375,dateblock,subject,-0.0002352953433375,0.6363636363636364,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c24_w8_00_82833aba.csv,human_signature,family_consensus,0.5481728051787859,0.4375,subject,dateblock,-0.0002910702772185,0.6363636363636364,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c48_w12_00_8467d720.csv,human_signature,family_consensus,0.6696824873677687,0.5625,subject,dateblock,-0.0003388626996542,0.5454545454545454,0.2,information_sensor_only
submission_e315_humancomp_family_bedtime_arousal_maxmean_c48_w5_00_d15a6127.csv,human_signature,family_consensus,0.7031655518974642,0.4375,subject,subject,-0.0002289347369142,0.5909090909090909,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c48_w8_00_af769609.csv,human_signature,family_consensus,0.6910902298442454,0.5625,subject,dateblock,-0.0003366717219436,0.5,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c96_w5_00_5548dd85.csv,human_signature,family_consensus,0.6084420898412806,0.625,subject,subject,-0.0001997063601529,0.6363636363636364,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_c96_w8_00_6d271745.csv,human_signature,family_consensus,0.5822223591015121,0.75,subject,dateblock,-0.0002935588545162,0.5454545454545454,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_call_w5_00_5548dd85.csv,human_signature,family_consensus,0.6071696815218931,0.375,subject,subject,-0.0001997063601529,0.5454545454545454,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_family_bedtime_arousal_maxmean_call_w8_00_6d271745.csv,human_signature,family_consensus,0.5393818097247367,0.8125,subject,subject,-0.0002935588545162,0.5454545454545454,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c160_w10_00_f27cec0c.csv,human_signature,ranked_negative_stack,0.5503486595833468,0.375,subject,subject,-0.000205065150528,0.6363636363636364,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c160_w4_00_f7d22a7c.csv,human_signature,ranked_negative_stack,0.587923105567933,0.5625,row,row,-0.0001915696019216,0.6363636363636364,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c160_w7_00_7bdd4f0d.csv,human_signature,ranked_negative_stack,0.5898053766152029,0.5,subject,subject,-0.0001926134018441,0.5909090909090909,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c24_w10_00_043a0d25.csv,human_signature,ranked_negative_stack,0.497280477479505,0.25,subject,subject,-0.000217726688345,0.7272727272727273,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c24_w2_00_987ad0c0.csv,human_signature,ranked_negative_stack,0.512151192607559,0.9375,row,actual,-0.000171787921174,0.8181818181818182,1.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c24_w4_00_45b3e432.csv,human_signature,ranked_negative_stack,0.6311816511679778,0.6875,row,subject,-0.0001981979170347,0.6363636363636364,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c24_w7_00_36ae47f4.csv,human_signature,ranked_negative_stack,0.5885104115725062,0.4375,subject,subject,-0.0002010178557434,0.6363636363636364,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c48_w10_00_f27cec0c.csv,human_signature,ranked_negative_stack,0.537987870568137,0.3125,row,dateblock,-0.000205065150528,0.5909090909090909,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c48_w4_00_f7d22a7c.csv,human_signature,ranked_negative_stack,0.6036703663855787,0.5625,subject,dateblock,-0.0001915696019216,0.7272727272727273,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c48_w7_00_7bdd4f0d.csv,human_signature,ranked_negative_stack,0.5424060553172684,0.4375,row,subject,-0.0001926134018441,0.6363636363636364,0.2,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c96_w10_00_f27cec0c.csv,human_signature,ranked_negative_stack,0.5503486595833468,0.25,subject,subject,-0.000205065150528,0.6818181818181818,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c96_w4_00_f7d22a7c.csv,human_signature,ranked_negative_stack,0.587923105567933,0.6875,subject,subject,-0.0001915696019216,0.6363636363636364,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_neg_top3_l1avg_c96_w7_00_7bdd4f0d.csv,human_signature,ranked_negative_stack,0.5898053766152029,0.3125,dateblock,dateblock,-0.0001926134018441,0.6818181818181818,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_c128_w5_00_deb13e14.csv,human_signature,orthogonal_story_stack,0.5778705491502691,0.8125,subject,dateblock,-0.0001842228078443,0.5909090909090909,0.8,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_c128_w8_00_5dabd4d6.csv,human_signature,orthogonal_story_stack,0.5231724450711814,0.75,dateblock,dateblock,-0.0001743924526531,0.6363636363636364,0.4,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_c64_w5_00_deb13e14.csv,human_signature,orthogonal_story_stack,0.6120094896970574,0.8125,dateblock,dateblock,-0.0001842228078443,0.5,0.6,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_c64_w8_00_5dabd4d6.csv,human_signature,orthogonal_story_stack,0.5908848041392456,0.4375,subject,subject,-0.0001743924526531,0.6363636363636364,0.0,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_call_w5_00_deb13e14.csv,human_signature,orthogonal_story_stack,0.6065574875318537,0.875,subject,dateblock,-0.0001842228078443,0.6818181818181818,0.8,blocked_by_human_ready_composition_nulls
submission_e315_humancomp_orth_s0_n3_maxavg_call_w8_00_5dabd4d6.csv,human_signature,orthogonal_story_stack,0.5846500028629054,0.5625,subject,subject,-0.0001743924526531,0.6363636363636364,0.2,blocked_by_human_ready_composition_nulls
