scenario_id,feature_view,dropped_public,train_rows,feature_count,gated_count,top_variant,top_family,top_origin,top_file,top_score,generated_gated_count,train_spearman_ridge_10,train_spearman_ridge_1,train_spearman_knn3,train_spearman_extratrees,e365_rank,e365_score,top_beats_e365,top_is_e365
bad_good__none,bad_good,none,13,50,251,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.317170224411603,0,0.9780219780219779,0.9780219780219779,1.0,0.9876212919459094,75.0,5.849967159277504,True,False
bad_good__drop_submission_hybrid_0p578_logit_after_subjec,bad_good,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,12,50,251,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.291007115489873,0,0.9720279720279721,0.9720279720279721,1.0,0.9790209790209792,75.0,5.851280788177339,True,False
bad_good__drop_submission_hybrid_0p567_foldsafe_stage2_q1,bad_good,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,12,50,251,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.375243568691844,0,0.9930069930069931,0.9860139860139862,1.0,0.99124495269876,75.0,5.809737274220033,True,False
bad_good__drop_submission_ordinal_q_constraints_ambnext_Q,bad_good,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,12,50,251,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.310273672687465,0,0.9370629370629372,0.9720279720279721,1.0,0.9860139860139862,74.0,5.8484345922276955,True,False
bad_good__drop_submission_mixmin_0c916bb4_csv,bad_good,submission_mixmin_0c916bb4.csv,12,50,251,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.343661740558291,0,0.9930069930069931,0.9930069930069931,1.0,0.9842396880153765,75.0,5.853579638752052,True,False
bad_good__drop_submission_e72_topabs50_q2s3_gate_4e48cba2,bad_good,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,12,50,251,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.351543513957306,0,0.9370629370629372,0.965034965034965,1.0,0.99124495269876,74.0,5.857684729064039,True,False
bad_good__drop_submission_e95_hardtail_541e3973_csv,bad_good,submission_e95_hardtail_541e3973.csv,12,50,251,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.296644772851669,0,0.9860139860139862,0.9930069930069931,1.0,0.9842396880153765,75.0,5.823858784893268,True,False
bad_good__drop_submission_e101_q2s3tail_177569bc_csv,bad_good,submission_e101_q2s3tail_177569bc.csv,12,50,251,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.380060207991241,0,0.9860139860139862,0.9930069930069931,1.0,0.9842396880153765,75.0,5.820410509031198,True,False
bad_good__drop_submission_e176_abl_q2_to0p75_91e49725_csv,bad_good,submission_e176_abl_q2_to0p75_91e49725.csv,12,50,251,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.303212917350847,0,0.9720279720279721,0.9720279720279721,1.0,0.9772344233319931,75.0,5.822545155993431,True,False
bad_good__drop_submission_e216_maskfam_jepa_s2_rank_e154_,bad_good,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,50,251,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.377870826491515,0,0.9510489510489512,0.9510489510489512,1.0,0.9842396880153765,75.0,5.810065681444992,True,False
bad_good__drop_submission_e247_featnn1_nn_smooth_sum_top3,bad_good,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,50,251,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.367963875205254,0,0.9860139860139862,0.9930069930069931,1.0,0.9842396880153765,86.0,5.859107827038861,True,False
bad_good__drop_submission_e256_featnn1_top50_amp_then_smo,bad_good,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,50,251,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.295440613026819,0,0.9790209790209792,0.9930069930069931,1.0,0.9772344233319931,74.0,5.905632183908046,True,False
bad_good__drop_submission_e267_humansocial_tail_balanced_,bad_good,submission_e267_humansocial_tail_balanced_2936100f.csv,12,50,251,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.318812260536398,0,0.9720279720279721,0.9720279720279721,1.0,0.9842396880153765,75.0,5.8124740010946905,True,False
bad_good__drop_submission_e323_5508f966_uploadsafe_csv,bad_good,submission_e323_5508f966_uploadsafe.csv,12,50,251,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.356414887794197,0,0.9720279720279721,0.9720279720279721,1.0,0.9894797752097304,74.0,5.888664477285166,True,False
compact__none,compact,none,13,20,99,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.256414887794197,0,0.9835164835164836,0.9945054945054945,1.0,0.9711150865094875,74.0,6.793590585659552,True,False
compact__drop_submission_hybrid_0p578_logit_after_subjec,compact,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,12,20,98,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.224614121510673,0,0.9790209790209792,0.9930069930069931,1.0,0.9720279720279721,74.0,6.795013683634374,True,False
compact__drop_submission_hybrid_0p567_foldsafe_stage2_q1,compact,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,12,20,138,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.283782156540777,0,0.9790209790209792,0.9790209790209792,1.0,0.9632238939652261,74.0,6.522928297755884,True,False
compact__drop_submission_ordinal_q_constraints_ambnext_Q,compact,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,12,20,101,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.25126984126984,0,0.9790209790209792,0.9930069930069931,1.0,0.9720279720279721,74.0,6.765511767925561,True,False
compact__drop_submission_mixmin_0c916bb4_csv,compact,submission_mixmin_0c916bb4.csv,12,20,135,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.250777230432403,0,0.9860139860139862,1.0,1.0,0.99124495269876,74.0,6.765949644225507,True,False
compact__drop_submission_e72_topabs50_q2s3_gate_4e48cba2,compact,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,12,20,101,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.2451943076081,0,0.965034965034965,0.9930069930069931,1.0,0.9702291586486097,74.0,6.754783798576902,True,False
compact__drop_submission_e95_hardtail_541e3973_csv,compact,submission_e95_hardtail_541e3973.csv,12,20,101,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.253021346469621,0,0.9790209790209792,0.9930069930069931,1.0,0.9702291586486097,74.0,6.781220580186098,True,False
compact__drop_submission_e101_q2s3tail_177569bc_csv,compact,submission_e101_q2s3tail_177569bc.csv,12,20,99,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.256195949644225,0,0.9790209790209792,0.9930069930069931,1.0,0.9702291586486097,74.0,6.792605363984674,True,False
compact__drop_submission_e176_abl_q2_to0p75_91e49725_csv,compact,submission_e176_abl_q2_to0p75_91e49725.csv,12,20,99,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.256414887794197,0,0.9860139860139862,1.0,1.0,0.9842396880153765,74.0,6.793809523809524,True,False
compact__drop_submission_e216_maskfam_jepa_s2_rank_e154_,compact,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,20,101,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.243880678708264,0,0.9930069930069931,0.9930069930069931,1.0,0.9720279720279721,74.0,6.754893267651888,True,False
compact__drop_submission_e247_featnn1_nn_smooth_sum_top3,compact,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,20,99,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.258221127531472,0,0.9860139860139862,0.9930069930069931,1.0,0.9562186292818428,74.0,6.796108374384237,True,False
compact__drop_submission_e256_featnn1_top50_amp_then_smo,compact,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,20,102,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.248533114395183,0,0.9720279720279721,0.9930069930069931,1.0,0.9842396880153765,74.0,6.7625561029009305,True,False
compact__drop_submission_e267_humansocial_tail_balanced_,compact,submission_e267_humansocial_tail_balanced_2936100f.csv,12,20,120,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.244099616858238,0,0.9860139860139862,0.9930069930069931,1.0,0.9702291586486097,74.0,6.7392391899288455,True,False
compact__drop_submission_e323_5508f966_uploadsafe_csv,compact,submission_e323_5508f966_uploadsafe.csv,12,20,94,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.275243568691844,0,0.9720279720279721,0.9790209790209792,1.0,0.9702291586486097,74.0,6.817400109469076,True,False
rowmask__none,rowmask,none,13,35,103,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.236382047071702,0,0.901098901098901,0.8901098901098902,1.0,0.8500695799757271,75.0,6.429058565955118,True,False
rowmask__drop_submission_hybrid_0p578_logit_after_subjec,rowmask,submission_hybrid_0p578_logit_after_subject_final9_strict.csv,12,35,250,e372_agreegate_Q2_jepa_resid_dateblock_floor0p65_amp1p08_s11p0,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_dateblock_floor0p65_amp1p08_s11p0_9da8eaa7.csv,7.9612151067323484,0,0.8741258741258742,0.8671328671328673,1.0,0.7972027972027973,91.0,5.438856048166393,True,False
rowmask__drop_submission_hybrid_0p567_foldsafe_stage2_q1,rowmask,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,12,35,79,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.27343732895457,0,0.8321678321678322,0.9230769230769231,1.0,0.80910807093079,74.0,6.703114395183361,True,False
rowmask__drop_submission_ordinal_q_constraints_ambnext_Q,rowmask,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,12,35,250,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p0_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p0_s11p06_075b7bb0.csv,8.129050355774492,0,0.8391608391608393,0.8881118881118882,1.0,0.8111888111888113,76.0,5.8602572523262175,True,False
rowmask__drop_submission_mixmin_0c916bb4_csv,rowmask,submission_mixmin_0c916bb4.csv,12,35,249,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.148204707170224,0,0.9160839160839163,0.9230769230769231,1.0,0.8791607177646247,76.0,6.601417624521074,True,False
rowmask__drop_submission_e72_topabs50_q2s3_gate_4e48cba2,rowmask,submission_e72_topabs50_q2s3_gate_4e48cba2.csv,12,35,106,e372_agreegate_Q2_jepa_resid_dateblock_floor0p45_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_dateblock_floor0p45_amp1p08_s11p06_f7237e3d.csv,7.7647235905856595,0,0.8881118881118882,0.9230769230769231,1.0,0.7902097902097903,75.0,6.494356869184456,True,False
rowmask__drop_submission_e95_hardtail_541e3973_csv,rowmask,submission_e95_hardtail_541e3973.csv,12,35,249,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.12264367816092,0,0.9510489510489512,0.9790209790209792,1.0,0.8651501883978578,76.0,6.531357416529831,True,False
rowmask__drop_submission_e101_q2s3tail_177569bc_csv,rowmask,submission_e101_q2s3tail_177569bc.csv,12,35,250,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.877925561029008,0,0.9160839160839163,0.9370629370629372,1.0,0.8721554530812411,78.0,5.885873015873016,True,False
rowmask__drop_submission_e176_abl_q2_to0p75_91e49725_csv,rowmask,submission_e176_abl_q2_to0p75_91e49725.csv,12,35,95,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.11224411603722,0,0.8881118881118882,0.9440559440559443,1.0,0.9071817764981586,74.0,6.620903119868637,True,False
rowmask__drop_submission_e216_maskfam_jepa_s2_rank_e154_,rowmask,submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,12,35,247,e372_agreegate_Q2_jepa_resid_dateblock_floor0p65_amp1p08_s11p0,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_dateblock_floor0p65_amp1p08_s11p0_9da8eaa7.csv,7.9759934318555015,0,0.8671328671328673,0.8671328671328673,1.0,0.8301238649809404,75.0,6.430919540229885,True,False
rowmask__drop_submission_e247_featnn1_nn_smooth_sum_top3,rowmask,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,12,35,92,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,8.234849480021893,0,0.8951048951048951,0.9090909090909092,1.0,0.9211923058649254,74.0,6.735736179529283,True,False
rowmask__drop_submission_e256_featnn1_top50_amp_then_smo,rowmask,submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,12,35,97,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.346507936507936,0,0.9440559440559443,0.9230769230769231,1.0,0.8721554530812411,76.0,5.886584564860427,True,False
rowmask__drop_submission_e267_humansocial_tail_balanced_,rowmask,submission_e267_humansocial_tail_balanced_2936100f.csv,12,35,250,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.402063492063491,0,0.8741258741258742,0.8881118881118882,1.0,0.8651501883978578,94.0,5.255987958401751,True,False
rowmask__drop_submission_e323_5508f966_uploadsafe_csv,rowmask,submission_e323_5508f966_uploadsafe.csv,12,35,86,e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06,q2_calib_agreement_gate,e372_generated,analysis_outputs/submission_e372_q2calib_e372_agreegate_Q2_jepa_resid_subject_floor0p65_amp1p08_s11p06_3052e883.csv,7.958494800218937,0,0.8671328671328673,0.8811188811188813,1.0,0.7460606887803388,74.0,6.732233169129721,True,False
