basename,source_path,old_promotion_decision,old_strict_promote,actual_mean,actual_p10,actual_p90,actual_beats_current_rate,incremental_bad_axis_vs_current,null_count,null_strict_rate,null_p90_q20,null_p90_median,null_p90_best,p90_dominance,mean_dominance,worst_mode_p90_dominance,matched_placebo_gate,train_policy_id,train_support_gate,train_gate_splits,train_actual_delta_mean,train_min_dominance,public_lb_if_known,public_delta_vs_current,known_public_worse_than_current,final_governor_decision,public_free_submission_ready,dateblock_p90_dominance,dateblock_null_strict_rate,dateblock_best_null_p90,row_p90_dominance,row_null_strict_rate,row_best_null_p90,subject_p90_dominance,subject_null_strict_rate,subject_best_null_p90,experiment,source_governor_file,strict_promote_gate,promotion_decision,final_decision,target_norm,family,story_axis,selector_visible_strict,selector_visible_soft,selector_visible,null_rare,null_common,p90_ok,mean_ok,worst_mode_ok,edge_ok,old_ready_rule,readiness_defects,readiness_distance,outcome_quadrant,failure_mode,loaded_from,candidate_id,view,model,split,target_kind,tail_q,policy,q3_dropped_cells,s4_dropped_cells,e237_score,action,fraction,rule_family,row_count,e247_overlap,e256_overlap,e284_overlap,sum_smooth_gain,mean_amp,mean_app_state,mean_app_story,mean_state_amp_z,target_task,feature_set,score_variant,k,undo_count,add_count,undo_fraction,add_fraction,latent_health_score,min_auc,mean_auc,min_ap_lift,source_transfer_auc,policy_id,top_frac,train_actual_delta,train_dominance,train_min_mode_dominance,test_available_cells,test_selected_cells,changed_cells_vs_current,l1_logit_delta_vs_current,max_abs_logit_delta_vs_current,target,view_id,rep,delta_mode,scale,delta_mean,delta_std,delta_p90_abs,delta_max_abs,label_mode,gate_group,test_selected_rows,test_delta_mean,test_delta_p90_abs,test_delta_l1,block_scheme,cv_group,block_frac,contrast_policy_id,parent_policy_id,rule,base_block_frac,train_selected_null_max,test_selected_blocks,test_null_mean_rate,test_null_max_rate,test_contrast_score,parent_actual_delta,parent_dominance,parent_min_mode_dominance,selected_blocks,selected_rows,selected_null_mean_rate,selected_null_max_rate,selected_score_rank,selected_rarity_score,selected_contrast_score,delta_l1,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,balanced_rank,episode,source_delta_logloss,source_robust_gate,source_dominance,source_min_mode_dominance,nonzero_rows,mean_abs_delta,max_abs_delta,signed_delta_sum,info_sensor_gate,bridge_lane,source_basename,source_experiment,source_target,source_family,source_quadrant,source_failure_mode,multiplier,source_actual_p90,source_null_strict_rate,nonzero_cells,mean_abs_delta_Q1,mean_abs_delta_Q2,mean_abs_delta_Q3,mean_abs_delta_S1,mean_abs_delta_S2,mean_abs_delta_S3,mean_abs_delta_S4,mask_name,transform,pos_rows,neg_rows,worst_mode_mean_dominance,public_reference,actual_promotion_decision,actual_strict_promote,null_reps_per_mode,sign_null_strict_rate,sign_p90_dominance,sign_mean_dominance,null_better_mean_rate,null_better_p90_rate,conservative_public_free_ready,watchlist_public_free_ready,decision,mean_abs_s4_delta,max_abs_s4_delta,human_all_mean_pred,human_all_p90_pred,human_all_strict_prob,human_all_plus_topology_mean_pred,human_all_plus_topology_p90_pred,human_all_plus_topology_strict_prob,story_episode_mean_pred,story_episode_p90_pred,story_episode_strict_prob,topology_mean_pred,topology_p90_pred,topology_strict_prob,prior_score,prior_p90_score,prior_strict_prob,null_like_penalty,selection_score,public_free_ready,tag,active_pred_S4_mean,inactive_pred_S4_mean,active_minus_inactive_pred_S4,active_block_S4_mean,inactive_block_S4_mean,active_row_center_mean,inactive_row_center_mean,active_row_rank_mean,active_minus_inactive_block_S4,active_minus_inactive_row_center,dateblock_mean_dominance,row_mean_dominance,subject_mean_dominance,active_latent_mean,inactive_latent_mean,active_current_logit_mean,active_mismatch_mean,active_overconf_mean,active_underconf_mean,delta_latent_alignment,delta_current_alignment,active_minus_inactive_latent,pair,pair_family,interaction_story,source_strict_dominance,source_margin_to_null_q05,signed_delta_sum_a,signed_delta_sum_b,delta_corr,sign_flip_p90_dominance,swap_targets_p90_dominance,wrong_pair_p90_dominance,recipe,source_note,weight,n_parts,episodes,pairs,rules,affected_targets,q_sum,s_sum,experiment_num,visible_null_rare,visible_null_common,action_cliff,safe_invisible,edge_and_safe_invisible,strict_health,health_margin
submission_e284_appentropy_decisive_q3s4_latent_no_targetid_featnn1_appstate_inter_hgb_shallow_subject5_contrast_q0p10_83d5ef9c.csv,analysis_outputs/submission_e284_appentropy_decisive_q3s4_latent_no_targetid_featnn1_appstate_inter_hgb_shallow_subject5_contrast_q0p10_83d5ef9c.csv,block_or_reject,False,9.9823038370032e-05,5.482745967400946e-05,0.0001520260440505,0.0294117647058823,0.0080012498397384,27.0,0.0,0.0001399224342442,0.0001501423583493,0.0001299069789195,0.4074074074074074,0.6666666666666666,0.2222222222222222,False,,,,,,,,False,,False,0.4444444444444444,0.0,,0.5555555555555556,0.0,,0.2222222222222222,0.0,,e284,analysis_outputs/e284_appentropy_decisive_cell_jepa_governor_summary.csv,False,block_or_reject,block_or_reject,contrast,hgb_shallow,e284/contrast/hgb_shallow/drop_q3_top21,False,False,False,True,False,False,False,False,False,False,5,1.4557297477542037,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,analysis_outputs/e284_appentropy_decisive_cell_jepa_governor_summary.csv,q3s4_latent_no_targetid_featnn1_appstate_inter_hgb_shallow_subject5_contrast_q0p10_drop_q3_top21,latent_no_targetid_featnn1_appstate_inter,hgb_shallow,subject5,contrast,0.1,drop_q3_top21,21.0,0.0,0.0249183066431936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,False,False,False,True,False,False,-1.4557297477542037
submission_e284_appentropy_decisive_q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_subject5_contrast_q0p10_5c8ea041.csv,analysis_outputs/submission_e284_appentropy_decisive_q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_subject5_contrast_q0p10_5c8ea041.csv,block_or_reject,False,9.812606907791737e-05,5.1730575769485537e-05,0.0001527395919007,0.0294117647058823,0.0076239563937391,27.0,0.0,0.0001451518647953,0.0001493906089283,0.0001333188972173,0.3333333333333333,0.7407407407407407,0.1111111111111111,False,,,,,,,,False,,False,0.3333333333333333,0.0,,0.5555555555555556,0.0,,0.1111111111111111,0.0,,e284,analysis_outputs/e284_appentropy_decisive_cell_jepa_governor_summary.csv,False,block_or_reject,block_or_reject,contrast,hgb_shallow,e284/contrast/hgb_shallow/drop_q3_top25,False,False,False,True,False,False,True,False,False,False,4,1.6082951474562557,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,analysis_outputs/e284_appentropy_decisive_cell_jepa_governor_summary.csv,q3s4_latent_no_targetid_featnn1_appstory_inter_hgb_shallow_subject5_contrast_q0p10_drop_q3_top25,latent_no_targetid_featnn1_appstory_inter,hgb_shallow,subject5,contrast,0.1,drop_q3_top25,25.0,0.0,0.0286468007914407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,False,False,False,True,False,False,-1.6082951474562557
submission_e284_appentropy_decisive_q3s4_latent_no_targetid_featnn1_appstate_inter_hgb_shallow_subject5_contrast_q0p10_05d17b9d.csv,analysis_outputs/submission_e284_appentropy_decisive_q3s4_latent_no_targetid_featnn1_appstate_inter_hgb_shallow_subject5_contrast_q0p10_05d17b9d.csv,block_or_reject,False,0.0001060687658027,6.14265980351608e-05,0.0001556280966464,0.0294117647058823,0.0064055665713694,27.0,0.0,0.0001427299979511,0.0001517289136277,0.0001307617094984,0.1851851851851851,0.6666666666666666,0.0,False,,,,,,,,False,,False,0.0,0.0,,0.4444444444444444,0.0,,0.1111111111111111,0.0,,e284,analysis_outputs/e284_appentropy_decisive_cell_jepa_governor_summary.csv,False,block_or_reject,block_or_reject,contrast,hgb_shallow,e284/contrast/hgb_shallow/drop_q3_top40,False,False,False,True,False,False,False,False,False,False,5,1.903776244794548,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,analysis_outputs/e284_appentropy_decisive_cell_jepa_governor_summary.csv,q3s4_latent_no_targetid_featnn1_appstate_inter_hgb_shallow_subject5_contrast_q0p10_drop_q3_top40,latent_no_targetid_featnn1_appstate_inter,hgb_shallow,subject5,contrast,0.1,drop_q3_top40,40.0,0.0,0.0435011456921061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,False,False,False,True,False,False,-1.903776244794548
submission_e285_e247resid_add_e247like_z_diary_state_pc6_top5_f0p25_6f3cde41.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_diary_state_pc6_top5_f0p25_6f3cde41.csv,too_small_to_submit,False,-5.761412318489865e-06,-7.395065671797201e-06,-3.480541969471926e-06,1.0,-8.084122860463339e-05,21.0,0.0,-3.347866486701474e-06,-3.183641492394782e-06,-3.58679445555709e-06,0.9523809523809524,0.8095238095238095,0.8571428571428571,False,,,,,,,,False,,False,0.8571428571428571,0.0,,1.0,0.0,,1.0,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,human_boundary_add,e285/multi/human_boundary_add/add,False,False,False,True,False,True,True,True,False,False,2,0.546519458030528,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,add_e247like_z_diary_state_pc6_top5_f0p25,,,,,,,,,,add,0.25,human_boundary_add,5.0,0.0,0.0,1.0,0.0135214254055462,0.0370138867434169,-0.0071060997938734,-0.8153973622574074,-0.1522895557160744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,False,False,False,True,False,False,-0.546519458030528
submission_e285_e247resid_add_e247like_z_diary_state_pc6_top3_f0p25_ce425c66.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_diary_state_pc6_top3_f0p25_ce425c66.csv,too_small_to_submit,False,-5.782802394515219e-06,-7.436907661420791e-06,-3.4411625765181232e-06,1.0,-9.37373363667504e-05,21.0,0.0,-3.4054991344524616e-06,-3.340638649042893e-06,-3.5101097535666466e-06,0.9523809523809524,0.6190476190476191,0.8571428571428571,False,,,,,,,,False,,False,0.8571428571428571,0.0,,1.0,0.0,,1.0,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,human_boundary_add,e285/multi/human_boundary_add/add,False,False,False,True,False,True,False,True,False,False,3,0.6275112183758628,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,add_e247like_z_diary_state_pc6_top3_f0p25,,,,,,,,,,add,0.25,human_boundary_add,3.0,0.0,0.0,1.0,0.0095434395925744,0.0436260260063404,-0.2976440117101592,-0.5416157610011298,-0.1516631450434936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,False,False,False,True,False,False,-0.6275112183758628
submission_e285_e247resid_add_e247like_z_paymonth_start_near3_money_ruminat_top3_f0p25_4b8ece82.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_paymonth_start_near3_money_ruminat_top3_f0p25_4b8ece82.csv,too_small_to_submit,False,-3.0067026076456007e-06,-3.7202458080910752e-06,-2.06128854874693e-06,1.0,-0.0001151358027747,21.0,0.0,-2.4892913867342805e-06,-2.073407730524137e-06,-2.6249999935354685e-06,0.4761904761904761,0.4761904761904761,0.1428571428571428,False,,,,,,,,False,,False,0.8571428571428571,0.0,,0.4285714285714285,0.0,,0.1428571428571428,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,human_boundary_add,e285/multi/human_boundary_add/add,False,False,False,True,False,False,False,False,False,False,5,1.5027006162131582,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,add_e247like_z_paymonth_start_near3_money_ruminat_top3_f0p25,,,,,,,,,,add,0.25,human_boundary_add,3.0,0.0,0.0,0.0,0.0568946931241944,0.0333775584191008,-0.3794288422868604,-0.9658134275881924,-0.0129424846194299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,False,False,False,True,False,False,-1.5027006162131582
submission_e285_e247resid_add_e247like_z_paymonth_start_near3_money_ruminat_top5_f0p25_cbd476c5.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_paymonth_start_near3_money_ruminat_top5_f0p25_cbd476c5.csv,too_small_to_submit,False,-2.915357052017091e-06,-3.5962407443956554e-06,-1.972960058694066e-06,1.0,-0.0001043100440528,21.0,0.0,-2.531040928977899e-06,-2.142266480719551e-06,-2.5992073772931467e-06,0.2857142857142857,0.2857142857142857,0.1428571428571428,False,,,,,,,,False,,False,0.1428571428571428,0.0,,0.5714285714285714,0.0,,0.1428571428571428,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,human_boundary_add,e285/multi/human_boundary_add/add,False,False,False,True,False,False,False,False,False,False,5,1.8837413256555917,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,add_e247like_z_paymonth_start_near3_money_ruminat_top5_f0p25,,,,,,,,,,add,0.25,human_boundary_add,5.0,0.0,0.0,0.0,0.0516120692724449,0.0208209883683219,-0.062636644432513,-0.3359780129836717,-0.1963493326973563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,False,False,False,True,False,False,-1.8837413256555917
submission_e285_e247resid_add_e247like_z_diary_state_pc8_top3_f0p25_dd573e4b.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_diary_state_pc8_top3_f0p25_dd573e4b.csv,too_small_to_submit,False,-2.778869242205817e-06,-3.471664889115335e-06,-1.9334008425137673e-06,1.0,-8.276619070612945e-05,21.0,0.0,-2.04747528007974e-06,-1.912738944036155e-06,-2.2759693345650665e-06,0.5238095238095238,0.4761904761904761,0.4285714285714285,False,,,,,,,,False,,False,0.4285714285714285,0.0,,0.5714285714285714,0.0,,0.5714285714285714,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,human_boundary_add,e285/multi/human_boundary_add/add,False,False,False,True,False,False,False,False,False,False,5,1.1694951705860577,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,add_e247like_z_diary_state_pc8_top3_f0p25,,,,,,,,,,add,0.25,human_boundary_add,3.0,0.0,0.0,0.0,0.0980891015690119,0.0287676428068619,0.7555147997869499,0.7476467676933046,0.1084971435760256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,False,False,False,True,False,False,-1.1694951705860577
submission_e285_e247resid_add_e247like_z_jepa_resid_dateblock_cognitive_mon_top5_f0p25_4e51fe88.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_jepa_resid_dateblock_cognitive_mon_top5_f0p25_4e51fe88.csv,too_small_to_submit,False,-2.695911879322236e-06,-3.4558180763464284e-06,-1.8366730739473667e-06,1.0,-0.0001256487555466,21.0,0.0,-2.765615396250975e-06,-2.3883252363285384e-06,-2.9138188867713663e-06,0.1428571428571428,0.1428571428571428,0.0,False,,,,,,,,False,,False,0.1428571428571428,0.0,,0.2857142857142857,0.0,,0.0,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,human_boundary_add,e285/multi/human_boundary_add/add,False,False,False,True,False,False,False,False,False,False,5,2.3124490412117673,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,add_e247like_z_jepa_resid_dateblock_cognitive_mon_top5_f0p25,,,,,,,,,,add,0.25,human_boundary_add,5.0,0.0,0.0,0.0,0.1516884784353975,0.0285154497797372,0.2083938497724707,0.2272266092210011,-0.0947623736563394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,False,False,False,True,False,False,-2.3124490412117673
submission_e285_e247resid_add_e247like_state_amp_z_top5_f0p25_b9b18348.csv,analysis_outputs/submission_e285_e247resid_add_e247like_state_amp_z_top5_f0p25_b9b18348.csv,too_small_to_submit,False,-2.5046743732116736e-06,-4.405802578660893e-06,-9.69088202266112e-07,0.9411764705882352,-0.000213135567445,21.0,0.0,-3.5663542435285706e-06,-2.7942851123207594e-06,-4.009495960077314e-06,0.238095238095238,0.238095238095238,0.1428571428571428,False,,,,,,,,False,,False,0.1428571428571428,0.0,,0.1428571428571428,0.0,,0.4285714285714285,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,human_boundary_add,e285/multi/human_boundary_add/add,False,False,False,True,False,False,False,False,False,False,5,1.979983292750115,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,add_e247like_state_amp_z_top5_f0p25,,,,,,,,,,add,0.25,human_boundary_add,5.0,0.0,0.0,1.0,-0.1535508514762006,0.0307059702158177,1.32138970894002,1.2911224753757362,-2.855459757340058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,False,False,False,True,False,False,-1.979983292750115
submission_e285_e247resid_add_e247like_z_paymonth_start_post3_late_shopping_top3_f0p25_74c45584.csv,analysis_outputs/submission_e285_e247resid_add_e247like_z_paymonth_start_post3_late_shopping_top3_f0p25_74c45584.csv,too_small_to_submit,False,-1.3558121588771169e-06,-1.6953582294026391e-06,-9.42262162414814e-07,1.0,-9.953942036372564e-05,21.0,0.0,-1.140466352824518e-06,-9.620070792017338e-07,-1.1854960289300063e-06,0.4761904761904761,0.2857142857142857,0.4285714285714285,False,,,,,,,,False,,False,0.4285714285714285,0.0,,0.4285714285714285,0.0,,0.5714285714285714,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,human_boundary_add,e285/multi/human_boundary_add/add,False,False,False,True,False,False,False,False,False,False,5,1.4085815473613947,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,add_e247like_z_paymonth_start_post3_late_shopping_top3_f0p25,,,,,,,,,,add,0.25,human_boundary_add,3.0,0.0,0.0,0.0,0.1021855127049433,0.0340618375683145,-0.0648886783099378,-0.900867478954117,-0.0898208511123558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,False,False,False,True,False,False,-1.4085815473613947
submission_e285_e247resid_undo_e247like_ctrl_amp_z_top5_f0p5_d58bb5f7.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_amp_z_top5_f0p5_d58bb5f7.csv,too_small_to_submit,False,-2.0072685733198787e-06,-2.6775460080221785e-06,-9.015364520983188e-07,1.0,2.1802493845368694e-05,21.0,0.0,-1.064251659454574e-06,-6.865094472053411e-07,-1.7469986905749154e-06,0.6666666666666666,0.7142857142857143,0.5714285714285714,False,,,,,,,,False,,False,0.7142857142857143,0.0,,0.7142857142857143,0.0,,0.5714285714285714,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,human_boundary_control,e285/multi/human_boundary_control/undo,False,False,False,True,False,False,True,True,False,False,3,0.6824317968812351,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,undo_e247like_ctrl_amp_z_top5_f0p5,,,,,,,,,,undo,0.5,human_boundary_control,5.0,5.0,0.0,1.0,0.3066507930622906,0.0268777294124685,0.122965035753727,0.5408392292299316,-0.0830848332767893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,False,False,False,True,False,False,-0.6824317968812351
submission_e285_e247resid_add_e247like_state_amp_z_top3_f0p25_327a71a9.csv,analysis_outputs/submission_e285_e247resid_add_e247like_state_amp_z_top3_f0p25_327a71a9.csv,too_small_to_submit,False,-2.2886610693587243e-06,-4.175568917253521e-06,-8.239928535066146e-07,0.9411764705882352,-0.000199523527458,21.0,0.0,-3.1056851288773623e-06,-1.0360968629800084e-06,-3.7879655033427073e-06,0.2857142857142857,0.3333333333333333,0.2857142857142857,False,,,,,,,,False,,False,0.2857142857142857,0.0,,0.2857142857142857,0.0,,0.2857142857142857,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,human_boundary_add,e285/multi/human_boundary_add/add,False,False,False,True,False,False,False,False,False,False,5,1.6944141023845884,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,add_e247like_state_amp_z_top3_f0p25,,,,,,,,,,add,0.25,human_boundary_add,3.0,0.0,0.0,1.0,-0.1448518365891966,0.0482839455297322,1.1833486731757394,1.2779973519443033,-3.5821639757089945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,False,False,False,True,False,False,-1.6944141023845884
submission_e285_e247resid_undo_e247like_ctrl_amp_z_top3_f0p5_e14e7b45.csv,analysis_outputs/submission_e285_e247resid_undo_e247like_ctrl_amp_z_top3_f0p5_e14e7b45.csv,too_small_to_submit,False,-1.6914515808295656e-06,-2.2930255329364468e-06,-7.02802382677562e-07,1.0,-2.580352788328355e-06,21.0,0.0,-9.449596857771454e-07,-1.640934653003043e-07,-1.3298017979506484e-06,0.6666666666666666,0.7619047619047619,0.2857142857142857,False,,,,,,,,False,,False,0.8571428571428571,0.0,,0.2857142857142857,0.0,,0.8571428571428571,0.0,,e285,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,False,too_small_to_submit,too_small_to_submit,multi,human_boundary_control,e285/multi/human_boundary_control/undo,False,False,False,True,False,False,True,False,False,False,4,0.9469162452363702,null_rare_but_no_selector_edge,safe_but_too_small_or_wrong_sign,analysis_outputs/e285_e247_residual_human_state_governor_summary.csv,undo_e247like_ctrl_amp_z_top3_f0p5,,,,,,,,,,undo,0.5,human_boundary_control,3.0,3.0,0.0,0.0,0.1884745400243181,0.0251001735144522,0.419457422084684,0.6320865733548089,-0.1552889672436073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,False,False,False,True,False,False,-0.9469162452363702
