policy,rollback_cells,expected_delta_focus_mean,moved_cells,moved_rows,cells_to_flip_expected,top1_over_abs_expected,cells_for_2e6_guard,cells_for_e95_edge,support_prob_swing_weighted_focus,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,q2s3_share_vs_e95,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,mean_delta_focus_mean,std_delta_focus_mean,p05_delta_norm_focus_mean,p95_delta_norm_focus_mean,win_rate_norm_focus_mean,e95_edge_or_better_norm_focus_mean,worse_than_e101_norm_focus_mean,worse_than_mixmin_norm_focus_mean,mean_delta_visible_mean,std_delta_visible_mean,p05_delta_norm_visible_mean,p95_delta_norm_visible_mean,win_rate_norm_visible_mean,e95_edge_or_better_norm_visible_mean,worse_than_e101_norm_visible_mean,worse_than_mixmin_norm_visible_mean,mean_delta_subject,std_delta_subject,p05_delta_norm_subject,p95_delta_norm_subject,win_rate_norm_subject,e95_edge_or_better_norm_subject,worse_than_e101_norm_subject,worse_than_mixmin_norm_subject,mean_delta_flank_mean,std_delta_flank_mean,p05_delta_norm_flank_mean,p95_delta_norm_flank_mean,win_rate_norm_flank_mean,e95_edge_or_better_norm_flank_mean,worse_than_e101_norm_flank_mean,worse_than_mixmin_norm_flank_mean,mean_delta_nearest_hard085,std_delta_nearest_hard085,p05_delta_norm_nearest_hard085,p95_delta_norm_nearest_hard085,win_rate_norm_nearest_hard085,e95_edge_or_better_norm_nearest_hard085,worse_than_e101_norm_nearest_hard085,worse_than_mixmin_norm_nearest_hard085,cos_bad_a2c8,cos_bad_raw05,cos_bad_stage2,cos_bad_ordinal,cos_bad_final9,cos_bad_e72,cos_bad_q2_bad,cos_bad_lejepa_bad,cos_bad_resid_bad,rollback_keep,delta_mean_visible_vs_e169,delta_p95_visible_vs_e169,delta_worse_e101_visible_vs_e169,broad_body_retained,tail_repair,stress_gate
top4_visible_lt0p3_keep0p0,1,-0.00011901483621565948,903,193,32,0.03832860631327446,1,4,0.4606670586382055,0.2953653546658342,0.9553843767108219,q2_bad,0.22177417656340578,0.0010900961270314984,0.007982927404810436,0.3496353441607859,0.08787342780221477,-0.02207024337392078,-0.014793936355841707,-5.319618898444944e-05,2.1054224534071883e-05,-8.782730657196824e-05,-1.8565071396930634e-05,0.9942418259991995,0.9640242272724246,0.001559221280626133,0.0005692999205325622,-2.2455883165835952e-05,2.0125285095411415e-05,-5.555903134845583e-05,1.064726501678392e-05,0.8677470810185143,0.638718362456434,0.058814689992489066,0.03028826404302143,-2.1145946493695267e-05,2.0007073964543485e-05,-5.405465466896099e-05,1.1762761681570453e-05,0.8547267471432751,0.6147263831701671,0.06570387395600008,0.03421324601737108,5.993461981241975e-07,1.920455703801563e-05,-3.098933909985223e-05,3.2188031496100627e-05,0.48755161440771183,0.20370739434416485,0.3302165812406491,0.22182787865080789,-8.141808372632849e-06,1.6471874017298926e-05,-3.52356300926747e-05,1.8952013347409008e-05,0.6894477155803543,0.3317013157290808,0.14850446209707924,0.0772534698453633,0.11842346438985178,0.10886208860020985,0.14292884968484454,-0.056880096256581664,0.01156213698942334,0.023865066209268683,0.22177417656340578,0.02779327361873051,0.2105579787687923,0.0,1.639370327686501e-07,4.058189754243223e-08,0.0002699668819008405,True,False,False
top8_visible_lt0p5_keep0p5,7,-0.00011630456428709702,904,193,33,0.038959852496114486,1,4,0.4603317326200584,0.29682244895892673,0.9549326854778957,q2_bad,0.23049817150480006,0.0010802248681020075,0.007929615171187843,0.3528303650448884,0.08566353671217465,-0.022461491635356882,-0.022374571468937964,-5.1957898198019925e-05,2.068077437262949e-05,-8.59747449330046e-05,-1.7941051463035253e-05,0.9940039519149784,0.9618061968381572,0.0015924008689938152,0.000571546914601262,-2.1905097742042227e-05,1.979281613987302e-05,-5.4461383157296004e-05,1.0651187673211546e-05,0.8657924126915162,0.6304974991703105,0.058995845189868334,0.030035784786856867,-2.002724436188288e-05,1.9669868723507854e-05,-5.23812992734041e-05,1.232681054963834e-05,0.8457011006015298,0.5947516283432593,0.06976256816743498,0.03620337566117249,6.345025999410771e-07,1.8915333049022474e-05,-3.0478451570738588e-05,3.174745677062074e-05,0.48662024875772014,0.19962047779501718,0.32845842750415144,0.2189072865621453,-8.860438924476109e-06,1.6184956648831793e-05,-3.548232357035943e-05,1.7761445721407213e-05,0.707964862933361,0.34511817390472416,0.1344157243654731,0.06766201635761915,0.1285329379100919,0.12010309165880437,0.15413432776650896,-0.04975693660806071,0.00497893116393936,0.01287320394374036,0.23049817150480006,0.03712339250457468,0.21962892971477146,0.5,7.147224565623751e-07,4.4504553970057766e-08,0.0004511220792801085,True,False,False
top64_swing_keep0p5,64,-0.0001004578551096175,904,193,38,0.02902688769283738,1,6,0.4653193373353544,0.3040671294753866,0.9526506079211825,q2_bad,0.2370502731670685,0.0009854157903004307,0.005102963036728081,0.3696798290821777,0.08749921909480295,-0.025642528720717723,-0.006765190876302198,-4.429412592746399e-05,1.8290877772702467e-05,-7.437994257201972e-05,-1.4208309282908275e-05,0.99227491370319,0.9434695193180965,0.001774577964373969,0.0005595828362744415,-1.8283063942328318e-05,1.7626303184291244e-05,-4.727575266475605e-05,1.070962478009942e-05,0.8501927110719484,0.5669570613445,0.0605810122632886,0.028332353609590077,-1.7983686997348807e-05,1.7619897863927486e-05,-4.6965839905344434e-05,1.0998465910646816e-05,0.8462890237062533,0.5602893067732042,0.06257793491956365,0.029406391887848216,1.2252325465234662e-06,1.6973935372119635e-05,-2.6694406613947403e-05,2.9144871706994335e-05,0.4712280673442292,0.16497972336221345,0.3226955872422882,0.20331767542324164,-4.344001401809794e-06,1.4177161400335396e-05,-2.7663356751027885e-05,1.8975353947408296e-05,0.6203531448908758,0.21959940549522894,0.1726395990881041,0.08281794317134727,0.12310518669811628,0.11510650228232842,0.14631712383348797,-0.05885080059770866,-0.002637551829172309,0.03216732515903062,0.2370502731670685,0.029312087964191647,0.21405779640279957,0.5,4.336756256276285e-06,1.0294166085793197e-07,0.002036289152700377,True,False,False
top8_visible_lt0p3_keep0p5,4,-0.0001183024290224779,904,193,33,0.03855941792946718,1,4,0.4611698865922792,0.2977744550462563,0.9546362521515224,q2_bad,0.22559140195260627,0.0010867464702376517,0.007982927404810436,0.35071301815192474,0.08478781822061127,-0.022231873009648396,-0.022145841407955398,-5.26436786942057e-05,2.0926594992228046e-05,-8.706486436691651e-05,-1.8222493021494882e-05,0.9940590949977244,0.9627879081803055,0.0016020857324641202,0.0005825816881543933,-2.2208321365080853e-05,2.0033226590156695e-05,-5.516004678144076e-05,1.074340405127906e-05,0.8661930781270171,0.6346930633041703,0.05942308021538012,0.030545264457191523,-2.1023577340718387e-05,1.9936049395704524e-05,-5.3815460496326684e-05,1.1768305814889908e-05,0.8541845979804044,0.6127754352231624,0.06580156367615553,0.0341864315061613,6.181966317628146e-07,1.9148869385572322e-05,-3.087889062911583e-05,3.211528389264146e-05,0.48712289820097116,0.20274814068428076,0.3301103866739231,0.2214581669378436,-7.923582698817044e-06,1.6352120589595728e-05,-3.482042755896142e-05,1.8973262161327338e-05,0.6860057346971795,0.3257235152189541,0.14983040157081295,0.07767687681763691,0.12192579145585486,0.11304304628039523,0.1479438038852478,-0.05642716227991819,0.006872251273232901,0.016225799538345183,0.22559140195260627,0.029975864358625752,0.2148042114887217,0.5,4.114988335237498e-07,1.3672093203757186e-07,0.0008783571047918937,True,False,False
top16_visible_lt0p3_keep0p5,9,-0.00011608666352796743,904,193,33,0.03929540796604823,1,4,0.4623816633705939,0.29919128738395456,0.9541931531684409,q2_bad,0.22698881249315148,0.0010769376252524922,0.007982927404810436,0.35207999003702045,0.08597983878484944,-0.02254442793045175,-0.022334048832780784,-5.169556255399175e-05,2.0706474075624367e-05,-8.575468153865912e-05,-1.7636443569324377e-05,0.9937302962089207,0.9605558591951107,0.0016786045550643003,0.0006060753905001715,-2.1864517436919e-05,1.986485219826121e-05,-5.453929162408388e-05,1.0810256750245877e-05,0.8644784278234579,0.6292698971832517,0.059907887932322934,0.030644365687935937,-2.086355073343742e-05,1.9792333634649848e-05,-5.341904249822484e-05,1.1691941031349995e-05,0.8540866573534853,0.6104743760937831,0.06543584920876977,0.03379804310176948,5.087664008856032e-07,1.902937694309709e-05,-3.079177328259437e-05,3.180930608436557e-05,0.489335213082453,0.20289696249290062,0.3270335020871279,0.21832976568896467,-7.455026379966663e-06,1.6125415535397106e-05,-3.397897460946421e-05,1.9068921849530882e-05,0.678072386678916,0.3130721190050586,0.1532283179555869,0.0790056646156565,0.12268114281465567,0.11358510004537074,0.14681352704969822,-0.05677321809727581,0.005293056593171803,0.01548986802422027,0.22698881249315148,0.03005015365688035,0.21656819265392274,0.5,7.553027616856041e-07,2.0357363100438912e-07,0.001363164821734708,True,False,False
top32_visible_adverse_q_targets_keep0p5,11,-0.00011494290004719523,904,193,32,0.05073786857532594,1,4,0.4591773019897305,0.2934257864932738,0.9559818553826237,q2_bad,0.22292026502886944,0.0010754163055877767,0.010205926073456162,0.3480843803703242,0.08999947016476394,-0.02250911197731227,-0.021251160502914517,-5.16849466616543e-05,2.0558571142007175e-05,-8.550078696952467e-05,-1.786910635378393e-05,0.9940320535399252,0.9615779533565251,0.001570614791149616,0.0005594825076805643,-2.1427654041769874e-05,1.9612103637771235e-05,-5.368669384250605e-05,1.0831385758966303e-05,0.8627093289279256,0.6224405552121332,0.06017346658456668,0.030517002596365028,-1.8828513525681593e-05,1.944011479703747e-05,-5.080465685794165e-05,1.314762980657847e-05,0.8336124280010452,0.5717991074324261,0.0758772670198079,0.03953378860465029,1.2653154231434757e-06,1.8675490884659517e-05,-2.945313349358789e-05,3.198376433987484e-05,0.47299123807733473,0.18738302331332207,0.3386681638351243,0.22600274083156735,-1.0232517744551614e-05,1.6150715708055165e-05,-3.679808105480827e-05,1.633304556570504e-05,0.7368174145652463,0.37659928904484696,0.11642360626243198,0.056875790942558346,0.12741127988506742,0.11956514716458075,0.1548937489256643,-0.059610991197233044,-0.003252087536990018,0.012154717128657047,0.22292026502886944,0.035539104418873375,0.2093045962076434,0.5,1.1921661568347288e-06,2.2470263972481508e-07,0.0016287434739784556,True,False,False
top8_visible_lt0p5_keep0p25,7,-0.00011422556978542285,904,193,33,0.03966895221238305,1,4,0.46054892893892996,0.2960711516257976,0.9551658877781252,q2_bad,0.2332150694510046,0.0010723732597591315,0.007929615171187843,0.35541368742130486,0.08433309881525675,-0.02260985698380997,-0.02311040640198471,-5.102610128883697e-05,2.0556279703816973e-05,-8.483817251628926e-05,-1.721403006138469e-05,0.9934724638161664,0.9588456553442193,0.001739812920548478,0.0006252979625996913,-2.154482505112888e-05,1.9689632767486246e-05,-5.393138892207119e-05,1.0841738819813427e-05,0.8630711397194687,0.6242338961106952,0.060193215427923885,0.030615485811722576,-1.9488419366639095e-05,1.9571936506758226e-05,-5.168139011624429e-05,1.2704551382966102e-05,0.8403100084002706,0.5845137913048641,0.07249962200315441,0.03770102008440712,5.661321271522158e-07,1.883365375192587e-05,-3.041247155545125e-05,3.154473580975568e-05,0.48800975973403077,0.1996133011265031,0.3264524005588496,0.2168475906745494,-8.985132119223857e-06,1.6078751344896395e-05,-3.5432324585727554e-05,1.7462060347279843e-05,0.7118578053320846,0.3470077381980104,0.1311829590096324,0.0653875796732245,0.1317089524299423,0.12372514343428216,0.15731358871806195,-0.04458027233569527,0.005551760336643223,0.010086172608327396,0.2332150694510046,0.039844602615384174,0.22349712850222142,0.25,1.0749951474757227e-06,2.35055700571939e-07,0.0016484923173356592,True,False,False
top8_visible_lt0p3_keep0p25,4,-0.00011722429955271247,904,193,33,0.03891405468110813,1,4,0.46180953002522834,0.29797499027036534,0.954573677184415,q2_bad,0.22636715424452006,0.0010821556629625978,0.007982927404810436,0.3522008409581005,0.08324559635710443,-0.022318295599326403,-0.022812390271614386,-5.205670469733398e-05,2.086493642233248e-05,-8.637647104771943e-05,-1.7736938346948524e-05,0.9937010276390867,0.9608923633032802,0.0017056527180224768,0.0006216896238930847,-2.200159314990518e-05,1.9991245198852598e-05,-5.488426532251408e-05,1.0881079022703721e-05,0.8644562072732922,0.6310709666953527,0.06026303484656714,0.030990497879860412,-2.0984851499110687e-05,1.990574316647078e-05,-5.3726885343644636e-05,1.1757182345423259e-05,0.8541068155510724,0.6121974556515709,0.0657567531806138,0.03412362237456579,5.39740510666442e-07,1.9126375287420904e-05,-3.092034725128284e-05,3.199982827261572e-05,0.48874346386962714,0.2036309774890978,0.3284391010947443,0.2199736480656196,-7.5817804449536776e-06,1.628880067335078e-05,-3.437447331120429e-05,1.921091242129693e-05,0.679198858632795,0.31757424552753355,0.15381468382736962,0.079949359049315,0.12203988256418517,0.11334727107735199,0.14833580369425187,-0.05481557432640593,0.008407833177518883,0.015202717547220653,0.22636715424452006,0.029139292882610253,0.2167307661878281,0.25,6.182270486994215e-07,2.74395903462233e-07,0.0017183117359789168,True,False,False
top32_visible_lt0p3_keep0p0,21,-0.00010357048170100555,883,193,31,0.04404414006606444,1,4,0.46908560561302104,0.2905434816420537,0.9568617900592087,q2_bad,0.21407206088536362,0.001016849478256437,0.007982927404810436,0.35400855398556,0.07946759799405369,-0.02362160240822694,-0.01871865187660324,-4.674882532480937e-05,1.993072216051581e-05,-7.953194595829589e-05,-1.3965704691322859e-05,0.9905008940221809,0.9426448050989745,0.002563481452322769,0.0009235921285890569,-2.0656726860402765e-05,1.923747453366271e-05,-5.2299556620484454e-05,1.0986102899678923e-05,0.8585383203748637,0.6094540950115892,0.061355478921298556,0.030765920227577626,-2.0514292289379925e-05,1.9217291103960123e-05,-5.212392326191099e-05,1.1095338683151143e-05,0.8571249943089206,0.6067185617281231,0.06206058603336362,0.031146379930190093,-1.0876530120977836e-06,1.8543433420517126e-05,-3.158888672996852e-05,2.9413580705772955e-05,0.523386289468212,0.2215370135500957,0.2925489389358309,0.18826139862581626,-6.892379689014663e-06,1.5390076511478932e-05,-3.220680285798144e-05,1.842204347995212e-05,0.6728677228451647,0.29219051645891864,0.1503367238963894,0.07455418152968951,0.12438178443060921,0.11566171785776608,0.14237473950279356,-0.06098564974505635,-0.008330222847580261,0.017412949851818047,0.21407206088536362,0.018881009002681397,0.20484416514737172,0.0,1.963093338201837e-06,3.794197804374352e-07,0.0028107558107103303,True,False,False
top16_visible_lt0p3_keep0p25,9,-0.0001138995479584281,904,193,33,0.040049964064947874,1,4,0.4636521805159717,0.2991182000808446,0.9542160669263517,q2_bad,0.2277169758322801,0.001067442395484858,0.007982927404810436,0.35429004589124036,0.08472807882469933,-0.02271575184182443,-0.023032534974121794,-5.063342713449391e-05,2.058859357150648e-05,-8.449864994441612e-05,-1.6768204324571713e-05,0.993039492993309,0.9568865238524348,0.0018766240946039847,0.0006801504422844218,-2.148478390514299e-05,1.9780106576012186e-05,-5.4020163948183305e-05,1.1050596137897321e-05,0.8613006282546429,0.6225314266028533,0.06141367400577247,0.03142672406749636,-2.074370823566968e-05,1.9725658861141997e-05,-5.3189529757426533e-05,1.1702113286087177e-05,0.8535108355298461,0.6085064669576,0.06555947116787908,0.03379036138277747,3.7669851687022793e-07,1.897671512027894e-05,-3.0837220176345434e-05,3.1590617210085884e-05,0.4920812903919621,0.20421329830044166,0.3240790546928404,0.21565131840427365,-6.8778426141588486e-06,1.600379643684074e-05,-3.3201745228289387e-05,1.944605999997169e-05,0.6663160441238417,0.2991216004891639,0.16001609959330465,0.08280401530935855,0.12276412481903114,0.11378307834876451,0.14612555594192989,-0.05511579230182854,0.0060247455856459325,0.014016394694425432,0.2277169758322801,0.029133558036835778,0.21869222451968431,0.25,1.1350362934616122e-06,4.4391301865583273e-07,0.0028689508951842413,True,False,False
top4_swing_keep0p5,4,-0.00011768933538367703,904,193,33,0.037654815837456716,1,4,0.4594138493781712,0.29591705924084594,0.9552136379105198,q2_bad,0.22818046313768453,0.001086232556406782,0.007755247937333731,0.350878946036917,0.08865728036877402,-0.022267115367490594,-0.01797429504825481,-5.229482091246394e-05,2.0823258544901516e-05,-8.654603325499344e-05,-1.8043608569934446e-05,0.9939867511136485,0.9621415104695652,0.001613138815398374,0.0005838901582491118,-2.1640485754295213e-05,1.9879845233196968e-05,-5.433992128935318e-05,1.1058949780762757e-05,0.8618269214900227,0.6249100517328425,0.06140266812554196,0.03153299114352337,-2.0117206155879613e-05,1.973377004834967e-05,-5.257636939333389e-05,1.234195708157467e-05,0.8460006727984887,0.5962171211957926,0.06979281492927014,0.0363034869308374,1.3502656143313733e-06,1.8946235048692537e-05,-2.981351782258565e-05,3.2514049051248395e-05,0.471592119325425,0.18959727238884283,0.34249224893040664,0.23060837408473533,-7.791945326474218e-06,1.6326239945615314e-05,-3.4646220315499575e-05,1.9062329662551138e-05,0.6834133374244535,0.3225672316991288,0.15133085264755775,0.07852512713512261,0.12478781791940201,0.11687897360337215,0.15221598033368128,-0.05252483025731032,0.006008508746336764,0.018518783836732635,0.22818046313768453,0.03750330648325379,0.21777231995122723,0.5,9.7933444430939e-07,4.5226666152126913e-07,0.0028579450149537333,True,False,False
top8_visible_lt0p3_keep0p0,4,-0.0001161455190579277,900,193,32,0.039275495428056195,1,4,0.4624546236725385,0.2974640986412717,0.9547330045722393,q2_bad,0.22656029189706053,0.0010775648556875445,0.007982927404810436,0.3537013410666705,0.08147962973359546,-0.022347327874290706,-0.023423281065903002,-5.146907967544291e-05,2.0844343034847295e-05,-8.575497291773214e-05,-1.718318643315368e-05,0.9932294313172663,0.9586017372449067,0.0018496894472030956,0.0006782831881575468,-2.1794213909710676e-05,1.997723179680663e-05,-5.4653836087138345e-05,1.106540826771699e-05,0.8623531402822313,0.6272373313358692,0.061381720691460084,0.031629967208906984,-2.094547463248439e-05,1.9895630831332634e-05,-5.3670875165889403e-05,1.1779925900920625e-05,0.8537762308631032,0.6114946309457507,0.06591203486793784,0.03420334208528186,4.6193541458853597e-07,1.9118871373552634e-05,-3.098580950741819e-05,3.190968033659526e-05,0.49036200224612764,0.20469223131148806,0.32690655695096127,0.21868120943783076,-7.239327166071117e-06,1.6267639264584243e-05,-3.399721261236069e-05,1.9518558280218453e-05,0.671845180414322,0.3098903109625276,0.15853795488878863,0.08284455693919024,0.12183829291206699,0.11335932991315577,0.14834541861477132,-0.053053559390462114,0.009929600311246976,0.014134923770213558,0.22656029189706053,0.028222860786222295,0.21810565585505784,0.0,8.256062888939265e-07,4.5872514847550196e-07,0.0028369975808718584,True,False,False
top8_visible_lt0p5_keep0p0,7,-0.00011214463715137493,897,193,32,0.04040504106436988,1,4,0.4607693292141087,0.29426890234369824,0.9557226653760151,q2_bad,0.2349289963746017,0.0010645216514162561,0.007929615171187843,0.35803511749707323,0.08261953813842215,-0.022659969290956577,-0.023750975178443094,-5.0092366247280314e-05,2.0514613591247744e-05,-8.383590281835213e-05,-1.6348829676208493e-05,0.9926926655221127,0.9550057167664089,0.0019741334970120317,0.000716003495323414,-2.118261422784236e-05,1.9655117936787297e-05,-5.351240625432589e-05,1.1147177798641163e-05,0.8594195052100613,0.617433583793236,0.062091244219824926,0.031678166746812564,-1.894765623902235e-05,1.9539183358048072e-05,-5.108675285317757e-05,1.3191440375132867e-05,0.8339084835071853,0.5738311611906907,0.07604448315674917,0.03977391914004391,4.996997867361376e-07,1.880634848691866e-05,-3.043399073168535e-05,3.143339030515762e-05,0.48940103030656995,0.20025946116481264,0.32494468690682454,0.21547904488355374,-9.107887181598146e-06,1.6043193338811576e-05,-3.5496591932826065e-05,1.7280817569629778e-05,0.7148841745829055,0.3495143115597478,0.12903757415609773,0.06399792692675288,0.13433304196366896,0.12683436881433455,0.15982820160504244,-0.03916155295883417,0.006105203673875571,0.007230098931762101,0.2349289963746017,0.042414399868115064,0.226415323183864,0.0,1.4372059707622422e-06,5.404946793996751e-07,0.0035465211092367,True,False,False
top32_visible_adverse_q_targets_keep0p25,11,-0.0001121815629751141,904,193,31,0.051986775737428034,1,4,0.45880208061989536,0.2906438092008762,0.9568313206481093,q2_bad,0.22165514412492193,0.0010651604159877851,0.010205926073456162,0.34824365862348317,0.09083593678729039,-0.0226706213257748,-0.02140364368796234,-5.061516353383276e-05,2.0402479229207874e-05,-8.417425549279741e-05,-1.705607157486811e-05,0.9934462294640392,0.9582206420362052,0.0017293167763463568,0.0006162131876035204,-2.0827149050264768e-05,1.946228240619005e-05,-5.2839754854840297e-05,1.118545675431076e-05,0.8577193329117562,0.6115813913354988,0.06246296748894853,0.0316687718245483,-1.7688812661881667e-05,1.928285788665748e-05,-4.9406291394740024e-05,1.4028666070976689e-05,0.8205160615778291,0.5490762407116027,0.08288159437517095,0.043509247044217325,1.5138618124112514e-06,1.853204475852246e-05,-2.896863922347144e-05,3.199636284829394e-05,0.46744706424467564,0.18197524616819033,0.34240444636507816,0.2282914119663918,-1.1041739898881318e-05,1.6035655272184107e-05,-3.7418045633876845e-05,1.5334565836114206e-05,0.7544543966677867,0.395036140167063,0.10527016819304302,0.050153684561662915,0.12995667827399007,0.1228602658131894,0.1583899921358388,-0.05942785389687694,-0.006884384430639374,0.008986583871294022,0.22165514412492193,0.03743929750076259,0.20779669955113422,0.25,1.7926711483398344e-06,5.787736350692725e-07,0.003918244378360303,True,False,False
top64_visible_lt0p5_keep0p0,56,-8.210789552512171e-05,848,193,28,0.05518602858191386,1,5,0.47606247922732375,0.3006870577473731,0.9537228597990233,q2_bad,0.2336299797838135,0.0009014843917145323,0.007929615171187843,0.3854093875796233,0.07609348830128737,-0.02653910352410905,-0.0007255423406142419,-3.7164367567870426e-05,1.7812367712642743e-05,-6.646310520460415e-05,-7.865629931136713e-06,0.9815304324841322,0.8900664668404494,0.0047469769665346995,0.001609610996740285,-1.7147961854383464e-05,1.7264634143465196e-05,-4.5545757943252416e-05,1.1249834234485488e-05,0.8397040122352318,0.5423745064349188,0.06467933339064413,0.030049501514920585,-1.7202755040762137e-05,1.7328513286858378e-05,-4.5705622970327915e-05,1.1300112888803642e-05,0.8395823195052488,0.5434730668494552,0.06498668131596608,0.0303071849022698,-2.13565756926822e-06,1.6726775642952507e-05,-2.9648755152782196e-05,2.5377440014245754e-05,0.5507984852964092,0.21544727391733026,0.2520978718409801,0.14846956982924897,-6.159059950760632e-06,1.3698212076233255e-05,-2.8690613767103356e-05,1.6372493865582095e-05,0.6735096061276861,0.25203803640276956,0.13365301670432794,0.05851758407738328,0.12626216858178474,0.11769611066247022,0.14842594903056708,-0.05438242993718178,-0.0028279801691557262,0.035471375854471784,0.2336299797838135,0.026025987135836506,0.20874151791114762,0.0,5.471858344221138e-06,6.431511152439995e-07,0.006134610280055908,True,False,False
top8_swing_keep0p5,8,-0.00011555861862641234,904,193,34,0.034570972893218706,1,4,0.46003818439182603,0.296503392562989,0.9550317995745681,q2_bad,0.23227255707071273,0.0010779592637673824,0.00699120427619504,0.3535719273945075,0.08598638034773912,-0.02254614316736314,-0.02245889542139745,-5.113912954086515e-05,2.059401849361021e-05,-8.50132755535856e-05,-1.72649835281447e-05,0.9934896577958364,0.9590484769494656,0.0017390641159737985,0.0006262279645111724,-2.1150675330445685e-05,1.9699532378463453e-05,-5.3553522612409254e-05,1.1252171951517884e-05,0.85851331036078,0.6165577258875553,0.06271618591188077,0.03209375685082683,-1.962923079544418e-05,1.9572894691111804e-05,-5.1823777618058644e-05,1.256531602717029e-05,0.8420402012055828,0.5873129732299256,0.07152222954656007,0.037121072168540215,1.3406653273689513e-06,1.881607715780277e-05,-2.9609027430641685e-05,3.229035808537959e-05,0.47159897475575935,0.1880906838072629,0.34127452807688274,0.22890675295486673,-7.5480921801351846e-06,1.612418876646681e-05,-3.4070022554308306e-05,1.8973838194037933e-05,0.6801514302063612,0.3151067900183421,0.15184912244978666,0.07814344413947438,0.12901734519185173,0.12152285345948415,0.15635401729853185,-0.04831359644880471,0.00392779246940501,0.012603583882764741,0.23227255707071273,0.03957243704121542,0.2219588475047964,0.5,1.4691448681589175e-06,6.454888322763963e-07,0.004171462801292547,True,False,False
top16_visible_lt0p5_keep0p5,14,-0.00011317878940358516,904,193,34,0.04003584676181939,1,4,0.4616244714834507,0.3001187059179981,0.9539018620162695,q2_bad,0.23351996799296612,0.001066598285890591,0.007929615171187843,0.3554929661759123,0.08737305379666534,-0.02290973723865019,-0.022151109649257705,-4.992289578109329e-05,2.032477649225545e-05,-8.33541781113577e-05,-1.6491613450828894e-05,0.9929803846805102,0.9557118287787852,0.001860769259239059,0.0006646907918452793,-2.069642570627843e-05,1.9485600247648956e-05,-5.274738594695032e-05,1.135453453439346e-05,0.8559138198311909,0.6088777152539013,0.06352027247892411,0.03230957477441021,-1.999627512494555e-05,1.944640073268902e-05,-5.198275790126085e-05,1.1990207651369748e-05,0.8480900877093671,0.595202365347173,0.06772533194770725,0.034715521763504564,1.2234268498327548e-06,1.8656869982670477e-05,-2.9464393408724828e-05,3.1911247108390336e-05,0.47385804119380465,0.18774898111849697,0.337695334059007,0.22510300348214185,-5.912175794145421e-06,1.58682862487412e-05,-3.201318398389155e-05,2.018883239560071e-05,0.6452687591717807,0.2768303796379433,0.17308905821372433,0.09053957858170802,0.12984704954648896,0.12130388499133127,0.15435485798103965,-0.04844705510080625,0.0033974802753238445,0.012656159899601171,0.23351996799296612,0.03707493816542448,0.2235102056296319,0.5,1.9233944923261738e-06,7.478514151519718e-07,0.004975549368335885,True,False,False
top16_visible_lt0p3_keep0p0,9,-0.00011171104699933565,895,193,32,0.04083457209720701,1,4,0.46494550381388783,0.29760654820667887,0.9546886102098977,q2_bad,0.22729886462357307,0.0010579471657172254,0.007982927404810436,0.35653977289126987,0.0830343295937507,-0.022773733684363726,-0.023621436046653548,-4.9569906325443066e-05,2.0549149798845734e-05,-8.337024990284359e-05,-1.5769562748042546e-05,0.992073029393694,0.9522610524339408,0.002172277944415879,0.00079608407626508,-2.1103664983814878e-05,1.975177723459197e-05,-5.3592447406871e-05,1.1385117439241248e-05,0.8573398278370283,0.6153490985054801,0.06351342508975932,0.03262077056891921,-2.06224803483503e-05,1.9703383798384364e-05,-5.30316626523397e-05,1.1786701955639098e-05,0.8523687075815015,0.6062610810652175,0.06612885158690518,0.034098261441444566,2.460160224062884e-07,1.89591286735653e-05,-3.093897554014725e-05,3.143100758495982e-05,0.4948234203983171,0.20595427952753553,0.32145334521848723,0.2134267870458264,-6.2992734587983184e-06,1.5963050829735064e-05,-3.255615551329875e-05,1.995760859570211e-05,0.6534368064062464,0.2862008904511388,0.1683551306672696,0.08790814118199886,0.12222599184005825,0.11340661194087269,0.14469027241544766,-0.05316227561126565,0.006733353667920197,0.012456923089325129,0.22729886462357307,0.028060040324542145,0.21972990164496972,0.0,1.5161552147897248e-06,7.784343199997595e-07,0.004968701979171097,True,False,False
