candidate_id,basename,source_path,contrast_policy_id,parent_policy_id,target,view_id,split,rep,block_scheme,label_mode,cv_group,rule,base_block_frac,delta_mode,scale,train_actual_delta,train_dominance,train_min_mode_dominance,train_selected_null_max,test_selected_blocks,test_selected_rows,test_null_mean_rate,test_null_max_rate,test_contrast_score,test_delta_mean,test_delta_p90_abs,test_delta_l1,old_promotion_decision,old_strict_promote,actual_mean,actual_p10,actual_p90,actual_beats_current_rate,incremental_bad_axis_vs_current,null_count,null_strict_rate,p90_dominance,mean_dominance,worst_mode_p90_dominance,public_free_submission_ready,final_decision
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contrast_half_bf35_raw_s025,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_d5bb7a2b.csv,analysis_outputs/submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_d5bb7a2b.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contrast_half_bf35,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,mean_good,subject_cv,contrast_half,0.35,raw,0.25,-0.008391382269369863,0.9791666666666666,0.9375,0.4527777777777778,10,62,0.3435185185185185,0.4916666666666666,0.383609462087224,0.0029996237842210434,0.02,1.1030892038900686,too_small_to_submit,False,-0.00013281142941543982,-0.0002441757254073304,-3.6397161913993244e-05,0.9411764705882353,0.0004192548908123206,15,0.0,0.8666666666666667,0.3333333333333333,0.8,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_rarity_third_bf70_raw_s025,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_rarit_be2ce014.csv,analysis_outputs/submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_rarit_be2ce014.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_rarity_third_bf70,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,dateblock_cv,rarity_third,0.7,raw,0.25,-0.008455166872936126,0.9305555555555556,0.875,0.7115384615384617,13,63,0.4508547008547008,0.702991452991453,-0.2699674312948568,0.0031920858304975855,0.02,1.1552656248066109,too_small_to_submit,False,-0.0001672364624936964,-0.0002968738553895541,-3.121012931888009e-05,0.9411764705882353,0.00170271006699374,15,0.0,0.3333333333333333,0.6,0.2,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70_raw_s025,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_4ef2ca5a.csv,analysis_outputs/submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_4ef2ca5a.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,base_lowmax35,0.7,raw,0.25,-0.007404938694985819,0.8541666666666666,0.7708333333333334,0.7027777777777777,9,50,0.48456790123456794,0.7037037037037037,-0.1600804781115849,0.0018824209801319735,0.02,0.9004913174607503,too_small_to_submit,False,-8.382233150710205e-05,-0.00015327159360015762,-2.553623528378361e-05,0.9117647058823529,0.0011502220696987253,15,0.0,0.9333333333333333,0.5333333333333333,0.8,False,too_small_to_submit
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_third_bf50_raw_s025,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_df233e19.csv,analysis_outputs/submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_df233e19.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_third_bf50,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,contrast_third,0.5,raw,0.25,-0.010633184945194718,0.9861111111111112,0.9791666666666666,0.8222222222222222,9,35,0.5792181069958847,0.7623456790123457,0.2743474596340924,0.0017124317443388986,0.02,0.6918920639152755,too_small_to_submit,False,-7.598929156472658e-05,-0.00013584921487028956,-1.6074024994800855e-05,0.9411764705882353,0.00037018898281787616,15,0.0,0.3333333333333333,1.0,0.2,False,too_small_to_submit
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_contrast_third_bf70_raw_s025,submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_contrast_third_bf70_79f28f33.csv,analysis_outputs/submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_contrast_third_bf70_79f28f33.csv,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_contrast_third_bf70,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,contrast_third,0.7,raw,0.25,-0.008046197595308557,0.9444444444444444,0.875,0.8709150326797386,17,68,0.7489106753812635,0.872549019607843,0.11571223985914364,-0.0011973764002527088,0.02,1.2755185315315085,below_selector_resolution,False,2.6342944843460456e-05,1.639871979659994e-05,3.651959771892205e-05,0.029411764705882353,0.0009180847875893683,15,0.0,0.4,0.4,0.2,False,below_selector_resolution
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax25_bf70_raw_s025,submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax25_bf70__2f24b13a.csv,analysis_outputs/submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax25_bf70__2f24b13a.csv,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax25_bf70,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,base_lowmax25,0.7,raw,0.25,-0.007737495166443842,0.9513888888888888,0.875,0.7268518518518517,12,49,0.4251543209876543,0.6689814814814815,-0.12681484445890315,-0.0006581900064998439,0.02,0.8826850261905426,below_selector_resolution,False,2.8637438292938107e-05,1.7415316187200556e-05,3.672595332562885e-05,0.0,-0.0006328059732023661,15,0.0,0.2,0.2,0.0,False,below_selector_resolution
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax35_bf70_raw_s025,submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax35_bf70__2f24b13a.csv,analysis_outputs/submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax35_bf70__2f24b13a.csv,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax35_bf70,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,base_lowmax35,0.7,raw,0.25,-0.007737495166443842,0.9652777777777778,0.9375,0.7268518518518517,12,49,0.4251543209876543,0.6689814814814815,-0.12681484445890315,-0.0006581900064998439,0.02,0.8826850261905426,below_selector_resolution,False,2.8637438292938107e-05,1.7415316187200556e-05,3.672595332562885e-05,0.0,-0.0006328059732023661,15,0.0,0.13333333333333333,0.13333333333333333,0.0,False,below_selector_resolution
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax50_bf70_raw_s025,submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax50_bf70__2f24b13a.csv,analysis_outputs/submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax50_bf70__2f24b13a.csv,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax50_bf70,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,base_lowmax50,0.7,raw,0.25,-0.007737495166443842,0.9583333333333334,0.9166666666666666,0.7268518518518517,12,49,0.4251543209876543,0.6689814814814815,-0.12681484445890315,-0.0006581900064998439,0.02,0.8826850261905426,below_selector_resolution,False,2.8637438292938107e-05,1.7415316187200556e-05,3.672595332562885e-05,0.0,-0.0006328059732023661,15,0.0,0.13333333333333333,0.13333333333333333,0.0,False,below_selector_resolution
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_third_bf50_centered_s025,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_d0d0a47e.csv,analysis_outputs/submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_d0d0a47e.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_third_bf50,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,contrast_third,0.5,centered,0.25,-0.010633184945194718,0.9861111111111112,0.9791666666666666,0.8222222222222222,9,7,0.5792181069958847,0.7623456790123457,0.2743474596340924,-0.0005600000000000001,0.0,0.14,below_selector_resolution,False,2.183866503393017e-05,3.1133309794036478e-06,3.764578805282483e-05,0.029411764705882353,-0.00047492381005603823,15,0.0,0.7333333333333333,0.7333333333333333,0.4,False,below_selector_resolution
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_contrast_half_bf70_raw_s025,submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_contrast_half_bf70__dac07606.csv,analysis_outputs/submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_contrast_half_bf70__dac07606.csv,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_contrast_half_bf70,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,contrast_half,0.7,raw,0.25,-0.007854845756983475,0.9236111111111112,0.8541666666666666,0.8807870370370371,24,95,0.7600308641975309,0.9004629629629629,0.02328850999849169,-0.0017186097897426852,0.02,1.762204132761687,below_selector_resolution,False,2.9377310435932165e-05,1.2958333458432847e-05,4.81375624438501e-05,0.029411764705882353,0.0012985565175512859,15,0.0,0.8666666666666667,0.6666666666666666,0.8,False,below_selector_resolution
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax35_bf70_raw_s050,submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax35_bf70__6a33fb2b.csv,analysis_outputs/submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax35_bf70__6a33fb2b.csv,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax35_bf70,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,base_lowmax35,0.7,raw,0.5,-0.007737495166443842,0.9652777777777778,0.9375,0.7268518518518517,12,49,0.4251543209876543,0.6689814814814815,-0.12681484445890315,-0.0013163800129996877,0.04,1.7653700523810851,below_selector_resolution,False,5.221482732904772e-05,3.501150152199579e-05,6.647763953893979e-05,0.0,-0.0012656119464046767,15,0.0,0.2,0.2,0.2,False,below_selector_resolution
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax25_bf70_raw_s050,submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax25_bf70__6a33fb2b.csv,analysis_outputs/submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax25_bf70__6a33fb2b.csv,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax25_bf70,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,base_lowmax25,0.7,raw,0.5,-0.007737495166443842,0.9513888888888888,0.875,0.7268518518518517,12,49,0.4251543209876543,0.6689814814814815,-0.12681484445890315,-0.0013163800129996877,0.04,1.7653700523810851,below_selector_resolution,False,5.221482732904772e-05,3.501150152199579e-05,6.647763953893979e-05,0.0,-0.0012656119464046767,15,0.0,0.2,0.2,0.0,False,below_selector_resolution
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax50_bf70_raw_s050,submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax50_bf70__6a33fb2b.csv,analysis_outputs/submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax50_bf70__6a33fb2b.csv,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_base_lowmax50_bf70,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,base_lowmax50,0.7,raw,0.5,-0.007737495166443842,0.9583333333333334,0.9166666666666666,0.7268518518518517,12,49,0.4251543209876543,0.6689814814814815,-0.12681484445890315,-0.0013163800129996877,0.04,1.7653700523810851,below_selector_resolution,False,5.221482732904772e-05,3.501150152199579e-05,6.647763953893979e-05,0.0,-0.0012656119464046767,15,0.0,0.06666666666666667,0.06666666666666667,0.0,False,below_selector_resolution
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_contrast_third_bf70_raw_s050,submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_contrast_third_bf70_f64e2483.csv,analysis_outputs/submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_contrast_third_bf70_f64e2483.csv,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_contrast_third_bf70,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,contrast_third,0.7,raw,0.5,-0.008046197595308557,0.9444444444444444,0.875,0.8709150326797386,17,68,0.7489106753812635,0.872549019607843,0.11571223985914364,-0.0023947528005054176,0.04,2.551037063063017,below_selector_resolution,False,3.726771690452871e-05,1.3649607903820057e-05,6.742868872470845e-05,0.058823529411764705,0.0018361695751787366,15,0.0,0.6666666666666666,0.4666666666666667,0.6,False,below_selector_resolution
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_third_bf50_centered_s050,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_4271765b.csv,analysis_outputs/submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_4271765b.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_third_bf50,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,contrast_third,0.5,centered,0.5,-0.010633184945194718,0.9861111111111112,0.9791666666666666,0.8222222222222222,9,7,0.5792181069958847,0.7623456790123457,0.2743474596340924,-0.0011200000000000001,0.0,0.28,below_selector_resolution,False,4.4634631793328246e-05,5.370644584255082e-06,7.692998521771075e-05,0.029411764705882353,-0.0009498476201120765,15,0.0,0.6666666666666666,0.6666666666666666,0.4,False,below_selector_resolution
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_rarity_half_bf70_raw_s025,submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_rarity_half_bf70_ra_b4b05061.csv,analysis_outputs/submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_rarity_half_bf70_ra_b4b05061.csv,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_rarity_half_bf70,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,rarity_half,0.7,raw,0.25,-0.011041080178671114,1.0,1.0,0.7465277777777778,24,86,0.48302469135802467,0.7372685185185186,-0.19505487480649195,-0.0015331501853713316,0.02,1.5741865834430024,below_selector_resolution,False,6.345185320781667e-05,3.796437944768224e-05,8.154482096940848e-05,0.0,0.0005537885293074862,15,0.0,0.13333333333333333,0.13333333333333333,0.0,False,below_selector_resolution
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_rarity_third_bf70_centered_s025,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_rarit_19e965b5.csv,analysis_outputs/submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_rarit_19e965b5.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_rarity_third_bf70,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,dateblock_cv,rarity_third,0.7,centered,0.25,-0.008455166872936126,0.9305555555555556,0.875,0.7115384615384617,13,17,0.4508547008547008,0.702991452991453,-0.2699674312948568,-0.0011334258351379859,0.0,0.28335645878449645,below_selector_resolution,False,5.236695228473919e-05,7.959759234331457e-06,9.169033394500878e-05,0.058823529411764705,-0.0005289851058926098,15,0.0,0.26666666666666666,0.3333333333333333,0.2,False,below_selector_resolution
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70_centered_s025,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_c3578ca0.csv,analysis_outputs/submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lo_c3578ca0.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_base_lowmax35_bf70,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,base_lowmax35,0.7,centered,0.25,-0.007404938694985819,0.8541666666666666,0.7708333333333334,0.7027777777777777,9,19,0.48456790123456794,0.7037037037037037,-0.1600804781115849,-0.001257806875012513,0.0,0.3144517187531282,below_selector_resolution,False,5.2885759289946204e-05,8.098077483112316e-06,9.203258072693464e-05,0.058823529411764705,-0.0003774713072791924,15,0.0,0.4,0.4666666666666667,0.0,False,below_selector_resolution
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_half_bf50_centered_s025,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_e6fe3357.csv,analysis_outputs/submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_e6fe3357.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_half_bf50,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,contrast_half,0.5,centered,0.25,-0.01164190084108141,0.9861111111111112,0.9791666666666666,0.7301587301587301,13,17,0.5455840455840455,0.7435897435897434,0.20983752750748333,-0.0011434475583610984,0.0,0.2858618895902746,below_selector_resolution,False,5.5192181444259834e-05,8.401115570043406e-06,9.580712489318367e-05,0.029411764705882353,-0.0005783708444279945,15,0.0,0.2,0.2,0.0,False,below_selector_resolution
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_contrast_half_bf70_raw_s050,submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_contrast_half_bf70__9e45fa01.csv,analysis_outputs/submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_contrast_half_bf70__9e45fa01.csv,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_contrast_half_bf70,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,contrast_half,0.7,raw,0.5,-0.007854845756983475,0.9236111111111112,0.8541666666666666,0.8807870370370371,24,95,0.7600308641975309,0.9004629629629629,0.02328850999849169,-0.0034372195794853703,0.04,3.524408265523374,below_selector_resolution,False,4.1381679070249524e-05,3.640117931017571e-06,0.00010000931590354009,0.08823529411764706,0.0025971130351026273,15,0.0,0.6,0.5333333333333333,0.4,False,below_selector_resolution
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_third_bf70_centered_s025,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_4282ab00.csv,analysis_outputs/submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_4282ab00.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_third_bf70,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,contrast_third,0.7,centered,0.25,-0.012807572629326525,0.9861111111111112,0.9583333333333334,0.9166666666666667,13,20,0.7542735042735041,0.9337606837606837,0.051006373623579584,-0.0013109069232278695,0.0,0.3277267308069674,below_selector_resolution,False,5.978001267503615e-05,9.179967904939772e-06,0.00010379313694686043,0.029411764705882353,-0.00042658081967988926,15,0.0,0.2,0.26666666666666666,0.0,False,below_selector_resolution
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contrast_half_bf35_centered_s025,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_eccd4f46.csv,analysis_outputs/submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contra_eccd4f46.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv_contrast_half_bf35,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_mean_good_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,mean_good,subject_cv,contrast_half,0.35,centered,0.25,-0.008391382269369863,0.9791666666666666,0.9375,0.4527777777777778,10,20,0.3435185185185185,0.4916666666666666,0.383609462087224,-0.001254009700109341,0.0,0.3135024250273353,below_selector_resolution,False,6.337980481417946e-05,1.0297902067908927e-05,0.00011019825018309647,0.058823529411764705,-0.0005227532361292142,15,0.0,0.06666666666666667,0.06666666666666667,0.0,False,below_selector_resolution
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_half_bf70_centered_s025,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_190257af.csv,analysis_outputs/submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contras_190257af.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv_contrast_half_bf70,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_subject_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,subject_cv,contrast_half,0.7,centered,0.25,-0.014723075500705285,0.9722222222222222,0.9583333333333334,0.9166666666666666,18,25,0.7366255144032922,0.9197530864197532,-0.029886018118584545,-0.0015730456820659243,4.402248275135148e-06,0.39326142051648105,below_selector_resolution,False,6.730921508322855e-05,1.0216983835304948e-05,0.00011683304334932252,0.029411764705882353,-0.0004712035118398794,15,0.0,0.3333333333333333,0.4,0.0,False,below_selector_resolution
Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_rarity_half_bf70_raw_s050,submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_rarity_half_bf70_ra_2e4d18f3.csv,analysis_outputs/submission_e292_contrastlife_Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_rarity_half_bf70_ra_2e4d18f3.csv,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv_rarity_half_bf70,Q3_family_jepa_context_dateblock5_pc_subject_weekday_strong35_subject_cv,Q3,family_jepa_context,dateblock5,pc,subject_weekday,strong35,subject_cv,rarity_half,0.7,raw,0.5,-0.011041080178671114,1.0,1.0,0.7465277777777778,24,86,0.48302469135802467,0.7372685185185186,-0.19505487480649195,-0.0030663003707426632,0.04,3.148373166886005,block_or_reject,False,0.00010819637315179709,7.285971464555333e-05,0.00013730445479495298,0.0,0.0011075770586149725,15,0.0,0.2,0.2,0.0,False,block_or_reject
S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70_centered_s025,submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_ed10618f.csv,analysis_outputs/submission_e292_contrastlife_S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contr_ed10618f.csv,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv_contrast_half_bf70,S4_family_jepa_context_dateblock5_cluster6_subject_lifestyle_bin_strong35_dateblock_cv,S4,family_jepa_context,dateblock5,cluster6,subject_lifestyle_bin,strong35,dateblock_cv,contrast_half,0.7,centered,0.25,-0.011624352224264167,0.8819444444444444,0.8541666666666666,0.9305555555555556,18,31,0.7752057613168724,0.9351851851851851,-0.022439557000174176,-0.0021155591608098194,0.011239007389722734,0.5288897902024549,below_selector_resolution,False,8.496587908893507e-05,1.4765290013064121e-05,0.0001479931549362406,0.058823529411764705,-8.411960124943274e-05,15,0.0,0.3333333333333333,0.3333333333333333,0.0,False,below_selector_resolution
