pred_index,base_index,tag,strategy,mask_name,ranker,top_n,keep_factor,rollback_cells,rollback_q2s3_cells,rollback_s_cells,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,e72_adverse_exposure_e101_plausible,e72_adverse_exposure_tail_equal,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,changed_cells_vs_e95,changed_rows_vs_e95,tail_equal_law_cosine,tail_equal_law_resid_ratio,tail_equal_delta95_l1,tail_equal_delta101_l1,e101_active_delta95_l1,q2s3_delta95_l1,e101_plausible_delta95_l1,e95rel_rmse_tail_equal,transfer_shrinkage_risk_index,gate_cos95_resid025,gate_active_q2s3_not_more_than_e101,gate_e72_not_more_than_e95,gate_material_vs_e95,gate_strict_veto,gate_strict_actionable,post101_beat_e95_rate_broad,post101_beat_e95_rate_e101_order,post101_beat_e95_rate_e101_sensor,post101_beat_e95_rate_tight,post101_mean_vs_e95_broad,post101_mean_vs_e95_e101_order,post101_mean_vs_e95_e101_sensor,post101_mean_vs_e95_tight,post101_n_scenarios_broad,post101_n_scenarios_e101_order,post101_n_scenarios_e101_sensor,post101_n_scenarios_tight,post101_p95_vs_e95_broad,post101_p95_vs_e95_e101_order,post101_p95_vs_e95_e101_sensor,post101_p95_vs_e95_tight,tail_pass_tol1e12,all_sets_mean_beat,relaxed_structural_tol1e12,e72_plausible_gap_vs_e95,post101_ok,budget_ok,local_material,submit_relaxed,original_strict_submit,relaxed_submit,beats_e143_local,p95_not_worse_than_e143,e144_submit,materialized_submission
115,0,e143_top_q2s3_weighted_22_93549cbe,active_boundary_refine,top_q2s3_weighted_22,q2s3_weighted,22,0.25,22,22,22,-3.6092865184134126e-05,-9.885473956194879e-06,1.1102230246251565e-16,-2.5193380343679905e-05,-1.9955680779726315e-05,-1.0645406320231032e-05,-4.0332949423627085e-05,-6.507823431256554e-06,1.1102230246251565e-16,-4.2752265784873345e-05,-3.1929176573797236e-06,1.1102230246251565e-16,-4.2752265784873345e-05,-2.5193380343679905e-05,3,1,115,-0.00026670854868890984,-4.2564075833917414e-05,-2.342585725295665e-05,0.0,8.506489764577296e-05,4.253244882288648e-05,2.7335244425433444e-05,0.0009794198730705595,0.19444444444444445,0.8888888888888888,True,0.007349918953328786,0.0055369757420436466,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008557141531614531,0.0026892191052647805,0.36294395924662354,0.003520767936402257,1.5388774657460526e-05,0.0015573350202609344,0.0013155806066907447,0.0019257142857143365,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0010000000000002112,0.0012200000000000175,0.00030547296220517696,0.002505155693390561,-0.9686946491175813,True,False,True,True,False,False,0.9878331402085747,1.0,1.0,0.9870967741935484,-3.2056102595523886e-05,-1.3505146091053548e-05,-1.3505146091053548e-05,-2.6143858033009396e-05,3452,57,57,2790,-4.477793008303482e-06,-3.4867628540859996e-06,-3.4867628540859996e-06,-4.740538639621935e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
155,0,e143_top_tension_17_763aaa8d,active_boundary_refine,top_tension_17,tension,17,0.15,17,17,17,-3.6092825915989835e-05,-9.885434688050587e-06,1.1102230246251565e-16,-2.4414510662706945e-05,-1.9176811098753355e-05,-1.0265586668722904e-05,-4.0605934222948115e-05,-6.780808230577584e-06,1.1102230246251565e-16,-4.325803286220342e-05,-3.6986847347098006e-06,1.1102230246251565e-16,-4.325803286220342e-05,-2.4414510662706945e-05,3,1,155,-0.0002673151625737891,-3.66642131031103e-05,-2.116045193673033e-05,0.0,0.00010092273485938497,5.046136742969248e-05,3.262792449255016e-05,0.0012014418958816771,0.2222222222222222,0.9166666666666666,True,0.007373347524757359,0.005618975742043655,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008422629433537921,0.0026403740254361046,0.36294395924662354,0.003524953513418747,1.5322286973336533e-05,0.0015573350202609344,0.0013155806066907447,0.00194914285714291,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0002400000000002306,0.0013020000000000245,0.00030547296220517696,0.002505155693390561,-0.9693726491175813,True,False,True,True,False,False,0.9947856315179606,1.0,1.0,0.9949820788530466,-3.482842702383083e-05,-1.3505102141913709e-05,-1.3505102141913709e-05,-2.8509928744713796e-05,3452,57,57,2790,-6.28574703809919e-06,-3.486749003591074e-06,-3.486749003591074e-06,-6.686656687187836e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
146,0,e143_top_tension_16_98898541,active_boundary_refine,top_tension_16,tension,16,0.05,16,16,16,-3.609009518368289e-05,-9.882703955743644e-06,1.1102230246251565e-16,-2.40784366669633e-05,-1.8840737103009708e-05,-1.0131445827843422e-05,-4.0749942089135516e-05,-6.924816096764985e-06,1.1102230246251565e-16,-4.3441906794838836e-05,-3.882558667345215e-06,1.1102230246251565e-16,-4.3441906794838836e-05,-2.40784366669633e-05,3,1,146,-0.00026266850124478935,-3.241800894415725e-05,-2.0227317708926273e-05,0.0,0.00010745467445429091,5.3727337227145455e-05,3.4094553956808595e-05,0.00119839671197555,0.19444444444444445,0.8888888888888888,True,0.007364776096185929,0.00558897574204365,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000839665260519663,0.0026291635330204593,0.36294395924662354,0.0035189140032920994,1.530105702086691e-05,0.0015573350202609344,0.0013155806066907447,0.0019405714285714798,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,8.000000000023877e-05,0.0012720000000000196,0.00030547296220517696,0.002505155693390561,-0.9695626491175813,True,False,True,True,False,False,0.9956546929316339,1.0,1.0,0.9956989247311828,-3.541985424881053e-05,-1.3502045890130377e-05,-1.3502045890130377e-05,-2.8996631045235216e-05,3452,57,57,2790,-6.363441638726813e-06,-3.4857858311610524e-06,-3.4857858311610524e-06,-6.75738037962828e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
21,0,e143_q2s3_1baaf71b,active_boundary_refine,q2s3,full,47,0.68,47,47,47,-3.6089178693243795e-05,-9.881787465304548e-06,1.1102230246251565e-16,-2.5431113495733015e-05,-2.0193413931779425e-05,-1.0903728288047532e-05,-4.020426956607981e-05,-6.379143573709278e-06,1.1102230246251565e-16,-4.263215301780754e-05,-3.0728048903139182e-06,1.1102230246251565e-16,-4.263215301780754e-05,-2.5431113495733015e-05,3,1,20,-0.00026409792335913007,-5.026414172726312e-05,-2.646720383983614e-05,0.0,6.377547153803287e-05,3.1887735769016434e-05,2.1301168912353266e-05,0.0008316710712547934,0.19444444444444445,0.8888888888888888,True,0.007366604667614506,0.005595375742043669,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008560583171078672,0.002699911674826097,0.36294395924662354,0.003529296441937569,1.531255439763857e-05,0.0015573350202609344,0.0013155806066907447,0.0019424000000000574,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0010880000000002138,0.0012784000000000397,0.00030547296220517696,0.002505155693390561,-0.9685482491175812,True,False,True,True,False,False,0.9898609501738123,1.0,1.0,0.9896057347670251,-3.162369515933593e-05,-1.3501020148598788e-05,-1.3501020148598788e-05,-2.587302582767025e-05,3452,57,57,2790,-4.829472363511863e-06,-3.4854625705027046e-06,-3.4854625705027046e-06,-5.032388052386198e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
131,0,e143_top_tension_14_3b40631c,active_boundary_refine,top_tension_14,tension,14,0.0,14,14,14,-3.608730808968286e-05,-9.87991686174361e-06,1.1102230246251565e-16,-2.410930593632621e-05,-1.8871606372372618e-05,-1.0063315975861187e-05,-4.07292243248536e-05,-6.904098332483066e-06,1.1102230246251565e-16,-4.342339400797979e-05,-3.864045880486167e-06,1.1102230246251565e-16,-4.342339400797979e-05,-2.410930593632621e-05,3,1,131,-0.0002620792203534561,-3.193917653787626e-05,-2.015294109020127e-05,0.0,0.00010797531078508837,5.398765539254419e-05,3.4192683207898886e-05,0.0011969079139164623,0.19444444444444445,0.8888888888888888,True,0.007378490381900225,0.005636975742043686,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008383670405514641,0.002623561028726809,0.36294395924662354,0.0035256785499840453,1.531813131565373e-05,0.0015573350202609344,0.0013155806066907447,0.0019542857142857656,0.020000000000003126,171,106,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,2.34257058195908e-16,0.00132000000000002,0.00030547296220517696,0.002505155693390561,-0.9695946491175812,True,False,True,True,False,False,0.9956546929316339,1.0,1.0,0.9956989247311828,-3.5710360210803366e-05,-1.3498926558006078e-05,-1.3498926558006078e-05,-2.9235730765268868e-05,3452,57,57,2790,-6.42726955873407e-06,-3.4848027790713686e-06,-3.4848027790713686e-06,-6.799054806404301e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
69,0,e143_top_q2s3_weighted_16_64e2c0cc,active_boundary_refine,top_q2s3_weighted_16,q2s3_weighted,16,0.0,16,16,16,-3.608663471954543e-05,-9.879243491606182e-06,1.1102230246251565e-16,-2.4882935641845627e-05,-1.9645236077892037e-05,-1.0379447629604854e-05,-4.0432051883310116e-05,-6.606925890939586e-06,1.1102230246251565e-16,-4.294491663336952e-05,-3.385568505875902e-06,1.1102230246251565e-16,-4.294491663336952e-05,-2.4882935641845627e-05,3,1,68,-0.00026703936883355485,-3.5613360597208654e-05,-2.1587861083943727e-05,0.0,9.793087082880791e-05,4.896543541440396e-05,3.186736695655814e-05,0.0011969079139164623,0.2222222222222222,0.9166666666666666,True,0.007355633239043081,0.005556975742043682,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008552367142152218,0.0026880573925579113,0.36294395924662354,0.0035220043659247306,1.5554361132342428e-05,0.0015573350202609344,0.0013155806066907447,0.0019314285714286219,0.020000000000003126,169,106,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0012000000000002204,0.0012400000000000163,0.00030547296220517696,0.002505155693390561,-0.9684746491175813,True,False,True,True,False,False,0.9875434530706837,1.0,1.0,0.9870967741935484,-3.253068191976771e-05,-1.349817291815712e-05,-1.349817291815712e-05,-2.6484252662774836e-05,3452,57,57,2790,-4.468366282543152e-06,-3.4845652707847003e-06,-3.4845652707847003e-06,-4.678983440161022e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
101,0,e143_top_q2s3_weighted_20_5bf8fcd3,active_boundary_refine,top_q2s3_weighted_20,q2s3_weighted,20,0.2,20,20,20,-3.60827658889562e-05,-9.875374661016956e-06,1.1102230246251565e-16,-2.491680165439547e-05,-1.967910209044188e-05,-1.0594231262262e-05,-4.040248747738673e-05,-6.577361485016198e-06,1.1102230246251565e-16,-4.292900853519743e-05,-3.3696604077038117e-06,1.1102230246251565e-16,-4.292900853519743e-05,-2.491680165439547e-05,3,1,100,-0.00026861853832916286,-4.372491472082185e-05,-2.151962575752675e-05,0.0,9.840851811381002e-05,4.920425905690501e-05,3.146759956766054e-05,0.0011218535528297955,0.19444444444444445,0.8888888888888888,True,0.007355633239043071,0.005556975742043648,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008570684942966913,0.002697622435380147,0.36294395924662354,0.0035230356689438776,1.5502230978824322e-05,0.0015573350202609344,0.0013155806066907447,0.0019314285714286225,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0012800000000002159,0.0012400000000000189,0.00030547296220517696,0.002505155693390561,-0.9683946491175812,True,False,True,True,False,False,0.9872537659327926,1.0,1.0,0.9867383512544803,-3.19482425748883e-05,-1.3493842900030602e-05,-1.3493842900030602e-05,-2.6032063508798278e-05,3452,57,57,2790,-4.389854886774688e-06,-3.4832006731086525e-06,-3.4832006731086525e-06,-4.520742078423581e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
178,0,e143_top_tension_20_89b5bb77,active_boundary_refine,top_tension_20,tension,20,0.25,20,20,20,-3.608255424081275e-05,-9.8751630128735e-06,1.1102230246251565e-16,-2.46477804470846e-05,-1.941008088313101e-05,-1.0645406320231032e-05,-4.0460506245398875e-05,-6.6353802530283446e-06,1.1102230246251565e-16,-4.313937602973272e-05,-3.5800279022391024e-06,1.1102230246251565e-16,-4.313937602973272e-05,-2.46477804470846e-05,3,1,178,-0.000262615774412267,-3.889747054963699e-05,-2.2246438267120583e-05,0.0,9.332083054719442e-05,4.666041527359721e-05,3.0276399449576192e-05,0.0011284187899878427,0.2222222222222222,0.9166666666666666,True,0.007367061810471644,0.005596975742043649,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008448622831177006,0.002651591828955372,0.36294395924662354,0.003524434541686558,1.5306357628209397e-05,0.0015573350202609344,0.0013155806066907447,0.001942857142857194,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.00040000000000021854,0.001280000000000019,0.00030547296220517696,0.002505155693390561,-0.9692346491175813,True,False,True,True,False,False,0.9947856315179606,1.0,1.0,0.9949820788530466,-3.419014856944411e-05,-1.3493606022173983e-05,-1.3493606022173983e-05,-2.7984997715990563e-05,3452,57,57,2790,-6.139175442516238e-06,-3.4831260214644307e-06,-3.4831260214644307e-06,-6.3910151576687386e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
129,0,e143_top_q2s3_weighted_24_f1eeaa62,active_boundary_refine,top_q2s3_weighted_24,q2s3_weighted,24,0.25,24,24,24,-3.6078460542765534e-05,-9.871069314826286e-06,1.1102230246251565e-16,-2.507069117552163e-05,-1.983299161156804e-05,-1.0501011125985116e-05,-4.035438854166351e-05,-6.52926254929298e-06,1.1102230246251565e-16,-4.281030191100044e-05,-3.250953783506816e-06,1.1102230246251565e-16,-4.281030191100044e-05,-2.507069117552163e-05,3,1,129,-0.0002589105579568207,-4.250207211697887e-05,-2.4729189495920068e-05,0.0,7.594157194533435e-05,3.7970785972667176e-05,2.4455406767458016e-05,0.0008883932393547355,0.19444444444444445,0.8888888888888888,True,0.007332776096185928,0.005476975742043648,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008557141531614531,0.0026892191052647805,0.36294395924662354,0.0035122585115477216,1.5335410555120822e-05,0.0015573350202609344,0.0013155806066907447,0.0019085714285714795,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0010000000000002112,0.0011600000000000182,0.00030547296220517696,0.002505155693390561,-0.9687546491175812,True,False,True,True,False,False,0.9878331402085747,1.0,1.0,0.9870967741935484,-3.200455204867535e-05,-1.3489024331055668e-05,-1.3489024331055668e-05,-2.610180401679852e-05,3452,57,57,2790,-4.468861489052709e-06,-3.4816821094830606e-06,-3.4816821094830606e-06,-4.733630952716856e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
43,0,e143_s3_non_e101_2a1a47fa,active_boundary_refine,s3_non_e101,full,43,0.64,43,43,43,-3.607654229420554e-05,-9.86915106626629e-06,1.1102230246251565e-16,-2.578596746716233e-05,-2.054826790320874e-05,-1.0841855740517659e-05,-4.007717454479476e-05,-6.2520485524242275e-06,1.1102230246251565e-16,-4.236648487043748e-05,-2.807136742943861e-06,1.1102230246251565e-16,-4.236648487043748e-05,-2.578596746716233e-05,3,1,42,-0.00026555416323127966,-5.3340721526740076e-05,-2.7486729793302356e-05,0.0,5.663878986318649e-05,2.8319394931593245e-05,1.9323217439979357e-05,0.000782115702537894,0.19444444444444445,0.8888888888888888,True,0.007361576096185933,0.0055777757420436645,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008644101133912362,0.002735958315180483,0.36294395924662354,0.003529877004995177,1.542947327561165e-05,0.0015573350202609344,0.0013155806066907447,0.001937371428571484,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0016000000000002252,0.0012608000000000348,0.00030547296220517696,0.002505155693390561,-0.9680538491175812,True,False,True,True,False,False,0.9817497103128621,1.0,1.0,0.9799283154121864,-2.9647094283803013e-05,-1.3486877415897616e-05,-1.3486877415897616e-05,-2.4246827364216588e-05,3452,57,57,2790,-3.3839482576619905e-06,-3.4810055129077685e-06,-3.4810055129077685e-06,-3.680266394661007e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
169,0,e143_top_tension_19_0e74f7d0,active_boundary_refine,top_tension_19,tension,19,0.15,19,19,19,-3.607648881509551e-05,-9.869097587156261e-06,1.1102230246251565e-16,-2.4339555331098772e-05,-1.910185576714518e-05,-1.0542048099582146e-05,-4.0610758268999625e-05,-6.785632276629094e-06,1.1102230246251565e-16,-4.327915284507711e-05,-3.719804717583486e-06,1.1102230246251565e-16,-4.327915284507711e-05,-2.4339555331098772e-05,3,1,169,-0.0002627938874819269,-3.259554372281315e-05,-2.1180744694371256e-05,0.0,0.00010078068555584296,5.039034277792148e-05,3.251260084250777e-05,0.0012014418958816771,0.2222222222222222,0.9166666666666666,True,0.007353918953328787,0.005550975742043653,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008422629433537921,0.0026403740254361046,0.36294395924662354,0.0035193078970847326,1.528267542783333e-05,0.0015573350202609344,0.0013155806066907447,0.0019297142857143382,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0002400000000002306,0.0012340000000000228,0.00030547296220517696,0.002505155693390561,-0.9694406491175812,True,False,True,True,False,False,0.9947856315179606,1.0,1.0,0.9949820788530466,-3.476996069596664e-05,-1.3486817561760696e-05,-1.3486817561760696e-05,-2.8462232957760944e-05,3452,57,57,2790,-6.279626700373946e-06,-3.480986649980696e-06,-3.480986649980696e-06,-6.667869961282672e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
86,0,e143_top_q2s3_weighted_18_a1db7b38,active_boundary_refine,top_q2s3_weighted_18,q2s3_weighted,18,0.15,18,18,18,-3.607430298890879e-05,-9.866911760969543e-06,1.1102230246251565e-16,-2.508074881313327e-05,-1.984304924917968e-05,-1.0542048099582146e-05,-4.033574115069882e-05,-6.510615158328292e-06,1.1102230246251565e-16,-4.280641900278326e-05,-3.247070875289637e-06,1.1102230246251565e-16,-4.280641900278326e-05,-2.508074881313327e-05,3,1,85,-0.00026880920798144083,-4.4247103881178695e-05,-2.268693779408637e-05,0.0,9.023733385839228e-05,4.511866692919614e-05,2.9516272833644552e-05,0.0011153222061241652,0.2222222222222222,0.9166666666666666,True,0.007363633239043072,0.005584975742043651,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000856610412884545,0.0026952304624748985,0.36294395924662354,0.0035270849083549535,1.5531457329484982e-05,0.0015573350202609344,0.0013155806066907447,0.0019394285714286236,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0012600000000002227,0.0012680000000000217,0.00030547296220517696,0.002505155693390561,-0.9683866491175812,True,False,True,True,False,False,0.9872537659327926,1.0,1.0,0.9867383512544803,-3.206014679142995e-05,-1.348437117213685e-05,-1.348437117213685e-05,-2.611761264507062e-05,3452,57,57,2790,-4.385693890047229e-06,-3.4802156745487537e-06,-3.4802156745487537e-06,-4.54570543654282e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
138,0,e143_top_tension_15_811f29f1,active_boundary_refine,top_tension_15,tension,15,0.0,15,15,15,-3.6066681021296176e-05,-9.859289793356929e-06,1.1102230246251565e-16,-2.402201128848258e-05,-1.878431172452899e-05,-1.0063315975861187e-05,-4.0740446714537804e-05,-6.915320722167273e-06,1.1102230246251565e-16,-4.34375850606461e-05,-3.878236933152479e-06,1.1102230246251565e-16,-4.34375850606461e-05,-2.402201128848258e-05,3,1,138,-0.0002648418778270545,-3.398558948120023e-05,-2.0166450574760075e-05,0.0,0.00010788074439321838,5.394037219660919e-05,3.4170792839410945e-05,0.0011969079139164623,0.19444444444444445,0.8888888888888888,True,0.007367061810471654,0.005596975742043685,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008383670405514641,0.002623561028726809,0.36294395924662354,0.003523632137040648,1.5301367543108417e-05,0.0015573350202609344,0.0013155806066907447,0.001942857142857194,0.020000000000003126,170,105,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,2.34257058195908e-16,0.0012800000000000194,0.00030547296220517696,0.002505155693390561,-0.9696346491175812,True,False,True,True,False,False,0.9956546929316339,1.0,1.0,0.9956989247311828,-3.563654118067229e-05,-1.3475840620808433e-05,-1.3475840620808433e-05,-2.9175510517772273e-05,3452,57,57,2790,-6.414137576131171e-06,-3.4775272861452753e-06,-3.4775272861452753e-06,-6.784859892578707e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
20,0,e143_q2s3_b4ad3a41,active_boundary_refine,q2s3,full,47,0.67,47,47,47,-3.6062082718446575e-05,-9.854691490507328e-06,1.1102230246251565e-16,-2.5391280055186982e-05,-2.015358049123339e-05,-1.0888537487874217e-05,-4.0182410670941415e-05,-6.357284678570885e-06,1.1102230246251565e-16,-4.2612557429100306e-05,-3.0532093016066852e-06,1.1102230246251565e-16,-4.2612557429100306e-05,-2.5391280055186982e-05,3,1,19,-0.00026346731787196267,-5.029649745103004e-05,-2.660744150942418e-05,0.0,6.279380785075006e-05,3.139690392537503e-05,2.0976313406627558e-05,0.0008192748071268891,0.19444444444444445,0.8888888888888888,True,0.007361233239043077,0.005576575742043665,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008557975965289823,0.0026987864227990283,0.36294395924662354,0.0035270926576422986,1.5296287030556872e-05,0.0015573350202609344,0.0013155806066907447,0.001937028571428627,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0010720000000002266,0.0012596000000000352,0.00030547296220517696,0.002505155693390561,-0.9685830491175812,True,False,True,True,False,False,0.9898609501738123,1.0,1.0,0.9896057347670251,-3.158702868976911e-05,-1.347069417300443e-05,-1.347069417300443e-05,-2.5843541429263138e-05,3452,57,57,2790,-4.850841636982795e-06,-3.4759053920773876e-06,-3.4759053920773876e-06,-5.041593501781837e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
107,0,e143_top_q2s3_weighted_21_9ca7ba6b,active_boundary_refine,top_q2s3_weighted_21,q2s3_weighted,21,0.2,21,21,21,-3.606076788464918e-05,-9.853376656709933e-06,1.1102230246251565e-16,-2.4856899228486995e-05,-1.9619199664533404e-05,-1.0594231262262e-05,-4.040176237396498e-05,-6.576636381594447e-06,1.1102230246251565e-16,-4.292364205160659e-05,-3.364293924112971e-06,1.1102230246251565e-16,-4.292364205160659e-05,-2.4856899228486995e-05,3,1,107,-0.0002703132445209755,-4.565750131801938e-05,-2.1515413421158147e-05,0.0,9.843800446873718e-05,4.921900223436859e-05,3.147442511278341e-05,0.0011218535528297955,0.19444444444444445,0.8888888888888888,True,0.007346490381900214,0.0055249757420436476,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.000855135907699572,0.0026861114723247337,0.36294395924662354,0.003521103082346758,1.5395177491589823e-05,0.0015573350202609344,0.0013155806066907447,0.0019222857142857652,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.0009600000000002068,0.0012080000000000179,0.00030547296220517696,0.002505155693390561,-0.9687466491175812,True,False,True,True,False,False,0.9881228273464658,1.0,1.0,0.9874551971326165,-3.2097626093562684e-05,-1.3469222603225198e-05,-1.3469222603225198e-05,-2.617318729809548e-05,3452,57,57,2790,-4.524292125555942e-06,-3.475441629422771e-06,-3.475441629422771e-06,-4.845535170926672e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
200,0,e143_top_tension_23_a5487c1e,active_boundary_refine,top_tension_23,tension,23,0.3,23,23,23,-3.605643100179634e-05,-9.849039773857093e-06,1.1102230246251565e-16,-2.4762481317663898e-05,-1.9524781753710307e-05,-1.0695573509300615e-05,-4.041218818662262e-05,-6.587062194252091e-06,1.1102230246251565e-16,-4.299462350132455e-05,-3.435275373830926e-06,1.1102230246251565e-16,-4.299462350132455e-05,-2.4762481317663898e-05,3,1,200,-0.00025891293911458615,-3.5773677207417975e-05,-2.299596033092377e-05,0.0,8.807417610021129e-05,4.4037088050105644e-05,2.8096041315510647e-05,0.0009958766768926194,0.19444444444444445,0.8888888888888888,True,0.007354490381900218,0.005552975742043661,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008461625742479115,0.002657203472127859,0.36294395924662354,0.003517272620743111,1.5272554314554166e-05,0.0015573350202609344,0.0013155806066907447,0.001930285714285769,0.020000000000003126,185,108,0.971693316627712,0.2436718036084944,0.00031379025240638647,0.0003137902524063828,0.00048000000000024244,0.0012360000000000318,0.00030547296220517696,0.002505155693390561,-0.9691986491175812,True,False,True,True,False,False,0.9944959443800695,1.0,1.0,0.9946236559139785,-3.3795781229417e-05,-1.346436873823104e-05,-1.346436873823104e-05,-2.7661159323015964e-05,3452,57,57,2790,-6.011281879800375e-06,-3.473911942318156e-06,-3.473911942318156e-06,-6.3075949061646136e-06,True,True,True,2.8189256484623115e-18,True,True,True,False,False,True,True,True,False,False
