role,file,left,right,pred_corr,train_corr,mixmin_corr,abs_gap_to_train,abs_gap_delta_vs_mixmin
frontier_mixmin,submission_mixmin_0c916bb4.csv,S1,S3,0.1251328824501438,0.11804531301889201,0.1251328824501438,0.0070875694312518,0.0
frontier_mixmin,submission_mixmin_0c916bb4.csv,S1,S4,0.0657174403806242,0.10653252046740275,0.0657174403806242,0.040815080086778546,0.0
frontier_mixmin,submission_mixmin_0c916bb4.csv,S2,S3,0.17634741681213947,0.3940225040709118,0.17634741681213947,0.21767508725877235,0.0
frontier_mixmin,submission_mixmin_0c916bb4.csv,S2,S4,0.10641070641507858,0.4782824077147669,0.10641070641507858,0.3718717012996883,0.0
frontier_mixmin,submission_mixmin_0c916bb4.csv,S3,S4,0.1113210480936677,0.08632658492237472,0.1113210480936677,0.024994463171292988,0.0
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,S1,S2,0.15325409281543823,0.3816084277893237,0.15153288479880278,0.22835433497388546,-0.0017212080166354449
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,Q3,S1,0.06326702364849242,0.06624698007546015,0.06274879157435019,0.002979956426967731,-0.0005182320741422275
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,S2,S4,0.10690026966955701,0.4782824077147669,0.10641070641507858,0.37138213804520986,-0.000489563254478409
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,Q1,S2,-0.03785254816696704,0.0727581810116198,-0.0382757493605033,0.11061072917858683,-0.0004232011935362545
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,S3,S4,0.11099366333628943,0.08632658492237472,0.1113210480936677,0.024667078413914717,-0.0003273847573782712
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,Q2,S4,-0.0007975884247426947,-0.024183606552649548,-0.0005443684697291507,0.023386018127906853,-0.0002532199550135429
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,Q3,S2,0.022398831895112055,0.001903446779540778,0.02263914791095247,0.020495385115571276,-0.00024031601584041662
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,S2,S3,0.17654858577621152,0.3940225040709118,0.17634741681213947,0.2174739182947003,-0.00020116896407204599
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,Q2,S2,0.038159180469543995,0.0025270181445755267,0.038350266716860135,0.03563216232496847,-0.00019108624731613982
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,Q2,S3,0.022232054467259114,-0.05248958625179382,0.02238516736402956,0.07472164071905293,-0.00015311289677044648
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,S1,S3,0.1250467679195171,0.11804531301889201,0.1251328824501438,0.007001454900625093,-8.611453062670749e-05
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,Q3,S4,0.0043587519440437955,0.007310574388441834,0.004358751944043567,0.002951822444398038,-2.2811613709095013e-16
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,Q1,Q3,0.026769412769043033,0.10161247780374832,0.02676941276904281,0.0748430650347053,-2.220446049250313e-16
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,Q1,S4,-0.057050028179864,0.01898235753215377,-0.05705002817986378,0.07603238571201777,2.220446049250313e-16
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,Q1,Q2,0.026923163218797785,0.12205977985582872,0.026926619449947526,0.09513661663703094,3.4562311497371434e-06
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,S1,S4,0.0656623505493525,0.10653252046740275,0.0657174403806242,0.040870169918050245,5.508983127169853e-05
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,Q1,S3,-0.08505589392124309,-0.11911987546652744,-0.08513602825825727,0.03406398154528435,8.013433701417605e-05
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,Q3,S3,-0.002610280391354126,-0.026854834760353396,-0.002706460060162671,0.02424455436899927,9.617966880854506e-05
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,Q2,Q3,0.018688565241457747,0.34012922174108057,0.018825373158770572,0.32144065649962283,0.00013680791731285336
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,Q2,S1,0.047797499193710936,0.05192744263883158,0.04803081878528462,0.004129943445120646,0.0002333195915736816
max_upside_e86,submission_e86_e85_consensus_a3f7c96f.csv,Q1,S1,0.09367107784228546,0.3614444298659205,0.09444456339387833,0.26777335202363506,0.0007734855515928452
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,S1,S2,0.15317396451912488,0.3816084277893237,0.15153288479880278,0.2284344632701988,-0.0016410797203220973
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,Q3,S1,0.06321650753298584,0.06624698007546015,0.06274879157435019,0.003030472542474308,-0.0004677159586356505
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,S2,S4,0.1068676748212361,0.4782824077147669,0.10641070641507858,0.3714147328935308,-0.00045696840615749856
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,Q1,S2,-0.03789274120927832,0.0727581810116198,-0.0382757493605033,0.11065092222089812,-0.00038300815122496723
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,S3,S4,0.11101871527281583,0.08632658492237472,0.1113210480936677,0.024692130350441113,-0.00030233282085187496
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,S2,S3,0.17658930202720913,0.3940225040709118,0.17634741681213947,0.2174332020437027,-0.00024188521506965377
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,Q3,S2,0.02239977885411194,0.001903446779540778,0.02263914791095247,0.02049633207457116,-0.00023936905684053197
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,Q2,S1,0.0482256131077765,0.05192744263883158,0.04803081878528462,0.0037018295310550856,-0.00019479432249187856
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,S1,S3,0.1250719552063831,0.11804531301889201,0.1251328824501438,0.007026642187491078,-6.092724376072223e-05
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,Q2,Q3,0.018825373158771024,0.34012922174108057,0.018825373158770572,0.32130384858230954,-4.440892098500626e-16
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,Q3,S4,0.0043587519440437955,0.007310574388441834,0.004358751944043567,0.002951822444398038,-2.2811613709095013e-16
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,Q1,Q3,0.026769412769043033,0.10161247780374832,0.02676941276904281,0.0748430650347053,-2.220446049250313e-16
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,Q1,Q2,0.02692661944994753,0.12205977985582872,0.026926619449947526,0.09513316040588118,-1.3877787807814457e-17
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,Q2,S4,-0.0005443684697291508,-0.024183606552649548,-0.0005443684697291507,0.023639238082920396,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,Q1,S4,-0.057050028179864,0.01898235753215377,-0.05705002817986378,0.07603238571201777,2.220446049250313e-16
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,S1,S4,0.06569289960240957,0.10653252046740275,0.0657174403806242,0.04083962086499318,2.4540778214635073e-05
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,Q2,S3,0.02243851981642661,-0.05248958625179382,0.02238516736402956,0.07492810606822042,5.3352452397043004e-05
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,Q1,S3,-0.08506198458083482,-0.11911987546652744,-0.08513602825825727,0.034057890885692624,7.404367742244733e-05
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,Q3,S3,-0.0026173802486722485,-0.026854834760353396,-0.002706460060162671,0.024237454511681147,8.907981149042232e-05
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,Q2,S2,0.038551111482653874,0.0025270181445755267,0.038350266716860135,0.03602409333807835,0.00020084476579373955
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,Q1,S1,0.09372588866895866,0.3614444298659205,0.09444456339387833,0.26771854119696187,0.0007186747249196546
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,S1,S2,0.15325499263492412,0.3816084277893237,0.15153288479880278,0.22835343515439957,-0.0017221078361213393
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,Q3,S1,0.06326712285322035,0.06624698007546015,0.06274879157435019,0.0029798572222397984,-0.00051833127887016
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,S2,S4,0.10690057437392558,0.4782824077147669,0.10641070641507858,0.3713818333408413,-0.000489867958846979
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,Q1,S2,-0.037852561897904896,0.0727581810116198,-0.0382757493605033,0.11061074290952469,-0.00042318746259839557
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,S3,S4,0.1109587522595131,0.08632658492237472,0.1113210480936677,0.024632167337138383,-0.0003622958341546051
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,Q3,S2,0.022398866616088194,0.001903446779540778,0.02263914791095247,0.020495419836547416,-0.00024028129486427727
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,Q2,S1,0.048231667684982236,0.05192744263883158,0.04803081878528462,0.0036957749538493456,-0.0002008488996976185
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,S2,S3,0.1765201668763548,0.3940225040709118,0.17634741681213947,0.21750233719455703,-0.0001727500642153268
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,S1,S3,0.12501184240066246,0.11804531301889201,0.1251328824501438,0.006966529381770448,-0.00012104004948135239
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,Q2,Q3,0.018825373158771024,0.34012922174108057,0.018825373158770572,0.32130384858230954,-4.440892098500626e-16
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,Q3,S4,0.0043587519440437955,0.007310574388441834,0.004358751944043567,0.002951822444398038,-2.2811613709095013e-16
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,Q1,Q3,0.026769412769043033,0.10161247780374832,0.02676941276904281,0.0748430650347053,-2.220446049250313e-16
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,Q1,Q2,0.02692661944994753,0.12205977985582872,0.026926619449947526,0.09513316040588118,-1.3877787807814457e-17
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,Q2,S4,-0.0005443684697291508,-0.024183606552649548,-0.0005443684697291507,0.023639238082920396,0.0
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,Q1,S4,-0.057050028179864,0.01898235753215377,-0.05705002817986378,0.07603238571201777,2.220446049250313e-16
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,S1,S4,0.06566244042538437,0.10653252046740275,0.0657174403806242,0.04087008004201838,5.49999552398317e-05
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,Q2,S3,0.02244836106555791,-0.05248958625179382,0.02238516736402956,0.07493794731735173,6.319370152835235e-05
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,Q1,S3,-0.08504741585232,-0.11911987546652744,-0.08513602825825727,0.03407245961420745,8.861240593727171e-05
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,Q3,S3,-0.0026004558074895854,-0.026854834760353396,-0.002706460060162671,0.02425437895286381,0.00010600425267308367
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,Q2,S2,0.0385657977003031,0.0025270181445755267,0.038350266716860135,0.036038779555727575,0.00021553098344296445
noq2_contrast,submission_e87_noq2_source_consensus_a85c4e39.csv,Q1,S1,0.0936710633170196,0.3614444298659205,0.09444456339387833,0.26777336654890094,0.0007735000768587241
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,Q1,Q3,0.033972504530921196,0.10161247780374832,0.02676941276904281,0.06763997327282713,-0.0072030917618783885
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,Q1,S1,0.09885195574051334,0.3614444298659205,0.09444456339387833,0.2625924741254072,-0.0044073923466350085
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,S2,S3,0.17944683331952146,0.3940225040709118,0.17634741681213947,0.21457567075139036,-0.0030994165073819913
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,Q2,Q3,0.021153389883174122,0.34012922174108057,0.018825373158770572,0.31897583185790646,-0.0023280167244035255
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,Q2,S1,0.050211597665859885,0.05192744263883158,0.04803081878528462,0.0017158449729716974,-0.0021807788805752668
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,Q1,Q2,0.02868875621684463,0.12205977985582872,0.026926619449947526,0.09337102363898409,-0.0017621367668971127
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,Q3,S3,-0.0034098688110609236,-0.026854834760353396,-0.002706460060162671,0.023444965949292473,-0.0007034087508982524
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,Q1,S4,-0.05661341390684323,0.01898235753215377,-0.05705002817986378,0.075595771438997,-0.00043661427302055245
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,Q2,S4,-0.0002844123233084926,-0.024183606552649548,-0.0005443684697291507,0.023899194229341055,0.000259956146420659
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,Q1,S2,-0.03862055419656271,0.0727581810116198,-0.0382757493605033,0.1113787352081825,0.00034480483605942025
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,S2,S4,0.10570726272563662,0.4782824077147669,0.10641070641507858,0.37257514498913025,0.0007034436894419738
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,Q2,S3,0.02359520999227788,-0.05248958625179382,0.02238516736402956,0.0760847962440717,0.0012100426282483229
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,S3,S4,0.11253447759593957,0.08632658492237472,0.1113210480936677,0.026207892673564853,0.001213429502271865
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,Q3,S1,0.0710493135209847,0.06624698007546015,0.06274879157435019,0.004802333445524554,0.0013041449444145953
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,Q1,S3,-0.08367042859809391,-0.11911987546652744,-0.08513602825825727,0.03544944686843353,0.0014655996601633525
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,S1,S2,0.14922195576837113,0.3816084277893237,0.15153288479880278,0.23238647202095256,0.0023109290304316465
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,Q2,S2,0.04069067577151126,0.0025270181445755267,0.038350266716860135,0.038163657626935736,0.0023404090546511255
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,S1,S4,0.06187724055731564,0.10653252046740275,0.0657174403806242,0.04465527991008711,0.0038401998233085627
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,Q3,S2,0.026754592035331527,0.001903446779540778,0.02263914791095247,0.024851145255790748,0.004115444124379055
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,Q3,S4,-3.730200013255043e-05,0.007310574388441834,0.004358751944043567,0.007347876388574384,0.004396053944176118
ordinal_q,submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,S1,S3,0.13212514680351345,0.11804531301889201,0.1251328824501438,0.014079833784621437,0.006992264353369637
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,S1,S2,0.1569676281241107,0.3816084277893237,0.15153288479880278,0.224640799665213,-0.005434743325307911
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,Q2,S1,0.05082602884651177,0.05192744263883158,0.04803081878528462,0.0011014137923198095,-0.0027952100612271547
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,Q1,S2,-0.03557684089285888,0.0727581810116198,-0.0382757493605033,0.10833502190447868,-0.002698908467644409
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,Q1,Q3,0.028794141234178023,0.10161247780374832,0.02676941276904281,0.0728183365695703,-0.0020247284651352115
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,Q3,S1,0.06473814590232499,0.06624698007546015,0.06274879157435019,0.0015088341731351596,-0.001989354327974799
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,S2,S4,0.10802186199782346,0.4782824077147669,0.10641070641507858,0.37026054571694345,-0.0016111555827448276
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,S2,S3,0.17773325275022733,0.3940225040709118,0.17634741681213947,0.2162892513206845,-0.0013858359380878593
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,Q1,S4,-0.05615176762543564,0.01898235753215377,-0.05705002817986378,0.07513412515758941,-0.0008982605544281402
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,S1,S4,0.06660364038422853,0.10653252046740275,0.0657174403806242,0.03992888008317422,-0.0008862000036043288
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,Q2,Q3,0.01937986579689286,0.34012922174108057,0.018825373158770572,0.3207493559441877,-0.0005544926381222948
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,Q3,S2,0.022235197513326175,0.001903446779540778,0.02263914791095247,0.020331750733785396,-0.0004039503976262966
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,Q1,S3,-0.08522686433671939,-0.11911987546652744,-0.08513602825825727,0.033893011129808054,-9.08360784621226e-05
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,Q1,Q2,0.026433432620086288,0.12205977985582872,0.026926619449947526,0.09562634723574243,0.000493186829861228
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,S3,S4,0.11266235635652937,0.08632658492237472,0.1113210480936677,0.02633577143415465,0.0013413082628616624
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,Q3,S3,-0.001198674643732436,-0.026854834760353396,-0.002706460060162671,0.02565616011662096,0.0015077854164302351
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,S1,S3,0.1267833947449597,0.11804531301889201,0.1251328824501438,0.008738081726067687,0.0016505122948158868
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,Q3,S4,0.0024554595999459403,0.007310574388441834,0.004358751944043567,0.004855114788495893,0.0019032923440976271
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,Q2,S4,0.0014560930115193567,-0.024183606552649548,-0.0005443684697291507,0.025639699564168904,0.0020004614812485083
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,Q2,S3,0.02562014269959472,-0.05248958625179382,0.02238516736402956,0.07810972895138854,0.00323497533556516
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,Q2,S2,0.04168903350282945,0.0025270181445755267,0.038350266716860135,0.03916201535825393,0.0033387667859693174
previous_a2c8,submission_frontier_cvjepa_refine_a2c8d2c8.csv,Q1,S1,0.09105553575877405,0.3614444298659205,0.09444456339387833,0.27038889410714645,0.003389027635104236
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,S1,S2,0.15752392384597286,0.3816084277893237,0.15153288479880278,0.22408450394335083,-0.005991039047170077
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,Q1,S2,-0.034937320290880876,0.0727581810116198,-0.0382757493605033,0.10769550130250066,-0.003338429069622423
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,Q2,S1,0.051078208168420944,0.05192744263883158,0.04803081878528462,0.0008492344704106383,-0.003047389383136326
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,Q3,S1,0.0650398834227137,0.06624698007546015,0.06274879157435019,0.001207096652746445,-0.0022910918483635134
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,S1,S4,0.06796216232766687,0.10653252046740275,0.0657174403806242,0.038570358139735875,-0.0022447219470426716
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,S2,S4,0.10855592123469714,0.4782824077147669,0.10641070641507858,0.3697264864800697,-0.002145214819618546
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,Q1,Q3,0.02890865506049638,0.10161247780374832,0.02676941276904281,0.07270382274325195,-0.002139242291453569
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,Q1,S4,-0.05517512695249821,0.01898235753215377,-0.05705002817986378,0.07415748448465198,-0.001874901227365569
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,S2,S3,0.17806090076539258,0.3940225040709118,0.17634741681213947,0.21596160330551925,-0.0017134839532531032
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,Q2,Q3,0.019717995538757686,0.34012922174108057,0.018825373158770572,0.3204112262023229,-0.0008926223799871069
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,Q3,S2,0.02218675412506606,0.001903446779540778,0.02263914791095247,0.020283307345525282,-0.00045239378588641035
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,Q1,S3,-0.08522220886976857,-0.11911987546652744,-0.08513602825825727,0.03389766659675887,-8.618061151130507e-05
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,Q1,Q2,0.026661642905481352,0.12205977985582872,0.026926619449947526,0.09539813695034736,0.0002649765444661667
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,Q1,S1,0.09282856143072696,0.3614444298659205,0.09444456339387833,0.2686158684351936,0.00161600196315137
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,S3,S4,0.11298996768357605,0.08632658492237472,0.1113210480936677,0.026663382761201337,0.0016689195899083492
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,Q3,S3,-0.0010283160907134153,-0.026854834760353396,-0.002706460060162671,0.025826518669639982,0.001678143969449257
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,Q3,S4,0.0023782918050461225,0.007310574388441834,0.004358751944043567,0.004932282583395712,0.0019804601389974454
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,Q2,S4,0.0016462121673175387,-0.024183606552649548,-0.0005443684697291507,0.025829818719967087,0.0021905806370466907
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,S1,S3,0.1273440770843652,0.11804531301889201,0.1251328824501438,0.009298764065473197,0.0022111946342213973
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,Q2,S3,0.02559902701323252,-0.05248958625179382,0.02238516736402956,0.07808861326502634,0.0032138596492029547
raw05,submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,Q2,S2,0.04203481870997097,0.0025270181445755267,0.038350266716860135,0.03950780056539545,0.003684551993110838
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,S1,S2,0.15736763378286203,0.3816084277893237,0.15153288479880278,0.22424079400646166,-0.0058347489840592515
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,Q1,Q3,0.03080995562436433,0.10161247780374832,0.02676941276904281,0.07080252217938399,-0.00404054285532153
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,Q1,S2,-0.03448228637390566,0.0727581810116198,-0.0382757493605033,0.10724046738552545,-0.0037934629865976344
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,Q2,S1,0.05142751125707466,0.05192744263883158,0.04803081878528462,0.0004999313817569198,-0.0033966924717900443
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,S2,S3,0.17907264123005964,0.3940225040709118,0.17634741681213947,0.21494986284085218,-0.002725224417920169
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,Q3,S1,0.06539078263449606,0.06624698007546015,0.06274879157435019,0.0008561974409640877,-0.0026419910601458707
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,S1,S4,0.06809909255249166,0.10653252046740275,0.0657174403806242,0.038433427914911084,-0.0023816521718674627
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,Q1,S4,-0.0546768606312732,0.01898235753215377,-0.05705002817986378,0.07365921816342696,-0.002373167548590585
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,Q2,Q3,0.02070417586239735,0.34012922174108057,0.018825373158770572,0.3194250458786832,-0.0018788027036267807
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,Q3,S2,0.020987057400581252,0.001903446779540778,0.02263914791095247,0.019083610621040473,-0.0016520905103712194
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,Q1,S3,-0.08600550709405919,-0.11911987546652744,-0.08513602825825727,0.033114368372468256,-0.0008694788358019206
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,Q1,Q2,0.027643750790219673,0.12205977985582872,0.026926619449947526,0.09441602906560904,-0.0007171313402721535
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,S2,S4,0.10702540539398792,0.4782824077147669,0.10641070641507858,0.37125700232077896,-0.0006146989789093116
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,Q3,S3,-0.0024702070881352975,-0.026854834760353396,-0.002706460060162671,0.0243846276722181,0.00023625297202737455
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,S3,S4,0.11183402867907505,0.08632658492237472,0.1113210480936677,0.025507443756700332,0.0005129805854073438
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,Q2,S4,0.0014529912879618341,-0.024183606552649548,-0.0005443684697291507,0.025636597840611383,0.001997359757690987
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,Q3,S4,0.0009627262855079806,0.007310574388441834,0.004358751944043567,0.006347848102933853,0.0033960256585355867
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,Q2,S3,0.025782721476562537,-0.05248958625179382,0.02238516736402956,0.07827230772835636,0.00339755411253298
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,Q1,S1,0.09076418282365266,0.3614444298659205,0.09444456339387833,0.27068024704226784,0.0036803805702256276
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,S1,S3,0.12891803777666258,0.11804531301889201,0.1251328824501438,0.010872724757770569,0.0037851553265187687
stage2,submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,Q2,S2,0.042544445979574366,0.0025270181445755267,0.038350266716860135,0.04001742783499884,0.004194179262714232
