variant,target_set,row_mask,cell_mask,sign_mask,scale,threshold_frac,s3_alpha,targets,file,basename,changed_rows_vs_e247,changed_cells_vs_e247,move_l1,move_l2,row_entropy,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4,family
compact_t55_s1.000_s3a0.25,compact_s3tail,all,abs_top55,both,1.0,55.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t55_s1_000_s3a0_25_9bfb53e7.csv,submission_e350_compactplateau_compact_t55_s1_000_s3a0_25_9bfb53e7.csv,232,459,4.606459128818063,0.4416588647265171,0.828716015830461,2.2283468949153864,1.0247324999943386,0.22828197914359444,1.1166924697992417,0.0,0.008405284965501395,0.0,compact_s3tail
compact_t55_s1.000_s3a0.50,compact_s3tail,all,abs_top55,both,1.0,55.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t55_s1_000_s3a0_50_f2bf19ca.csv,submission_e350_compactplateau_compact_t55_s1_000_s3a0_50_f2bf19ca.csv,232,459,4.614864413783565,0.44166106207505557,0.8297657256452136,2.2283468949153864,1.0247324999943386,0.22828197914359444,1.1166924697992417,0.0,0.01681056993100279,0.0,compact_s3tail
compact_t55_s1.000_s3a0.75,compact_s3tail,all,abs_top55,both,1.0,55.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t55_s1_000_s3a0_75_f10302d4.csv,submission_e350_compactplateau_compact_t55_s1_000_s3a0_75_f10302d4.csv,232,459,4.623269698749065,0.44166472429832593,0.8307498665626554,2.2283468949153864,1.0247324999943386,0.22828197914359444,1.1166924697992417,0.0,0.025215854896504183,0.0,compact_s3tail
compact_t55_s1.000_s3a1.00,compact_s3tail,all,abs_top55,both,1.0,55.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t55_s1_000_s3a1_00_5e75b324.csv,submission_e350_compactplateau_compact_t55_s1_000_s3a1_00_5e75b324.csv,232,459,4.631674983714567,0.441669851359889,0.8316867200951082,2.2283468949153864,1.0247324999943386,0.22828197914359444,1.1166924697992417,0.0,0.03362113986200558,0.0,compact_s3tail
compact_t55_s1.005_s3a0.00,compact_s3tail,all,abs_top55,both,1.005,55.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t55_s1_005_s3a0_00_6370a1fc.csv,submission_e350_compactplateau_compact_t55_s1_005_s3a0_00_6370a1fc.csv,205,313,4.621044113071823,0.44386642293594786,0.8275315077342228,2.2394886293899634,1.02985616249431,0.2294233890393124,1.1222759321482378,0.0,0.0,0.0,compact_s3tail
compact_t55_s1.005_s3a0.25,compact_s3tail,all,abs_top55,both,1.005,55.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t55_s1_005_s3a0_25_68cd3099.csv,submission_e350_compactplateau_compact_t55_s1_005_s3a0_25_68cd3099.csv,232,459,4.629449398037325,0.4438671517438565,0.8287105724574665,2.2394886293899634,1.02985616249431,0.2294233890393124,1.1222759321482378,0.0,0.008405284965501395,0.0,compact_s3tail
compact_t55_s1.005_s3a0.50,compact_s3tail,all,abs_top55,both,1.005,55.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t55_s1_005_s3a0_50_cd730cb4.csv,submission_e350_compactplateau_compact_t55_s1_005_s3a0_50_cd730cb4.csv,232,459,4.637854683002827,0.44386933816040264,0.8297556466336506,2.2394886293899634,1.02985616249431,0.2294233890393124,1.1222759321482378,0.0,0.01681056993100279,0.0,compact_s3tail
compact_t55_s1.005_s3a0.75,compact_s3tail,all,abs_top55,both,1.005,55.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t55_s1_005_s3a0_75_cc4cee80.csv,submission_e350_compactplateau_compact_t55_s1_005_s3a0_75_cc4cee80.csv,232,459,4.646259967968328,0.4438729821640466,0.8307355561784255,2.2394886293899634,1.02985616249431,0.2294233890393124,1.1222759321482378,0.0,0.025215854896504183,0.0,compact_s3tail
compact_t55_s1.005_s3a1.00,compact_s3tail,all,abs_top55,both,1.005,55.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t55_s1_005_s3a1_00_e0939cfa.csv,submission_e350_compactplateau_compact_t55_s1_005_s3a1_00_e0939cfa.csv,232,459,4.654665252933829,0.44387808371889037,0.8316684678391725,2.2394886293899634,1.02985616249431,0.2294233890393124,1.1222759321482378,0.0,0.03362113986200558,0.0,compact_s3tail
compact_t55_s1.010_s3a0.00,compact_s3tail,all,abs_top55,both,1.01,55.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t55_s1_010_s3a0_00_d7a95aee.csv,submission_e350_compactplateau_compact_t55_s1_010_s3a0_00_d7a95aee.csv,205,313,4.644034382291087,0.44607471359732076,0.8275315077342228,2.250630363864541,1.0349798249942816,0.23056479893503037,1.1278593944972342,0.0,0.0,0.0,compact_s3tail
compact_t55_s1.010_s3a0.25,compact_s3tail,all,abs_top55,both,1.01,55.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t55_s1_010_s3a0_25_48da7c50.csv,submission_e350_compactplateau_compact_t55_s1_010_s3a0_25_48da7c50.csv,232,459,4.652439667256588,0.44607543879727535,0.8287051803436997,2.250630363864541,1.0349798249942816,0.23056479893503037,1.1278593944972342,0.0,0.008405284965501395,0.0,compact_s3tail
compact_t55_s1.010_s3a0.50,compact_s3tail,all,abs_top55,both,1.01,55.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t55_s1_010_s3a0_50_892952e7.csv,submission_e350_compactplateau_compact_t55_s1_010_s3a0_50_892952e7.csv,232,459,4.66084495222209,0.4460776143900654,0.8297456611831606,2.250630363864541,1.0349798249942816,0.23056479893503037,1.1278593944972342,0.0,0.01681056993100279,0.0,compact_s3tail
compact_t55_s1.010_s3a0.75,compact_s3tail,all,abs_top55,both,1.01,55.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t55_s1_010_s3a0_75_fc3ce4c9.csv,submission_e350_compactplateau_compact_t55_s1_010_s3a0_75_fc3ce4c9.csv,232,459,4.669250237187591,0.44608124035446955,0.8307213771950334,2.250630363864541,1.0349798249942816,0.23056479893503037,1.1278593944972342,0.0,0.025215854896504183,0.0,compact_s3tail
compact_t55_s1.010_s3a1.00,compact_s3tail,all,abs_top55,both,1.01,55.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t55_s1_010_s3a1_00_4b516a8a.csv,submission_e350_compactplateau_compact_t55_s1_010_s3a1_00_4b516a8a.csv,232,459,4.677655522153092,0.4460863166551203,0.8316503816619564,2.250630363864541,1.0349798249942816,0.23056479893503037,1.1278593944972342,0.0,0.03362113986200558,0.0,compact_s3tail
compact_t60_s0.990_s3a0.00,compact_s3tail,all,abs_top60,both,0.99,60.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t60_s0_990_s3a0_00_309d5754.csv,submission_e350_compactplateau_compact_t60_s0_990_s3a0_00_309d5754.csv,211,337,4.553431429176036,0.43724163948314887,0.8277564864834656,2.206598584476502,1.014485174994395,0.2259991593521585,1.1063485103529807,0.0,0.0,0.0,compact_s3tail
compact_t60_s0.990_s3a0.25,compact_s3tail,all,abs_top60,both,0.99,60.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s0_990_s3a0_25_35b1ece9.csv,submission_e350_compactplateau_compact_t60_s0_990_s3a0_25_35b1ece9.csv,238,500,4.562080734058196,0.4372423833880891,0.8289737390120717,2.206598584476502,1.014485174994395,0.2259991593521585,1.1063485103529807,0.0,0.008649304882160118,0.0,compact_s3tail
compact_t60_s0.990_s3a0.50,compact_s3tail,all,abs_top60,both,0.99,60.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s0_990_s3a0_50_eab47e95.csv,submission_e350_compactplateau_compact_t60_s0_990_s3a0_50_eab47e95.csv,238,500,4.570730038940356,0.4372446150953157,0.8300578239127989,2.206598584476502,1.014485174994395,0.2259991593521585,1.1063485103529807,0.0,0.017298609764320235,0.0,compact_s3tail
compact_t60_s0.990_s3a0.75,compact_s3tail,all,abs_top60,both,0.99,60.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s0_990_s3a0_75_674edc26.csv,submission_e350_compactplateau_compact_t60_s0_990_s3a0_75_674edc26.csv,238,500,4.5793793438225165,0.43724833458204776,0.8310757496680238,2.206598584476502,1.014485174994395,0.2259991593521585,1.1063485103529807,0.0,0.025947914646480358,0.0,compact_s3tail
compact_t60_s0.990_s3a1.00,compact_s3tail,all,abs_top60,both,0.99,60.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s0_990_s3a1_00_6c989999.csv,submission_e350_compactplateau_compact_t60_s0_990_s3a1_00_6c989999.csv,238,500,4.588028648704676,0.4372535418103179,0.8320456445285718,2.206598584476502,1.014485174994395,0.2259991593521585,1.1063485103529807,0.0,0.03459721952864047,0.0,compact_s3tail
compact_t60_s0.995_s3a0.00,compact_s3tail,all,abs_top60,both,0.995,60.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t60_s0_995_s3a0_00_12d80bce.csv,submission_e350_compactplateau_compact_t60_s0_995_s3a0_00_12d80bce.csv,211,337,4.576428557606218,0.43944993059164955,0.8277564864834656,2.217743021771838,1.0196088374943666,0.22714056924787646,1.111936129092137,0.0,0.0,0.0,compact_s3tail
compact_t60_s0.995_s3a0.25,compact_s3tail,all,abs_top60,both,0.995,60.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s0_995_s3a0_25_98c96387.csv,submission_e350_compactplateau_compact_t60_s0_995_s3a0_25_98c96387.csv,238,500,4.585077862488379,0.4394506707583803,0.82896806767226,2.217743021771838,1.0196088374943666,0.22714056924787646,1.111936129092137,0.0,0.008649304882160118,0.0,compact_s3tail
compact_t60_s0.995_s3a0.50,compact_s3tail,all,abs_top60,both,0.995,60.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s0_995_s3a0_50_3cb34eaa.csv,submission_e350_compactplateau_compact_t60_s0_995_s3a0_50_3cb34eaa.csv,238,500,4.593727167370538,0.43945289125109244,0.8300473004799429,2.217743021771838,1.0196088374943666,0.22714056924787646,1.111936129092137,0.0,0.017298609764320235,0.0,compact_s3tail
compact_t60_s0.995_s3a0.75,compact_s3tail,all,abs_top60,both,0.995,60.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s0_995_s3a0_75_fc2bc44c.csv,submission_e350_compactplateau_compact_t60_s0_995_s3a0_75_fc2bc44c.csv,238,500,4.602376472252699,0.4394565920473467,0.8310607915352732,2.217743021771838,1.0196088374943666,0.22714056924787646,1.111936129092137,0.0,0.025947914646480358,0.0,compact_s3tail
compact_t60_s0.995_s3a1.00,compact_s3tail,all,abs_top60,both,0.995,60.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s0_995_s3a1_00_e58977a6.csv,submission_e350_compactplateau_compact_t60_s0_995_s3a1_00_e58977a6.csv,238,500,4.611025777134858,0.43946177310974516,0.8320265519910816,2.217743021771838,1.0196088374943666,0.22714056924787646,1.111936129092137,0.0,0.03459721952864047,0.0,compact_s3tail
compact_t60_s1.000_s3a0.00,compact_s3tail,all,abs_top60,both,1.0,60.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t60_s1_000_s3a0_00_b37e8ff5.csv,submission_e350_compactplateau_compact_t60_s1_000_s3a0_00_b37e8ff5.csv,211,337,4.5994256860364,0.44165822170015034,0.8277564864834656,2.228887459067174,1.0247324999943386,0.22828197914359444,1.1175237478312936,0.0,0.0,0.0,compact_s3tail
compact_t60_s1.000_s3a0.25,compact_s3tail,all,abs_top60,both,1.0,60.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s1_000_s3a0_25_c1dca6e2.csv,submission_e350_compactplateau_compact_t60_s1_000_s3a0_25_c1dca6e2.csv,238,500,4.608074990918561,0.44165895816605355,0.8289624503642915,2.228887459067174,1.0247324999943386,0.22828197914359444,1.1175237478312936,0.0,0.008649304882160118,0.0,compact_s3tail
compact_t60_s1.000_s3a0.50,compact_s3tail,all,abs_top60,both,1.0,60.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s1_000_s3a0_50_3727ddbc.csv,submission_e350_compactplateau_compact_t60_s1_000_s3a0_50_3727ddbc.csv,238,500,4.61672429580072,0.44166116755639495,0.8300368758615181,2.228887459067174,1.0247324999943386,0.22828197914359444,1.1175237478312936,0.0,0.017298609764320235,0.0,compact_s3tail
compact_t60_s1.000_s3a0.75,compact_s3tail,all,abs_top60,both,1.0,60.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s1_000_s3a0_75_9d53e200.csv,submission_e350_compactplateau_compact_t60_s1_000_s3a0_75_9d53e200.csv,238,500,4.625373600682881,0.44166484984907006,0.8310459723227427,2.228887459067174,1.0247324999943386,0.22828197914359444,1.1175237478312936,0.0,0.025947914646480358,0.0,compact_s3tail
compact_t60_s1.000_s3a1.00,compact_s3tail,all,abs_top60,both,1.0,60.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s1_000_s3a1_00_b4d61db4.csv,submission_e350_compactplateau_compact_t60_s1_000_s3a1_00_b4d61db4.csv,238,500,4.634022905565041,0.4416700050072391,0.8320076351526726,2.228887459067174,1.0247324999943386,0.22828197914359444,1.1175237478312936,0.0,0.03459721952864047,0.0,compact_s3tail
compact_t60_s1.005_s3a0.00,compact_s3tail,all,abs_top60,both,1.005,60.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t60_s1_005_s3a0_00_645ab38c.csv,submission_e350_compactplateau_compact_t60_s1_005_s3a0_00_645ab38c.csv,211,337,4.622422814466582,0.4438665128086511,0.8277564864834656,2.240031896362509,1.02985616249431,0.2294233890393124,1.1231113665704497,0.0,0.0,0.0,compact_s3tail
compact_t60_s1.005_s3a0.25,compact_s3tail,all,abs_top60,both,1.005,60.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s1_005_s3a0_25_de9919ff.csv,submission_e350_compactplateau_compact_t60_s1_005_s3a0_25_de9919ff.csv,238,500,4.631072119348743,0.4438672456105509,0.8289568863117449,2.240031896362509,1.02985616249431,0.2294233890393124,1.1231113665704497,0.0,0.008649304882160118,0.0,compact_s3tail
compact_t60_s1.005_s3a0.50,compact_s3tail,all,abs_top60,both,1.005,60.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s1_005_s3a0_50_7177a045.csv,submission_e350_compactplateau_compact_t60_s1_005_s3a0_50_7177a045.csv,238,500,4.639721424230903,0.44386944400899153,0.8300265486545287,2.240031896362509,1.02985616249431,0.2294233890393124,1.1231113665704497,0.0,0.017298609764320235,0.0,compact_s3tail
compact_t60_s1.005_s3a0.75,compact_s3tail,all,abs_top60,both,1.005,60.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s1_005_s3a0_75_5f2f422b.csv,submission_e350_compactplateau_compact_t60_s1_005_s3a0_75_5f2f422b.csv,238,500,4.648370729113063,0.4438731079821967,0.8310312900756769,2.240031896362509,1.02985616249431,0.2294233890393124,1.1231113665704497,0.0,0.025947914646480358,0.0,compact_s3tail
compact_t60_s1.005_s3a1.00,compact_s3tail,all,abs_top60,both,1.005,60.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s1_005_s3a1_00_8329709c.csv,submission_e350_compactplateau_compact_t60_s1_005_s3a1_00_8329709c.csv,238,500,4.657020033995223,0.4438782374938739,0.8319888915596306,2.240031896362509,1.02985616249431,0.2294233890393124,1.1231113665704497,0.0,0.03459721952864047,0.0,compact_s3tail
compact_t60_s1.010_s3a0.00,compact_s3tail,all,abs_top60,both,1.01,60.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t60_s1_010_s3a0_00_0768a271.csv,submission_e350_compactplateau_compact_t60_s1_010_s3a0_00_0768a271.csv,211,337,4.645419942896765,0.4460748039171519,0.8277564864834658,2.2511763336578454,1.0349798249942816,0.23056479893503037,1.1286989853096068,0.0,0.0,0.0,compact_s3tail
compact_t60_s1.010_s3a0.25,compact_s3tail,all,abs_top60,both,1.01,60.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s1_010_s3a0_25_205c465d.csv,submission_e350_compactplateau_compact_t60_s1_010_s3a0_25_205c465d.csv,238,500,4.654069247778925,0.44607553309132547,0.8289513747530884,2.2511763336578454,1.0349798249942816,0.23056479893503037,1.1286989853096068,0.0,0.008649304882160118,0.0,compact_s3tail
compact_t60_s1.010_s3a0.50,compact_s3tail,all,abs_top60,both,1.01,60.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s1_010_s3a0_50_cc6b6f81.csv,submission_e350_compactplateau_compact_t60_s1_010_s3a0_50_cc6b6f81.csv,238,500,4.662718552661085,0.44607772060669465,0.8300163174826081,2.2511763336578454,1.0349798249942816,0.23056479893503037,1.1286989853096068,0.0,0.017298609764320235,0.0,compact_s3tail
compact_t60_s1.010_s3a0.75,compact_s3tail,all,abs_top60,both,1.01,60.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s1_010_s3a0_75_d3fc7a36.csv,submission_e350_compactplateau_compact_t60_s1_010_s3a0_75_d3fc7a36.csv,238,500,4.671367857543245,0.446081366441805,0.8310167428761378,2.2511763336578454,1.0349798249942816,0.23056479893503037,1.1286989853096068,0.0,0.025947914646480358,0.0,compact_s3tail
compact_t60_s1.010_s3a1.00,compact_s3tail,all,abs_top60,both,1.01,60.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t60_s1_010_s3a1_00_ac5b7c37.csv,submission_e350_compactplateau_compact_t60_s1_010_s3a1_00_ac5b7c37.csv,238,500,4.680017162425405,0.4460864705609003,0.8319703188041532,2.2511763336578454,1.0349798249942816,0.23056479893503037,1.1286989853096068,0.0,0.03459721952864047,0.0,compact_s3tail
compact_t65_s0.990_s3a0.00,compact_s3tail,all,abs_top65,both,0.99,65.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t65_s0_990_s3a0_00_2a104698.csv,submission_e350_compactplateau_compact_t65_s0_990_s3a0_00_2a104698.csv,216,356,4.554213268699345,0.4372416764812,0.8278782079415002,2.206919620395546,1.014485174994395,0.2259991593521585,1.106809313957246,0.0,0.0,0.0,compact_s3tail
compact_t65_s0.990_s3a0.25,compact_s3tail,all,abs_top65,both,0.99,65.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s0_990_s3a0_25_951dfddd.csv,submission_e350_compactplateau_compact_t65_s0_990_s3a0_25_951dfddd.csv,243,542,4.563114426483354,0.43724242356225873,0.8291291542570546,2.206919620395546,1.014485174994395,0.2259991593521585,1.106809313957246,0.0,0.00890115778400929,0.0,compact_s3tail
compact_t65_s0.990_s3a0.50,compact_s3tail,all,abs_top65,both,0.99,65.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s0_990_s3a0_50_c296969a.csv,submission_e350_compactplateau_compact_t65_s0_990_s3a0_50_c296969a.csv,243,542,4.572015584267364,0.43724466479777613,0.8302498208876512,2.206919620395546,1.014485174994395,0.2259991593521585,1.106809313957246,0.0,0.01780231556801858,0.0,compact_s3tail
compact_t65_s0.990_s3a0.75,compact_s3tail,all,abs_top65,both,0.99,65.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s0_990_s3a0_75_79d7f97a.csv,submission_e350_compactplateau_compact_t65_s0_990_s3a0_75_79d7f97a.csv,243,542,4.5809167420513734,0.4372484001647761,0.8313042200192151,2.206919620395546,1.014485174994395,0.2259991593521585,1.106809313957246,0.0,0.02670347335202787,0.0,compact_s3tail
compact_t65_s0.990_s3a1.00,compact_s3tail,all,abs_top65,both,0.99,65.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s0_990_s3a1_00_c86d1ded.csv,submission_e350_compactplateau_compact_t65_s0_990_s3a1_00_c86d1ded.csv,243,542,4.589817899835382,0.43725362962496656,0.8323101625789983,2.206919620395546,1.014485174994395,0.2259991593521585,1.106809313957246,0.0,0.03560463113603716,0.0,compact_s3tail
compact_t65_s0.995_s3a0.00,compact_s3tail,all,abs_top65,both,0.995,65.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t65_s0_995_s3a0_00_b1fb835d.csv,submission_e350_compactplateau_compact_t65_s0_995_s3a0_00_b1fb835d.csv,216,356,4.577214345813989,0.43944996777655954,0.8278782079415005,2.218065679084413,1.0196088374943666,0.22714056924787646,1.112399259987333,0.0,0.0,0.0,compact_s3tail
compact_t65_s0.995_s3a0.25,compact_s3tail,all,abs_top65,both,0.995,65.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s0_995_s3a0_25_0f6b223f.csv,submission_e350_compactplateau_compact_t65_s0_995_s3a0_25_0f6b223f.csv,243,542,4.586115503597998,0.43945071110344847,0.8291233003543012,2.218065679084413,1.0196088374943666,0.22714056924787646,1.112399259987333,0.0,0.00890115778400929,0.0,compact_s3tail
compact_t65_s0.995_s3a0.50,compact_s3tail,all,abs_top65,both,0.995,65.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s0_995_s3a0_50_de4edc37.csv,submission_e350_compactplateau_compact_t65_s0_995_s3a0_50_de4edc37.csv,243,542,4.595016661382007,0.4394529410765713,0.830238929385402,2.218065679084413,1.0196088374943666,0.22714056924787646,1.112399259987333,0.0,0.01780231556801858,0.0,compact_s3tail
compact_t65_s0.995_s3a0.75,compact_s3tail,all,abs_top65,both,0.995,65.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s0_995_s3a0_75_3008197d.csv,submission_e350_compactplateau_compact_t65_s0_995_s3a0_75_3008197d.csv,243,542,4.603917819166017,0.43945665767329667,0.831288714858465,2.218065679084413,1.0196088374943666,0.22714056924787646,1.112399259987333,0.0,0.02670347335202787,0.0,compact_s3tail
compact_t65_s0.995_s3a1.00,compact_s3tail,all,abs_top65,both,0.995,65.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s0_995_s3a1_00_9a038277.csv,submission_e350_compactplateau_compact_t65_s0_995_s3a1_00_9a038277.csv,243,542,4.612818976950026,0.43946186085590666,0.8322903503095284,2.218065679084413,1.0196088374943666,0.22714056924787646,1.112399259987333,0.0,0.03560463113603716,0.0,compact_s3tail
canonical_e349,compact_s3tail,all,reference,both,1.0,65.0,0.0,"Q1,Q2,Q3,S1,S2,S3,S4",analysis_outputs/submission_e349_lifestate_ablate_selected_cell_abs_top65_q1q2q3s1_93c55c92_uploadsafe.csv,submission_e349_lifestate_ablate_selected_cell_abs_top65_q1q2q3s1_93c55c92_uploadsafe.csv,216,356,4.600215422928633,0.44165825907191913,0.8278782079415006,2.2292117377732796,1.0247324999943386,0.22828197914359466,1.1179892060174192,0.0,0.0,0.0,
compact_t65_s1.000_s3a0.25,compact_s3tail,all,abs_top65,both,1.0,65.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s1_000_s3a0_25_039d269c.csv,submission_e350_compactplateau_compact_t65_s1_000_s3a0_25_039d269c.csv,243,542,4.609116580712641,0.44165899868217984,0.8291175023384431,2.2292117377732787,1.0247324999943386,0.22828197914359444,1.1179892060174201,0.0,0.00890115778400929,0.0,compact_s3tail
compact_t65_s1.000_s3a0.50,compact_s3tail,all,abs_top65,both,1.0,65.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s1_000_s3a0_50_7097058c.csv,submission_e350_compactplateau_compact_t65_s1_000_s3a0_50_7097058c.csv,243,542,4.6180177384966505,0.44166121750553067,0.8302281403608541,2.2292117377732787,1.0247324999943386,0.22828197914359444,1.1179892060174201,0.0,0.01780231556801858,0.0,compact_s3tail
compact_t65_s1.000_s3a0.75,compact_s3tail,all,abs_top65,both,1.0,65.0,0.75,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s1_000_s3a0_75_adc819f7.csv,submission_e350_compactplateau_compact_t65_s1_000_s3a0_75_adc819f7.csv,243,542,4.62691889628066,0.44166491551967796,0.8312733539901139,2.2292117377732787,1.0247324999943386,0.22828197914359444,1.1179892060174201,0.0,0.02670347335202787,0.0,compact_s3tail
compact_t65_s1.000_s3a1.00,compact_s3tail,all,abs_top65,both,1.0,65.0,1.0,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s1_000_s3a1_00_709d2fa1.csv,submission_e350_compactplateau_compact_t65_s1_000_s3a1_00_709d2fa1.csv,243,542,4.635820054064669,0.44167009268746676,0.8322707207347034,2.2292117377732787,1.0247324999943386,0.22828197914359444,1.1179892060174201,0.0,0.03560463113603716,0.0,compact_s3tail
compact_t65_s1.005_s3a0.00,compact_s3tail,all,abs_top65,both,1.005,65.0,0.0,"Q1,Q2,Q3,S1",analysis_outputs/submission_e350_compactplateau_compact_t65_s1_005_s3a0_00_2d7cace0.csv,submission_e350_compactplateau_compact_t65_s1_005_s3a0_00_2d7cace0.csv,216,356,4.6232165000432754,0.44386655036727873,0.8278782079415005,2.240357796462145,1.02985616249431,0.2294233890393124,1.1235791520475071,0.0,0.0,0.0,compact_s3tail
compact_t65_s1.005_s3a0.25,compact_s3tail,all,abs_top65,both,1.005,65.0,0.25,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s1_005_s3a0_25_bc173130.csv,submission_e350_compactplateau_compact_t65_s1_005_s3a0_25_bc173130.csv,243,542,4.632117657827284,0.44386728629789257,0.8291117594053337,2.240357796462145,1.02985616249431,0.2294233890393124,1.1235791520475071,0.0,0.00890115778400929,0.0,compact_s3tail
compact_t65_s1.005_s3a0.50,compact_s3tail,all,abs_top65,both,1.005,65.0,0.5,"Q1,Q2,Q3,S1,S3",analysis_outputs/submission_e350_compactplateau_compact_t65_s1_005_s3a0_50_2dd749ed.csv,submission_e350_compactplateau_compact_t65_s1_005_s3a0_50_2dd749ed.csv,243,542,4.641018815611294,0.443869494082413,0.8302174523570783,2.240357796462145,1.02985616249431,0.2294233890393124,1.1235791520475071,0.0,0.01780231556801858,0.0,compact_s3tail
