prior,outcome,world_rate,group_kind,group,segments,unique_cells,direction,conditional_support_rate,unconditional_support_rate,support_rate_lift,conditional_delta_per_all,unconditional_delta_per_all,delta_shift_per_all,conditional_flip_share_group
both_equal_beta,branch_loss,0.03956,target_component,S2:e154_adjustment_on_e144_body,23,23,blame_or_neutral,0.390474568074911,0.3840641304347826,0.006410437640128386,-6.622342345637137e-08,-2.0170381680336543e-08,-4.605304177603483e-08,0.4200663440762323
both_equal_beta,branch_loss,0.03956,target_component,S2:e154_extra_body,16,16,blame_or_neutral,0.457991026289181,0.46029375,-0.0023027237108190213,-7.909303323660539e-07,-8.333218384808819e-07,4.239150611482803e-08,0.5643768924170333
both_equal_beta,branch_loss,0.03956,target_component,S2:inherited_e144_body,23,23,blame_or_neutral,0.586071789686552,0.5946971739130437,-0.008625384226491617,-1.873687584127671e-06,-4.140931437948245e-06,2.267243853820574e-06,0.5860717896865523
both_equal_beta,branch_loss,0.03956,target_component,S3:e154_adjustment_on_e144_body,47,47,blame_or_neutral,0.4703493750403373,0.4721272340425531,-0.0017778590022157759,1.4796620916366588e-06,1.3752552876817551e-06,1.0440680395490367e-07,0.3781876521943798
both_equal_beta,branch_loss,0.03956,target_component,S3:e154_extra_body,9,9,blame_or_neutral,0.727137400292102,0.7279055555555556,-0.0007681552634535294,-7.238123578753813e-07,-7.330240679667315e-07,9.211710091350144e-09,0.6865613023309746
both_equal_beta,branch_loss,0.03956,target_component,S3:inherited_e144_body,47,47,blame_or_neutral,0.3276628014542951,0.33111765957446815,-0.0034548581201730433,3.117982730885392e-05,2.9475615348721053e-05,1.7042119601328655e-06,0.2946264644168603
both_equal_beta,branch_loss,0.03956,target_component,S4:e154_adjustment_on_e144_body,21,21,blame_or_neutral,0.4928138090423227,0.49161333333333335,0.0012004757089893459,-5.259366380631984e-07,-5.153680847169821e-07,-1.0568553346216366e-08,0.4035401472828891
both_equal_beta,branch_loss,0.03956,target_component,S4:e154_extra_body,13,13,blame_or_neutral,0.4919499105545617,0.4924984615384616,-0.000548550983899887,-1.5402433126110156e-06,-1.5473522306674939e-06,7.108918056478312e-09,0.6047109387228604
both_equal_beta,branch_loss,0.03956,target_component,S4:inherited_e144_body,21,21,blame_or_neutral,0.3819996148105349,0.3924980952380953,-0.010498480427560408,-5.987508798903669e-06,-8.507144101518133e-06,2.519635302614464e-06,0.38199961481053807
both_equal_beta,hard_fail,0.349815,target,Q1,108,70,blame_or_neutral,0.49868316639324173,0.5150420370370369,-0.016358870643795154,1.490059201474394e-06,-1.5365157055396916e-05,1.685521625687131e-05,0.47688933567975533
both_equal_beta,hard_fail,0.349815,target,Q3,151,95,blame_or_neutral,0.4655364192975038,0.4829552649006622,-0.017418845603158428,2.056486052079409e-05,-7.644566808277172e-06,2.820942732907126e-05,0.4382250593043165
both_equal_beta,hard_fail,0.349815,target,S2,62,39,blame_or_neutral,0.47917562877705405,0.48187435483870966,-0.0026987260616556097,1.2777816930130785e-06,-4.994423658109462e-06,6.2722053511225406e-06,0.5657006472559563
both_equal_beta,hard_fail,0.349815,target,S3,103,56,blame_or_neutral,0.4223980248089524,0.43013262135922337,-0.007734596550270978,3.609355387964148e-05,3.0117846568436077e-05,5.975707311205404e-06,0.3042645569954744
both_equal_beta,hard_fail,0.349815,target,S4,55,34,blame_or_neutral,0.44276000431396856,0.45397854545454547,-0.01121854114057691,-2.787984870261906e-06,-1.0569864416902607e-05,7.7818795466407e-06,0.3713659658123643
both_equal_beta,hard_fail,0.349815,component,e154_adjustment_on_e144_body,185,185,blame_or_neutral,0.4859944117180085,0.48524754054054065,0.000746871177467856,9.867816576006297e-07,5.393724320492611e-07,4.4740922555136853e-07,0.45538657412908656
both_equal_beta,hard_fail,0.349815,component,e154_extra_body,109,109,blame_or_neutral,0.49007319334059535,0.4946270183486239,-0.004553825008028534,5.074361882119791e-06,3.683802623031994e-06,1.3905592590877975e-06,0.4593646251974248
both_equal_beta,hard_fail,0.349815,component,inherited_e144_body,185,185,blame_or_neutral,0.42375417740110505,0.4541315405405406,-0.030377363139435565,5.057712688494071e-05,-1.2679340425331333e-05,6.325646731027204e-05,0.43075969994138125
both_equal_beta,hard_fail,0.349815,target_component,Q1:e154_adjustment_on_e144_body,38,38,blame_or_neutral,0.524615266565711,0.5295825,-0.0049672334342889535,-7.01416631600817e-07,-8.558590032314074e-07,1.5444237163059032e-07,0.531347903000534
both_equal_beta,hard_fail,0.349815,target_component,Q1:e154_extra_body,32,32,blame_or_neutral,0.49866223932650117,0.502906875,-0.004244635673498809,1.695053790609727e-06,1.4762778193684719e-06,2.187759712412552e-07,0.49429383533036103
both_equal_beta,hard_fail,0.349815,target_component,Q1:inherited_e144_body,38,38,blame_or_neutral,0.4727686890138171,0.5107206578947369,-0.037951968880919784,4.964220424654839e-07,-1.598557587153398e-05,1.6481997913999464e-05,0.4727686890138157
both_equal_beta,hard_fail,0.349815,target_component,Q3:e154_adjustment_on_e144_body,56,56,blame_or_neutral,0.5047333692706961,0.5053450892857143,-0.0006117200150181912,1.0088091733665005e-06,5.555146139962319e-07,4.532945593702686e-07,0.5024771152955835
both_equal_beta,hard_fail,0.349815,target_component,Q3:e154_extra_body,39,39,blame_or_neutral,0.44217731203709504,0.44879474358974353,-0.0066174315526484895,6.358389599821083e-06,5.321222940778629e-06,1.0371666590424544e-06,0.3639996263155797
both_equal_beta,hard_fail,0.349815,target_component,Q3:inherited_e144_body,56,56,blame_or_neutral,0.4426074190235247,0.48435580357142854,-0.04174838454790386,1.3197661747606508e-05,-1.352130436305203e-05,2.671896611065854e-05,0.4426074190235252
both_equal_beta,hard_fail,0.349815,target_component,S2:e154_adjustment_on_e144_body,23,23,blame_or_neutral,0.4030422291534221,0.3840641304347826,0.01897809871863948,-1.7767544852273015e-07,-2.0170381680336543e-08,-1.575050668423936e-07,0.4323090507030343
both_equal_beta,hard_fail,0.349815,target_component,S2:e154_extra_body,16,16,blame_or_neutral,0.45738729757157354,0.46029375,-0.002906452428426465,-7.729148204762532e-07,-8.333218384808819e-07,6.040701800462875e-08,0.5632014652657354
both_equal_beta,hard_fail,0.349815,target_component,S2:inherited_e144_body,23,23,blame_or_neutral,0.5704661283697159,0.5946971739130437,-0.02423104554332778,2.228371962012061e-06,-4.140931437948245e-06,6.369303399960306e-06,0.5704661283697159
both_equal_beta,hard_fail,0.349815,target_component,S3:e154_adjustment_on_e144_body,47,47,blame_or_neutral,0.4685589130546511,0.4721272340425531,-0.003568320987901996,1.4218874307504841e-06,1.3752552876817551e-06,4.663214306872903e-08,0.3797206825945743
both_equal_beta,hard_fail,0.349815,target_component,S3:e154_extra_body,9,9,blame_or_neutral,0.7246909874584503,0.7279055555555556,-0.003214568097105297,-6.91376948124886e-07,-7.330240679667315e-07,4.164711984184549e-08,0.6836788990701685
both_equal_beta,hard_fail,0.349815,target_component,S3:inherited_e144_body,47,47,blame_or_neutral,0.3183512500984563,0.33111765957446815,-0.012766409476011875,3.536304339701588e-05,2.9475615348721053e-05,5.8874280482948274e-06,0.28086588517948524
both_equal_beta,hard_fail,0.349815,target_component,S4:e154_adjustment_on_e144_body,21,21,blame_or_neutral,0.4960131988132503,0.49161333333333335,0.004399865479916942,-5.648228663928077e-07,-5.153680847169821e-07,-4.945478167582566e-08,0.4079789605263892
both_equal_beta,hard_fail,0.349815,target_component,S4:e154_extra_body,13,13,blame_or_neutral,0.4904196613814555,0.4924984615384616,-0.002078800157006122,-1.5147897397098787e-06,-1.5473522306674939e-06,3.256249095761522e-08,0.6022684903662986
both_equal_beta,hard_fail,0.349815,target_component,S4:inherited_e144_body,21,21,blame_or_neutral,0.360003212582433,0.3924980952380953,-0.032494882655662305,-7.083722641592195e-07,-8.507144101518133e-06,7.798771837358912e-06,0.360003212582436
both_distance_beta,breakthrough_win,0.466095,target,Q1,108,70,credit,0.5207437642858533,0.5067405555555555,0.014003208730297811,-2.562037300003e-05,-1.0566383800712162e-05,-1.5053989199317839e-05,0.5319589261077765
both_distance_beta,breakthrough_win,0.466095,target,Q3,151,95,credit,0.5160606984805204,0.5022297019867551,0.01383099649376529,-3.401247830678275e-05,-1.1413003787950721e-05,-2.259947451883203e-05,0.5107826138966024
both_distance_beta,breakthrough_win,0.466095,target,S2,62,39,credit,0.4789936220256911,0.47648774193548393,0.002505880090207191,-5.862768693421101e-06,-3.726229762428287e-07,-5.490145717178272e-06,0.5905557183180217
both_distance_beta,breakthrough_win,0.466095,target,S3,103,56,credit,0.4696094602156713,0.4614466504854369,0.008162809730234366,5.49543529776143e-06,1.1756511297571877e-05,-6.261075999810447e-06,0.3909596437358972
both_distance_beta,breakthrough_win,0.466095,target,S4,55,34,credit,0.448905363615884,0.44023400000000007,0.008671363615883942,-1.0363972328702654e-05,-4.172526196008663e-06,-6.191446132693992e-06,0.4005963608430696
both_distance_beta,breakthrough_win,0.466095,component,e154_adjustment_on_e144_body,185,185,credit,0.49481555059387905,0.495650918918919,-0.0008353683250399424,-2.7870684689458917e-07,8.453346690521247e-08,-3.6324031379980164e-07,0.46625079147995085
both_distance_beta,breakthrough_win,0.466095,component,e154_extra_body,109,109,credit,0.5082909722995204,0.5044240366972477,0.003866935602272692,-6.40576890880271e-07,7.13061495083111e-07,-1.353638385963382e-06,0.4984353923512889
both_distance_beta,breakthrough_win,0.466095,component,inherited_e144_body,185,185,credit,0.4863679629167352,0.4603845405405405,0.025983422376194665,-6.944487329340022e-05,-1.5565620425330832e-05,-5.387925286806939e-05,0.49456240355987985
both_distance_beta,breakthrough_win,0.466095,target_component,Q1:e154_adjustment_on_e144_body,38,38,credit,0.5060516802255696,0.5033877631578946,0.0026639170676749924,-5.096187432390622e-07,-4.210396265938104e-07,-8.857911664525179e-08,0.5222357059382626
both_distance_beta,breakthrough_win,0.466095,target_component,Q1:e154_extra_body,32,32,credit,0.523004966798614,0.519278125,0.0037268417986139335,7.81321691827265e-07,9.82631697415594e-07,-2.0131000558832903e-07,0.5190161139351277
both_distance_beta,breakthrough_win,0.466095,target_component,Q1:inherited_e144_body,38,38,credit,0.5335316778090755,0.49953539473684216,0.033996283072233346,-2.5892075948618206e-05,-1.112797587153395e-05,-1.4764100077084255e-05,0.5335316778090741
both_distance_beta,breakthrough_win,0.466095,target_component,Q3:e154_adjustment_on_e144_body,56,56,credit,0.5371981187158351,0.5367241071428571,0.0004740115729779948,-9.599766354432106e-07,-5.872989503737848e-07,-3.726776850694258e-07,0.55184095813912
both_distance_beta,breakthrough_win,0.466095,target_component,Q3:e154_extra_body,39,39,credit,0.48652538920617316,0.4812278205128206,0.005297568693352572,3.9629575949604864e-07,1.4193138111893503e-06,-1.0230180516933017e-06,0.4464508099755195
both_distance_beta,breakthrough_win,0.466095,target_component,Q3:inherited_e144_body,56,56,credit,0.5154925114898403,0.4823616071428571,0.033130904346983236,-3.3448797430835586e-05,-1.2245018648766283e-05,-2.1203778782069303e-05,0.5154925114898409
both_distance_beta,breakthrough_win,0.466095,target_component,S2:e154_adjustment_on_e144_body,23,23,credit,0.3951680871178995,0.4116004347826087,-0.01643234766470919,1.2120581629794111e-07,-2.950392040674874e-08,1.5070973670468985e-07,0.3994777437862835
both_distance_beta,breakthrough_win,0.466095,target_component,S2:e154_extra_body,16,16,credit,0.424026351923964,0.421258125,0.002768226923964001,-1.7124957351100967e-07,-1.1915904645925763e-07,-5.209052705175204e-08,0.5239456466355871
both_distance_beta,breakthrough_win,0.466095,target_component,S2:inherited_e144_body,23,23,credit,0.6010572578738147,0.5797956521739129,0.021261605699901764,-5.812724936208033e-06,-2.2396000937682228e-07,-5.588764926831211e-06,0.6010572578738148
both_distance_beta,breakthrough_win,0.466095,target_component,S3:e154_adjustment_on_e144_body,47,47,credit,0.5008580800234086,0.49696702127659576,0.0038910587468128366,1.3857432232701526e-06,1.4582584600757431e-06,-7.251523680559053e-08,0.38067975648628366
both_distance_beta,breakthrough_win,0.466095,target_component,S3:e154_extra_body,9,9,credit,0.677344032153674,0.6742316666666667,0.003112365487007329,-5.194736960479696e-07,-4.723967969395612e-07,-4.707689910840846e-08,0.6684025545398805
both_distance_beta,breakthrough_win,0.466095,target_component,S3:inherited_e144_body,47,47,credit,0.39858187982406107,0.3851802127659575,0.013401667058103583,4.629165770539247e-06,1.0770649634435694e-05,-6.141483863896447e-06,0.38196416684552786
both_distance_beta,breakthrough_win,0.466095,target_component,S4:e154_adjustment_on_e144_body,21,21,credit,0.4570772665903487,0.4612321428571428,-0.004154876266794116,-3.160605077804104e-07,-3.358824957961867e-07,1.9821988015776293e-08,0.3795830553608518
both_distance_beta,breakthrough_win,0.466095,target_component,S4:e154_extra_body,13,13,credit,0.5240422264526793,0.5222476923076923,0.0017945341449869812,-1.1274710726446055e-06,-1.0973281701230146e-06,-3.014290252159095e-08,0.5651025551353736
both_distance_beta,breakthrough_win,0.466095,target_component,S4:inherited_e144_body,21,21,credit,0.3942201645995937,0.36846547619047615,0.025754688409117543,-8.920440748277636e-06,-2.7393155300894615e-06,-6.181125218188175e-06,0.39422016459959625
both_distance_beta,clean_win,0.079865,target,Q1,108,70,credit,0.5067857565196825,0.5067405555555555,4.5200964126967946e-05,-1.0289858872525178e-05,-1.0566383800712162e-05,2.7652492818698467e-07,0.5008179569126844
both_distance_beta,clean_win,0.079865,target,Q3,151,95,credit,0.5022983735384587,0.5022297019867551,6.867155170364736e-05,-1.1273456571745497e-05,-1.1413003787950721e-05,1.3954721620522366e-07,0.4805523416561851
both_distance_beta,clean_win,0.079865,target,S2,62,39,credit,0.4765935661590224,0.47648774193548393,0.00010582422353844212,-4.7677645463661547e-07,-3.726229762428287e-07,-1.0415347839378679e-07,0.5718079730337016
both_distance_beta,clean_win,0.079865,target,S3,103,56,credit,0.46105412106230237,0.4614466504854369,-0.00039252942313455774,1.231027296123892e-05,1.1756511297571877e-05,5.537616636670427e-07,0.3716508440534567
both_distance_beta,clean_win,0.079865,target,S4,55,34,credit,0.4392446344114785,0.44023400000000007,-0.0009893655885215846,-3.803763947145585e-06,-4.172526196008663e-06,3.687622488630775e-07,0.3752851412128139
both_distance_beta,clean_win,0.079865,component,e154_adjustment_on_e144_body,185,185,credit,0.49553723259351506,0.495650918918919,-0.00011368632540392776,1.761530649887308e-07,8.453346690521247e-08,9.161959808351834e-08,0.4623458196612883
both_distance_beta,clean_win,0.079865,component,e154_extra_body,109,109,credit,0.5048410247338255,0.5044240366972477,0.0004169880365778589,6.195857206650403e-07,7.13061495083111e-07,-9.347577441807062e-08,0.4898201609503328
both_distance_beta,clean_win,0.079865,component,inherited_e144_body,185,185,credit,0.45985776673812734,0.4603845405405405,-0.0005267738024131718,-1.4329321670467728e-05,-1.5565620425330832e-05,1.2362987548631044e-06,0.46526343170686274
both_distance_beta,clean_win,0.079865,target_component,Q1:e154_adjustment_on_e144_body,38,38,credit,0.5032521986114726,0.5033877631578946,-0.00013556454642194016,-4.1720510516684875e-07,-4.210396265938104e-07,3.834521426961665e-09,0.5178451921085838
both_distance_beta,clean_win,0.079865,target_component,Q1:e154_extra_body,32,32,credit,0.5204818287109497,0.519278125,0.0012037037109496884,9.297751114825977e-07,9.82631697415594e-07,-5.285658593299632e-08,0.5149995024956917
both_distance_beta,clean_win,0.079865,target_component,Q1:inherited_e144_body,38,38,credit,0.4987857799510358,0.49953539473684216,-0.000749614785806374,-1.0802428878840927e-05,-1.112797587153395e-05,3.255469926930236e-07,0.49878577995103435
both_distance_beta,clean_win,0.079865,target_component,Q3:e154_adjustment_on_e144_body,56,56,credit,0.5370748405791916,0.5367241071428571,0.00035073343633451604,-5.64953188526927e-07,-5.872989503737848e-07,2.2345761846857784e-08,0.5419364396964171
both_distance_beta,clean_win,0.079865,target_component,Q3:e154_extra_body,39,39,credit,0.481328267091743,0.4812278205128206,0.00010044657892238629,1.3857828689141085e-06,1.4193138111893503e-06,-3.353094227524186e-08,0.4327669623923148
both_distance_beta,clean_win,0.079865,target_component,Q3:inherited_e144_body,56,56,credit,0.48212608777311716,0.4823616071428571,-0.0002355193697399227,-1.209428625213268e-05,-1.2245018648766283e-05,1.5073239663360382e-07,0.4821260877731176
both_distance_beta,clean_win,0.079865,target_component,S2:e154_adjustment_on_e144_body,23,23,credit,0.4109842968705342,0.4116004347826087,-0.0006161379120744881,-2.4747485926310704e-08,-2.950392040674874e-08,4.756434480438036e-09,0.4155103233583514
both_distance_beta,clean_win,0.079865,target_component,S2:e154_extra_body,16,16,credit,0.42207553371314094,0.421258125,0.0008174087131409546,-1.4059770874097045e-07,-1.1915904645925763e-07,-2.143866228171281e-08,0.5219457570787982
both_distance_beta,clean_win,0.079865,target_component,S2:inherited_e144_body,23,23,credit,0.5801284232359498,0.5797956521739129,0.0003327710620368851,-3.114312599693349e-07,-2.2396000937682228e-07,-8.747125059251263e-08,0.5801284232359497
both_distance_beta,clean_win,0.079865,target_component,S3:e154_adjustment_on_e144_body,47,47,credit,0.4969436455934283,0.49696702127659576,-2.3375683167459194e-05,1.512206348026271e-06,1.4582584600757431e-06,5.394788795052787e-08,0.37732410174455033
both_distance_beta,clean_win,0.079865,target_component,S3:e154_extra_body,9,9,credit,0.6734211203628345,0.6742316666666667,-0.0008105463038321492,-4.612680994353718e-07,-4.723967969395612e-07,1.112869750418938e-08,0.6632300593328256
both_distance_beta,clean_win,0.079865,target_component,S3:inherited_e144_body,47,47,credit,0.38449857538852134,0.3851802127659575,-0.0006816373774361506,1.125933471264802e-05,1.0770649634435694e-05,4.886850782123253e-07,0.360154400588591
both_distance_beta,clean_win,0.079865,target_component,S4:e154_adjustment_on_e144_body,21,21,credit,0.46026777329600843,0.4612321428571428,-0.0009643695611343817,-3.291475034174539e-07,-3.358824957961867e-07,6.734992378732794e-09,0.3810769191796553
both_distance_beta,clean_win,0.079865,target_component,S4:e154_extra_body,13,13,credit,0.5220347798448343,0.5222476923076923,-0.00021291246285803922,-1.0941064515553237e-06,-1.0973281701230146e-06,3.221718567690835e-09,0.56190098637081
both_distance_beta,clean_win,0.079865,target_component,S4:inherited_e144_body,21,21,credit,0.36697045311582344,0.36846547619047615,-0.0014950230746527127,-2.380509992172807e-06,-2.7393155300894615e-06,3.588055379166543e-07,0.3669704531158259
both_distance_beta,micro_win,0.030515,target,Q1,108,70,credit,0.5032603880301734,0.5067405555555555,-0.0034801675253821607,-7.161442383440455e-06,-1.0566383800712162e-05,3.404941417271707e-06,0.4944631849392371
both_distance_beta,micro_win,0.030515,target,Q3,151,95,credit,0.5001112252903522,0.5022297019867551,-0.00211847669640286,-7.92502343935174e-06,-1.1413003787950721e-05,3.487980348598981e-06,0.47610078492913716
both_distance_beta,micro_win,0.030515,target,S2,62,39,credit,0.47653718689380686,0.47648774193548393,4.944495832293061e-05,7.466422615845943e-07,-3.726229762428287e-07,1.1192652378274229e-06,0.567549455484675
both_distance_beta,micro_win,0.030515,target,S3,103,56,credit,0.4605533805592984,0.4614466504854369,-0.0008932699261385291,1.2949726416279822e-05,1.1756511297571877e-05,1.1932151187079458e-06,0.36983905054063393
both_distance_beta,micro_win,0.030515,target,S4,55,34,credit,0.43814815366511256,0.44023400000000007,-0.002085846334887509,-3.139292061864554e-06,-4.172526196008663e-06,1.0332341341441087e-06,0.37272141261636244
both_distance_beta,micro_win,0.030515,component,e154_adjustment_on_e144_body,185,185,credit,0.49639920110180635,0.495650918918919,0.0007482821828873609,2.0155975615483392e-07,8.453346690521247e-08,1.1702628924962145e-07,0.46212770324694363
both_distance_beta,micro_win,0.030515,component,e154_extra_body,109,109,credit,0.5027832604509438,0.5044240366972477,-0.0016407762463038766,1.2144897044660302e-06,7.13061495083111e-07,5.014282093829193e-07,0.48575303863227637
both_distance_beta,micro_win,0.030515,component,inherited_e144_body,185,185,credit,0.45574130578226923,0.4603845405405405,-0.004643234758271275,-5.945438667413194e-06,-1.5565620425330832e-05,9.620181757917639e-06,0.4608066287738903
both_distance_beta,micro_win,0.030515,target_component,Q1:e154_adjustment_on_e144_body,38,38,credit,0.5031779021533844,0.5033877631578946,-0.00020986100451014789,-4.202651083078939e-07,-4.210396265938104e-07,7.745182859165046e-10,0.517990570933505
both_distance_beta,micro_win,0.030515,target_component,Q1:e154_extra_body,32,32,credit,0.5168871866295265,0.519278125,-0.00239093837047355,1.0568174910901792e-06,9.82631697415594e-07,7.418579367458518e-08,0.5115621961917366
both_distance_beta,micro_win,0.030515,target_component,Q1:inherited_e144_body,38,38,credit,0.49186767508645446,0.49953539473684216,-0.007667719650387705,-7.797994766222739e-06,-1.112797587153395e-05,3.3299811053112116e-06,0.491867675086453
both_distance_beta,micro_win,0.030515,target_component,Q3:e154_adjustment_on_e144_body,56,56,credit,0.5379789798927928,0.5367241071428571,0.0012548727499356316,-6.225350482131167e-07,-5.872989503737848e-07,-3.52360978393319e-08,0.5433802035936722
both_distance_beta,micro_win,0.030515,target_component,Q3:e154_extra_body,39,39,credit,0.47816752584899397,0.4812278205128206,-0.0030602946638266237,1.8475432488965963e-06,1.4193138111893503e-06,4.28229437707246e-07,0.42638117060230435
both_distance_beta,micro_win,0.030515,target_component,Q3:inherited_e144_body,56,56,credit,0.47752568994171485,0.4823616071428571,-0.004835917201142237,-9.15003164003522e-06,-1.2245018648766283e-05,3.0949870087310626e-06,0.47752568994171535
both_distance_beta,micro_win,0.030515,target_component,S2:e154_adjustment_on_e144_body,23,23,credit,0.41478531584609135,0.4116004347826087,0.0031848810634826363,-4.9503048788672297e-08,-2.950392040674874e-08,-1.9999128381923556e-08,0.41822965567487774
both_distance_beta,micro_win,0.030515,target_component,S2:e154_extra_body,16,16,credit,0.42324471571358346,0.421258125,0.0019865907135834804,-1.4529043409461253e-07,-1.1915904645925763e-07,-2.61313876353549e-08,0.5222519352672391
both_distance_beta,micro_win,0.030515,target_component,S2:inherited_e144_body,23,23,credit,0.5753620813712429,0.5797956521739129,-0.004433570802670039,9.414357444678787e-07,-2.2396000937682228e-07,1.1653957538447011e-06,0.5753620813712429
both_distance_beta,micro_win,0.030515,target_component,S3:e154_adjustment_on_e144_body,47,47,credit,0.4970105389396913,0.49696702127659576,4.351766309557137e-05,1.6195380918011976e-06,1.4582584600757431e-06,1.6127963172545445e-07,0.3744760914994183
both_distance_beta,micro_win,0.030515,target_component,S3:e154_extra_body,9,9,credit,0.6757332459446174,0.6742316666666667,0.0015015792779506931,-4.72847819636134e-07,-4.723967969395612e-07,-4.510226965728261e-10,0.6642591020834074
both_distance_beta,micro_win,0.030515,target_component,S3:inherited_e144_body,47,47,credit,0.38289156710512096,0.3851802127659575,-0.00228864566083653,1.180303614411476e-05,1.0770649634435694e-05,1.032386509679066e-06,0.3583659090377136
both_distance_beta,micro_win,0.030515,target_component,S4:e154_adjustment_on_e144_body,21,21,credit,0.46127197397064673,0.4612321428571428,3.983111350391866e-05,-3.2567513033668067e-07,-3.358824957961867e-07,1.020736545950601e-08,0.3806805522322964
both_distance_beta,micro_win,0.030515,target_component,S4:e154_extra_body,13,13,credit,0.5200720956906439,0.5222476923076923,-0.0021755966170483587,-1.0717327817899989e-06,-1.0973281701230146e-06,2.5595388333015678e-08,0.5597540762627153
both_distance_beta,micro_win,0.030515,target_component,S4:inherited_e144_body,21,21,credit,0.3643095121056779,0.36846547619047615,-0.004155964084798236,-1.7418841497378745e-06,-2.7393155300894615e-06,9.97431380351587e-07,0.3643095121056804
both_distance_beta,tie,0.024095,target,Q1,108,70,blame_or_neutral,0.5028090967082459,0.5067405555555555,-0.00393145884730961,-6.388706890874752e-06,-1.0566383800712162e-05,4.1776769098374105e-06,0.4928935225019696
both_distance_beta,tie,0.024095,target,Q3,151,95,blame_or_neutral,0.499117043600868,0.5022297019867551,-0.0031126583858870904,-5.521283110819335e-06,-1.1413003787950721e-05,5.891720677131386e-06,0.47290514505625564
both_distance_beta,tie,0.024095,target,S2,62,39,blame_or_neutral,0.47504501670136356,0.47648774193548393,-0.0014427252341203678,1.048508261076851e-06,-3.726229762428287e-07,1.4211312373196797e-06,0.5664987100291348
both_distance_beta,tie,0.024095,target,S3,103,56,blame_or_neutral,0.45966109070689043,0.4614466504854369,-0.0017855597785464972,1.3362355803549809e-05,1.1756511297571877e-05,1.6058445059779325e-06,0.36866992831420387
both_distance_beta,tie,0.024095,target,S4,55,34,blame_or_neutral,0.43780867399875495,0.44023400000000007,-0.0024253260012451205,-2.518130038463508e-06,-4.172526196008663e-06,1.6543961575451548e-06,0.3703247862463101
both_distance_beta,tie,0.024095,component,e154_adjustment_on_e144_body,185,185,blame_or_neutral,0.496254129207024,0.495650918918919,0.000603210288105005,1.0672697698672107e-07,8.453346690521247e-08,2.2193510081508607e-08,0.4629418425466758
both_distance_beta,tie,0.024095,component,e154_extra_body,109,109,blame_or_neutral,0.5031783593611678,0.5044240366972477,-0.0012456773360798312,1.1880631023154762e-06,7.13061495083111e-07,4.750016072323653e-07,0.48593370681793924
both_distance_beta,tie,0.024095,component,inherited_e144_body,185,185,blame_or_neutral,0.45348087244746305,0.4603845405405405,-0.006903668093077464,-1.3120460548331328e-06,-1.5565620425330832e-05,1.4253574370497699e-05,0.458343555544238
both_distance_beta,tie,0.024095,target_component,Q1:e154_adjustment_on_e144_body,38,38,blame_or_neutral,0.5026266641910857,0.5033877631578946,-0.0007610989668088708,-4.0280792427359877e-07,-4.210396265938104e-07,1.8231702320211652e-08,0.5171611910981398
both_distance_beta,tie,0.024095,target_component,Q1:e154_extra_body,32,32,blame_or_neutral,0.5180859618178045,0.519278125,-0.0011921631821955048,1.0560589284705645e-06,9.82631697415594e-07,7.342723105497054e-08,0.511582720146675
both_distance_beta,tie,0.024095,target_component,Q1:inherited_e144_body,38,38,blame_or_neutral,0.4901268007120936,0.49953539473684216,-0.009408594024748584,-7.041957895071717e-06,-1.112797587153395e-05,4.086017976462233e-06,0.4901268007120921
both_distance_beta,tie,0.024095,target_component,Q3:e154_adjustment_on_e144_body,56,56,blame_or_neutral,0.537900572140041,0.5367241071428571,0.0011764649971838237,-5.708108306606313e-07,-5.872989503737848e-07,1.648811971315353e-08,0.5420833097746288
both_distance_beta,tie,0.024095,target_component,Q3:e154_extra_body,39,39,blame_or_neutral,0.47980483236760474,0.4812278205128206,-0.0014229881452158533,1.8042958720611667e-06,1.4193138111893503e-06,3.8498206087181634e-07,0.4269792486443088
both_distance_beta,tie,0.024095,target_component,Q3:inherited_e144_body,56,56,blame_or_neutral,0.47378309074200337,0.4823616071428571,-0.00857851640085372,-6.75476815221987e-06,-1.2245018648766283e-05,5.490250496546413e-06,0.4737830907420039
both_distance_beta,tie,0.024095,target_component,S2:e154_adjustment_on_e144_body,23,23,blame_or_neutral,0.4156193328942501,0.4116004347826087,0.004018898111641411,-6.925237134431979e-08,-2.950392040674874e-08,-3.974845093757105e-08,0.4203990658940543
both_distance_beta,tie,0.024095,target_component,S2:e154_extra_body,16,16,blame_or_neutral,0.4177604274745798,0.421258125,-0.0034976975254201736,-9.73703373618505e-08,-1.1915904645925763e-07,2.1788709097407135e-08,0.5191253750486312
both_distance_beta,tie,0.024095,target_component,S2:inherited_e144_body,23,23,blame_or_neutral,0.5743208495358049,0.5797956521739129,-0.005474802638108067,1.215130969783021e-06,-2.2396000937682228e-07,1.4390909791598433e-06,0.5743208495358048
both_distance_beta,tie,0.024095,target_component,S3:e154_adjustment_on_e144_body,47,47,blame_or_neutral,0.4963685411911185,0.49696702127659576,-0.0005984800854772487,1.4908826920935405e-06,1.4582584600757431e-06,3.262423201779736e-08,0.37788991748949374
both_distance_beta,tie,0.024095,target_component,S3:e154_extra_body,9,9,blame_or_neutral,0.6756588503838971,0.6742316666666667,0.0014271837172303847,-4.83609743861042e-07,-4.723967969395612e-07,-1.1212946921480842e-08,0.6652154706237478
