method,blocks,weighted_row_logloss,weighted_count_nll_per_row,rate_mae_weighted,count_mae_mean,is_subject_mean,mean_manifold_energy,weighted_manifold_energy,energy_delta_vs_raw,family,mask,mode,estimator,strength,k,alpha,pseudo_support_mean,hidden_support_mean,pseudo_dist_median,delta_weighted_row_logloss_vs_subject,delta_weighted_row_logloss_vs_raw,hidden_blocks,weighted_mixmin_delta_vs_a2c8,mean_mixmin_delta_vs_a2c8,mean_raw05_delta_vs_a2c8,mixmin_better_block_rate,s3_delta_vs_subject,s3_delta_vs_raw,fixes_s3_vs_subject,improves_vs_raw,hidden_mixmin_negative,joint_gate
raw_phone_td_knn_allcross_all_k16_a24_w0.50,369,0.6093527074728405,0.2871206637926616,0.1952335077084723,0.899978852607348,0.0,0.6640902533752753,0.710343759837297,-0.13514144761250926,target_dependency,all,allcross,knn,0.5,16.0,24.0,16.0,16.0,0.09526290523476119,-0.0036490661037293926,0.004084107572749129,36.0,0.00029759902167258897,-1.1131142857661975e-05,0.0007569698089315347,0.5277777777777778,0.015181308176508312,0.00737894418874252,False,False,False,False
raw_phone_td_knn_allcross_stage_k16_a24_w0.75,369,0.6093997821408484,0.2871677384606696,0.19527893149058503,0.9001882451639162,0.0,0.7116161733399688,0.7327642297898315,-0.08761552764781581,target_dependency,stage,allcross,knn,0.75,16.0,24.0,16.0,16.0,0.0928840311565769,-0.0036019914357214855,0.0041311822407570364,36.0,0.0002139488816621172,-9.23958245148827e-05,0.0007609787548144432,0.5277777777777778,0.020559028427913795,0.012756664440148002,False,False,False,False
raw_phone_td_knn_pair_s2s3_k8_a8_w0.75,369,0.6094680244731782,0.28723598079299917,0.19514297748765244,0.8995615303699097,0.0,0.7165718380293772,0.7385042940021664,-0.08265986295840735,target_dependency,s2s3,pair,knn,0.75,8.0,8.0,8.0,8.0,0.04656989925409688,-0.00353374910339177,0.004199424573086752,36.0,0.00032359767059439394,-3.583445986520216e-05,0.0007229306372816489,0.5,0.03128278825351305,0.023480424265747257,False,False,False,False
raw_phone_td_knn_allcross_s2s3_k8_a8_w0.75,369,0.6095821198915271,0.2873500762113482,0.19504285131253124,0.8990999731236197,0.0,0.7089046624844838,0.7293895105710679,-0.0903270385033008,target_dependency,s2s3,allcross,knn,0.75,8.0,8.0,8.0,8.0,0.07324997877234529,-0.0034196536850428227,0.004313519991435699,36.0,0.00017150236128329213,-0.00019349548195818863,0.0007610058218922816,0.5555555555555556,0.03290224710919898,0.025099883121433186,False,False,False,False
raw_phone_td_knn_pair_s2s3_k16_a8_w0.50,369,0.6095983708926851,0.28736632721250616,0.19511037851944235,0.8994112570774293,0.0,0.6807942300257669,0.7098187508041965,-0.11843747096201772,target_dependency,s2s3,pair,knn,0.5,16.0,8.0,16.0,16.0,0.06015293931669426,-0.0034034026838848375,0.0043297709925936845,36.0,0.00029433279808076886,-4.031422320147719e-05,0.0007138527580579757,0.5277777777777778,0.03220647881729888,0.024404114829533086,False,False,False,False
raw_phone_td_knn_groupcross_all_k8_a8_w0.50,369,0.6098158624993364,0.28758381881915734,0.19488407769535762,0.8983680654737216,0.0,0.6418862909520744,0.6770235383632188,-0.15734541003571018,target_dependency,all,groupcross,knn,0.5,8.0,8.0,8.0,8.0,0.04438089651008853,-0.0031859110772335386,0.004547262599244983,36.0,0.0002528089548359292,-0.00012514832042492184,0.0007561894141570845,0.5277777777777778,0.019294532043215518,0.011492168055449725,False,False,False,False
raw_phone_td_knn_allcross_s2s3_k16_a8_w0.50,369,0.6098568166871655,0.2876247730069866,0.1954202034356956,0.9008394743743042,0.0,0.6869978190710303,0.7153976694495058,-0.11223388191675422,target_dependency,s2s3,allcross,knn,0.5,16.0,8.0,16.0,16.0,0.08552946149922527,-0.0031449568894044155,0.004588216787074106,36.0,0.0001291334865789865,-0.00021153399430388944,0.000750288035305175,0.5277777777777778,0.03177963896019964,0.02397727497243385,False,False,False,False
raw_phone_td_knn_groupcross_stage_k8_a8_w0.75,369,0.6103380022741439,0.2881059585939651,0.19614603750832119,0.9041853924164075,0.0,0.730111351169041,0.7537159340725462,-0.06912034981874361,target_dependency,stage,groupcross,knn,0.75,8.0,8.0,8.0,8.0,0.05548688526284086,-0.00266377130242601,0.005069402374052512,36.0,0.00024479631735103014,-0.00010642936376583274,0.0007309085714889769,0.5555555555555556,0.02875148937426053,0.020949125386494738,False,False,False,False
raw_phone_td_knn_groupcross_stage_k16_a8_w0.50,369,0.6105041393637706,0.2882720956835917,0.19642964288081416,0.9054927440115579,0.0,0.6510361208109182,0.6812679504176085,-0.1481955801768664,target_dependency,stage,groupcross,knn,0.5,16.0,8.0,16.0,16.0,0.07007698969726027,-0.00249763421279936,0.005235539463679162,36.0,0.0002485261449791586,-0.00012144479690526,0.0007359907965294202,0.5277777777777778,0.029071996031136416,0.021269632043370623,False,False,False,False
raw_phone_td_ridge_allcross_s3_k0_a2_w0.25,369,0.610530865050237,0.28829882137005813,0.19549131909066103,0.9011673001984127,0.0,0.6838512504804871,0.7280687339306804,-0.11538045050729748,target_dependency,s3,allcross,ridge,0.25,0.0,2.0,299.1707317073171,313.1111111111111,,-0.0024709085263329156,0.005262265150145606,36.0,0.00029393967618795833,-1.0601131373920432e-05,0.0007152109064076971,0.5277777777777778,0.044638220038786036,0.036835856051020244,False,False,False,False
raw_phone_td_ridge_allcross_s3_k0_a8_w0.25,369,0.6105810553067411,0.2883490116265623,0.19553026053058073,0.9013468107385305,0.0,0.6833002341529758,0.7277480760165781,-0.1159314668348088,target_dependency,s3,allcross,ridge,0.25,0.0,8.0,299.1707317073171,313.1111111111111,,-0.0024207182698288143,0.005312455406649708,36.0,0.00029028859373283046,-1.3964090531343395e-05,0.000716031921730706,0.5277777777777778,0.044989551834314745,0.03718718784654895,False,False,False,False
raw_phone_td_knn_pair_all_k16_a24_w0.75,369,0.6105906317126041,0.2883585880324251,0.19623534730882922,0.9045970888138711,0.0,0.6313766842489437,0.6647954061766654,-0.16785501673884098,target_dependency,all,pair,knn,0.75,16.0,24.0,16.0,16.0,0.054627664873909125,-0.002411141863965849,0.005322031812512673,36.0,0.00036781409296707067,3.2023610472733306e-05,0.0007606894373949176,0.5277777777777778,0.021015565725164942,0.01321320173739915,False,False,False,False
raw_phone_td_knn_groupcross_all_k16_a24_w0.75,369,0.61062701334129,0.2883949696611111,0.1957535587449485,0.9023761610437864,0.0,0.6446796163992489,0.6720921666187428,-0.15455208458853575,target_dependency,all,groupcross,knn,0.75,16.0,24.0,16.0,16.0,0.054302884759377154,-0.002374760235279938,0.005358413441198584,36.0,0.00029639771418881925,-7.850483256620508e-05,0.0007791548525829612,0.5277777777777778,0.018374459401394372,0.01057209541362858,False,False,False,False
raw_phone_td_knn_groupcross_s3_k16_a8_w0.75,369,0.6107424773751199,0.288510433694941,0.19559916060573226,0.9016644232800827,0.0,0.7084789419057743,0.7440574908319019,-0.09075275908201023,target_dependency,s3,groupcross,knn,0.75,16.0,8.0,16.0,16.0,0.05811672170293225,-0.002259296201450045,0.005473877475028477,36.0,0.00024082423840788281,-0.00014430796805121467,0.0007477797929413727,0.5277777777777778,0.0461195063129658,0.038317142325200004,False,False,False,False
raw_phone_td_knn_pair_stage_k8_a8_w0.75,369,0.6108931433257544,0.28866109964557546,0.19685672244484564,0.9074614766359956,0.0,0.6785566931247978,0.7007554936595581,-0.12067500786298672,target_dependency,stage,pair,knn,0.75,8.0,8.0,8.0,8.0,0.04992913598413992,-0.0021086302508155352,0.005624543425662987,36.0,0.00024183214403679094,-6.631801991575885e-05,0.000741306525435213,0.5,0.03128278825351305,0.023480424265747257,False,False,False,False
raw_phone_td_ridge_pair_s3_k0_a2_w0.25,369,0.6109160298530713,0.2886839861728923,0.19579368990674098,0.9025611559115619,0.0,0.6832692755206737,0.7328472784344183,-0.11596242546711094,target_dependency,s3,pair,ridge,0.25,0.0,2.0,299.1707317073171,313.1111111111111,,-0.0020857437234986786,0.005647429952979843,36.0,0.00020796460578736395,-8.362239144077436e-05,0.0007301697839634372,0.5277777777777778,0.04733437365862525,0.03953200967085946,False,False,False,False
raw_phone_td_ridge_pair_s3_k0_a8_w0.25,369,0.6109628354186682,0.28873079173848937,0.1958327951303051,0.902741421454333,0.0,0.6829679069827254,0.7327937226075381,-0.1162637940050592,target_dependency,s3,pair,ridge,0.25,0.0,8.0,299.1707317073171,313.1111111111111,,-0.002038938157901682,0.00569423551857684,36.0,0.00020487194192198092,-8.619178063905962e-05,0.0007306201108382714,0.5277777777777778,0.04766201261780456,0.03985964863003877,False,False,False,False
raw_phone_td_ridge_allcross_s2s3_k0_a2_w0.25,369,0.6109804442956678,0.28874840061548884,0.19596329253301212,0.9033429826521776,0.0,0.6500881498289295,0.6952951524503748,-0.1491435511588551,target_dependency,s2s3,allcross,ridge,0.25,0.0,2.0,299.1707317073171,313.1111111111111,,-0.002021329280902151,0.005711844395576371,36.0,0.00023304198903959268,-5.69068493871969e-05,0.0007157562978394949,0.5277777777777778,0.044638220038786036,0.036835856051020244,False,False,False,False
raw_phone_td_ridge_allcross_s2s3_k0_a8_w0.25,369,0.6110872522906657,0.28885520861048675,0.19604094526565793,0.9037009428099841,0.0,0.6483465251110518,0.6939741349177393,-0.1508851758767326,target_dependency,s2s3,allcross,ridge,0.25,0.0,8.0,299.1707317073171,313.1111111111111,,-0.0019145212859041916,0.00581865239057433,36.0,0.00022809768257824693,-6.158240902178386e-05,0.0007167237467604811,0.5277777777777778,0.044989551834314745,0.03718718784654895,False,False,False,False
raw_phone_td_ridge_groupcross_s3_k0_a2_w0.25,369,0.6111056222627261,0.2888735785825472,0.195956323893613,0.9033108589242159,0.0,0.6833877362246579,0.7344361572209734,-0.11584396476312671,target_dependency,s3,groupcross,ridge,0.25,0.0,2.0,299.1707317073171,313.1111111111111,,-0.0018961513138437969,0.005837022362634725,36.0,0.00019048683967477824,-9.71307663467887e-05,0.0007312841754423315,0.5277777777777778,0.04866152052620887,0.040859156538443075,False,False,False,False
raw_phone_td_ridge_groupcross_s3_k0_a8_w0.25,369,0.6111454626190795,0.28891341893890077,0.19598878552799165,0.9034604991412294,0.0,0.6830116523486529,0.7341662843685394,-0.11622004863913174,target_dependency,s3,groupcross,ridge,0.25,0.0,8.0,299.1707317073171,313.1111111111111,,-0.0018563109574903924,0.0058768627189881295,36.0,0.00018899444250098084,-9.840596458759132e-05,0.0007316594705967819,0.5277777777777778,0.04894040302068425,0.04113803903291846,False,False,False,False
raw_phone_td_knn_allcross_all_k8_a8_w0.50,369,0.6112167276074376,0.2889846839272588,0.19664363446019753,0.906479192999447,0.0,0.6092803924890785,0.6697621635607245,-0.189951308498706,target_dependency,all,allcross,knn,0.5,8.0,8.0,8.0,8.0,0.07893206647371107,-0.001785045969132315,0.005948127707346207,36.0,0.0003066998289032481,-4.307533709763903e-05,0.0007543074490863439,0.5,0.02215136587293498,0.014349001885169188,False,False,False,False
raw_phone_td_knn_pair_stage_k16_a8_w0.50,369,0.6112260870191389,0.28899404333895995,0.19722692236969705,0.9091680079968956,0.0,0.617502281613949,0.6486004077295833,-0.1817294193738355,target_dependency,stage,pair,knn,0.5,16.0,8.0,16.0,16.0,0.06276078342115465,-0.0017756865574309888,0.005957487119047533,36.0,0.00027353645854960807,-6.101755401397517e-05,0.0007228520505384223,0.5277777777777778,0.03220647881729888,0.024404114829533086,False,False,False,False
raw_phone_td_knn_allcross_s3_k16_a8_w0.75,369,0.6113064287516867,0.28907438507150796,0.19639469063915257,0.905331622702435,0.0,0.7179111241822761,0.7474221475039455,-0.08132057680550846,target_dependency,s3,allcross,knn,0.75,16.0,8.0,16.0,16.0,0.07109501060945383,-0.0016953448248832048,0.006037828851595317,36.0,0.00016599342409106413,-0.00022189927217172413,0.0007775895668146939,0.5555555555555556,0.05006716594893479,0.042264801961168996,False,False,False,False
raw_phone_td_knn_pair_s3_k16_a8_w0.75,369,0.6114101266202171,0.2891780829400382,0.19663342502940154,0.9064321300135827,0.0,0.6912350224838073,0.7222839593709774,-0.10799667850397726,target_dependency,s3,pair,knn,0.75,16.0,8.0,16.0,16.0,0.04966253128615455,-0.0015916469563528324,0.0061415267201256896,36.0,0.0003558628081291555,-4.108705524391994e-05,0.0007198332470260536,0.5,0.050793051028646174,0.04299068704088038,False,False,False,False
raw_phone_td_knn_allcross_stage_k8_a8_w0.75,369,0.6114249031919146,0.2891928595117357,0.19707321741179173,0.9084594656299668,0.0,0.6742191667128016,0.697888685793423,-0.12501253427498304,target_dependency,stage,allcross,knn,0.75,8.0,8.0,8.0,8.0,0.0773105193430974,-0.001576870384655371,0.006156303291823151,36.0,0.0002024829663674087,-0.00017906491373848003,0.0007625771734455231,0.5555555555555556,0.03290224710919898,0.025099883121433186,False,False,False,False
raw_phone_td_ridge_pair_s2s3_k0_a2_w0.25,369,0.6114486484287436,0.2892166047485647,0.19635258455733803,0.905137523935046,0.0,0.6463728202318612,0.6971674961953614,-0.15285888075592352,target_dependency,s2s3,pair,ridge,0.25,0.0,2.0,299.1707317073171,313.1111111111111,,-0.0015531251478263508,0.006180048528652171,36.0,0.00014470314678910085,-0.00013309746213554038,0.0007296492471714095,0.5277777777777778,0.04733437365862525,0.03953200967085946,False,False,False,False
raw_phone_td_ridge_pair_s2s3_k0_a8_w0.25,369,0.6115511962499578,0.2893191525697789,0.19642598613724807,0.9054758873156067,0.0,0.6450999116700868,0.696303311648928,-0.15413178931769775,target_dependency,s2s3,pair,ridge,0.25,0.0,8.0,299.1707317073171,313.1111111111111,,-0.0014505773266121347,0.006282596349866387,36.0,0.0001405804712353212,-0.00013635872153543475,0.0007303732803487305,0.5277777777777778,0.04766201261780456,0.03985964863003877,False,False,False,False
raw_phone_td_ridge_groupcross_s2s3_k0_a2_w0.25,369,0.6116382408383985,0.2894061971582195,0.19651521854421006,0.9058872269476999,0.0,0.6466220737115661,0.6988166844565719,-0.15260962727621857,target_dependency,s2s3,groupcross,ridge,0.25,0.0,2.0,299.1707317073171,313.1111111111111,,-0.001363532738171469,0.006369640938307053,36.0,0.0001272253806765154,-0.00014660583704155473,0.0007307636386503038,0.5277777777777778,0.04866152052620887,0.040859156538443075,False,False,False,False
raw_phone_td_ridge_groupcross_s2s3_k0_a8_w0.25,369,0.6117338234503693,0.2895017797701903,0.19658197653493462,0.9061949650025032,0.0,0.6452365722320461,0.6977074190793556,-0.15399512875573843,target_dependency,s2s3,groupcross,ridge,0.25,0.0,8.0,299.1707317073171,313.1111111111111,,-0.0012679501262006232,0.006465223550277899,36.0,0.00012470297181432075,-0.00014857290548396697,0.0007314126401072409,0.5277777777777778,0.04894040302068425,0.04113803903291846,False,False,False,False
raw_phone_td_knn_allcross_stage_k16_a8_w0.50,369,0.6122188144153071,0.28998677073512813,0.1981865989421627,0.9135918829285058,0.0,0.6265018674206867,0.6525685799064073,-0.17272983356709784,target_dependency,stage,allcross,knn,0.5,16.0,8.0,16.0,16.0,0.0928840311565769,-0.0007829591612628084,0.0069502145152157135,36.0,0.00015758288178251728,-0.00018459338486694863,0.0007554974009832056,0.5277777777777778,0.03177963896019964,0.02397727497243385,False,False,False,False
raw_phone_td_knn_groupcross_s2s3_k16_a8_w0.75,369,0.6123395096770886,0.2901074659969097,0.19719772107517378,0.9090333971514107,0.0,0.6659122602999463,0.6963083993215842,-0.13331944068783821,target_dependency,s2s3,groupcross,knn,0.75,16.0,8.0,16.0,16.0,0.06432912892211218,-0.000662263899481319,0.007070909776997203,36.0,0.0001710616751230894,-0.0001806245763496865,0.0007406322560185189,0.5,0.0461195063129658,0.038317142325200004,False,False,False,False
raw_phone_td_knn_allcross_all_k16_a24_w0.75,369,0.6124344414066056,0.29020239772642664,0.19806829193999873,0.9130465165038963,0.0,0.6231568868488251,0.6675566946230564,-0.17607481413895945,target_dependency,all,allcross,knn,0.75,16.0,24.0,16.0,16.0,0.09526290523476119,-0.0005673321699642964,0.007165841506514226,36.0,0.00029099958023209827,-3.3629043026669724e-05,0.0007773612864135466,0.5277777777777778,0.020559028427913795,0.012756664440148002,False,False,False,False
raw_phone_td_knn_pair_all_k8_a8_w0.75,369,0.6129051841766949,0.290673140496516,0.1986934951419109,0.9159285507761259,0.0,0.5801379112052149,0.6130149573213941,-0.21909378978256971,target_dependency,all,pair,knn,0.75,8.0,8.0,8.0,8.0,0.04382803582476375,-9.658939987500226e-05,0.00763658427660352,36.0,0.00029602500912268665,-7.522231334157024e-05,0.0007778992729826596,0.5555555555555556,0.03128278825351305,0.023480424265747257,False,False,False,False
subject_mean,369,0.6130017735765699,0.2907697298963911,0.19332880935431287,0.8911986577552465,1.0,1.3403482999649234,1.3289638061773326,0.5411165989771388,baseline,,,,0.0,,,,,,0.0,0.007733173676478522,36.0,0.00044515850591159774,0.0002532671273690718,0.0007625430577150217,0.4166666666666667,0.0,-0.007802363987765792,True,False,False,False
raw_phone_td_knn_pair_s2s3_k16_a8_w0.75,369,0.6130071589221858,0.29077511524200694,0.19823198549884305,0.9138011038849105,0.0,0.6494151084532627,0.6740084876223469,-0.14981659253452195,target_dependency,s2s3,pair,knn,0.75,16.0,8.0,16.0,16.0,0.06015293931669426,5.385345615893655e-06,0.007738559022094416,36.0,0.00028610024484436214,-7.740366354239181e-05,0.0007126857101032,0.4722222222222222,0.050793051028646174,0.04299068704088038,False,False,False,False
raw_phone_td_knn_pair_all_k16_a8_w0.50,369,0.6130100653491717,0.2907780216689928,0.1985806301896553,0.9154082708742644,0.0,0.5021354633754836,0.5437120167638984,-0.29709623761230086,target_dependency,all,pair,knn,0.5,16.0,8.0,16.0,16.0,0.054627664873909125,8.291772601753955e-06,0.007741465449080276,36.0,0.0003293623578936803,-4.1315106935467636e-05,0.0007501821009710213,0.5,0.03220647881729888,0.024404114829533086,False,False,False,False
raw_phone_td_knn_groupcross_all_k16_a8_w0.50,369,0.6130976397819344,0.29086559610175555,0.1979007670178279,0.9122742674724262,0.0,0.5182038230507581,0.5532519509580934,-0.28102787793702655,target_dependency,all,groupcross,knn,0.5,16.0,8.0,16.0,16.0,0.054302884759377154,9.586620536450319e-05,0.007829039881843025,36.0,0.0002500108259178496,-0.0001641244880898448,0.0007706992289577413,0.5277777777777778,0.029071996031136416,0.021269632043370623,False,False,False,False
raw_phone_td_knn_allcross_s2s3_k16_a8_w0.75,369,0.6134628883745237,0.29123084469434474,0.19861299905893223,0.9155574834667851,0.0,0.6625796689165175,0.6837623422152777,-0.136652032071267,target_dependency,s2s3,allcross,knn,0.75,16.0,8.0,16.0,16.0,0.08552946149922527,0.00046111479795374333,0.008194288474432265,36.0,3.8301277591691615e-05,-0.00033423332019601247,0.0007673386259740066,0.5555555555555556,0.05006716594893479,0.042264801961168996,False,False,False,False
raw_phone_td_knn_groupcross_all_k8_a8_w0.75,369,0.6140916190018548,0.2918595753216759,0.1983094205202046,0.914158060446797,0.0,0.6092032919208199,0.6383760637210605,-0.19002840906696467,target_dependency,all,groupcross,knn,0.75,8.0,8.0,8.0,8.0,0.04438089651008853,0.0010898454252848966,0.008823019101763419,36.0,0.00022381447997710656,-0.0002046548093775635,0.0007761906942518745,0.5555555555555556,0.02875148937426053,0.020949125386494738,False,False,False,False
calendar_count_strict,369,0.6144355034583305,0.29220345977815165,0.1982083810433096,0.9136922931020858,0.0,0.9173647234150224,0.8352835263778994,0.11813302242723783,baseline,,,,0.0,,,,,,0.0014337298817606037,0.009166903558239126,36.0,-0.0001787942188531561,-0.00043353666822282163,0.0008406271661630442,0.5277777777777778,0.034293170560902864,0.02649080657313707,False,False,True,False
raw_phone_td_ridge_groupcross_stage_k0_a2_w0.25,369,0.6149557021760513,0.2927236584958724,0.19998131597284852,0.9218650907041064,0.0,0.5488779542211093,0.603520436253683,-0.2503537467666752,target_dependency,stage,groupcross,ridge,0.25,0.0,2.0,299.1707317073171,313.1111111111111,,0.0019539285994814026,0.009687102275959925,36.0,0.00017837315432674193,-0.00011204546527496979,0.0007556487151529435,0.5555555555555556,0.04866152052620887,0.040859156538443075,False,False,False,False
raw_phone_td_ridge_allcross_stage_k0_a2_w0.25,369,0.6149826515452386,0.2927506078650597,0.20007242783060125,0.9222850941459421,0.0,0.5434116787618678,0.5966454332711885,-0.25582002222591677,target_dependency,stage,allcross,ridge,0.25,0.0,2.0,299.1707317073171,313.1111111111111,,0.0019808779686686373,0.00971405164514716,36.0,0.0002753533071966732,-1.574762223233499e-05,0.0007403275478436704,0.5277777777777778,0.044638220038786036,0.036835856051020244,False,False,False,False
raw_phone_td_ridge_groupcross_stage_k0_a8_w0.25,369,0.6150659050139418,0.2928338613337628,0.20006507247636676,0.9222511877569098,0.0,0.5466773793681253,0.6016023771896726,-0.25255432161965924,target_dependency,stage,groupcross,ridge,0.25,0.0,8.0,299.1707317073171,313.1111111111111,,0.00206413143737183,0.009797305113850352,36.0,0.00017627634489066603,-0.00011403979305764521,0.000756380406925729,0.5555555555555556,0.04894040302068425,0.04113803903291846,False,False,False,False
raw_phone_td_ridge_allcross_stage_k0_a8_w0.25,369,0.6150834123964368,0.29285136871625794,0.20014248539803536,0.9226080424446018,0.0,0.5408922339477938,0.5944482215684923,-0.2583394670399908,target_dependency,stage,allcross,ridge,0.25,0.0,8.0,299.1707317073171,313.1111111111111,,0.0020816388198668934,0.009814812496345415,36.0,0.00027080288562614295,-2.076543796159991e-05,0.0007413705581754775,0.5277777777777778,0.044989551834314745,0.03718718784654895,False,False,False,False
raw_phone_td_knn_groupcross_stage_k16_a8_w0.75,369,0.6151680249671713,0.2929359812869924,0.2004999157592132,0.924255709231495,0.0,0.6261199870988169,0.65035984516803,-0.17311171388896773,target_dependency,stage,groupcross,knn,0.75,16.0,8.0,16.0,16.0,0.07007698969726027,0.002166251390601337,0.009899425067079859,36.0,0.00021739026519194748,-0.00019909952409806602,0.0007458927678103719,0.5555555555555556,0.0461195063129658,0.038317142325200004,False,False,False,False
raw_phone_td_knn_allcross_all_k16_a8_w0.50,369,0.6152911426397317,0.2930590989595529,0.20061611480845423,0.9247913585072649,0.0,0.4996052467368589,0.5511507231327474,-0.2996264542509256,target_dependency,all,allcross,knn,0.5,16.0,8.0,16.0,16.0,0.09526290523476119,0.0022893690631617947,0.010022542739640317,36.0,0.0002440128992992464,-0.00011426249971258668,0.0007687063776583785,0.5,0.03177963896019964,0.02397727497243385,False,False,False,False
raw_phone_td_ridge_pair_stage_k0_a2_w0.25,369,0.615325115545003,0.2930930718648241,0.2002754143138692,0.9232208123249092,0.0,0.5437975083124321,0.6001658641032679,-0.25543419267535244,target_dependency,stage,pair,ridge,0.25,0.0,2.0,299.1707317073171,313.1111111111111,,0.0023233419684330903,0.010056515644911612,36.0,0.00019388982141476025,-9.769463695703435e-05,0.0007552775062676492,0.5277777777777778,0.04733437365862525,0.03953200967085946,False,False,False,False
raw_phone_td_ridge_pair_stage_k0_a8_w0.25,369,0.6154425572956389,0.29321051361545997,0.20036612097802317,0.9236389479230819,0.0,0.541563129981795,0.598324162030697,-0.25766857100598956,target_dependency,stage,pair,ridge,0.25,0.0,8.0,299.1707317073171,313.1111111111111,,0.002440783719068973,0.010173957395547495,36.0,0.0001900170496083965,-0.00010112432042651734,0.0007560894541135378,0.5277777777777778,0.04766201261780456,0.03985964863003877,False,False,False,False
raw_phone_td_knn_pair_stage_k16_a8_w0.75,369,0.6161284853609316,0.2938964416807527,0.20184245700165634,0.9304444969100744,0.0,0.5683502426151427,0.5957117523257136,-0.23088145837264193,target_dependency,stage,pair,knn,0.75,16.0,8.0,16.0,16.0,0.06276078342115465,0.0031267117843616354,0.010859885460840157,36.0,0.00025490573554762426,-0.0001084586597611355,0.0007261846488238734,0.5555555555555556,0.050793051028646174,0.04299068704088038,False,False,False,False
raw_phone_td_knn_allcross_all_k8_a8_w0.75,369,0.6161406393813779,0.2939085957011989,0.20063812754373478,0.9248928318479485,0.0,0.5633882434018819,0.6268519631998334,-0.23584345758590267,target_dependency,all,allcross,knn,0.75,8.0,8.0,8.0,8.0,0.07893206647371107,0.003138865804807933,0.010872039481286455,36.0,0.00030465079107807724,-8.154533438663983e-05,0.0007733677466457453,0.4722222222222222,0.03290224710919898,0.025099883121433186,False,False,False,False
raw_phone_td_knn_allcross_stage_k16_a8_w0.75,369,0.6178777398761595,0.2956456961959805,0.20361714326765148,0.938625367746003,0.0,0.5899634495130306,0.6061808358390607,-0.20926825147475397,target_dependency,stage,allcross,knn,0.75,16.0,8.0,16.0,16.0,0.0928840311565769,0.004875966299589529,0.012609139976068051,36.0,8.097537039698851e-05,-0.0002938224060406059,0.0007751526744910503,0.5277777777777778,0.05006716594893479,0.042264801961168996,False,False,False,False
raw_phone_td_ridge_allcross_s3_k0_a2_w0.50,369,0.6186666177536624,0.29643457407348367,0.20148435136972975,0.9287937172897297,0.0,0.6654430311051993,0.6985226556978892,-0.1337886698825853,target_dependency,s3,allcross,ridge,0.5,0.0,2.0,299.1707317073171,313.1111111111111,,0.005664844177092454,0.013398017853570976,36.0,0.00027708144782235595,-5.506692022818426e-05,0.0007142349588478811,0.5,0.10158848896276429,0.0937861249749985,False,False,False,False
raw_phone_td_ridge_allcross_s3_k0_a8_w0.50,369,0.6188143669744459,0.296582323294267,0.20157794794901096,0.9292251746917819,0.0,0.6659835756005045,0.6991312995887289,-0.13324812538728004,target_dependency,s3,allcross,ridge,0.5,0.0,8.0,299.1707317073171,313.1111111111111,,0.005812593397875987,0.013545767074354509,36.0,0.00026977928291209554,-6.179283854303195e-05,0.0007158769894939014,0.5,0.10262273350824758,0.09482036952048178,False,False,False,False
raw_phone_td_ridge_pair_s3_k0_a2_w0.50,369,0.6197561729338646,0.29752412925368577,0.20226379081052892,0.9323867430046331,0.0,0.6748872642398087,0.7158411650269448,-0.12434443674797593,target_dependency,s3,pair,ridge,0.5,0.0,2.0,299.1707317073171,313.1111111111111,,0.006754399357294716,0.014487573033773238,36.0,0.0001051313070211597,-0.0002011094403618924,0.0007441527139593654,0.5277777777777778,0.10921537522417923,0.10141301123641344,False,False,False,False
raw_phone_td_ridge_pair_s3_k0_a8_w0.50,369,0.6198959934623742,0.29766394978219535,0.20235760547310316,0.9328192057174757,0.0,0.6758273191052521,0.7169330086695428,-0.12340438188253249,target_dependency,s3,pair,ridge,0.5,0.0,8.0,299.1707317073171,313.1111111111111,,0.006894219885804298,0.01462739356228282,36.0,9.894597929039264e-05,-0.00020624821875847178,0.000745053367709029,0.5277777777777778,0.1101941189237462,0.1023917549359804,False,False,False,False
raw_phone_td_knn_pair_all_k16_a8_w0.75,369,0.6199152165548916,0.2976831728747127,0.20463219283809497,0.9433044986926818,0.0,0.41736905803859753,0.4580265520127901,-0.3818626429491871,target_dependency,all,pair,knn,0.75,16.0,8.0,16.0,16.0,0.054627664873909125,0.006913442978321638,0.01464661665480016,36.0,0.00033864458456373263,-7.890498914337305e-05,0.0007671797244727715,0.5277777777777778,0.050793051028646174,0.04299068704088038,False,False,False,False
raw_phone_td_ridge_groupcross_s3_k0_a2_w0.50,369,0.6202515777590127,0.2980195340788338,0.2026552203933763,0.9341911379109298,0.0,0.6800131229239401,0.7226693448154865,-0.1192185780638445,target_dependency,s3,groupcross,ridge,0.5,0.0,2.0,299.1707317073171,313.1111111111111,,0.0072498041824428094,0.014982977858921331,36.0,7.017577479599658e-05,-0.00022812619017392052,0.0007463814969171474,0.5277777777777778,0.11268320900021533,0.10488084501244954,False,False,False,False
raw_phone_td_ridge_allcross_s2s3_k0_a2_w0.50,369,0.6203124995209455,0.29808045584076664,0.2029585102151206,0.9355892300160439,0.0,0.606517534209508,0.6445474181345874,-0.19271416677827655,target_dependency,s2s3,allcross,ridge,0.5,0.0,2.0,299.1707317073171,313.1111111111111,,0.00731072594437554,0.015043899620854062,36.0,0.00015528607352562312,-0.0001476783562547359,0.0007153257417114741,0.5,0.10158848896276429,0.0937861249749985,False,False,False,False
