pred_index,filter,tag,strategy,fallback,selector,target_scope,graft_alpha,n_scenarios,local_delta,mean_pred_delta,median_pred_delta,p90_pred_delta,p95_pred_delta,mean_vs_e95,median_vs_e95,p90_vs_e95,p95_vs_e95,beat_e95_rate
61,broad_plausible,e103_edge_q2s3_amplitude_81188b09,edge_q2s3_amplitude,mixmin,active_topgap10,S3,0.25,3452,-2.584545924255721e-05,-1.7921337411739943e-05,-1.583115158712025e-05,-1.3811862152729363e-05,-1.3293584813410561e-05,-2.6106374116914143e-06,-5.204515870717244e-07,1.4988378473191643e-06,2.0171151866379665e-06,0.5443221320973349
61,broad_q2s3,e103_edge_q2s3_amplitude_81188b09,edge_q2s3_amplitude,mixmin,active_topgap10,S3,0.25,368,-2.584545924255721e-05,-2.0202807286175727e-05,-2.0796857290851883e-05,-1.3353284853065983e-05,-1.2924221782100907e-05,-4.892107286127201e-06,-5.486157290803356e-06,1.957415146982544e-06,2.38647821794762e-06,0.7418478260869565
61,broad_not_q2s3,e103_edge_q2s3_amplitude_81188b09,edge_q2s3_amplitude,mixmin,active_topgap10,S3,0.25,3084,-2.584545924255721e-05,-1.7649099761353312e-05,-1.5560848764927028e-05,-1.386085288008123e-05,-1.3359313002245787e-05,-2.338399761304783e-06,-2.5014876487850257e-07,1.4498471199672977e-06,1.9513869978027397e-06,0.5207522697795072
61,tight_plausible,e103_edge_q2s3_amplitude_81188b09,edge_q2s3_amplitude,mixmin,active_topgap10,S3,0.25,2790,-2.584545924255721e-05,-1.746204014022141e-05,-1.554770822971262e-05,-1.3980483472035537e-05,-1.3653894072601398e-05,-2.151340140172885e-06,-2.370082296640913e-07,1.3302165280129901e-06,1.6568059274471296e-06,0.5222222222222223
61,near_unit_tail,e103_edge_q2s3_amplitude_81188b09,edge_q2s3_amplitude,mixmin,active_topgap10,S3,0.25,2354,-2.584545924255721e-05,-1.7140546532041122e-05,-1.5332202140874435e-05,-1.4054625990962743e-05,-1.3826103830662604e-05,-1.829846531992595e-06,-2.1502140825909065e-08,1.2560740090857837e-06,1.4845961693859234e-06,0.5008496176720476
37,broad_plausible,e103_edge_q2s3_amplitude_67d3df00,edge_q2s3_amplitude,mixmin,active_s3_interior,S3,0.25,3452,-2.5823033884986302e-05,-2.364207044233617e-05,-2.2033743143416813e-05,-1.4852130834242155e-05,-1.4512510192211082e-05,-8.331370442287643e-06,-6.723043143368286e-06,4.585691658063714e-07,7.981898078374454e-07,0.8293742757821553
37,broad_q2s3,e103_edge_q2s3_amplitude_67d3df00,edge_q2s3_amplitude,mixmin,active_s3_interior,S3,0.25,368,-2.5823033884986302e-05,-2.872622633096245e-05,-2.8260841738480353e-05,-1.8628220061400165e-05,-1.6349084656125038e-05,-1.3415526330913924e-05,-1.2950141738431826e-05,-3.3175200613516388e-06,-1.0383846560765107e-06,0.9619565217391305
37,broad_not_q2s3,e103_edge_q2s3_amplitude_67d3df00,edge_q2s3_amplitude,mixmin,active_s3_interior,S3,0.25,3084,-2.5823033884986302e-05,-2.3035400738375577e-05,-2.1740431369973967e-05,-1.4815149191719232e-05,-1.4505657528762728e-05,-7.724700738327049e-06,-6.429731369925438e-06,4.955508083292956e-07,8.050424712857987e-07,0.8135538261997406
37,tight_plausible,e103_edge_q2s3_amplitude_67d3df00,edge_q2s3_amplitude,mixmin,active_s3_interior,S3,0.25,2790,-2.5823033884986302e-05,-2.1947734327588528e-05,-2.1456890865093073e-05,-1.4781286849674818e-05,-1.4479192865078523e-05,-6.637034327540001e-06,-6.146190865044547e-06,5.294131503737095e-07,8.315071349700043e-07,0.8093189964157707
37,near_unit_tail,e103_edge_q2s3_amplitude_67d3df00,edge_q2s3_amplitude,mixmin,active_s3_interior,S3,0.25,2354,-2.5823033884986302e-05,-2.1083474710045556e-05,-2.0623276983383135e-05,-1.4722975090702935e-05,-1.4438577497646146e-05,-5.772774709997032e-06,-5.3125769833346075e-06,5.877249093455915e-07,8.721225024023808e-07,0.7969413763806287
19,broad_plausible,e103_edge_q2s3_amplitude_1152bdb8,edge_q2s3_amplitude,mixmin,active_interior,Q2+S3,0.25,3452,-2.5818272255007102e-05,-2.3875890162256997e-05,-2.2226295364843058e-05,-1.5017511378532392e-05,-1.4640886649181403e-05,-8.565190162208473e-06,-6.9155953647945305e-06,2.931886215161356e-07,6.698133508671237e-07,0.8638470451911935
19,broad_q2s3,e103_edge_q2s3_amplitude_1152bdb8,edge_q2s3_amplitude,mixmin,active_interior,Q2+S3,0.25,368,-2.5818272255007102e-05,-2.948810080308952e-05,-2.9099938181557026e-05,-1.961595113342561e-05,-1.6683665950504278e-05,-1.4177400803040993e-05,-1.3789238181508499e-05,-4.305251133377084e-06,-1.3729659504557524e-06,0.9782608695652174
19,broad_not_q2s3,e103_edge_q2s3_amplitude_1152bdb8,edge_q2s3_amplitude,mixmin,active_interior,Q2+S3,0.25,3084,-2.5818272255007102e-05,-2.3206210033908635e-05,-2.1846870285328246e-05,-1.496586860649712e-05,-1.4602585421309223e-05,-7.895510033860105e-06,-6.536170285279719e-06,3.4483139355140857e-07,7.08114578739304e-07,0.8501945525291829
19,tight_plausible,e103_edge_q2s3_amplitude_1152bdb8,edge_q2s3_amplitude,mixmin,active_interior,Q2+S3,0.25,2790,-2.5818272255007102e-05,-2.2184936712894797e-05,-2.155033025946177e-05,-1.4928498737669676e-05,-1.4594002423462357e-05,-6.8742367128462735e-06,-6.239630259413241e-06,3.8220126237885094e-07,7.166975765861708e-07,0.8494623655913979
19,near_unit_tail,e103_edge_q2s3_amplitude_1152bdb8,edge_q2s3_amplitude,mixmin,active_interior,Q2+S3,0.25,2354,-2.5818272255007102e-05,-2.131500125281854e-05,-2.1131203630574626e-05,-1.4852560015514399e-05,-1.456518342782141e-05,-6.004301252770011e-06,-5.820503630526101e-06,4.581399845341278e-07,7.455165722271182e-07,0.8394222599830077
31,broad_plausible,e103_edge_q2s3_amplitude_33b8de30,edge_q2s3_amplitude,mixmin,active_s3_edge,S3,0.25,3452,-2.5792567800220212e-05,-2.2785356664400765e-05,-2.14005926930139e-05,-1.5025747963041368e-05,-1.4598624531446001e-05,-7.474656664352237e-06,-6.089892692965371e-06,2.8495203700715854e-07,7.120754686025257e-07,0.8716685979142526
31,broad_q2s3,e103_edge_q2s3_amplitude_33b8de30,edge_q2s3_amplitude,mixmin,active_s3_edge,S3,0.25,368,-2.5792567800220212e-05,-2.939934634302233e-05,-2.952153432014424e-05,-1.9718171875387647e-05,-1.7563515308126873e-05,-1.4088646342973803e-05,-1.4210834320095712e-05,-4.407471875339121e-06,-2.2528153080783445e-06,0.9836956521739131
31,broad_not_q2s3,e103_edge_q2s3_amplitude_33b8de30,edge_q2s3_amplitude,mixmin,active_s3_edge,S3,0.25,3084,-2.5792567800220212e-05,-2.199613870015539e-05,-2.0523415593235112e-05,-1.4964816071573906e-05,-1.4521108985505066e-05,-6.685438700106862e-06,-5.212715593186583e-06,3.458839284746211e-07,7.895910145434617e-07,0.8583009079118028
31,tight_plausible,e103_edge_q2s3_amplitude_33b8de30,edge_q2s3_amplitude,mixmin,active_s3_edge,S3,0.25,2790,-2.5792567800220212e-05,-2.144162705840661e-05,-2.023897288000198e-05,-1.4929639642414456e-05,-1.450137258223862e-05,-6.130927058358081e-06,-4.928272879953454e-06,3.810603576340711e-07,8.093274178099082e-07,0.8530465949820788
31,near_unit_tail,e103_edge_q2s3_amplitude_33b8de30,edge_q2s3_amplitude,mixmin,active_s3_edge,S3,0.25,2354,-2.5792567800220212e-05,-2.072183004279798e-05,-1.9770904991674612e-05,-1.4848477023125769e-05,-1.4460111218906159e-05,-5.411130042749453e-06,-4.460204991626085e-06,4.6222297692275866e-07,8.505887811423679e-07,0.8411214953271028
67,broad_plausible,e103_edge_q2s3_amplitude_62c1576c,edge_q2s3_amplitude,mixmin,edge_topgap20,S3,0.25,3452,-2.578955565979424e-05,-2.1421905016106378e-05,-1.989106183992867e-05,-1.4691666256098811e-05,-1.4246877167308639e-05,-6.11120501605785e-06,-4.580361839880141e-06,6.190337439497159e-07,1.0638228327398883e-06,0.8044611819235226
67,broad_q2s3,e103_edge_q2s3_amplitude_62c1576c,edge_q2s3_amplitude,mixmin,edge_topgap20,S3,0.25,368,-2.578955565979424e-05,-2.6669382027358446e-05,-2.6493155847151677e-05,-1.7408392159232852e-05,-1.531597056601186e-05,-1.1358682027309914e-05,-1.118245584710315e-05,-2.097692159184325e-06,-5.270565963330781e-09,0.9483695652173914
67,broad_not_q2s3,e103_edge_q2s3_amplitude_62c1576c,edge_q2s3_amplitude,mixmin,edge_topgap20,S3,0.25,3084,-2.578955565979424e-05,-2.079574692916061e-05,-1.9385351106440774e-05,-1.4635191667306094e-05,-1.4231137939339733e-05,-5.485046929112079e-06,-4.074651106392247e-06,6.755083327424339e-07,1.0795620607087938e-06,0.7872892347600519
67,tight_plausible,e103_edge_q2s3_amplitude_62c1576c,edge_q2s3_amplitude,mixmin,edge_topgap20,S3,0.25,2790,-2.578955565979424e-05,-2.0240866260686426e-05,-1.9285231661866078e-05,-1.4619491027653298e-05,-1.4232061481653702e-05,-4.930166260637898e-06,-3.974531661817552e-06,6.912089723952296e-07,1.078638518394825e-06,0.7777777777777778
67,near_unit_tail,e103_edge_q2s3_amplitude_62c1576c,edge_q2s3_amplitude,mixmin,edge_topgap20,S3,0.25,2354,-2.578955565979424e-05,-1.96399586605484e-05,-1.8779342834341673e-05,-1.456108724557067e-05,-1.4218499114975544e-05,-4.329258660499873e-06,-3.4686428342931457e-06,7.496127544778563e-07,1.0922008850729823e-06,0.7574341546304163
79,broad_plausible,e103_edge_q2s3_amplitude_954ad97a,edge_q2s3_amplitude,mixmin,edge_topgap30,Q2+S3,0.25,3452,-2.578817091991592e-05,-2.2993522127093085e-05,-2.1690376743722147e-05,-1.5185843949325239e-05,-1.471344594188802e-05,-7.68282212704456e-06,-6.37967674367362e-06,1.2485605072328812e-07,5.97254058160507e-07,0.8910776361529548
79,broad_q2s3,e103_edge_q2s3_amplitude_954ad97a,edge_q2s3_amplitude,mixmin,edge_topgap30,Q2+S3,0.25,368,-2.578817091991592e-05,-3.0078892333540964e-05,-2.988756667261479e-05,-2.0027487582966366e-05,-1.843087097588803e-05,-1.4768192333492442e-05,-1.4576866672566264e-05,-4.71678758291784e-06,-3.1201709758395008e-06,0.9945652173913043
79,broad_not_q2s3,e103_edge_q2s3_amplitude_954ad97a,edge_q2s3_amplitude,mixmin,edge_topgap30,Q2+S3,0.25,3084,-2.578817091991592e-05,-2.2148056421524725e-05,-2.0778743862288857e-05,-1.5095432422996086e-05,-1.4646733930910324e-05,-6.8373564214762e-06,-5.46804386224033e-06,2.1526757705244129e-07,6.639660691382023e-07,0.8787289234760052
79,tight_plausible,e103_edge_q2s3_amplitude_954ad97a,edge_q2s3_amplitude,mixmin,edge_topgap30,Q2+S3,0.25,2790,-2.578817091991592e-05,-2.1656762135356002e-05,-2.0462870289242515e-05,-1.5061129607950373e-05,-1.4640868859117885e-05,-6.346062135307475e-06,-5.15217028919399e-06,2.495703920981538e-07,6.698311409306428e-07,0.875268817204301
79,near_unit_tail,e103_edge_q2s3_amplitude_954ad97a,edge_q2s3_amplitude,mixmin,edge_topgap30,Q2+S3,0.25,2354,-2.578817091991592e-05,-2.0930683036189662e-05,-1.9924292720106713e-05,-1.4987703128625875e-05,-1.4585876338323185e-05,-5.619983036141132e-06,-4.613592720058186e-06,3.2299687142265245e-07,7.248236617253426e-07,0.8657604078164826
13,broad_plausible,e103_edge_q2s3_amplitude_bc6a7a27,edge_q2s3_amplitude,mixmin,active_edge,Q2+S3,0.25,3452,-2.5779055340069412e-05,-2.3013540913144176e-05,-2.169213827563503e-05,-1.5230180335975262e-05,-1.4721282663996801e-05,-7.702840913095648e-06,-6.381438275586501e-06,8.051966407326502e-08,5.894173360517262e-07,0.8942641946697567
13,broad_q2s3,e103_edge_q2s3_amplitude_bc6a7a27,edge_q2s3_amplitude,mixmin,active_edge,Q2+S3,0.25,368,-2.5779055340069412e-05,-3.018979652486782e-05,-3.010418385400492e-05,-2.038727267958936e-05,-1.846721413580563e-05,-1.4879096524819294e-05,-1.4793483853956391e-05,-5.076572679540833e-06,-3.1565141357571025e-06,0.9945652173913043
13,broad_not_q2s3,e103_edge_q2s3_amplitude_bc6a7a27,edge_q2s3_amplitude,mixmin,active_edge,Q2+S3,0.25,3084,-2.5779055340069412e-05,-2.2157230256492328e-05,-2.0793417473671767e-05,-1.5116840025241289e-05,-1.4643617347951912e-05,-6.846530256443799e-06,-5.48271747362324e-06,1.9385997480723894e-07,6.67082652096616e-07,0.882295719844358
13,tight_plausible,e103_edge_q2s3_amplitude_bc6a7a27,edge_q2s3_amplitude,mixmin,active_edge,Q2+S3,0.25,2790,-2.5779055340069412e-05,-2.168454000777981e-05,-2.0489995119070323e-05,-1.5075932663929522e-05,-1.4634934420751296e-05,-6.3738400077312815e-06,-5.179295119021796e-06,2.3476733611900612e-07,6.757655792972301e-07,0.8792114695340502
13,near_unit_tail,e103_edge_q2s3_amplitude_bc6a7a27,edge_q2s3_amplitude,mixmin,active_edge,Q2+S3,0.25,2354,-2.5779055340069412e-05,-2.0961031238079704e-05,-1.993208156214121e-05,-1.4995176249075525e-05,-1.457844690026702e-05,-5.6503312380311775e-06,-4.621381562092684e-06,3.155237509730033e-07,7.322530997815079e-07,0.8704333050127443
56,broad_plausible,e103_edge_q2s3_amplitude_66ac81c0,edge_q2s3_amplitude,mixmin,edge_topgap10,S3,0.375,3452,-2.5675695135563004e-05,-1.6523598308869605e-05,-1.4838475956061387e-05,-1.2461987266309491e-05,-1.1828425488988573e-05,-1.2128983088210774e-06,4.722240439871394e-07,2.848712733739036e-06,3.4822745110599535e-06,0.4075898030127462
56,broad_q2s3,e103_edge_q2s3_amplitude_66ac81c0,edge_q2s3_amplitude,mixmin,edge_topgap10,S3,0.375,368,-2.5675695135563004e-05,-1.861197843998227e-05,-1.675715319751657e-05,-1.2179514239945117e-05,-1.153611602602788e-05,-3.3012784399337427e-06,-1.4464531974680441e-06,3.1311857601034094e-06,3.774583974020647e-06,0.5896739130434783
56,broad_not_q2s3,e103_edge_q2s3_amplitude_66ac81c0,edge_q2s3_amplitude,mixmin,edge_topgap10,S3,0.375,3084,-2.5675695135563004e-05,-1.627440119854228e-05,-1.477469324595977e-05,-1.2544983697910503e-05,-1.1886058176903283e-05,-9.637011984937557e-07,5.360067540887574e-07,2.7657163021380237e-06,3.424641823145245e-06,0.3858625162127108
56,tight_plausible,e103_edge_q2s3_amplitude_66ac81c0,edge_q2s3_amplitude,mixmin,edge_topgap10,S3,0.375,2790,-2.5675695135563004e-05,-1.6348006690671864e-05,-1.4800358172256642e-05,-1.300316359759266e-05,-1.2590880113518732e-05,-1.0373066906233376e-06,5.103418277918862e-07,2.3075364024558664e-06,2.7198198865297947e-06,0.396415770609319
56,near_unit_tail,e103_edge_q2s3_amplitude_66ac81c0,edge_q2s3_amplitude,mixmin,edge_topgap10,S3,0.375,2354,-2.5675695135563004e-05,-1.6218640063092086e-05,-1.4751051473162616e-05,-1.326705820950674e-05,-1.2987239576659148e-05,-9.079400630435595e-07,5.596485268859115e-07,2.043641790541787e-06,2.323460423389379e-06,0.3827527612574342
73,broad_plausible,e103_edge_q2s3_amplitude_9d62f147,edge_q2s3_amplitude,mixmin,active_topgap20,S3,0.25,3452,-2.5629763229728653e-05,-2.3617747281593424e-05,-2.206393593001959e-05,-1.4654414441279052e-05,-1.4136334861429602e-05,-8.307047281544897e-06,-6.753235929971065e-06,6.562855587694746e-07,1.1743651386189256e-06,0.8198146002317497
73,broad_q2s3,e103_edge_q2s3_amplitude_9d62f147,edge_q2s3_amplitude,mixmin,active_topgap20,S3,0.25,368,-2.5629763229728653e-05,-2.9879323726893314e-05,-2.966551499765387e-05,-1.9715062161600093e-05,-1.698541794661875e-05,-1.4568623726844792e-05,-1.4354814997605344e-05,-4.404362161551567e-06,-1.674717946570225e-06,0.967391304347826
73,broad_not_q2s3,e103_edge_q2s3_amplitude_9d62f147,edge_q2s3_amplitude,mixmin,active_topgap20,S3,0.25,3084,-2.5629763229728653e-05,-2.287058122067567e-05,-2.1714957915758165e-05,-1.4574140218142791e-05,-1.4089719607753944e-05,-7.559881220627141e-06,-6.404257915709638e-06,7.365597819057369e-07,1.2209803922945818e-06,0.8022049286640727
73,tight_plausible,e103_edge_q2s3_amplitude_9d62f147,edge_q2s3_amplitude,mixmin,active_topgap20,S3,0.25,2790,-2.5629763229728653e-05,-2.1770218037053164e-05,-2.1020700430470255e-05,-1.4549127838096744e-05,-1.4102872612906209e-05,-6.459518037004636e-06,-5.710000430421728e-06,7.615721619517823e-07,1.2078273871423191e-06,0.7967741935483871
73,near_unit_tail,e103_edge_q2s3_amplitude_9d62f147,edge_q2s3_amplitude,mixmin,active_topgap20,S3,0.25,2354,-2.5629763229728653e-05,-2.0851613316332668e-05,-2.0436488864641055e-05,-1.448067046910675e-05,-1.4049329282776966e-05,-5.540913316284142e-06,-5.125788864592528e-06,8.30029530941777e-07,1.2613707172715603e-06,0.776125743415463
62,broad_plausible,e103_edge_q2s3_amplitude_4efc3b19,edge_q2s3_amplitude,mixmin,active_topgap10,S3,0.375,3452,-2.556395294761593e-05,-1.8852048483702752e-05,-1.5830007097946616e-05,-1.2637253381199775e-05,-1.1721026638683023e-05,-3.5413484836542267e-06,-5.193070978980905e-07,2.6734466188487524e-06,3.589673361365503e-06,0.5309965237543454
62,broad_q2s3,e103_edge_q2s3_amplitude_4efc3b19,edge_q2s3_amplitude,mixmin,active_topgap10,S3,0.375,368,-2.556395294761593e-05,-2.2049510232351133e-05,-2.2967868983380606e-05,-1.1788041826855474e-05,-1.106804805823571e-05,-6.738810232302607e-06,-7.65716898333208e-06,3.5226581731930523e-06,4.242651941812818e-06,0.7282608695652174
62,broad_not_q2s3,e103_edge_q2s3_amplitude_4efc3b19,edge_q2s3_amplitude,mixmin,active_topgap10,S3,0.375,3084,-2.556395294761593e-05,-1.8470509598001524e-05,-1.5465066314122042e-05,-1.2733179429108315e-05,-1.1837804653469511e-05,-3.159809597952993e-06,-1.54366314073515e-07,2.577520570940212e-06,3.472895346579016e-06,0.5074578469520103
62,tight_plausible,e103_edge_q2s3_amplitude_4efc3b19,edge_q2s3_amplitude,mixmin,active_topgap10,S3,0.375,2790,-2.556395294761593e-05,-1.8231827042195188e-05,-1.543725130820603e-05,-1.2936523925066208e-05,-1.236525057904556e-05,-2.921127042146658e-06,-1.2655130815750383e-07,2.3741760749823192e-06,2.945449421002967e-06,0.5068100358422939
62,near_unit_tail,e103_edge_q2s3_amplitude_4efc3b19,edge_q2s3_amplitude,mixmin,active_topgap10,S3,0.375,2354,-2.556395294761593e-05,-1.7784359986790537e-05,-1.5088167087101335e-05,-1.3077666908176797e-05,-1.2671402991811053e-05,-2.4736599867420128e-06,2.22532912947192e-07,2.2330330918717302e-06,2.6392970082374738e-06,0.4868309260832625
38,broad_plausible,e103_edge_q2s3_amplitude_786002a5,edge_q2s3_amplitude,mixmin,active_s3_interior,S3,0.375,3452,-2.5542946349710327e-05,-2.7474083372690274e-05,-2.5118802955992595e-05,-1.450219954813421e-05,-1.392704726165917e-05,-1.2163383372641747e-05,-9.808102955944068e-06,8.085004519143185e-07,1.383652738389358e-06,0.8256083429895713
38,broad_q2s3,e103_edge_q2s3_amplitude_786002a5,edge_q2s3_amplitude,mixmin,active_s3_interior,S3,0.375,368,-2.5542946349710327e-05,-3.490131047437199e-05,-3.4227059234269016e-05,-1.9893107108654283e-05,-1.6433005493046495e-05,-1.9590610474323464e-05,-1.891635923422049e-05,-4.582407108605756e-06,-1.122305492997969e-06,0.9619565217391305
38,broad_not_q2s3,e103_edge_q2s3_amplitude_786002a5,edge_q2s3_amplitude,mixmin,active_s3_interior,S3,0.375,3084,-2.5542946349710327e-05,-2.6587825404655623e-05,-2.470546672733241e-05,-1.4449870287151401e-05,-1.39056146837427e-05,-1.127712540460709e-05,-9.394766727283882e-06,8.608297128971263e-07,1.4050853163058257e-06,0.8093385214007782
38,tight_plausible,e103_edge_q2s3_amplitude_786002a5,edge_q2s3_amplitude,mixmin,active_s3_interior,S3,0.375,2790,-2.5542946349710327e-05,-2.4994077466173343e-05,-2.4298564557003956e-05,-1.4386529855502761e-05,-1.3851482029871117e-05,-9.683377466124816e-06,-8.98786455695543e-06,9.241701445457657e-07,1.4592179701774099e-06,0.8064516129032258
38,near_unit_tail,e103_edge_q2s3_amplitude_786002a5,edge_q2s3_amplitude,mixmin,active_s3_interior,S3,0.375,2354,-2.5542946349710327e-05,-2.3728647857081974e-05,-2.305135127002477e-05,-1.4290247232404383e-05,-1.3803047445638067e-05,-8.417947857033448e-06,-7.740651269976242e-06,1.0204527676441437e-06,1.5076525544104606e-06,0.7935429056924383
20,broad_plausible,e103_edge_q2s3_amplitude_6d458a88,edge_q2s3_amplitude,mixmin,active_interior,Q2+S3,0.375,3452,-2.5530793438810484e-05,-2.7806655815532445e-05,-2.541324314146201e-05,-1.4747533894848781e-05,-1.4113137190374575e-05,-1.249595581548392e-05,-1.0102543141413483e-05,5.631661051997463e-07,1.1975628096739518e-06,0.854287369640788
20,broad_q2s3,e103_edge_q2s3_amplitude_6d458a88,edge_q2s3_amplitude,mixmin,active_interior,Q2+S3,0.375,368,-2.5530793438810484e-05,-3.601489507650442e-05,-3.544760335636665e-05,-2.140734972440973e-05,-1.69672690258467e-05,-2.0704195076455898e-05,-2.013690335631812e-05,-6.096649724361203e-06,-1.6565690257981743e-06,0.970108695652174
20,broad_not_q2s3,e103_edge_q2s3_amplitude_6d458a88,edge_q2s3_amplitude,mixmin,active_interior,Q2+S3,0.375,3084,-2.5530793438810484e-05,-2.682720314107146e-05,-2.4835589483814977e-05,-1.4664555948211648e-05,-1.404748326890684e-05,-1.1516503141022933e-05,-9.52488948376645e-06,6.461440518368794e-07,1.2632167311416858e-06,0.8404669260700389
20,tight_plausible,e103_edge_q2s3_amplitude_6d458a88,edge_q2s3_amplitude,mixmin,active_interior,Q2+S3,0.375,2790,-2.5530793438810484e-05,-2.533502761673e-05,-2.4416053969336027e-05,-1.4604273772464872e-05,-1.4030849180548065e-05,-1.0024327616681474e-05,-9.1053539692875e-06,7.064262275836541e-07,1.2798508195004622e-06,0.839426523297491
20,near_unit_tail,e103_edge_q2s3_amplitude_6d458a88,edge_q2s3_amplitude,mixmin,active_interior,Q2+S3,0.375,2354,-2.5530793438810484e-05,-2.4062744908013332e-05,-2.381739128131891e-05,-1.4503795991853844e-05,-1.3997468852342355e-05,-8.752044907964807e-06,-8.506691281270382e-06,8.06904008194683e-07,1.3132311477061724e-06,0.8279524214103653
85,broad_plausible,e103_edge_q2s3_amplitude_cf5002e2,edge_q2s3_amplitude,mixmin,active_topgap30,S3,0.25,3452,-2.5493428597367362e-05,-2.858958963219082e-05,-2.6716334053201347e-05,-1.6461184955103713e-05,-1.5116282760363191e-05,-1.3278889632142292e-05,-1.1405634053152821e-05,-1.1504849550551859e-06,1.9441723968533532e-07,0.9414831981460023
85,broad_q2s3,e103_edge_q2s3_amplitude_cf5002e2,edge_q2s3_amplitude,mixmin,active_topgap30,S3,0.25,368,-2.5493428597367362e-05,-3.791770000126754e-05,-3.769361702933852e-05,-2.70954913755626e-05,-2.3817087633043497e-05,-2.260700000121901e-05,-2.238291702928999e-05,-1.1784791375514074e-05,-8.506387632994969e-06,0.9972826086956522
85,broad_not_q2s3,e103_edge_q2s3_amplitude_cf5002e2,edge_q2s3_amplitude,mixmin,active_topgap30,S3,0.25,3084,-2.5493428597367362e-05,-2.7476507720446255e-05,-2.527711817874028e-05,-1.610972091649544e-05,-1.5014398099727671e-05,-1.2165807720397727e-05,-9.966418178691754e-06,-7.990209164469136e-07,2.9630190032085543e-07,0.9348249027237354
85,tight_plausible,e103_edge_q2s3_amplitude_cf5002e2,edge_q2s3_amplitude,mixmin,active_topgap30,S3,0.25,2790,-2.5493428597367362e-05,-2.5886365334802513e-05,-2.4450800046946106e-05,-1.6097463890604985e-05,-1.4937553513973674e-05,-1.0575665334753986e-05,-9.140100046897579e-06,-7.867638905564563e-07,3.731464860748534e-07,0.9344086021505377
85,near_unit_tail,e103_edge_q2s3_amplitude_cf5002e2,edge_q2s3_amplitude,mixmin,active_topgap30,S3,0.25,2354,-2.5493428597367362e-05,-2.4498926368879604e-05,-2.3302081198505556e-05,-1.5898629674148508e-05,-1.4808242209399707e-05,-9.188226368831079e-06,-7.991381198457029e-06,-5.879296740999811e-07,5.024577906488194e-07,0.9286321155480034
68,broad_plausible,e103_edge_q2s3_amplitude_2f43daca,edge_q2s3_amplitude,mixmin,edge_topgap20,S3,0.375,3452,-2.5472102065715596e-05,-2.4073607795787283e-05,-2.1857011651598e-05,-1.4150341538594759e-05,-1.3408605894341886e-05,-8.762907795738758e-06,-6.5463116515494715e-06,1.1603584614537678e-06,1.90209410570664e-06,0.7957705677867902
68,broad_q2s3,e103_edge_q2s3_amplitude_2f43daca,edge_q2s3_amplitude,mixmin,edge_topgap20,S3,0.375,368,-2.5472102065715596e-05,-3.1701179604898994e-05,-3.1313419725681176e-05,-1.789002189509629e-05,-1.48691487353063e-05,-1.639047960485047e-05,-1.600271972563265e-05,-2.5793218950477633e-06,4.4155126474222687e-07,0.9347826086956522
68,broad_not_q2s3,e103_edge_q2s3_amplitude_2f43daca,edge_q2s3_amplitude,mixmin,edge_topgap20,S3,0.375,3084,-2.5472102065715596e-05,-2.31634435851021e-05,-2.114976056477027e-05,-1.4094091547483325e-05,-1.3388168634276896e-05,-7.852743585053573e-06,-5.839060564721742e-06,1.216608452565203e-06,1.9225313657716313e-06,0.7791828793774319
68,tight_plausible,e103_edge_q2s3_amplitude_2f43daca,edge_q2s3_amplitude,mixmin,edge_topgap20,S3,0.375,2790,-2.5472102065715596e-05,-2.23760958790032e-05,-2.093154853256302e-05,-1.4053088672225847e-05,-1.3395493124755483e-05,-7.065395878954671e-06,-5.620848532514493e-06,1.2576113278226805e-06,1.9152068752930445e-06,0.7698924731182796
68,near_unit_tail,e103_edge_q2s3_amplitude_2f43daca,edge_q2s3_amplitude,mixmin,edge_topgap20,S3,0.375,2354,-2.5472102065715596e-05,-2.1511946367444762e-05,-2.0302221447071546e-05,-1.3967292954354375e-05,-1.3381407134624089e-05,-6.2012463673962354e-06,-4.991521447023019e-06,1.3434070456941517e-06,1.929292865424439e-06,0.7485131690739167
32,broad_plausible,e103_edge_q2s3_amplitude_db37bff2,edge_q2s3_amplitude,mixmin,active_s3_edge,S3,0.375,3452,-2.5467388481414943e-05,-2.6084500200656743e-05,-2.4041920415194672e-05,-1.4751065773174679e-05,-1.3984252954894629e-05,-1.0773800200608212e-05,-8.731220415146145e-06,5.596342268738483e-07,1.3264470451538985e-06,0.8638470451911935
32,broad_q2s3,e103_edge_q2s3_amplitude_db37bff2,edge_q2s3_amplitude,mixmin,active_s3_edge,S3,0.375,368,-2.5467388481414943e-05,-3.574110634420978e-05,-3.5850255349774885e-05,-2.128565944215447e-05,-1.7913704087929083e-05,-2.0430406344161253e-05,-2.0539555349726357e-05,-5.974959442105944e-06,-2.6030040878805572e-06,0.9755434782608695
32,broad_not_q2s3,e103_edge_q2s3_amplitude_db37bff2,edge_q2s3_amplitude,mixmin,active_s3_edge,S3,0.375,3084,-2.5467388481414943e-05,-2.4932220349545354e-05,-2.2759114254097862e-05,-1.4655058433841429e-05,-1.3863258806503407e-05,-9.621520349496825e-06,-7.4484142540493345e-06,6.556415662070982e-07,1.4474411935451205e-06,0.8505188067444877
