basename,source_path,parent_basename,recipe,policy,group_key,base_variant,source_count,source_basenames,selected_mode_mix,weight,oracle_control,parent_fresh_null_strict_rate,parent_fresh_actual_p90,parent_fresh_worst_mode_p90_dominance,nonzero_rows,nonzero_cells,mean_abs_delta,max_abs_delta,l1_delta,signed_delta_sum,q_abs_share,s_abs_share,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4,ref_null_reps,ref_null_abs_mean,ref_centered_abs_mean,ref_unique75_cells,ref_unique90_cells
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__k64__b27da843.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__k64__b27da843.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medcenter_only,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.0,False,0.1363636363636363,-0.0010768453906677,0.8,59,64,0.010514438509152985,0.35,18.400267391017728,2.7757654764957316,0.2076096360949123,0.7923903639050878,3.8200728170982714,0.0,0.0,3.9672879566002908,0.0,10.612906617319165,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__k64__385062d7.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__k64__385062d7.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medcenter_only,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.25,False,0.1363636363636363,-0.0010768453906677,0.8,59,64,0.011896654673275633,0.35,20.819145678232353,2.7852041146450652,0.21524332415577702,0.7847566758442229,4.4811821218661105,0.0,0.0,4.502830894845347,0.0,11.835132661520893,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__k64__299194c3.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__k64__299194c3.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medcenter_only,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.5,False,0.1363636363636363,-0.0010768453906677,0.8,59,64,0.012707016213000471,0.35,22.237278372750822,2.8178483729475636,0.2185061253427356,0.7814938746572643,4.858981535397595,0.0,0.0,4.832219865313759,0.0,12.546076972039467,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__k128_830132e6.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__k128_830132e6.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medcenter_only,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.5,False,0.1363636363636363,-0.0010768453906677,0.8,83,105,0.0070062180921024435,0.17500000000000127,12.260881661179276,2.488499002215988,0.23527159575871473,0.7647284042412854,2.8846371938344095,0.0,2.220446049250313e-16,2.485717845155551,0.0,6.890526622189316,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__k128_0d09d2c9.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__k128_0d09d2c9.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medcenter_only,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.75,False,0.1363636363636363,-0.0010768453906677,0.8,83,105,0.010509327138153668,0.2625000000000019,18.391322491768914,3.7327485033239816,0.23527159575871473,0.7647284042412852,4.326955790751614,0.0,3.3306690738754696e-16,3.728576767733327,0.0,10.335789933283973,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__k128_97cf5abb.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__k128_97cf5abb.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medcenter_only,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.0,False,0.1363636363636363,-0.0010768453906677,0.8,83,105,0.01401243618420488,0.35,24.521763322358545,4.976998004431964,0.2352715957587148,0.7647284042412851,5.769274387668819,0.0,4.440892098500626e-16,4.971435690311102,0.0,13.781053244378622,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__k128_ed0bf412.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__k128_ed0bf412.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medcenter_only,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.25,False,0.1363636363636363,-0.0010768453906677,0.8,83,105,0.0162691517670905,0.35,28.471015592408374,5.536744774565357,0.24297285998199014,0.7570271400180099,6.917684085079297,0.0,5.551115123125783e-16,5.758015561983861,0.0,15.795315945345216,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__k128_765d4eec.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__k128_765d4eec.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medcenter_only,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.5,False,0.1363636363636363,-0.0010768453906677,0.8,83,105,0.017954012725578318,0.35,31.419522269762048,6.119697164851912,0.24770535415630807,0.752294645843692,7.782783891253415,0.0,6.661338147750939e-16,6.338441465879976,0.0,17.298296912628654,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__kall_830132e6.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__kall_830132e6.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medcenter_only,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.5,False,0.1363636363636363,-0.0010768453906677,0.8,83,105,0.0070062180921024435,0.17500000000000127,12.260881661179276,2.488499002215988,0.23527159575871473,0.7647284042412854,2.8846371938344095,0.0,2.220446049250313e-16,2.485717845155551,0.0,6.890526622189316,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__kall_0d09d2c9.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__kall_0d09d2c9.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medcenter_only,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.75,False,0.1363636363636363,-0.0010768453906677,0.8,83,105,0.010509327138153668,0.2625000000000019,18.391322491768914,3.7327485033239816,0.23527159575871473,0.7647284042412852,4.326955790751614,0.0,3.3306690738754696e-16,3.728576767733327,0.0,10.335789933283973,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__kall_97cf5abb.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__kall_97cf5abb.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medcenter_only,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.0,False,0.1363636363636363,-0.0010768453906677,0.8,83,105,0.01401243618420488,0.35,24.521763322358545,4.976998004431964,0.2352715957587148,0.7647284042412851,5.769274387668819,0.0,4.440892098500626e-16,4.971435690311102,0.0,13.781053244378622,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__kall_ed0bf412.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__kall_ed0bf412.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medcenter_only,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.25,False,0.1363636363636363,-0.0010768453906677,0.8,83,105,0.0162691517670905,0.35,28.471015592408374,5.536744774565357,0.24297285998199014,0.7570271400180099,6.917684085079297,0.0,5.551115123125783e-16,5.758015561983861,0.0,15.795315945345216,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__kall_765d4eec.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medcenter_only__kall_765d4eec.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medcenter_only,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.5,False,0.1363636363636363,-0.0010768453906677,0.8,83,105,0.017954012725578318,0.35,31.419522269762048,6.119697164851912,0.24770535415630807,0.752294645843692,7.782783891253415,0.0,6.661338147750939e-16,6.338441465879976,0.0,17.298296912628654,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k32__w0__38a108f7.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k32__w0__38a108f7.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.5,False,0.1363636363636363,-0.0010768453906677,0.8,26,32,0.0027160525339694173,0.1750000000000005,4.753091934446481,0.03282419399413963,0.2525424915228367,0.7474575084771634,1.2003576795622137,0.0,0.0,0.9908654066109173,0.0,2.5618688482733503,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k32__w0__0f8a7555.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k32__w0__0f8a7555.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.75,False,0.1363636363636363,-0.0010768453906677,0.8,26,32,0.004074078800954127,0.26250000000000073,7.129637901669722,0.04923629099120913,0.25254249152283664,0.7474575084771634,1.8005365193433205,0.0,0.0,1.486298109916376,0.0,3.842803272410025,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k32__w1__922852d2.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k32__w1__922852d2.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.0,False,0.1363636363636363,-0.0010768453906677,0.8,26,32,0.005432105067938834,0.35,9.506183868892961,0.06564838798828004,0.2525424915228367,0.7474575084771633,2.4007153591244275,0.0,0.0,1.9817308132218345,0.0,5.123737696546699,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k32__w1__e2d5bbb1.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k32__w1__e2d5bbb1.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.25,False,0.1363636363636363,-0.0010768453906677,0.8,26,32,0.00610072460872452,0.35,10.676268065267909,0.07560874209701385,0.2535516420953483,0.7464483579046517,2.7069852993988053,0.0,0.0,2.2736622434000546,0.0,5.695620522469048,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k32__w1__cfd7fb4c.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k32__w1__cfd7fb4c.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.5,False,0.1363636363636363,-0.0010768453906677,0.8,26,32,0.006385941007231162,0.35,11.175396762654533,-0.0009613014756475469,0.2505503884530455,0.7494496115469547,2.8000000000000003,0.0,0.0,2.437217730589443,0.0,5.93817903206509,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k64__w0__3554a6a5.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k64__w0__3554a6a5.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.5,False,0.1363636363636363,-0.0010768453906677,0.8,42,51,0.0038041126007174724,0.1750000000000005,6.657197051255578,1.3006216233867547,0.3157517180763078,0.6842482819236921,2.102021406506479,0.0,2.220446049250313e-16,1.5987888270081263,0.0,2.9563868177409725,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k64__w0__350b00d6.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k64__w0__350b00d6.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.75,False,0.1363636363636363,-0.0010768453906677,0.8,42,51,0.0057061689010762095,0.26250000000000073,9.985795576883367,1.9509324350801318,0.3157517180763078,0.6842482819236921,3.1530321097597183,0.0,3.3306690738754696e-16,2.3981832405121892,0.0,4.434580226611459,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k64__w1__f153e4c6.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k64__w1__f153e4c6.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.0,False,0.1363636363636363,-0.0010768453906677,0.8,42,51,0.007608225201434944,0.35,13.314394102511153,2.6012432467735107,0.31575171807630786,0.6842482819236921,4.204042813012958,0.0,4.440892098500626e-16,3.1975776540162526,0.0,5.912773635481943,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k64__w1__080da555.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k64__w1__080da555.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.25,False,0.1363636363636363,-0.0010768453906677,0.8,42,51,0.008820874775594657,0.35,15.436530857290649,3.2451023155785528,0.321389868139727,0.6786101318602731,4.9611446167594675,0.0,5.551115123125783e-16,3.793470794393077,0.0,6.681915446138103,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k64__w1__1bf5aeb7.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__k64__w1__1bf5aeb7.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.5,False,0.1363636363636363,-0.0010768453906677,0.8,42,51,0.009650121207475326,0.35,16.88771211308182,3.802430986702199,0.3259761383881263,0.6740238616118738,5.504991180832795,0.0,6.661338147750939e-16,4.26098799178107,0.0,7.121732940467956,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__kall__w0_3554a6a5.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__kall__w0_3554a6a5.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.5,False,0.1363636363636363,-0.0010768453906677,0.8,42,51,0.0038041126007174724,0.1750000000000005,6.657197051255578,1.3006216233867547,0.3157517180763078,0.6842482819236921,2.102021406506479,0.0,2.220446049250313e-16,1.5987888270081263,0.0,2.9563868177409725,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__kall__w0_350b00d6.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__kall__w0_350b00d6.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.75,False,0.1363636363636363,-0.0010768453906677,0.8,42,51,0.0057061689010762095,0.26250000000000073,9.985795576883367,1.9509324350801318,0.3157517180763078,0.6842482819236921,3.1530321097597183,0.0,3.3306690738754696e-16,2.3981832405121892,0.0,4.434580226611459,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__kall__w1_f153e4c6.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__kall__w1_f153e4c6.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.0,False,0.1363636363636363,-0.0010768453906677,0.8,42,51,0.007608225201434944,0.35,13.314394102511153,2.6012432467735107,0.31575171807630786,0.6842482819236921,4.204042813012958,0.0,4.440892098500626e-16,3.1975776540162526,0.0,5.912773635481943,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__kall__w1_080da555.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__kall__w1_080da555.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.25,False,0.1363636363636363,-0.0010768453906677,0.8,42,51,0.008820874775594657,0.35,15.436530857290649,3.2451023155785528,0.321389868139727,0.6786101318602731,4.9611446167594675,0.0,5.551115123125783e-16,3.793470794393077,0.0,6.681915446138103,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__kall__w1_1bf5aeb7.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q75__kall__w1_1bf5aeb7.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q75,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.5,False,0.1363636363636363,-0.0010768453906677,0.8,42,51,0.009650121207475326,0.35,16.88771211308182,3.802430986702199,0.3259761383881263,0.6740238616118738,5.504991180832795,0.0,6.661338147750939e-16,4.26098799178107,0.0,7.121732940467956,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k32__w0__b0ef3883.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k32__w0__b0ef3883.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q90,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.5,False,0.1363636363636363,-0.0010768453906677,0.8,18,19,0.0014104914808681873,0.175,2.468360091519328,1.0595423661737946,0.41220584197971477,0.5877941580202851,1.0174724498338503,0.0,0.0,0.5259969174124495,0.0,0.9248907242730278,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k32__w0__27ef8090.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k32__w0__27ef8090.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q90,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.75,False,0.1363636363636363,-0.0010768453906677,0.8,18,19,0.0021157372213022807,0.26249999999999996,3.7025401372789912,1.589313549260692,0.4122058419797148,0.5877941580202852,1.5262086747507755,0.0,0.0,0.7889953761186742,0.0,1.3873360864095416,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k32__w1__ab087f61.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k32__w1__ab087f61.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q90,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.0,False,0.1363636363636363,-0.0010768453906677,0.8,18,19,0.0028209829617363747,0.35,4.936720183038656,2.119084732347589,0.41220584197971477,0.5877941580202851,2.0349448996677006,0.0,0.0,1.051993834824899,0.0,1.8497814485460555,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k32__w1__54fe6a76.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90__k32__w1__54fe6a76.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,unique_q90,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.25,False,0.1363636363636363,-0.0010768453906677,0.8,18,19,0.0032905699632268214,0.35,5.758497435646938,2.5059005449783953,0.4367509744813944,0.5632490255186057,2.515029366567411,0.0,0.0,1.1989910204038852,0.0,2.0444770486756423,0.0,8,0.021469389059860948,0.020516343492586648,51,19
