source_rank,source_kind,source_path,source_file,source_family,source_known_public_lb,source_known_delta_vs_e95,source_e164_broad_edge_score,source_e164_expected_delta_vs_e95,source_bad_span_energy,source_max_bad_cos,source_geometry_health_gate,source_move_norm_vs_e95,scale,scaled_expected_delta_focus_mean,scaled_moved_cells,scaled_moved_rows,scaled_targets_moved,scaled_cells_to_flip_expected,scaled_cells_for_2e6_guard,scaled_cells_for_e95_edge,scaled_top1_over_abs_expected,scaled_top5_over_abs_expected,scaled_support_prob_swing_weighted_focus_mean,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,entropy_delta_vs_e95,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,q2s3_share_vs_e95,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,scaled_sensor_gate,material_gate,sensor_score,cos_bad_a2c8,cos_bad_raw05,cos_bad_stage2,cos_bad_ordinal,cos_bad_final9,cos_bad_e72,cos_bad_q2_bad,cos_bad_lejepa_bad,cos_bad_resid_bad
5,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p35_mw1p0.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p35_mw1p0.csv,jepa,,,0.0833679065618133,-0.023754522258768,0.4217414181250704,0.2237879140097765,True,11.547703328979727,0.04,-0.0011891274056416235,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",66,1,1,0.02563501409969412,0.11367859103830993,0.45649750961441776,0.4217414181250701,0.906716149761244,stage2,0.22378791400977643,0.0008749240407334651,0.007890674972174527,0.05334577116742234,0.15868321700006882,0.05207404897519684,-0.09319864167031086,-0.13461708794600807,True,False,0.02243606530736096,0.1913521922108714,0.1517796256407516,0.22378791400977643,-0.04373986991512023,0.15474387876040227,0.12031887763541636,0.12820427572772458,0.04655595631522823,0.15175301807925257
5,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p35_mw1p0.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p35_mw1p0.csv,jepa,,,0.0833679065618133,-0.023754522258768,0.4217414181250704,0.2237879140097765,True,11.547703328979727,0.05,-0.0014834927812018115,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",66,1,1,0.025685411311253813,0.11390207771087658,0.4564975096144179,0.4217414181250703,0.9067161497612439,stage2,0.22378791400977646,0.001092652273819073,0.009863343715218157,0.06668221395927776,0.1586832170000687,0.052074048975196956,-0.09319864167031085,-0.13461708794600852,True,False,0.022348108308654864,0.1913521922108716,0.1517796256407517,0.22378791400977646,-0.0437398699151201,0.15474387876040227,0.12031887763541589,0.12820427572772475,0.04655595631522812,0.15175301807925276
8,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw1p0.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw1p0.csv,jepa,,,0.0795710906676015,-0.0229352647725111,0.3899827821447088,0.188714402862818,True,11.37080500858728,0.075,-0.0021419495075486196,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",64,1,1,0.025775870137324724,0.1143959267702263,0.45514710606737085,0.3899827821447087,0.9208221487511433,a2c8,0.18871440286281804,0.0016019607195823064,0.014568430571041567,0.0966185716077399,0.15671214621095325,0.02662639541589244,-0.07443558178411389,-0.11537477524234235,True,False,0.02226922957818139,0.18871440286281804,0.13839230540619965,0.13437612297243834,-0.07798583398780731,0.12496652721741974,0.12758644719923737,0.07886035663463466,0.006892712618146651,0.11366827989605897
6,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p5_mw1p0.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p5_mw1p0.csv,jepa,,,0.0826437188027033,-0.0235864819748736,0.4120414744276652,0.20367386343686,True,11.49131941357587,0.075,-0.0021976984687742305,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",65,1,1,0.02580299630072261,0.11427876781892367,0.4561124873698091,0.41204147442766514,0.9111650911615722,stage2,0.20367386343686006,0.0016275880281416493,0.014716835657996434,0.0992376095547991,0.1580978748490924,0.04633361857428223,-0.08904032169853271,-0.13040541875777678,True,False,0.022117883901846214,0.19100897933909003,0.14892817948058137,0.20367386343686006,-0.05161913475643521,0.14815379855423078,0.12214135276261444,0.1171102491237979,0.037561936896647635,0.14326190384637472
10,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_all_scale0p75.csv,submission_block_canvas_multifeature_k8_c0p02_all_scale0p75.csv,jepa,,,0.0778970801633447,-0.0207369722440972,0.4942060890417638,0.3353736625871261,True,9.51811158607472,0.075,-0.0018579344855667538,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",72,1,1,0.023596989123039994,0.10601835587780514,0.46604731188891985,0.49420608904176394,0.8693447771477347,stage2,0.33537366258712603,0.0013451498067845935,0.012985214729566605,0.07672290473266918,0.2532965404148441,0.07765113970601975,-0.10280494542598463,-0.15997655809839295,True,False,0.022081611309305336,0.23602081798898825,0.2107784381938966,0.33537366258712603,-0.020724825966906467,0.146855529558438,0.08548074743280012,0.31182506258244197,0.12274552131941828,0.2859575904723645
8,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw1p0.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw1p0.csv,jepa,,,0.0795710906676015,-0.0229352647725111,0.3899827821447088,0.188714402862818,True,11.37080500858728,0.1,-0.002841601685570829,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",64,1,1,0.02590586505145082,0.11497285738780062,0.45514710606737097,0.3899827821447089,0.9208221487511435,a2c8,0.18871440286281807,0.0021308056746044417,0.019424574094722095,0.12882476214365313,0.15671214621095328,0.026626395415892533,-0.07443558178411408,-0.11537477524234253,True,False,0.022046297562552195,0.18871440286281807,0.1383923054061995,0.13437612297243845,-0.0779858339878073,0.12496652721741983,0.12758644719923748,0.07886035663463473,0.0068927126181465145,0.113668279896059
7,e165_health_survivor,jepa/submission_bigshot_11_jepa_multifeature_rawstack.csv,submission_bigshot_11_jepa_multifeature_rawstack.csv,jepa,,,0.0809477294176258,-0.0232783928779901,0.3988440886105009,0.1900855109955047,True,11.417966174745269,0.1,-0.0028788313357505694,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",64,1,1,0.025917419201169453,0.11490324005168795,0.45556106598810103,0.39884408861050064,0.917018752796506,a2c8,0.19008551099550486,0.002148018948363753,0.01949224046998455,0.1305707874416926,0.1572991034632587,0.036573849851948774,-0.08187024006204029,-0.12307070932707914,True,False,0.021924505336222595,0.19008551099550486,0.1438528170990032,0.16940171541390292,-0.06480723687548702,0.1367779772381625,0.12499274684118922,0.09819861887684729,0.022333745696374616,0.12869052589047691
6,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p5_mw1p0.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p5_mw1p0.csv,jepa,,,0.0826437188027033,-0.0235864819748736,0.4120414744276652,0.20367386343686,True,11.49131941357587,0.1,-0.0029157233696899647,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",65,1,1,0.025931680647703802,0.11484869731235162,0.4561124873698091,0.4120414744276653,0.911165091161572,stage2,0.20367386343686014,0.002165011654008813,0.019622447543995253,0.13231681273973206,0.15809787484909246,0.04633361857428238,-0.0890403216985328,-0.13040541875777706,True,False,0.021898911334891923,0.19100897933909017,0.14892817948058149,0.20367386343686014,-0.051619134756435266,0.14815379855423072,0.12214135276261424,0.11711024912379792,0.03756193689664791,0.14326190384637472
10,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_all_scale0p75.csv,submission_block_canvas_multifeature_k8_c0p02_all_scale0p75.csv,jepa,,,0.0778970801633447,-0.0207369722440972,0.4942060890417638,0.3353736625871261,True,9.51811158607472,0.1,-0.0024667872789139005,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",72,1,1,0.02369703580145077,0.10646785323956053,0.4660473118889196,0.49420608904176394,0.8693447771477345,stage2,0.3353736625871261,0.0017891369346529574,0.01731361963942214,0.10229720631022565,0.2532965404148441,0.07765113970601992,-0.1028049454259846,-0.1599765580983929,True,False,0.021895551889658024,0.23602081798898822,0.2107784381938964,0.3353736625871261,-0.020724825966906526,0.1468555295584381,0.08548074743280018,0.31182506258244186,0.12274552131941821,0.2859575904723643
5,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p35_mw1p0.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p35_mw1p0.csv,jepa,,,0.0833679065618133,-0.023754522258768,0.4217414181250704,0.2237879140097765,True,11.547703328979727,0.075,-0.0022142752090672214,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",65,1,1,0.025812592382201727,0.11446606277036887,0.4564975096144181,0.4217414181250704,0.9067161497612443,stage2,0.22378791400977646,0.0016351797402767484,0.014795015572827237,0.10002332093891675,0.15868321700006885,0.05207404897519694,-0.09319864167031064,-0.13461708794600816,True,False,0.02179314915527718,0.1913521922108715,0.15177962564075162,0.22378791400977646,-0.04373986991512034,0.1547438787604024,0.1203188776354162,0.1282042757277247,0.046555956315228096,0.1517530180792526
5,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p35_mw1p0.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p35_mw1p0.csv,jepa,,,0.0833679065618133,-0.023754522258768,0.4217414181250704,0.2237879140097765,True,11.547703328979727,0.1,-0.0029376965339129152,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",65,1,1,0.025941496558659825,0.11503768894938049,0.45649750961441804,0.4217414181250703,0.9067161497612439,stage2,0.22378791400977638,0.0021751014182155902,0.019726687430436315,0.13336442791855574,0.15868321700006877,0.052074048975197,-0.09319864167031074,-0.13461708794600818,True,False,0.021577105461462166,0.19135219221087146,0.1517796256407516,0.22378791400977638,-0.04373986991512029,0.15474387876040224,0.12031887763541615,0.1282042757277247,0.04655595631522818,0.1517530180792526
3,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k8_c0p02_noq2_scale1p0.csv,jepa,,,0.0849155710982857,-0.0240976106310886,0.4484477362765348,0.2691544082881267,True,11.714458514070435,0.04,-0.0012098483936936414,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",66,1,1,0.02565778164201011,0.11425198635651919,0.4574829844282866,0.44844773627653534,0.893809055575323,stage2,0.26915440828812665,0.0008843636085427943,0.008007264440770235,0.054323545334324264,0.1600740503141325,0.06505680736132258,-0.10243658014935565,-0.1438527069944496,True,False,0.021436717414579358,0.19156290535603757,0.1578502871902832,0.26915440828812665,-0.0255737146202687,0.16936294810979707,0.11578597354139697,0.1532121026519633,0.06700239172301417,0.170732325786077
3,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k8_c0p02_noq2_scale1p0.csv,jepa,,,0.0849155710982857,-0.0240976106310886,0.4484477362765348,0.2691544082881267,True,11.714458514070435,0.05,-0.0015093107306685977,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",66,1,1,0.02570877659133275,0.11447906266169637,0.4574829844282865,0.4484477362765354,0.8938090555753232,stage2,0.2691544082881269,0.0011044218151445785,0.010009080550962791,0.06790443166790538,0.16007405031413233,0.06505680736132273,-0.10243658014935551,-0.14385270699444955,True,False,0.021351759646574854,0.19156290535603782,0.1578502871902833,0.2691544082881269,-0.025573714620268844,0.16936294810979732,0.11578597354139701,0.15321210265196347,0.06700239172301396,0.17073232578607725
15,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw0p75.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw0p75.csv,jepa,,,0.0644143306921389,-0.0180365065723687,0.4138079736204965,0.2514229962220819,True,8.626071741435783,0.04,-0.0008543976196076111,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",64,1,1,0.025498494024855628,0.114587788255749,0.45487630309039967,0.41380797362049576,0.9103641913916093,a2c8,0.25142299622208164,0.0006431808748689132,0.005937784069282076,0.038125242047227115,0.1665406398909887,0.03243080980042678,-0.07023663308908366,-0.1318123403122792,True,False,0.021170980835793007,0.25142299622208164,0.2032369806969848,0.18343646926875862,-0.0865744081239119,0.09383862598279769,0.10637854237491713,0.1074364665144983,0.0316000131871016,0.15015368066537574
3,e165_health_survivor,jepa/submission_block_canvas_multifeature_k8_c0p02_noq2_scale1p0.csv,submission_block_canvas_multifeature_k8_c0p02_noq2_scale1p0.csv,jepa,,,0.0849155710982857,-0.0240976106310886,0.4484477362765348,0.2691544082881267,True,11.714458514070435,0.075,-0.0022526887214578384,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",66,1,1,0.02583747946090993,0.1150521659293175,0.45748298442828683,0.4484477362765354,0.8938090555753233,stage2,0.2691544082881268,0.0016527205911738192,0.015013620826444184,0.10185664750185808,0.1600740503141325,0.06505680736132254,-0.10243658014935554,-0.1438527069944496,True,False,0.021139572662458604,0.19156290535603776,0.1578502871902834,0.2691544082881268,-0.0255737146202688,0.16936294810979702,0.1157859735413969,0.15321210265196347,0.06700239172301393,0.17073232578607725
16,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p75_mw0p75.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p75_mw0p75.csv,jepa,,,0.0661643346982762,-0.0183810050125316,0.4263810190097565,0.2526439221153165,True,8.681578571472777,0.04,-0.0008693464777022907,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",64,1,1,0.025519105056646306,0.11449465679287257,0.45545204193809236,0.426381019009756,0.9045436565629109,a2c8,0.25264392211531655,0.0006500074446999141,0.005969323641286739,0.0388236521664429,0.16731285324892267,0.045450941767899086,-0.07996994737378721,-0.14171798571187563,True,False,0.02095105132760582,0.25264392211531655,0.20987098617151329,0.22905909241582353,-0.06911210643607837,0.10945187168305476,0.10298026719396362,0.13261153243788223,0.05174338270850238,0.16956831465714303
16,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p75_mw0p75.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p75_mw0p75.csv,jepa,,,0.0661643346982762,-0.0183810050125316,0.4263810190097565,0.2526439221153165,True,8.681578571472777,0.05,-0.0010850178901091905,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",64,1,1,0.025558269934237706,0.11467037491496858,0.45545204193809224,0.42638101900975617,0.9045436565629109,a2c8,0.2526439221153168,0.0008119156726466103,0.007461654551608422,0.04852956520805374,0.16731285324892262,0.045450941767899294,-0.07996994737378783,-0.14171798571187602,True,False,0.020886890750948073,0.2526439221153168,0.2098709861715137,0.22905909241582376,-0.06911210643607829,0.10945187168305479,0.1029802671939635,0.13261153243788254,0.05174338270850266,0.1695683146571434
15,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw0p75.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw0p75.csv,jepa,,,0.0644143306921389,-0.0180365065723687,0.4138079736204965,0.2514229962220819,True,8.626071741435783,0.05,-0.0010663448224463902,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",63,1,1,0.02553800156833267,0.11476533136955029,0.4548763030903996,0.41380797362049654,0.9103641913916092,a2c8,0.2514229962220817,0.0008033773311945921,0.007422230086602592,0.047656552559034004,0.16654063989098863,0.03243080980042705,-0.07023663308908344,-0.13181234031227904,True,False,0.020775754189426565,0.2514229962220817,0.20323698069698454,0.18343646926875856,-0.08657440812391184,0.09383862598279784,0.10637854237491744,0.10743646651449824,0.03160001318710184,0.1501536806653757
16,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p75_mw0p75.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p75_mw0p75.csv,jepa,,,0.0661643346982762,-0.0183810050125316,0.4263810190097565,0.2526439221153165,True,8.681578571472777,0.075,-0.0016212710821676692,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",64,1,1,0.025656887756682872,0.11511283611058523,0.4554520419380923,0.42638101900975683,0.9045436565629111,a2c8,0.25264392211531667,0.0012156316432765787,0.011192481827412634,0.0727943478120805,0.1673128532489226,0.0454509417678993,-0.07996994737378738,-0.14171798571187572,True,False,0.020726632732067145,0.25264392211531667,0.20987098617151337,0.22905909241582356,-0.06911210643607835,0.10945187168305472,0.10298026719396362,0.13261153243788237,0.05174338270850246,0.16956831465714323
15,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw0p75.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw0p75.csv,jepa,,,0.0644143306921389,-0.0180365065723687,0.4138079736204965,0.2514229962220819,True,8.626071741435783,0.075,-0.0015933105372991036,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",63,1,1,0.02563748413493409,0.11521239648899459,0.45487630309039956,0.4138079736204962,0.9103641913916096,a2c8,0.25142299622208186,0.0012028051570767313,0.011133345129903889,0.071484828838551,0.1665406398909887,0.032430809800427174,-0.07023663308908339,-0.13181234031227923,True,False,0.02061483236653128,0.25142299622208186,0.2032369806969848,0.1834364692687588,-0.08657440812391161,0.09383862598279782,0.10637854237491706,0.1074364665144984,0.03160001318710172,0.15015368066537588
16,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p75_mw0p75.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw0p75_mw0p75.csv,jepa,,,0.0661643346982762,-0.0183810050125316,0.4263810190097565,0.2526439221153165,True,8.681578571472777,0.1,-0.002153332380912295,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",64,1,1,0.025756525434442304,0.11555987301463719,0.45545204193809213,0.426381019009756,0.904543656562911,a2c8,0.2526439221153165,0.0016178229129329138,0.014923309103216846,0.09705913041610748,0.16731285324892256,0.045450941767899364,-0.07996994737378729,-0.14171798571187563,True,False,0.020566583264762597,0.2526439221153165,0.2098709861715134,0.22905909241582353,-0.06911210643607826,0.10945187168305476,0.10298026719396361,0.13261153243788248,0.051743382708502435,0.16956831465714328
15,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw0p75.csv,submission_jepa_multifeature_rawstack_k8_c0p02_noq2_rw1p0_mw0p75.csv,jepa,,,0.0644143306921389,-0.0180365065723687,0.4138079736204965,0.2514229962220819,True,8.626071741435783,0.1,-0.002116117614682469,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",63,1,1,0.025737998265380736,0.11566409735748996,0.45487630309039956,0.4138079736204964,0.9103641913916091,a2c8,0.2514229962220819,0.0016006961392809784,0.014844460173205187,0.09531310511806801,0.16654063989098875,0.032430809800427146,-0.07023663308908346,-0.1318123403122792,True,False,0.02045413331786639,0.2514229962220819,0.20323698069698481,0.18343646926875873,-0.08657440812391179,0.09383862598279762,0.10637854237491709,0.10743646651449845,0.031600013187101816,0.15015368066537588
2,e165_health_survivor,jepa/submission_block_canvas_multifeature_k5_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k5_c0p02_all_scale1p0.csv,jepa,,,0.0878213923923125,-0.024263333584815,0.5123995274142077,0.3140026369207378,True,11.079420908958191,0.04,-0.0012056805745577323,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",75,1,1,0.026549925671938132,0.10744830152563616,0.47579140802313985,0.5123995274142081,0.8587471829972406,q2_bad,0.3140026369207376,0.0008373796964377388,0.008301679133827629,0.05601877686756307,0.28011007576981317,0.09001807839465673,-0.11587548772688676,-0.1510740411684069,True,False,0.020004531827734928,0.23392659719063874,0.19839196054801808,0.30162711111391743,-0.017285221373708172,0.1810228339729382,0.12182101175205869,0.3140026369207376,0.11452514889686773,0.3028665520800593
2,e165_health_survivor,jepa/submission_block_canvas_multifeature_k5_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k5_c0p02_all_scale1p0.csv,jepa,,,0.0878213923923125,-0.024263333584815,0.5123995274142077,0.3140026369207378,True,11.079420908958191,0.05,-0.0015041967645543042,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",75,1,1,0.02660118210007944,0.1076557377427503,0.4757914080231401,0.512399527414208,0.8587471829972405,q2_bad,0.3140026369207376,0.0010454513753270856,0.01037709891728454,0.07002347108445384,0.2801100757698131,0.09001807839465698,-0.11587548772688654,-0.15107404116840678,True,False,0.0199275147247244,0.23392659719063894,0.19839196054801833,0.3016271111139176,-0.017285221373708252,0.18102283397293809,0.12182101175205894,0.3140026369207376,0.11452514889686752,0.3028665520800594
4,e165_health_survivor,jepa/submission_block_canvas_multifeature_k3_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k3_c0p02_all_scale1p0.csv,jepa,,,0.084478478584673,-0.0236626824866527,0.4915022168579757,0.2965622595764489,True,10.678432692096765,0.04,-0.0011627592993288312,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",73,1,1,0.027735411966276907,0.11190653971037699,0.4791589545594852,0.4915022168579759,0.8708763234947287,stage2,0.2965622595764489,0.0007926452927885808,0.007876790597702599,0.056436814322883055,0.2650517871884259,0.11182732276601404,-0.1169063019567075,-0.13477506252346108,True,False,0.01975685554689458,0.21521719927312064,0.1788319960565009,0.2965622595764489,0.010218501503931224,0.19849539370713631,0.13247113384195136,0.2839333869748797,0.15211222104729072,0.26332960570434516
4,e165_health_survivor,jepa/submission_block_canvas_multifeature_k3_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k3_c0p02_all_scale1p0.csv,jepa,,,0.084478478584673,-0.0236626824866527,0.4915022168579757,0.2965622595764489,True,10.678432692096765,0.05,-0.001450777757250367,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",73,1,1,0.027786482132889347,0.11211259706532066,0.47915895455948543,0.4915022168579762,0.8708763234947287,stage2,0.29656225957644927,0.0009896519387187054,0.009845988247128248,0.07054601790360371,0.26505178718842587,0.1118273227660139,-0.1169063019567076,-0.13477506252346136,True,False,0.01968429805891577,0.21521719927312122,0.1788319960565015,0.29656225957644927,0.010218501503931178,0.19849539370713598,0.13247113384195106,0.28393338697488,0.15211222104729086,0.26332960570434544
2,e165_health_survivor,jepa/submission_block_canvas_multifeature_k5_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k5_c0p02_all_scale1p0.csv,jepa,,,0.0878213923923125,-0.024263333584815,0.5123995274142077,0.3140026369207378,True,11.079420908958191,0.075,-0.0022453828203502207,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",74,1,1,0.026730461072570023,0.10817893340773008,0.4757914080231399,0.5123995274142088,0.8587471829972405,q2_bad,0.3140026369207376,0.0015633670838184602,0.015565648375926808,0.10503520662668087,0.280110075769813,0.09001807839465673,-0.11587548772688677,-0.151074041168407,True,False,0.019472089969608523,0.233926597190639,0.19839196054801825,0.3016271111139177,-0.017285221373708217,0.18102283397293825,0.12182101175205864,0.3140026369207376,0.11452514889686767,0.3028665520800594
4,e165_health_survivor,jepa/submission_block_canvas_multifeature_k3_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k3_c0p02_all_scale1p0.csv,jepa,,,0.084478478584673,-0.0236626824866527,0.4915022168579757,0.2965622595764489,True,10.678432692096765,0.075,-0.0021661283002879198,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",72,1,1,0.02791525106703452,0.11263215256570014,0.47915895455948526,0.4915022168579766,0.8708763234947288,stage2,0.29656225957644927,0.0014801149700311193,0.014768982370692373,0.10581902685540556,0.2650517871884258,0.11182732276601415,-0.11690630195670748,-0.1347750625234612,True,False,0.01923594942039332,0.21521719927312097,0.1788319960565013,0.29656225957644927,0.010218501503931292,0.19849539370713631,0.13247113384195133,0.2839333869748798,0.15211222104729102,0.2633296057043455
4,e165_health_survivor,jepa/submission_block_canvas_multifeature_k3_c0p02_all_scale1p0.csv,submission_block_canvas_multifeature_k3_c0p02_all_scale1p0.csv,jepa,,,0.084478478584673,-0.0236626824866527,0.4915022168579757,0.2965622595764489,True,10.678432692096765,0.1,-0.0028747472025403447,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",72,1,1,0.028045603589079364,0.11315809750938065,0.4791589545594854,0.4915022168579762,0.8708763234947287,stage2,0.29656225957644905,0.001967606400060154,0.019691976494256497,0.14109203580720742,0.2650517871884258,0.11182732276601418,-0.11690630195670756,-0.13477506252346108,True,False,0.01905755230780807,0.21521719927312086,0.1788319960565012,0.29656225957644905,0.010218501503931159,0.1984953937071362,0.13247113384195142,0.2839333869748799,0.15211222104729077,0.26332960570434527
13,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p75_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p75_mw1p0.csv,jepa,,,0.0746305520031986,-0.0213462403953504,0.4624597134048955,0.2413760674390389,True,10.031256981593382,0.04,-0.0010401563307381508,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",68,1,1,0.02962386925689952,0.11770058052227897,0.4691113559493131,0.4624597134048948,0.8866402954284573,a2c8,0.24137606743903886,0.0007259698888000891,0.00710308020880169,0.05392354650991571,0.1789154469816055,0.0650807661238859,-0.09671523933641457,-0.1358079538517275,True,False,0.01806883062101485,0.24137606743903886,0.18978824687436552,0.20570681388244222,-0.05864377232928493,0.14660514724311036,0.13560470010683148,0.118895723669976,0.028469071254967292,0.18351120901960416
12,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p5_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p5_mw1p0.csv,jepa,,,0.0762964504855462,-0.021655465011929,0.475568052948473,0.2442730013565777,True,10.11063958609397,0.04,-0.0010550525374058556,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",69,1,1,0.029583879037874967,0.11828868691944111,0.46959122468943276,0.47556805294847265,0.8796789340519635,stage2,0.24427300135657767,0.0007327686079713222,0.007148953701225411,0.054621956629131496,0.17940334358971308,0.07592767135499875,-0.10469907035896826,-0.1439708731425214,True,False,0.01805155897025105,0.24190958429990606,0.19511024401577284,0.24427300135657767,-0.04366448567980926,0.15937569498591175,0.13220607123630862,0.1401688109462131,0.04571529106595622,0.1995652505229979
13,e165_health_survivor,jepa/submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p75_mw1p0.csv,submission_jepa_multifeature_rawstack_k5_c0p02_noq2_rw0p75_mw1p0.csv,jepa,,,0.0746305520031986,-0.0213462403953504,0.4624597134048955,0.2413760674390389,True,10.031256981593382,0.05,-0.0012978935607828486,1750,250,"Q1,Q2,Q3,S1,S2,S3,S4",68,1,1,0.02967640806571375,0.11790932598505985,0.4691113559493131,0.4624597134048948,0.8866402954284575,a2c8,0.2413760674390391,0.000906550191124989,0.008878850261002113,0.06740443313739464,0.17891544698160536,0.06508076612388583,-0.09671523933641442,-0.1358079538517275,True,False,0.01800490950854308,0.2413760674390391,0.1897882468743657,0.2057068138824422,-0.05864377232928501,0.14660514724311038,0.1356047001068315,0.11889572366997607,0.02846907125496767,0.18351120901960435
