scenario_id,scenario,pool_size,top_variant,top_basename,top3_variants,top_score,worst_lambda,s3_bonus,risk_cap,l1_min,l1_max,p90_min,bad_min,support_min,q1_min,scale_max,bad_poscos_max,w_p90_pct,w_risk_pct,w_bad_margin_pct,w_q1_specificity_pct,w_support_pct,w_compat_e349_pct,w_micro_scale_pct
645,random,7,compact_t45_s1.000_s3a1.00,submission_e350_compactplateau_compact_t45_s1_000_s3a1_00_ce85e5c5.csv,compact_t45_s1.000_s3a1.00|compact_t55_s1.000_s3a1.00|compact_t45_s1.000_s3a0.75,1.0912383019438079,2.0348767731044943,0.020698303599075193,3.649992726938401e-05,0.0034814987097541226,0.010445899926333043,3.3555766354538264e-08,0.00031086142363709026,28.0,-0.020721687822853264,0.0101,1e-09,0.2217835154205125,0.2321788531577433,0.03333722969395038,0.2910659319514962,0.041403957795474476,0.17625280826178444,0.003977703719038781
647,random,1,compact_t45_s1.000_s3a1.00,submission_e350_compactplateau_compact_t45_s1_000_s3a1_00_ce85e5c5.csv,compact_t45_s1.000_s3a1.00,1.0434170779705976,1.4337575187418665,-0.005765176308817054,5.417213686514687e-05,0.0021494361416509074,0.009202265024235491,2.2031251884970293e-08,0.0003088548868694202,37.0,-0.00704429164260422,0.0051,1e-09,0.21715422762974157,0.03942539457085871,0.05145766343781491,0.20325439839533335,0.07691715275664943,0.059581802558372865,0.3522093606512292
648,random,13,compact_t60_s1.005_s3a0.25,submission_e350_compactplateau_compact_t60_s1_005_s3a0_25_de9919ff.csv,compact_t60_s1.005_s3a0.25|compact_t45_s1.005_s3a0.25|compact_t55_s1.005_s3a0.25,1.3186229359441044,1.7420159244104618,-0.023731067928339924,2.087408032756101e-05,0.0011065385786157656,0.007712265245064844,7.167909438630445e-08,0.0002027451454584987,28.0,-0.015940299752745437,0.0051,1e-09,0.0979072944209471,0.0067643370025457315,0.19010144430136686,0.09342139916153969,0.557146515820568,0.02755447807917709,0.02710453121385552
649,random,3,compact_t50_s1.005_s3a0.50,submission_e350_compactplateau_compact_t50_s1_005_s3a0_50_b77c409a.csv,compact_t50_s1.005_s3a0.50|compact_t75_s1.005_s3a0.25|compact_t85_s1.005_s3a0.00,1.002162393073057,0.5077269757195924,0.022777285854663085,3.208996314600093e-05,0.001444304744645655,0.010621407861904167,7.198827027125409e-08,0.00023382990090653876,32.0,0.0003916734220450529,0.0051,1e-09,0.018940065453182314,0.597462334686916,0.049817033618358465,0.09756886738503202,0.15998892890406338,0.07114897217012146,0.0050737977823264915
653,random,1,compact_t45_s1.000_s3a0.75,submission_e350_compactplateau_compact_t45_s1_000_s3a0_75_c0fb8e73.csv,compact_t45_s1.000_s3a0.75,0.9618310995171739,1.4755406237926323,0.06718601080245816,3.021972873447995e-05,0.0034995406785378034,0.009780534485504132,4.18826418797182e-08,0.0003287773009420049,29.0,-0.023219737600967287,0.0051,1e-09,0.0791413123211808,0.2095453046892497,0.04308752958786079,0.5438151123074779,0.029120855657341998,0.0490089589041806,0.046280926532708135
654,random,2,compact_t60_s1.005_s3a0.50,submission_e350_compactplateau_compact_t60_s1_005_s3a0_50_7177a045.csv,compact_t60_s1.005_s3a0.50|compact_t75_s1.005_s3a0.50,1.6729703038634443,2.5496947133270114,0.07349377557276411,5.4997728583427465e-05,0.0022099558117263146,0.011078027578872895,1.3303492247918142e-07,0.00022682797193260526,34.0,0.0053626477569354855,0.0101,1e-09,0.09635370343303297,0.1985678273239705,0.13077364153975032,0.1517516108011309,0.13877230625218256,0.1623298045688316,0.12145110608110107
655,random,1,compact_t45_s1.000_s3a0.75,submission_e350_compactplateau_compact_t45_s1_000_s3a0_75_c0fb8e73.csv,compact_t45_s1.000_s3a0.75,1.2255850533877144,2.264519313575741,-0.014561717880802358,2.9533402579792246e-05,0.002829494026614563,0.010957965848805897,2.7077766250699558e-08,0.0002942950625644788,37.0,-0.024183260376695263,0.0051,1e-09,0.106169718567501,0.1663719506860235,0.03580325246551598,0.12007745858893835,0.3750631185863236,0.04599553463914665,0.15051896646655105
656,random,4,compact_t45_s1.005_s3a0.75,submission_e350_compactplateau_compact_t45_s1_005_s3a0_75_03f45ba1.csv,compact_t45_s1.005_s3a0.75|compact_t40_s1.005_s3a0.50|compact_t75_s1.005_s3a0.50,1.3392919356214628,1.6916582632459776,0.003524903430204879,5.769044207272841e-05,0.0037970311510696826,0.01022457368100905,1.722726218174092e-07,0.00020213512320313787,29.0,-0.00740419662908891,0.0051,1e-09,0.1629593037211044,0.2549028961752417,0.028013186248608466,0.030237282590869507,0.2395374948010551,0.0426700631775983,0.24167977328552262
657,random,1,compact_t55_s1.000_s3a1.00,submission_e350_compactplateau_compact_t55_s1_000_s3a1_00_5e75b324.csv,compact_t55_s1.000_s3a1.00,0.8499872769288122,1.0611057555319614,0.0026183664280396445,3.5026665603804054e-05,0.0018412685324896631,0.007198166048947602,3.9368434589567395e-08,0.00032329673930641805,34.0,-0.004666294554547847,0.0051,1e-09,0.23288775329603084,0.08356389576398059,0.6093207339093931,0.020144229196365927,0.0052116240628816745,0.04491100569961727,0.003960758071730438
659,random,5,compact_t45_s1.000_s3a0.75,submission_e350_compactplateau_compact_t45_s1_000_s3a0_75_c0fb8e73.csv,compact_t45_s1.000_s3a0.75|compact_t45_s1.000_s3a0.50|compact_t55_s1.000_s3a0.75,1.0865860595617536,1.38895634010821,0.03765036109952324,2.042866643789524e-05,0.0038992305919500108,0.011475938108077075,9.702075057183243e-09,0.0003253637306686921,35.0,-0.029147320845786407,0.0051,1e-09,0.12360594727829562,0.09278834408680722,0.3185204999608015,0.10654062019767478,0.25776925477800516,0.09026274790867192,0.01051258578974382
661,random,16,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t45_s1.005_s3a0.50|compact_t70_s1.005_s3a0.25,0.9793315450483181,0.9133995691341695,-0.01954348122197661,2.9861803209083636e-05,0.0035539835501570715,0.00938412704215959,1.0356477305330479e-07,0.0002220946460113457,32.0,-0.018781049971030757,0.0101,1e-09,0.4369877778716327,0.037272900004843734,0.006919910769046168,0.10998587297839794,0.22891269783160753,0.08523604826728005,0.09468479227719177
662,random,2,compact_t45_s1.000_s3a1.00,submission_e350_compactplateau_compact_t45_s1_000_s3a1_00_ce85e5c5.csv,compact_t45_s1.000_s3a1.00|compact_t45_s1.000_s3a0.75,1.034475015359438,0.7313010832391226,0.008494210501602385,4.333058912750151e-05,0.00322506951698324,0.011197453147183916,4.640910923789039e-08,0.0003136943687639614,36.0,-0.031260756914163204,0.0101,1e-09,0.024776079698498304,0.019919106069536098,0.0010723239853021311,0.01627955239887103,0.1186555786819703,0.08983739017776117,0.7294599689880611
664,random,30,compact_t45_s1.005_s3a0.50,submission_e350_compactplateau_compact_t45_s1_005_s3a0_50_0ace76e5.csv,compact_t45_s1.005_s3a0.50|compact_t75_s1.005_s3a0.25|compact_t55_s1.005_s3a0.50,0.9728532979236101,0.7621476821606621,-0.03401662622448976,2.945108548938546e-05,0.0031194757487329906,0.009963182174820171,4.08220665584882e-08,0.00020832415199651153,29.0,-0.02870037995467603,0.0051,1e-09,0.2526528260699844,0.1849764208530722,0.03636025303816671,0.15651844552433467,0.26261014187974396,0.052432859764368255,0.05444905287032989
665,random,2,compact_t45_s1.000_s3a1.00,submission_e350_compactplateau_compact_t45_s1_000_s3a1_00_ce85e5c5.csv,compact_t45_s1.000_s3a1.00|compact_t45_s1.000_s3a0.75,1.1655225676141212,1.2983343699330998,0.04433119513706305,5.7562987699931414e-05,0.0012317481129043625,0.010789124848916823,2.8972780579784447e-08,0.00027636250349230036,37.0,-0.02957984119452115,0.0001,1e-09,0.14031772992780012,0.0857881229904619,0.0499500359924373,0.15014484109114937,0.5188502653090882,0.003384532376094295,0.05156447231296874
666,random,8,compact_t45_s1.005_s3a0.75,submission_e350_compactplateau_compact_t45_s1_005_s3a0_75_03f45ba1.csv,compact_t45_s1.005_s3a0.75|compact_t60_s1.005_s3a0.50|compact_t80_s1.005_s3a0.25,1.1431265821399816,1.48378348544329,-0.00039496108843594334,5.411663157502233e-05,0.0036779341111655146,0.010215362388373426,1.561642571627728e-07,0.0002188420233575888,29.0,-0.007913187858590645,0.0051,1e-09,0.08495679048005099,0.0028412853047369985,0.15287374542182564,0.029131034056240675,0.008418326292623384,0.022497438178315253,0.6992813802662072
667,random,29,compact_t45_s1.005_s3a0.50,submission_e350_compactplateau_compact_t45_s1_005_s3a0_50_0ace76e5.csv,compact_t45_s1.005_s3a0.50|compact_t50_s1.005_s3a0.50|compact_t55_s1.005_s3a0.50,1.2439134561294962,1.1427933990929142,0.0352907150974345,3.430273460217389e-05,0.003903572689085915,0.011047787638157693,6.088211706604237e-08,0.00023068671312181113,31.0,-0.03488867194178776,0.0051,1e-09,0.047603752955158174,0.5342726969280787,0.010681888645285624,0.21792126025654887,0.073626803372314,0.01164644027403322,0.10424715756858138
669,random,11,compact_t45_s1.005_s3a0.50,submission_e350_compactplateau_compact_t45_s1_005_s3a0_50_0ace76e5.csv,compact_t45_s1.005_s3a0.50|compact_t75_s1.005_s3a0.25|compact_t70_s1.005_s3a0.25,1.8477135567086802,2.5585985341418795,0.03760879484769836,3.2784553996045175e-05,0.0038125244983808525,0.008655895262775862,6.812370814460059e-08,0.00022497282829961055,34.0,-0.009681468816151586,0.0051,1e-09,0.060628506121231954,0.17513875356786682,0.09712034812800109,0.15722940162104662,0.3103115857063976,0.014955140247085783,0.18461626460837016
674,random,1,compact_t55_s1.000_s3a1.00,submission_e350_compactplateau_compact_t55_s1_000_s3a1_00_5e75b324.csv,compact_t55_s1.000_s3a1.00,0.9794567746644828,1.4302504413102306,0.053434516346010506,2.8718114133449435e-05,0.0020848376033649673,0.007331116142050901,3.996609966515777e-08,0.0002958668416616223,32.0,-0.004916211342220498,0.0051,1e-09,0.13397752802769997,0.5502123956976321,0.037281026542120836,0.011429525911377641,0.028616703073096567,0.056585679344340195,0.18189714140373278
675,random,46,compact_t45_s1.005_s3a0.00,submission_e350_compactplateau_compact_t45_s1_005_s3a0_00_f20d5420.csv,compact_t45_s1.005_s3a0.00|compact_t55_s1.005_s3a0.50|compact_t75_s1.005_s3a0.25,1.116429681169113,1.2283338413918174,-0.03941956408408979,4.6959962234411076e-05,0.0015035063658621463,0.008033216483123598,2.067029046101179e-08,0.0002503896213656449,28.0,-0.028315160357759238,0.0051,1e-09,0.044017427005704296,0.41250934627533903,0.17898537581339305,0.10259484227154093,0.062282394175192456,0.08016267673156838,0.11944793772726182
684,random,10,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t45_s1.005_s3a0.50|compact_t55_s1.005_s3a0.50,1.475503070509251,1.8261372766928685,0.05705961869129683,5.355879200939772e-05,0.0016137312000951034,0.009626229921808328,1.1882980912635248e-07,0.00022522327460980233,34.0,-0.005801510532888019,0.0051,1e-09,0.003073807945934663,0.11300275265703018,0.19863384523002983,0.05577613906911549,0.08654845676377174,0.058283734079117494,0.48468126425500063
685,random,24,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t70_s1.005_s3a0.25|compact_t60_s1.005_s3a0.25,1.474936269127069,1.8107428048094871,-0.014268482004664455,5.793448184927565e-05,0.0038321976469517112,0.008104350388379786,1.2499059343136833e-07,0.000249314973390155,30.0,-0.027677053321012456,0.0051,1e-09,0.09389988125402855,0.0037926199463792234,0.12892005335727297,0.16943022802404226,0.2900262385363614,0.26274146237081136,0.0511895165111042
686,random,7,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t40_s1.000_s3a0.50|compact_t75_s1.000_s3a0.50,1.7083152930439394,2.3600650060305797,0.02420051669565231,5.9473914017125385e-05,0.0028848991524098385,0.007098226238364433,1.674942859773842e-08,0.00020153735487892494,29.0,0.0025412167467671657,0.0101,1e-09,0.09765944899839844,0.12148576543321142,0.06861933880154646,0.03549363145808156,0.06147551690169588,0.40389425177321453,0.2113720466338516
689,random,5,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t60_s1.005_s3a0.25|compact_t80_s1.005_s3a0.25,1.5318651650646415,2.1711847928461503,-0.02677894566826627,5.758340714390282e-05,0.002310454068874449,0.007604397480998496,9.21121316640621e-08,0.00022416880539119431,34.0,-0.0038630450982621487,0.0101,1e-09,0.43528161556879635,0.04652708324782825,0.12207204643345444,0.009660280041410195,0.11603352101151908,0.26158094797539433,0.008844505721597357
691,random,30,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t45_s1.005_s3a0.50|compact_t70_s1.005_s3a0.25,1.7530529180438341,2.4302743987627973,0.04640809518727978,5.345540862271593e-05,0.0037663295433447786,0.009955978363814847,6.540625105453244e-08,0.0002288021239287434,32.0,-0.020925864221016433,0.0051,1e-09,0.11458221503902834,0.16756151920938203,0.44895064035183246,0.16178899417516163,0.008251063549409066,0.06416046931087493,0.03470509836431181
693,random,4,compact_t45_s1.000_s3a1.00,submission_e350_compactplateau_compact_t45_s1_000_s3a1_00_ce85e5c5.csv,compact_t45_s1.000_s3a1.00|compact_t55_s1.000_s3a1.00|compact_t40_s1.000_s3a0.50,1.143199499192853,1.9774524164911629,0.038113272419469865,3.9771748620292014e-05,0.002756884952644937,0.010623449941074002,5.9282352199030634e-08,0.0002936269105672222,28.0,-0.017565435010158677,0.0051,1e-09,0.11417590749770577,0.4798509006348809,0.016680645085381595,0.14084650934212306,0.1375297068452901,0.008188740492254577,0.10272759010236411
694,random,7,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t70_s1.005_s3a0.25|compact_t60_s1.005_s3a0.25,1.2672688541668622,1.4532835314582675,-0.008594755767906114,4.63782782242707e-05,0.0037179665015936395,0.007006000759547384,1.3661625108708234e-07,0.00021448106172136262,34.0,-0.020433261695378947,0.0101,1e-09,0.144949917980347,0.10416648649350681,0.12181390649830427,0.02974372929834615,0.20794773075158324,0.31464104328975084,0.07673718568816179
696,random,5,compact_t45_s1.005_s3a0.00,submission_e350_compactplateau_compact_t45_s1_005_s3a0_00_f20d5420.csv,compact_t45_s1.005_s3a0.00|compact_t40_s1.000_s3a0.50|compact_t50_s1.005_s3a0.00,1.263452762338487,2.0410771507815646,0.007403656178216624,4.860420077000556e-05,0.0025430048600821515,0.007562374589266348,5.560503357462783e-08,0.00026403528266651685,32.0,-0.03125851326672352,0.0051,1e-09,0.23283882816276238,0.24439337519141655,0.18914120697489686,0.005104455486690123,0.03745661279821858,0.2781319480172979,0.01293357336871768
699,random,10,compact_t60_s1.005_s3a0.25,submission_e350_compactplateau_compact_t60_s1_005_s3a0_25_de9919ff.csv,compact_t60_s1.005_s3a0.25|compact_t55_s1.005_s3a0.50|compact_t75_s1.005_s3a0.00,1.3624136522575094,1.8676214327193945,0.06824935901085863,2.4904191809050567e-05,0.0026662978456802908,0.00785485517896062,1.225021213356029e-07,0.00021351917462231594,28.0,-0.01126193038374573,0.0051,1e-09,0.3454069970691655,0.056575318572998946,0.2963758214792677,0.029959974894961897,0.09153575138583363,0.16223284623549675,0.017913290362275548
701,random,3,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t60_s1.005_s3a0.50|compact_t50_s1.005_s3a0.50,1.7779843971202602,2.5273964408899725,-0.017182828511020917,4.533972473778147e-05,0.0027278364217424083,0.011007164157767983,1.859162258706811e-08,0.00023027789521300402,35.0,0.0016373017388250915,0.0051,1e-09,0.20247851342633097,0.1523354916001819,0.010047241884118817,0.22710775328930835,0.2738424678173981,0.0999529719979816,0.034235559984680274
702,random,2,compact_t50_s1.005_s3a0.50,submission_e350_compactplateau_compact_t50_s1_005_s3a0_50_b77c409a.csv,compact_t50_s1.005_s3a0.50|compact_t85_s1.005_s3a0.00,1.0897672643968355,1.4460759350577932,-0.038785540010450516,2.495526978709199e-05,0.0014079910701212052,0.010221807121997233,6.641619899486955e-08,0.00023596792261855112,31.0,0.0023735754641992742,0.0051,1e-09,0.016817035295715183,0.16071491019209042,0.10528013815641785,0.1349775882723903,0.023792667795314575,0.5249403984019594,0.03347726188611229
706,random,13,compact_t45_s1.005_s3a0.50,submission_e350_compactplateau_compact_t45_s1_005_s3a0_50_0ace76e5.csv,compact_t45_s1.005_s3a0.50|compact_t70_s1.005_s3a0.25|compact_t60_s1.005_s3a0.25,0.9940534882482509,0.7332345764396426,0.07153371162516878,2.8595001386270852e-05,0.0019576732935588405,0.009627973529130848,1.0212879082658672e-07,0.00022681154938947398,32.0,-0.011891373674615822,0.0051,1e-09,0.3204776628148712,0.08541233650175487,0.22929544408311991,0.036111354215204824,0.14849115430401344,0.0386053281282706,0.14160671995276516
708,random,2,compact_t85_s1.005_s3a0.00,submission_e350_compactplateau_compact_t85_s1_005_s3a0_00_68311340.csv,compact_t85_s1.005_s3a0.00|compact_t35_s1.005_s3a0.00,1.0143332066102806,1.901325697229128,0.017039201004484684,3.08161993785802e-05,0.0038737332364175417,0.007316310090878475,6.677516518582021e-08,0.00023500007346906478,30.0,0.004133837068331939,0.0051,1e-09,0.33132573991073794,0.06771959470321343,0.023387027634210113,0.0012258504972961534,0.13124688297837958,0.3149272717227523,0.1301676325534105
709,random,36,compact_t50_s1.005_s3a0.50,submission_e350_compactplateau_compact_t50_s1_005_s3a0_50_b77c409a.csv,compact_t50_s1.005_s3a0.50|compact_t45_s1.005_s3a0.50|compact_t45_s1.005_s3a0.00,0.9962458014434897,0.6878242805743493,0.008991654701314175,5.6630953903234964e-05,0.00107812574636113,0.008733646015877094,7.395718351226752e-08,0.00022773449782874123,29.0,-0.02834803442743878,0.0051,1e-09,0.08487302571666967,0.3531057576740752,0.05812204068710589,0.32652448967398556,0.024359960687667187,0.07353580909659321,0.07947891646390326
710,random,4,compact_t40_s1.000_s3a0.50,submission_e350_compactplateau_compact_t40_s1_000_s3a0_50_41a14c1d.csv,compact_t40_s1.000_s3a0.50|compact_t55_s1.000_s3a1.00|compact_t35_s1.000_s3a0.25,1.300777998905431,2.2410305307623,0.06967667277533157,5.13161323177815e-05,0.0014483701446734484,0.009152878202010512,5.219268323923307e-08,0.0002932433509449325,29.0,-0.003046391946868759,0.0051,1e-09,0.05876654627258113,0.3808263287225886,0.19472968034704308,0.047446735284221796,0.09412554624724428,0.1795417451159501,0.04456341801037083
711,random,6,compact_t55_s1.000_s3a1.00,submission_e350_compactplateau_compact_t55_s1_000_s3a1_00_5e75b324.csv,compact_t55_s1.000_s3a1.00|compact_t45_s1.000_s3a0.75|compact_t50_s1.000_s3a0.75,0.9205235197240892,1.0641777629642952,0.009964059281126923,3.2943621634987836e-05,0.003399615264479345,0.00959298588391327,3.2807480420842985e-09,0.00032029811718194335,34.0,-0.0342789153112254,0.0051,1e-09,0.1659204388436371,0.15189500329434466,0.08635697868047107,0.2024830077486158,0.02834012311130437,0.08838584702360286,0.276618601298024
712,random,5,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t60_s1.005_s3a0.25|compact_t60_s1.005_s3a0.50,1.5011021497747583,1.8148787071370875,0.04383751493215627,4.773386152421401e-05,0.0012006407534572298,0.007902352999676973,1.3614876997466805e-07,0.00021733917082718927,29.0,-0.0027918515312132268,0.0051,1e-09,0.06450510668573507,0.034680673433936916,0.2920257336792645,0.11130265199198225,0.16985067213369923,0.20842895405556164,0.11920620801982029
713,random,11,compact_t45_s1.000_s3a1.00,submission_e350_compactplateau_compact_t45_s1_000_s3a1_00_ce85e5c5.csv,compact_t45_s1.000_s3a1.00|compact_t55_s1.000_s3a1.00|compact_t45_s1.000_s3a0.75,1.254543240902801,2.069677913182922,-0.028457645171254795,3.668218560286544e-05,0.0016257978128215813,0.010371462125826082,3.297560775573209e-08,0.00021768839891605146,30.0,-0.028049748378296328,0.0001,1e-09,0.038760845083092646,0.0018070016100248344,0.03927504662248554,0.3291700748639093,0.10913286696894892,0.18853755314976345,0.29331661170177514
715,random,22,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t60_s1.005_s3a0.50|compact_t45_s1.005_s3a0.75,1.540065015874028,2.138194337269006,-0.045131068981692335,3.5741249600935835e-05,0.0031976249436700566,0.010404239143687466,1.0233466179063018e-08,0.00024864133040644,28.0,-0.008754156475054165,0.0101,1e-09,0.47114409274149344,0.0077746726321791335,0.030979341605247318,0.37394199279466056,0.01692791801261848,0.014815521507689566,0.08441646070611156
717,random,2,compact_t45_s1.000_s3a1.00,submission_e350_compactplateau_compact_t45_s1_000_s3a1_00_ce85e5c5.csv,compact_t45_s1.000_s3a1.00|compact_t55_s1.000_s3a1.00,1.3663342559668483,2.3364253801442185,0.03211115213059046,3.6359197081410025e-05,0.002575263997221121,0.010156385082406377,5.745757373407732e-08,0.000323125707269021,32.0,-0.01956405189319313,0.0051,1e-09,0.17282695829410086,0.016890420725060796,0.1289633298159885,0.0953660721958493,0.15607136922703074,0.208750513133332,0.2211313366086379
718,random,1,compact_t45_s1.000_s3a1.00,submission_e350_compactplateau_compact_t45_s1_000_s3a1_00_ce85e5c5.csv,compact_t45_s1.000_s3a1.00,1.4102280938018938,2.1273428941921524,0.060392141904876816,4.896868173308452e-05,0.0024921052057118244,0.011766654756230701,5.905008158403527e-08,0.0003217276081380687,36.0,-0.027858535169425516,0.0051,1e-09,0.1118355401183432,0.07342982617576974,0.2472350301030559,0.0180310602101477,0.2942953316054323,0.08993178861459793,0.16524142317265328
720,random,3,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t60_s1.005_s3a0.50|compact_t75_s1.005_s3a0.50,1.3281987591795006,1.6300492088853946,0.006982030257792215,5.498914542608047e-05,0.001728463561451688,0.00898160229371194,1.4940028705316377e-07,0.00022151300320610843,35.0,0.0015814030999317101,0.0051,1e-09,0.15400798144158054,0.291219997587255,0.022310602830048164,0.09199511905475079,0.007841830457664619,0.22034870043579943,0.2122757681929013
722,random,17,compact_t45_s1.005_s3a0.50,submission_e350_compactplateau_compact_t45_s1_005_s3a0_50_0ace76e5.csv,compact_t45_s1.005_s3a0.50|compact_t75_s1.005_s3a0.25|compact_t55_s1.005_s3a0.50,1.7902040761613927,2.589560867752823,-0.007673850839493375,5.4256945404758294e-05,0.003391887818512885,0.009337260418482464,6.456663324182243e-08,0.00023293015988183505,30.0,-0.005531714137251725,0.0051,1e-09,0.058131748533222935,0.27810453576295424,0.008744099144193754,0.05789199233317284,0.24481200020563965,0.19661774296718526,0.15569788105363128
723,random,2,compact_t45_s1.000_s3a1.00,submission_e350_compactplateau_compact_t45_s1_000_s3a1_00_ce85e5c5.csv,compact_t45_s1.000_s3a1.00|compact_t55_s1.000_s3a1.00,0.9383870699046343,0.619703569759486,0.006757401906026492,4.005686567772966e-05,0.0036898769535860004,0.009608007244157581,5.345203055634743e-08,0.00028686848265439217,35.0,-0.010649821905985448,0.0051,1e-09,0.07290122509517374,0.04062634224341069,0.2783195868330778,0.055190631201774136,0.15074604327788327,0.11058761020297446,0.29162856114570607
725,random,1,compact_t35_s1.000_s3a0.25,submission_e350_compactplateau_compact_t35_s1_000_s3a0_25_87f24092.csv,compact_t35_s1.000_s3a0.25,0.8116726895038499,0.8107968345415058,0.03304411272283422,2.325014949681066e-05,0.0010716085607406871,0.007283873145184333,5.4810510713245956e-08,0.0002701598883231189,30.0,-0.017678366870556392,0.0001,1e-09,0.12242244365504579,0.4125215459626154,0.08679235773940022,0.11311309907812764,0.0914567348632401,0.11468543095426342,0.05900838774730751
726,random,5,compact_t40_s1.005_s3a0.50,submission_e350_compactplateau_compact_t40_s1_005_s3a0_50_94fc5e67.csv,compact_t40_s1.005_s3a0.50|compact_t55_s1.005_s3a1.00|compact_t45_s1.005_s3a1.00,1.2898001330883335,1.8568423503496079,0.054125324254438244,5.445025447041002e-05,0.0026801153975550907,0.011851268070056502,1.8041840416099373e-07,0.00022726396029103298,31.0,-0.031401247743515756,0.0051,1e-09,0.4257704873207405,0.04788094281582523,0.11881164044656234,0.0033779109318438096,0.13717250797303368,0.004269065755982558,0.2627174447560119
727,random,23,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t45_s1.005_s3a0.50|compact_t70_s1.005_s3a0.25,1.5750421408284176,2.086334793959561,0.04145739057286224,4.135513036476802e-05,0.0036911920637266284,0.011133575695228095,4.433024733723747e-08,0.0002569423324000724,34.0,-0.030106306748505045,0.0051,1e-09,0.09782849699922819,0.0071808179978990055,0.23782209516609243,0.10251757349815556,0.03885802412979556,0.01353638540214433,0.5022566068066848
728,random,62,compact_t75_s1.005_s3a0.25,submission_e350_compactplateau_compact_t75_s1_005_s3a0_25_58e03127.csv,compact_t75_s1.005_s3a0.25|compact_t45_s1.005_s3a0.50|compact_t40_s1.000_s3a0.50,0.9949427348338766,0.7795293072570257,0.027109024159785944,5.770283259821094e-05,0.0016060621982734611,0.010568449742766316,2.2846856951061123e-08,0.00020351109960986148,28.0,-0.026796205128621943,0.0051,1e-09,0.13832391399513116,0.005323775422971207,0.1967490475225703,0.14813951945349832,0.12746454130971618,0.14132302499905802,0.24267617729705476
730,random,1,compact_t35_s1.000_s3a0.50,submission_e350_compactplateau_compact_t35_s1_000_s3a0_50_f0d50be4.csv,compact_t35_s1.000_s3a0.50,0.9886098820725607,1.7857868572869393,0.01952198627369886,4.019359072318262e-05,0.003160105972182503,0.011105450816100577,8.824367638527842e-08,0.0002738419020260582,28.0,-0.01466243382553134,0.0051,1e-09,0.13977275015308452,0.030139704875369804,0.28568455651117997,0.2528692137412898,0.11455077723640567,0.05200352677466803,0.12497947070800221
733,random,1,compact_t35_s1.005_s3a0.50,submission_e350_compactplateau_compact_t35_s1_005_s3a0_50_280daec6.csv,compact_t35_s1.005_s3a0.50,0.6707533516974149,1.680886998210375,0.030858655898324126,3.878461885450176e-05,0.00306084914952279,0.010951000651904366,2.1805971519245177e-07,0.00024556799855453173,30.0,-0.02555710672933444,0.0051,1e-09,0.009396555364769639,0.011927814052247881,0.2270156068356946,0.26223396623096384,0.299829432283386,0.18740789583219716,0.002188729400740789
736,random,14,compact_t45_s1.005_s3a0.25,submission_e350_compactplateau_compact_t45_s1_005_s3a0_25_8a1a58a4.csv,compact_t45_s1.005_s3a0.25|compact_t55_s1.005_s3a0.50|compact_t55_s1.005_s3a0.25,0.9640073997989862,0.7157750533918118,0.045127597261366864,2.6280860621140192e-05,0.0010796246207251722,0.007916980661694557,1.1859474564856282e-07,0.0002295115772672178,31.0,-0.030219799478602125,0.0051,1e-09,0.06772450321301308,0.24515447796678055,0.22215015347934033,0.04651816365934862,0.2088829358759627,0.20436520771747416,0.005204558088080533
